osmid,highway,oneway,reversed,length,geometry,name,maxspeed,bridge,lanes,ref
838144673,residential,False,False,130.922,"LINESTRING (120.4482984 17.1164127, 120.4487033 17.1175247)",,,,,
956298100,unclassified,False,True,16.674,"LINESTRING (120.4482984 17.1164127, 120.4482422 17.1162727)",,,,,
181562779,unclassified,False,False,57.053999999999995,"LINESTRING (120.4482984 17.1164127, 120.4483013 17.1165037, 120.4482919 17.1165652, 120.4482624 17.1166113, 120.4481954 17.1166819, 120.4481229 17.1167639, 120.448067 17.1168522)",,,,,
149380331,residential,False,False,51.865,"LINESTRING (120.4491586 17.1188492, 120.4496263 17.1187159)",,,,,
149380331,residential,False,True,67.24,"LINESTRING (120.4491586 17.1188492, 120.4485561 17.1190339)",,,,,
838144673,residential,False,False,81.808,"LINESTRING (120.4491586 17.1188492, 120.4494075 17.1195454)",,,,,
838144673,residential,False,True,62.384,"LINESTRING (120.4491586 17.1188492, 120.448976 17.118316)",,,,,
343194665,unclassified,False,False,11.301,"LINESTRING (120.4503679 17.1235401, 120.450452 17.1236023)",,,,,
338958029,secondary,False,False,344.863,"LINESTRING (120.4503679 17.1235401, 120.450215 17.1233966, 120.4501531 17.1232891, 120.4500863 17.1231197, 120.4500541 17.1229403, 120.4500487 17.122766, 120.4500675 17.1225737, 120.4501078 17.1223885, 120.4501265 17.1222815, 120.4501453 17.1221533, 120.4501238 17.1218099, 120.4500487 17.1210819, 120.4500246 17.1208537, 120.4500105 17.12078, 120.4499817 17.1206999, 120.449904 17.1205676)",Santa Lucia - Salcedo Road,40,,,
"[338958028, 338958029, 338957799]",secondary,False,True,174.15800000000002,"LINESTRING (120.4503679 17.1235401, 120.4507998 17.1235709, 120.4513011 17.1236069, 120.4518764 17.1236401, 120.4519752 17.1236452, 120.4520027 17.123649)",Santa Lucia - Salcedo Road,"['60', '40']",yes,,
149380321,residential,False,False,46.861,"LINESTRING (120.4476979 17.1186347, 120.4472793 17.1187672)",,,,,
149380321,residential,False,True,76.314,"LINESTRING (120.4476979 17.1186347, 120.448393 17.1184623)",,,,,
149380337,residential,False,False,83.49,"LINESTRING (120.4476979 17.1186347, 120.4474852 17.1179119)",,,,,
149380337,residential,False,True,67.259,"LINESTRING (120.4476979 17.1186347, 120.4478779 17.1192146)",,,,,
149380342,residential,False,False,52.09,"LINESTRING (120.4498757 17.1194067, 120.4494075 17.1195454)",,,,,
149380342,residential,False,True,38.368,"LINESTRING (120.4498757 17.1194067, 120.4502221 17.1193094)",,,,,
352047335,trunk,False,False,131.388,"LINESTRING (120.4498757 17.1194067, 120.4499522 17.1196515, 120.449975 17.1197771, 120.4499844 17.1199719, 120.4499817 17.1201591, 120.4499656 17.1203308, 120.449904 17.1205676)",Route 2,40,,2,2
352047335,trunk,False,True,81.277,"LINESTRING (120.4498757 17.1194067, 120.4498288 17.1192721, 120.4497068 17.1189171, 120.4496706 17.1188287, 120.4496263 17.1187159)",Route 2,40,,2,2
838219274,residential,False,False,71.509,"LINESTRING (120.4510801 17.124154, 120.4517519 17.1241168)",,,,,
343194665,unclassified,False,False,46.788000000000004,"LINESTRING (120.4510801 17.124154, 120.4510827 17.1242706, 120.4510961 17.1243552, 120.4511203 17.1244501, 120.4511538 17.1245667)",,,,,
343194665,unclassified,False,True,92.65799999999999,"LINESTRING (120.4510801 17.124154, 120.451076 17.1241168, 120.451064 17.1240899, 120.4510452 17.1240515, 120.4509996 17.1240053, 120.4509205 17.12394, 120.4506522 17.1237503, 120.450452 17.1236023)",,,,,
