osmid,highway,oneway,reversed,length,geometry,lanes,ref,name
95488840,tertiary,False,False,442.682,"LINESTRING (125.0061618 10.9035359, 125.0070286 10.9032323, 125.0078207 10.9029683, 125.0081709 10.9028336, 125.0095834 10.9021561, 125.0096575 10.9021128, 125.00986 10.9019477)",,,
259871030,trunk,False,False,64.43299999999999,"LINESTRING (125.0061618 10.9035359, 125.0061427 10.9034699, 125.0060449 10.9031307, 125.0060349 10.9030962, 125.0060009 10.9029784)",2,1,Maharlika Highway
259871030,trunk,False,True,48.869,"LINESTRING (125.0061618 10.9035359, 125.0061731 10.9035724, 125.0062402 10.9037898, 125.0062916 10.9039565)",2,1,Maharlika Highway
245366927,unclassified,False,True,192.739,"LINESTRING (125.005297 10.9006696, 125.0036826 10.9011447, 125.0036495 10.901165, 125.003618 10.9011905)",,,
259871030,trunk,False,True,194.28199999999998,"LINESTRING (125.005297 10.9006696, 125.00531 10.9007119, 125.0053171 10.9007419, 125.0058068 10.9023435)",2,1,Maharlika Highway
95488764,residential,False,False,194.511,"LINESTRING (125.003618 10.9011905, 125.003784 10.9013605, 125.0039443 10.9016165, 125.0043718 10.9027548)",,,
245366927,unclassified,False,False,192.739,"LINESTRING (125.003618 10.9011905, 125.0036495 10.901165, 125.0036826 10.9011447, 125.005297 10.9006696)",,,
95488764,residential,False,False,69.989,"LINESTRING (125.0043718 10.9027548, 125.0045616 10.903356)",,,
95488800,residential,False,True,163.223,"LINESTRING (125.0043718 10.9027548, 125.0058068 10.9023435)",,,
95488764,residential,False,True,194.511,"LINESTRING (125.0043718 10.9027548, 125.0039443 10.9016165, 125.003784 10.9013605, 125.003618 10.9011905)",,,
95488750,residential,False,False,140.007,"LINESTRING (125.0035536 10.9045631, 125.0048017 10.9042744)",,,
1004609647,residential,False,True,73.155,"LINESTRING (125.0035536 10.9045631, 125.0036558 10.9052133)",,,Zamora Street
"[95488776, 1004609647]",residential,False,False,228.44299999999998,"LINESTRING (125.0035536 10.9045631, 125.0034131 10.9037819, 125.0034043 10.903718, 125.0034711 10.903672, 125.0035801 10.9036364, 125.0045616 10.903356)",,,Zamora Street
277745308,primary,False,False,110.731,"LINESTRING (125.0036558 10.9052133, 125.0046464 10.905)",,,Mayorga-La Paz Road
1004609647,residential,False,False,73.155,"LINESTRING (125.0036558 10.9052133, 125.0035536 10.9045631)",,,Zamora Street
95488776,residential,False,True,162.666,"LINESTRING (125.0060009 10.9029784, 125.0045616 10.903356)",,,
259871030,trunk,False,False,73.71,"LINESTRING (125.0060009 10.9029784, 125.0058068 10.9023435)",2,1,Maharlika Highway
259871030,trunk,False,True,64.433,"LINESTRING (125.0060009 10.9029784, 125.0060349 10.9030962, 125.0060449 10.9031307, 125.0061427 10.9034699, 125.0061618 10.9035359)",2,1,Maharlika Highway
277745308,primary,False,True,170.691,"LINESTRING (125.0065122 10.904637, 125.0049774 10.9049287)",,,Mayorga-La Paz Road
259871030,trunk,False,False,79.43299999999999,"LINESTRING (125.0065122 10.904637, 125.006449 10.9044667, 125.0062916 10.9039565)",2,1,Maharlika Highway
259871030,trunk,False,True,391.328,"LINESTRING (125.0065122 10.904637, 125.0067861 10.9051813, 125.0074774 10.9060422, 125.0079389 10.9067773, 125.0082637 10.9076746)",2,1,Maharlika Highway
95488750,residential,False,True,140.007,"LINESTRING (125.0048017 10.9042744, 125.0035536 10.9045631)",,,
95488764,residential,False,False,75.242,"LINESTRING (125.0048017 10.9042744, 125.0049774 10.9049287)",,,
95488764,residential,False,True,105.433,"LINESTRING (125.0048017 10.9042744, 125.0045616 10.903356)",,,
896391104,residential,False,True,166.475,"LINESTRING (125.0048017 10.9042744, 125.0062916 10.9039565)",,,
95488764,residential,False,False,105.433,"LINESTRING (125.0045616 10.903356, 125.0048017 10.9042744)",,,
95488764,residential,False,True,69.989,"LINESTRING (125.0045616 10.903356, 125.0043718 10.9027548)",,,
95488776,residential,False,False,162.666,"LINESTRING (125.0045616 10.903356, 125.0060009 10.9029784)",,,
"[95488776, 1004609647]",residential,False,True,228.44299999999998,"LINESTRING (125.0045616 10.903356, 125.0035801 10.9036364, 125.0034711 10.903672, 125.0034043 10.903718, 125.0034131 10.9037819, 125.0035536 10.9045631)",,,Zamora Street
95488764,residential,False,True,75.242,"LINESTRING (125.0049774 10.9049287, 125.0048017 10.9042744)",,,
277745308,primary,False,False,170.691,"LINESTRING (125.0049774 10.9049287, 125.0065122 10.904637)",,,Mayorga-La Paz Road
277745308,primary,False,True,37.0,"LINESTRING (125.0049774 10.9049287, 125.0046464 10.905)",,,Mayorga-La Paz Road
259871030,trunk,False,False,391.32800000000003,"LINESTRING (125.0082637 10.9076746, 125.0079389 10.9067773, 125.0074774 10.9060422, 125.0067861 10.9051813, 125.0065122 10.904637)",2,1,Maharlika Highway
95488800,residential,False,False,163.223,"LINESTRING (125.0058068 10.9023435, 125.0043718 10.9027548)",,,
259871030,trunk,False,True,73.71,"LINESTRING (125.0058068 10.9023435, 125.0060009 10.9029784)",2,1,Maharlika Highway
259871030,trunk,False,False,194.282,"LINESTRING (125.0058068 10.9023435, 125.0053171 10.9007419, 125.00531 10.9007119, 125.005297 10.9006696)",2,1,Maharlika Highway
95488840,tertiary,False,False,15.221,"LINESTRING (125.00986 10.9019477, 125.0099071 10.9019073, 125.0099412 10.9018715, 125.0099573 10.9018503)",,,
95488840,tertiary,False,True,442.68199999999996,"LINESTRING (125.00986 10.9019477, 125.0096575 10.9021128, 125.0095834 10.9021561, 125.0081709 10.9028336, 125.0078207 10.9029683, 125.0070286 10.9032323, 125.0061618 10.9035359)",,,
95488840,tertiary,False,True,15.221,"LINESTRING (125.0099573 10.9018503, 125.0099412 10.9018715, 125.0099071 10.9019073, 125.00986 10.9019477)",,,
892209257,residential,False,False,65.201,"LINESTRING (125.00185 10.9071854, 125.0021477 10.9076937)",,,
892204549,residential,False,False,421.68799999999993,"LINESTRING (125.00185 10.9071854, 125.0022282 10.907001, 125.002436 10.906839, 125.0027901 10.9065888, 125.0031415 10.9064018, 125.0040588 10.9060515, 125.0041044 10.9060094, 125.0042197 10.9057961, 125.0042814 10.9057171, 125.0045979 10.9055169, 125.004673 10.9054405, 125.0047052 10.9053668, 125.0046464 10.905)",,,
892209257,residential,False,True,65.201,"LINESTRING (125.0021477 10.9076937, 125.00185 10.9071854)",,,
277745308,primary,False,False,37.0,"LINESTRING (125.0046464 10.905, 125.0049774 10.9049287)",,,Mayorga-La Paz Road
277745308,primary,False,True,110.731,"LINESTRING (125.0046464 10.905, 125.0036558 10.9052133)",,,Mayorga-La Paz Road
892204549,residential,False,True,421.688,"LINESTRING (125.0046464 10.905, 125.0047052 10.9053668, 125.004673 10.9054405, 125.0045979 10.9055169, 125.0042814 10.9057171, 125.0042197 10.9057961, 125.0041044 10.9060094, 125.0040588 10.9060515, 125.0031415 10.9064018, 125.0027901 10.9065888, 125.002436 10.906839, 125.0022282 10.907001, 125.00185 10.9071854)",,,
896391104,residential,False,False,166.475,"LINESTRING (125.0062916 10.9039565, 125.0048017 10.9042744)",,,
259871030,trunk,False,False,48.869,"LINESTRING (125.0062916 10.9039565, 125.0062402 10.9037898, 125.0061731 10.9035724, 125.0061618 10.9035359)",2,1,Maharlika Highway
259871030,trunk,False,True,79.43299999999999,"LINESTRING (125.0062916 10.9039565, 125.006449 10.9044667, 125.0065122 10.904637)",2,1,Maharlika Highway
