osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,bridge
23435141,A Bonifacio Street,residential,,False,True,145.767,"LINESTRING (121.4712755 14.1430203, 121.4703085 14.1426055, 121.4700204 14.1425463)",,,
343001154,P Zamora Street,unclassified,,False,True,140.906,"LINESTRING (121.4712755 14.1430203, 121.471551 14.142383, 121.4717708 14.1418477)",,,
97213904,,tertiary,,True,False,121.107,"LINESTRING (121.4698032 14.1449288, 121.4702781 14.1439418)",,,
23436136,Jacinto Street,tertiary,,False,False,94.637,"LINESTRING (121.4695153 14.1493324, 121.4702965 14.1497204)",,,
116776892,F Blumentritt Street,tertiary,,False,True,272.43600000000004,"LINESTRING (121.4695153 14.1493324, 121.4700615 14.1481265, 121.4702312 14.1477386, 121.4705542 14.1470996)",,,
23435816,,residential,,False,True,81.988,"LINESTRING (121.4705542 14.1470996, 121.4712377 14.1474227)",,,
112772850,F Blumentritt Street,tertiary,,False,True,88.011,"LINESTRING (121.4705542 14.1470996, 121.4709116 14.146388)",,,
"[116777436, 116776885, 915829430]",,tertiary,,True,False,136.382,"LINESTRING (121.4705542 14.1470996, 121.4703714 14.1470096, 121.4699816 14.1468382, 121.4697787 14.1467551, 121.4695648 14.1466754, 121.4693901 14.1466244)",,,yes
116776892,F Blumentritt Street,tertiary,,False,False,272.43600000000004,"LINESTRING (121.4705542 14.1470996, 121.4702312 14.1477386, 121.4700615 14.1481265, 121.4695153 14.1493324)",,,
"[387048065, 387048066, 116777435]",,residential,,True,False,427.735,"LINESTRING (121.4693901 14.1466244, 121.4687977 14.1464003, 121.4681401 14.1462152, 121.4680154 14.146171, 121.4679252 14.146139, 121.4690215 14.1452792, 121.4693107 14.1450272, 121.4695251 14.1448059, 121.4698032 14.1449288)",,,
145749037,,tertiary,,False,True,191.35400000000004,"LINESTRING (121.4693901 14.1466244, 121.469618 14.1461742, 121.4699067 14.1458483, 121.4700761 14.1455788, 121.4701811 14.145401, 121.4703271 14.145172)",,,
23436136,Jacinto Street,tertiary,,False,False,81.418,"LINESTRING (121.4702965 14.1497204, 121.4709728 14.1500461)",,,
23436136,Jacinto Street,tertiary,,False,True,94.637,"LINESTRING (121.4702965 14.1497204, 121.4695153 14.1493324)",,,
23434173,Regidor Street,residential,,False,True,274.945,"LINESTRING (121.4702965 14.1497204, 121.4711022 14.1477928, 121.4712377 14.1474227)",,,
145749037,,tertiary,,False,True,126.679,"LINESTRING (121.4703271 14.145172, 121.4707871 14.1441237)",,,
434901103,,tertiary,,True,False,62.628,"LINESTRING (121.4703271 14.145172, 121.4698032 14.1449288)",,,
145749037,,tertiary,,False,False,191.35399999999998,"LINESTRING (121.4703271 14.145172, 121.4701811 14.145401, 121.4700761 14.1455788, 121.4699067 14.1458483, 121.469618 14.1461742, 121.4693901 14.1466244)",,,
145749037,,tertiary,,False,False,126.679,"LINESTRING (121.4707871 14.1441237, 121.4703271 14.145172)",,,
343001154,P Zamora Street,unclassified,,False,True,133.517,"LINESTRING (121.4707871 14.1441237, 121.4712755 14.1430203)",,,
"[116777432, 116777437, 4725407]",Majayjay-Lucban Road,secondary,40,True,False,172.31900000000002,"LINESTRING (121.4707871 14.1441237, 121.4712473 14.144283, 121.4714639 14.1443495, 121.4722797 14.1446754)",,,yes
4725391,Liliw-Majayjay Road,secondary,40,False,False,81.469,"LINESTRING (121.4700204 14.1425463, 121.4698778 14.1418268)",1,4.5,
4725391,Liliw-Majayjay Road,secondary,40,False,True,160.33100000000002,"LINESTRING (121.4700204 14.1425463, 121.470111 14.1429884, 121.4702685 14.1434601, 121.4703216 14.1436406, 121.4703204 14.1438143, 121.4702781 14.1439418)",1,4.5,
23435141,A Bonifacio Street,residential,,False,False,145.767,"LINESTRING (121.4700204 14.1425463, 121.4703085 14.1426055, 121.4712755 14.1430203)",,,
23435858,Origuel Street,tertiary,,False,False,138.719,"LINESTRING (121.4726089 14.1448234, 121.4731199 14.1436785)",,,
116776894,Majayjay-Lucban Road,secondary,40,False,False,120.092,"LINESTRING (121.4726089 14.1448234, 121.4736146 14.1452875)",,,
116776894,Majayjay-Lucban Road,secondary,40,False,True,39.125,"LINESTRING (121.4726089 14.1448234, 121.4722797 14.1446754)",,,
"[112772848, 145749036]",,residential,,False,False,146.47,"LINESTRING (121.4717708 14.1418477, 121.4720617 14.1419419, 121.4725257 14.1420793, 121.4722939 14.1425806)",,,
343001154,P Zamora Street,unclassified,,False,False,140.906,"LINESTRING (121.4717708 14.1418477, 121.471551 14.142383, 121.4712755 14.1430203)",,,
4725391,Liliw-Majayjay Road,secondary,40,False,True,81.469,"LINESTRING (121.4698778 14.1418268, 121.4700204 14.1425463)",1,4.5,
4725391,Liliw-Majayjay Road,secondary,40,False,False,47.733,"LINESTRING (121.4698778 14.1418268, 121.469789 14.1416174, 121.469662 14.1414562)",1,4.5,
112772845,,residential,,False,True,356.76300000000003,"LINESTRING (121.4698778 14.1418268, 121.470223 14.1415364, 121.4705677 14.1413354, 121.4710344 14.1410961, 121.4711173 14.1409267, 121.4708252 14.1407424, 121.4700795 14.1411481, 121.469662 14.1414562)",,,
23435087,A Luna Street,residential,,False,True,217.20100000000002,"LINESTRING (121.4749872 14.1420501, 121.4749126 14.1423288, 121.4748519 14.1425096, 121.474815 14.1427347, 121.4747716 14.1429976, 121.4747261 14.14325, 121.4746936 14.1435276, 121.474661 14.1436769, 121.4745981 14.1438473, 121.4745474 14.1439478)",,,
915749560,A Luna Street,tertiary,,False,True,145.26,"LINESTRING (121.4743814 14.1442134, 121.4736146 14.1452875)",,,
23435087,A Luna Street,residential,,False,False,34.573,"LINESTRING (121.4743814 14.1442134, 121.4745163 14.1440095, 121.4745474 14.1439478)",,,
112772849,Santa Regina Street,tertiary,,False,True,148.481,"LINESTRING (121.4743814 14.1442134, 121.4740463 14.1440599, 121.4736283 14.1438845, 121.4731199 14.1436785)",,,
23434173,Regidor Street,residential,,False,True,87.094,"LINESTRING (121.4712377 14.1474227, 121.4715323 14.1466934)",,,
23435816,,residential,,False,False,81.988,"LINESTRING (121.4712377 14.1474227, 121.4705542 14.1470996)",,,
23434173,Regidor Street,residential,,False,False,274.945,"LINESTRING (121.4712377 14.1474227, 121.4711022 14.1477928, 121.4702965 14.1497204)",,,
4725391,Liliw-Majayjay Road,secondary,40,False,True,47.733,"LINESTRING (121.469662 14.1414562, 121.469789 14.1416174, 121.4698778 14.1418268)",1,4.5,
112772845,,residential,,False,False,356.763,"LINESTRING (121.469662 14.1414562, 121.4700795 14.1411481, 121.4708252 14.1407424, 121.4711173 14.1409267, 121.4710344 14.1410961, 121.4705677 14.1413354, 121.470223 14.1415364, 121.4698778 14.1418268)",,,
"[112772848, 145749036]",,residential,,False,True,146.47,"LINESTRING (121.4722939 14.1425806, 121.4725257 14.1420793, 121.4720617 14.1419419, 121.4717708 14.1418477)",,,
23435858,Origuel Street,tertiary,,False,True,138.719,"LINESTRING (121.4731199 14.1436785, 121.4726089 14.1448234)",,,
112772849,Santa Regina Street,tertiary,,False,False,148.481,"LINESTRING (121.4731199 14.1436785, 121.4736283 14.1438845, 121.4740463 14.1440599, 121.4743814 14.1442134)",,,
4725403,Lopez Jaena Street,tertiary,,False,True,201.68,"LINESTRING (121.4711295 14.1460795, 121.4713615 14.1458792, 121.4714272 14.145848, 121.4715115 14.1457755, 121.4715332 14.1457569, 121.4716203 14.1456594, 121.4718309 14.145398, 121.4719848 14.145155, 121.4722797 14.1446754)",,,
"[116777434, 116776891, 116777438, 434901103]",,tertiary,,True,False,151.04399999999998,"LINESTRING (121.4711295 14.1460795, 121.4711153 14.1459963, 121.4711226 14.1459428, 121.4711287 14.1458964, 121.4711543 14.1458166, 121.4711613 14.1457287, 121.4711443 14.1456771, 121.471107 14.1456228, 121.4709424 14.1455387, 121.4708943 14.1454954, 121.4706564 14.1453649, 121.4703271 14.145172)",,,yes
116777433,F Blumentritt Street,tertiary,,False,False,41.608999999999995,"LINESTRING (121.4711295 14.1460795, 121.4710439 14.1462133, 121.4709116 14.146388)",,,
23435141,A Bonifacio Street,residential,,False,True,110.286,"LINESTRING (121.4722372 14.1433577, 121.4720995 14.1433128, 121.4717209 14.1431724, 121.4712755 14.1430203)",,,
23436136,Jacinto Street,tertiary,,False,True,81.418,"LINESTRING (121.4709728 14.1500461, 121.4702965 14.1497204)",,,
"[23436136, 26175369]","['Jacinto Street', 'A Luna Street']",tertiary,,False,False,377.9,"LINESTRING (121.4709728 14.1500461, 121.4711897 14.1501284, 121.4718388 14.1484246, 121.4723125 14.1471484)",,,
882803800,,residential,,False,True,80.942,"LINESTRING (121.4752762 14.1438661, 121.4749718 14.143844, 121.4747217 14.1438758, 121.4746499 14.1438862, 121.4745474 14.1439478)",,,
23435087,A Luna Street,residential,,False,False,217.201,"LINESTRING (121.4745474 14.1439478, 121.4745981 14.1438473, 121.474661 14.1436769, 121.4746936 14.1435276, 121.4747261 14.14325, 121.4747716 14.1429976, 121.474815 14.1427347, 121.4748519 14.1425096, 121.4749126 14.1423288, 121.4749872 14.1420501)",,,
23435087,A Luna Street,residential,,False,True,34.573,"LINESTRING (121.4745474 14.1439478, 121.4745163 14.1440095, 121.4743814 14.1442134)",,,
882803800,,residential,,False,False,80.94200000000001,"LINESTRING (121.4745474 14.1439478, 121.4746499 14.1438862, 121.4747217 14.1438758, 121.4749718 14.143844, 121.4752762 14.1438661)",,,
