osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,est_width
110171464,2,820,Antonio y De Pio Highway,trunk,False,False,115.318,"LINESTRING (123.8702794 10.8234718, 123.8699578 10.822484)",,
110171464,2,820,Antonio y De Pio Highway,trunk,False,True,111.193,"LINESTRING (123.8702794 10.8234718, 123.8707704 10.8243478)",,
129189456,,,,residential,False,False,89.628,"LINESTRING (123.8702794 10.8234718, 123.8695471 10.8238356)",,
129189456,,,,residential,False,True,82.171,"LINESTRING (123.8702794 10.8234718, 123.8707161 10.8232598, 123.8709453 10.8231287)",,
106220741,,,Tabuelan Port Road,primary,False,False,220.885,"LINESTRING (123.8696802 10.82657, 123.869993 10.825338, 123.8700683 10.8251769, 123.8701756 10.8249477, 123.870218 10.824857, 123.8703358 10.8247096)",40,
129189465,,,,residential,False,True,222.78700000000003,"LINESTRING (123.8696802 10.82657, 123.869475 10.8263541, 123.8689288 10.8253146, 123.8688169 10.8247875)",,
106220756,2,,Borbon – Tabuelan Road,primary,False,False,90.332,"LINESTRING (123.8707704 10.8243478, 123.8713875 10.8238069)",60,5
110171464,2,820,Antonio y De Pio Highway,trunk,False,False,111.193,"LINESTRING (123.8707704 10.8243478, 123.8702794 10.8234718)",,
106220741,,,Tabuelan Port Road,primary,False,True,62.391,"LINESTRING (123.8707704 10.8243478, 123.8706859 10.8244217, 123.870373 10.824663, 123.8703358 10.8247096)",40,
106220756,2,,Borbon – Tabuelan Road,primary,False,True,90.332,"LINESTRING (123.8713875 10.8238069, 123.8707704 10.8243478)",60,5
129189454,,,,residential,False,False,89.552,"LINESTRING (123.8713875 10.8238069, 123.8709453 10.8231287)",,
129189454,,,,residential,False,False,55.692,"LINESTRING (123.8704563 10.8223786, 123.8699578 10.822484)",,
129189454,,,,residential,False,True,99.041,"LINESTRING (123.8704563 10.8223786, 123.8709453 10.8231287)",,
129189457,,,,residential,False,False,24.097,"LINESTRING (123.8704563 10.8223786, 123.8703664 10.8221807)",,
110171464,2,820,Antonio y De Pio Highway,trunk,False,False,48.542,"LINESTRING (123.8699578 10.822484, 123.8698425 10.8220624)",,
110171464,2,820,Antonio y De Pio Highway,trunk,False,True,115.318,"LINESTRING (123.8699578 10.822484, 123.8702794 10.8234718)",,
129189454,,,,residential,False,True,55.692,"LINESTRING (123.8699578 10.822484, 123.8704563 10.8223786)",,
129189455,,,,residential,False,False,70.923,"LINESTRING (123.8699578 10.822484, 123.8693135 10.8225636)",,
129189455,,,,residential,False,True,86.43,"LINESTRING (123.8685271 10.8226505, 123.8693135 10.8225636)",,
129189465,,,,residential,False,False,155.426,"LINESTRING (123.8685271 10.8226505, 123.8686586 10.8240423)",,
129189465,,,,residential,False,True,42.759,"LINESTRING (123.8685271 10.8226505, 123.868491 10.8222676)",,
129189455,,,,residential,False,False,86.43,"LINESTRING (123.8693135 10.8225636, 123.8685271 10.8226505)",,
129189455,,,,residential,False,True,70.923,"LINESTRING (123.8693135 10.8225636, 123.8699578 10.822484)",,
129189462,,,,residential,False,True,46.797,"LINESTRING (123.8693135 10.8225636, 123.8692473 10.8221478)",,
129189462,,,,residential,False,False,147.44299999999998,"LINESTRING (123.8693135 10.8225636, 123.869367 10.8235645, 123.8695471 10.8238356)",,
129189456,,,,residential,False,True,89.628,"LINESTRING (123.8695471 10.8238356, 123.8702794 10.8234718)",,
129189456,,,,residential,False,False,102.13300000000001,"LINESTRING (123.8695471 10.8238356, 123.8692544 10.8240014, 123.8686586 10.8240423)",,
129189462,,,,residential,False,False,129.946,"LINESTRING (123.8695471 10.8238356, 123.8702277 10.8246104, 123.8703358 10.8247096)",,
129189462,,,,residential,False,True,147.44299999999998,"LINESTRING (123.8695471 10.8238356, 123.869367 10.8235645, 123.8693135 10.8225636)",,
129189465,,,,residential,False,True,155.426,"LINESTRING (123.8686586 10.8240423, 123.8685271 10.8226505)",,
129189456,,,,residential,False,True,102.13300000000001,"LINESTRING (123.8686586 10.8240423, 123.8692544 10.8240014, 123.8695471 10.8238356)",,
129189465,,,,residential,False,False,84.64699999999999,"LINESTRING (123.8686586 10.8240423, 123.8687735 10.8245831, 123.8688169 10.8247875)",,
129189457,,,,residential,False,False,24.181,"LINESTRING (123.8703664 10.8221807, 123.8702632 10.8219883)",,
129189457,,,,residential,False,True,24.097,"LINESTRING (123.8703664 10.8221807, 123.8704563 10.8223786)",,
912252417,,,,residential,False,False,194.25300000000001,"LINESTRING (123.8703664 10.8221807, 123.8706592 10.8220911, 123.8711742 10.8219923, 123.8714719 10.8218843, 123.8720789 10.8217193)",,
129189457,,,,residential,False,True,24.181,"LINESTRING (123.8702632 10.8219883, 123.8703664 10.8221807)",,
129189459,,,,residential,False,False,46.681,"LINESTRING (123.8702632 10.8219883, 123.8698425 10.8220624)",,
129189460,,,,residential,False,False,65.417,"LINESTRING (123.8702632 10.8219883, 123.8702295 10.8218653, 123.8701122 10.821419)",,
110171464,2,820,Antonio y De Pio Highway,trunk,False,False,65.377,"LINESTRING (123.8698425 10.8220624, 123.8697115 10.8214887)",,
110171464,2,820,Antonio y De Pio Highway,trunk,False,True,48.542,"LINESTRING (123.8698425 10.8220624, 123.8699578 10.822484)",,
129189459,,,,residential,False,False,65.696,"LINESTRING (123.8698425 10.8220624, 123.8692473 10.8221478)",,
129189459,,,,residential,False,True,46.681,"LINESTRING (123.8698425 10.8220624, 123.8702632 10.8219883)",,
129189459,,,,residential,False,False,83.668,"LINESTRING (123.8692473 10.8221478, 123.868491 10.8222676)",,
129189459,,,,residential,False,True,65.696,"LINESTRING (123.8692473 10.8221478, 123.8698425 10.8220624)",,
129189462,,,,residential,False,False,46.797,"LINESTRING (123.8692473 10.8221478, 123.8693135 10.8225636)",,
129189462,,,,residential,False,True,61.81,"LINESTRING (123.8692473 10.8221478, 123.86913 10.821604)",,
129189459,,,,residential,False,True,83.668,"LINESTRING (123.868491 10.8222676, 123.8692473 10.8221478)",,
129189465,,,,residential,False,False,42.759,"LINESTRING (123.868491 10.8222676, 123.8685271 10.8226505)",,
129189465,,,,residential,False,True,61.05,"LINESTRING (123.868491 10.8222676, 123.8684037 10.8217253)",,
129189458,,,,residential,False,False,80.463,"LINESTRING (123.8684037 10.8217253, 123.86913 10.821604)",,
129189465,,,,residential,False,False,61.05,"LINESTRING (123.8684037 10.8217253, 123.868491 10.8222676)",,
129189465,,,,residential,False,True,63.984,"LINESTRING (123.8684037 10.8217253, 123.8683171 10.8211562)",,
