osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge
32664696,L. Soloria Street,secondary,40,False,False,27.304,,"LINESTRING (120.6698767 16.0052016, 120.6697845 16.0054306)",
305098635,L. Soloria Street,secondary,40,False,False,7.65,2,"LINESTRING (120.6698767 16.0052016, 120.6699016 16.0051371)",
35908224,Mayor's Boulevard,tertiary,30,True,False,195.54500000000002,1,"LINESTRING (120.6698767 16.0052016, 120.6692686 16.0049547, 120.6689745 16.0048353, 120.6681914 16.0045173)",
32664696,L. Soloria Street,secondary,40,False,True,154.335,,"LINESTRING (120.6688176 16.0080754, 120.6692565 16.0067531)",
305098628,M. Malong Street,tertiary,30,False,True,129.98,,"LINESTRING (120.6688176 16.0080754, 120.667723 16.0075661)",
154525427,L. Millan Street,secondary,40,False,False,52.988,2,"LINESTRING (120.6687097 16.0032337, 120.6691731 16.003403)",
988924977,P. Ramos Street,secondary,40,False,True,47.461,2,"LINESTRING (120.6687097 16.0032337, 120.6685372 16.003627)",
154525424,L. Millan Street,tertiary,30,False,True,135.424,,"LINESTRING (120.6687097 16.0032337, 120.6683348 16.0030843, 120.6675359 16.0027753)",
761382272,P. Ramos Street,secondary,40,False,True,79.28,2,"LINESTRING (120.6687097 16.0032337, 120.6687482 16.0031312, 120.6689005 16.0027259, 120.6689616 16.0025631)",
988924977,P. Ramos Street,secondary,40,False,False,5.059,2,"LINESTRING (120.6681914 16.0045173, 120.6682096 16.0044753)",
988924977,P. Ramos Street,secondary,40,False,True,25.734,2,"LINESTRING (120.6681914 16.0045173, 120.6681023 16.0047323)",
305098635,L. Soloria Street,secondary,40,False,True,46.627,2,"LINESTRING (120.6705326 16.0034452, 120.6703937 16.0038427)",
305098637,L. Soloria Street,secondary,40,False,False,31.375,,"LINESTRING (120.6705326 16.0034452, 120.6706481 16.0031858)",
154525427,L. Millan Street,secondary,40,False,True,94.915,2,"LINESTRING (120.6705326 16.0034452, 120.6704056 16.0035525, 120.6702695 16.0035979, 120.6701474 16.0036443, 120.6700784 16.0036615, 120.6699094 16.0036556, 120.6697144 16.0036008)",
154525431,G. Velasco Street,residential,30,False,False,182.843,,"LINESTRING (120.6668912 16.0042984, 120.6675359 16.0027753)",
154525431,G. Velasco Street,residential,30,False,True,161.742,,"LINESTRING (120.6668912 16.0042984, 120.6662986 16.0056368)",
988918383,S. Altre Street,secondary,40,False,False,138.154,2,"LINESTRING (120.6668912 16.0042984, 120.6675314 16.0045225, 120.6679808 16.0046896, 120.6681023 16.0047323)",
"[838195581, 988918383]","['Urdaneta-Asingan Road', 'S. Altre Street']",secondary,40,False,True,105.681,2,"LINESTRING (120.6668912 16.0042984, 120.666649 16.0041998, 120.6660526 16.0039531, 120.6659835 16.0039217)",
988924977,P. Ramos Street,secondary,40,False,False,25.734,2,"LINESTRING (120.6681023 16.0047323, 120.6681914 16.0045173)",
988918383,S. Altre Street,secondary,40,False,True,138.154,2,"LINESTRING (120.6681023 16.0047323, 120.6679808 16.0046896, 120.6675314 16.0045225, 120.6668912 16.0042984)",
988924977,P. Ramos Street,secondary,40,False,True,41.308,2,"LINESTRING (120.6681023 16.0047323, 120.6679981 16.0049823, 120.6679606 16.0050779)",
1016972920,M. Bautista Street,tertiary,30,False,False,101.105,,"LINESTRING (120.6675021 16.0004444, 120.6683765 16.0007912)",
177074835,M. Bautista Street,residential,30,False,True,72.44,,"LINESTRING (120.6675021 16.0004444, 120.6672701 16.0003426, 120.667187 16.0003116, 120.6671427 16.0002833, 120.6671146 16.0002433, 120.6670904 16.0001789, 120.6670529 16.000135, 120.6669696 16.0000821)",
901545106,M. Velasco Street,tertiary,30,False,True,155.721,,"LINESTRING (120.6675021 16.0004444, 120.6671469 16.0013362, 120.6669651 16.001746)",
154525431,G. Velasco Street,residential,30,False,True,164.542,,"LINESTRING (120.6683765 16.0007912, 120.6677957 16.0021616)",
1016972920,M. Bautista Street,tertiary,30,False,False,123.839,,"LINESTRING (120.6683765 16.0007912, 120.6694541 16.0012003)",
1016972920,M. Bautista Street,tertiary,30,False,True,101.105,,"LINESTRING (120.6683765 16.0007912, 120.6675021 16.0004444)",
901545106,M. Velasco Street,tertiary,30,False,False,9.562,,"LINESTRING (120.66693 16.0018251, 120.6669651 16.001746)",
901545106,M. Velasco Street,tertiary,30,False,True,74.51,,"LINESTRING (120.66693 16.0018251, 120.6666566 16.0024415)",
1192232309,J. Millan Street,residential,30,False,False,99.811,,"LINESTRING (120.66693 16.0018251, 120.6677957 16.0021616)",
"[305098632, 305098641]","['B. Ignacio Street', 'S. Alejo Street']",tertiary,30,False,"[False, True]",195.63600000000002,,"LINESTRING (120.6713222 16.0019029, 120.6719787 16.0022789, 120.6720143 16.0023027, 120.6720445 16.0023317, 120.6720679 16.0023639, 120.6720679 16.0023865, 120.6720619 16.0024091, 120.6717825 16.0032228)",
"[834619341, 834617829, 834617830]",,secondary,40,False,False,332.949,2,"LINESTRING (120.6713222 16.0019029, 120.6713701 16.0018424, 120.6714839 16.0017349, 120.6716553 16.0015807, 120.6718017 16.0014886, 120.6719989 16.0013875, 120.6721812 16.0013288, 120.6723797 16.001263, 120.6727524 16.0012012, 120.6730815 16.001157, 120.6734342 16.0010979, 120.6736073 16.0010637, 120.6741138 16.0009343, 120.6741835 16.0009188)",yes
"[1224569321, 305098637]",L. Soloria Street,secondary,40,False,True,160.96400000000003,2,"LINESTRING (120.6713222 16.0019029, 120.6711432 16.0021291, 120.6709747 16.0023908, 120.6707996 16.0027647, 120.6706635 16.0031448, 120.6706481 16.0031858)",
154525431,G. Velasco Street,residential,30,False,False,164.542,,"LINESTRING (120.6677957 16.0021616, 120.6683765 16.0007912)",
154525431,G. Velasco Street,residential,30,False,True,73.674,,"LINESTRING (120.6677957 16.0021616, 120.6675359 16.0027753)",
1192232309,J. Millan Street,residential,30,False,False,132.374,,"LINESTRING (120.6677957 16.0021616, 120.6689616 16.0025631)",
1192232309,J. Millan Street,residential,30,False,True,99.811,,"LINESTRING (120.6677957 16.0021616, 120.66693 16.0018251)",
154525424,L. Millan Street,tertiary,30,False,False,101.049,,"LINESTRING (120.6666566 16.0024415, 120.6675359 16.0027753)",
901545106,M. Velasco Street,tertiary,30,False,False,74.51,,"LINESTRING (120.6666566 16.0024415, 120.66693 16.0018251)",
901545106,M. Velasco Street,tertiary,30,False,True,4.883,,"LINESTRING (120.6666566 16.0024415, 120.6666387 16.0024819)",
901545106,M. Velasco Street,tertiary,30,False,False,4.883,,"LINESTRING (120.6666387 16.0024819, 120.6666566 16.0024415)",
901545106,M. Velasco Street,tertiary,30,False,True,174.748,,"LINESTRING (120.6666387 16.0024819, 120.6666289 16.0025038, 120.6662943 16.0032485, 120.6659835 16.0039217)",
1192232309,J. Millan Street,residential,30,False,True,132.374,,"LINESTRING (120.6689616 16.0025631, 120.6677957 16.0021616)",
761382272,P. Ramos Street,secondary,40,False,False,79.28,2,"LINESTRING (120.6689616 16.0025631, 120.6689005 16.0027259, 120.6687482 16.0031312, 120.6687097 16.0032337)",
761382272,P. Ramos Street,secondary,40,False,True,160.42,2,"LINESTRING (120.6689616 16.0025631, 120.6690221 16.0023957, 120.6691207 16.0021229, 120.6694209 16.0012921, 120.6694541 16.0012003)",
154525424,L. Millan Street,tertiary,30,False,True,101.049,,"LINESTRING (120.6675359 16.0027753, 120.6666566 16.0024415)",
154525431,G. Velasco Street,residential,30,False,False,73.674,,"LINESTRING (120.6675359 16.0027753, 120.6677957 16.0021616)",
154525431,G. Velasco Street,residential,30,False,True,182.843,,"LINESTRING (120.6675359 16.0027753, 120.6668912 16.0042984)",
154525424,L. Millan Street,tertiary,30,False,False,135.424,,"LINESTRING (120.6675359 16.0027753, 120.6683348 16.0030843, 120.6687097 16.0032337)",
305098632,S. Alejo Street,tertiary,30,False,False,41.769,,"LINESTRING (120.67166 16.0035795, 120.6717825 16.0032228)",
305098633,S. Alejo Street,tertiary,30,False,False,39.786,,"LINESTRING (120.67166 16.0035795, 120.6715394 16.003918)",
305098640,T. Victorino Street,residential,30,False,True,116.681,,"LINESTRING (120.67166 16.0035795, 120.6706481 16.0031858)",
"[838195581, 988918383]","['Urdaneta-Asingan Road', 'S. Altre Street']",secondary,40,False,False,105.681,2,"LINESTRING (120.6659835 16.0039217, 120.6660526 16.0039531, 120.666649 16.0041998, 120.6668912 16.0042984)",
901545106,M. Velasco Street,tertiary,30,False,False,174.74800000000002,,"LINESTRING (120.6659835 16.0039217, 120.6662943 16.0032485, 120.6666289 16.0025038, 120.6666387 16.0024819)",
"[901545106, 305098628]","['M. Velasco Street', 'M. Malong Street']",tertiary,30,False,"[False, True]",382.394,,"LINESTRING (120.6659835 16.0039217, 120.6657534 16.0044161, 120.6654096 16.0051475, 120.665031 16.0059588, 120.6650117 16.0059935, 120.6649453 16.0061334, 120.664942 16.0061437, 120.6649433 16.006152, 120.66495 16.0061604, 120.6658673 16.0065942)",
305098633,S. Alejo Street,tertiary,30,False,False,165.897,,"LINESTRING (120.6708799 16.0057696, 120.6703287 16.0071643)",
305098633,S. Alejo Street,tertiary,30,False,True,183.691,,"LINESTRING (120.6708799 16.0057696, 120.6714366 16.0042067)",
305098634,H. Velasco Street,residential,,False,True,123.0,,"LINESTRING (120.6708799 16.0057696, 120.6697845 16.0054306)",
154525427,L. Millan Street,secondary,40,False,False,94.91499999999999,2,"LINESTRING (120.6697144 16.0036008, 120.6699094 16.0036556, 120.6700784 16.0036615, 120.6701474 16.0036443, 120.6702695 16.0035979, 120.6704056 16.0035525, 120.6705326 16.0034452)",
154525427,L. Millan Street,secondary,40,False,True,61.898,2,"LINESTRING (120.6697144 16.0036008, 120.6695808 16.003552, 120.6691844 16.0034078, 120.6691731 16.003403)",
