osmid,lanes,name,highway,oneway,reversed,length,geometry,access,bridge,ref,maxspeed
240290085,2,P. Burgos Street,residential,False,True,74.077,"LINESTRING (122.9526055 14.1101305, 122.9526256 14.1107964)",yes,,,
238092901,2,Magallanes Iraya,secondary,False,True,41.149,"LINESTRING (122.9537497 14.1131087, 122.9533688 14.1131307)",yes,,,
240290086,2,Colon,residential,False,False,59.579,"LINESTRING (122.9537497 14.1131087, 122.9537311 14.1125732)",yes,,,
238092901,2,Magallanes Iraya,secondary,False,False,97.45299999999999,"LINESTRING (122.9537497 14.1131087, 122.9544632 14.1130671, 122.9546517 14.1130552)",yes,,,
238093285,2,Dulongbayan Iraya,secondary,False,False,47.846,"LINESTRING (122.9536207 14.1101838, 122.9531777 14.11016)",yes,,,
238093285,2,Dulongbayan Iraya,secondary,False,True,101.764,"LINESTRING (122.9536207 14.1101838, 122.9545635 14.1102228)",yes,,,
240290086,2,Colon,residential,False,True,70.779,"LINESTRING (122.9536207 14.1101838, 122.9536475 14.1108198)",yes,,,
240290088,2,Argente Street,residential,False,False,43.158,"LINESTRING (122.9579537 14.1154301, 122.9579055 14.1150448)",,,,
241575715,2,Governor Panotes Avenue,secondary,False,False,150.108,"LINESTRING (122.9579537 14.1154301, 122.9571894 14.1155079, 122.9568511 14.1155319, 122.9565676 14.1155523)",,,,
241575715,2,Governor Panotes Avenue,secondary,False,True,107.838,"LINESTRING (122.9579537 14.1154301, 122.958048 14.1154194, 122.9589516 14.1153695)",,,,
240290088,2,Argente Street,residential,False,True,92.851,"LINESTRING (122.9577151 14.1138688, 122.9578601 14.1146919)",,,,
905354311,,Vicente Basit Street,tertiary,False,False,79.906,"LINESTRING (122.9577151 14.1138688, 122.9584438 14.1137385)",,,,
905354311,,Vicente Basit Street,tertiary,False,True,154.209,"LINESTRING (122.9577151 14.1138688, 122.9563101 14.114127)",,,,
238093617,2,Taft Iraya,residential,False,False,60.975,"LINESTRING (122.9526256 14.1107964, 122.9531908 14.1108116)",yes,,,
238093617,2,Taft Iraya,residential,False,True,78.688,"LINESTRING (122.9526256 14.1107964, 122.951896 14.110786)",yes,,,
240290085,2,P. Burgos Street,residential,False,False,74.077,"LINESTRING (122.9526256 14.1107964, 122.9526055 14.1101305)",yes,,,
240290085,2,P. Burgos Street,residential,False,True,88.228,"LINESTRING (122.9526256 14.1107964, 122.952635 14.1115898)",yes,,,
238093617,2,Taft Iraya,residential,False,False,100.815,"LINESTRING (122.9536475 14.1108198, 122.9545823 14.1108302)",yes,,,
238093617,2,Taft Iraya,residential,False,True,49.259,"LINESTRING (122.9536475 14.1108198, 122.9531908 14.1108116)",yes,,,
240290086,2,Colon,residential,False,False,70.779,"LINESTRING (122.9536475 14.1108198, 122.9536207 14.1101838)",yes,,,
240290086,2,Colon,residential,False,True,89.53,"LINESTRING (122.9536475 14.1108198, 122.9536957 14.1116236)",yes,,,
238093617,2,Taft Iraya,residential,False,False,150.597,"LINESTRING (122.9545823 14.1108302, 122.9559784 14.1108622)",yes,,,
238093617,2,Taft Iraya,residential,False,True,100.815,"LINESTRING (122.9545823 14.1108302, 122.9536475 14.1108198)",yes,,,
239871062,2,Justo Lukban Street,secondary,False,False,67.57,"LINESTRING (122.9545823 14.1108302, 122.9545635 14.1102228)",,,,
239871062,2,Justo Lukban Street,secondary,False,True,86.491,"LINESTRING (122.9545823 14.1108302, 122.9545968 14.1116079)",,,,
238096375,2,Captain Abaño,residential,False,False,191.636,"LINESTRING (122.9570784 14.1108939, 122.9570697 14.1126173)",yes,,,
238096375,2,Captain Abaño,residential,False,True,61.816,"LINESTRING (122.9570784 14.1108939, 122.9571032 14.1103385)",yes,,,
238109661,2,Taft Ilaod,residential,False,False,118.458,"LINESTRING (122.9570784 14.1108939, 122.9581767 14.1109123)",yes,,,
238109661,2,Taft Ilaod,residential,False,True,118.676,"LINESTRING (122.9570784 14.1108939, 122.9559784 14.1108622)",yes,,,
238085077,2,E. Ferrer,residential,False,False,57.412,"LINESTRING (122.9581767 14.1109123, 122.9581728 14.110396)",yes,,,
238085077,2,E. Ferrer,residential,False,True,175.541,"LINESTRING (122.9581767 14.1109123, 122.9581465 14.1124907)",yes,,,
238109661,2,Taft Ilaod,residential,False,False,94.103,"LINESTRING (122.9581767 14.1109123, 122.9590493 14.1109068)",yes,,,
238109661,2,Taft Ilaod,residential,False,True,118.458,"LINESTRING (122.9581767 14.1109123, 122.9570784 14.1108939)",yes,,,
238085075,2,Carlos II,tertiary,False,True,97.19,"LINESTRING (122.9545968 14.1116079, 122.9536957 14.1116236)",yes,,,
239871062,2,Justo Lukban Street,secondary,False,False,86.491,"LINESTRING (122.9545968 14.1116079, 122.9545823 14.1108302)",,,,
239871062,2,Justo Lukban Street,secondary,False,True,65.097,"LINESTRING (122.9545968 14.1116079, 122.9546033 14.1121933)",,,,
238085075,2,Carlos II,tertiary,False,False,152.188,"LINESTRING (122.9545968 14.1116079, 122.9554735 14.1116296, 122.9560077 14.1116373)",yes,,,
238085075,2,Carlos II,tertiary,False,False,97.19,"LINESTRING (122.9536957 14.1116236, 122.9545968 14.1116079)",yes,,,
238085075,2,Carlos II,tertiary,False,True,49.121,"LINESTRING (122.9536957 14.1116236, 122.9532406 14.111605)",yes,,,
240290086,2,Colon,residential,False,False,89.53,"LINESTRING (122.9536957 14.1116236, 122.9536475 14.1108198)",yes,,,
240290086,2,Colon,residential,False,True,60.457,"LINESTRING (122.9536957 14.1116236, 122.953728 14.1121664)",yes,,,
238085075,2,Carlos II,tertiary,False,False,65.329,"LINESTRING (122.952635 14.1115898, 122.9532406 14.111605)",yes,,,
238085075,2,Carlos II,tertiary,False,True,83.169,"LINESTRING (122.952635 14.1115898, 122.9518638 14.1115833)",yes,,,
240290085,2,P. Burgos Street,residential,False,False,88.228,"LINESTRING (122.952635 14.1115898, 122.9526256 14.1107964)",yes,,,
240290085,2,P. Burgos Street,residential,False,True,60.478,"LINESTRING (122.952635 14.1115898, 122.9526533 14.1121334)",yes,,,
239559974,2,Curri,residential,False,False,43.069,"LINESTRING (122.9537311 14.1125732, 122.9533318 14.112581)",yes,,,
239559974,2,Curri,residential,False,True,95.492,"LINESTRING (122.9537311 14.1125732, 122.9546162 14.1125472)",yes,,,
240290086,2,Colon,residential,False,False,45.235,"LINESTRING (122.9537311 14.1125732, 122.953728 14.1121664)",yes,,,
240290086,2,Colon,residential,False,True,59.579,"LINESTRING (122.9537311 14.1125732, 122.9537497 14.1131087)",yes,,,
239559974,2,Curri,residential,False,False,86.949,"LINESTRING (122.9526636 14.112594, 122.9518576 14.1126148)",yes,,,
239559974,2,Curri,residential,False,True,72.073,"LINESTRING (122.9526636 14.112594, 122.9533318 14.112581)",yes,,,
240290085,2,P. Burgos Street,residential,False,False,51.228,"LINESTRING (122.9526636 14.112594, 122.9526533 14.1121334)",yes,,,
240290085,2,P. Burgos Street,residential,False,True,64.193,"LINESTRING (122.9526636 14.112594, 122.9526634 14.1131713)",yes,,,
239843503,,Vicente Basit Street,tertiary,False,True,88.442,"LINESTRING (122.9547463 14.1144292, 122.9555525 14.1142832)",,,,
242244084,2,Justo Lukban Street,secondary,False,True,76.306,"LINESTRING (122.9547463 14.1144292, 122.9548128 14.1151124)",yes,,,
239843503,,Vicente Basit Street,tertiary,False,False,151.107,"LINESTRING (122.9547463 14.1144292, 122.9537531 14.1146111, 122.9533694 14.1146814)",,,,
"[239871062, 242244084, 241268982]",2,Justo Lukban Street,secondary,False,"[False, True]",153.163,"LINESTRING (122.9547463 14.1144292, 122.9547079 14.1140549, 122.954674 14.1135769, 122.9546517 14.1130552)",yes,yes,,
239871061,,Dasmariñas Street,tertiary,False,False,90.87,"LINESTRING (122.9578601 14.1146919, 122.9586891 14.1145454)",,,,
240290088,2,Argente Street,residential,False,False,92.851,"LINESTRING (122.9578601 14.1146919, 122.9577151 14.1138688)",,,,
240290088,2,Argente Street,residential,False,True,39.545,"LINESTRING (122.9578601 14.1146919, 122.9579055 14.1150448)",,,,
239871061,,Dasmariñas Street,tertiary,False,True,153.817,"LINESTRING (122.9578601 14.1146919, 122.9570693 14.1147914, 122.9564454 14.1148685)",,,,
238093285,2,Dulongbayan Iraya,secondary,False,False,59.017,"LINESTRING (122.9524593 14.1101253, 122.9519121 14.1101175)",yes,,,
238093285,2,Dulongbayan Iraya,secondary,False,True,15.777,"LINESTRING (122.9524593 14.1101253, 122.9526055 14.1101305)",yes,,,
240899245,,Baldovino,tertiary,False,False,280.3,"LINESTRING (122.9524593 14.1101253, 122.9524723 14.1085756, 122.9522443 14.1085278, 122.9516347 14.1080748)",,,,
240966778,,Turko Boayes Street,tertiary,True,False,81.343,"LINESTRING (122.9564454 14.1148685, 122.9557 14.1149806)",,,,
241268375,4,F. Pimentel Avenue,primary,False,True,83.732,"LINESTRING (122.9564454 14.1148685, 122.9563101 14.114127)",yes,,,
239871061,,Dasmariñas Street,tertiary,False,False,153.817,"LINESTRING (122.9564454 14.1148685, 122.9570693 14.1147914, 122.9578601 14.1146919)",,,,
241268375,4,F. Pimentel Avenue,primary,False,False,77.256,"LINESTRING (122.9564454 14.1148685, 122.9565519 14.1153814, 122.9565676 14.1155523)",yes,,,
238093617,2,Taft Iraya,residential,False,True,150.597,"LINESTRING (122.9559784 14.1108622, 122.9545823 14.1108302)",yes,,,
238109661,2,Taft Ilaod,residential,False,False,118.676,"LINESTRING (122.9559784 14.1108622, 122.9570784 14.1108939)",yes,,,
241268373,4,F. Pimentel Avenue,primary,False,False,86.245,"LINESTRING (122.9559784 14.1108622, 122.9560077 14.1116373)",yes,,,
241268373,4,F. Pimentel Avenue,primary,False,True,66.03200000000001,"LINESTRING (122.9559784 14.1108622, 122.9559835 14.110689, 122.9559923 14.1103847, 122.9559957 14.1102686)",yes,,,
242244084,2,Justo Lukban Street,secondary,False,False,71.923,"LINESTRING (122.9549618 14.1162999, 122.9548591 14.1156608)",yes,,,
700453464,2,Vinzons Avenue,primary,False,True,107.409,"LINESTRING (122.9549618 14.1162999, 122.9557968 14.1157733)",,,,
951694547,2,Vinzons Avenue,primary,False,False,53.97,"LINESTRING (122.9549618 14.1162999, 122.954548 14.1165729)",,,,
239036496,2,Urbano,residential,False,False,150.89,"LINESTRING (122.9534902 14.1080205, 122.9548873 14.1080946)",,,,
258546128,,,residential,False,False,148.194,"LINESTRING (122.9534828 14.1088262, 122.9548568 14.1088483)",,,,
258546128,,,residential,False,True,148.194,"LINESTRING (122.9548568 14.1088483, 122.9534828 14.1088262)",,,,
"[258547120, 238095490, 258546675]",,J. Lukban Extension,tertiary,False,False,83.876,"LINESTRING (122.9548568 14.1088483, 122.9548693 14.1084496, 122.9548764 14.1083066, 122.9548873 14.1080946)",,yes,,
238095490,,J. Lukban Extension,tertiary,False,True,182.174,"LINESTRING (122.9548568 14.1088483, 122.9548102 14.1094971, 122.9545328 14.1095046, 122.9545635 14.1102228)",,,,
238092903,2,,secondary,False,False,54.089,"LINESTRING (122.9518633 14.1121284, 122.9518576 14.1126148)",yes,,,
238092903,2,,secondary,False,True,60.612,"LINESTRING (122.9518633 14.1121284, 122.9518638 14.1115833)",yes,,,
312886161,,M. De Camarines Street,residential,False,False,85.195,"LINESTRING (122.9518633 14.1121284, 122.9526533 14.1121334)",,,,
239871062,2,Justo Lukban Street,secondary,False,False,65.097,"LINESTRING (122.9546033 14.1121933, 122.9545968 14.1116079)",,,,
239871062,2,Justo Lukban Street,secondary,False,True,39.377,"LINESTRING (122.9546033 14.1121933, 122.9546162 14.1125472)",,,,
312886161,,M. De Camarines Street,residential,False,True,94.439,"LINESTRING (122.9546033 14.1121933, 122.953728 14.1121664)",,,,
239871062,2,Justo Lukban Street,secondary,False,False,56.617,"LINESTRING (122.9546517 14.1130552, 122.9546162 14.1125472)",,,,
238092901,2,Magallanes Iraya,secondary,False,False,153.264,"LINESTRING (122.9546517 14.1130552, 122.9555023 14.1129645, 122.956066 14.1129207)",yes,,,
238092901,2,Magallanes Iraya,secondary,False,True,97.45299999999999,"LINESTRING (122.9546517 14.1130552, 122.9544632 14.1130671, 122.9537497 14.1131087)",yes,,,
"[242244084, 241268982, 239871062]",2,Justo Lukban Street,secondary,False,"[False, True]",153.163,"LINESTRING (122.9546517 14.1130552, 122.954674 14.1135769, 122.9547079 14.1140549, 122.9547463 14.1144292)",yes,yes,,
239843503,,Vicente Basit Street,tertiary,False,False,9.741,"LINESTRING (122.9515154 14.1157782, 122.9514393 14.1158254)",,,,
239843503,,Vicente Basit Street,tertiary,False,True,94.11,"LINESTRING (122.9515154 14.1157782, 122.9522508 14.1153225)",,,,
313029304,,,residential,False,True,54.875,"LINESTRING (122.9515154 14.1157782, 122.9511906 14.1153983)",,,,
239772090,,Zabala Street,unclassified,True,False,39.762,"LINESTRING (122.9542247 14.1161047, 122.9540372 14.1157968)",,,,
313029287,,,residential,False,False,278.822,"LINESTRING (122.9542247 14.1161047, 122.9535283 14.1165587, 122.9534075 14.1164561, 122.9531008 14.1164524, 122.9525343 14.116544, 122.9521662 14.1165667, 122.9518386 14.1164943)",,,,
313225975,,Tito Urbano,residential,False,True,46.245,"LINESTRING (122.9599593 14.1110282, 122.9600324 14.111438)",,,,
313225975,,Tito Urbano,residential,False,False,46.245,"LINESTRING (122.9600324 14.111438, 122.9599593 14.1110282)",,,,
313225975,,Tito Urbano,residential,False,True,71.702,"LINESTRING (122.9600324 14.111438, 122.9601565 14.1120715)",,,,
