osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width
72370224,2,845,Tiangge Road,primary,60,False,False,138.292,"LINESTRING (123.9482531 10.3095197, 123.9482197 10.3093483, 123.9481898 10.309181, 123.9481151 10.3086904, 123.9480532 10.3082918)",
99448390,,,,residential,,False,False,108.186,"LINESTRING (123.9482531 10.3095197, 123.9481522 10.3095445, 123.9480712 10.3096, 123.9478482 10.3097765, 123.9477438 10.3098638, 123.9477067 10.3098766, 123.9474773 10.309851, 123.9474434 10.309853, 123.9473879 10.3098722)",
235627272,2,845,De la Cerna Street,primary,40,True,False,21.732,"LINESTRING (123.9482531 10.3095197, 123.9483492 10.3095512, 123.9484387 10.3095889)",
72370224,2,845,Tiangge Road,primary,60,False,True,138.292,"LINESTRING (123.9480532 10.3082918, 123.9481151 10.3086904, 123.9481898 10.309181, 123.9482197 10.3093483, 123.9482531 10.3095197)",
29397382,2,,Lopez Jaena Street,primary,30,True,False,87.487,"LINESTRING (123.9487005 10.3110686, 123.9480032 10.3106834)",
47107820,,,R. De La Serna Street,residential,,False,False,69.972,"LINESTRING (123.9487005 10.3110686, 123.9490183 10.3105225)",5
853702554,,,R. De La Serna Street,residential,,False,False,96.125,"LINESTRING (123.9487005 10.3110686, 123.948205 10.3117825)",5
47079233,,,,residential,,True,False,202.83299999999997,"LINESTRING (123.9522917 10.3129901, 123.952311 10.3132304, 123.9523016 10.3133124, 123.9522767 10.3134082, 123.9522031 10.3135451, 123.9520208 10.3137686, 123.951615 10.3146419)",5
234947398,2,,Mantawe Road,primary,30,True,False,104.864,"LINESTRING (123.9522917 10.3129901, 123.9520293 10.3129751, 123.9519726 10.3129682, 123.9519488 10.3129653, 123.9519356 10.3129612, 123.9518616 10.3129381, 123.9514191 10.3126636)",
47107833,,,Rodriguez Street,residential,,False,True,10.372,"LINESTRING (123.9480032 10.3106834, 123.9479624 10.3107676)",5
235627274,2,,Rodriguez Street,primary,30,True,False,137.096,"LINESTRING (123.9480032 10.3106834, 123.9480296 10.3106267, 123.9482173 10.3102759, 123.9482971 10.3100796, 123.9482928 10.3098012, 123.9482759 10.3097048, 123.9482531 10.3095197)",5
47079234,,,,residential,,False,True,58.368,"LINESTRING (123.9529103 10.3112304, 123.9528919 10.311755)",4
234947402,4,845,Manuel Luis Quezon National Highway,primary,40,True,False,36.423,"LINESTRING (123.9529103 10.3112304, 123.9532432 10.3112354)",
47079232,,,Bartolome Mangubat Dimataga Street,residential,,False,True,139.372,"LINESTRING (123.951615 10.3146419, 123.9527401 10.3152299)",5
853700696,,,Bartolome Mangubat Dimataga Street,residential,,True,False,94.608,"LINESTRING (123.951615 10.3146419, 123.9508533 10.314239)",5
47079232,,,Bartolome Mangubat Dimataga Street,residential,,False,False,139.372,"LINESTRING (123.9527401 10.3152299, 123.951615 10.3146419)",5
47083399,,,Ompad Street,unclassified,,False,False,60.462,"LINESTRING (123.9506152 10.3141131, 123.9508869 10.3136396)",5
235626201,,,Bartolome Mangubat Dimataga Street,residential,30,False,False,123.56700000000001,"LINESTRING (123.9506152 10.3141131, 123.9499505 10.313692, 123.949661 10.3135186)",5
234947402,4,845,Manuel Luis Quezon National Highway,primary,40,True,False,77.663,"LINESTRING (123.9522006 10.3112471, 123.9529103 10.3112304)",
47083399,,,Ompad Street,unclassified,,False,True,123.158,"LINESTRING (123.9514191 10.3126636, 123.9508869 10.3136396)",5
235627273,2,,Lopez Jaena Street,primary,30,True,False,122.426,"LINESTRING (123.9514191 10.3126636, 123.9504526 10.3121086)",
234947387,,,Ompad Street,tertiary,,True,False,179.358,"LINESTRING (123.9514191 10.3126636, 123.9515964 10.3123056, 123.9516665 10.3121796, 123.9517129 10.3120962, 123.9517413 10.3120451, 123.9517921 10.3119538, 123.9519859 10.3115836, 123.9522006 10.3112471)",5
926483801,,,G. Mangubat Street,unclassified,,False,True,77.917,"LINESTRING (123.9510584 10.3107882, 123.9507751 10.3114311)",5
234947396,2,845,De la Cerna Street,primary,40,True,False,135.027,"LINESTRING (123.9510584 10.3107882, 123.9513575 10.3109196, 123.9516836 10.3110576, 123.9522006 10.3112471)",
47107768,,,G. Mangubat Street,unclassified,30,False,True,83.187,"LINESTRING (123.9507751 10.3114311, 123.9504526 10.3121086)",5
926483801,,,G. Mangubat Street,unclassified,,False,False,77.917,"LINESTRING (123.9507751 10.3114311, 123.9510584 10.3107882)",5
47107884,,,Rizal Street,residential,,False,False,85.939,"LINESTRING (123.9507751 10.3114311, 123.9502483 10.3111793, 123.9500709 10.3110887)",6
47107768,,,G. Mangubat Street,unclassified,30,False,False,52.831,"LINESTRING (123.949661 10.3135186, 123.949912 10.3131127)",5
235626201,,,Bartolome Mangubat Dimataga Street,residential,30,False,False,71.575,"LINESTRING (123.949661 10.3135186, 123.9491104 10.3131709)",5
235626201,,,Bartolome Mangubat Dimataga Street,residential,30,False,True,123.56700000000001,"LINESTRING (123.949661 10.3135186, 123.9499505 10.313692, 123.9506152 10.3141131)",5
47107884,,,Rizal Street,residential,,False,False,56.041,"LINESTRING (123.9500709 10.3110887, 123.9496204 10.3108488)",6
853610903,,,F. Martin Street,residential,,True,False,77.058,"LINESTRING (123.9500709 10.3110887, 123.9497735 10.3117169)",5
47107884,,,Rizal Street,residential,,False,True,85.939,"LINESTRING (123.9500709 10.3110887, 123.9502483 10.3111793, 123.9507751 10.3114311)",6
47107786,,,F. Martin Street,residential,,False,False,46.944,"LINESTRING (123.9491104 10.3131709, 123.9492725 10.31278)",5
235626201,,,Bartolome Mangubat Dimataga Street,residential,30,False,True,71.575,"LINESTRING (123.9491104 10.3131709, 123.949661 10.3135186)",5
235626201,,,Bartolome Mangubat Dimataga Street,residential,30,False,False,85.839,"LINESTRING (123.9491104 10.3131709, 123.9485476 10.3128185, 123.9484969 10.3127872, 123.948448 10.3127571)",5
235627272,2,845,De la Cerna Street,primary,40,True,False,74.488,"LINESTRING (123.9493738 10.3100019, 123.9499838 10.3102995)",
853702554,,,R. De La Serna Street,residential,,False,True,77.103,"LINESTRING (123.9478075 10.3123551, 123.948205 10.3117825)",5
"[47107833, 235626050]",2,,"['Rodriguez Street', 'Bartolome Mangubat Dimataga Street']",residential,,False,False,130.048,"LINESTRING (123.9478075 10.3123551, 123.9474066 10.3120785, 123.9473879 10.3120366, 123.9476699 10.3114576)",5
235626050,2,,Bartolome Mangubat Dimataga Street,residential,,False,True,83.11399999999999,"LINESTRING (123.9478075 10.3123551, 123.9483653 10.3127051, 123.948448 10.3127571)",5
47107833,,,Rodriguez Street,residential,,False,False,83.13,"LINESTRING (123.9476699 10.3114576, 123.9479624 10.3107676)",5
47107882,,,,residential,,False,False,68.79,"LINESTRING (123.9476699 10.3114576, 123.948205 10.3117825)",5
"[47107833, 235626050]",2,,"['Rodriguez Street', 'Bartolome Mangubat Dimataga Street']",residential,,False,True,130.048,"LINESTRING (123.9476699 10.3114576, 123.9473879 10.3120366, 123.9474066 10.3120785, 123.9478075 10.3123551)",5
47107820,,,R. De La Serna Street,residential,,False,True,69.972,"LINESTRING (123.9490183 10.3105225, 123.9487005 10.3110686)",5
853702553,,,R. De La Serna Street,residential,,True,False,69.739,"LINESTRING (123.9490183 10.3105225, 123.9493738 10.3100019)",5
853708377,,,Rizal Street,residential,,True,False,75.201,"LINESTRING (123.9490183 10.3105225, 123.9496204 10.3108488)",6
47107882,,,,residential,,False,True,68.79,"LINESTRING (123.948205 10.3117825, 123.9476699 10.3114576)",5
853702554,,,R. De La Serna Street,residential,,False,False,77.103,"LINESTRING (123.948205 10.3117825, 123.9478075 10.3123551)",5
853702554,,,R. De La Serna Street,residential,,False,True,96.125,"LINESTRING (123.948205 10.3117825, 123.9487005 10.3110686)",5
