osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
319662868,1,Lakas ng Mahirap Street,tertiary,,False,True,16.149,"LINESTRING (120.9692813 14.6556183, 120.9692729 14.6557633)",,
40846630,,,residential,,False,True,87.001,"LINESTRING (120.9692813 14.6556183, 120.9686037 14.6555282, 120.9684798 14.6555141)",,
41231840,,Santan Street,residential,,False,False,65.915,"LINESTRING (120.968921 14.6499158, 120.9683393 14.6497296)",,
41231840,,Santan Street,residential,,False,True,78.761,"LINESTRING (120.968921 14.6499158, 120.9694321 14.6500762, 120.9696247 14.6501044)",,
788720254,2,Tatampal Street,residential,,False,False,41.584999999999994,"LINESTRING (120.968921 14.6499158, 120.9687959 14.6502293, 120.9687796 14.6502638)",,
788720254,2,Tatampal Street,residential,,False,True,47.168,"LINESTRING (120.968921 14.6499158, 120.9690317 14.6495875, 120.9690527 14.6495113)",,
23769240,2,Tulingan Street,tertiary,,False,False,25.927,"LINESTRING (120.9686315 14.6505699, 120.9688537 14.6506602)",,
788720254,2,Tatampal Street,residential,,False,True,37.581,"LINESTRING (120.9686315 14.6505699, 120.9687796 14.6502638)",,
41231842,2,Tulya Street,residential,,False,False,109.82,"LINESTRING (120.9681158 14.6490786, 120.9685068 14.6491536, 120.9691179 14.6492668)",,
41231842,2,Tulya Street,residential,,False,False,98.725,"LINESTRING (120.9691179 14.6492668, 120.9693667 14.6493122, 120.9697437 14.6493768, 120.9700196 14.6494315)",,
41231842,2,Tulya Street,residential,,False,True,109.82,"LINESTRING (120.9691179 14.6492668, 120.9685068 14.6491536, 120.9681158 14.6490786)",,
788720254,2,Tatampal Street,residential,,False,False,28.077,"LINESTRING (120.9691179 14.6492668, 120.9691123 14.6492879, 120.9690527 14.6495113)",,
788720254,2,Tatampal Street,residential,,False,True,99.184,"LINESTRING (120.9691179 14.6492668, 120.9691545 14.6490237, 120.9691668 14.6489235, 120.9691857 14.6486107, 120.9691974 14.6483789)",,
41231842,2,Tulya Street,residential,,False,True,98.725,"LINESTRING (120.9700196 14.6494315, 120.9697437 14.6493768, 120.9693667 14.6493122, 120.9691179 14.6492668)",,
"[319664501, 319664502]",2,Tamban Street,tertiary,,False,False,165.299,"LINESTRING (120.9700196 14.6494315, 120.9699923 14.6496068, 120.9699048 14.6501515, 120.9698793 14.6503085, 120.9698438 14.6505277, 120.9697841 14.6509005)",,
"[788720256, 788720257, 16282006]",2,Tamban Street,tertiary,,False,True,180.438,"LINESTRING (120.9700196 14.6494315, 120.9700718 14.6490734, 120.9701047 14.6486754, 120.9701305 14.648184, 120.9701356 14.647942, 120.9701361 14.6479206, 120.970137 14.6478597, 120.9701379 14.6478143)",yes,
788720254,2,Tatampal Street,residential,,False,False,18.908,"LINESTRING (120.9692013 14.6482089, 120.9691974 14.6483789)",,
788720254,2,Tatampal Street,residential,,False,True,18.908,"LINESTRING (120.9691974 14.6483789, 120.9692013 14.6482089)",,
788720254,2,Tatampal Street,residential,,False,False,99.184,"LINESTRING (120.9691974 14.6483789, 120.9691857 14.6486107, 120.9691668 14.6489235, 120.9691545 14.6490237, 120.9691179 14.6492668)",,
894488591,1,,residential,,False,False,65.516,"LINESTRING (120.9691974 14.6483789, 120.9691092 14.6483739, 120.9689559 14.6483672, 120.9685888 14.6483597)",,
44130975,,J. Rodriguez,residential,,False,False,66.704,"LINESTRING (120.9747722 14.6501282, 120.9741639 14.650012)",,
319664495,,J. Rodriguez,residential,,False,False,71.242,"LINESTRING (120.9734791 14.6498968, 120.9728275 14.6497825)",,
319664497,2,P. Zamora,residential,,False,False,123.034,"LINESTRING (120.9734791 14.6498968, 120.9731887 14.650967)",,
522319079,,J. Rodriguez,residential,,False,True,74.776,"LINESTRING (120.9734791 14.6498968, 120.9741639 14.650012)",,
319664499,,P. Zamora Street,residential,,False,True,133.065,"LINESTRING (120.9734791 14.6498968, 120.9737915 14.6488167, 120.9738121 14.6487443)",,
319664485,4,A. Mabini Street,secondary,50,False,False,44.774,"LINESTRING (120.9728275 14.6497825, 120.9729265 14.6493914)",,
319664486,4,A. Mabini Street,secondary,50,False,True,119.214,"LINESTRING (120.9728275 14.6497825, 120.9725732 14.650826)",,
319664495,,J. Rodriguez,residential,,False,True,71.242,"LINESTRING (120.9728275 14.6497825, 120.9734791 14.6498968)",,
"[319664491, 29134300, 319664494]",,"['General Luna Street', 'J. Rodriguez']",residential,,False,False,188.403,"LINESTRING (120.9728275 14.6497825, 120.9723881 14.649644, 120.9723362 14.6496446, 120.9723136 14.649679, 120.9721205 14.6504547, 120.9720299 14.6508022)",,
16281983,,Tanigue Street,residential,,False,False,66.029,"LINESTRING (120.9716479 14.6479604, 120.9710376 14.6478974)",,
29451797,1,Camia Street,residential,,False,True,25.542,"LINESTRING (120.9716479 14.6479604, 120.971557 14.6481726)",,
29451797,1,Camia Street,residential,,False,False,106.588,"LINESTRING (120.9716479 14.6479604, 120.9717165 14.6476962, 120.9717213 14.6476735, 120.9717859 14.6473233, 120.9718089 14.6472111, 120.9718476 14.6470219)",,
236950747,2,Libis Espina Street,tertiary,,False,False,29.416,"LINESTRING (120.9703992 14.6510593, 120.9706638 14.651126)",,
236950747,2,Libis Espina Street,tertiary,,False,True,42.17400000000001,"LINESTRING (120.9703992 14.6510593, 120.9703856 14.6510552, 120.9700174 14.6509734)",,
365146289,,Gonzales Street,residential,,False,True,274.894,"LINESTRING (120.9703992 14.6510593, 120.9701532 14.6522924, 120.9699293 14.6529332, 120.9698803 14.6532195, 120.9698734 14.6533902, 120.9698736 14.6534234, 120.9699025 14.6534595)",,
236951469,,1st Street,residential,,False,False,83.19200000000001,"LINESTRING (120.9705808 14.6533066, 120.9706481 14.6533659, 120.9709401 14.6535126, 120.9711105 14.6536211, 120.9712489 14.6536752)",,
"[319662859, 29134124]",2,Lakas ng Mahirap Street,tertiary,,False,False,119.46499999999999,"LINESTRING (120.9705808 14.6533066, 120.970773 14.6531539, 120.9716169 14.6533229)",,
319662859,2,Lakas ng Mahirap Street,tertiary,,False,True,43.891,"LINESTRING (120.9705808 14.6533066, 120.9704909 14.6533668, 120.9702679 14.653559)",,
29134131,,General Luna Street,residential,,False,True,55.695,"LINESTRING (120.9712489 14.6536752, 120.9716169 14.6533229)",,
29134131,,General Luna Street,residential,,False,False,38.051,"LINESTRING (120.9712489 14.6536752, 120.9711559 14.6537762, 120.9710502 14.6539561)",,
236951469,,1st Street,residential,,False,False,37.64,"LINESTRING (120.9712489 14.6536752, 120.9713557 14.6537087, 120.971455 14.6537401, 120.971587 14.6537569)",,
236951469,,1st Street,residential,,False,True,83.19200000000001,"LINESTRING (120.9712489 14.6536752, 120.9711105 14.6536211, 120.9709401 14.6535126, 120.9706481 14.6533659, 120.9705808 14.6533066)",,
236951469,,1st Street,residential,,False,True,37.64,"LINESTRING (120.971587 14.6537569, 120.971455 14.6537401, 120.9713557 14.6537087, 120.9712489 14.6536752)",,
319662851,,General Luna Street,residential,,False,False,37.941,"LINESTRING (120.971587 14.6537569, 120.9715757 14.6539488, 120.9715619 14.6540972)",,
319662851,,General Luna Street,residential,,False,True,48.372,"LINESTRING (120.971587 14.6537569, 120.9716127 14.6534308, 120.9716169 14.6533229)",,
319662864,4,10th Avenue,secondary,40,False,False,68.046,"LINESTRING (120.9731887 14.650967, 120.9725732 14.650826)",,
319664497,2,P. Zamora,residential,,False,True,123.034,"LINESTRING (120.9731887 14.650967, 120.9734791 14.6498968)",,
319662864,4,10th Avenue,secondary,40,False,True,41.324999999999996,"LINESTRING (120.9731887 14.650967, 120.9732457 14.6509801, 120.9735625 14.6510526)",,
319662858,2,Torres Bugallon Street,tertiary,,False,True,154.926,"LINESTRING (120.9735625 14.6510526, 120.9733195 14.6524259)",,
"[253744243, 253744245]",4,10th Avenue,secondary,40,False,True,233.38800000000003,"LINESTRING (120.9735625 14.6510526, 120.9741015 14.6511701, 120.9747187 14.6513262, 120.9748145 14.6513499, 120.9749206 14.6513794, 120.974944 14.6513846, 120.9749591 14.6513887, 120.974983 14.6513953, 120.9753856 14.6515058, 120.9756622 14.6515787)",,
319662864,4,10th Avenue,secondary,40,False,False,41.324999999999996,"LINESTRING (120.9735625 14.6510526, 120.9732457 14.6509801, 120.9731887 14.650967)",,
29451810,,Vibora Street,residential,,False,True,7.284,"LINESTRING (120.9767093 14.6517855, 120.9766975 14.65185)",,
253744244,4,10th Avenue,secondary,40,False,False,9.601,"LINESTRING (120.9767093 14.6517855, 120.9766201 14.6517883)",,
253744244,4,10th Avenue,secondary,40,False,False,26.665,"LINESTRING (120.9764817 14.6517885, 120.9762352 14.6517634)",,
253744244,4,10th Avenue,secondary,40,False,True,14.889,"LINESTRING (120.9764817 14.6517885, 120.9766201 14.6517883)",,
29451817,1,,residential,,False,False,97.72500000000001,"LINESTRING (120.9764817 14.6517885, 120.9762861 14.6524082, 120.9760504 14.6523719)",,
29451810,,Vibora Street,residential,,False,False,7.284,"LINESTRING (120.9766975 14.65185, 120.9767093 14.6517855)",,
253744275,,Plaridel,residential,,False,True,34.932,"LINESTRING (120.9766975 14.65185, 120.9769986 14.6519676)",,
29451810,,Vibora Street,residential,,False,True,169.712,"LINESTRING (120.9766975 14.65185, 120.9764557 14.6530458, 120.9767652 14.653117)",,
253745706,,General Del Pilar Street,residential,,False,False,8.462,"LINESTRING (120.9765602 14.6504599, 120.9765817 14.6503867)",,
256339752,,Don Antonio Street,residential,,False,True,47.326,"LINESTRING (120.9752789 14.6480387, 120.9753538 14.6476193)",,
319664498,,P. Zamora Street,residential,,False,False,17.231,"LINESTRING (120.9741575 14.6476693, 120.9740796 14.6478047)",,
256339754,,Doña Consuelo Street,residential,,False,False,139.00799999999998,"LINESTRING (120.9741575 14.6476693, 120.974327 14.6477601, 120.9744261 14.6478131, 120.9744987 14.6478371, 120.9745713 14.6478474, 120.9747022 14.6478183, 120.9747801 14.6477703, 120.9748809 14.6477053, 120.9749429 14.6476676, 120.9750278 14.6476608, 120.9751818 14.6476419, 120.9753538 14.6476193)",,
256339752,,Don Antonio Street,residential,,False,False,47.326,"LINESTRING (120.9753538 14.6476193, 120.9752789 14.6480387)",,
256339754,,Doña Consuelo Street,residential,,False,True,139.008,"LINESTRING (120.9753538 14.6476193, 120.9751818 14.6476419, 120.9750278 14.6476608, 120.9749429 14.6476676, 120.9748809 14.6477053, 120.9747801 14.6477703, 120.9747022 14.6478183, 120.9745713 14.6478474, 120.9744987 14.6478371, 120.9744261 14.6478131, 120.974327 14.6477601, 120.9741575 14.6476693)",,
256341314,,P. Burgos Street,unclassified,,False,False,57.05,"LINESTRING (120.9725496 14.6509043, 120.9720299 14.6508022)",,
319664484,4,A. Mabini Street,secondary,50,False,False,9.069,"LINESTRING (120.9725496 14.6509043, 120.9725732 14.650826)",,
"[319662845, 319664487]",4,A. Mabini Street,secondary,50,False,True,98.494,"LINESTRING (120.9725496 14.6509043, 120.9724979 14.6510926, 120.9724248 14.6513589, 120.9724006 14.6514471, 120.972325 14.6517629)",,
301384730,,Esperanza,residential,,False,True,72.755,"LINESTRING (120.9711415 14.652155, 120.9717835 14.6523607)",,
301384730,,Esperanza,residential,,False,False,72.755,"LINESTRING (120.9717835 14.6523607, 120.9711415 14.652155)",,
319664492,,General Luna Street,residential,,False,True,78.273,"LINESTRING (120.9717835 14.6523607, 120.9718711 14.6516619)",,
319662850,,General Luna Street,residential,,False,False,48.769999999999996,"LINESTRING (120.9717835 14.6523607, 120.9717515 14.6525736, 120.9717093 14.6527933)",,
29134115,,A. Bato Street,residential,,False,False,28.133,"LINESTRING (120.9730775 14.65233, 120.9733195 14.6524259)",,
29134115,,A. Bato Street,residential,,False,True,94.784,"LINESTRING (120.9730775 14.65233, 120.9722621 14.6520071)",,
319662869,,P. Gomez,residential,,False,True,82.676,"LINESTRING (120.9730775 14.65233, 120.9728009 14.6530237)",,
270925163,,General Luis Street,residential,,False,False,39.789,"LINESTRING (120.9717093 14.6527933, 120.9720722 14.6528624)",,
319662851,,General Luna Street,residential,,False,False,4.118,"LINESTRING (120.9717093 14.6527933, 120.9717003 14.6528293)",,
319662850,,General Luna Street,residential,,False,True,48.769999999999996,"LINESTRING (120.9717093 14.6527933, 120.9717515 14.6525736, 120.9717835 14.6523607)",,
270925163,,General Luis Street,residential,,False,True,39.789,"LINESTRING (120.9720722 14.6528624, 120.9717093 14.6527933)",,
319662845,4,A. Mabini Street,secondary,50,False,False,97.275,"LINESTRING (120.9720722 14.6528624, 120.9722621 14.6520071)",,
319662860,,General Luis Street,residential,,False,False,80.418,"LINESTRING (120.9720722 14.6528624, 120.9728009 14.6530237)",,
319662848,4,A. Mabini Street,secondary,50,False,True,53.59,"LINESTRING (120.9720722 14.6528624, 120.9720389 14.6530657, 120.9720021 14.6533395)",,
319662860,,General Luis Street,residential,,False,True,80.418,"LINESTRING (120.9728009 14.6530237, 120.9720722 14.6528624)",,
319662869,,P. Gomez,residential,,False,False,82.676,"LINESTRING (120.9728009 14.6530237, 120.9730775 14.65233)",,
319662869,,P. Gomez,residential,,False,True,33.291,"LINESTRING (120.9728009 14.6530237, 120.9727719 14.6531001, 120.9727661 14.6531999, 120.9727815 14.653317)",,
270930104,,Plaridel,residential,,False,True,46.603,"LINESTRING (120.9727815 14.653317, 120.9732129 14.6532788)",,
270930104,,Plaridel,residential,,False,False,84.27199999999999,"LINESTRING (120.9727815 14.653317, 120.9724997 14.6533391, 120.9723291 14.6533645, 120.9720021 14.6533395)",,
319662869,,P. Gomez,residential,,False,False,33.291,"LINESTRING (120.9727815 14.653317, 120.9727661 14.6531999, 120.9727719 14.6531001, 120.9728009 14.6530237)",,
"[16281983, 319664503]",,Tanigue Street,residential,,False,True,16.941,"LINESTRING (120.968027 14.6478796, 120.96812 14.6478748, 120.9681843 14.6478725)",,
16279596,3,Dagat-Dagatan Avenue,secondary,40,True,False,118.25200000000001,"LINESTRING (120.9681951 14.6480209, 120.9681983 14.6480757, 120.9682052 14.64816, 120.9682037 14.6483691, 120.9681868 14.6485881, 120.9681581 14.6488039, 120.9681158 14.6490786)",,
"[319664504, 16280009]",2,Tanigue Street,tertiary,,False,True,17.169,"LINESTRING (120.9681951 14.6480209, 120.9681342 14.6480211, 120.9680356 14.6480251)",,
44130975,,J. Rodriguez,residential,,False,True,66.704,"LINESTRING (120.9741639 14.650012, 120.9747722 14.6501282)",,
338471172,,J. Rodriguez Interior,residential,,False,False,80.328,"LINESTRING (120.9741639 14.650012, 120.9743017 14.649302)",,no
522319079,,J. Rodriguez,residential,,False,False,74.776,"LINESTRING (120.9741639 14.650012, 120.9734791 14.6498968)",,
338471172,,J. Rodriguez Interior,residential,,False,True,80.328,"LINESTRING (120.9743017 14.649302, 120.9741639 14.650012)",,no
338472131,,P. Zamora Interior,residential,,False,False,57.67,"LINESTRING (120.9738121 14.6487443, 120.9743235 14.6488998)",,
319664499,,P. Zamora Street,residential,,False,False,133.065,"LINESTRING (120.9738121 14.6487443, 120.9737915 14.6488167, 120.9734791 14.6498968)",,
319664499,,P. Zamora Street,residential,,False,True,108.36999999999999,"LINESTRING (120.9738121 14.6487443, 120.9740213 14.6480105, 120.9740334 14.6479679, 120.9740796 14.6478047)",,
338472131,,P. Zamora Interior,residential,,False,True,57.67,"LINESTRING (120.9743235 14.6488998, 120.9738121 14.6487443)",,
319664505,2,Tulingan Street,tertiary,,False,False,26.375,"LINESTRING (120.9697841 14.6509005, 120.9700174 14.6509734)",,
23769240,2,Tulingan Street,tertiary,,False,True,103.62700000000001,"LINESTRING (120.9697841 14.6509005, 120.9691424 14.6507455, 120.9688537 14.6506602)",,
"[319664501, 319664502]",2,Tamban Street,tertiary,,False,True,165.299,"LINESTRING (120.9697841 14.6509005, 120.9698438 14.6505277, 120.9698793 14.6503085, 120.9699048 14.6501515, 120.9699923 14.6496068, 120.9700196 14.6494315)",,
253744272,2,Heroes del '96 Street,tertiary,30,False,False,74.195,"LINESTRING (120.9769082 14.6541976, 120.9770387 14.6535424)",,
253744272,2,Heroes del '96 Street,tertiary,30,False,True,108.85100000000001,"LINESTRING (120.9769082 14.6541976, 120.9768428 14.6545257, 120.9767289 14.6550909, 120.9767166 14.6551588)",,
253744272,2,Heroes del '96 Street,tertiary,30,False,False,108.85100000000001,"LINESTRING (120.9767166 14.6551588, 120.9767289 14.6550909, 120.9768428 14.6545257, 120.9769082 14.6541976)",,
40846630,,,residential,,False,False,87.001,"LINESTRING (120.9684798 14.6555141, 120.9686037 14.6555282, 120.9692813 14.6556183)",,
40846630,,,residential,,False,True,66.914,"LINESTRING (120.9684798 14.6555141, 120.9683839 14.6555012, 120.968292 14.6554456, 120.9681335 14.6553331, 120.967934 14.6552429)",,
256341318,2,Libis Espina Street,tertiary,,False,False,50.105,"LINESTRING (120.972325 14.6517629, 120.9718711 14.6516619)",,
319662845,4,A. Mabini Street,secondary,50,False,True,27.984,"LINESTRING (120.972325 14.6517629, 120.9722621 14.6520071)",,
"[319662845, 319664487]",4,A. Mabini Street,secondary,50,False,False,98.494,"LINESTRING (120.972325 14.6517629, 120.9724006 14.6514471, 120.9724248 14.6513589, 120.9724979 14.6510926, 120.9725496 14.6509043)",,
256341318,2,Libis Espina Street,tertiary,,False,True,50.105,"LINESTRING (120.9718711 14.6516619, 120.972325 14.6517629)",,
319664492,,General Luna Street,residential,,False,False,78.273,"LINESTRING (120.9718711 14.6516619, 120.9717835 14.6523607)",,
236950747,2,Libis Espina Street,tertiary,,False,True,146.315,"LINESTRING (120.9718711 14.6516619, 120.9715009 14.6515923, 120.9714002 14.651493, 120.9712212 14.6513382, 120.9707353 14.6511501, 120.9706638 14.651126)",,
"[319664490, 319664493]",,General Luna Street,residential,,False,True,97.369,"LINESTRING (120.9718711 14.6516619, 120.9718671 14.6515905, 120.9719075 14.6513452, 120.9720192 14.65085, 120.9720299 14.6508022)",,
708718810,1,Libis Espina Street,residential,,False,False,199.44399999999996,"LINESTRING (120.9705571 14.6496227, 120.9705599 14.6495261, 120.9705639 14.6494528, 120.9705709 14.6493763, 120.9705797 14.6493076, 120.9705762 14.6492732, 120.9705515 14.6492355, 120.9705247 14.6491921, 120.9705173 14.649157, 120.9705425 14.6489581, 120.9705502 14.6488534, 120.9705788 14.6487418, 120.97064 14.6486484, 120.9706538 14.6486194, 120.970671 14.6485796, 120.9706782 14.6485503, 120.9706824 14.6485258, 120.970688 14.6484946, 120.9707054 14.648395, 120.9707597 14.6478793)",,
894541037,2,Libis Espina Street,residential,,False,True,150.672,"LINESTRING (120.9702135 14.6496335, 120.9701639 14.6500802, 120.9701492 14.6503072, 120.9701016 14.6505525, 120.9700174 14.6509734)",,
"[22980777, 800203524]",,C. Apostol Street,residential,,False,False,106.21600000000001,"LINESTRING (120.9749536 14.6531371, 120.9750602 14.653158, 120.9759235 14.6533158)",,
319662849,4,A. Mabini Street,secondary,50,False,False,107.46000000000001,"LINESTRING (120.9719147 14.6543022, 120.9719424 14.6540176, 120.9720021 14.6533395)",,
319662849,4,A. Mabini Street,secondary,50,False,True,104.934,"LINESTRING (120.9719147 14.6543022, 120.9719063 14.6544431, 120.9718786 14.654729, 120.9718681 14.654838, 120.9718655 14.654865, 120.9718287 14.6551553, 120.9718178 14.655241)",,
889377209,,,residential,,False,False,120.38799999999999,"LINESTRING (120.9719147 14.6543022, 120.9726315 14.6543864, 120.9726383 14.654393, 120.9726473 14.6544141, 120.9726581 14.6544329, 120.9726839 14.6544482, 120.9727275 14.6544547, 120.9727905 14.6544618, 120.9728636 14.6544644, 120.9729935 14.6544776)",,
894488591,1,,residential,,False,True,65.516,"LINESTRING (120.9685888 14.6483597, 120.9689559 14.6483672, 120.9691092 14.6483739, 120.9691974 14.6483789)",,
41231840,,Santan Street,residential,,False,True,65.915,"LINESTRING (120.9683393 14.6497296, 120.968921 14.6499158)",,
894491481,1,Orchids Street,residential,,False,True,75.136,"LINESTRING (120.9684182 14.6494974, 120.9686391 14.6495703, 120.9686619 14.649569, 120.9686827 14.6495579, 120.9687276 14.6495275, 120.9687625 14.6494859, 120.9687746 14.6494652, 120.9687893 14.6494613, 120.9690527 14.6495113)",,
788720254,2,Tatampal Street,residential,,False,False,47.168,"LINESTRING (120.9690527 14.6495113, 120.9690317 14.6495875, 120.968921 14.6499158)",,
788720254,2,Tatampal Street,residential,,False,True,28.077,"LINESTRING (120.9690527 14.6495113, 120.9691123 14.6492879, 120.9691179 14.6492668)",,
894491481,1,Orchids Street,residential,,False,False,75.136,"LINESTRING (120.9690527 14.6495113, 120.9687893 14.6494613, 120.9687746 14.6494652, 120.9687625 14.6494859, 120.9687276 14.6495275, 120.9686827 14.6495579, 120.9686619 14.649569, 120.9686391 14.6495703, 120.9684182 14.6494974)",,
788720254,2,Tatampal Street,residential,,False,False,37.581,"LINESTRING (120.9687796 14.6502638, 120.9686315 14.6505699)",,
1205133752,,Sunflower Street,residential,,False,True,64.543,"LINESTRING (120.9687796 14.6502638, 120.9682331 14.6500243)",,
788720254,2,Tatampal Street,residential,,False,True,41.584999999999994,"LINESTRING (120.9687796 14.6502638, 120.9687959 14.6502293, 120.968921 14.6499158)",,
1205133752,,Sunflower Street,residential,,False,False,88.50399999999999,"LINESTRING (120.9687796 14.6502638, 120.9691216 14.6503883, 120.9695676 14.6504859)",,
1205133752,,Sunflower Street,residential,,False,False,64.543,"LINESTRING (120.9682331 14.6500243, 120.9687796 14.6502638)",,
41231840,,Santan Street,residential,,False,False,78.761,"LINESTRING (120.9696247 14.6501044, 120.9694321 14.6500762, 120.968921 14.6499158)",,
1205133752,,Sunflower Street,residential,,False,True,88.50399999999999,"LINESTRING (120.9695676 14.6504859, 120.9691216 14.6503883, 120.9687796 14.6502638)",,
319662856,2,Sabalo Street,tertiary,,False,False,57.384,"LINESTRING (120.9687424 14.6511649, 120.9688014 14.6508976, 120.9688309 14.6507666, 120.9688537 14.6506602)",,
319662856,2,Sabalo Street,tertiary,,False,True,57.383,"LINESTRING (120.9687424 14.6511649, 120.9687218 14.6512583, 120.9686311 14.6516696)",,
1203873854,1,,residential,,False,True,34.623999999999995,"LINESTRING (120.9687424 14.6511649, 120.9684419 14.6511123, 120.9684335 14.6511129, 120.9684279 14.6511185)",,
1203873851,1,,residential,,False,True,38.44,"LINESTRING (120.9684279 14.6511185, 120.9681083 14.6509639)",,
1203873854,1,,residential,,False,False,34.623999999999995,"LINESTRING (120.9684279 14.6511185, 120.9684335 14.6511129, 120.9684419 14.6511123, 120.9687424 14.6511649)",,
1203873854,1,,residential,,False,True,25.151999999999997,"LINESTRING (120.9684279 14.6511185, 120.968383 14.6513232, 120.9683762 14.6513388)",,
1203873854,1,,residential,,False,False,25.151999999999997,"LINESTRING (120.9683762 14.6513388, 120.968383 14.6513232, 120.9684279 14.6511185)",,
16281983,,Tanigue Street,residential,,False,True,29.964,"LINESTRING (120.9707597 14.6478793, 120.9710376 14.6478974)",,
16281983,,Tanigue Street,residential,,False,False,67.285,"LINESTRING (120.9707597 14.6478793, 120.9705348 14.647854, 120.9701379 14.6478143)",,
708718810,1,Libis Espina Street,residential,,False,True,199.444,"LINESTRING (120.9707597 14.6478793, 120.9707054 14.648395, 120.970688 14.6484946, 120.9706824 14.6485258, 120.9706782 14.6485503, 120.970671 14.6485796, 120.9706538 14.6486194, 120.97064 14.6486484, 120.9705788 14.6487418, 120.9705502 14.6488534, 120.9705425 14.6489581, 120.9705173 14.649157, 120.9705247 14.6491921, 120.9705515 14.6492355, 120.9705762 14.6492732, 120.9705797 14.6493076, 120.9705709 14.6493763, 120.9705639 14.6494528, 120.9705599 14.6495261, 120.9705571 14.6496227)",,
23769224,1,Tahong Street,residential,,False,False,45.150999999999996,"LINESTRING (120.9688687 14.6468852, 120.9692111 14.6468565, 120.969287 14.6468526)",,
23769224,1,Tahong Street,residential,,False,True,34.217999999999996,"LINESTRING (120.9688687 14.6468852, 120.968731 14.6468952, 120.9685513 14.6469049)",,
23769224,1,Tahong Street,residential,,False,True,45.150999999999996,"LINESTRING (120.969287 14.6468526, 120.9692111 14.6468565, 120.9688687 14.6468852)",,
"[29451804, 895459949]",,Libis Talisay Street,residential,,False,False,182.551,"LINESTRING (120.9692503 14.6549613, 120.969284 14.6548409, 120.969295 14.6547671, 120.9694759 14.6542259, 120.9696407 14.6538517, 120.9699025 14.6534595)",,
319662856,2,Sabalo Street,tertiary,,False,False,57.383,"LINESTRING (120.9686311 14.6516696, 120.9687218 14.6512583, 120.9687424 14.6511649)",,
319662856,2,Sabalo Street,tertiary,,False,True,20.141,"LINESTRING (120.9686311 14.6516696, 120.9686083 14.65175, 120.9685747 14.6518422)",,
895459950,,,residential,,False,True,55.519,"LINESTRING (120.9686311 14.6516696, 120.9683306 14.651595, 120.9681261 14.6515723)",,
29451801,,,residential,,False,False,69.9,"LINESTRING (120.9686958 14.6541493, 120.968864 14.6535421)",,
29451801,,,residential,,False,True,30.681,"LINESTRING (120.9686958 14.6541493, 120.9686219 14.6544158)",,
895459953,,,residential,,False,True,28.072,"LINESTRING (120.9686958 14.6541493, 120.9686217 14.6541154, 120.9685868 14.6541011, 120.9684539 14.6540553)",,
29451808,,,residential,,False,False,36.988,"LINESTRING (120.9684539 14.6540553, 120.9683593 14.6543751)",,
29451808,,,residential,,False,True,145.39100000000002,"LINESTRING (120.9684539 14.6540553, 120.9686463 14.6534046, 120.9688105 14.6527942)",,
895459953,,,residential,,False,False,28.071999999999996,"LINESTRING (120.9684539 14.6540553, 120.9685868 14.6541011, 120.9686217 14.6541154, 120.9686958 14.6541493)",,
29134075,,Bangayngay Street,residential,,False,True,76.531,"LINESTRING (120.9691321 14.6536185, 120.9693278 14.6529568)",,
895459954,,,residential,,False,True,30.067,"LINESTRING (120.9691321 14.6536185, 120.968864 14.6535421)",,
29451801,,,residential,,False,True,69.9,"LINESTRING (120.968864 14.6535421, 120.9686958 14.6541493)",,
895459954,,,residential,,False,False,30.067,"LINESTRING (120.968864 14.6535421, 120.9691321 14.6536185)",,
29451801,,,residential,,False,False,78.066,"LINESTRING (120.968864 14.6535421, 120.9688817 14.6534783, 120.9690646 14.6528674)",,
"[319662842, 319662844]",,5th Street,residential,,False,True,15.632000000000001,"LINESTRING (120.9706916 14.6548851, 120.9706536 14.6548656, 120.9705633 14.6548191)",,
895549024,,Velasco Extension Street,residential,,False,True,32.687,"LINESTRING (120.9706916 14.6548851, 120.9706239 14.6550119, 120.9705524 14.6551464)",,
899166062,,General Luna Street,residential,,False,True,5.0,"LINESTRING (120.9705524 14.6551464, 120.9705121 14.655124)",,
895549024,,Velasco Extension Street,residential,,False,False,32.687,"LINESTRING (120.9705524 14.6551464, 120.9706239 14.6550119, 120.9706916 14.6548851)",,
899166062,,General Luna Street,residential,,False,False,77.03,"LINESTRING (120.9705524 14.6551464, 120.9706496 14.6552003, 120.9707898 14.6552793, 120.9708951 14.6553602, 120.9709065 14.6553784, 120.9709124 14.6554104, 120.9708882 14.6556528)",,
895551366,,,residential,,False,True,63.67,"LINESTRING (120.9726048 14.6540297, 120.9725873 14.6541335, 120.9725954 14.6541647, 120.9726289 14.6541803, 120.9726959 14.6541906, 120.973037 14.6542398)",,
22980776,1,Torres Bugallon Street,tertiary,,False,False,108.521,"LINESTRING (120.973037 14.6542398, 120.9732129 14.6532788)",,
22980776,1,Torres Bugallon Street,tertiary,,False,True,26.853,"LINESTRING (120.973037 14.6542398, 120.9729935 14.6544776)",,
895551366,,,residential,,False,False,63.67,"LINESTRING (120.973037 14.6542398, 120.9726959 14.6541906, 120.9726289 14.6541803, 120.9725954 14.6541647, 120.9725873 14.6541335, 120.9726048 14.6540297)",,
895551778,,,residential,,False,True,28.415,"LINESTRING (120.9714434 14.6527699, 120.9717003 14.6528293)",,
