osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed
101305535,2,901,Rizal Street,primary,False,False,63.073,"LINESTRING (125.4930998 9.790206, 125.4931276 9.7903098, 125.4932469 9.7907544)",
101305537,2,,San Nicolas Street,secondary,True,False,148.853,"LINESTRING (125.4930998 9.790206, 125.4932281 9.7901807, 125.4938137 9.7900651, 125.4941802 9.7900041, 125.4942975 9.7899797, 125.4944313 9.7899433)",
853102190,2,901,Rizal Street,primary,False,True,73.471,"LINESTRING (125.4930998 9.790206, 125.4930737 9.7901006, 125.4929392 9.7895645)",
101305537,2,,San Nicolas Street,secondary,True,False,81.567,"LINESTRING (125.4952938 9.7895368, 125.4959584 9.7892064)",
858823446,,,Sarvida Street,residential,True,False,118.271,"LINESTRING (125.4952938 9.7895368, 125.4956395 9.7905444)",
51379565,2,,Magallanes Street,residential,False,False,112.942,"LINESTRING (125.4944313 9.7899433, 125.4942713 9.7889399)",
51379565,2,,Magallanes Street,residential,False,True,89.34,"LINESTRING (125.4944313 9.7899433, 125.494527 9.7907412)",
101305537,2,,San Nicolas Street,secondary,True,False,104.786,"LINESTRING (125.4944313 9.7899433, 125.4945691 9.7898865, 125.4952938 9.7895368)",
51379565,2,,Magallanes Street,residential,False,True,112.942,"LINESTRING (125.4942713 9.7889399, 125.4944313 9.7899433)",
359374363,,,Amat Street,tertiary,True,False,86.589,"LINESTRING (125.4942713 9.7889399, 125.4935564 9.7892717)",
853102186,2,,Magallanes Street,residential,False,True,86.207,"LINESTRING (125.4942713 9.7889399, 125.4941263 9.7881779)",
61164248,2,,Narciso Street,tertiary,True,False,71.436,"LINESTRING (125.4941263 9.7881779, 125.4947255 9.7879248)",
853102186,2,,Magallanes Street,residential,False,False,86.207,"LINESTRING (125.4941263 9.7881779, 125.4942713 9.7889399)",
