osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,width
205148464,residential,False,False,136.642,,,Molave Road,,"LINESTRING (125.5384605 8.9440551, 125.5397027 8.9439895)",
205148464,residential,False,True,104.054,,,Molave Road,,"LINESTRING (125.5384605 8.9440551, 125.5380469 8.9440791, 125.5375151 8.9441143)",
57017119,residential,False,False,122.619,,,Nangka Road,,"LINESTRING (125.5384832 8.9445092, 125.537368 8.9445585)",
57017119,residential,False,True,137.981,,,Nangka Road,,"LINESTRING (125.5384832 8.9445092, 125.539737 8.9444331)",
166219927,residential,False,False,50.555,,,Ipil Road,,"LINESTRING (125.5384832 8.9445092, 125.5384605 8.9440551)",
166219927,residential,False,True,48.69,,,Ipil Road,,"LINESTRING (125.5384832 8.9445092, 125.5385183 8.9449457)",
166219913,residential,False,False,143.026,,,Tamarin Road,,"LINESTRING (125.5385183 8.9449457, 125.5372193 8.9450344)",
166219913,residential,False,True,138.023,,,Tamarin Road,,"LINESTRING (125.5385183 8.9449457, 125.5397734 8.944886)",
166219927,residential,False,False,48.69,,,Ipil Road,,"LINESTRING (125.5385183 8.9449457, 125.5384832 8.9445092)",
166219927,residential,False,True,51.373,,,Ipil Road,,"LINESTRING (125.5385183 8.9449457, 125.538566 8.9454053)",
166219944,residential,False,True,46.075,,,,,"LINESTRING (125.5375409 8.9461034, 125.5374421 8.9465061)",
166219944,residential,False,False,61.706,,,,,"LINESTRING (125.5375409 8.9461034, 125.5375823 8.9459462, 125.5375894 8.945935, 125.5375998 8.9459257, 125.5376165 8.9459178, 125.5376387 8.9459125, 125.5379658 8.9458818)",
868538946,residential,False,True,111.327,,,General Malvar Street,,"LINESTRING (125.5375409 8.9461034, 125.5375003 8.9461025, 125.5373041 8.9461086, 125.5371309 8.9461261, 125.5368859 8.9461501, 125.5365296 8.9461509)",
166219927,residential,False,False,134.845,,,Ipil Road,,"LINESTRING (125.5386511 8.9477946, 125.5386847 8.9470001, 125.5386847 8.9467484, 125.5386673 8.9466755, 125.5386378 8.9465894)",
339112690,primary,False,False,147.53499999999997,4,9,J.C. Aquino Avenue,60,"LINESTRING (125.5386511 8.9477946, 125.538769 8.9477827, 125.5389784 8.9477619, 125.5391328 8.9477465, 125.5394316 8.9477251, 125.5396247 8.9476997, 125.5398202 8.9476861, 125.5399883 8.947673)",
339112690,primary,False,True,77.705,4,9,J.C. Aquino Avenue,60,"LINESTRING (125.5386511 8.9477946, 125.5383903 8.9478149, 125.5380545 8.9478442, 125.5379458 8.9478445)",
166220873,residential,False,False,136.397,,,,,"LINESTRING (125.5378203 8.9478376, 125.5378971 8.9466133)",
339112690,primary,False,False,13.811,4,9,J.C. Aquino Avenue,60,"LINESTRING (125.5378203 8.9478376, 125.5379262 8.9478446, 125.5379458 8.9478445)",
339112690,primary,False,True,75.488,4,9,J.C. Aquino Avenue,60,"LINESTRING (125.5378203 8.9478376, 125.537755 8.9478312, 125.5376601 8.9478199, 125.5375612 8.9478078, 125.5374455 8.947782, 125.53731 8.9477428, 125.5371502 8.9476963)",
169680274,residential,False,True,49.084,,,,,"LINESTRING (125.5354291 8.9442974, 125.5352891 8.9447166)",
227392452,residential,False,False,13.861,,,R. Palma Street,,"LINESTRING (125.5354291 8.9442974, 125.5355483 8.9443383)",
227392452,residential,False,True,102.635,,,R. Palma Street,,"LINESTRING (125.5354291 8.9442974, 125.534617 8.9439969, 125.5345541 8.9439736)",
205148399,tertiary,True,False,56.565,,,T. Claudio Street,,"LINESTRING (125.5337998 8.9446024, 125.5342816 8.944782)",
"[169680273, 227392452]",residential,False,False,142.666,,,"['R. Palma Street', 'Mabini Street']",,"LINESTRING (125.5337998 8.9446024, 125.5340043 8.9440352, 125.5340552 8.9439239, 125.5340874 8.9438603, 125.534133 8.9438418, 125.5342108 8.9438471, 125.5345541 8.9439736)",
166219916,residential,False,False,102.588,,,Arellano Street,,"LINESTRING (125.5352891 8.9447166, 125.5344002 8.9444335)",
166219916,residential,False,True,154.224,,,Arellano Street,,"LINESTRING (125.5352891 8.9447166, 125.5366072 8.9451944)",
169680274,residential,False,False,49.084,,,,,"LINESTRING (125.5352891 8.9447166, 125.5354291 8.9442974)",
169680274,residential,False,True,44.961,,,,,"LINESTRING (125.5352891 8.9447166, 125.5351603 8.9451004)",
169680274,residential,False,False,44.961,,,,,"LINESTRING (125.5351603 8.9451004, 125.5352891 8.9447166)",
166219978,residential,False,False,207.426,2,,General Malvar Street,,"LINESTRING (125.5351603 8.9451004, 125.5351415 8.9451825, 125.5351496 8.9452381, 125.5351724 8.9452832, 125.5356579 8.9457164, 125.5361514 8.9461297, 125.5362251 8.9461655, 125.5363324 8.9461946, 125.5365323 8.9462119)",
205148399,tertiary,True,False,157.034,,,T. Claudio Street,,"LINESTRING (125.5351603 8.9451004, 125.536306 8.9454991, 125.5364397 8.9455415, 125.5365123 8.945558)",
57016689,residential,False,False,9.86,,,,,"LINESTRING (125.5403601 8.9441564, 125.5404493 8.9441465)",
169680951,unclassified,False,False,8.725,,,T. Sanchez Street,30,"LINESTRING (125.5404122 8.9448067, 125.5404916 8.9448046)",
339112719,secondary,True,False,72.536,2,,South Montilla Boulevard,60,"LINESTRING (125.5404122 8.9448067, 125.5403601 8.9441564)",6.7
169680965,tertiary,False,False,13.258,,,Pili Drive,30,"LINESTRING (125.5405372 8.9452695, 125.5404171 8.9452814)",
169680966,secondary,True,False,81.404,2,,South Montilla Boulevard,60,"LINESTRING (125.5405372 8.9452695, 125.5406006 8.9459989)",6.7
169680965,tertiary,False,False,66.629,,,Pili Drive,30,"LINESTRING (125.5404171 8.9452814, 125.5398112 8.9453098)",
169680965,tertiary,False,True,13.258,,,Pili Drive,30,"LINESTRING (125.5404171 8.9452814, 125.5405372 8.9452695)",
339112719,secondary,True,False,52.787,2,,South Montilla Boulevard,60,"LINESTRING (125.5404171 8.9452814, 125.5404122 8.9448067)",6.7
57017121,secondary,False,False,40.994,2,,Ochoa Avenue,40,"LINESTRING (125.5351482 8.9499318, 125.5353038 8.9495967)",
57017121,secondary,False,True,39.472,2,,Ochoa Avenue,40,"LINESTRING (125.5351482 8.9499318, 125.5350103 8.9502596)",
986101791,residential,False,True,45.884,,,,,"LINESTRING (125.5351482 8.9499318, 125.5355317 8.9500954)",
169682786,residential,False,False,107.20299999999999,,,,,"LINESTRING (125.5351482 8.9499318, 125.5346869 8.9497424, 125.5346145 8.9497292, 125.5345675 8.9497411, 125.5345353 8.9497901, 125.5344396 8.9500659)",
57017412,tertiary,False,False,66.283,2,,T. Calo Extension,40,"LINESTRING (125.5344396 8.9500659, 125.5350103 8.9502596)",
169682786,residential,False,False,199.18100000000004,,,,,"LINESTRING (125.5344396 8.9500659, 125.5342068 8.9506419, 125.5341719 8.9506578, 125.5341277 8.9506578, 125.5334251 8.9503982, 125.5333744 8.950395, 125.533325 8.9504181, 125.5332931 8.9504542, 125.5332151 8.9506348)",
169682786,residential,False,True,107.203,,,,,"LINESTRING (125.5344396 8.9500659, 125.5345353 8.9497901, 125.5345675 8.9497411, 125.5346145 8.9497292, 125.5346869 8.9497424, 125.5351482 8.9499318)",
169682786,residential,False,False,32.164,,,,,"LINESTRING (125.5332151 8.9506348, 125.5331243 8.9509098)",
169682788,residential,False,False,148.238,,,,,"LINESTRING (125.5332151 8.9506348, 125.5336529 8.9508088, 125.53372 8.950842, 125.5337263 8.9508519, 125.5337267 8.9508645, 125.5336187 8.9510837, 125.5336019 8.9510917, 125.5335899 8.951091, 125.5335067 8.9510632, 125.5331243 8.9509098)",
169682786,residential,False,True,199.181,,,,,"LINESTRING (125.5332151 8.9506348, 125.5332931 8.9504542, 125.533325 8.9504181, 125.5333744 8.950395, 125.5334251 8.9503982, 125.5341277 8.9506578, 125.5341719 8.9506578, 125.5342068 8.9506419, 125.5344396 8.9500659)",
169682788,residential,False,True,23.54,,,,,"LINESTRING (125.5329237 8.9508353, 125.5331243 8.9509098)",
169682786,residential,False,True,32.164,,,,,"LINESTRING (125.5331243 8.9509098, 125.5332151 8.9506348)",
169682788,residential,False,True,148.238,,,,,"LINESTRING (125.5331243 8.9509098, 125.5335067 8.9510632, 125.5335899 8.951091, 125.5336019 8.9510917, 125.5336187 8.9510837, 125.5337267 8.9508645, 125.5337263 8.9508519, 125.53372 8.950842, 125.5336529 8.9508088, 125.5332151 8.9506348)",
169682788,residential,False,False,23.54,,,,,"LINESTRING (125.5331243 8.9509098, 125.5329237 8.9508353)",
169682786,residential,False,False,86.19500000000002,,,,,"LINESTRING (125.5331243 8.9509098, 125.533099 8.9509956, 125.5330735 8.9510515, 125.5330396 8.9510815, 125.5329819 8.9510969, 125.5329137 8.9511147, 125.5328831 8.9511281, 125.5328567 8.951154, 125.5327459 8.9513614, 125.5327206 8.9514193, 125.5327167 8.951453, 125.5327162 8.9515025)",
166220908,residential,False,False,136.104,,,Ilang-ilang Street,,"LINESTRING (125.5331489 8.9516555, 125.5343141 8.9520719)",
166220908,residential,False,True,50.481,,,Ilang-ilang Street,,"LINESTRING (125.5331489 8.9516555, 125.5327162 8.9515025)",
985812600,residential,False,True,32.255,,,,,"LINESTRING (125.5331489 8.9516555, 125.533262 8.9513878)",
"[169682785, 167317193]",residential,False,"[False, True]",183.10500000000002,,,C. M. Recto Street,,"LINESTRING (125.5331489 8.9516555, 125.5330145 8.9519694, 125.5329991 8.952021, 125.5330075 8.9520508, 125.533028 8.9520747, 125.5330649 8.9520983, 125.5341479 8.9525103)",
169682786,residential,False,True,65.681,,,,,"LINESTRING (125.5324832 8.9520465, 125.5327162 8.9515025)",
227494446,residential,False,False,42.674,,,,,"LINESTRING (125.5409082 8.945988, 125.5412967 8.9459882)",
227494432,residential,False,True,132.84199999999998,,,,,"LINESTRING (125.5409082 8.945988, 125.5408882 8.9457297, 125.5408305 8.9451614, 125.5408036 8.9447979)",
227494446,residential,False,True,33.866,,,,,"LINESTRING (125.5409082 8.945988, 125.5406856 8.945988, 125.5406006 8.9459989)",
169680966,secondary,True,False,68.606,2,,South Montilla Boulevard,60,"LINESTRING (125.5406006 8.9459989, 125.540665 8.9466126)",6.7
227494446,residential,False,False,33.866,,,,,"LINESTRING (125.5406006 8.9459989, 125.5406856 8.945988, 125.5409082 8.945988)",
57016687,tertiary,False,True,60.428,,,R. Calo Street,30,"LINESTRING (125.5412967 8.9459882, 125.5412457 8.9454471)",
227494446,residential,False,True,42.674,,,,,"LINESTRING (125.5412967 8.9459882, 125.5409082 8.945988)",
57016687,tertiary,False,False,172.113,,,R. Calo Street,30,"LINESTRING (125.5412967 8.9459882, 125.5414037 8.9472658, 125.5414215 8.9475311)",
57017413,secondary,False,False,12.283,2,,T. Calo Street,40,"LINESTRING (125.5408657 8.9508864, 125.5409774 8.9508811)",
166219910,secondary,False,True,342.344,2,,T. Calo Street,40,"LINESTRING (125.5408657 8.9508864, 125.5377535 8.9510523)",
339112712,secondary,True,False,74.526,2,,North Montilla Boulevard,40,"LINESTRING (125.5408657 8.9508864, 125.5408117 8.9502183)",
57017413,secondary,False,True,12.283,2,,T. Calo Street,40,"LINESTRING (125.5409774 8.9508811, 125.5408657 8.9508864)",
267607730,secondary,True,False,84.879,2,,North Montilla Boulevard,40,"LINESTRING (125.5409774 8.9508811, 125.5410263 8.9516429)",
205148399,tertiary,True,False,9.373,,,T. Claudio Street,,"LINESTRING (125.5324258 8.9440782, 125.5325041 8.9441117)",
166219956,unclassified,False,False,193.435,,,Montilla Street,30,"LINESTRING (125.5392987 8.952263, 125.5375411 8.9521541)",
166219956,unclassified,False,True,184.129,,,Montilla Street,30,"LINESTRING (125.5392987 8.952263, 125.540895 8.9523613, 125.5409719 8.9523635)",
169680965,tertiary,False,True,63.599,,,Pili Drive,30,"LINESTRING (125.5365123 8.945558, 125.5370878 8.9454952)",
227492934,tertiary,False,True,65.955,2,,T. Guingona Sr. Avenue,40,"LINESTRING (125.5365123 8.945558, 125.5365296 8.9461509)",
1226380109,tertiary,False,False,41.76,2,,T. Guingona Sr. Avenue,40,"LINESTRING (125.5365123 8.945558, 125.536539 8.9454422, 125.5366072 8.9451944)",
227492934,tertiary,False,False,65.955,2,,T. Guingona Sr. Avenue,40,"LINESTRING (125.5365296 8.9461509, 125.5365123 8.945558)",
227492934,tertiary,False,True,6.789,2,,T. Guingona Sr. Avenue,40,"LINESTRING (125.5365296 8.9461509, 125.5365323 8.9462119)",
868538946,residential,False,False,111.327,,,General Malvar Street,,"LINESTRING (125.5365296 8.9461509, 125.5368859 8.9461501, 125.5371309 8.9461261, 125.5373041 8.9461086, 125.5375003 8.9461025, 125.5375409 8.9461034)",
868549869,residential,False,True,29.522,,,,,"LINESTRING (125.5350099 8.9477593, 125.5350354 8.9480236)",
166220897,residential,False,False,32.53,,,,,"LINESTRING (125.5350099 8.9477593, 125.5349511 8.9477632, 125.5347151 8.947787)",
166220897,residential,False,True,34.979,,,,,"LINESTRING (125.5350099 8.9477593, 125.5351107 8.9477526, 125.53523 8.947746, 125.5353279 8.9477486)",
227492423,residential,False,True,110.554,,,Abandoned Road,,"LINESTRING (125.5350354 8.9480236, 125.5340324 8.9481063)",
868549869,residential,False,False,29.522,,,,,"LINESTRING (125.5350354 8.9480236, 125.5350099 8.9477593)",
227492423,residential,False,False,107.09400000000001,,,Abandoned Road,,"LINESTRING (125.5350354 8.9480236, 125.5351657 8.948003, 125.5356223 8.9479725, 125.5357946 8.9479626, 125.5360065 8.9479434)",
57017120,tertiary,False,False,47.307,2,,Narra Road,30,"LINESTRING (125.5398112 8.9453098, 125.5397734 8.944886)",
169680965,tertiary,False,False,137.188,,,Pili Drive,30,"LINESTRING (125.5398112 8.9453098, 125.538566 8.9454053)",
169680965,tertiary,False,True,66.629,,,Pili Drive,30,"LINESTRING (125.5398112 8.9453098, 125.5404171 8.9452814)",
57017120,tertiary,False,True,263.575,2,,Narra Road,30,"LINESTRING (125.5398112 8.9453098, 125.5398477 8.9457074, 125.5398897 8.9465278, 125.5399074 8.9468558, 125.5399133 8.9469657, 125.5399401 8.9472154, 125.5399883 8.947673)",
169680966,secondary,True,False,108.631,2,,South Montilla Boulevard,60,"LINESTRING (125.540665 8.9466126, 125.5407348 8.9475871)",6.7
868969822,primary_link,False,True,12.897,,,,,"LINESTRING (125.540665 8.9466126, 125.5405476 8.9466145)",
868969822,primary_link,False,False,12.897,,,,,"LINESTRING (125.5405476 8.9466145, 125.540665 8.9466126)",
339112719,secondary,True,False,148.928,2,,South Montilla Boulevard,60,"LINESTRING (125.5405476 8.9466145, 125.5404909 8.9459986, 125.5404171 8.9452814)",6.7
169680951,unclassified,False,False,43.837,,,T. Sanchez Street,30,"LINESTRING (125.5408036 8.9447979, 125.5412019 8.9447732)",
169680951,unclassified,False,True,34.279,,,T. Sanchez Street,30,"LINESTRING (125.5408036 8.9447979, 125.5404916 8.9448046)",
227494432,residential,False,False,132.842,,,,,"LINESTRING (125.5408036 8.9447979, 125.5408305 8.9451614, 125.5408882 8.9457297, 125.5409082 8.945988)",
166219944,residential,False,False,46.075,,,,,"LINESTRING (125.5374421 8.9465061, 125.5375409 8.9461034)",
166219944,residential,False,True,136.173,,,,,"LINESTRING (125.5374421 8.9465061, 125.5371502 8.9476963)",
877391419,residential,False,False,51.38,,,,,"LINESTRING (125.5374421 8.9465061, 125.5378971 8.9466133)",
57017121,secondary,False,True,9.231,2,,Ochoa Avenue,40,"LINESTRING (125.5362929 8.9473204, 125.536261 8.9473972)",
955778647,primary,True,False,9.156,2,9,J.C. Aquino Avenue,60,"LINESTRING (125.5362929 8.9473204, 125.5363337 8.9473922)",
227492934,tertiary,False,False,128.301,2,,T. Guingona Sr. Avenue,40,"LINESTRING (125.5362929 8.9473204, 125.5363945 8.9470673, 125.5365121 8.9467987, 125.5365336 8.9466901, 125.5365363 8.9466053, 125.5365323 8.9462119)",
985812600,residential,False,False,32.255,,,,,"LINESTRING (125.533262 8.9513878, 125.5331489 8.9516555)",
986101791,residential,False,False,45.884,,,,,"LINESTRING (125.5355317 8.9500954, 125.5351482 8.9499318)",
986101792,residential,False,True,71.347,,,,,"LINESTRING (125.5354942 8.9508446, 125.5348916 8.9506051)",
166219926,secondary,False,False,40.57,2,,Ochoa Avenue,40,"LINESTRING (125.5348916 8.9506051, 125.5350103 8.9502596)",
986101792,residential,False,False,71.347,,,,,"LINESTRING (125.5348916 8.9506051, 125.5354942 8.9508446)",
166219926,secondary,False,True,64.311,2,,Ochoa Avenue,40,"LINESTRING (125.5348916 8.9506051, 125.5348297 8.9507854, 125.5347713 8.9509554, 125.5347035 8.9511528)",
986101794,residential,False,True,50.58,,,,,"LINESTRING (125.5351355 8.9513103, 125.5347035 8.9511528)",
986101794,residential,False,False,50.58,,,,,"LINESTRING (125.5347035 8.9511528, 125.5351355 8.9513103)",
166219926,secondary,False,False,64.311,2,,Ochoa Avenue,40,"LINESTRING (125.5347035 8.9511528, 125.5347713 8.9509554, 125.5348297 8.9507854, 125.5348916 8.9506051)",
166219926,secondary,False,True,29.606,2,,Ochoa Avenue,40,"LINESTRING (125.5347035 8.9511528, 125.5346647 8.9512659, 125.534606 8.9514008)",
986101797,residential,False,True,43.693999999999996,,,,,"LINESTRING (125.5355747 8.9523774, 125.5356163 8.9525032, 125.5356324 8.9525509, 125.535631 8.9525854, 125.5356216 8.9526251, 125.5355574 8.9527443)",
166220908,residential,False,True,157.076,,,Ilang-ilang Street,,"LINESTRING (125.5355574 8.9527443, 125.5355358 8.9527238, 125.53545 8.9526463, 125.5353434 8.9525549, 125.5352113 8.9524661, 125.5350128 8.9523708, 125.5347513 8.9522767, 125.5346263 8.9522182, 125.5343141 8.9520719)",
986101797,residential,False,False,43.693999999999996,,,,,"LINESTRING (125.5355574 8.9527443, 125.5356216 8.9526251, 125.535631 8.9525854, 125.5356324 8.9525509, 125.5356163 8.9525032, 125.5355747 8.9523774)",
986101798,residential,False,True,44.434,,,,,"LINESTRING (125.5347848 8.9520018, 125.5344103 8.9518507)",
166219926,secondary,False,False,54.449,2,,Ochoa Avenue,40,"LINESTRING (125.5344103 8.9518507, 125.534606 8.9514008)",
166219926,secondary,False,True,26.77,2,,Ochoa Avenue,40,"LINESTRING (125.5344103 8.9518507, 125.5343141 8.9520719)",
986101798,residential,False,False,44.434,,,,,"LINESTRING (125.5344103 8.9518507, 125.5347848 8.9520018)",
166220842,residential,False,False,114.81,,,,,"LINESTRING (125.536409 8.9519119, 125.536493 8.9516966, 125.5367578 8.9509387)",
986103482,residential,False,True,31.526,,,,,"LINESTRING (125.536409 8.9519119, 125.5363056 8.951921, 125.536266 8.9519203, 125.5362097 8.951917, 125.5361259 8.9518932)",
986103482,residential,False,False,31.525999999999996,,,,,"LINESTRING (125.5361259 8.9518932, 125.5362097 8.951917, 125.536266 8.9519203, 125.5363056 8.951921, 125.536409 8.9519119)",
986103483,residential,False,True,52.342,,,,,"LINESTRING (125.5368508 8.9505763, 125.5364064 8.9504064)",
167317140,residential,False,False,41.979,,,,,"LINESTRING (125.5364064 8.9504064, 125.5362474 8.9507497)",
167317140,residential,False,True,38.807,,,,,"LINESTRING (125.5364064 8.9504064, 125.5365533 8.950089)",
986103483,residential,False,False,52.342,,,,,"LINESTRING (125.5364064 8.9504064, 125.5368508 8.9505763)",
166219940,residential,False,False,170.195,,,Charitoville II Avenue,,"LINESTRING (125.53249 8.9482508, 125.5325706 8.9482428, 125.5331768 8.9481778, 125.533677 8.9481394, 125.5340324 8.9481063)",
986104035,residential,False,True,68.318,,,,,"LINESTRING (125.5351811 8.9516348, 125.534606 8.9514008)",
166219926,secondary,False,True,54.449,2,,Ochoa Avenue,40,"LINESTRING (125.534606 8.9514008, 125.5344103 8.9518507)",
986104035,residential,False,False,68.318,,,,,"LINESTRING (125.534606 8.9514008, 125.5351811 8.9516348)",
166219926,secondary,False,False,29.606,2,,Ochoa Avenue,40,"LINESTRING (125.534606 8.9514008, 125.5346647 8.9512659, 125.5347035 8.9511528)",
986104608,residential,False,True,53.341,,,,,"LINESTRING (125.5391555 8.9498431, 125.5391799 8.9503222)",
986104608,residential,False,False,53.341,,,,,"LINESTRING (125.5391799 8.9503222, 125.5391555 8.9498431)",
166219972,unclassified,False,False,89.094,2,,Villanueva Extension,30,"LINESTRING (125.5391799 8.9503222, 125.539539 8.9503041, 125.5399897 8.9502767)",
166219972,unclassified,False,True,229.798,2,,Villanueva Extension,30,"LINESTRING (125.5391799 8.9503222, 125.5387759 8.9503425, 125.5383521 8.9503809, 125.5382368 8.9503862, 125.5380692 8.9503876, 125.5378613 8.9503664, 125.5377191 8.9503452, 125.5371022 8.9502392)",
986104609,residential,False,True,74.848,,,,,"LINESTRING (125.5399521 8.9496046, 125.5399897 8.9502767)",
986104609,residential,False,False,74.848,,,,,"LINESTRING (125.5399897 8.9502767, 125.5399521 8.9496046)",
166219972,unclassified,False,False,90.525,2,,Villanueva Extension,30,"LINESTRING (125.5399897 8.9502767, 125.540105 8.9502697, 125.5405901 8.9502357, 125.5408117 8.9502183)",
166219972,unclassified,False,True,89.094,2,,Villanueva Extension,30,"LINESTRING (125.5399897 8.9502767, 125.539539 8.9503041, 125.5391799 8.9503222)",
986106336,residential,False,False,137.858,,,,,"LINESTRING (125.5349283 8.9487051, 125.5345662 8.948717, 125.5345233 8.9487104, 125.5344837 8.9486991, 125.5344468 8.9486839, 125.53442 8.9486534, 125.5343744 8.9485541, 125.5343355 8.9485104, 125.534298 8.9484653, 125.5342269 8.9484176, 125.5341397 8.9483739, 125.5340948 8.9483474, 125.5340593 8.948309, 125.5340351 8.9482534, 125.5340324 8.9481063)",
877410552,residential,False,False,18.535,,,Sacor Road,,"LINESTRING (125.5341973 8.9470094, 125.5342453 8.9468496)",
877410552,residential,False,True,31.397,,,Sacor Road,,"LINESTRING (125.5341973 8.9470094, 125.534116 8.9472801)",
169679293,residential,False,False,128.993,,,,,"LINESTRING (125.5341973 8.9470094, 125.5344388 8.9471095, 125.5347687 8.9472717, 125.5347982 8.9472995, 125.5348036 8.9473273, 125.5348049 8.9473551, 125.5347459 8.9476426, 125.5347151 8.947787)",
877410552,residential,False,False,25.876,,,Sacor Road,,"LINESTRING (125.5342453 8.9468496, 125.5343123 8.9466265)",
877410552,residential,False,True,18.535,,,Sacor Road,,"LINESTRING (125.5342453 8.9468496, 125.5341973 8.9470094)",
986106337,residential,False,True,38.842,,,,,"LINESTRING (125.5342453 8.9468496, 125.5339124 8.9467318)",
986106337,residential,False,False,38.842,,,,,"LINESTRING (125.5339124 8.9467318, 125.5342453 8.9468496)",
986107130,residential,False,True,48.741,,,,,"LINESTRING (125.5379632 8.9482825, 125.5379458 8.9478445)",
986107130,residential,False,False,48.741,,,,,"LINESTRING (125.5379458 8.9478445, 125.5379632 8.9482825)",
339112690,primary,False,False,77.705,4,9,J.C. Aquino Avenue,60,"LINESTRING (125.5379458 8.9478445, 125.5380545 8.9478442, 125.5383903 8.9478149, 125.5386511 8.9477946)",
339112690,primary,False,True,13.811,4,9,J.C. Aquino Avenue,60,"LINESTRING (125.5379458 8.9478445, 125.5379262 8.9478446, 125.5378203 8.9478376)",
986107131,residential,False,True,44.513999999999996,,,,,"LINESTRING (125.5388121 8.9485223, 125.5388202 8.9485501, 125.5388416 8.9485832, 125.5388913 8.9486243, 125.5389087 8.9486627, 125.5389114 8.9487091, 125.5389185 8.9488885)",
357045553,unclassified,False,False,159.764,,,P. Burgos Street,30,"LINESTRING (125.5389185 8.9488885, 125.5381019 8.9489252, 125.5374654 8.9489514)",
357045553,unclassified,False,True,198.501,,,P. Burgos Street,30,"LINESTRING (125.5389185 8.9488885, 125.5390221 8.9488838, 125.5393352 8.9488767, 125.5394263 8.948879, 125.5396628 8.9488851, 125.5399853 8.9488976, 125.5401291 8.9489051, 125.5402068 8.948907, 125.54029 8.9489091, 125.5405205 8.9489014, 125.5407247 8.948898)",
986107131,residential,False,False,44.513999999999996,,,,,"LINESTRING (125.5389185 8.9488885, 125.5389114 8.9487091, 125.5389087 8.9486627, 125.5388913 8.9486243, 125.5388416 8.9485832, 125.5388202 8.9485501, 125.5388121 8.9485223)",
227392452,residential,False,False,70.894,,,R. Palma Street,,"LINESTRING (125.5361353 8.9445464, 125.5367428 8.9447617)",
227392452,residential,False,True,68.504,,,R. Palma Street,,"LINESTRING (125.5361353 8.9445464, 125.5355483 8.9443383)",
