osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge
1009021143,Consolacion Street,tertiary,False,True,71.838,,"LINESTRING (122.593758 11.4266441, 122.5943582 11.4263771)",
1009021144,Villareal Highway,primary,False,False,67.819,2,"LINESTRING (122.593758 11.4266441, 122.5939371 11.4272282)",
301028465,Villareal Highway,primary,False,False,135.489,2,"LINESTRING (122.601309 11.430534, 122.600431 11.4296714)",
"[774534548, 267848695]",,residential,False,True,175.835,,"LINESTRING (122.601309 11.430534, 122.6010343 11.4309831, 122.6000518 11.4305457)",
816709982,Villareal Highway,primary,False,False,45.599,2,"LINESTRING (122.5973357 11.4291901, 122.5969322 11.4292985)",
"[301028465, 245697638, 816709982]",Villareal Highway,primary,False,True,146.44299999999998,2,"LINESTRING (122.5973357 11.4291901, 122.5978567 11.4291077, 122.597888 11.4290993, 122.5983146 11.4289759, 122.5986259 11.4288452)",cantilever
"[267848688, 1057153947]",,residential,False,False,132.437,,"LINESTRING (122.5973357 11.4291901, 122.597397 11.4291178, 122.5977595 11.4290349, 122.5974298 11.4283779)",
267848763,,tertiary,False,False,66.551,,"LINESTRING (122.5969322 11.4292985, 122.5966601 11.4287627)",
816709982,Villareal Highway,primary,False,True,45.599,2,"LINESTRING (122.5969322 11.4292985, 122.5973357 11.4291901)",
816709982,Villareal Highway,primary,False,False,102.19399999999999,2,"LINESTRING (122.5969322 11.4292985, 122.5961858 11.4295194, 122.5960351 11.4295658)",
"[1009021146, 170319676]",,tertiary,False,True,206.122,,"LINESTRING (122.5969322 11.4292985, 122.5973917 11.4302093, 122.5967657 11.4307795)",
267848708,,residential,False,True,40.308,,"LINESTRING (122.5951449 11.4300532, 122.5953804 11.4303327)",
245697639,Mambusao – Imbug Road,secondary,False,False,64.979,2,"LINESTRING (122.5951449 11.4300532, 122.5948144 11.4303726, 122.5947383 11.4304784)",
816709982,Villareal Highway,primary,False,True,111.543,2,"LINESTRING (122.5951449 11.4300532, 122.5955206 11.4297986, 122.5960351 11.4295658)",
1009021144,Villareal Highway,primary,False,True,65.339,2,"LINESTRING (122.5951449 11.4300532, 122.5948708 11.4298815, 122.5947001 11.4297235, 122.594681 11.4296897)",
245697639,Mambusao – Imbug Road,secondary,False,False,141.994,2,"LINESTRING (122.5947742 11.4306693, 122.5952955 11.4318396)",
245697639,Mambusao – Imbug Road,secondary,False,True,21.585,2,"LINESTRING (122.5947742 11.4306693, 122.5947383 11.4304784)",
267848744,,residential,False,True,76.686,,"LINESTRING (122.5947742 11.4306693, 122.5954022 11.4303583)",
170319676,,tertiary,False,False,108.454,,"LINESTRING (122.5952955 11.4318396, 122.5961043 11.4312714)",
245697639,Mambusao – Imbug Road,secondary,False,True,141.994,2,"LINESTRING (122.5952955 11.4318396, 122.5947742 11.4306693)",
245697639,Mambusao – Imbug Road,secondary,False,False,21.585,2,"LINESTRING (122.5947383 11.4304784, 122.5947742 11.4306693)",
903037562,,residential,False,False,29.188,,"LINESTRING (122.5947383 11.4304784, 122.5945191 11.4303276)",
245697639,Mambusao – Imbug Road,secondary,False,True,64.979,2,"LINESTRING (122.5947383 11.4304784, 122.5948144 11.4303726, 122.5951449 11.4300532)",
