osmid,highway,oneway,reversed,length,geometry,lanes,name,access,ref,width
281978495,residential,False,True,85.773,"LINESTRING (124.7281699 7.6340747, 124.7274009 7.6341934)",,,,,
281978507,residential,False,False,218.536,"LINESTRING (124.7281699 7.6340747, 124.7283009 7.6349913, 124.7284584 7.6360191)",,,,,
281978495,residential,False,False,85.773,"LINESTRING (124.7274009 7.6341934, 124.7281699 7.6340747)",,,,,
281978495,residential,False,True,84.607,"LINESTRING (124.7274009 7.6341934, 124.7266421 7.6343089)",,,,,
281978516,residential,False,True,215.723,"LINESTRING (124.7274009 7.6341934, 124.7275552 7.635196, 124.7276847 7.6361129)",2,Aguinaldo Street,yes,,
281978463,residential,False,True,22.394,"LINESTRING (124.7266421 7.6343089, 124.7266798 7.6345068)",,Jose P. Laurel Street,,,
281978495,residential,False,False,84.607,"LINESTRING (124.7266421 7.6343089, 124.7274009 7.6341934)",,,,,
281978463,residential,False,False,22.394,"LINESTRING (124.7266798 7.6345068, 124.7266421 7.6343089)",,Jose P. Laurel Street,,,
281978463,residential,False,True,56.403,"LINESTRING (124.7266798 7.6345068, 124.7267648 7.635007)",,Jose P. Laurel Street,,,
281978510,unclassified,False,False,125.68299999999999,"LINESTRING (124.7266798 7.6345068, 124.7257612 7.6346689, 124.7255586 7.6347127)",,Claro M. Recto Jr. Street,,,
281978454,residential,False,False,56.281,"LINESTRING (124.7255586 7.6347127, 124.7256429 7.6352119)",,Lapu-lapu Street,,,
281978510,unclassified,False,False,48.036,"LINESTRING (124.7255586 7.6347127, 124.7253383 7.6348009, 124.7251638 7.6348942)",,Claro M. Recto Jr. Street,,,
281978510,unclassified,False,True,125.68299999999999,"LINESTRING (124.7255586 7.6347127, 124.7257612 7.6346689, 124.7266798 7.6345068)",,Claro M. Recto Jr. Street,,,
281978501,unclassified,False,True,181.51,"LINESTRING (124.7251638 7.6348942, 124.7253802 7.6365124)",,Magsaysay Avenue,,,
281978510,unclassified,False,False,41.781,"LINESTRING (124.7251638 7.6348942, 124.7249132 7.6350312, 124.7248301 7.6350724)",,Claro M. Recto Jr. Street,,,
281978510,unclassified,False,True,48.036,"LINESTRING (124.7251638 7.6348942, 124.7253383 7.6348009, 124.7255586 7.6347127)",,Claro M. Recto Jr. Street,,,
281978462,primary,False,False,13.539,"LINESTRING (124.7248262 7.6351941, 124.7248301 7.6350724)",2,Wao-Bumbaran Road,,944,
281978462,primary,False,True,153.215,"LINESTRING (124.7248262 7.6351941, 124.7249958 7.6365617)",2,Wao-Bumbaran Road,,944,
281978505,residential,False,False,239.581,"LINESTRING (124.7248262 7.6351941, 124.7241166 7.6352837, 124.7240522 7.6353036, 124.7240187 7.6353462, 124.7240107 7.6354033, 124.7241166 7.6359536, 124.7241917 7.6363417, 124.7242373 7.6366501)",,,,,
281978429,residential,False,True,85.904,"LINESTRING (124.7284584 7.6360191, 124.7276847 7.6361129)",,Jose Carumba Street,,,
281978507,residential,False,True,218.536,"LINESTRING (124.7284584 7.6360191, 124.7283009 7.6349913, 124.7281699 7.6340747)",,,,,
281978429,residential,False,False,85.904,"LINESTRING (124.7276847 7.6361129, 124.7284584 7.6360191)",,Jose Carumba Street,,,
281978429,residential,False,True,81.615,"LINESTRING (124.7276847 7.6361129, 124.726954 7.6362322)",,Jose Carumba Street,,,
281978516,residential,False,True,195.881,"LINESTRING (124.7276847 7.6361129, 124.7279146 7.6378597)",2,Aguinaldo Street,yes,,
281978516,residential,False,False,215.723,"LINESTRING (124.7276847 7.6361129, 124.7275552 7.635196, 124.7274009 7.6341934)",2,Aguinaldo Street,yes,,
281978429,residential,False,False,81.615,"LINESTRING (124.726954 7.6362322, 124.7276847 7.6361129)",,Jose Carumba Street,,,
281978429,residential,False,True,86.015,"LINESTRING (124.726954 7.6362322, 124.7261864 7.6363721)",,Jose Carumba Street,,,
281978463,residential,False,False,137.832,"LINESTRING (124.726954 7.6362322, 124.7269213 7.6360138, 124.7268789 7.6357017, 124.7268079 7.6352755, 124.7267648 7.635007)",,Jose P. Laurel Street,,,
281978429,residential,False,False,86.015,"LINESTRING (124.7261864 7.6363721, 124.726954 7.6362322)",,Jose Carumba Street,,,
281978502,residential,False,True,194.257,"LINESTRING (124.7261864 7.6363721, 124.7264153 7.6381043)",,Dr. Jose Rizal Street,,,
281978429,residential,False,True,38.702,"LINESTRING (124.7261864 7.6363721, 124.7260772 7.6363925, 124.7258408 7.6364338)",,Jose Carumba Street,,,
281978429,residential,False,True,51.509,"LINESTRING (124.7258408 7.6364338, 124.7253802 7.6365124)",,Jose Carumba Street,,,
281978429,residential,False,False,38.702,"LINESTRING (124.7258408 7.6364338, 124.7260772 7.6363925, 124.7261864 7.6363721)",,Jose Carumba Street,,,
281978454,residential,False,True,137.609,"LINESTRING (124.7258408 7.6364338, 124.7256836 7.635475, 124.7256429 7.6352119)",,Lapu-lapu Street,,,
281978429,residential,False,False,51.509,"LINESTRING (124.7253802 7.6365124, 124.7258408 7.6364338)",,Jose Carumba Street,,,
281978429,residential,False,True,42.718,"LINESTRING (124.7253802 7.6365124, 124.7249958 7.6365617)",,Jose Carumba Street,,,
281978501,unclassified,False,False,181.51,"LINESTRING (124.7253802 7.6365124, 124.7251638 7.6348942)",,Magsaysay Avenue,,,
281978501,unclassified,False,True,193.89,"LINESTRING (124.7253802 7.6365124, 124.7256562 7.6382345)",,Magsaysay Avenue,,,
281978429,residential,False,False,42.718,"LINESTRING (124.7249958 7.6365617, 124.7253802 7.6365124)",,Jose Carumba Street,,,
281978462,primary,False,False,153.215,"LINESTRING (124.7249958 7.6365617, 124.7248262 7.6351941)",2,Wao-Bumbaran Road,,944,
281978462,primary,False,True,195.192,"LINESTRING (124.7249958 7.6365617, 124.725246 7.6382995)",2,Wao-Bumbaran Road,,944,
1205273358,residential,False,True,84.169,"LINESTRING (124.7249958 7.6365617, 124.7242373 7.6366501)",,Jose Carumba Street,,,
1205273358,residential,False,False,84.169,"LINESTRING (124.7242373 7.6366501, 124.7249958 7.6365617)",,Jose Carumba Street,,,
281978505,residential,False,False,103.487,"LINESTRING (124.7242373 7.6366501, 124.724273 7.636886, 124.7243765 7.6375705)",,,,,
281978505,residential,False,True,239.58100000000002,"LINESTRING (124.7242373 7.6366501, 124.7241917 7.6363417, 124.7241166 7.6359536, 124.7240107 7.6354033, 124.7240187 7.6353462, 124.7240522 7.6353036, 124.7241166 7.6352837, 124.7248262 7.6351941)",,,,,
557997217,residential,False,True,64.519,"LINESTRING (124.7227098 7.637639, 124.7227836 7.6382146)",,,,,
281978491,residential,False,False,188.95099999999996,"LINESTRING (124.7227098 7.637639, 124.721881 7.637768, 124.7212719 7.6378625, 124.721016 7.6379022)",,,,,
281978491,residential,False,True,185.017,"LINESTRING (124.7227098 7.637639, 124.7229928 7.6376032, 124.7231001 7.6376005, 124.7232208 7.6376032, 124.7233602 7.6376191, 124.7235766 7.6376451, 124.7236593 7.637655, 124.7237881 7.6376563, 124.7239436 7.6376417, 124.7243765 7.6375705)",,,,,
281978516,residential,False,False,195.881,"LINESTRING (124.7279146 7.6378597, 124.7276847 7.6361129)",2,Aguinaldo Street,yes,,
281978516,residential,False,True,24.943,"LINESTRING (124.7279146 7.6378597, 124.7279361 7.638083)",2,Aguinaldo Street,yes,,
418262416,residential,False,True,167.459,"LINESTRING (124.7279146 7.6378597, 124.7264153 7.6381043)",,Ferdinand E. Marcos Street,,,
281978446,residential,False,False,91.594,"LINESTRING (124.721016 7.6379022, 124.721138 7.638717)",,Mamaco Saripada Street,,,
281978491,residential,False,False,126.128,"LINESTRING (124.721016 7.6379022, 124.7198841 7.6380697)",,,,,
281978491,residential,False,True,188.95099999999996,"LINESTRING (124.721016 7.6379022, 124.7212719 7.6378625, 124.721881 7.637768, 124.7227098 7.637639)",,,,,
281978516,residential,False,False,24.943,"LINESTRING (124.7279361 7.638083, 124.7279146 7.6378597)",2,Aguinaldo Street,yes,,
281978516,residential,False,True,19.81,"LINESTRING (124.7279361 7.638083, 124.7279582 7.6382598)",2,Aguinaldo Street,yes,,
281978502,residential,False,False,194.257,"LINESTRING (124.7264153 7.6381043, 124.7261864 7.6363721)",,Dr. Jose Rizal Street,,,
281978502,residential,False,True,42.416,"LINESTRING (124.7264153 7.6381043, 124.7264655 7.6384825)",,Dr. Jose Rizal Street,,,
418262416,residential,False,False,167.459,"LINESTRING (124.7264153 7.6381043, 124.7279146 7.6378597)",,Ferdinand E. Marcos Street,,,
418262416,residential,False,True,84.903,"LINESTRING (124.7264153 7.6381043, 124.7256562 7.6382345)",,Ferdinand E. Marcos Street,,,
281978501,unclassified,False,False,193.89,"LINESTRING (124.7256562 7.6382345, 124.7253802 7.6365124)",,Magsaysay Avenue,,,
281978501,unclassified,False,True,43.53,"LINESTRING (124.7256562 7.6382345, 124.7257072 7.6386227)",,Magsaysay Avenue,,,
418262416,residential,False,False,84.903,"LINESTRING (124.7256562 7.6382345, 124.7264153 7.6381043)",,Ferdinand E. Marcos Street,,,
418262416,residential,False,True,45.782,"LINESTRING (124.7256562 7.6382345, 124.725246 7.6382995)",,Ferdinand E. Marcos Street,,,
281978467,residential,False,True,166.361,"LINESTRING (124.7279582 7.6382598, 124.7264655 7.6384825)",,Benigno Aguino Jr. Street,,,
281978516,residential,False,False,19.81,"LINESTRING (124.7279582 7.6382598, 124.7279361 7.638083)",2,Aguinaldo Street,yes,,
281978516,residential,False,True,194.8,"LINESTRING (124.7279582 7.6382598, 124.7282484 7.6399879)",2,Aguinaldo Street,yes,,
281978462,primary,False,False,195.192,"LINESTRING (124.725246 7.6382995, 124.7249958 7.6365617)",2,Wao-Bumbaran Road,,944,
281978462,primary,False,True,42.791,"LINESTRING (124.725246 7.6382995, 124.7253034 7.6386801)",2,Wao-Bumbaran Road,,944,
418262416,residential,False,False,45.782,"LINESTRING (124.725246 7.6382995, 124.7256562 7.6382345)",,Ferdinand E. Marcos Street,,,
418262416,residential,False,True,84.386,"LINESTRING (124.725246 7.6382995, 124.7244841 7.638375)",,Ferdinand E. Marcos Street,,,
418262416,residential,False,False,84.386,"LINESTRING (124.7244841 7.638375, 124.725246 7.6382995)",,Ferdinand E. Marcos Street,,,
864606474,residential,False,False,46.029,"LINESTRING (124.7244841 7.638375, 124.7245431 7.6387848)",,Ernesto Guevarra Street,,,
864606474,residential,False,True,44.761,"LINESTRING (124.7244841 7.638375, 124.7244274 7.6379764)",,Ernesto Guevarra Street,,,
418262416,residential,False,True,168.697,"LINESTRING (124.7244841 7.638375, 124.7236383 7.6385178, 124.7229719 7.638609)",,Ferdinand E. Marcos Street,,,
281978467,residential,False,False,166.361,"LINESTRING (124.7264655 7.6384825, 124.7279582 7.6382598)",,Benigno Aguino Jr. Street,,,
281978467,residential,False,True,85.013,"LINESTRING (124.7264655 7.6384825, 124.7257072 7.6386227)",,Benigno Aguino Jr. Street,,,
281978502,residential,False,False,42.416,"LINESTRING (124.7264655 7.6384825, 124.7264153 7.6381043)",,Dr. Jose Rizal Street,,,
281978502,residential,False,True,194.025,"LINESTRING (124.7264655 7.6384825, 124.7267157 7.6402097)",,Dr. Jose Rizal Street,,,
281978467,residential,False,False,85.013,"LINESTRING (124.7257072 7.6386227, 124.7264655 7.6384825)",,Benigno Aguino Jr. Street,,,
281978467,residential,False,True,44.958,"LINESTRING (124.7257072 7.6386227, 124.7253034 7.6386801)",,Benigno Aguino Jr. Street,,,
281978501,unclassified,False,False,43.53,"LINESTRING (124.7257072 7.6386227, 124.7256562 7.6382345)",,Magsaysay Avenue,,,
281978501,unclassified,False,True,183.639,"LINESTRING (124.7257072 7.6386227, 124.7259325 7.6400994, 124.7259351 7.6401778, 124.7259298 7.6402572)",,Magsaysay Avenue,,,
281978485,residential,False,True,150.325,"LINESTRING (124.7229719 7.638609, 124.723151 7.6399492)",,Silverio Eleazar Street,,,
418262416,residential,False,False,168.697,"LINESTRING (124.7229719 7.638609, 124.7236383 7.6385178, 124.7244841 7.638375)",,Ferdinand E. Marcos Street,,,
418262423,residential,False,False,11.388000000000002,"LINESTRING (124.7229719 7.638609, 124.7229198 7.6386286, 124.7228812 7.6386562)",,,,,
281978508,residential,False,True,169.434,"LINESTRING (124.7246718 7.6397259, 124.723151 7.6399492)",2,Father James Crawley Street,,,
864606474,residential,False,False,88.256,"LINESTRING (124.7246718 7.6397259, 124.7247764 7.6405128)",,Ernesto Guevarra Street,,,
864606474,residential,False,True,105.603,"LINESTRING (124.7246718 7.6397259, 124.7245431 7.6387848)",,Ernesto Guevarra Street,,,
281978485,residential,False,False,150.325,"LINESTRING (124.723151 7.6399492, 124.7229719 7.638609)",,Silverio Eleazar Street,,,
281978485,residential,False,True,88.96,"LINESTRING (124.723151 7.6399492, 124.7232637 7.6407414)",,Silverio Eleazar Street,,,
281978508,residential,False,False,169.434,"LINESTRING (124.723151 7.6399492, 124.7246718 7.6397259)",2,Father James Crawley Street,,,
281978508,residential,False,True,168.192,"LINESTRING (124.723151 7.6399492, 124.7216463 7.6402018)",2,Father James Crawley Street,,,
281978512,residential,False,False,85.669,"LINESTRING (124.7282484 7.6399879, 124.7274791 7.6400984)",,Busran Kalaw Street,,,
281978516,residential,False,False,194.8,"LINESTRING (124.7282484 7.6399879, 124.7279582 7.6382598)",2,Aguinaldo Street,yes,,
281978516,residential,False,True,214.952,"LINESTRING (124.7282484 7.6399879, 124.7285262 7.6419013)",2,Aguinaldo Street,yes,,
281978469,residential,False,False,217.24,"LINESTRING (124.7274791 7.6400984, 124.7277596 7.6420322)",,Jose P. Laurel Street,,,
281978512,residential,False,False,85.038,"LINESTRING (124.7274791 7.6400984, 124.7267157 7.6402097)",,Busran Kalaw Street,,,
281978512,residential,False,True,85.669,"LINESTRING (124.7274791 7.6400984, 124.7282484 7.6399879)",,Busran Kalaw Street,,,
281978471,residential,False,True,85.137,"LINESTRING (124.7216463 7.6402018, 124.7217375 7.6409621)",,Carlos Garcia Street,,,
281978508,residential,False,False,168.192,"LINESTRING (124.7216463 7.6402018, 124.723151 7.6399492)",2,Father James Crawley Street,,,
281978508,residential,False,True,23.538,"LINESTRING (124.7216463 7.6402018, 124.7214344 7.6402283)",2,Father James Crawley Street,,,
281978502,residential,False,False,194.025,"LINESTRING (124.7267157 7.6402097, 124.7264655 7.6384825)",,Dr. Jose Rizal Street,,,
281978512,residential,False,False,90.288,"LINESTRING (124.7267157 7.6402097, 124.7259087 7.6403496)",,Busran Kalaw Street,,,
281978512,residential,False,True,85.038,"LINESTRING (124.7267157 7.6402097, 124.7274791 7.6400984)",,Busran Kalaw Street,,,
281978502,residential,False,True,216.70499999999998,"LINESTRING (124.7267157 7.6402097, 124.7268498 7.6411269, 124.7269993 7.6421382)",,Dr. Jose Rizal Street,,,
281978446,residential,False,True,37.426,"LINESTRING (124.7214344 7.6402283, 124.7213569 7.6399006)",,Mamaco Saripada Street,,,
281978508,residential,False,False,23.538,"LINESTRING (124.7214344 7.6402283, 124.7216463 7.6402018)",2,Father James Crawley Street,,,
281978508,residential,False,True,132.192,"LINESTRING (124.7214344 7.6402283, 124.7202479 7.6404027)",2,Father James Crawley Street,,,
281978430,tertiary,False,False,83.565,"LINESTRING (124.7247764 7.6405128, 124.7240254 7.6406165)",,Busran Kalaw Street,,,7
281978430,tertiary,False,True,93.732,"LINESTRING (124.7247764 7.6405128, 124.7256173 7.6403865)",,Busran Kalaw Street,,,7
864606474,residential,False,False,214.492,"LINESTRING (124.7247764 7.6405128, 124.7250983 7.6424152)",,Ernesto Guevarra Street,,,
864606474,residential,False,True,88.256,"LINESTRING (124.7247764 7.6405128, 124.7246718 7.6397259)",,Ernesto Guevarra Street,,,
281978430,tertiary,False,False,85.086,"LINESTRING (124.7240254 7.6406165, 124.7232637 7.6407414)",,Busran Kalaw Street,,,7
281978430,tertiary,False,True,83.565,"LINESTRING (124.7240254 7.6406165, 124.7247764 7.6405128)",,Busran Kalaw Street,,,7
281978445,residential,False,True,213.596,"LINESTRING (124.7240254 7.6406165, 124.7243232 7.6425146)",,,,,
281978430,tertiary,False,False,85.039,"LINESTRING (124.7232637 7.6407414, 124.7224992 7.6408451)",,Busran Kalaw Street,,,7
281978430,tertiary,False,True,85.086,"LINESTRING (124.7232637 7.6407414, 124.7240254 7.6406165)",,Busran Kalaw Street,,,7
281978485,residential,False,False,88.96,"LINESTRING (124.7232637 7.6407414, 124.723151 7.6399492)",,Silverio Eleazar Street,,,
281978485,residential,False,True,215.834,"LINESTRING (124.7232637 7.6407414, 124.7235373 7.6426634)",,Silverio Eleazar Street,,,
281978430,tertiary,False,False,84.947,"LINESTRING (124.7224992 7.6408451, 124.7217375 7.6409621)",,Busran Kalaw Street,,,7
281978430,tertiary,False,True,85.039,"LINESTRING (124.7224992 7.6408451, 124.7232637 7.6407414)",,Busran Kalaw Street,,,7
281978430,tertiary,False,False,83.353,"LINESTRING (124.7217375 7.6409621, 124.7209892 7.641071)",,Busran Kalaw Street,,,7
281978430,tertiary,False,True,84.947,"LINESTRING (124.7217375 7.6409621, 124.7224992 7.6408451)",,Busran Kalaw Street,,,7
281978471,residential,False,False,85.137,"LINESTRING (124.7217375 7.6409621, 124.7216463 7.6402018)",,Carlos Garcia Street,,,
281978430,tertiary,False,False,85.164,"LINESTRING (124.7209892 7.641071, 124.7202247 7.6411827)",,Busran Kalaw Street,,,7
281978430,tertiary,False,True,83.353,"LINESTRING (124.7209892 7.641071, 124.7217375 7.6409621)",,Busran Kalaw Street,,,7
281978430,tertiary,False,True,85.164,"LINESTRING (124.7202247 7.6411827, 124.7209892 7.641071)",,Busran Kalaw Street,,,7
281978433,residential,False,True,85.73,"LINESTRING (124.7285262 7.6419013, 124.7277596 7.6420322)",,Busran Kalaw Street,,,
281978516,residential,False,False,214.952,"LINESTRING (124.7285262 7.6419013, 124.7282484 7.6399879)",2,Aguinaldo Street,yes,,
281978433,residential,False,False,85.73,"LINESTRING (124.7277596 7.6420322, 124.7285262 7.6419013)",,Busran Kalaw Street,,,
281978433,residential,False,True,84.616,"LINESTRING (124.7277596 7.6420322, 124.7269993 7.6421382)",,Busran Kalaw Street,,,
281978469,residential,False,True,217.24,"LINESTRING (124.7277596 7.6420322, 124.7274791 7.6400984)",,Jose P. Laurel Street,,,
281978433,residential,False,False,84.616,"LINESTRING (124.7269993 7.6421382, 124.7277596 7.6420322)",,Busran Kalaw Street,,,
281978433,residential,False,True,107.058,"LINESTRING (124.7269993 7.6421382, 124.7260398 7.6422886)",,Busran Kalaw Street,,,
281978502,residential,False,False,216.70499999999998,"LINESTRING (124.7269993 7.6421382, 124.7268498 7.6411269, 124.7267157 7.6402097)",,Dr. Jose Rizal Street,,,
281978433,residential,False,False,107.058,"LINESTRING (124.7260398 7.6422886, 124.7269993 7.6421382)",,Busran Kalaw Street,,,
281978433,residential,False,True,104.711,"LINESTRING (124.7260398 7.6422886, 124.7250983 7.6424152)",,Busran Kalaw Street,,,
281978462,primary,False,False,171.994,"LINESTRING (124.7260398 7.6422886, 124.7257689 7.6407653)",2,Wao-Bumbaran Road,,944,
281978433,residential,False,False,104.711,"LINESTRING (124.7250983 7.6424152, 124.7260398 7.6422886)",,Busran Kalaw Street,,,
281978433,residential,False,True,86.134,"LINESTRING (124.7250983 7.6424152, 124.7243232 7.6425146)",,Busran Kalaw Street,,,
864606474,residential,False,True,214.492,"LINESTRING (124.7250983 7.6424152, 124.7247764 7.6405128)",,Ernesto Guevarra Street,,,
281978433,residential,False,False,86.134,"LINESTRING (124.7243232 7.6425146, 124.7250983 7.6424152)",,Busran Kalaw Street,,,
281978433,residential,False,True,88.178,"LINESTRING (124.7243232 7.6425146, 124.7235373 7.6426634)",,Busran Kalaw Street,,,
281978445,residential,False,False,213.596,"LINESTRING (124.7243232 7.6425146, 124.7240254 7.6406165)",,,,,
281978433,residential,False,False,88.178,"LINESTRING (124.7235373 7.6426634, 124.7243232 7.6425146)",,Busran Kalaw Street,,,
281978485,residential,False,False,215.834,"LINESTRING (124.7235373 7.6426634, 124.7232637 7.6407414)",,Silverio Eleazar Street,,,
864606474,residential,False,False,45.481,"LINESTRING (124.7243765 7.6375705, 124.7244274 7.6379764)",,Ernesto Guevarra Street,,,
281978491,residential,False,False,185.01700000000002,"LINESTRING (124.7243765 7.6375705, 124.7239436 7.6376417, 124.7237881 7.6376563, 124.7236593 7.637655, 124.7235766 7.6376451, 124.7233602 7.6376191, 124.7232208 7.6376032, 124.7231001 7.6376005, 124.7229928 7.6376032, 124.7227098 7.637639)",,,,,
281978505,residential,False,True,103.487,"LINESTRING (124.7243765 7.6375705, 124.724273 7.636886, 124.7242373 7.6366501)",,,,,
557997217,residential,False,False,64.519,"LINESTRING (124.7227836 7.6382146, 124.7227098 7.637639)",,,,,
557996537,residential,False,False,183.102,"LINESTRING (124.7227836 7.6382146, 124.7232288 7.6381548, 124.7235958 7.6381024, 124.7241603 7.6380108, 124.7244274 7.6379764)",,,,,
557997217,residential,False,True,50.32599999999999,"LINESTRING (124.7227836 7.6382146, 124.7228292 7.6384711, 124.7228812 7.6386562)",,,,,
418262423,residential,False,False,207.38,"LINESTRING (124.7228812 7.6386562, 124.7226454 7.6389138, 124.7225972 7.6389629, 124.7225408 7.6390148, 124.7224697 7.6390533, 124.7223745 7.6390826, 124.7217892 7.6391649, 124.7217191 7.6391658, 124.7216634 7.6391595, 124.7216171 7.6391413, 124.7214962 7.6390847, 124.7214477 7.6390722, 124.7213956 7.6390722, 124.721197 7.6391025)",,,,,
418262423,residential,False,True,11.388000000000002,"LINESTRING (124.7228812 7.6386562, 124.7229198 7.6386286, 124.7229719 7.638609)",,,,,
557997217,residential,False,False,50.32599999999999,"LINESTRING (124.7228812 7.6386562, 124.7228292 7.6384711, 124.7227836 7.6382146)",,,,,
281978446,residential,False,False,40.419,"LINESTRING (124.721197 7.6391025, 124.7212628 7.6394601)",,Mamaco Saripada Street,,,
281978446,residential,False,True,43.356,"LINESTRING (124.721197 7.6391025, 124.721138 7.638717)",,Mamaco Saripada Street,,,
418262423,residential,False,True,207.38,"LINESTRING (124.721197 7.6391025, 124.7213956 7.6390722, 124.7214477 7.6390722, 124.7214962 7.6390847, 124.7216171 7.6391413, 124.7216634 7.6391595, 124.7217191 7.6391658, 124.7217892 7.6391649, 124.7223745 7.6390826, 124.7224697 7.6390533, 124.7225408 7.6390148, 124.7225972 7.6389629, 124.7226454 7.6389138, 124.7228812 7.6386562)",,,,,
557996948,residential,False,False,53.893,"LINESTRING (124.721197 7.6391025, 124.7210424 7.6391435, 124.7207206 7.6392112)",,,,,
864606474,residential,False,False,44.761,"LINESTRING (124.7244274 7.6379764, 124.7244841 7.638375)",,Ernesto Guevarra Street,,,
864606474,residential,False,True,45.481,"LINESTRING (124.7244274 7.6379764, 124.7243765 7.6375705)",,Ernesto Guevarra Street,,,
557996537,residential,False,True,183.102,"LINESTRING (124.7244274 7.6379764, 124.7241603 7.6380108, 124.7235958 7.6381024, 124.7232288 7.6381548, 124.7227836 7.6382146)",,,,,
