osmid,highway,oneway,reversed,length,lanes,geometry,ref,name,maxspeed
97521811,unclassified,False,True,94.493,,"LINESTRING (120.5153526 15.8452784, 120.5153909 15.8444294)",,,
184673871,residential,False,False,129.765,2,"LINESTRING (120.5153526 15.8452784, 120.5141774 15.844989)",,,
184673871,residential,False,True,117.14,2,"LINESTRING (120.5153526 15.8452784, 120.5164214 15.8455078)",,,
838192326,residential,False,False,77.964,,"LINESTRING (120.5153526 15.8452784, 120.5153659 15.8453616, 120.5153686 15.8455616, 120.515357 15.8459784)",,,
97521780,residential,False,True,80.808,,"LINESTRING (120.516527 15.8438552, 120.5164933 15.8445812)",,,
97521843,residential,False,False,109.482,,"LINESTRING (120.516527 15.8438552, 120.5155086 15.8437573)",,,
97521843,residential,False,True,131.888,,"LINESTRING (120.516527 15.8438552, 120.5177525 15.8439853)",,,
97521719,residential,False,True,115.321,,"LINESTRING (120.5222906 15.8485894, 120.5222928 15.8475523)",,,
838189355,residential,False,False,82.94300000000001,,"LINESTRING (120.5222906 15.8485894, 120.522058 15.8486102, 120.5218542 15.8485973, 120.5217817 15.8485779, 120.5216785 15.848498, 120.5215766 15.8484206)",,,
97521719,residential,False,False,115.321,,"LINESTRING (120.5222928 15.8475523, 120.5222906 15.8485894)",,,
97521719,residential,False,True,112.059,,"LINESTRING (120.5222928 15.8475523, 120.5223661 15.846547)",,,
97521735,residential,False,False,104.487,,"LINESTRING (120.5222928 15.8475523, 120.5213207 15.8474602)",,,
97521772,residential,False,False,92.8,,"LINESTRING (120.5177525 15.8439853, 120.517677 15.8448167)",,,
97521843,residential,False,False,131.888,,"LINESTRING (120.5177525 15.8439853, 120.516527 15.8438552)",,,
97521843,residential,False,True,2.4,,"LINESTRING (120.5177525 15.8439853, 120.5177748 15.8439877)",,,
97521814,residential,False,True,113.209,,"LINESTRING (120.519632 15.8472943, 120.5197893 15.8462875)",,,
97521735,residential,False,False,119.629,,"LINESTRING (120.519632 15.8472943, 120.5187676 15.847144, 120.5185638 15.8470937, 120.5185363 15.8470833)",,,
97521735,residential,False,True,181.582,,"LINESTRING (120.519632 15.8472943, 120.5207157 15.8474064, 120.5213207 15.8474602)",,,
97521719,residential,False,False,110.363,,"LINESTRING (120.522435 15.8455567, 120.5223661 15.846547)",,,
97521822,tertiary,False,False,107.834,,"LINESTRING (120.522435 15.8455567, 120.5214282 15.8455078)",,,
97521780,residential,False,False,103.32,,"LINESTRING (120.5164214 15.8455078, 120.5164933 15.8445812)",,,
184673871,residential,False,False,117.14,2,"LINESTRING (120.5164214 15.8455078, 120.5153526 15.8452784)",,,
184673871,residential,False,True,130.962,2,"LINESTRING (120.5164214 15.8455078, 120.5176111 15.8457858)",,,
97521814,residential,False,False,120.113,,"LINESTRING (120.5200148 15.8441712, 120.5198909 15.8452448)",,,
97521843,residential,False,False,104.55,,"LINESTRING (120.5200148 15.8441712, 120.5190386 15.8441251)",,,
184673868,primary,False,True,119.171,2,"LINESTRING (120.5143011 15.844207, 120.5153909 15.8444294)",212,Bayambang-Alcala Road,50
625694366,residential,False,True,87.956,,"LINESTRING (120.5143011 15.844207, 120.5141774 15.844989)",,,
97521735,residential,False,False,105.112,,"LINESTRING (120.5189049 15.8450616, 120.5190386 15.8441251)",,,
97521735,residential,False,True,113.955,,"LINESTRING (120.5189049 15.8450616, 120.5187232 15.8460714)",,,
184673868,primary,False,False,134.142,2,"LINESTRING (120.5189049 15.8450616, 120.517677 15.8448167)",212,Bayambang-Alcala Road,50
184673868,primary,False,True,107.422,2,"LINESTRING (120.5189049 15.8450616, 120.5198909 15.8452448)",212,Bayambang-Alcala Road,50
97521822,tertiary,False,True,107.834,,"LINESTRING (120.5214282 15.8455078, 120.522435 15.8455567)",,,
184673868,primary,False,False,103.594,2,"LINESTRING (120.5214282 15.8455078, 120.5204728 15.8453554)",212,Bayambang-Alcala Road,50
184673866,primary,False,True,106.115,2,"LINESTRING (120.5214282 15.8455078, 120.5214265 15.8457809, 120.5214243 15.8461447, 120.5214223 15.8464621)",212,,40
97521719,residential,False,False,112.059,,"LINESTRING (120.5223661 15.846547, 120.5222928 15.8475523)",,,
97521719,residential,False,True,110.363,,"LINESTRING (120.5223661 15.846547, 120.522435 15.8455567)",,,
1041665543,primary,False,False,101.40299999999999,2,"LINESTRING (120.5223661 15.846547, 120.5218582 15.8464967, 120.5214223 15.8464621)",212,Carmen-Alcala Road,50
97521735,residential,False,True,105.112,,"LINESTRING (120.5190386 15.8441251, 120.5189049 15.8450616)",,,
97521843,residential,False,False,136.05,,"LINESTRING (120.5190386 15.8441251, 120.5177748 15.8439877)",,,
97521843,residential,False,True,104.55,,"LINESTRING (120.5190386 15.8441251, 120.5200148 15.8441712)",,,
97521772,residential,False,True,107.989,,"LINESTRING (120.5176111 15.8457858, 120.517677 15.8448167)",,,
184673871,residential,False,False,130.962,2,"LINESTRING (120.5176111 15.8457858, 120.5164214 15.8455078)",,,
184673871,residential,False,True,123.127,2,"LINESTRING (120.5176111 15.8457858, 120.5187232 15.8460714)",,,
97521772,residential,False,False,124.976,,"LINESTRING (120.5176111 15.8457858, 120.5175157 15.8464221, 120.5174173 15.8468659, 120.5174024 15.8468891)",,,
97521772,residential,False,False,107.989,,"LINESTRING (120.517677 15.8448167, 120.5176111 15.8457858)",,,
97521772,residential,False,True,92.8,,"LINESTRING (120.517677 15.8448167, 120.5177525 15.8439853)",,,
184673868,primary,False,True,134.142,2,"LINESTRING (120.517677 15.8448167, 120.5189049 15.8450616)",212,Bayambang-Alcala Road,50
184673868,primary,False,False,129.307,2,"LINESTRING (120.517677 15.8448167, 120.5167776 15.8446429, 120.5164933 15.8445812)",212,Bayambang-Alcala Road,50
97521780,residential,False,False,80.808,,"LINESTRING (120.5164933 15.8445812, 120.516527 15.8438552)",,,
97521780,residential,False,True,103.32,,"LINESTRING (120.5164933 15.8445812, 120.5164214 15.8455078)",,,
184673868,primary,False,False,119.126,2,"LINESTRING (120.5164933 15.8445812, 120.5153909 15.8444294)",212,Bayambang-Alcala Road,50
184673868,primary,False,True,129.307,2,"LINESTRING (120.5164933 15.8445812, 120.5167776 15.8446429, 120.517677 15.8448167)",212,Bayambang-Alcala Road,50
97521735,residential,False,False,113.955,,"LINESTRING (120.5187232 15.8460714, 120.5189049 15.8450616)",,,
184673871,residential,False,False,123.127,2,"LINESTRING (120.5187232 15.8460714, 120.5176111 15.8457858)",,,
184673871,residential,False,True,116.544,2,"LINESTRING (120.5187232 15.8460714, 120.5197893 15.8462875)",,,
97521735,residential,False,True,114.323,,"LINESTRING (120.5187232 15.8460714, 120.5185537 15.8469769, 120.5185443 15.847033, 120.518543 15.8470608, 120.5185363 15.8470833)",,,
97521814,residential,False,False,113.209,,"LINESTRING (120.5197893 15.8462875, 120.519632 15.8472943)",,,
97521814,residential,False,True,116.451,,"LINESTRING (120.5197893 15.8462875, 120.5198909 15.8452448)",,,
184673871,residential,False,False,116.544,2,"LINESTRING (120.5197893 15.8462875, 120.5187232 15.8460714)",,,
184673871,residential,False,True,175.757,2,"LINESTRING (120.5197893 15.8462875, 120.5214223 15.8464621)",,,
97521811,unclassified,False,False,94.493,,"LINESTRING (120.5153909 15.8444294, 120.5153526 15.8452784)",,,
97521811,unclassified,False,True,75.787,,"LINESTRING (120.5153909 15.8444294, 120.5155086 15.8437573)",,,
