osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
245782008,4,70,Route 70,trunk,40,False,True,62.872,,"LINESTRING (124.7527543 11.2438694, 124.7531124 11.2434263)"
"[245782008, 245965313, 245965312]",4,70,Route 70,trunk,40,False,False,180.05499999999998,yes,"LINESTRING (124.7527543 11.2438694, 124.7522482 11.2446575, 124.7520734 11.2449506, 124.7519197 11.2452646)"
893037664,,,,residential,,False,False,51.631,,"LINESTRING (124.7527543 11.2438694, 124.7529504 11.2440117, 124.7530641 11.2442072)"
154686637,,,,residential,,False,False,89.388,,"LINESTRING (124.7506303 11.2444983, 124.7499088 11.2441169)"
154686637,,,,residential,,False,True,78.41,,"LINESTRING (124.7506303 11.2444983, 124.7512424 11.2448682)"
154689659,,,,residential,,False,False,89.53,,"LINESTRING (124.7506303 11.2444983, 124.7510681 11.2438172)"
154689659,,,,residential,,False,True,83.587,,"LINESTRING (124.7506303 11.2444983, 124.750236 11.2451429)"
154689653,,,,residential,,False,True,153.258,,"LINESTRING (124.7521859 11.2462794, 124.7514353 11.2474446)"
249298076,,,Tunga- Barugo Road,secondary,,False,False,82.761,,"LINESTRING (124.7521859 11.2462794, 124.7515375 11.2458927)"
249298076,,,Tunga- Barugo Road,secondary,,False,True,113.694,,"LINESTRING (124.7521859 11.2462794, 124.7522396 11.2463498, 124.7526952 11.2471706)"
154686637,,,,residential,,False,False,78.41,,"LINESTRING (124.7512424 11.2448682, 124.7506303 11.2444983)"
154686637,,,,residential,,False,True,86.018,,"LINESTRING (124.7512424 11.2448682, 124.7519197 11.2452646)"
154689652,,,,residential,,False,True,81.287,,"LINESTRING (124.7512424 11.2448682, 124.7508878 11.2455112)"
893583736,,,,residential,,False,True,49.27,,"LINESTRING (124.7512424 11.2448682, 124.7514872 11.2444958)"
154689649,,,,residential,,False,True,78.919,,"LINESTRING (124.7494353 11.2446536, 124.7499088 11.2441169)"
165692547,,,,unclassified,,False,True,102.887,,"LINESTRING (124.7494353 11.2446536, 124.750236 11.2451429)"
154689649,,,,residential,,False,False,234.65,,"LINESTRING (124.7494353 11.2446536, 124.7486934 11.2454328, 124.7479762 11.2462044)"
154686637,,,,residential,,False,False,60.239,,"LINESTRING (124.7499088 11.2441169, 124.7494319 11.2438436)"
154686637,,,,residential,,False,True,89.388,,"LINESTRING (124.7499088 11.2441169, 124.7506303 11.2444983)"
154689649,,,,residential,,False,False,78.919,,"LINESTRING (124.7499088 11.2441169, 124.7494353 11.2446536)"
154689649,,,,residential,,False,True,43.88,,"LINESTRING (124.7499088 11.2441169, 124.7501502 11.2438012)"
154686637,,,,residential,,False,False,86.018,,"LINESTRING (124.7519197 11.2452646, 124.7512424 11.2448682)"
245965312,4,70,Route 70,trunk,40,False,False,10.525,,"LINESTRING (124.7519197 11.2452646, 124.7518708 11.2453462)"
"[245965312, 245965313, 245782008]",4,70,Route 70,trunk,40,False,True,180.055,yes,"LINESTRING (124.7519197 11.2452646, 124.7520734 11.2449506, 124.7522482 11.2446575, 124.7527543 11.2438694)"
154689659,,,,residential,,False,False,83.587,,"LINESTRING (124.750236 11.2451429, 124.7506303 11.2444983)"
154689659,,,,residential,,False,True,73.88,,"LINESTRING (124.750236 11.2451429, 124.7498847 11.245711)"
165692547,,,,unclassified,,False,False,102.887,,"LINESTRING (124.750236 11.2451429, 124.7494353 11.2446536)"
165692547,,,,unclassified,,False,True,82.038,,"LINESTRING (124.750236 11.2451429, 124.7508878 11.2455112)"
154686637,,,,residential,,False,True,60.239,,"LINESTRING (124.7494319 11.2438436, 124.7499088 11.2441169)"
154689652,,,,residential,,False,False,81.287,,"LINESTRING (124.7508878 11.2455112, 124.7512424 11.2448682)"
165692547,,,,unclassified,,False,False,82.038,,"LINESTRING (124.7508878 11.2455112, 124.750236 11.2451429)"
165692547,,,,unclassified,,False,True,82.584,,"LINESTRING (124.7508878 11.2455112, 124.7515375 11.2458927)"
165692547,,,,unclassified,,False,False,82.584,,"LINESTRING (124.7515375 11.2458927, 124.7508878 11.2455112)"
233203867,4,70,Route 70,trunk,40,False,False,68.891,,"LINESTRING (124.7515375 11.2458927, 124.7512092 11.246422)"
249298076,,,Tunga- Barugo Road,secondary,,False,True,82.761,,"LINESTRING (124.7515375 11.2458927, 124.7521859 11.2462794)"
245965312,4,70,Route 70,trunk,40,False,True,70.811,,"LINESTRING (124.7515375 11.2458927, 124.7517214 11.2455934, 124.7518708 11.2453462)"
249298076,,,Tunga- Barugo Road,secondary,,False,False,14.279,,"LINESTRING (124.7527605 11.2472819, 124.7526952 11.2471706)"
154689655,,,,residential,,False,True,99.894,,"LINESTRING (124.7527605 11.2472819, 124.7525934 11.2473726, 124.7524172 11.2474765, 124.7522315 11.2475996, 124.7520135 11.2477949)"
233203867,4,70,Route 70,trunk,40,False,True,90.21,,"LINESTRING (124.7503694 11.2477546, 124.7508013 11.2470627)"
892247023,,,,tertiary,,False,True,159.449,,"LINESTRING (124.7503694 11.2477546, 124.7491457 11.2469699)"
892247024,,,,residential,,False,False,79.899,,"LINESTRING (124.7503694 11.2477546, 124.750983 11.2481472)"
154689653,,,,residential,,False,False,92.395,,"LINESTRING (124.750983 11.2481472, 124.7514353 11.2474446)"
892247024,,,,residential,,False,False,59.455,,"LINESTRING (124.750983 11.2481472, 124.7514269 11.2484576)"
892247024,,,,residential,,False,True,79.899,,"LINESTRING (124.750983 11.2481472, 124.7503694 11.2477546)"
892247024,,,,residential,,False,True,59.455,,"LINESTRING (124.7514269 11.2484576, 124.750983 11.2481472)"
154689655,,,,residential,,False,False,97.59200000000001,,"LINESTRING (124.7514269 11.2484576, 124.7517238 11.2481306, 124.7520135 11.2477949)"
154689649,,,,residential,,False,False,43.88,,"LINESTRING (124.7501502 11.2438012, 124.7499088 11.2441169)"
154689659,,,,residential,,False,False,161.527,,"LINESTRING (124.7491457 11.2469699, 124.7498847 11.245711)"
892247023,,,,tertiary,,False,False,159.449,,"LINESTRING (124.7491457 11.2469699, 124.7503694 11.2477546)"
892247023,,,,tertiary,,False,True,153.34,,"LINESTRING (124.7491457 11.2469699, 124.7479762 11.2462044)"
"[250715736, 154689659]",,,,residential,,False,True,311.53499999999997,,"LINESTRING (124.7491457 11.2469699, 124.7488413 11.2475762, 124.7487196 11.2477881, 124.7482669 11.2480889, 124.7479147 11.2483722, 124.7476951 11.2484367, 124.7475107 11.2484629, 124.7471309 11.2487844)"
245965312,4,70,Route 70,trunk,40,False,True,10.525,,"LINESTRING (124.7518708 11.2453462, 124.7519197 11.2452646)"
"[154689660, 245965366, 245965367]",,,,residential,,False,False,187.34599999999998,yes,"LINESTRING (124.7518708 11.2453462, 124.7520277 11.2453113, 124.7521819 11.245264, 124.7522932 11.2451673, 124.7524833 11.2449572, 124.7528356 11.2445091, 124.7530641 11.2442072)"
245965312,4,70,Route 70,trunk,40,False,False,70.811,,"LINESTRING (124.7518708 11.2453462, 124.7517214 11.2455934, 124.7515375 11.2458927)"
892247023,,,,tertiary,,False,False,153.34,,"LINESTRING (124.7479762 11.2462044, 124.7491457 11.2469699)"
154689649,,,,residential,,False,True,234.65,,"LINESTRING (124.7479762 11.2462044, 124.7486934 11.2454328, 124.7494353 11.2446536)"
154689653,,,,residential,,False,False,153.258,,"LINESTRING (124.7514353 11.2474446, 124.7521859 11.2462794)"
154689653,,,,residential,,False,True,92.395,,"LINESTRING (124.7514353 11.2474446, 124.750983 11.2481472)"
154689658,,,,residential,,False,True,74.119,,"LINESTRING (124.7514353 11.2474446, 124.7520135 11.2477949)"
