osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,bridge
1255598544,True,tertiary,False,72.013,"LINESTRING (124.8462109 9.0034031, 124.8463194 9.0040418)",,,,,
1255598545,False,residential,False,204.615,"LINESTRING (124.8462109 9.0034031, 124.8480541 9.0031349)",,,,,
485428263,False,tertiary,True,216.67700000000002,"LINESTRING (124.8462109 9.0034031, 124.8461567 9.0030435, 124.8458822 9.0014818)",,,,,
485428231,False,trunk,False,109.77,"LINESTRING (124.853666 9.0045456, 124.8545873 9.0041628)",2,9,Butuan-Cagayan de Oro-Iligan Road,80,
485428231,False,trunk,True,23.061,"LINESTRING (124.853666 9.0045456, 124.8534724 9.0046259)",2,9,Butuan-Cagayan de Oro-Iligan Road,80,
1009018501,False,tertiary,False,25.763,"LINESTRING (124.8463194 9.0040418, 124.8463622 9.0042696)",,,,,
1255598546,False,trunk,False,200.249,"LINESTRING (124.8463194 9.0040418, 124.84814 9.0039429)",2,9,Butuan-Cagayan de Oro-Iligan Road,80,
485428263,False,tertiary,False,141.197,"LINESTRING (124.8456737 9.0002288, 124.8458822 9.0014818)",,,,,
209737803,False,residential,True,90.34,"LINESTRING (124.8480541 9.0031349, 124.84814 9.0039429)",,,,,
1255598545,False,residential,True,204.615,"LINESTRING (124.8480541 9.0031349, 124.8462109 9.0034031)",,,,,
209737803,False,residential,False,451.97900000000004,"LINESTRING (124.8480541 9.0031349, 124.8479582 9.0022806, 124.8479354 9.0021468, 124.8478939 9.0020223, 124.8478416 9.0018739, 124.8477758 9.0016434, 124.847627 9.001103, 124.8475546 9.000956, 124.8474902 9.0008805, 124.8474332 9.0008606, 124.847342 9.0008719, 124.8470369 9.0010129, 124.8467398 9.0011633, 124.8464368 9.0012997, 124.8462316 9.0013799, 124.8458822 9.0014818)",,,,,
209737803,False,residential,False,90.34,"LINESTRING (124.84814 9.0039429, 124.8480541 9.0031349)",,,,,
