osmid,oneway,name,highway,maxspeed,reversed,length,width,lanes,geometry,bridge
345343756,False,Gregorio Borlaza,residential,,True,33.797,,,"LINESTRING (121.4373834 14.1288475, 121.4372469 14.1291211)",
39022785,False,7th Street,unclassified,,False,47.196,,,"LINESTRING (121.4356319 14.1309785, 121.4360057 14.1311993)",
39022785,False,7th Street,unclassified,,True,43.44,,,"LINESTRING (121.4356319 14.1309785, 121.4352845 14.1307807)",
4725402,True,Gat Tayaw Street,secondary,30,False,90.023,,,"LINESTRING (121.4356319 14.1309785, 121.4358207 14.1306519, 121.4360498 14.1302777)",
23435212,True,J.P. Rizal Street,secondary,40,False,46.997,6.3,,"LINESTRING (121.4360057 14.1311993, 121.4357872 14.131565)",
39022785,False,7th Street,unclassified,,False,48.239,,,"LINESTRING (121.4360057 14.1311993, 121.4364009 14.1314026)",
39022785,False,7th Street,unclassified,,True,47.196,,,"LINESTRING (121.4360057 14.1311993, 121.4356319 14.1309785)",
23435375,True,P Burgos Street,tertiary,30,False,47.149,,2,"LINESTRING (121.4364009 14.1314026, 121.4366113 14.1310309)",
39022785,False,7th Street,unclassified,,True,48.239,,,"LINESTRING (121.4364009 14.1314026, 121.4360057 14.1311993)",
860586252,False,7th Street,unclassified,,True,47.636,,,"LINESTRING (121.4364009 14.1314026, 121.4367907 14.1316042)",
39022785,False,7th Street,unclassified,,False,43.44,,,"LINESTRING (121.4352845 14.1307807, 121.4356319 14.1309785)",
132736410,False,MH del Pilar Street,residential,30,False,40.121,,,"LINESTRING (121.4352845 14.1307807, 121.4354654 14.1304654)",
132736410,False,MH del Pilar Street,residential,30,True,49.306,,,"LINESTRING (121.4352845 14.1307807, 121.4350613 14.1311677)",
132736415,False,7th Street,residential,,True,43.431,,,"LINESTRING (121.4352845 14.1307807, 121.4349334 14.1305893)",
119881806,False,5th Street,residential,,False,43.052,,,"LINESTRING (121.4348549 14.1315114, 121.4352049 14.1316977)",
119881806,False,5th Street,residential,,True,47.649,,,"LINESTRING (121.4348549 14.1315114, 121.4344648 14.1313101)",
132736410,False,MH del Pilar Street,residential,30,False,44.226,,,"LINESTRING (121.4348549 14.1315114, 121.4350613 14.1311677)",
132736410,False,MH del Pilar Street,residential,30,True,51.322,,,"LINESTRING (121.4348549 14.1315114, 121.4346272 14.1319167)",
35574188,False,A Bonifacio Street,secondary,40,True,19.422,6.3,,"LINESTRING (121.4338619 14.1337252, 121.434026 14.1337972)",
892509253,False,A Bonifacio Street,secondary,40,False,27.555,5.9,2,"LINESTRING (121.4338619 14.1337252, 121.4336323 14.1336164)",
"[39023634, 682346693]",False,,residential,,False,117.538,,,"LINESTRING (121.4338619 14.1337252, 121.4335387 14.1344475, 121.4332837 14.1343399)",
97332214,False,,unclassified,,True,242.18099999999998,,,"LINESTRING (121.4313739 14.1346855, 121.4314064 14.1346268, 121.4315365 14.1343919, 121.4317847 14.134071, 121.4319823 14.1338406, 121.4321653 14.1337287, 121.432469 14.1336334, 121.4330762 14.1334251)",
99658862,False,,residential,,False,43.882,,,"LINESTRING (121.4333412 14.1323621, 121.4337004 14.1325476)",
961840965,False,,residential,,False,22.789,,,"LINESTRING (121.4333412 14.1323621, 121.4331481 14.1322788)",
99658872,False,Pasasao Street,residential,,True,55.603,,,"LINESTRING (121.4333412 14.1323621, 121.4334785 14.1321072, 121.4335774 14.1319176)",
99658872,False,Pasasao Street,residential,,True,45.23,,,"LINESTRING (121.4338205 14.1314211, 121.4340432 14.1310764)",
119881816,False,,residential,,False,50.034,,,"LINESTRING (121.4338205 14.1314211, 121.4333867 14.1312614)",
99658872,False,Pasasao Street,residential,,False,61.123,,,"LINESTRING (121.4338205 14.1314211, 121.4336683 14.1317222, 121.4335774 14.1319176)",
119881816,False,,residential,,True,52.93000000000001,,,"LINESTRING (121.4338205 14.1314211, 121.4339433 14.1314778, 121.4342573 14.1316381)",
23434447,False,A. Mabini Street,residential,,False,55.563,,,"LINESTRING (121.4337004 14.1325476, 121.4339627 14.1321175)",
23434447,False,A. Mabini Street,residential,,True,37.533,,,"LINESTRING (121.4337004 14.1325476, 121.4335152 14.1328334)",
99658862,False,,residential,,True,43.882,,,"LINESTRING (121.4337004 14.1325476, 121.4333412 14.1323621)",
119881812,False,2nd Street,residential,,True,51.695,,,"LINESTRING (121.4337004 14.1325476, 121.4341229 14.1327673)",
35574250,True,General Luna Street,tertiary,,False,63.01,,,"LINESTRING (121.4359526 14.1330886, 121.4356833 14.1335915)",
119881801,False,3rd Street,residential,,False,45.273,,,"LINESTRING (121.4359526 14.1330886, 121.4355778 14.1329051)",
119881819,False,1st Street,residential,,False,47.255,,,"LINESTRING (121.4346335 14.1336125, 121.4342466 14.1334129)",
119881819,False,1st Street,residential,,True,53.165,,,"LINESTRING (121.4346335 14.1336125, 121.4350681 14.1338383)",
860586255,True,,secondary,40,False,51.087,6.3,,"LINESTRING (121.4346335 14.1336125, 121.4344098 14.1340175)",
119881813,False,,residential,,False,28.792,,,"LINESTRING (121.437665 14.1306893, 121.4377561 14.1304459)",
119881813,False,,residential,,True,34.523,,,"LINESTRING (121.437665 14.1306893, 121.4375655 14.1309844)",
119881828,False,,residential,,True,137.50900000000001,,,"LINESTRING (121.437665 14.1306893, 121.4383944 14.1309966, 121.4388498 14.1311436)",
23435212,True,J.P. Rizal Street,secondary,40,False,45.71,6.3,,"LINESTRING (121.4357872 14.131565, 121.4355869 14.1319273)",
119881822,False,6th Street,residential,,False,49.364,,,"LINESTRING (121.4357872 14.131565, 121.4361931 14.1317703)",
119881822,False,6th Street,residential,,True,47.107,,,"LINESTRING (121.4357872 14.131565, 121.4354079 14.1313548)",
4725402,True,Gat Tayaw Street,secondary,30,False,56.052,,,"LINESTRING (121.4342466 14.1334129, 121.4345039 14.1329749)",
119881819,False,1st Street,residential,,False,46.741,,,"LINESTRING (121.4342466 14.1334129, 121.4338668 14.1332103)",
119881819,False,1st Street,residential,,True,47.255,,,"LINESTRING (121.4342466 14.1334129, 121.4346335 14.1336125)",
119881818,False,,unclassified,,False,11.025,,,"LINESTRING (121.4391473 14.130688, 121.4392084 14.1306085)",
119881818,False,,unclassified,,True,24.862,,,"LINESTRING (121.4391473 14.130688, 121.4390025 14.130862)",
"[345343715, 119881807]",False,,residential,,True,130.482,,,"LINESTRING (121.4391473 14.130688, 121.4397822 14.131158, 121.4400875 14.1308907)",
119881813,False,,residential,,True,28.792,,,"LINESTRING (121.4377561 14.1304459, 121.437665 14.1306893)",
345343735,False,10th Street,residential,,True,34.567,,,"LINESTRING (121.4377561 14.1304459, 121.4374642 14.1303174)",
"[119881824, 119881813]",False,11th Street,residential,,"[False, True]",77.346,,,"LINESTRING (121.4377561 14.1304459, 121.4379672 14.1300563, 121.4377412 14.129925)",
613936502,False,,residential,,False,107.356,,,"LINESTRING (121.433986 14.1347146, 121.4342737 14.1342964, 121.4341349 14.1342203, 121.43427 14.1339414)",
23435375,True,P Burgos Street,tertiary,30,False,55.457,,2,"LINESTRING (121.4350681 14.1338383, 121.4353114 14.1333989)",
119881819,False,1st Street,residential,,False,53.165,,,"LINESTRING (121.4350681 14.1338383, 121.4346335 14.1336125)",
119881819,False,1st Street,residential,,True,45.361,,,"LINESTRING (121.4350681 14.1338383, 121.4354376 14.1340333)",
884655471,False,,residential,,False,35.795,,,"LINESTRING (121.4396484 14.1274903, 121.4393896 14.1272887)",
962578304,False,Evasco Road,tertiary,,False,29.334,,,"LINESTRING (121.4396484 14.1274903, 121.4394635 14.1276838)",
962578304,False,Evasco Road,tertiary,,True,39.652,,,"LINESTRING (121.4396484 14.1274903, 121.4397867 14.1273487, 121.439893 14.1272243)",
119881801,False,3rd Street,residential,,True,47.119,,,"LINESTRING (121.4335774 14.1319176, 121.4339627 14.1321175)",
99658872,False,Pasasao Street,residential,,False,55.603,,,"LINESTRING (121.4335774 14.1319176, 121.4334785 14.1321072, 121.4333412 14.1323621)",
99658872,False,Pasasao Street,residential,,True,61.123,,,"LINESTRING (121.4335774 14.1319176, 121.4336683 14.1317222, 121.4338205 14.1314211)",
119881818,False,,unclassified,,False,14.098,,,"LINESTRING (121.4398721 14.1295724, 121.4399207 14.1294547)",
119881818,False,,unclassified,,True,48.661,,,"LINESTRING (121.4398721 14.1295724, 121.4396798 14.1299683)",
119881825,False,,residential,,False,34.881,,,"LINESTRING (121.4398721 14.1295724, 121.4397566 14.1294994, 121.4396051 14.1293954)",
23435212,True,J.P. Rizal Street,secondary,40,False,50.613,6.3,,"LINESTRING (121.436234 14.1308016, 121.4360057 14.1311993)",
119881802,False,8th Street,residential,,True,48.014,,,"LINESTRING (121.436234 14.1308016, 121.4366113 14.1310309)",
892509249,False,Liliw-Majayjay Road,secondary,40,True,18.854,5.9,2,"LINESTRING (121.4399485 14.1318122, 121.4397858 14.1317501)",
345343761,False,,unclassified,,True,127.49799999999999,,,"LINESTRING (121.4399485 14.1318122, 121.4396363 14.1321982, 121.4394647 14.1324062, 121.4393695 14.1324492, 121.4392358 14.1324832, 121.4390866 14.1325354)",
119881811,False,,residential,,False,96.543,,,"LINESTRING (121.4395215 14.1332702, 121.4388237 14.1327262)",
4725402,True,Gat Tayaw Street,secondary,30,False,48.314,,,"LINESTRING (121.4354079 14.1313548, 121.4356319 14.1309785)",
119881822,False,6th Street,residential,,False,47.107,,,"LINESTRING (121.4354079 14.1313548, 121.4357872 14.131565)",
119881822,False,6th Street,residential,,True,42.774,,,"LINESTRING (121.4354079 14.1313548, 121.4350613 14.1311677)",
119881810,False,,residential,,False,104.374,,,"LINESTRING (121.4393761 14.1334667, 121.4390258 14.1331973, 121.4386289 14.1328702)",
119881824,False,11th Street,residential,,False,48.565,,,"LINESTRING (121.4373396 14.1297273, 121.4377412 14.129925)",
119881824,False,11th Street,residential,,True,39.954,,,"LINESTRING (121.4373396 14.1297273, 121.4370081 14.1295668)",
860632262,True,P Burgos Street,tertiary,,False,56.454,,2,"LINESTRING (121.4373396 14.1297273, 121.4376075 14.1292911)",
119881822,False,6th Street,residential,,False,42.774,,,"LINESTRING (121.4350613 14.1311677, 121.4354079 14.1313548)",
119881822,False,6th Street,residential,,True,46.536,,,"LINESTRING (121.4350613 14.1311677, 121.4346889 14.1309562)",
132736410,False,MH del Pilar Street,residential,30,False,49.306,,,"LINESTRING (121.4350613 14.1311677, 121.4352845 14.1307807)",
132736410,False,MH del Pilar Street,residential,30,True,44.226,,,"LINESTRING (121.4350613 14.1311677, 121.4348549 14.1315114)",
35574250,True,General Luna Street,tertiary,,False,60.992,,,"LINESTRING (121.4354376 14.1340333, 121.4351907 14.1345268)",
119881819,False,1st Street,residential,,False,45.361,,,"LINESTRING (121.4354376 14.1340333, 121.4350681 14.1338383)",
23434447,False,A. Mabini Street,residential,,False,37.533,,,"LINESTRING (121.4335152 14.1328334, 121.4337004 14.1325476)",
23434447,False,A. Mabini Street,residential,,True,17.411,,,"LINESTRING (121.4335152 14.1328334, 121.4334277 14.132965)",
119881814,False,,residential,,True,73.21,,,"LINESTRING (121.4335152 14.1328334, 121.432912 14.1325312)",
23434447,False,A. Mabini Street,residential,,False,48.575,,,"LINESTRING (121.4346889 14.1309562, 121.4349334 14.1305893)",
119881822,False,6th Street,residential,,False,46.536,,,"LINESTRING (121.4346889 14.1309562, 121.4350613 14.1311677)",
23434447,False,A. Mabini Street,residential,,True,46.188,,,"LINESTRING (121.4346889 14.1309562, 121.4345756 14.1311431, 121.4344648 14.1313101)",
"[99658872, 119881822]",False,"['Pasasao Street', '6th Street']",residential,,"[False, True]",100.65800000000002,,,"LINESTRING (121.4346889 14.1309562, 121.4343275 14.1306998, 121.4342628 14.1307488, 121.4341565 14.1308867, 121.4340432 14.1310764)",
23435375,True,P Burgos Street,tertiary,30,False,46.391,,2,"LINESTRING (121.4359955 14.1321409, 121.4361931 14.1317703)",
119881806,False,5th Street,residential,,False,44.665,,,"LINESTRING (121.4359955 14.1321409, 121.436357 14.132337)",
119881806,False,5th Street,residential,,True,50.053,,,"LINESTRING (121.4359955 14.1321409, 121.4355869 14.1319273)",
25031530,False,4th Street,residential,,False,30.125999999999998,,,"LINESTRING (121.4369384 14.1328961, 121.4368097 14.1328514, 121.4366689 14.132829)",
119881802,False,8th Street,residential,,False,46.672,,,"LINESTRING (121.4369936 14.1312277, 121.4366113 14.1310309)",
860586253,True,General Luna Street,tertiary,,False,47.237,,,"LINESTRING (121.4369936 14.1312277, 121.4367907 14.1316042)",
23435375,True,P Burgos Street,tertiary,30,False,50.392,,2,"LINESTRING (121.4366113 14.1310309, 121.4368422 14.1306369)",
119881802,False,8th Street,residential,,False,48.014,,,"LINESTRING (121.4366113 14.1310309, 121.436234 14.1308016)",
119881802,False,8th Street,residential,,True,46.672,,,"LINESTRING (121.4366113 14.1310309, 121.4369936 14.1312277)",
119881801,False,3rd Street,residential,,False,49.471,,,"LINESTRING (121.4351488 14.1326992, 121.434738 14.1325011)",
119881801,False,3rd Street,residential,,True,51.615,,,"LINESTRING (121.4351488 14.1326992, 121.4355778 14.1329051)",
860586255,True,,secondary,40,False,61.175,6.3,,"LINESTRING (121.4351488 14.1326992, 121.4348785 14.1331829)",
119881806,False,5th Street,residential,,False,48.461,,,"LINESTRING (121.4352049 14.1316977, 121.4355869 14.1319273)",
119881806,False,5th Street,residential,,True,43.052,,,"LINESTRING (121.4352049 14.1316977, 121.4348549 14.1315114)",
4725402,True,Gat Tayaw Street,secondary,30,False,43.969,,,"LINESTRING (121.4352049 14.1316977, 121.4353257 14.1314891, 121.4354079 14.1313548)",
23434447,False,A. Mabini Street,residential,,True,42.788,,,"LINESTRING (121.4344648 14.1313101, 121.4342573 14.1316381)",
119881806,False,5th Street,residential,,False,47.649,,,"LINESTRING (121.4344648 14.1313101, 121.4348549 14.1315114)",
119881806,False,5th Street,residential,,True,52.364,,,"LINESTRING (121.4344648 14.1313101, 121.4340432 14.1310764)",
23434447,False,A. Mabini Street,residential,,False,46.188,,,"LINESTRING (121.4344648 14.1313101, 121.4345756 14.1311431, 121.4346889 14.1309562)",
35574250,True,General Luna Street,tertiary,,False,45.724,,,"LINESTRING (121.4365623 14.1319772, 121.436357 14.132337)",
119881822,False,6th Street,residential,,False,48.517,,,"LINESTRING (121.4365623 14.1319772, 121.4369634 14.1321749)",
119881822,False,6th Street,residential,,True,45.98,,,"LINESTRING (121.4365623 14.1319772, 121.4361931 14.1317703)",
23434447,False,A. Mabini Street,residential,,False,42.788,,,"LINESTRING (121.4342573 14.1316381, 121.4344648 14.1313101)",
23434447,False,A. Mabini Street,residential,,True,9.923,,,"LINESTRING (121.4342573 14.1316381, 121.4342089 14.131714)",
119881816,False,,residential,,False,52.93000000000001,,,"LINESTRING (121.4342573 14.1316381, 121.4339433 14.1314778, 121.4338205 14.1314211)",
119881809,False,,residential,,True,46.614,,,"LINESTRING (121.4371419 14.1317931, 121.4369634 14.1321749)",
860586252,False,7th Street,unclassified,,False,43.305,,,"LINESTRING (121.4371419 14.1317931, 121.4367907 14.1316042)",
119881809,False,,residential,,False,100.805,,,"LINESTRING (121.4371419 14.1317931, 121.4372498 14.1315545, 121.4374308 14.1311455, 121.4375095 14.1309596)",
119881812,False,2nd Street,residential,,False,33.871,,,"LINESTRING (121.4359795 14.1336929, 121.4356833 14.1335915)",
39022808,False,10th Street,unclassified,,True,40.035,,,"LINESTRING (121.4371055 14.1301269, 121.4367701 14.1299725)",
345343735,False,10th Street,residential,,False,44.099,,,"LINESTRING (121.4371055 14.1301269, 121.4374642 14.1303174)",
860632262,True,P Burgos Street,tertiary,,False,51.103,,2,"LINESTRING (121.4371055 14.1301269, 121.4373396 14.1297273)",
119881805,False,,residential,,True,70.773,,,"LINESTRING (121.4390025 14.130862, 121.4395242 14.1312482)",
119881818,False,,unclassified,,False,24.862,,,"LINESTRING (121.4390025 14.130862, 121.4391473 14.130688)",
345343719,False,,residential,,False,35.065,,,"LINESTRING (121.4390025 14.130862, 121.4387471 14.1306668)",
119881818,False,,unclassified,,True,35.385999999999996,,,"LINESTRING (121.4390025 14.130862, 121.4388819 14.1310781, 121.4388498 14.1311436)",
23435375,True,P Burgos Street,tertiary,30,False,46.624,,2,"LINESTRING (121.4361931 14.1317703, 121.4364009 14.1314026)",
119881822,False,6th Street,residential,,False,45.98,,,"LINESTRING (121.4361931 14.1317703, 121.4365623 14.1319772)",
119881822,False,6th Street,residential,,True,49.364,,,"LINESTRING (121.4361931 14.1317703, 121.4357872 14.131565)",
132736410,False,MH del Pilar Street,residential,30,True,40.121,,,"LINESTRING (121.4354654 14.1304654, 121.4352845 14.1307807)",
345343761,False,,unclassified,,False,79.653,,,"LINESTRING (121.438057 14.1333236, 121.4386289 14.1328702)",
"[345343748, 119881823]",False,,residential,,True,92.912,,,"LINESTRING (121.438057 14.1333236, 121.437816 14.1330393, 121.4377357 14.1330643, 121.437671 14.13309, 121.4375537 14.1331388, 121.4374055 14.1332694)",
345343729,False,,unclassified,,False,104.081,,,"LINESTRING (121.438057 14.1333236, 121.4383037 14.1336103, 121.4379442 14.1340519)",
119881809,False,,residential,,False,47.146,,,"LINESTRING (121.4367778 14.1325588, 121.4369634 14.1321749)",
119881809,False,,residential,,True,32.258,,,"LINESTRING (121.4367778 14.1325588, 121.4366689 14.132829)",
119881815,False,5th Street,residential,,False,51.644,,,"LINESTRING (121.4367778 14.1325588, 121.436357 14.132337)",
345343733,False,,residential,,False,49.14,,,"LINESTRING (121.4403403 14.1264851, 121.4399592 14.1262428)",
962578304,False,Evasco Road,tertiary,,True,8.837,,,"LINESTRING (121.4403403 14.1264851, 121.4403815 14.1264164)",
962578304,False,Evasco Road,tertiary,,False,69.265,,,"LINESTRING (121.4403403 14.1264851, 121.4401298 14.1268752, 121.4400341 14.1270325)",
345343761,False,,unclassified,,False,26.412,,,"LINESTRING (121.4386289 14.1328702, 121.4388237 14.1327262)",
345343761,False,,unclassified,,True,79.653,,,"LINESTRING (121.4386289 14.1328702, 121.438057 14.1333236)",
119881810,False,,residential,,True,104.374,,,"LINESTRING (121.4386289 14.1328702, 121.4390258 14.1331973, 121.4393761 14.1334667)",
119881809,False,,residential,,False,46.614,,,"LINESTRING (121.4369634 14.1321749, 121.4371419 14.1317931)",
119881809,False,,residential,,True,47.146,,,"LINESTRING (121.4369634 14.1321749, 121.4367778 14.1325588)",
119881822,False,6th Street,residential,,True,48.517,,,"LINESTRING (121.4369634 14.1321749, 121.4365623 14.1319772)",
23435375,True,P Burgos Street,tertiary,30,False,61.968,,2,"LINESTRING (121.4353114 14.1333989, 121.4355778 14.1329051)",
119881812,False,2nd Street,residential,,False,52.496,,,"LINESTRING (121.4353114 14.1333989, 121.4348785 14.1331829)",
119881812,False,2nd Street,residential,,True,45.462,,,"LINESTRING (121.4353114 14.1333989, 121.4356833 14.1335915)",
119881800,False,,residential,,True,89.208,,,"LINESTRING (121.4390866 14.1325354, 121.4397442 14.1330222)",
345343761,False,,unclassified,,True,35.408,,,"LINESTRING (121.4390866 14.1325354, 121.4388237 14.1327262)",
345343761,False,,unclassified,,False,127.498,,,"LINESTRING (121.4390866 14.1325354, 121.4392358 14.1324832, 121.4393695 14.1324492, 121.4394647 14.1324062, 121.4396363 14.1321982, 121.4399485 14.1318122)",
