osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,bridge
899827218,False,,residential,False,137.601,,,"LINESTRING (123.5320584 9.7628841, 123.533306 9.7627441)",
506126757,False,Jose Rizal Street,residential,False,134.293,,,"LINESTRING (123.5320584 9.7628841, 123.5321229 9.7633476, 123.5322255 9.7638206, 123.532278 9.7639312, 123.5323548 9.7640419)",
506126758,False,,unclassified,True,49.719,,,"LINESTRING (123.5348635 9.7618538, 123.5353161 9.7618226)",
"[363409070, 506126758]",False,,unclassified,"[False, True]",141.372,,,"LINESTRING (123.5348635 9.7618538, 123.5338257 9.7618824, 123.5335741 9.7618936)",
577613079,False,,residential,True,135.61599999999999,,,"LINESTRING (123.5348635 9.7618538, 123.5348131 9.7614568, 123.5346411 9.760655)",
"[577613080, 506126763]",False,,residential,True,249.16500000000002,,,"LINESTRING (123.5348635 9.7618538, 123.5349051 9.7621406, 123.5349383 9.7623688, 123.5349299 9.7624101, 123.5348938 9.7624514, 123.5346607 9.762616, 123.5339137 9.7626783, 123.533306 9.7627441)",
131315547,False,San Guillermo Street,residential,False,134.123,,,"LINESTRING (123.5353161 9.7618226, 123.5350462 9.7606461)",
506126758,False,,unclassified,False,49.719,,,"LINESTRING (123.5353161 9.7618226, 123.5348635 9.7618538)",
506126758,False,,unclassified,True,75.714,,,"LINESTRING (123.5353161 9.7618226, 123.5360055 9.7617776)",
506126764,False,San Guillermo Street,unclassified,False,253.335,,,"LINESTRING (123.5353161 9.7618226, 123.5354815 9.7625793, 123.535501 9.7628198, 123.5354957 9.7630812, 123.5354716 9.7632504, 123.5354568 9.7636033, 123.535438 9.7640804)",
81344410,False,Sarmiento Street,residential,False,232.78,,,"LINESTRING (123.535438 9.7640804, 123.5333151 9.7640069)",
81344410,False,Sarmiento Street,residential,True,56.599,,,"LINESTRING (123.535438 9.7640804, 123.5359544 9.7640897)",
"[506126764, 506126765]",False,San Guillermo Street,unclassified,"[False, True]",299.419,,,"LINESTRING (123.535438 9.7640804, 123.5354018 9.7651933, 123.5358793 9.7651959, 123.5359544 9.7640897)",
506126764,False,San Guillermo Street,unclassified,True,253.335,,,"LINESTRING (123.535438 9.7640804, 123.5354568 9.7636033, 123.5354716 9.7632504, 123.5354957 9.7630812, 123.535501 9.7628198, 123.5354815 9.7625793, 123.5353161 9.7618226)",
506126758,False,,unclassified,False,75.714,,,"LINESTRING (123.5360055 9.7617776, 123.5353161 9.7618226)",
506126758,False,,unclassified,True,134.636,,,"LINESTRING (123.5360055 9.7617776, 123.5362156 9.7609856, 123.5363171 9.7606963, 123.5363717 9.7606291)",
506126765,False,,unclassified,False,257.37600000000003,,,"LINESTRING (123.5360055 9.7617776, 123.5359789 9.762587, 123.5360054 9.7633267, 123.5359544 9.7640897)",
131315545,False,Dalaguete-Mantalongon-Badian Road,secondary,False,227.98900000000003,,,"LINESTRING (123.5307558 9.7644023, 123.5300635 9.7645095, 123.5288827 9.7652128)",
131315545,False,Dalaguete-Mantalongon-Badian Road,secondary,True,89.617,,,"LINESTRING (123.5307558 9.7644023, 123.5314093 9.7643567, 123.5315704 9.7643346)",
506126759,False,,residential,False,148.863,,,"LINESTRING (123.5346411 9.760655, 123.5332835 9.7607014)",
506126759,False,,residential,True,44.404,,,"LINESTRING (123.5346411 9.760655, 123.5350462 9.7606461)",
577613079,False,,residential,False,135.61599999999999,,,"LINESTRING (123.5346411 9.760655, 123.5348131 9.7614568, 123.5348635 9.7618538)",
131315547,False,San Guillermo Street,residential,False,191.16,,,"LINESTRING (123.5350462 9.7606461, 123.5347449 9.7589528)",
131315547,False,San Guillermo Street,residential,True,134.123,,,"LINESTRING (123.5350462 9.7606461, 123.5353161 9.7618226)",
506126759,False,,residential,False,44.404,,,"LINESTRING (123.5350462 9.7606461, 123.5346411 9.760655)",
506126759,False,,residential,True,145.268,,,"LINESTRING (123.5350462 9.7606461, 123.5363717 9.7606291)",
899827218,False,,residential,True,137.601,,,"LINESTRING (123.533306 9.7627441, 123.5320584 9.7628841)",
74849960,False,Natalio Bacalso Avenue,trunk,False,79.641,2,8,"LINESTRING (123.533306 9.7627441, 123.5333008 9.7620939, 123.5332994 9.7620279)",
74849960,False,Natalio Bacalso Avenue,trunk,True,140.421,2,8,"LINESTRING (123.533306 9.7627441, 123.5333112 9.7633431, 123.5333151 9.7640069)",
"[577613080, 506126763]",False,,residential,False,249.165,,,"LINESTRING (123.533306 9.7627441, 123.5339137 9.7626783, 123.5346607 9.762616, 123.5348938 9.7624514, 123.5349299 9.7624101, 123.5349383 9.7623688, 123.5349051 9.7621406, 123.5348635 9.7618538)",
74849960,False,Natalio Bacalso Avenue,trunk,False,28.93,2,8,"LINESTRING (123.5332994 9.7620279, 123.5332931 9.7617678)",
74849960,False,Natalio Bacalso Avenue,trunk,True,79.641,2,8,"LINESTRING (123.5332994 9.7620279, 123.5333008 9.7620939, 123.533306 9.7627441)",
131315547,False,San Guillermo Street,residential,False,165.222,,,"LINESTRING (123.5347449 9.7589528, 123.5344456 9.7574965)",
131315547,False,San Guillermo Street,residential,True,191.16,,,"LINESTRING (123.5347449 9.7589528, 123.5350462 9.7606461)",
899827219,False,,residential,False,161.867,,,"LINESTRING (123.5347449 9.7589528, 123.5332694 9.7590201)",
899827220,False,,residential,True,230.527,,,"LINESTRING (123.5347449 9.7589528, 123.5368476 9.7588915)",
81344410,False,Sarmiento Street,residential,False,56.599,,,"LINESTRING (123.5359544 9.7640897, 123.535438 9.7640804)",
"[506126764, 506126765]",False,San Guillermo Street,unclassified,"[False, True]",299.419,,,"LINESTRING (123.5359544 9.7640897, 123.5358793 9.7651959, 123.5354018 9.7651933, 123.535438 9.7640804)",
506126765,False,,unclassified,True,257.376,,,"LINESTRING (123.5359544 9.7640897, 123.5360054 9.7633267, 123.5359789 9.762587, 123.5360055 9.7617776)",
506126757,False,Jose Rizal Street,residential,False,70.33,,,"LINESTRING (123.5319703 9.7622576, 123.5320584 9.7628841)",
506126757,False,Jose Rizal Street,residential,True,167.63100000000003,,,"LINESTRING (123.5319703 9.7622576, 123.5319484 9.7620665, 123.5317661 9.7607636)",
667070365,False,,residential,True,175.999,,,"LINESTRING (123.5319703 9.7622576, 123.531687 9.7623715, 123.5314335 9.7624666, 123.5310861 9.7624283, 123.5307536 9.7624772, 123.5304156 9.7624191)",
667070365,False,,residential,False,175.999,,,"LINESTRING (123.5304156 9.7624191, 123.5307536 9.7624772, 123.5310861 9.7624283, 123.5314335 9.7624666, 123.531687 9.7623715, 123.5319703 9.7622576)",
668816515,False,,residential,True,61.498999999999995,,,"LINESTRING (123.5322207 9.7596158, 123.5321953 9.7593858, 123.5322006 9.7591955, 123.5321943 9.7590643)",
506126760,False,,tertiary,False,78.114,,,"LINESTRING (123.5321943 9.7590643, 123.5314824 9.7590998)",
506126760,False,,tertiary,True,117.918,,,"LINESTRING (123.5321943 9.7590643, 123.5332694 9.7590201)",
668816515,False,,residential,False,61.498999999999995,,,"LINESTRING (123.5321943 9.7590643, 123.5322006 9.7591955, 123.5321953 9.7593858, 123.5322207 9.7596158)",
815131467,False,,residential,False,132.625,,,"LINESTRING (123.529598 9.7620771, 123.5296087 9.7619607, 123.5295336 9.7608874)",
506126761,False,,residential,False,245.036,,,"LINESTRING (123.5295336 9.7608874, 123.529627 9.7608824, 123.5317661 9.7607636)",
815131467,False,,residential,True,132.625,,,"LINESTRING (123.5295336 9.7608874, 123.5296087 9.7619607, 123.529598 9.7620771)",
1190445876,False,,residential,False,37.109,,,"LINESTRING (123.5290492 9.7655034, 123.5288827 9.7652128)",
