osmid,highway,oneway,reversed,length,lanes,name,maxspeed,geometry
169917460,residential,False,True,136.45,,,,"LINESTRING (125.2987555 8.07829, 125.2975844 8.0786918)"
309795835,residential,False,False,40.816,,,,"LINESTRING (125.2987555 8.07829, 125.2991058 8.0781698)"
868522459,tertiary,False,False,134.259,,,,"LINESTRING (125.2987555 8.07829, 125.2991321 8.0794384)"
868522459,tertiary,False,True,44.276,,,,"LINESTRING (125.2987555 8.07829, 125.2986303 8.0779116)"
169917447,residential,False,False,138.913,,,,"LINESTRING (125.2982596 8.0731447, 125.2970676 8.0735544)"
169917469,residential,False,True,183.918,2,Agustin Dionaldo Street,40,"LINESTRING (125.2982596 8.0731447, 125.2987955 8.0747113)"
169917447,residential,False,False,135.862,,,,"LINESTRING (125.2970676 8.0735544, 125.2958948 8.0739346)"
169917447,residential,False,True,138.913,,,,"LINESTRING (125.2970676 8.0735544, 125.2982596 8.0731447)"
309795833,secondary,False,False,182.546,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.2970676 8.0735544, 125.297631 8.0750984)"
169917447,residential,False,False,103.848,,,,"LINESTRING (125.2958948 8.0739346, 125.2949823 8.0741712)"
169917447,residential,False,True,135.862,,,,"LINESTRING (125.2958948 8.0739346, 125.2970676 8.0735544)"
169917468,residential,False,False,184.258,,,,"LINESTRING (125.2958948 8.0739346, 125.2964609 8.075494)"
169917468,residential,False,True,82.716,,,,"LINESTRING (125.2958948 8.0739346, 125.2956414 8.0732343)"
169917452,residential,False,False,67.636,,,,"LINESTRING (125.3007999 8.0740069, 125.3010029 8.074581)"
169917452,residential,False,True,63.312,,,,"LINESTRING (125.3007999 8.0740069, 125.3006341 8.0734617)"
169917463,residential,False,False,117.263,,,,"LINESTRING (125.3007999 8.0740069, 125.2997912 8.0743456)"
169917463,residential,False,False,116.919,,,,"LINESTRING (125.2997912 8.0743456, 125.2987955 8.0747113)"
169917463,residential,False,True,117.263,,,,"LINESTRING (125.2997912 8.0743456, 125.3007999 8.0740069)"
169917445,residential,False,True,181.84699999999998,2,Saturnino Linsagan Street,40,"LINESTRING (125.2997912 8.0743456, 125.2999172 8.0746644, 125.3000154 8.074905, 125.3000969 8.0751132, 125.3002015 8.0753973, 125.3003616 8.0758798)"
169917463,residential,False,False,135.236,,,,"LINESTRING (125.2987955 8.0747113, 125.297631 8.0750984)"
169917463,residential,False,True,116.919,,,,"LINESTRING (125.2987955 8.0747113, 125.2997912 8.0743456)"
169917469,residential,False,False,183.918,2,Agustin Dionaldo Street,40,"LINESTRING (125.2987955 8.0747113, 125.2982596 8.0731447)"
169917469,residential,False,True,180.048,2,Agustin Dionaldo Street,40,"LINESTRING (125.2987955 8.0747113, 125.2993597 8.0762311)"
169917456,residential,False,False,104.919,,,,"LINESTRING (125.3031909 8.0748822, 125.3031802 8.0739387)"
169917456,residential,False,True,196.741,,,,"LINESTRING (125.3031909 8.0748822, 125.3032548 8.0766504)"
169917470,residential,False,True,159.129,,,,"LINESTRING (125.3031909 8.0748822, 125.3018343 8.0753761)"
169917463,residential,False,True,135.236,,,,"LINESTRING (125.297631 8.0750984, 125.2987955 8.0747113)"
309795833,secondary,False,False,185.31,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.297631 8.0750984, 125.2981887 8.0766708)"
309795833,secondary,False,True,182.546,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.297631 8.0750984, 125.2970676 8.0735544)"
648729676,residential,False,False,136.123,,,,"LINESTRING (125.297631 8.0750984, 125.2964609 8.075494)"
169917452,residential,False,True,111.445,,,,"LINESTRING (125.3013384 8.0755266, 125.3010029 8.074581)"
169917470,residential,False,False,57.102,,,,"LINESTRING (125.3013384 8.0755266, 125.3018343 8.0753761)"
169917470,residential,False,True,114.486,,,,"LINESTRING (125.3013384 8.0755266, 125.3003616 8.0758798)"
169917470,residential,False,False,114.486,,,,"LINESTRING (125.3003616 8.0758798, 125.3013384 8.0755266)"
169917470,residential,False,True,117.014,,,,"LINESTRING (125.3003616 8.0758798, 125.2993597 8.0762311)"
169917445,residential,False,False,181.847,2,Saturnino Linsagan Street,40,"LINESTRING (125.3003616 8.0758798, 125.3002015 8.0753973, 125.3000969 8.0751132, 125.3000154 8.074905, 125.2999172 8.0746644, 125.2997912 8.0743456)"
169917445,residential,False,True,195.419,2,Saturnino Linsagan Street,40,"LINESTRING (125.3003616 8.0758798, 125.3003903 8.0759644, 125.3008955 8.077453, 125.300927 8.0775457)"
169917450,residential,False,False,146.54,,,,"LINESTRING (125.2966738 8.076071, 125.2954257 8.076529)"
169917468,residential,False,False,119.534,,,,"LINESTRING (125.2966738 8.076071, 125.2970329 8.0770855)"
169917468,residential,False,True,68.307,,,,"LINESTRING (125.2966738 8.076071, 125.2964609 8.075494)"
169917469,residential,False,False,180.048,2,Agustin Dionaldo Street,40,"LINESTRING (125.2993597 8.0762311, 125.2987955 8.0747113)"
169917470,residential,False,False,117.014,,,,"LINESTRING (125.2993597 8.0762311, 125.3003616 8.0758798)"
169917470,residential,False,True,137.878,,,,"LINESTRING (125.2993597 8.0762311, 125.2981887 8.0766708)"
"[1149577557, 169917469]",residential,False,True,196.716,2,Agustin Dionaldo Street,40,"LINESTRING (125.2993597 8.0762311, 125.2995663 8.0767878, 125.2998913 8.0776975, 125.2999668 8.0778949)"
169917470,residential,False,False,137.878,,,,"LINESTRING (125.2981887 8.0766708, 125.2993597 8.0762311)"
169917470,residential,False,True,135.342,,,,"LINESTRING (125.2981887 8.0766708, 125.2970329 8.0770855)"
309795833,secondary,False,True,185.31,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.2981887 8.0766708, 125.297631 8.0750984)"
309795833,secondary,False,False,146.286,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.2981887 8.0766708, 125.2982967 8.0769741, 125.2985905 8.0777998, 125.2986303 8.0779116)"
169917468,residential,False,False,188.65,,,,"LINESTRING (125.2970329 8.0770855, 125.2975844 8.0786918)"
169917468,residential,False,True,119.534,,,,"LINESTRING (125.2970329 8.0770855, 125.2966738 8.076071)"
169917470,residential,False,False,135.342,,,,"LINESTRING (125.2970329 8.0770855, 125.2981887 8.0766708)"
169917445,residential,False,True,116.484,2,Saturnino Linsagan Street,40,"LINESTRING (125.300927 8.0775457, 125.3012604 8.0785399)"
169917445,residential,False,False,195.419,2,Saturnino Linsagan Street,40,"LINESTRING (125.300927 8.0775457, 125.3008955 8.077453, 125.3003903 8.0759644, 125.3003616 8.0758798)"
309795833,secondary,False,False,96.10100000000001,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.300927 8.0775457, 125.3014916 8.0773279, 125.3015667 8.0773014, 125.3016311 8.0772921, 125.3016995 8.0772914, 125.3017528 8.0772984)"
309795833,secondary,False,True,112.616,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.300927 8.0775457, 125.3004691 8.0777122, 125.2999668 8.0778949)"
169917456,residential,False,False,111.007,,,,"LINESTRING (125.3032927 8.077648, 125.3032548 8.0766504)"
169917461,residential,False,True,22.917,,,,"LINESTRING (125.3032927 8.077648, 125.3032927 8.0778541)"
309795833,secondary,False,True,174.014,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.3032927 8.077648, 125.302948 8.0775776, 125.3026194 8.0775131, 125.3023158 8.0774474, 125.3020277 8.0773751, 125.3018024 8.0773094, 125.3017528 8.0772984)"
309795833,secondary,False,True,99.596,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.2999668 8.0778949, 125.2991058 8.0781698)"
1149577557,residential,False,True,113.288,2,Agustin Dionaldo Street,40,"LINESTRING (125.2999668 8.0778949, 125.3003001 8.0788588)"
309795833,secondary,False,False,112.616,4,Aglayan-Cabanglasan-Zamboangita Road,40,"LINESTRING (125.2999668 8.0778949, 125.3004691 8.0777122, 125.300927 8.0775457)"
