osmid,highway,oneway,reversed,length,lanes,geometry,ref,name
753953773,secondary,False,True,85.056,2,"LINESTRING (124.031585 12.7046017, 124.0308098 12.7047168)",,
"[395469909, 566594247]",residential,False,"[False, True]",93.95700000000001,,"LINESTRING (124.031585 12.7046017, 124.0314995 12.7040328, 124.0314687 12.7038435, 124.0314493 12.7037675)",,
753953773,secondary,False,False,177.58800000000002,2,"LINESTRING (124.031585 12.7046017, 124.0322314 12.7045261, 124.0323752 12.7045055, 124.0325075 12.7044809, 124.0331268 12.7043374, 124.0331945 12.7043217)",,
395469919,residential,False,True,83.581,,"LINESTRING (124.0353823 12.7046489, 124.034621 12.7047649)",,
395469918,residential,False,False,85.68700000000001,,"LINESTRING (124.0353823 12.7046489, 124.0353467 12.7044262, 124.0353311 12.7043533, 124.0352635 12.7038872)",,
"[395469918, 745192135]",residential,False,"[False, True]",168.36999999999998,,"LINESTRING (124.0353823 12.7046489, 124.035415 12.7049472, 124.0354305 12.7051096, 124.0355667 12.7051855, 124.0357048 12.7052632, 124.0358109 12.7053219, 124.0359171 12.705372, 124.0360941 12.7054186, 124.0362215 12.7054548, 124.0363312 12.7054807, 124.0364125 12.7055234)",,
"[395469917, 395469919]",residential,False,False,163.965,,"LINESTRING (124.0353823 12.7046489, 124.0360411 12.7045232, 124.0359727 12.7037062)",,
395469912,residential,False,True,74.752,,"LINESTRING (124.0308098 12.7047168, 124.0309951 12.7053643)",,
753953773,secondary,False,False,85.056,2,"LINESTRING (124.0308098 12.7047168, 124.031585 12.7046017)",,
753953773,secondary,False,True,61.294,2,"LINESTRING (124.0308098 12.7047168, 124.0302518 12.7048037)",,
"[395469912, 566048017, 566048018]",residential,False,False,230.625,,"LINESTRING (124.0308098 12.7047168, 124.0305994 12.7040588, 124.0304806 12.7036492, 124.0302181 12.7028542, 124.0301791 12.7027363)",,
395469910,residential,False,True,82.549,,"LINESTRING (124.034621 12.7047649, 124.0345474 12.704026)",,
395469919,residential,False,False,83.581,,"LINESTRING (124.034621 12.7047649, 124.0353823 12.7046489)",,
395469919,residential,False,True,75.117,,"LINESTRING (124.034621 12.7047649, 124.0339353 12.7048593)",,
395469913,residential,False,False,76.803,,"LINESTRING (124.0339353 12.7048593, 124.0338814 12.7041706)",,
395469913,residential,False,True,93.591,,"LINESTRING (124.0339353 12.7048593, 124.033993 12.7056991)",,
395469919,residential,False,False,75.117,,"LINESTRING (124.0339353 12.7048593, 124.034621 12.7047649)",,
395469919,residential,False,True,66.32,,"LINESTRING (124.0339353 12.7048593, 124.0333307 12.704948)",,
395469919,residential,False,False,66.32,,"LINESTRING (124.0333307 12.704948, 124.0339353 12.7048593)",,
395469919,residential,False,True,179.599,,"LINESTRING (124.0333307 12.704948, 124.0317021 12.7052391)",,
395469914,tertiary,False,False,71.214,2,"LINESTRING (124.0333307 12.704948, 124.0332303 12.704455, 124.0331945 12.7043217)",,
395469914,tertiary,False,True,191.504,2,"LINESTRING (124.0333307 12.704948, 124.0334042 12.7053149, 124.0334591 12.7057252, 124.0334901 12.7059668, 124.0334765 12.7062528, 124.0334828 12.7063092, 124.0335123 12.7064775, 124.0335578 12.7066492)",,
395469909,residential,False,False,72.005,,"LINESTRING (124.0317021 12.7052391, 124.031585 12.7046017)",,
395469919,residential,False,False,179.599,,"LINESTRING (124.0317021 12.7052391, 124.0333307 12.704948)",,
395469919,residential,False,True,77.943,,"LINESTRING (124.0317021 12.7052391, 124.0309951 12.7053643)",,
395469913,residential,False,False,93.591,,"LINESTRING (124.033993 12.7056991, 124.0339353 12.7048593)",,
395469912,residential,False,False,74.752,,"LINESTRING (124.0309951 12.7053643, 124.0308098 12.7047168)",,
395469919,residential,False,False,77.943,,"LINESTRING (124.0309951 12.7053643, 124.0317021 12.7052391)",,
395469919,residential,False,True,131.256,,"LINESTRING (124.0309951 12.7053643, 124.0298016 12.7055588)",,
"[395469912, 759411717, 759413206]",residential,False,"[False, True]",486.94000000000005,,"LINESTRING (124.0309951 12.7053643, 124.0312246 12.7061452, 124.0312705 12.7061801, 124.0315575 12.7063149, 124.0316459 12.7063934, 124.0317875 12.7065259, 124.0318267 12.7065642, 124.0318318 12.7067017, 124.0318228 12.7070554, 124.0318141 12.7071588, 124.0317985 12.7071906, 124.0317784 12.7072179, 124.0312194 12.7076147, 124.0313079 12.7077495, 124.0313296 12.7077919, 124.0313374 12.7078222, 124.0313358 12.7078828, 124.0313017 12.7080721, 124.0312629 12.7081418, 124.0312225 12.7081675, 124.0311557 12.7081796, 124.0303235 12.7082463)",,
395469919,residential,False,False,131.256,,"LINESTRING (124.0298016 12.7055588, 124.0309951 12.7053643)",,
39277067,trunk,False,True,75.73499999999999,4,"LINESTRING (124.0298016 12.7055588, 124.0299851 12.7051075, 124.0300234 12.7050161, 124.0300364 12.7049802, 124.0300452 12.7049448, 124.0300486 12.7049227)",1,Maharlika Highway
566047417,residential,False,False,17.487,,"LINESTRING (124.0338779 12.7030837, 124.0339408 12.7029389)",,
955257715,residential,False,False,14.433,,"LINESTRING (124.0338779 12.7030837, 124.0338571 12.7029555)",,
"[395469913, 566047417]",residential,False,True,121.10300000000001,,"LINESTRING (124.0338779 12.7030837, 124.0338442 12.7036151, 124.0338814 12.7041706)",,
566047417,residential,False,True,17.487,,"LINESTRING (124.0339408 12.7029389, 124.0338779 12.7030837)",,
566047418,residential,False,True,9.265,,"LINESTRING (124.0339408 12.7029389, 124.0338571 12.7029555)",,
"[566047417, 395469916]",residential,False,False,55.214,,"LINESTRING (124.0339408 12.7029389, 124.0340966 12.7029224, 124.0344488 12.7029143)",,
566047419,residential,False,True,17.02,,"LINESTRING (124.0331809 12.703179, 124.0333378 12.7031802)",,
566047420,residential,False,True,28.695,,"LINESTRING (124.0331809 12.703179, 124.0331353 12.7034332)",,
"[905749080, 566047419]",residential,False,"[False, True]",107.153,,"LINESTRING (124.0331809 12.703179, 124.0330376 12.7030901, 124.0328859 12.703077, 124.0327626 12.703064, 124.0327263 12.7030839, 124.0327162 12.703112, 124.0327048 12.7035699)",,
566047420,residential,False,False,28.695,,"LINESTRING (124.0331353 12.7034332, 124.0331809 12.703179)",,
905758440,residential,False,False,35.692,,"LINESTRING (124.0331353 12.7034332, 124.0333378 12.7031802)",,
"[810377884, 566047420]",residential,False,True,99.821,,"LINESTRING (124.0331353 12.7034332, 124.0331028 12.7036746, 124.0331374 12.7039363, 124.0331419 12.7039807, 124.0331658 12.7042146, 124.0331945 12.7043217)",,
"[395469912, 566048017, 566048018]",residential,False,True,230.625,,"LINESTRING (124.0301791 12.7027363, 124.0302181 12.7028542, 124.0304806 12.7036492, 124.0305994 12.7040588, 124.0308098 12.7047168)",,
566048019,residential,False,False,99.477,,"LINESTRING (124.0301791 12.7027363, 124.0307638 12.7026037, 124.0310768 12.7025562)",,
566048019,residential,False,True,70.17,,"LINESTRING (124.0301791 12.7027363, 124.029756 12.7028579, 124.0295586 12.7029147)",,
905758439,residential,False,False,104.682,,"LINESTRING (124.0301791 12.7027363, 124.0300822 12.7024208, 124.0300187 12.7022142, 124.0299676 12.7021151, 124.0299502 12.7020994, 124.0299073 12.7020968, 124.0296994 12.7021831)",,
566048019,residential,False,False,70.17,,"LINESTRING (124.0295586 12.7029147, 124.029756 12.7028579, 124.0301791 12.7027363)",,
566594237,residential,False,False,233.744,,"LINESTRING (124.0295586 12.7029147, 124.0294858 12.702664, 124.0293754 12.7024525, 124.029153 12.7022524, 124.0285358 12.7018314, 124.0280674 12.7021794)",,
566594238,residential,False,True,202.288,,"LINESTRING (124.0295586 12.7029147, 124.0297046 12.7033987, 124.0298389 12.7039861, 124.0299249 12.704313, 124.0299616 12.7044438, 124.0299981 12.7046809)",,
566594257,residential,False,True,74.258,,"LINESTRING (124.0357015 12.7014884, 124.035558 12.7015649, 124.0351812 12.7017215, 124.0350747 12.7017536)",,
395469914,tertiary,False,False,156.67100000000002,2,"LINESTRING (124.0336412 12.7079835, 124.0337135 12.707699, 124.0337461 12.7074436, 124.033569 12.7072105, 124.0335855 12.7070724, 124.0336069 12.706893, 124.0335802 12.7067337, 124.0335578 12.7066492)",,
649843149,trunk,False,False,13.043,4,"LINESTRING (124.0279936 12.7020868, 124.0280674 12.7021794)",1,Maharlika Highway
649843149,trunk,False,True,13.043,4,"LINESTRING (124.0280674 12.7021794, 124.0279936 12.7020868)",1,Maharlika Highway
566594237,residential,False,True,233.744,,"LINESTRING (124.0280674 12.7021794, 124.0285358 12.7018314, 124.029153 12.7022524, 124.0293754 12.7024525, 124.0294858 12.702664, 124.0295586 12.7029147)",,
649843149,trunk,False,False,348.187,4,"LINESTRING (124.0280674 12.7021794, 124.0286941 12.7030042, 124.0294937 12.7040337, 124.0298723 12.7045222, 124.0299981 12.7046809)",1,Maharlika Highway
566594238,residential,False,False,202.28799999999998,,"LINESTRING (124.0299981 12.7046809, 124.0299616 12.7044438, 124.0299249 12.704313, 124.0298389 12.7039861, 124.0297046 12.7033987, 124.0295586 12.7029147)",,
649843149,trunk,False,False,8.169,4,"LINESTRING (124.0299981 12.7046809, 124.0300204 12.7047213, 124.0300319 12.7047465)",1,Maharlika Highway
649843149,trunk,False,True,348.187,4,"LINESTRING (124.0299981 12.7046809, 124.0298723 12.7045222, 124.0294937 12.7040337, 124.0286941 12.7030042, 124.0280674 12.7021794)",1,Maharlika Highway
566048019,residential,False,False,389.396,,"LINESTRING (124.0310768 12.7025562, 124.0313954 12.702508, 124.0314528 12.7025037, 124.0318188 12.7024763, 124.0322421 12.7023683, 124.0326268 12.7021691, 124.0330358 12.7019205, 124.0332923 12.7018112, 124.0334083 12.7017985, 124.0335324 12.7018362, 124.0337667 12.7020742, 124.0338656 12.7020922, 124.0343863 12.7020526)",,
566048019,residential,False,True,99.477,,"LINESTRING (124.0310768 12.7025562, 124.0307638 12.7026037, 124.0301791 12.7027363)",,
566594247,residential,False,False,140.67399999999998,,"LINESTRING (124.0310768 12.7025562, 124.0312341 12.7030559, 124.0313745 12.7034749, 124.0314493 12.7037675)",,
566594265,residential,False,True,24.846,,"LINESTRING (124.0350747 12.7017536, 124.0350874 12.7019767)",,
566594257,residential,False,False,74.258,,"LINESTRING (124.0350747 12.7017536, 124.0351812 12.7017215, 124.035558 12.7015649, 124.0357015 12.7014884)",,
566594257,residential,False,True,75.57,,"LINESTRING (124.0350747 12.7017536, 124.0348811 12.7017785, 124.0347502 12.7017975, 124.0346699 12.7017936, 124.0345686 12.7017795, 124.0343826 12.7017688)",,
566594265,residential,False,False,49.833,,"LINESTRING (124.0350747 12.7017536, 124.0350668 12.7016933, 124.035074 12.701306)",,
566594271,residential,False,False,57.052,,"LINESTRING (124.0343826 12.7017688, 124.0343223 12.7012591)",,
566594271,residential,False,True,31.56,,"LINESTRING (124.0343826 12.7017688, 124.0343863 12.7020526)",,
566594257,residential,False,False,75.57,,"LINESTRING (124.0343826 12.7017688, 124.0345686 12.7017795, 124.0346699 12.7017936, 124.0347502 12.7017975, 124.0348811 12.7017785, 124.0350747 12.7017536)",,
566594257,residential,False,True,100.515,,"LINESTRING (124.0343826 12.7017688, 124.034254 12.7017611, 124.0341905 12.7017487, 124.0340612 12.701675, 124.0337444 12.7014429, 124.0337241 12.7014216, 124.0336462 12.7013886, 124.033574 12.7013842)",,
566594257,residential,False,False,100.515,,"LINESTRING (124.033574 12.7013842, 124.0336462 12.7013886, 124.0337241 12.7014216, 124.0337444 12.7014429, 124.0340612 12.701675, 124.0341905 12.7017487, 124.034254 12.7017611, 124.0343826 12.7017688)",,
"[566594258, 566594262]",residential,False,"[False, True]",130.32600000000002,,"LINESTRING (124.0332537 12.7009162, 124.0334508 12.7009367, 124.0335433 12.700963, 124.0336484 12.7010103, 124.0337013 12.7010694, 124.033743 12.701186, 124.0343223 12.7012591)",,
"[566594262, 566594263]",residential,False,False,184.172,,"LINESTRING (124.0364238 12.7006723, 124.0361965 12.7010039, 124.0360441 12.7011923, 124.0359887 12.7012959, 124.0357975 12.7013473, 124.0355785 12.7013314, 124.0354861 12.701329, 124.035074 12.701306)",,
566594264,residential,False,True,148.94899999999998,,"LINESTRING (124.0364238 12.7006723, 124.0360501 12.7006113, 124.0358548 12.7005933, 124.0356926 12.7005904, 124.0355473 12.7006576, 124.0354138 12.7007172, 124.0352812 12.7007486, 124.0350944 12.7007909)",,
566594265,residential,False,True,57.319,,"LINESTRING (124.0350944 12.7007909, 124.035074 12.701306)",,
566594264,residential,False,False,148.949,,"LINESTRING (124.0350944 12.7007909, 124.0352812 12.7007486, 124.0354138 12.7007172, 124.0355473 12.7006576, 124.0356926 12.7005904, 124.0358548 12.7005933, 124.0360501 12.7006113, 124.0364238 12.7006723)",,
566594265,residential,False,False,57.319,,"LINESTRING (124.035074 12.701306, 124.0350944 12.7007909)",,
566594262,residential,False,False,81.753,,"LINESTRING (124.035074 12.701306, 124.0347138 12.7012712, 124.0343223 12.7012591)",,
"[566594262, 566594263]",residential,False,True,184.172,,"LINESTRING (124.035074 12.701306, 124.0354861 12.701329, 124.0355785 12.7013314, 124.0357975 12.7013473, 124.0359887 12.7012959, 124.0360441 12.7011923, 124.0361965 12.7010039, 124.0364238 12.7006723)",,
566594265,residential,False,True,49.833,,"LINESTRING (124.035074 12.701306, 124.0350668 12.7016933, 124.0350747 12.7017536)",,
566594271,residential,False,True,22.779,,"LINESTRING (124.0343272 12.7010543, 124.0343223 12.7012591)",,
566594271,residential,False,False,22.779,,"LINESTRING (124.0343223 12.7012591, 124.0343272 12.7010543)",,
566594271,residential,False,True,57.052,,"LINESTRING (124.0343223 12.7012591, 124.0343826 12.7017688)",,
"[566594258, 566594262]",residential,False,"[False, True]",130.326,,"LINESTRING (124.0343223 12.7012591, 124.033743 12.701186, 124.0337013 12.7010694, 124.0336484 12.7010103, 124.0335433 12.700963, 124.0334508 12.7009367, 124.0332537 12.7009162)",,
566594262,residential,False,True,81.753,,"LINESTRING (124.0343223 12.7012591, 124.0347138 12.7012712, 124.035074 12.701306)",,
566048019,residential,False,False,76.518,,"LINESTRING (124.0343863 12.7020526, 124.0350874 12.7019767)",,
566594271,residential,False,False,31.56,,"LINESTRING (124.0343863 12.7020526, 124.0343826 12.7017688)",,
566594271,residential,False,True,51.952,,"LINESTRING (124.0343863 12.7020526, 124.0344109 12.7025192)",,
566048019,residential,False,True,389.396,,"LINESTRING (124.0343863 12.7020526, 124.0338656 12.7020922, 124.0337667 12.7020742, 124.0335324 12.7018362, 124.0334083 12.7017985, 124.0332923 12.7018112, 124.0330358 12.7019205, 124.0326268 12.7021691, 124.0322421 12.7023683, 124.0318188 12.7024763, 124.0314528 12.7025037, 124.0313954 12.702508, 124.0310768 12.7025562)",,
753953773,secondary,False,False,61.294,2,"LINESTRING (124.0302518 12.7048037, 124.0308098 12.7047168)",,
763589726,secondary,True,False,25.881,1,"LINESTRING (124.0302518 12.7048037, 124.0301716 12.7048637, 124.030114 12.7048974, 124.0300486 12.7049227)",,
649843148,secondary,True,False,24.792,1,"LINESTRING (124.0300319 12.7047465, 124.0301039 12.7047568, 124.030169 12.7047728, 124.0302518 12.7048037)",,
649843149,trunk,False,True,8.169,4,"LINESTRING (124.0300319 12.7047465, 124.0300204 12.7047213, 124.0299981 12.7046809)",1,Maharlika Highway
763589725,trunk,False,False,19.79,4,"LINESTRING (124.0300319 12.7047465, 124.0300378 12.7047693, 124.0300452 12.704805, 124.0300489 12.704839, 124.0300512 12.7048769, 124.0300486 12.7049227)",1,Maharlika Highway
745192135,residential,False,False,135.145,,"LINESTRING (124.0364125 12.7055234, 124.036494 12.7056344, 124.0364922 12.7057345, 124.0364126 12.7058363, 124.0362551 12.7059813, 124.0361401 12.7060366, 124.0361507 12.706078, 124.0361649 12.7061177, 124.0361755 12.7061747, 124.0361631 12.7062731, 124.0361613 12.7063128, 124.036179 12.7063646, 124.036225 12.7064302, 124.0362852 12.7065096)",,
"[395469918, 745192135]",residential,False,"[False, True]",168.37,,"LINESTRING (124.0364125 12.7055234, 124.0363312 12.7054807, 124.0362215 12.7054548, 124.0360941 12.7054186, 124.0359171 12.705372, 124.0358109 12.7053219, 124.0357048 12.7052632, 124.0355667 12.7051855, 124.0354305 12.7051096, 124.035415 12.7049472, 124.0353823 12.7046489)",,
745192135,residential,False,True,135.14499999999998,,"LINESTRING (124.0362852 12.7065096, 124.036225 12.7064302, 124.036179 12.7063646, 124.0361613 12.7063128, 124.0361631 12.7062731, 124.0361755 12.7061747, 124.0361649 12.7061177, 124.0361507 12.706078, 124.0361401 12.7060366, 124.0362551 12.7059813, 124.0364126 12.7058363, 124.0364922 12.7057345, 124.036494 12.7056344, 124.0364125 12.7055234)",,
905749079,residential,False,True,77.187,,"LINESTRING (124.0319612 12.7034776, 124.0319498 12.7036327, 124.0319176 12.7036843, 124.031876 12.7037197, 124.0318197 12.7037498, 124.0314493 12.7037675)",,
"[395469909, 566594247]",residential,False,"[False, True]",93.957,,"LINESTRING (124.0314493 12.7037675, 124.0314687 12.7038435, 124.0314995 12.7040328, 124.031585 12.7046017)",,
566594247,residential,False,True,140.674,,"LINESTRING (124.0314493 12.7037675, 124.0313745 12.7034749, 124.0312341 12.7030559, 124.0310768 12.7025562)",,
905749079,residential,False,False,77.187,,"LINESTRING (124.0314493 12.7037675, 124.0318197 12.7037498, 124.031876 12.7037197, 124.0319176 12.7036843, 124.0319498 12.7036327, 124.0319612 12.7034776)",,
"[905749080, 566047419]",residential,False,"[False, True]",107.15299999999999,,"LINESTRING (124.0327048 12.7035699, 124.0327162 12.703112, 124.0327263 12.7030839, 124.0327626 12.703064, 124.0328859 12.703077, 124.0330376 12.7030901, 124.0331809 12.703179)",,
810374812,secondary,False,False,88.22,2,"LINESTRING (124.036692 12.7022505, 124.0358832 12.7023337)",,
905749085,residential,False,True,144.276,,"LINESTRING (124.0335578 12.7066492, 124.0322301 12.7067267)",,
395469914,tertiary,False,False,191.50400000000002,2,"LINESTRING (124.0335578 12.7066492, 124.0335123 12.7064775, 124.0334828 12.7063092, 124.0334765 12.7062528, 124.0334901 12.7059668, 124.0334591 12.7057252, 124.0334042 12.7053149, 124.0333307 12.704948)",,
395469914,tertiary,False,True,156.671,2,"LINESTRING (124.0335578 12.7066492, 124.0335802 12.7067337, 124.0336069 12.706893, 124.0335855 12.7070724, 124.033569 12.7072105, 124.0337461 12.7074436, 124.0337135 12.707699, 124.0336412 12.7079835)",,
905749085,residential,False,False,144.276,,"LINESTRING (124.0322301 12.7067267, 124.0335578 12.7066492)",,
566047419,residential,False,False,17.02,,"LINESTRING (124.0333378 12.7031802, 124.0331809 12.703179)",,
905758440,residential,False,True,35.692,,"LINESTRING (124.0333378 12.7031802, 124.0331353 12.7034332)",,
"[566047418, 566047419]",residential,False,"[False, True]",65.64,,"LINESTRING (124.0333378 12.7031802, 124.0334827 12.7031741, 124.0335392 12.7030901, 124.0336555 12.7029956, 124.0338571 12.7029555)",,
905758439,residential,False,True,104.68199999999999,,"LINESTRING (124.0296994 12.7021831, 124.0299073 12.7020968, 124.0299502 12.7020994, 124.0299676 12.7021151, 124.0300187 12.7022142, 124.0300822 12.7024208, 124.0301791 12.7027363)",,
566047418,residential,False,False,9.265,,"LINESTRING (124.0338571 12.7029555, 124.0339408 12.7029389)",,
955257715,residential,False,True,14.433,,"LINESTRING (124.0338571 12.7029555, 124.0338779 12.7030837)",,
"[566047418, 566047419]",residential,False,"[False, True]",65.64,,"LINESTRING (124.0338571 12.7029555, 124.0336555 12.7029956, 124.0335392 12.7030901, 124.0334827 12.7031741, 124.0333378 12.7031802)",,
"[395469912, 759411717, 759413206]",residential,False,"[False, True]",486.9399999999999,,"LINESTRING (124.0303235 12.7082463, 124.0311557 12.7081796, 124.0312225 12.7081675, 124.0312629 12.7081418, 124.0313017 12.7080721, 124.0313358 12.7078828, 124.0313374 12.7078222, 124.0313296 12.7077919, 124.0313079 12.7077495, 124.0312194 12.7076147, 124.0317784 12.7072179, 124.0317985 12.7071906, 124.0318141 12.7071588, 124.0318228 12.7070554, 124.0318318 12.7067017, 124.0318267 12.7065642, 124.0317875 12.7065259, 124.0316459 12.7063934, 124.0315575 12.7063149, 124.0312705 12.7061801, 124.0312246 12.7061452, 124.0309951 12.7053643)",,
