osmid,highway,oneway,reversed,length,lanes,ref,name,geometry,bridge
424226847,residential,False,True,101.83,,,,"LINESTRING (123.4096488 10.0018586, 123.4089535 10.0012505)",
233583620,trunk,False,False,71.237,2,830,Samboan-Barili Road,"LINESTRING (123.4096488 10.0018586, 123.4096652 10.0017581, 123.4100651 10.0013903)",
233583620,trunk,False,True,95.743,2,830,Samboan-Barili Road,"LINESTRING (123.4096488 10.0018586, 123.4096934 10.0019456, 123.4100447 10.0023652, 123.4101908 10.0025313)",
149331532,residential,False,False,62.297,,,,"LINESTRING (123.4108818 10.0006413, 123.4104648 10.0002602)",
233583620,trunk,False,True,80.637,2,830,Samboan-Barili Road,"LINESTRING (123.4108818 10.0006413, 123.4103429 10.0011355)",
"[149331521, 233583626, 233583627]",residential,False,False,141.019,,,,"LINESTRING (123.4108818 10.0006413, 123.4114856 10.0012676, 123.4115535 10.0013279, 123.4117537 10.001573)",
233583620,trunk,False,False,115.17399999999999,2,830,Samboan-Barili Road,"LINESTRING (123.4108818 10.0006413, 123.4115521 10.0000026, 123.411603 9.9998966)",
32688117,primary,False,False,4.128,,,Argao - Ronda Road,"LINESTRING (123.411603 9.9998966, 123.4116401 9.9999032)",
233583620,trunk,False,False,56.905,2,830,Samboan-Barili Road,"LINESTRING (123.411603 9.9998966, 123.4115575 9.9997812, 123.4112692 9.9995168)",
233583620,trunk,False,True,115.17399999999999,2,830,Samboan-Barili Road,"LINESTRING (123.411603 9.9998966, 123.4115521 10.0000026, 123.4108818 10.0006413)",
149331531,residential,False,False,126.781,,,,"LINESTRING (123.4109398 9.9991671, 123.4101194 9.9999716)",
149331537,unclassified,False,False,117.83,,,,"LINESTRING (123.4109398 9.9991671, 123.4116533 9.9983739)",
233583620,trunk,False,False,53.571,2,830,Samboan-Barili Road,"LINESTRING (123.4109398 9.9991671, 123.4106218 9.998801)",
233583620,trunk,False,True,53.039,2,830,Samboan-Barili Road,"LINESTRING (123.4109398 9.9991671, 123.4112692 9.9995168)",
222484794,residential,False,False,198.949,,,,"LINESTRING (123.4127422 10.0000848, 123.4119576 10.0013939, 123.4117537 10.001573)",
"[233583624, 32688117, 899891078]",primary,False,True,122.376,2,,Argao - Ronda Road,"LINESTRING (123.4127422 10.0000848, 123.412254 10.000012, 123.4121451 9.9999927, 123.4116401 9.9999032)",yes
233583620,trunk,False,False,95.743,2,830,Samboan-Barili Road,"LINESTRING (123.4101908 10.0025313, 123.4100447 10.0023652, 123.4096934 10.0019456, 123.4096488 10.0018586)",
"[667080954, 233583620, 222484796]",trunk,False,True,448.605,2,830,Samboan-Barili Road,"LINESTRING (123.4101908 10.0025313, 123.4103679 10.0027382, 123.4105932 10.0030013, 123.4128531 10.0055976)",yes
"[222484794, 233583628, 233583629]",residential,False,True,201.686,,,,"LINESTRING (123.4101908 10.0025313, 123.4111931 10.0019329, 123.4113313 10.0018571, 123.4117537 10.001573)",
149331540,residential,False,True,97.969,,,,"LINESTRING (123.4096658 9.9974265, 123.4103693 9.9968822)",
233583620,trunk,False,True,3.444,2,830,Samboan-Barili Road,"LINESTRING (123.4096658 9.9974265, 123.4096853 9.9974508)",
149331538,residential,False,False,186.183,,,,"LINESTRING (123.410167 9.9981631, 123.4088579 9.9992315)",
149331538,residential,False,True,107.815,,,,"LINESTRING (123.410167 9.9981631, 123.4109075 9.9975241)",
233583620,trunk,False,False,95.162,2,830,Samboan-Barili Road,"LINESTRING (123.410167 9.9981631, 123.4096853 9.9974508)",
233583620,trunk,False,True,86.67,2,830,Samboan-Barili Road,"LINESTRING (123.410167 9.9981631, 123.4106218 9.998801)",
"[222484794, 233583628, 233583629]",residential,False,False,201.68599999999998,,,,"LINESTRING (123.4117537 10.001573, 123.4113313 10.0018571, 123.4111931 10.0019329, 123.4101908 10.0025313)",
222484794,residential,False,True,198.949,,,,"LINESTRING (123.4117537 10.001573, 123.4119576 10.0013939, 123.4127422 10.0000848)",
"[149331521, 233583626, 233583627]",residential,False,True,141.019,,,,"LINESTRING (123.4117537 10.001573, 123.4115535 10.0013279, 123.4114856 10.0012676, 123.4108818 10.0006413)",
149331534,residential,False,True,120.799,,,,"LINESTRING (123.4112692 9.9995168, 123.4104648 10.0002602)",
233583620,trunk,False,False,53.039,2,830,Samboan-Barili Road,"LINESTRING (123.4112692 9.9995168, 123.4109398 9.9991671)",
233583620,trunk,False,True,56.905,2,830,Samboan-Barili Road,"LINESTRING (123.4112692 9.9995168, 123.4115575 9.9997812, 123.411603 9.9998966)",
