osmid,lanes,highway,maxspeed,oneway,reversed,length,name,geometry,bridge
97694613,,residential,,False,True,92.592,San Agustin Street,"LINESTRING (120.401457 16.6743079, 120.4014761 16.6734754)",
820507941,2,residential,,False,False,62.774,San Jose Street,"LINESTRING (120.4028978 16.6727811, 120.4030017 16.6733368)",
904929223,,residential,,False,False,57.479,Apusen Street,"LINESTRING (120.4028978 16.6727811, 120.4034356 16.6727388)",
904929223,,residential,,False,True,85.587,Apusen Street,"LINESTRING (120.4028978 16.6727811, 120.4020961 16.6728323)",
833757870,,residential,,False,True,40.785,,"LINESTRING (120.4028978 16.6727811, 120.4028566 16.6725929, 120.4028265 16.6724208)",
97694520,,residential,,False,False,69.76,Laoeng Street,"LINESTRING (120.4021324 16.6734587, 120.4020961 16.6728323)",
97694520,,residential,,False,True,91.532,Laoeng Street,"LINESTRING (120.4021324 16.6734587, 120.4021886 16.6742801)",
346121366,,residential,,False,False,93.585,Bao-anen Street,"LINESTRING (120.4021324 16.6734587, 120.4030017 16.6733368)",
346121366,,residential,,False,True,69.934,Bao-anen Street,"LINESTRING (120.4021324 16.6734587, 120.4014761 16.6734754)",
346121366,,residential,,False,False,42.891,Bao-anen Street,"LINESTRING (120.4030017 16.6733368, 120.403401 16.6732871)",
346121366,,residential,,False,True,93.585,Bao-anen Street,"LINESTRING (120.4030017 16.6733368, 120.4021324 16.6734587)",
820507941,2,residential,,False,False,102.419,San Jose Street,"LINESTRING (120.4030017 16.6733368, 120.4031744 16.6742429)",
820507941,2,residential,,False,True,62.774,San Jose Street,"LINESTRING (120.4030017 16.6733368, 120.4028978 16.6727811)",
97694613,,residential,,False,False,70.862,San Agustin Street,"LINESTRING (120.4014861 16.6728382, 120.4014761 16.6734754)",
904929223,,residential,,False,False,64.981,Apusen Street,"LINESTRING (120.4014861 16.6728382, 120.4020961 16.6728323)",
904929223,,residential,,False,True,268.433,Apusen Street,"LINESTRING (120.4014861 16.6728382, 120.4001834 16.6727593, 120.40016 16.6727595, 120.3999183 16.6727379, 120.3993989 16.6726145, 120.3992001 16.6726383, 120.3990307 16.6726383, 120.3989871 16.6726359)",
346121366,,residential,,False,True,42.891,Bao-anen Street,"LINESTRING (120.403401 16.6732871, 120.4030017 16.6733368)",
904929223,,residential,,False,True,57.479,Apusen Street,"LINESTRING (120.4034356 16.6727388, 120.4028978 16.6727811)",
346121365,,residential,,False,True,537.601,,"LINESTRING (120.4036291 16.6782057, 120.4034274 16.6779946, 120.4032916 16.6777961, 120.4032415 16.6777484, 120.4031852 16.6776893, 120.40309 16.6775801, 120.4030229 16.6774876, 120.4029451 16.6773656, 120.4028633 16.6772962, 120.4027627 16.6772474, 120.4026648 16.6772255, 120.4025307 16.677205, 120.4023363 16.6771908, 120.4022437 16.6771818, 120.4021834 16.6771626, 120.4020882 16.6771189, 120.4019514 16.6770457, 120.4015222 16.6767746, 120.4012473 16.6765947, 120.4009107 16.6763802, 120.4008651 16.6763584, 120.4008195 16.6763532, 120.4007806 16.6763494, 120.4007243 16.676325, 120.4002683 16.6760744, 120.3999947 16.6759177, 120.3996192 16.6757199, 120.3995481 16.6756916, 120.3995006 16.6756569)",
833757866,2,secondary,40,False,True,180.03199999999998,,"LINESTRING (120.4036291 16.6782057, 120.403562 16.6776932, 120.4034132 16.6765999)",
97694516,2,secondary,40,False,False,64.615,,"LINESTRING (120.4025682 16.674264, 120.4031744 16.6742429)",
97694516,2,secondary,40,False,True,40.474,,"LINESTRING (120.4025682 16.674264, 120.4021886 16.6742801)",
231562313,,residential,,False,False,154.938,,"LINESTRING (120.4025682 16.674264, 120.4025887 16.6745623, 120.4025964 16.6746343, 120.4026045 16.6746934, 120.4026206 16.6747679, 120.4026575 16.6748687, 120.4027171 16.6749863, 120.4027922 16.6750923, 120.4028727 16.6751886, 120.4029277 16.6752355, 120.4030068 16.6752522, 120.4030846 16.6752612, 120.4032657 16.6752458)",
833757866,2,secondary,40,False,True,111.941,,"LINESTRING (120.4032657 16.6752458, 120.4031744 16.6742429)",
231562313,,residential,,False,True,154.93800000000002,,"LINESTRING (120.4032657 16.6752458, 120.4030846 16.6752612, 120.4030068 16.6752522, 120.4029277 16.6752355, 120.4028727 16.6751886, 120.4027922 16.6750923, 120.4027171 16.6749863, 120.4026575 16.6748687, 120.4026206 16.6747679, 120.4026045 16.6746934, 120.4025964 16.6746343, 120.4025887 16.6745623, 120.4025682 16.674264)",
833757866,2,secondary,40,False,False,151.437,,"LINESTRING (120.4032657 16.6752458, 120.4032952 16.6756698, 120.4033944 16.6764688, 120.4034132 16.6765999)",
97694519,,residential,,False,False,21.359,,"LINESTRING (120.4019546 16.6705557, 120.402052 16.6707236)",
97694519,,residential,,False,True,277.962,,"LINESTRING (120.4019546 16.6705557, 120.4018065 16.6703921, 120.4017127 16.6702945, 120.401549 16.6701917, 120.4013479 16.6700735, 120.4011923 16.6699399, 120.4009844 16.6697382, 120.4008289 16.6695686, 120.4007618 16.6694722, 120.4006961 16.6694298, 120.4005995 16.6694067, 120.400503 16.669408, 120.3999249 16.6696042, 120.399864 16.6696204)",
231562317,,residential,,False,False,80.569,,"LINESTRING (120.4019546 16.6705557, 120.4020452 16.6704872, 120.4021502 16.6704132, 120.4024438 16.6702301, 120.40258 16.6701492)",
97694519,,residential,,False,False,277.96200000000005,,"LINESTRING (120.399864 16.6696204, 120.3999249 16.6696042, 120.400503 16.669408, 120.4005995 16.6694067, 120.4006961 16.6694298, 120.4007618 16.6694722, 120.4008289 16.6695686, 120.4009844 16.6697382, 120.4011923 16.6699399, 120.4013479 16.6700735, 120.401549 16.6701917, 120.4017127 16.6702945, 120.4018065 16.6703921, 120.4019546 16.6705557)",
231562317,,residential,,False,True,80.569,,"LINESTRING (120.40258 16.6701492, 120.4024438 16.6702301, 120.4021502 16.6704132, 120.4020452 16.6704872, 120.4019546 16.6705557)",
97694613,,residential,,False,False,92.592,San Agustin Street,"LINESTRING (120.4014761 16.6734754, 120.401457 16.6743079)",
97694613,,residential,,False,True,70.862,San Agustin Street,"LINESTRING (120.4014761 16.6734754, 120.4014861 16.6728382)",
346121366,,residential,,False,False,69.934,Bao-anen Street,"LINESTRING (120.4014761 16.6734754, 120.4021324 16.6734587)",
346121365,,residential,,False,False,42.708,,"LINESTRING (120.3994033 16.6752843, 120.3995006 16.6756569)",
97694260,2,secondary,40,False,True,210.588,Bacnotan-San Gabriel Road,"LINESTRING (120.3994033 16.6752843, 120.4000249 16.6748159, 120.400494 16.6745378, 120.4009492 16.6743508, 120.4010817 16.67431)",
346121365,,residential,,False,True,42.708,,"LINESTRING (120.3995006 16.6756569, 120.3994033 16.6752843)",
835647614,,residential,,False,False,3.723,,"LINESTRING (120.3995006 16.6756569, 120.3995076 16.6756897)",
346121365,,residential,,False,False,537.6009999999999,,"LINESTRING (120.3995006 16.6756569, 120.3995481 16.6756916, 120.3996192 16.6757199, 120.3999947 16.6759177, 120.4002683 16.6760744, 120.4007243 16.676325, 120.4007806 16.6763494, 120.4008195 16.6763532, 120.4008651 16.6763584, 120.4009107 16.6763802, 120.4012473 16.6765947, 120.4015222 16.6767746, 120.4019514 16.6770457, 120.4020882 16.6771189, 120.4021834 16.6771626, 120.4022437 16.6771818, 120.4023363 16.6771908, 120.4025307 16.677205, 120.4026648 16.6772255, 120.4027627 16.6772474, 120.4028633 16.6772962, 120.4029451 16.6773656, 120.4030229 16.6774876, 120.40309 16.6775801, 120.4031852 16.6776893, 120.4032415 16.6777484, 120.4032916 16.6777961, 120.4034274 16.6779946, 120.4036291 16.6782057)",
346121367,,residential,,False,True,125.942,,"LINESTRING (120.4045833 16.6764373, 120.4034132 16.6765999)",
346121367,,residential,,False,False,125.942,,"LINESTRING (120.4034132 16.6765999, 120.4045833 16.6764373)",
833757866,2,secondary,40,False,False,180.03199999999998,,"LINESTRING (120.4034132 16.6765999, 120.403562 16.6776932, 120.4036291 16.6782057)",
833757866,2,secondary,40,False,True,151.437,,"LINESTRING (120.4034132 16.6765999, 120.4033944 16.6764688, 120.4032952 16.6756698, 120.4032657 16.6752458)",
97694262,2,secondary,60,False,True,336.278,San Juan-San Gabriel Road,"LINESTRING (120.3989871 16.6726359, 120.3965086 16.6707628)",
820507943,2,secondary,40,False,False,290.575,San Juan-San Gabriel Road,"LINESTRING (120.3989871 16.6726359, 120.3997075 16.6732117, 120.4010817 16.67431)",
904929223,,residential,,False,False,268.433,Apusen Street,"LINESTRING (120.3989871 16.6726359, 120.3990307 16.6726383, 120.3992001 16.6726383, 120.3993989 16.6726145, 120.3999183 16.6727379, 120.40016 16.6727595, 120.4001834 16.6727593, 120.4014861 16.6728382)",
833757870,,residential,,False,False,40.785,,"LINESTRING (120.4028265 16.6724208, 120.4028566 16.6725929, 120.4028978 16.6727811)",
"[820507940, 97694517, 97694518]",2,tertiary,"['40', '30']",False,True,237.173,,"LINESTRING (120.4053658 16.6744448, 120.4052719 16.6744522, 120.4052217 16.6744546, 120.4044619 16.6744872, 120.4043593 16.6744853, 120.4042829 16.6744692, 120.4042192 16.6744461, 120.404022 16.6743722, 120.4038457 16.6743407, 120.4036908 16.6743125, 120.4035553 16.6742778, 120.4034092 16.6742521, 120.4031744 16.6742429)",yes
835647613,,residential,,False,True,164.701,,"LINESTRING (120.3994596 16.6768876, 120.3994308 16.6767585, 120.3993711 16.676456, 120.3993335 16.6762967, 120.399296 16.6761162, 120.3992799 16.6760346, 120.399237 16.6758824, 120.3991988 16.6757706, 120.3991967 16.6757526, 120.3991981 16.6757398, 120.3992095 16.6757282, 120.3992289 16.6757211, 120.3995076 16.6756897)",
835647614,,residential,,False,True,3.723,,"LINESTRING (120.3995076 16.6756897, 120.3995006 16.6756569)",
835647613,,residential,,False,False,164.701,,"LINESTRING (120.3995076 16.6756897, 120.3992289 16.6757211, 120.3992095 16.6757282, 120.3991981 16.6757398, 120.3991967 16.6757526, 120.3991988 16.6757706, 120.399237 16.6758824, 120.3992799 16.6760346, 120.399296 16.6761162, 120.3993335 16.6762967, 120.3993711 16.676456, 120.3994308 16.6767585, 120.3994596 16.6768876)",
835647614,,residential,,False,False,126.89000000000001,,"LINESTRING (120.3995076 16.6756897, 120.3995977 16.6761078, 120.3996299 16.6762671, 120.3997265 16.6766847, 120.3997573 16.6768054)",
835647614,,residential,,False,True,126.89000000000001,,"LINESTRING (120.3997573 16.6768054, 120.3997265 16.6766847, 120.3996299 16.6762671, 120.3995977 16.6761078, 120.3995076 16.6756897)",
