osmid,highway,oneway,reversed,length,lanes,ref,name,bridge,geometry
128005652,tertiary,False,False,101.012,,,,,"LINESTRING (125.0291203 10.9519914, 125.0300421 10.9519128)"
"[289640825, 289640826, 154883887]",trunk,False,True,178.373,"['2', '4']",1,Maharlika Highway,yes,"LINESTRING (125.0291203 10.9519914, 125.0291694 10.952196, 125.0292255 10.9524305, 125.0292379 10.9524836, 125.0294739 10.9534865, 125.029491 10.9535537)"
343182443,residential,False,True,38.841,,,Capitan Tacio Street,,"LINESTRING (125.0359449 10.9517232, 125.0356056 10.9518283)"
343185363,residential,False,False,55.721,,,Capitan Fedez Street,,"LINESTRING (125.0345584 10.9543308, 125.0350456 10.9541814)"
343185363,residential,False,True,96.7,,,Capitan Fedez Street,,"LINESTRING (125.0345584 10.9543308, 125.033718 10.9546056)"
346730173,residential,False,False,67.898,,,,,"LINESTRING (125.0345584 10.9543308, 125.034744 10.9549136)"
346730173,residential,False,True,50.446,,,,,"LINESTRING (125.0345584 10.9543308, 125.0344238 10.9538968)"
343176788,residential,False,True,45.591,,,America Street,,"LINESTRING (125.0355146 10.9558178, 125.0351197 10.9559512)"
343186046,residential,False,True,60.751,,,Gomez Street,,"LINESTRING (125.0355146 10.9558178, 125.035353 10.955295)"
343176788,residential,False,False,37.307,,,America Street,,"LINESTRING (125.0355146 10.9558178, 125.0357381 10.9557467, 125.0358397 10.9557144)"
95488701,tertiary,False,False,209.357,,,Serrano Street,,"LINESTRING (125.032599 10.9568312, 125.0334269 10.9562618, 125.0339638 10.9558621, 125.0341493 10.9557235)"
343176479,residential,False,True,233.836,,,Kempis Street,,"LINESTRING (125.032599 10.9568312, 125.0325316 10.9567227, 125.0324955 10.9566096, 125.0322824 10.9561326, 125.0322126 10.9559763, 125.0321626 10.9558323, 125.032051 10.9555064, 125.0318366 10.9548705)"
343185363,residential,False,True,50.75,,,Capitan Fedez Street,,"LINESTRING (125.0359558 10.9539372, 125.0358919 10.9539526, 125.0355043 10.9540459)"
95488817,residential,False,False,48.449,,,,,"LINESTRING (125.0327715 10.9521045, 125.032356 10.9522576)"
343184584,tertiary,False,False,68.819,,,Rizal Avenue,,"LINESTRING (125.0327715 10.9521045, 125.0329743 10.9526905)"
343184584,tertiary,False,True,35.815,,,Rizal Avenue,,"LINESTRING (125.0327715 10.9521045, 125.0326742 10.9517969)"
343185671,residential,False,False,43.522,,,Lopez Jaena Street,,"LINESTRING (125.035353 10.955295, 125.0357295 10.9551663)"
343185671,residential,False,True,48.197,,,Lopez Jaena Street,,"LINESTRING (125.035353 10.955295, 125.0349357 10.9554365)"
343186046,residential,False,False,60.751,,,Gomez Street,,"LINESTRING (125.035353 10.955295, 125.0355146 10.9558178)"
343186046,residential,False,True,64.752,,,Gomez Street,,"LINESTRING (125.035353 10.955295, 125.0351943 10.9547339)"
343185671,residential,False,True,19.379,,,Lopez Jaena Street,,"LINESTRING (125.0359014 10.9551228, 125.0357295 10.9551663)"
343176479,residential,False,True,79.777,,,Kempis Street,,"LINESTRING (125.0318366 10.9548705, 125.0316116 10.9541879)"
346730174,residential,False,False,154.848,,,Buntay,,"LINESTRING (125.0318366 10.9548705, 125.033156 10.9543593)"
343176479,residential,False,False,233.836,,,Kempis Street,,"LINESTRING (125.0318366 10.9548705, 125.032051 10.9555064, 125.0321626 10.9558323, 125.0322126 10.9559763, 125.0322824 10.9561326, 125.0324955 10.9566096, 125.0325316 10.9567227, 125.032599 10.9568312)"
343180028,residential,False,False,60.087,,,Capitan Cidad Road,,"LINESTRING (125.0347322 10.953038, 125.0342133 10.9532182)"
343180028,residential,False,True,61.535,,,Capitan Cidad Road,,"LINESTRING (125.0347322 10.953038, 125.0352643 10.9528554)"
343186046,residential,False,False,77.196,,,Gomez Street,,"LINESTRING (125.0347322 10.953038, 125.0349159 10.9537084)"
343186046,residential,False,True,97.577,,,Gomez Street,,"LINESTRING (125.0347322 10.953038, 125.0345085 10.9521884)"
343184584,tertiary,False,False,35.815,,,Rizal Avenue,,"LINESTRING (125.0326742 10.9517969, 125.0327715 10.9521045)"
128005652,tertiary,False,True,49.551,,,,,"LINESTRING (125.0326742 10.9517969, 125.0324522 10.951742, 125.0322274 10.951734)"
343186663,residential,False,False,124.01,,,Bonifacio Street,,"LINESTRING (125.0326742 10.9517969, 125.0336378 10.9518386, 125.033809 10.9518305)"
343182443,residential,False,False,49.748,,,Capitan Tacio Street,,"LINESTRING (125.0350931 10.9520004, 125.0355236 10.9518537)"
343182443,residential,False,True,67.157,,,Capitan Tacio Street,,"LINESTRING (125.0350931 10.9520004, 125.0345085 10.9521884)"
343185849,residential,False,False,96.108,,,Zamora Street,,"LINESTRING (125.0350931 10.9520004, 125.0352601 10.9525941, 125.0353253 10.9528341)"
343185671,residential,False,False,91.59,,,Lopez Jaena Street,,"LINESTRING (125.0341493 10.9557235, 125.0349357 10.9554365)"
914931838,unclassified,False,False,61.471,,,Rizal Avenue,,"LINESTRING (125.0341493 10.9557235, 125.0343449 10.9562419)"
95488701,tertiary,False,True,209.357,,,Serrano Street,,"LINESTRING (125.0341493 10.9557235, 125.0339638 10.9558621, 125.0334269 10.9562618, 125.032599 10.9568312)"
343184584,tertiary,False,True,62.471000000000004,,,Rizal Avenue,,"LINESTRING (125.0341493 10.9557235, 125.0339664 10.9552551, 125.0339445 10.9551989)"
343184584,tertiary,False,False,47.531,,,Rizal Avenue,,"LINESTRING (125.0335661 10.954205, 125.033718 10.9546056)"
343184584,tertiary,False,True,77.393,,,Rizal Avenue,,"LINESTRING (125.0335661 10.954205, 125.0333121 10.9535552)"
346730174,residential,False,False,99.709,,,Buntay,,"LINESTRING (125.0335661 10.954205, 125.0344238 10.9538968)"
346730174,residential,False,True,47.945,,,Buntay,,"LINESTRING (125.0335661 10.954205, 125.033156 10.9543593)"
128005652,tertiary,False,True,101.012,,,,,"LINESTRING (125.0300421 10.9519128, 125.0291203 10.9519914)"
128005652,tertiary,False,False,79.072,,,,,"LINESTRING (125.0300421 10.9519128, 125.030544 10.9518702, 125.0307637 10.9518515)"
343185363,residential,False,False,52.293,,,Capitan Fedez Street,,"LINESTRING (125.0350456 10.9541814, 125.0355043 10.9540459)"
343185363,residential,False,True,55.721,,,Capitan Fedez Street,,"LINESTRING (125.0350456 10.9541814, 125.0345584 10.9543308)"
343186046,residential,False,False,63.544,,,Gomez Street,,"LINESTRING (125.0350456 10.9541814, 125.0351943 10.9547339)"
343186046,residential,False,True,54.468,,,Gomez Street,,"LINESTRING (125.0350456 10.9541814, 125.0349159 10.9537084)"
343184307,residential,False,False,45.034,,,Capitan Goyong Street,,"LINESTRING (125.033156 10.9543593, 125.0332913 10.9547419)"
343184307,residential,False,True,79.185,,,Capitan Goyong Street,,"LINESTRING (125.033156 10.9543593, 125.032918 10.9536866)"
346730174,residential,False,False,47.945,,,Buntay,,"LINESTRING (125.033156 10.9543593, 125.0335661 10.954205)"
346730174,residential,False,True,154.848,,,Buntay,,"LINESTRING (125.033156 10.9543593, 125.0318366 10.9548705)"
346730174,residential,False,True,4.388,,,Buntay,,"LINESTRING (125.0354342 10.9535043, 125.0353969 10.953519)"
346730171,residential,False,True,74.5,,,Zamora Street,,"LINESTRING (125.0354342 10.9535043, 125.0353074 10.9530224, 125.0352643 10.9528554)"
346730174,residential,False,False,50.284,,,Buntay,,"LINESTRING (125.0354342 10.9535043, 125.0356945 10.9534154, 125.0358693 10.9533559)"
343185671,residential,False,False,19.379,,,Lopez Jaena Street,,"LINESTRING (125.0357295 10.9551663, 125.0359014 10.9551228)"
343185671,residential,False,True,43.522,,,Lopez Jaena Street,,"LINESTRING (125.0357295 10.9551663, 125.035353 10.955295)"
346730172,residential,False,False,62.122,,,Zamora Street,,"LINESTRING (125.0357295 10.9551663, 125.0358397 10.9557144)"
346730172,residential,False,True,65.888,,,Zamora Street,,"LINESTRING (125.0357295 10.9551663, 125.0355833 10.9545914)"
154883887,trunk,False,False,140.61700000000002,4,1,Maharlika Highway,,"LINESTRING (125.0297807 10.9547859, 125.0297597 10.9546968, 125.0296697 10.9543157, 125.029491 10.9535537)"
343180028,residential,False,True,60.087,,,Capitan Cidad Road,,"LINESTRING (125.0342133 10.9532182, 125.0347322 10.953038)"
346730173,residential,False,False,78.879,,,,,"LINESTRING (125.0342133 10.9532182, 125.0344238 10.9538968)"
346730173,residential,False,True,97.809,,,,,"LINESTRING (125.0342133 10.9532182, 125.0339178 10.9523878)"
343180028,residential,False,False,105.287,,,Capitan Cidad Road,,"LINESTRING (125.0342133 10.9532182, 125.0336815 10.9534106, 125.0333121 10.9535552)"
343184584,tertiary,False,True,70.454,,,Rizal Avenue,,"LINESTRING (125.0339445 10.9551989, 125.033718 10.9546056)"
343185585,residential,False,False,92.867,,,Emilio Jacinto Street,,"LINESTRING (125.0339445 10.9551989, 125.034744 10.9549136)"
343184584,tertiary,False,False,62.471000000000004,,,Rizal Avenue,,"LINESTRING (125.0339445 10.9551989, 125.0339664 10.9552551, 125.0341493 10.9557235)"
128005652,tertiary,False,False,69.368,,,,,"LINESTRING (125.0307637 10.9518515, 125.0313971 10.9518019)"
128005652,tertiary,False,True,79.072,,,,,"LINESTRING (125.0307637 10.9518515, 125.030544 10.9518702, 125.0300421 10.9519128)"
"[819700809, 289941363, 343176479]",residential,False,"[False, True]",154.984,,,Kempis Street,yes,"LINESTRING (125.0307637 10.9518515, 125.0311144 10.952831, 125.0311307 10.9528742, 125.0312402 10.9531644)"
