osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,width
847053128,2,Calle Hama,tertiary,False,False,55.441,"LINESTRING (119.3933516 11.1835237, 119.3932607 11.1835235, 119.3931697 11.1835234, 119.3930788 11.1835232, 119.3929878 11.183523, 119.3929332 11.1835234, 119.3928437 11.1835158)",,
1074426158,2,Balinsasayaw Road,primary,False,False,328.659,"LINESTRING (119.3933516 11.1835237, 119.3933053 11.1832079, 119.3932785 11.1831132, 119.393247 11.1830238, 119.3931511 11.1828369, 119.3930673 11.1826508, 119.3930344 11.1825738, 119.393017 11.1825113, 119.3929901 11.1823071, 119.3929464 11.181782, 119.3929422 11.1813102, 119.392972 11.1806326)",490,
19795621,2,Balinsasayaw Road,primary,False,False,372.67199999999997,"LINESTRING (119.3923565 11.1788426, 119.3923451 11.1786347, 119.3923263 11.1782098, 119.3923169 11.1780598, 119.3923008 11.1779362, 119.3922713 11.1778256, 119.3922298 11.177727, 119.3921573 11.1776151, 119.3919857 11.1774099, 119.3917644 11.1771928, 119.3916719 11.1770836, 119.3916209 11.1769954, 119.3916075 11.1769125, 119.3916075 11.1768165, 119.3916383 11.1765428, 119.3916424 11.1764455, 119.3916102 11.1763863, 119.3915464 11.1762982, 119.3914754 11.1761856, 119.3913916 11.1760929, 119.3913131 11.1760179, 119.3911656 11.1759074)",490,
19795886,,Calle Amboy,residential,False,True,108.87400000000001,"LINESTRING (119.3923565 11.1788426, 119.3919729 11.1787588, 119.3916819 11.1786883, 119.3913855 11.1786164)",,
1074426158,2,Balinsasayaw Road,primary,False,True,216.42700000000002,"LINESTRING (119.3923565 11.1788426, 119.3923767 11.1789419, 119.3924101 11.1790367, 119.3924591 11.1791334, 119.3928158 11.1796794, 119.3928802 11.1797793, 119.3929204 11.1798609, 119.3929566 11.1799609, 119.3929714 11.180057, 119.3929848 11.1803267, 119.392972 11.1806326)",490,
19795621,2,Balinsasayaw Road,primary,False,True,372.672,"LINESTRING (119.3911656 11.1759074, 119.3913131 11.1760179, 119.3913916 11.1760929, 119.3914754 11.1761856, 119.3915464 11.1762982, 119.3916102 11.1763863, 119.3916424 11.1764455, 119.3916383 11.1765428, 119.3916075 11.1768165, 119.3916075 11.1769125, 119.3916209 11.1769954, 119.3916719 11.1770836, 119.3917644 11.1771928, 119.3919857 11.1774099, 119.3921573 11.1776151, 119.3922298 11.177727, 119.3922713 11.1778256, 119.3923008 11.1779362, 119.3923169 11.1780598, 119.3923263 11.1782098, 119.3923451 11.1786347, 119.3923565 11.1788426)",490,
19795623,2,Rizal Street,secondary,False,True,290.996,"LINESTRING (119.3911656 11.1759074, 119.39124 11.1760724, 119.3912092 11.1762008, 119.391118 11.1764336, 119.390898 11.176856, 119.3904085 11.1776572, 119.3900592 11.1782058)",,
1041344177,,Rizal Street,residential,False,False,38.961,"LINESTRING (119.389285 11.180259, 119.3893705 11.1799188)",,
200434025,,Calle Hama,residential,False,True,134.899,"LINESTRING (119.389285 11.180259, 119.3897046 11.1803899, 119.3901529 11.1805716, 119.390437 11.1806964)",,
"[43157680, 1041344177]",,Rizal Street,residential,False,"[False, True]",40.2,"LINESTRING (119.389285 11.180259, 119.3892351 11.1804326, 119.3891803 11.1806056)",,
1267815256,2,Rizal Street,secondary,True,False,89.792,"LINESTRING (119.3894429 11.1796649, 119.3896941 11.1788959)",,
19795762,,San Joaquin Street,residential,False,True,259.39000000000004,"LINESTRING (119.3894429 11.1796649, 119.3890567 11.1795886, 119.3887295 11.1795534, 119.3874849 11.1793292, 119.387442 11.1793256, 119.3874038 11.1793292, 119.3873716 11.1793383, 119.3873354 11.1793554, 119.387146 11.1794906)",,
19795623,2,Rizal Street,secondary,False,False,290.99600000000004,"LINESTRING (119.3900592 11.1782058, 119.3904085 11.1776572, 119.390898 11.176856, 119.391118 11.1764336, 119.3912092 11.1762008, 119.39124 11.1760724, 119.3911656 11.1759074)",,
19795623,2,Rizal Street,secondary,False,True,86.66400000000002,"LINESTRING (119.3900592 11.1782058, 119.3897702 11.1787084, 119.3897259 11.1787979, 119.3896941 11.1788959)",,
19795886,,Calle Amboy,residential,False,False,54.013000000000005,"LINESTRING (119.3900592 11.1782058, 119.3901967 11.178269, 119.3903361 11.1783164, 119.3905219 11.1783769)",,
19795761,2,Abdulla Street,tertiary,False,False,59.192,"LINESTRING (119.390437 11.1806964, 119.3905815 11.1801833)",,
19795708,2,Calle Hama,tertiary,False,True,103.765,"LINESTRING (119.390437 11.1806964, 119.3911968 11.1812273, 119.3912117 11.1812379)",,
200434025,,Calle Hama,residential,False,False,134.899,"LINESTRING (119.390437 11.1806964, 119.3901529 11.1805716, 119.3897046 11.1803899, 119.389285 11.180259)",,
19795708,2,Calle Hama,tertiary,False,False,78.17,"LINESTRING (119.3917725 11.1816752, 119.3916129 11.1815404, 119.3912117 11.1812379)",,
19795708,2,Calle Hama,tertiary,False,True,237.78900000000002,"LINESTRING (119.3917725 11.1816752, 119.3919476 11.1818469, 119.3921188 11.1820732, 119.3921459 11.1821216, 119.3921624 11.1821587, 119.3921778 11.1822084, 119.3922023 11.1822837, 119.392218 11.1823242, 119.3922797 11.1824455, 119.3923411 11.1825705, 119.3924339 11.1827652, 119.3925272 11.1829504, 119.3926881 11.1832556, 119.3927776 11.183403, 119.3928095 11.1834467, 119.392838 11.1834833, 119.3928437 11.1835158)",,
19795763,,Osmena Street,residential,False,False,138.321,"LINESTRING (119.3917725 11.1816752, 119.3918217 11.1813896, 119.3919012 11.1804385)",,
19795708,2,Calle Hama,tertiary,False,False,237.78900000000002,"LINESTRING (119.3928437 11.1835158, 119.392838 11.1834833, 119.3928095 11.1834467, 119.3927776 11.183403, 119.3926881 11.1832556, 119.3925272 11.1829504, 119.3924339 11.1827652, 119.3923411 11.1825705, 119.3922797 11.1824455, 119.392218 11.1823242, 119.3922023 11.1822837, 119.3921778 11.1822084, 119.3921624 11.1821587, 119.3921459 11.1821216, 119.3921188 11.1820732, 119.3919476 11.1818469, 119.3917725 11.1816752)",,
199481239,,,residential,False,True,22.666999999999998,"LINESTRING (119.3928437 11.1835158, 119.3928121 11.1835194, 119.3926457 11.1835358, 119.392637 11.1835367)",,2
847053128,2,Calle Hama,tertiary,False,True,55.441,"LINESTRING (119.3928437 11.1835158, 119.3929332 11.1835234, 119.3929878 11.183523, 119.3930788 11.1835232, 119.3931697 11.1835234, 119.3932607 11.1835235, 119.3933516 11.1835237)",,
19795761,2,Abdulla Street,tertiary,False,True,59.192,"LINESTRING (119.3905815 11.1801833, 119.390437 11.1806964)",,
199481226,2,Calle Real,unclassified,False,True,84.177,"LINESTRING (119.3905815 11.1801833, 119.3913386 11.1803297)",,
200718800,,Abdulla Street,residential,False,False,117.447,"LINESTRING (119.3905815 11.1801833, 119.3908908 11.1791716)",,
1074429529,2,Calle Real,tertiary,False,False,135.33800000000002,"LINESTRING (119.3905815 11.1801833, 119.3902431 11.1801124, 119.3899605 11.1800497, 119.3893705 11.1799188)",,
19795807,,Calle Lisang,residential,False,False,66.12,"LINESTRING (119.3908908 11.1791716, 119.3903047 11.17902)",,
200718800,,Abdulla Street,residential,False,False,73.181,"LINESTRING (119.3908908 11.1791716, 119.3910518 11.1785327)",,
200718800,,Abdulla Street,residential,False,True,117.447,"LINESTRING (119.3908908 11.1791716, 119.3905815 11.1801833)",,
199481226,2,Calle Real,unclassified,False,False,62.552,"LINESTRING (119.3919012 11.1804385, 119.3913386 11.1803297)",,
199481226,2,Calle Real,unclassified,False,True,78.594,"LINESTRING (119.3919012 11.1804385, 119.3926097 11.1805669)",,
19795763,,Osmena Street,residential,False,True,138.321,"LINESTRING (119.3919012 11.1804385, 119.3918217 11.1813896, 119.3917725 11.1816752)",,
19795886,,Calle Amboy,residential,False,False,37.573,"LINESTRING (119.3910518 11.1785327, 119.3913855 11.1786164)",,
19795886,,Calle Amboy,residential,False,True,60.345,"LINESTRING (119.3910518 11.1785327, 119.3905219 11.1783769)",,
200718800,,Abdulla Street,residential,False,True,73.181,"LINESTRING (119.3910518 11.1785327, 119.3908908 11.1791716)",,
19795807,,Calle Lisang,residential,False,True,68.022,"LINESTRING (119.3896941 11.1788959, 119.3903047 11.17902)",,
19795623,2,Rizal Street,secondary,False,False,86.66400000000002,"LINESTRING (119.3896941 11.1788959, 119.3897259 11.1787979, 119.3897702 11.1787084, 119.3900592 11.1782058)",,
1041344177,,Rizal Street,residential,False,True,38.961,"LINESTRING (119.3893705 11.1799188, 119.389285 11.180259)",,
1267815256,2,Rizal Street,secondary,True,False,29.316,"LINESTRING (119.3893705 11.1799188, 119.3894429 11.1796649)",,
43157673,2,Calle Real,secondary,False,True,244.63699999999997,"LINESTRING (119.3893705 11.1799188, 119.389064 11.1798632, 119.3889789 11.1798478, 119.3888279 11.1798283, 119.388696 11.1798143, 119.3881324 11.1797892, 119.3880137 11.179785, 119.3877672 11.1797761, 119.3874023 11.1797718, 119.3872388 11.1797754, 119.3871701 11.1797718, 119.3871376 11.1797705)",,
1074429529,2,Calle Real,tertiary,False,True,135.33800000000002,"LINESTRING (119.3893705 11.1799188, 119.3899605 11.1800497, 119.3902431 11.1801124, 119.3905815 11.1801833)",,
199481211,,,residential,False,True,31.137,"LINESTRING (119.3871376 11.1797705, 119.387146 11.1794906)",,
43157673,2,Calle Real,secondary,False,False,244.63700000000003,"LINESTRING (119.3871376 11.1797705, 119.3871701 11.1797718, 119.3872388 11.1797754, 119.3874023 11.1797718, 119.3877672 11.1797761, 119.3880137 11.179785, 119.3881324 11.1797892, 119.388696 11.1798143, 119.3888279 11.1798283, 119.3889789 11.1798478, 119.389064 11.1798632, 119.3893705 11.1799188)",,
43157673,2,Calle Real,secondary,False,True,112.589,"LINESTRING (119.3871376 11.1797705, 119.3869837 11.1797965, 119.3869381 11.1798113, 119.3868757 11.1798435, 119.3868529 11.1798639, 119.3868368 11.1798866, 119.3868261 11.1799136, 119.3868181 11.1799606, 119.3868174 11.1799912, 119.3868312 11.180501, 119.386833 11.1805689)",,
199481226,2,Calle Real,unclassified,False,False,40.191,"LINESTRING (119.392972 11.1806326, 119.3926097 11.1805669)",,
1074426158,2,Balinsasayaw Road,primary,False,False,216.42700000000002,"LINESTRING (119.392972 11.1806326, 119.3929848 11.1803267, 119.3929714 11.180057, 119.3929566 11.1799609, 119.3929204 11.1798609, 119.3928802 11.1797793, 119.3928158 11.1796794, 119.3924591 11.1791334, 119.3924101 11.1790367, 119.3923767 11.1789419, 119.3923565 11.1788426)",490,
1074426158,2,Balinsasayaw Road,primary,False,True,328.659,"LINESTRING (119.392972 11.1806326, 119.3929422 11.1813102, 119.3929464 11.181782, 119.3929901 11.1823071, 119.393017 11.1825113, 119.3930344 11.1825738, 119.3930673 11.1826508, 119.3931511 11.1828369, 119.393247 11.1830238, 119.3932785 11.1831132, 119.3933053 11.1832079, 119.3933516 11.1835237)",490,
199481226,2,Calle Real,unclassified,False,False,84.177,"LINESTRING (119.3913386 11.1803297, 119.3905815 11.1801833)",,
199481226,2,Calle Real,unclassified,False,True,62.552,"LINESTRING (119.3913386 11.1803297, 119.3919012 11.1804385)",,
43157675,,,residential,False,False,101.94,"LINESTRING (119.3913386 11.1803297, 119.3912762 11.1808207, 119.3912117 11.1812379)",,
19795886,,Calle Amboy,residential,False,False,60.345,"LINESTRING (119.3905219 11.1783769, 119.3910518 11.1785327)",,
43157677,,Pecado Street,residential,False,False,75.333,"LINESTRING (119.3905219 11.1783769, 119.3903047 11.17902)",,
19795886,,Calle Amboy,residential,False,True,54.013,"LINESTRING (119.3905219 11.1783769, 119.3903361 11.1783164, 119.3901967 11.178269, 119.3900592 11.1782058)",,
19795807,,Calle Lisang,residential,False,False,68.022,"LINESTRING (119.3903047 11.17902, 119.3896941 11.1788959)",,
19795807,,Calle Lisang,residential,False,True,66.12,"LINESTRING (119.3903047 11.17902, 119.3908908 11.1791716)",,
43157677,,Pecado Street,residential,False,True,75.333,"LINESTRING (119.3903047 11.17902, 119.3905219 11.1783769)",,
