osmid,highway,oneway,reversed,length,name,geometry,bridge,maxspeed,ref,lanes
342896094,secondary,False,False,120.684,T. de Castro Street,"LINESTRING (123.877137 12.6663416, 123.8782487 12.666303)",,,645,
"[342896064, 342896094, 342896079]",secondary,False,"[False, True]",150.946,T. de Castro Street,"LINESTRING (123.877137 12.6663416, 123.8764126 12.6663555, 123.8762046 12.6663619, 123.8757462 12.6663781)",yes,,645,
342896079,secondary,False,False,70.795,T. de Castro Street,"LINESTRING (123.8757462 12.6663781, 123.8750942 12.6664043)",,,645,
351449946,unclassified,False,False,61.995,Gerona Street,"LINESTRING (123.8757462 12.6663781, 123.8757628 12.6669354)",,,,
351449946,unclassified,False,True,54.579,Gerona Street,"LINESTRING (123.8757462 12.6663781, 123.8757186 12.665888)",,,,
"[342896064, 342896094, 342896079]",secondary,False,"[False, True]",150.94600000000003,T. de Castro Street,"LINESTRING (123.8757462 12.6663781, 123.8762046 12.6663619, 123.8764126 12.6663555, 123.877137 12.6663416)",yes,,645,
342896052,secondary,False,True,68.381,C. Gotladera Street,"LINESTRING (123.874382 12.66642, 123.8743088 12.6670308)",,40,645,2
342896056,residential,False,False,57.123,T De Castro Street,"LINESTRING (123.874382 12.66642, 123.8738556 12.6664085)",,,646,
342896079,secondary,False,True,77.286,T. de Castro Street,"LINESTRING (123.874382 12.66642, 123.8750942 12.6664043)",,,645,
564504448,secondary,False,False,69.485,C. Gotladera Street,"LINESTRING (123.874382 12.66642, 123.8744446 12.6657981)",,40,,
342896051,tertiary,False,False,64.371,,"LINESTRING (123.8750942 12.6664043, 123.8750933 12.6669832)",,,,
342896051,tertiary,False,True,61.611,,"LINESTRING (123.8750942 12.6664043, 123.8750622 12.6658511)",,,,
342896079,secondary,False,False,77.286,T. de Castro Street,"LINESTRING (123.8750942 12.6664043, 123.874382 12.66642)",,,645,
342896079,secondary,False,True,70.795,T. de Castro Street,"LINESTRING (123.8750942 12.6664043, 123.8757462 12.6663781)",,,645,
351446794,residential,False,True,72.827,,"LINESTRING (123.8757628 12.6669354, 123.8750933 12.6669832)",,,,
351449946,unclassified,False,False,85.156,Gerona Street,"LINESTRING (123.8757628 12.6669354, 123.8757772 12.6677011)",,,,
351449946,unclassified,False,True,61.995,Gerona Street,"LINESTRING (123.8757628 12.6669354, 123.8757462 12.6663781)",,,,
342896051,tertiary,False,True,64.371,,"LINESTRING (123.8750933 12.6669832, 123.8750942 12.6664043)",,,,
351446794,residential,False,False,72.827,,"LINESTRING (123.8750933 12.6669832, 123.8757628 12.6669354)",,,,
351446794,residential,False,True,85.274,,"LINESTRING (123.8750933 12.6669832, 123.8743088 12.6670308)",,,,
342896051,tertiary,False,False,78.398,,"LINESTRING (123.8750933 12.6669832, 123.8750957 12.6672078, 123.8750539 12.6676865)",,,,
351436785,residential,False,False,61.001,Padre Diaz Street,"LINESTRING (123.8737854 12.667048, 123.8736959 12.6675896)",,,,
351436785,residential,False,True,71.516,Padre Diaz Street,"LINESTRING (123.8737854 12.667048, 123.8738556 12.6664085)",,,,
351446794,residential,False,False,56.815,,"LINESTRING (123.8737854 12.667048, 123.8743088 12.6670308)",,,,
342896052,secondary,False,False,68.381,C. Gotladera Street,"LINESTRING (123.8743088 12.6670308, 123.874382 12.66642)",,40,645,2
342896052,secondary,False,True,69.69,C. Gotladera Street,"LINESTRING (123.8743088 12.6670308, 123.8742426 12.6676542)",,40,645,2
351446794,residential,False,False,85.274,,"LINESTRING (123.8743088 12.6670308, 123.8750933 12.6669832)",,,,
351446794,residential,False,True,56.815,,"LINESTRING (123.8743088 12.6670308, 123.8737854 12.667048)",,,,
351436785,residential,False,False,73.901,Padre Diaz Street,"LINESTRING (123.8736884 12.6676351, 123.8735863 12.6682922)",,,,
351436785,residential,False,True,5.124,Padre Diaz Street,"LINESTRING (123.8736884 12.6676351, 123.8736959 12.6675896)",,,,
908291441,residential,False,False,60.162,N. Roque Street,"LINESTRING (123.8736884 12.6676351, 123.8742426 12.6676542)",,,,
342896053,residential,False,True,171.761,,"LINESTRING (123.880968 12.667674, 123.8808338 12.6673765, 123.8807965 12.6672812, 123.8807096 12.6670596, 123.8807081 12.666622, 123.8807641 12.6665369, 123.8807735 12.666429, 123.8807557 12.6661963)",,,,
351446791,tertiary,False,False,78.486,N. Roque Street,"LINESTRING (123.8750539 12.6676865, 123.8757772 12.6677011)",,,,
342896051,tertiary,False,True,78.398,,"LINESTRING (123.8750539 12.6676865, 123.8750957 12.6672078, 123.8750933 12.6669832)",,,,
351446791,tertiary,False,True,88.092,N. Roque Street,"LINESTRING (123.8750539 12.6676865, 123.8745371 12.6676682, 123.8742426 12.6676542)",,,,
351446791,tertiary,False,True,78.486,N. Roque Street,"LINESTRING (123.8757772 12.6677011, 123.8750539 12.6676865)",,,,
351449946,unclassified,False,True,85.156,Gerona Street,"LINESTRING (123.8757772 12.6677011, 123.8757628 12.6669354)",,,,
"[342896066, 351449948, 351446791]",tertiary,False,"[False, True]",315.902,N. Roque Street,"LINESTRING (123.8757772 12.6677011, 123.8768264 12.6677294, 123.8770347 12.6677362, 123.8786877 12.6677871)",yes,,,
351449946,unclassified,False,False,105.417,Gerona Street,"LINESTRING (123.8757772 12.6677011, 123.8758115 12.6685251, 123.8758155 12.6686484)",,,,
245912730,residential,False,False,118.742,C.Granado Street,"LINESTRING (123.8786877 12.6677871, 123.8785611 12.6688478)",,,,
"[342896066, 351449948, 351446791]",tertiary,False,"[False, True]",315.902,N. Roque Street,"LINESTRING (123.8786877 12.6677871, 123.8770347 12.6677362, 123.8768264 12.6677294, 123.8757772 12.6677011)",yes,,,
908010129,tertiary,False,True,168.353,C.Granado Street,"LINESTRING (123.8786877 12.6677871, 123.8787534 12.6673454, 123.8788527 12.6662821)",,,,
955241169,residential,False,True,38.184,,"LINESTRING (123.8791903 12.6678503, 123.8788386 12.6678371)",,,,
342896096,residential,False,False,194.239,,"LINESTRING (123.8791903 12.6678503, 123.8792755 12.6677091, 123.8793735 12.6675083, 123.8794669 12.6672679, 123.8796414 12.6670449, 123.8797364 12.6668728, 123.8797873 12.6666643, 123.8797838 12.6662512)",,,,
342896096,residential,False,True,204.07500000000005,,"LINESTRING (123.8791903 12.6678503, 123.8793637 12.6679323, 123.8794644 12.6679788, 123.8793528 12.6683284, 123.879311 12.668511, 123.8792185 12.6686625, 123.8791902 12.6687111, 123.8791529 12.6687842, 123.8791359 12.6688043, 123.8791017 12.6688333, 123.878975 12.6687922, 123.8787898 12.6689401, 123.8786987 12.6689607, 123.8785494 12.6689488)",,,,
351436785,residential,False,False,135.408,Padre Diaz Street,"LINESTRING (123.8735863 12.6682922, 123.8733913 12.669495)",,,,
351436785,residential,False,True,73.901,Padre Diaz Street,"LINESTRING (123.8735863 12.6682922, 123.8736884 12.6676351)",,,,
604094915,tertiary,False,False,64.395,S. De Vera,"LINESTRING (123.8735863 12.6682922, 123.8741744 12.6683706)",,,,
908292211,tertiary,False,True,47.2,S. De Vera,"LINESTRING (123.8735863 12.6682922, 123.8731552 12.668235)",,,,
342896052,secondary,False,False,80.003,C. Gotladera Street,"LINESTRING (123.8741744 12.6683706, 123.8742426 12.6676542)",,40,645,2
342896052,secondary,False,True,129.546,C. Gotladera Street,"LINESTRING (123.8741744 12.6683706, 123.8740481 12.6695291)",,40,645,2
604094915,tertiary,False,True,64.395,S. De Vera,"LINESTRING (123.8741744 12.6683706, 123.8735863 12.6682922)",,,,
955241975,residential,False,True,127.536,,"LINESTRING (123.8741744 12.6683706, 123.8747576 12.6684664, 123.8748025 12.6684658, 123.8748354 12.6684546, 123.8748568 12.6684285, 123.8749601 12.667981)",,,,
342896052,secondary,False,False,76.855,C. Gotladera Street,"LINESTRING (123.8737484 12.6719443, 123.8738557 12.6712611)",,40,645,2
342896052,secondary,False,True,54.029,C. Gotladera Street,"LINESTRING (123.8737484 12.6719443, 123.8736914 12.672427)",,40,645,2
351439927,residential,False,False,102.801,L Grafilo Street,"LINESTRING (123.8737484 12.6719443, 123.8746905 12.6720437)",,,,
351439927,residential,False,True,88.927,L Grafilo Street,"LINESTRING (123.8737484 12.6719443, 123.8729319 12.6718737)",,,,
351436790,residential,False,False,67.262,,"LINESTRING (123.8744446 12.6657981, 123.8750622 12.6658511)",,,,
564504448,secondary,False,False,61.5,C. Gotladera Street,"LINESTRING (123.8744446 12.6657981, 123.874496 12.6652473)",,40,,
564504448,secondary,False,True,69.485,C. Gotladera Street,"LINESTRING (123.8744446 12.6657981, 123.874382 12.66642)",,40,,
342896051,tertiary,False,False,61.611,,"LINESTRING (123.8750622 12.6658511, 123.8750942 12.6664043)",,,,
342896051,tertiary,False,True,63.168,,"LINESTRING (123.8750622 12.6658511, 123.8750964 12.665284)",,,,
351436790,residential,False,False,71.33,,"LINESTRING (123.8750622 12.6658511, 123.8757186 12.665888)",,,,
351436790,residential,False,True,67.262,,"LINESTRING (123.8750622 12.6658511, 123.8744446 12.6657981)",,,,
351436790,residential,False,True,71.33,,"LINESTRING (123.8757186 12.665888, 123.8750622 12.6658511)",,,,
351449946,unclassified,False,False,54.579,Gerona Street,"LINESTRING (123.8757186 12.665888, 123.8757462 12.6663781)",,,,
351449946,unclassified,False,True,65.451,Gerona Street,"LINESTRING (123.8757186 12.665888, 123.8757146 12.6652994)",,,,
342896052,secondary,False,False,69.69,C. Gotladera Street,"LINESTRING (123.8742426 12.6676542, 123.8743088 12.6670308)",,40,645,2
342896052,secondary,False,True,80.003,C. Gotladera Street,"LINESTRING (123.8742426 12.6676542, 123.8741744 12.6683706)",,40,645,2
908291441,residential,False,True,60.162,N. Roque Street,"LINESTRING (123.8742426 12.6676542, 123.8736884 12.6676351)",,,,
351446791,tertiary,False,False,88.092,N. Roque Street,"LINESTRING (123.8742426 12.6676542, 123.8745371 12.6676682, 123.8750539 12.6676865)",,,,
351436786,tertiary,False,False,136.513,V. Zuniga,"LINESTRING (123.8731552 12.668235, 123.8729257 12.6694421)",,,,
908292211,tertiary,False,False,47.2,S. De Vera,"LINESTRING (123.8731552 12.668235, 123.8735863 12.6682922)",,,,
"[909483078, 351436791]",residential,False,True,50.715,S. De Vera,"LINESTRING (123.8731552 12.668235, 123.8730258 12.668213, 123.8726909 12.6681851)",,,,
351436786,tertiary,False,False,65.739,V. Zuniga,"LINESTRING (123.8729257 12.6694421, 123.8728215 12.6700245)",,,,
351436786,tertiary,False,True,136.513,V. Zuniga,"LINESTRING (123.8729257 12.6694421, 123.8731552 12.668235)",,,,
604094961,residential,False,True,50.853,N. Loilo Street,"LINESTRING (123.8729257 12.6694421, 123.8733913 12.669495)",,,,
"[604094961, 909487221]",residential,False,False,172.974,N. Loilo Street,"LINESTRING (123.8729257 12.6694421, 123.8726591 12.6694094, 123.8725635 12.6693693, 123.8725582 12.6692934, 123.8726909 12.6681851)",,,,
351436785,residential,False,False,64.509,Padre Diaz Street,"LINESTRING (123.8733913 12.669495, 123.8733036 12.6700688)",,,,
351436785,residential,False,True,135.408,Padre Diaz Street,"LINESTRING (123.8733913 12.669495, 123.8735863 12.6682922)",,,,
604094961,residential,False,False,50.853,N. Loilo Street,"LINESTRING (123.8733913 12.669495, 123.8729257 12.6694421)",,,,
604094961,residential,False,True,71.355,N. Loilo Street,"LINESTRING (123.8733913 12.669495, 123.8740481 12.6695291)",,,,
351436786,tertiary,False,False,70.216,V. Zuniga,"LINESTRING (123.8728215 12.6700245, 123.872727 12.6706492)",,,,
351436786,tertiary,False,True,65.739,V. Zuniga,"LINESTRING (123.8728215 12.6700245, 123.8729257 12.6694421)",,,,
351439943,residential,False,False,52.533,Bonifacio Street,"LINESTRING (123.8728215 12.6700245, 123.8733036 12.6700688)",,,,
351436785,residential,False,False,69.358,Padre Diaz Street,"LINESTRING (123.8733036 12.6700688, 123.8731939 12.6706833)",,,,
351436785,residential,False,True,64.509,Padre Diaz Street,"LINESTRING (123.8733036 12.6700688, 123.8733913 12.669495)",,,,
351439943,residential,False,False,72.784,Bonifacio Street,"LINESTRING (123.8733036 12.6700688, 123.8739737 12.6701008)",,,,
351439943,residential,False,True,52.533,Bonifacio Street,"LINESTRING (123.8733036 12.6700688, 123.8728215 12.6700245)",,,,
351436786,tertiary,False,False,56.865,V. Zuniga,"LINESTRING (123.872727 12.6706492, 123.8726335 12.6711524)",,,,
351436786,tertiary,False,True,70.216,V. Zuniga,"LINESTRING (123.872727 12.6706492, 123.8728215 12.6700245)",,,,
351439950,residential,False,False,50.794,L Hilao Street,"LINESTRING (123.872727 12.6706492, 123.8731939 12.6706833)",,,,
351436785,residential,False,False,58.408,Padre Diaz Street,"LINESTRING (123.8731939 12.6706833, 123.8730948 12.6711996)",,,,
351436785,residential,False,True,69.358,Padre Diaz Street,"LINESTRING (123.8731939 12.6706833, 123.8733036 12.6700688)",,,,
351439950,residential,False,False,78.36,L Hilao Street,"LINESTRING (123.8731939 12.6706833, 123.8739152 12.6707203)",,,,
351439950,residential,False,True,50.794,L Hilao Street,"LINESTRING (123.8731939 12.6706833, 123.872727 12.6706492)",,,,
351436786,tertiary,False,False,73.783,V. Zuniga,"LINESTRING (123.8726335 12.6711524, 123.8724914 12.6718013)",,,,
351436786,tertiary,False,True,56.865,V. Zuniga,"LINESTRING (123.8726335 12.6711524, 123.872727 12.6706492)",,,,
351439926,residential,False,False,50.319,A Golpeo Street,"LINESTRING (123.8726335 12.6711524, 123.8730948 12.6711996)",,,,
351436785,residential,False,True,58.408,Padre Diaz Street,"LINESTRING (123.8730948 12.6711996, 123.8731939 12.6706833)",,,,
351439926,residential,False,False,82.83,A Golpeo Street,"LINESTRING (123.8730948 12.6711996, 123.8738557 12.6712611)",,,,
351439926,residential,False,True,50.319,A Golpeo Street,"LINESTRING (123.8730948 12.6711996, 123.8726335 12.6711524)",,,,
351436785,residential,False,False,77.015,Padre Diaz Street,"LINESTRING (123.8730948 12.6711996, 123.8729397 12.6718352, 123.8729319 12.6718737)",,,,
351439946,residential,False,False,49.134,,"LINESTRING (123.8723945 12.6722804, 123.8728426 12.6723446)",,,,
351436786,tertiary,False,True,54.302,V. Zuniga,"LINESTRING (123.8723945 12.6722804, 123.8724792 12.6718548, 123.8724914 12.6718013)",,,,
351436785,residential,False,False,57.41,Padre Diaz Street,"LINESTRING (123.8728426 12.6723446, 123.8727539 12.6728536)",,,,
351436785,residential,False,True,53.25,Padre Diaz Street,"LINESTRING (123.8728426 12.6723446, 123.8729319 12.6718737)",,,,
351439946,residential,False,False,92.538,,"LINESTRING (123.8728426 12.6723446, 123.8736914 12.672427)",,,,
351439946,residential,False,True,49.134,,"LINESTRING (123.8728426 12.6723446, 123.8723945 12.6722804)",,,,
351436785,residential,False,True,57.41,Padre Diaz Street,"LINESTRING (123.8727539 12.6728536, 123.8728426 12.6723446)",,,,
908298391,residential,False,False,95.87,,"LINESTRING (123.8727539 12.6728536, 123.8736295 12.6729701)",,,,
342896056,residential,False,False,45.133,T De Castro Street,"LINESTRING (123.8738556 12.6664085, 123.8734399 12.6663927)",,,646,
342896056,residential,False,True,57.123,T De Castro Street,"LINESTRING (123.8738556 12.6664085, 123.874382 12.66642)",,,646,
351436785,residential,False,False,71.516,Padre Diaz Street,"LINESTRING (123.8738556 12.6664085, 123.8737854 12.667048)",,,,
351436785,residential,False,True,56.257,Padre Diaz Street,"LINESTRING (123.8738556 12.6664085, 123.8738997 12.6659044)",,,,
245912730,residential,False,False,11.302,C.Granado Street,"LINESTRING (123.8785611 12.6688478, 123.8785494 12.6689488)",,,,
245912730,residential,False,True,118.742,C.Granado Street,"LINESTRING (123.8785611 12.6688478, 123.8786877 12.6677871)",,,,
733771789,residential,False,True,104.905,,"LINESTRING (123.8785611 12.6688478, 123.8781209 12.6687987, 123.8779038 12.6692639)",,,,
351439928,residential,False,False,34.632,,"LINESTRING (123.8751046 12.6686501, 123.875081 12.6689607)",,,,
351449946,unclassified,False,False,51.294,Gerona Street,"LINESTRING (123.8758329 12.6691906, 123.8758323 12.6696519)",,,,
351449946,unclassified,False,True,18.423,Gerona Street,"LINESTRING (123.8758329 12.6691906, 123.8758276 12.669025)",,,,
673280132,residential,False,False,84.236,,"LINESTRING (123.8758329 12.6691906, 123.8750591 12.669128)",,,,1
342896052,secondary,False,False,129.546,C. Gotladera Street,"LINESTRING (123.8740481 12.6695291, 123.8741744 12.6683706)",,40,645,2
342896052,secondary,False,True,64.081,C. Gotladera Street,"LINESTRING (123.8740481 12.6695291, 123.8739737 12.6701008)",,40,645,2
604094961,residential,False,False,71.355,N. Loilo Street,"LINESTRING (123.8740481 12.6695291, 123.8733913 12.669495)",,,,
604094961,residential,False,True,103.415,N. Loilo Street,"LINESTRING (123.8740481 12.6695291, 123.8749999 12.6695802)",,,,
351439928,residential,False,False,60.562,,"LINESTRING (123.8749999 12.6695802, 123.8749345 12.6701211)",,,,
351439928,residential,False,True,50.691,,"LINESTRING (123.8749999 12.6695802, 123.8750591 12.669128)",,,,
604094961,residential,False,False,103.415,N. Loilo Street,"LINESTRING (123.8749999 12.6695802, 123.8740481 12.6695291)",,,,
604094961,residential,False,True,90.656,N. Loilo Street,"LINESTRING (123.8749999 12.6695802, 123.8758323 12.6696519)",,,,
351449946,unclassified,False,False,56.196,Gerona Street,"LINESTRING (123.8758323 12.6696519, 123.8758418 12.6701572)",,,,
351449946,unclassified,False,True,51.294,Gerona Street,"LINESTRING (123.8758323 12.6696519, 123.8758329 12.6691906)",,,,
604094961,residential,False,False,90.656,N. Loilo Street,"LINESTRING (123.8758323 12.6696519, 123.8749999 12.6695802)",,,,
"[604094961, 604094963, 351436789]",residential,False,True,285.487,"['N. Loilo Street', 'N Loilo Street']","LINESTRING (123.8758323 12.6696519, 123.8771193 12.6697482, 123.8773349 12.6697685, 123.8782102 12.6698212, 123.8784562 12.6698446)",yes,,,
245912730,residential,False,True,100.12,C.Granado Street,"LINESTRING (123.8784562 12.6698446, 123.8785494 12.6689488)",,,,
351436789,residential,False,True,86.143,N Loilo Street,"LINESTRING (123.8784562 12.6698446, 123.8792407 12.6699643)",,,,
245912730,residential,False,False,64.295,C.Granado Street,"LINESTRING (123.8784562 12.6698446, 123.8784272 12.6701128, 123.8783868 12.6704188)",,,,
"[604094961, 604094963, 351436789]",residential,False,False,285.48699999999997,"['N. Loilo Street', 'N Loilo Street']","LINESTRING (123.8784562 12.6698446, 123.8782102 12.6698212, 123.8773349 12.6697685, 123.8771193 12.6697482, 123.8758323 12.6696519)",yes,,,
351436789,residential,False,False,86.143,N Loilo Street,"LINESTRING (123.8792407 12.6699643, 123.8784562 12.6698446)",,,,
351436789,residential,False,True,21.492,N Loilo Street,"LINESTRING (123.8792407 12.6699643, 123.8794235 12.6700388)",,,,
604084847,residential,False,False,51.778999999999996,,"LINESTRING (123.8792407 12.6699643, 123.8794143 12.6695695, 123.8794426 12.6695463)",,,,
351436789,residential,False,False,21.492,N Loilo Street,"LINESTRING (123.8794235 12.6700388, 123.8792407 12.6699643)",,,,
351436789,residential,False,True,91.079,N Loilo Street,"LINESTRING (123.8794235 12.6700388, 123.8801947 12.6703625)",,,,
351439934,residential,False,False,50.03,,"LINESTRING (123.8794235 12.6700388, 123.879241 12.670452)",,,,
342896052,secondary,False,False,64.081,C. Gotladera Street,"LINESTRING (123.8739737 12.6701008, 123.8740481 12.6695291)",,40,645,2
342896052,secondary,False,True,69.177,C. Gotladera Street,"LINESTRING (123.8739737 12.6701008, 123.8739152 12.6707203)",,40,645,2
351439943,residential,False,False,104.259,Bonifacio Street,"LINESTRING (123.8739737 12.6701008, 123.8749345 12.6701211)",,,,
351439943,residential,False,True,72.784,Bonifacio Street,"LINESTRING (123.8739737 12.6701008, 123.8733036 12.6700688)",,,,
351439928,residential,False,False,71.959,,"LINESTRING (123.8749345 12.6701211, 123.8748662 12.6707648)",,,,
351439928,residential,False,True,60.562,,"LINESTRING (123.8749345 12.6701211, 123.8749999 12.6695802)",,,,
351439943,residential,False,False,98.512,Bonifacio Street,"LINESTRING (123.8749345 12.6701211, 123.8758418 12.6701572)",,,,
351439943,residential,False,True,104.259,Bonifacio Street,"LINESTRING (123.8749345 12.6701211, 123.8739737 12.6701008)",,,,
351439943,residential,False,True,98.512,Bonifacio Street,"LINESTRING (123.8758418 12.6701572, 123.8749345 12.6701211)",,,,
351449946,unclassified,False,False,69.319,Gerona Street,"LINESTRING (123.8758418 12.6701572, 123.875883 12.6707793)",,,,
351449946,unclassified,False,True,56.196,Gerona Street,"LINESTRING (123.8758418 12.6701572, 123.8758323 12.6696519)",,,,
351436789,residential,False,False,91.079,N Loilo Street,"LINESTRING (123.8801947 12.6703625, 123.8794235 12.6700388)",,,,
351436789,residential,False,True,37.913,N Loilo Street,"LINESTRING (123.8801947 12.6703625, 123.8805157 12.6704973)",,,,
351439935,residential,False,False,50.835,,"LINESTRING (123.8801947 12.6703625, 123.8799942 12.6707757)",,,,
245912730,residential,False,False,28.242,C.Granado Street,"LINESTRING (123.8783868 12.6704188, 123.8783535 12.6706707)",,,,
"[351439936, 351439942]",residential,False,"[False, True]",264.021,,"LINESTRING (123.8783868 12.6704188, 123.8778572 12.6703702, 123.8772735 12.6703931, 123.8772614 12.670397, 123.8772495 12.670407, 123.8772465 12.6704142, 123.8772467 12.6704271, 123.8773064 12.6706025, 123.8773157 12.6706319, 123.8773312 12.6706476, 123.8773517 12.6706552, 123.8776284 12.6706521, 123.8778642 12.6706445, 123.8781069 12.6706572, 123.8783535 12.6706707)",,,,
245912730,residential,False,True,64.295,C.Granado Street,"LINESTRING (123.8783868 12.6704188, 123.8784272 12.6701128, 123.8784562 12.6698446)",,,,
351439929,residential,False,False,89.289,,"LINESTRING (123.879241 12.670452, 123.8799942 12.6707757)",,,,
351439934,residential,False,True,50.03,,"LINESTRING (123.879241 12.670452, 123.8794235 12.6700388)",,,,
351439934,residential,False,False,49.334,,"LINESTRING (123.879241 12.670452, 123.8790812 12.670811, 123.8790726 12.6708626)",,,,
245912730,residential,False,True,28.242,C.Granado Street,"LINESTRING (123.8783535 12.6706707, 123.8783868 12.6704188)",,,,
"[351439936, 351439942]",residential,False,"[False, True]",264.021,,"LINESTRING (123.8783535 12.6706707, 123.8781069 12.6706572, 123.8778642 12.6706445, 123.8776284 12.6706521, 123.8773517 12.6706552, 123.8773312 12.6706476, 123.8773157 12.6706319, 123.8773064 12.6706025, 123.8772467 12.6704271, 123.8772465 12.6704142, 123.8772495 12.670407, 123.8772614 12.670397, 123.8772735 12.6703931, 123.8778572 12.6703702, 123.8783868 12.6704188)",,,,
245912730,residential,False,False,32.247,C.Granado Street,"LINESTRING (123.8783535 12.6706707, 123.8783512 12.6706883, 123.8783502 12.6706954, 123.8783161 12.6709584)",,,,
342896052,secondary,False,False,69.177,C. Gotladera Street,"LINESTRING (123.8739152 12.6707203, 123.8739737 12.6701008)",,40,645,2
342896052,secondary,False,True,60.48,C. Gotladera Street,"LINESTRING (123.8739152 12.6707203, 123.8738557 12.6712611)",,40,645,2
351439950,residential,False,False,103.29,L Hilao Street,"LINESTRING (123.8739152 12.6707203, 123.8748662 12.6707648)",,,,
