osmid,highway,oneway,reversed,length,geometry,name,lanes,maxspeed
281776184,residential,False,False,152.285,"LINESTRING (123.0415024 7.848225, 123.0427265 7.8475885)",,,
281776184,residential,False,True,99.354,"LINESTRING (123.0415024 7.848225, 123.0411524 7.8484311, 123.0407166 7.8486632)",,,
281776186,residential,False,False,76.297,"LINESTRING (123.0415024 7.848225, 123.0413495 7.8479818, 123.0411492 7.8476349)",,,
281776186,residential,False,True,100.035,"LINESTRING (123.0415024 7.848225, 123.0417961 7.8487752, 123.0419156 7.8490259)",,,
369625760,residential,False,False,108.119,"LINESTRING (123.0448607 7.84658, 123.0443859 7.845729)",,,
863569943,residential,False,False,40.718,"LINESTRING (123.0448607 7.84658, 123.0445321 7.8467477)",,,
863569943,residential,False,True,190.522,"LINESTRING (123.0448607 7.84658, 123.0453086 7.8463581, 123.0458504 7.8460725, 123.0462541 7.8458506, 123.0463855 7.8457722)",,,
281776178,unclassified,False,True,114.912,"LINESTRING (123.0411492 7.8476349, 123.0402781 7.8482035)",Poblacion - Salawagan Road,,
281776178,unclassified,False,False,156.60500000000002,"LINESTRING (123.0411492 7.8476349, 123.0416809 7.8472868, 123.0423582 7.8468949)",Poblacion - Salawagan Road,,
281776186,residential,False,True,76.297,"LINESTRING (123.0411492 7.8476349, 123.0413495 7.8479818, 123.0415024 7.848225)",,,
281776200,residential,False,True,117.953,"LINESTRING (123.0463855 7.8457722, 123.0462232 7.8456102, 123.0460998 7.8454786, 123.0460113 7.8453923, 123.0456385 7.8450123)",,,
"[281776201, 863569942]","['unclassified', 'residential']",False,False,1091.282,"LINESTRING (123.0463855 7.8457722, 123.0470145 7.8461881, 123.0475241 7.8466531, 123.047854 7.8469533, 123.0479707 7.8470968, 123.0480458 7.8472097, 123.0481786 7.8474223, 123.0482295 7.8475392, 123.0482523 7.8476588, 123.0482832 7.8479378, 123.0483073 7.8483111, 123.0482993 7.8491002, 123.0482778 7.8500249, 123.0482429 7.8508818, 123.0482275 7.8509356, 123.048192 7.8509815, 123.0481195 7.8510067, 123.0480069 7.8510107, 123.0474047 7.8508645, 123.0470473 7.8508021, 123.0467114 7.8507423, 123.0462874 7.8506921, 123.0460636 7.8506759, 123.0456559 7.8506334, 123.0454507 7.8506208, 123.0453435 7.8506261, 123.0452362 7.8506586, 123.0449384 7.8507729, 123.0444986 7.8509921)",Bliss Road,,
863569943,residential,False,False,190.522,"LINESTRING (123.0463855 7.8457722, 123.0462541 7.8458506, 123.0458504 7.8460725, 123.0453086 7.8463581, 123.0448607 7.84658)",,,
863569944,secondary,False,False,119.042,"LINESTRING (123.0423582 7.8468949, 123.0418625 7.8459436)",Bayog-Lakewood Road,2,
281776178,unclassified,False,True,156.60500000000002,"LINESTRING (123.0423582 7.8468949, 123.0416809 7.8472868, 123.0411492 7.8476349)",Poblacion - Salawagan Road,,
281776196,residential,False,True,258.274,"LINESTRING (123.0423582 7.8468949, 123.0428731 7.8465946, 123.043026 7.8465016, 123.0434458 7.8462704, 123.0440868 7.8458985, 123.0443859 7.845729)",,,
863569944,secondary,False,True,87.145,"LINESTRING (123.0423582 7.8468949, 123.0425127 7.8471895, 123.0427265 7.8475885)",Bayog-Lakewood Road,2,
863569944,secondary,False,False,24.715,"LINESTRING (123.043832 7.8497273, 123.0437339 7.8495274)",Bayog-Lakewood Road,2,
281776186,residential,False,False,194.39600000000002,"LINESTRING (123.043832 7.8497273, 123.0435501 7.8498635, 123.0429013 7.850185, 123.042798 7.8502129, 123.0426968 7.8502023, 123.0426163 7.850185, 123.0425479 7.8501425, 123.0424956 7.8500601, 123.0424172 7.8499266, 123.042366 7.849842)",,,
863569944,secondary,False,True,158.675,"LINESTRING (123.043832 7.8497273, 123.0442344 7.8505151, 123.0444986 7.8509921)",Bayog-Lakewood Road,2,
369638285,residential,False,False,100.511,"LINESTRING (123.0445321 7.8467477, 123.0448916 7.8475785)",,,
863569943,residential,False,True,40.718,"LINESTRING (123.0445321 7.8467477, 123.0448607 7.84658)",,,
863569943,residential,False,False,219.562,"LINESTRING (123.0445321 7.8467477, 123.0439205 7.8470842, 123.0435779 7.8472735, 123.0430864 7.8475412, 123.042792 7.8477106)",,,
863569944,secondary,False,False,15.032,"LINESTRING (123.0457592 7.8532386, 123.045674 7.853133)",Bayog-Lakewood Road,2,
863569944,secondary,False,False,15.375,"LINESTRING (123.042792 7.8477106, 123.0427265 7.8475885)",Bayog-Lakewood Road,2,
863569943,residential,False,True,219.562,"LINESTRING (123.042792 7.8477106, 123.0430864 7.8475412, 123.0435779 7.8472735, 123.0439205 7.8470842, 123.0445321 7.8467477)",,,
863569944,secondary,False,True,129.027,"LINESTRING (123.042792 7.8477106, 123.0432245 7.848521, 123.0433372 7.8487376)",Bayog-Lakewood Road,2,
"[281776201, 863569942]","['residential', 'unclassified']",False,True,1091.2820000000002,"LINESTRING (123.0444986 7.8509921, 123.0449384 7.8507729, 123.0452362 7.8506586, 123.0453435 7.8506261, 123.0454507 7.8506208, 123.0456559 7.8506334, 123.0460636 7.8506759, 123.0462874 7.8506921, 123.0467114 7.8507423, 123.0470473 7.8508021, 123.0474047 7.8508645, 123.0480069 7.8510107, 123.0481195 7.8510067, 123.048192 7.8509815, 123.0482275 7.8509356, 123.0482429 7.8508818, 123.0482778 7.8500249, 123.0482993 7.8491002, 123.0483073 7.8483111, 123.0482832 7.8479378, 123.0482523 7.8476588, 123.0482295 7.8475392, 123.0481786 7.8474223, 123.0480458 7.8472097, 123.0479707 7.8470968, 123.047854 7.8469533, 123.0475241 7.8466531, 123.0470145 7.8461881, 123.0463855 7.8457722)",Bliss Road,,
863569944,secondary,False,False,158.675,"LINESTRING (123.0444986 7.8509921, 123.0442344 7.8505151, 123.043832 7.8497273)",Bayog-Lakewood Road,2,
863569944,secondary,False,True,271.064,"LINESTRING (123.0444986 7.8509921, 123.0449234 7.8517766, 123.0453609 7.8525916, 123.0455044 7.8528587, 123.0455755 7.8529842, 123.045674 7.853133)",Bayog-Lakewood Road,2,
281776178,unclassified,False,False,114.912,"LINESTRING (123.0402781 7.8482035, 123.0411492 7.8476349)",Poblacion - Salawagan Road,,
845346097,residential,False,False,86.555,"LINESTRING (123.0402781 7.8482035, 123.0398275 7.8475658)",,,
281776184,residential,False,True,152.285,"LINESTRING (123.0427265 7.8475885, 123.0415024 7.848225)",,,
863569944,secondary,False,True,15.375,"LINESTRING (123.0427265 7.8475885, 123.042792 7.8477106)",Bayog-Lakewood Road,2,
863569944,secondary,False,False,87.145,"LINESTRING (123.0427265 7.8475885, 123.0425127 7.8471895, 123.0423582 7.8468949)",Bayog-Lakewood Road,2,
281776184,residential,False,False,500.42100000000005,"LINESTRING (123.0421154 7.8506892, 123.0412598 7.8503929, 123.0409849 7.8502906, 123.0402432 7.8499665, 123.0396847 7.8497094, 123.0394506 7.8495852, 123.0394232 7.8495433, 123.0394218 7.8494902, 123.0394453 7.8494473, 123.0398449 7.8492039, 123.0402553 7.8489488, 123.0405489 7.8487657, 123.0407166 7.8486632)",,,
863569944,secondary,False,False,49.954,"LINESTRING (123.0418625 7.8459436, 123.0416545 7.8455444)",Bayog-Lakewood Road,2,
863569944,secondary,False,True,119.042,"LINESTRING (123.0418625 7.8459436, 123.0423582 7.8468949)",Bayog-Lakewood Road,2,
281776199,residential,False,True,176.851,"LINESTRING (123.0418625 7.8459436, 123.0421597 7.8457216, 123.042464 7.8455121, 123.0429829 7.8451334, 123.0431616 7.8450094)",,,
281776186,residential,False,False,57.69200000000001,"LINESTRING (123.042366 7.849842, 123.0422795 7.8497092, 123.0421109 7.8493894)",,,
281776186,residential,False,True,194.396,"LINESTRING (123.042366 7.849842, 123.0424172 7.8499266, 123.0424956 7.8500601, 123.0425479 7.8501425, 123.0426163 7.850185, 123.0426968 7.8502023, 123.042798 7.8502129, 123.0429013 7.850185, 123.0435501 7.8498635, 123.043832 7.8497273)",,,
"[410541364, 845340614, 845340615]",residential,False,"[False, True]",150.901,"LINESTRING (123.042366 7.849842, 123.0424391 7.8498181, 123.0425317 7.8497742, 123.043592 7.8492384)",,,
863569944,secondary,False,False,62.36,"LINESTRING (123.043592 7.8492384, 123.0433372 7.8487376)",Bayog-Lakewood Road,2,
"[410541364, 845340614, 845340615]",residential,False,"[False, True]",150.901,"LINESTRING (123.043592 7.8492384, 123.0425317 7.8497742, 123.0424391 7.8498181, 123.042366 7.849842)",,,
863569944,secondary,False,True,35.735,"LINESTRING (123.043592 7.8492384, 123.0437057 7.8494701, 123.0437339 7.8495274)",Bayog-Lakewood Road,2,
281776184,residential,False,False,99.354,"LINESTRING (123.0407166 7.8486632, 123.0411524 7.8484311, 123.0415024 7.848225)",,,
281776184,residential,False,True,500.42099999999994,"LINESTRING (123.0407166 7.8486632, 123.0405489 7.8487657, 123.0402553 7.8489488, 123.0398449 7.8492039, 123.0394453 7.8494473, 123.0394218 7.8494902, 123.0394232 7.8495433, 123.0394506 7.8495852, 123.0396847 7.8497094, 123.0402432 7.8499665, 123.0409849 7.8502906, 123.0412598 7.8503929, 123.0421154 7.8506892)",,,
369625763,residential,False,False,178.263,"LINESTRING (123.0407166 7.8486632, 123.040899 7.8489727, 123.0410063 7.8491175, 123.0411351 7.8492676, 123.0412175 7.8493188, 123.0413054 7.8493354, 123.0414087 7.8493128, 123.0419156 7.8490259)",,,
