osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,junction
259871035,692,Jose Protacio Rizal Street,primary,False,False,122.734,,"LINESTRING (124.7893977 10.3278387, 124.7896249 10.3267578)",
893589569,693,Bato – Bontoc Road,primary,False,False,163.621,2,"LINESTRING (124.7893977 10.3278387, 124.7908663 10.3281176)",
894803218,692,J. P. Rizal Street,primary,False,True,108.52100000000002,2,"LINESTRING (124.7893977 10.3278387, 124.7893671 10.3280164, 124.7892952 10.3284604, 124.7892563 10.3288044)",
154955143,,,residential,False,False,160.816,,"LINESTRING (124.7891158 10.3297638, 124.7905655 10.3300038)",
894803218,692,J. P. Rizal Street,primary,False,False,107.782,2,"LINESTRING (124.7891158 10.3297638, 124.7891933 10.3292346, 124.7892563 10.3288044)",
154955142,,,residential,False,False,227.812,,"LINESTRING (124.7899727 10.3246888, 124.7920196 10.3250659)",
259871035,692,Jose Protacio Rizal Street,primary,False,True,123.67,,"LINESTRING (124.7899727 10.3246888, 124.7897829 10.3257852)",
154955138,,,residential,False,False,106.206,,"LINESTRING (124.790697 10.3290581, 124.7908663 10.3281176)",
154955138,,,residential,False,True,106.137,,"LINESTRING (124.790697 10.3290581, 124.7905655 10.3300038)",
154955141,,F. Calderon Street,residential,False,False,112.582,,"LINESTRING (124.790697 10.3290581, 124.7917108 10.3292323)",
154955141,,F. Calderon Street,residential,False,True,160.108,,"LINESTRING (124.790697 10.3290581, 124.7892563 10.3288044)",
154955138,,,residential,False,False,14.408,,"LINESTRING (124.7910242 10.3271635, 124.7910513 10.3270367)",
154955138,,,residential,False,True,107.488,,"LINESTRING (124.7910242 10.3271635, 124.7908663 10.3281176)",
154955146,,,residential,False,True,159.591,,"LINESTRING (124.7910242 10.3271635, 124.7906435 10.3270597, 124.7896249 10.3267578)",
154955138,,,residential,False,False,106.137,,"LINESTRING (124.7905655 10.3300038, 124.790697 10.3290581)",
154955143,,,residential,False,False,107.573,,"LINESTRING (124.7905655 10.3300038, 124.7915351 10.3301651)",
154955143,,,residential,False,True,160.816,,"LINESTRING (124.7905655 10.3300038, 124.7891158 10.3297638)",
154955144,,,residential,False,True,107.921,,"LINESTRING (124.7919544 10.3282918, 124.7917108 10.3292323)",
893589569,693,Bato – Bontoc Road,primary,False,True,120.597,2,"LINESTRING (124.7919544 10.3282918, 124.7908663 10.3281176)",
154955144,,,residential,False,False,110.915,,"LINESTRING (124.7919544 10.3282918, 124.7921372 10.3274969, 124.7921781 10.3273189)",
893589569,693,Bato – Bontoc Road,primary,False,False,98.521,2,"LINESTRING (124.7919544 10.3282918, 124.7924135 10.3283653, 124.7928446 10.3284259)",
154955142,,,residential,False,True,30.585,,"LINESTRING (124.7935937 10.325348, 124.7933173 10.3253066)",
893585764,,,residential,False,True,123.941,,"LINESTRING (124.7935937 10.325348, 124.7933147 10.3264283)",
154955143,,,residential,False,True,107.573,,"LINESTRING (124.7915351 10.3301651, 124.7905655 10.3300038)",
154955144,,,residential,False,False,105.489,,"LINESTRING (124.7915351 10.3301651, 124.7917108 10.3292323)",
"[893585762, 521951622]",,,residential,False,False,112.096,,"LINESTRING (124.7915351 10.3301651, 124.79154 10.3302593, 124.7913811 10.3308919, 124.7913596 10.3311532)",
154955141,,F. Calderon Street,residential,False,True,112.582,,"LINESTRING (124.7917108 10.3292323, 124.790697 10.3290581)",
154955144,,,residential,False,False,107.921,,"LINESTRING (124.7917108 10.3292323, 124.7919544 10.3282918)",
154955144,,,residential,False,True,105.489,,"LINESTRING (124.7917108 10.3292323, 124.7915351 10.3301651)",
"[893585764, 154955141]",,F. Calderon Street,residential,False,False,209.939,,"LINESTRING (124.7917108 10.3292323, 124.7926228 10.32938, 124.7928446 10.3284259)",
154955142,,,residential,False,False,69.937,,"LINESTRING (124.7926872 10.3252002, 124.7933173 10.3253066)",
154955142,,,residential,False,True,74.543,,"LINESTRING (124.7926872 10.3252002, 124.7920196 10.3250659)",
154955144,,,residential,False,True,122.697,,"LINESTRING (124.7926872 10.3252002, 124.7924189 10.3262716)",
154955145,,,tertiary,False,True,99.532,,"LINESTRING (124.7933147 10.3264283, 124.7924189 10.3262716)",
893585764,,,residential,False,False,123.941,,"LINESTRING (124.7933147 10.3264283, 124.7935937 10.325348)",
893585764,,,residential,False,True,227.999,,"LINESTRING (124.7933147 10.3264283, 124.7928446 10.3284259)",
154955141,,F. Calderon Street,residential,False,False,160.108,,"LINESTRING (124.7892563 10.3288044, 124.790697 10.3290581)",
"[366056497, 893583212, 165492647]",,,residential,False,"[False, True]",298.704,,"LINESTRING (124.7892563 10.3288044, 124.7888467 10.328744, 124.7888446 10.3288424, 124.7886512 10.3297392, 124.7885957 10.3304136, 124.7880846 10.3301106)",
894803218,692,J. P. Rizal Street,primary,False,False,108.521,2,"LINESTRING (124.7892563 10.3288044, 124.7892952 10.3284604, 124.7893671 10.3280164, 124.7893977 10.3278387)",
894803218,692,J. P. Rizal Street,primary,False,True,107.782,2,"LINESTRING (124.7892563 10.3288044, 124.7891933 10.3292346, 124.7891158 10.3297638)",
154955142,,,residential,False,False,74.543,,"LINESTRING (124.7920196 10.3250659, 124.7926872 10.3252002)",
154955142,,,residential,False,True,227.812,,"LINESTRING (124.7920196 10.3250659, 124.7899727 10.3246888)",
154955147,,,residential,False,False,86.108,,"LINESTRING (124.7920196 10.3250659, 124.7921787 10.3243075)",
154955138,,,residential,False,False,107.488,,"LINESTRING (124.7908663 10.3281176, 124.7910242 10.3271635)",
154955138,,,residential,False,True,106.206,,"LINESTRING (124.7908663 10.3281176, 124.790697 10.3290581)",
893589569,693,Bato – Bontoc Road,primary,False,False,120.597,2,"LINESTRING (124.7908663 10.3281176, 124.7919544 10.3282918)",
893589569,693,Bato – Bontoc Road,primary,False,True,163.621,2,"LINESTRING (124.7908663 10.3281176, 124.7893977 10.3278387)",
259871035,692,Jose Protacio Rizal Street,primary,False,False,123.67,,"LINESTRING (124.7897829 10.3257852, 124.7899727 10.3246888)",
259871035,692,Jose Protacio Rizal Street,primary,False,True,109.521,,"LINESTRING (124.7897829 10.3257852, 124.7896249 10.3267578)",
893589570,,,residential,False,True,95.505,,"LINESTRING (124.7897829 10.3257852, 124.7889242 10.3256302)",
154955145,,,tertiary,False,False,164.437,,"LINESTRING (124.7897829 10.3257852, 124.7907288 10.3259692, 124.7912575 10.3260721)",
893585764,,,residential,False,False,227.999,,"LINESTRING (124.7928446 10.3284259, 124.7933147 10.3264283)",
"[893585764, 154955141]",,F. Calderon Street,residential,False,True,209.939,,"LINESTRING (124.7928446 10.3284259, 124.7926228 10.32938, 124.7917108 10.3292323)",
893589569,693,Bato – Bontoc Road,primary,False,True,98.521,2,"LINESTRING (124.7928446 10.3284259, 124.7924135 10.3283653, 124.7919544 10.3282918)",
154955147,,,residential,False,True,86.108,,"LINESTRING (124.7921787 10.3243075, 124.7920196 10.3250659)",
154955138,,,residential,False,True,109.605,,"LINESTRING (124.7912575 10.3260721, 124.7910513 10.3270367)",
154955145,,,tertiary,False,False,128.972,,"LINESTRING (124.7912575 10.3260721, 124.7924189 10.3262716)",
154955145,,,tertiary,False,True,164.437,,"LINESTRING (124.7912575 10.3260721, 124.7907288 10.3259692, 124.7897829 10.3257852)",
259871035,692,Jose Protacio Rizal Street,primary,False,False,109.521,,"LINESTRING (124.7896249 10.3267578, 124.7897829 10.3257852)",
259871035,692,Jose Protacio Rizal Street,primary,False,True,122.734,,"LINESTRING (124.7896249 10.3267578, 124.7893977 10.3278387)",
"[902508227, 154955140]",,Severino Gertos Street,residential,False,"[False, True]",282.238,,"LINESTRING (124.7896249 10.3267578, 124.7895384 10.3267365, 124.7892476 10.3266712, 124.7887934 10.3265781, 124.7885171 10.3264786, 124.7884296 10.3264629, 124.7883839 10.3264743, 124.7883366 10.3265058, 124.7882589 10.3265856, 124.7881812 10.3266844, 124.7879519 10.3271066, 124.7877507 10.3275058, 124.787723 10.3275608)",
154955146,,,residential,False,False,159.591,,"LINESTRING (124.7896249 10.3267578, 124.7906435 10.3270597, 124.7910242 10.3271635)",
154955144,,,residential,False,False,122.697,,"LINESTRING (124.7924189 10.3262716, 124.7926872 10.3252002)",
154955144,,,residential,False,True,119.397,,"LINESTRING (124.7924189 10.3262716, 124.7921781 10.3273189)",
154955145,,,tertiary,False,False,99.532,,"LINESTRING (124.7924189 10.3262716, 124.7933147 10.3264283)",
154955145,,,tertiary,False,True,128.972,,"LINESTRING (124.7924189 10.3262716, 124.7912575 10.3260721)",
154955138,,,residential,False,False,109.605,,"LINESTRING (124.7910513 10.3270367, 124.7912575 10.3260721)",
154955138,,,residential,False,True,14.408,,"LINESTRING (124.7910513 10.3270367, 124.7910242 10.3271635)",
165492643,,,residential,False,False,127.196,,"LINESTRING (124.7910513 10.3270367, 124.7921781 10.3273189)",
154955144,,,residential,False,False,119.397,,"LINESTRING (124.7921781 10.3273189, 124.7924189 10.3262716)",
165492643,,,residential,False,True,127.196,,"LINESTRING (124.7921781 10.3273189, 124.7910513 10.3270367)",
154955144,,,residential,False,True,110.915,,"LINESTRING (124.7921781 10.3273189, 124.7921372 10.3274969, 124.7919544 10.3282918)",
893589241,,,residential,False,True,87.367,,"LINESTRING (124.7936207 10.3245798, 124.7933173 10.3253066)",
"[893589240, 246264166]",,,residential,False,False,102.328,,"LINESTRING (124.7936207 10.3245798, 124.7935215 10.3244911, 124.7935314 10.3243596, 124.7936429 10.3242863, 124.7937469 10.3243092, 124.7938105 10.3243935, 124.7938026 10.3244981, 124.7937271 10.3245722, 124.7936207 10.3245798)",circular
"[893589240, 246264166]",,,residential,False,True,102.328,,"LINESTRING (124.7936207 10.3245798, 124.7937271 10.3245722, 124.7938026 10.3244981, 124.7938105 10.3243935, 124.7937469 10.3243092, 124.7936429 10.3242863, 124.7935314 10.3243596, 124.7935215 10.3244911, 124.7936207 10.3245798)",circular
154955142,,,residential,False,False,30.585,,"LINESTRING (124.7933173 10.3253066, 124.7935937 10.325348)",
154955142,,,residential,False,True,69.937,,"LINESTRING (124.7933173 10.3253066, 124.7926872 10.3252002)",
893589241,,,residential,False,False,87.367,,"LINESTRING (124.7933173 10.3253066, 124.7936207 10.3245798)",
"[366056497, 893583212, 165492647]",,,residential,False,"[False, True]",298.704,,"LINESTRING (124.7880846 10.3301106, 124.7885957 10.3304136, 124.7886512 10.3297392, 124.7888446 10.3288424, 124.7888467 10.328744, 124.7892563 10.3288044)",
"[893585762, 521951622]",,,residential,False,True,112.096,,"LINESTRING (124.7913596 10.3311532, 124.7913811 10.3308919, 124.79154 10.3302593, 124.7915351 10.3301651)",
894807348,,,residential,False,False,69.495,,"LINESTRING (124.7913596 10.3311532, 124.7912201 10.331198, 124.7911061 10.3311967, 124.7908111 10.3309697)",
893589570,,,residential,False,False,95.505,,"LINESTRING (124.7889242 10.3256302, 124.7897829 10.3257852)",
894807348,,,residential,False,True,69.495,,"LINESTRING (124.7908111 10.3309697, 124.7911061 10.3311967, 124.7912201 10.331198, 124.7913596 10.3311532)",
34299623,,Juan Luna Street,tertiary,False,True,81.74199999999999,,"LINESTRING (124.787723 10.3275608, 124.7879192 10.3275974, 124.7881605 10.3276423, 124.7884586 10.3276896)",
