osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,bridge
154946849,2,A. Mabini Street,residential,False,False,65.505,,"LINESTRING (124.7284394 10.4341491, 124.7278925 10.4343894)",
154946849,2,A. Mabini Street,residential,False,True,82.188,,"LINESTRING (124.7284394 10.4341491, 124.7291408 10.4338836)",
154946850,2,J. P. Rizal Street,primary,False,False,49.348,692,"LINESTRING (124.7284394 10.4341491, 124.7282412 10.4337504)",
154946850,2,J. P. Rizal Street,primary,False,True,69.825,692,"LINESTRING (124.7284394 10.4341491, 124.7285175 10.4342911, 124.7286247 10.4344898, 124.7286998 10.4347198)",
154946847,2,Lopez Jaena Street,residential,False,False,120.256,,"LINESTRING (124.7286998 10.4347198, 124.7276612 10.4350752)",
154946847,2,Lopez Jaena Street,residential,False,True,84.15,,"LINESTRING (124.7286998 10.4347198, 124.7294247 10.4344659)",
154946850,2,J. P. Rizal Street,primary,False,False,69.825,692,"LINESTRING (124.7286998 10.4347198, 124.7286247 10.4344898, 124.7285175 10.4342911, 124.7284394 10.4341491)",
"[566555384, 154946850, 154946851]",2,J. P. Rizal Street,primary,False,True,185.94299999999998,692,"LINESTRING (124.7286998 10.4347198, 124.7287047 10.4347493, 124.7287765 10.4354075, 124.7287944 10.4355725, 124.7289044 10.4363797)",yes
154946849,2,A. Mabini Street,residential,False,False,82.188,,"LINESTRING (124.7291408 10.4338836, 124.7284394 10.4341491)",
154950226,2,Zamora Street,residential,False,False,57.093,,"LINESTRING (124.7291408 10.4338836, 124.7289164 10.43342)",
154950226,2,Zamora Street,residential,False,True,71.807,,"LINESTRING (124.7291408 10.4338836, 124.7294247 10.4344659)",
154946849,2,A. Mabini Street,residential,False,True,104.24100000000001,,"LINESTRING (124.7291408 10.4338836, 124.7298982 10.4336218, 124.7300363 10.4335632)",
154946847,2,Lopez Jaena Street,residential,False,False,84.15,,"LINESTRING (124.7294247 10.4344659, 124.7286998 10.4347198)",
154946847,2,Lopez Jaena Street,residential,False,True,107.294,,"LINESTRING (124.7294247 10.4344659, 124.7303487 10.4341414)",
154950226,2,Zamora Street,residential,False,False,71.807,,"LINESTRING (124.7294247 10.4344659, 124.7291408 10.4338836)",
154946847,2,Lopez Jaena Street,residential,False,False,107.294,,"LINESTRING (124.7303487 10.4341414, 124.7294247 10.4344659)",
895481250,2,F. Romano Street,residential,False,False,162.248,,"LINESTRING (124.7303487 10.4341414, 124.7310837 10.4354089)",
895481250,2,F. Romano Street,residential,False,True,72.806,,"LINESTRING (124.7303487 10.4341414, 124.7300363 10.4335632)",
154946847,2,Lopez Jaena Street,residential,False,False,60.256,,"LINESTRING (124.7266084 10.4354234, 124.726088 10.4356015)",
154950236,2,San Miguel Street,residential,False,False,89.652,,"LINESTRING (124.7266084 10.4354234, 124.7268124 10.4362043)",
154950236,2,San Miguel Street,residential,False,True,60.436,,"LINESTRING (124.7266084 10.4354234, 124.7264598 10.4348999)",
154946847,2,Lopez Jaena Street,residential,False,True,121.481,,"LINESTRING (124.7266084 10.4354234, 124.7275874 10.4351043, 124.7276612 10.4350752)",
895481250,2,F. Romano Street,residential,False,False,72.806,,"LINESTRING (124.7300363 10.4335632, 124.7303487 10.4341414)",
895481250,2,F. Romano Street,residential,False,True,69.648,,"LINESTRING (124.7300363 10.4335632, 124.7297117 10.4330243)",
154946849,2,A. Mabini Street,residential,False,False,104.24100000000001,,"LINESTRING (124.7300363 10.4335632, 124.7298982 10.4336218, 124.7291408 10.4338836)",
566555384,2,J. P. Rizal Street,primary,False,True,105.323,692,"LINESTRING (124.7289044 10.4363797, 124.7290143 10.4373207)",
566555394,2,Ballener Street,residential,False,False,72.193,,"LINESTRING (124.7289044 10.4363797, 124.7282982 10.4366368)",
566555394,2,Ballener Street,residential,False,True,261.627,,"LINESTRING (124.7289044 10.4363797, 124.7310837 10.4354089)",
"[566555384, 154946850, 154946851]",2,J. P. Rizal Street,primary,False,False,185.94299999999998,692,"LINESTRING (124.7289044 10.4363797, 124.7287944 10.4355725, 124.7287765 10.4354075, 124.7287047 10.4347493, 124.7286998 10.4347198)",yes
566555394,2,Ballener Street,residential,False,True,72.193,,"LINESTRING (124.7282982 10.4366368, 124.7289044 10.4363797)",
