osmid,oneway,ref,name,highway,maxspeed,access,reversed,length,geometry
492998960,False,,,residential,,,True,40.47,"LINESTRING (125.2487115 9.9455074, 125.2490796 9.9454757)"
492998963,False,,,residential,,,False,76.217,"LINESTRING (125.2487115 9.9455074, 125.2487181 9.9461928)"
492998963,False,,,residential,,,True,146.54500000000002,"LINESTRING (125.2487115 9.9455074, 125.2487514 9.9446464, 125.2487138 9.9441919)"
492998962,False,,,residential,,,False,32.66,"LINESTRING (125.2487181 9.9461928, 125.2490163 9.9461917)"
492998962,False,,,residential,,,True,37.638,"LINESTRING (125.2487181 9.9461928, 125.2483745 9.9461985)"
492998963,False,,,residential,,,False,101.597,"LINESTRING (125.2487181 9.9461928, 125.2487513 9.9471059)"
492998963,False,,,residential,,,True,76.217,"LINESTRING (125.2487181 9.9461928, 125.2487115 9.9455074)"
492998954,False,,,residential,,,True,68.408,"LINESTRING (125.2479038 9.9434733, 125.2485073 9.9433148)"
492998955,False,,,residential,,,True,45.432,"LINESTRING (125.2488072 9.9426425, 125.2484 9.9427204)"
492998961,False,,,residential,,,True,44.82,"LINESTRING (125.2488072 9.9426425, 125.2487406 9.9422448)"
492998961,False,,,residential,,,False,63.559,"LINESTRING (125.2488072 9.9426425, 125.2488884 9.943128, 125.2489015 9.9432065)"
492998956,False,,,residential,,,True,206.802,"LINESTRING (125.250496 9.9438331, 125.2502346 9.9419912)"
492998958,False,,,residential,,,True,57.925,"LINESTRING (125.250496 9.9438331, 125.2499789 9.9439424)"
492998958,False,,,residential,,,False,245.37,"LINESTRING (125.250496 9.9438331, 125.2508676 9.9437428, 125.2508435 9.9435949, 125.250594 9.9419331)"
492998956,False,,,residential,,,False,206.802,"LINESTRING (125.2502346 9.9419912, 125.250496 9.9438331)"
492998957,False,,,residential,,,False,166.043,"LINESTRING (125.2502346 9.9419912, 125.2487406 9.9422448)"
492998957,False,,,residential,,,True,39.89,"LINESTRING (125.2502346 9.9419912, 125.250594 9.9419331)"
492998957,False,,,residential,,,False,39.89,"LINESTRING (125.250594 9.9419331, 125.2502346 9.9419912)"
492998958,False,,,residential,,,True,245.37,"LINESTRING (125.250594 9.9419331, 125.2508435 9.9435949, 125.2508676 9.9437428, 125.250496 9.9438331)"
910367650,False,,,residential,,,False,145.989,"LINESTRING (125.250594 9.9419331, 125.2503861 9.9407772, 125.2503955 9.9406385)"
492998960,False,,,residential,,,True,76.43,"LINESTRING (125.2480137 9.9455142, 125.2487115 9.9455074)"
492998954,False,,,residential,,,False,44.823,"LINESTRING (125.2489015 9.9432065, 125.2485073 9.9433148)"
492998961,False,,,residential,,,False,61.432,"LINESTRING (125.2489015 9.9432065, 125.2489189 9.9433323, 125.2489773 9.9437539)"
492998961,False,,,residential,,,True,63.559,"LINESTRING (125.2489015 9.9432065, 125.2488884 9.943128, 125.2488072 9.9426425)"
492998957,False,,,residential,,,False,47.244,"LINESTRING (125.2487406 9.9422448, 125.2483144 9.9423103)"
492998957,False,,,residential,,,True,166.043,"LINESTRING (125.2487406 9.9422448, 125.2502346 9.9419912)"
492998961,False,,,residential,,,False,44.82,"LINESTRING (125.2487406 9.9422448, 125.2488072 9.9426425)"
492998961,False,,,residential,,,True,38.189,"LINESTRING (125.2487406 9.9422448, 125.2487379 9.942052, 125.2487352 9.9419014)"
492998961,False,,,residential,,,False,38.189,"LINESTRING (125.2487352 9.9419014, 125.2487379 9.942052, 125.2487406 9.9422448)"
"[492998961, 492998953]",False,,,residential,,,True,188.41200000000003,"LINESTRING (125.2487352 9.9419014, 125.248754 9.9418116, 125.248915 9.9416345, 125.2490169 9.9415236, 125.2493387 9.9413704, 125.2496311 9.9411537, 125.2497451 9.9409648, 125.2497889 9.9406849)"
910367652,False,,,residential,,,True,90.991,"LINESTRING (125.2487352 9.9419014, 125.2483061 9.9419278, 125.2482766 9.9419635, 125.2483144 9.9423103)"
492998957,False,,,residential,,,True,47.244,"LINESTRING (125.2483144 9.9423103, 125.2487406 9.9422448)"
492998963,False,,,residential,,,False,46.555,"LINESTRING (125.2483144 9.9423103, 125.2484 9.9427204)"
910367652,False,,,residential,,,False,90.991,"LINESTRING (125.2483144 9.9423103, 125.2482766 9.9419635, 125.2483061 9.9419278, 125.2487352 9.9419014)"
917682416,False,,,residential,,,True,38.223,"LINESTRING (125.2483144 9.9423103, 125.2482554 9.9423314, 125.247971 9.9423631)"
492998955,False,,,residential,,,False,45.432,"LINESTRING (125.2484 9.9427204, 125.2488072 9.9426425)"
492998963,False,,,residential,,,False,67.131,"LINESTRING (125.2484 9.9427204, 125.2485073 9.9433148)"
492998963,False,,,residential,,,True,46.555,"LINESTRING (125.2484 9.9427204, 125.2483144 9.9423103)"
492998954,False,,,residential,,,False,68.408,"LINESTRING (125.2485073 9.9433148, 125.2479038 9.9434733)"
492998954,False,,,residential,,,True,44.823,"LINESTRING (125.2485073 9.9433148, 125.2489015 9.9432065)"
492998963,False,,,residential,,,False,56.007,"LINESTRING (125.2485073 9.9433148, 125.2486222 9.9438056)"
492998963,False,,,residential,,,True,67.131,"LINESTRING (125.2485073 9.9433148, 125.2484 9.9427204)"
492998958,False,,,residential,,,False,36.105,"LINESTRING (125.2487138 9.9441919, 125.2490339 9.9441143)"
492998963,False,,,residential,,,True,44.111,"LINESTRING (125.2487138 9.9441919, 125.2486222 9.9438056)"
492998963,False,,,residential,,,False,146.54500000000002,"LINESTRING (125.2487138 9.9441919, 125.2487514 9.9446464, 125.2487115 9.9455074)"
492998962,False,,,residential,,,False,37.638,"LINESTRING (125.2483745 9.9461985, 125.2487181 9.9461928)"
492998962,False,,,residential,,,True,32.66,"LINESTRING (125.2490163 9.9461917, 125.2487181 9.9461928)"
"[492998962, 365220901]",False,,,residential,,,"[False, True]",218.485,"LINESTRING (125.2490163 9.9461917, 125.2502631 9.9460737, 125.2500866 9.9453635)"
492998964,False,,,residential,,,False,80.60900000000001,"LINESTRING (125.2490163 9.9461917, 125.2490169 9.9456846, 125.2490796 9.9454757)"
910367649,False,,,residential,,,False,176.23899999999998,"LINESTRING (125.2503955 9.9406385, 125.2505471 9.9405936, 125.2507952 9.9404047, 125.2514912 9.9402449, 125.2518899 9.940107)"
910367649,False,,,residential,,,True,66.82900000000001,"LINESTRING (125.2503955 9.9406385, 125.2500871 9.9406848, 125.2497889 9.9406849)"
910367650,False,,,residential,,,True,145.989,"LINESTRING (125.2503955 9.9406385, 125.2503861 9.9407772, 125.250594 9.9419331)"
"[492998953, 492998961]",False,,,residential,,,False,188.412,"LINESTRING (125.2497889 9.9406849, 125.2497451 9.9409648, 125.2496311 9.9411537, 125.2493387 9.9413704, 125.2490169 9.9415236, 125.248915 9.9416345, 125.248754 9.9418116, 125.2487352 9.9419014)"
910367649,False,,,residential,,,False,66.82900000000001,"LINESTRING (125.2497889 9.9406849, 125.2500871 9.9406848, 125.2503955 9.9406385)"
492998961,False,,,residential,,,False,40.551,"LINESTRING (125.2489773 9.9437539, 125.2490339 9.9441143)"
910367651,False,,,residential,,,True,39.315,"LINESTRING (125.2489773 9.9437539, 125.2486222 9.9438056)"
492998961,False,,,residential,,,True,61.432,"LINESTRING (125.2489773 9.9437539, 125.2489189 9.9433323, 125.2489015 9.9432065)"
492998963,False,,,residential,,,False,44.111,"LINESTRING (125.2486222 9.9438056, 125.2487138 9.9441919)"
492998963,False,,,residential,,,True,56.007,"LINESTRING (125.2486222 9.9438056, 125.2485073 9.9433148)"
910367651,False,,,residential,,,False,39.315,"LINESTRING (125.2486222 9.9438056, 125.2489773 9.9437539)"
492998963,False,,,residential,,,True,101.597,"LINESTRING (125.2487513 9.9471059, 125.2487181 9.9461928)"
917682416,False,,,residential,,,False,38.223,"LINESTRING (125.247971 9.9423631, 125.2482554 9.9423314, 125.2483144 9.9423103)"
