osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,bridge,maxspeed
383472213,False,LLacer Street,residential,False,93.156,"LINESTRING (124.2826658 12.5019401, 124.2833451 12.5014282)",,,,
98294897,False,Rizal Street,tertiary,False,118.21900000000001,"LINESTRING (124.2826658 12.5019401, 124.2823897 12.5013322, 124.2823636 12.5012694, 124.2822949 12.5011062, 124.2822362 12.5009633)",,,,
98294897,False,Rizal Street,tertiary,True,237.841,"LINESTRING (124.2826658 12.5019401, 124.2828068 12.5021131, 124.2830455 12.5022722, 124.2843509 12.5027869, 124.2846018 12.5028777)",,,,
383472213,False,LLacer Street,residential,True,93.156,"LINESTRING (124.2833451 12.5014282, 124.2826658 12.5019401)",,,,
258039802,False,Maharlika Highway,trunk,False,86.59100000000001,"LINESTRING (124.2833451 12.5014282, 124.2832052 12.5009772, 124.2831046 12.5006858)",2,1,,
258039802,False,Maharlika Highway,trunk,True,72.913,"LINESTRING (124.2833451 12.5014282, 124.2834082 12.5015975, 124.2834976 12.50176, 124.283602 12.5018756, 124.2837223 12.5019461)",2,1,,
98294897,False,Rizal Street,tertiary,False,75.194,"LINESTRING (124.2859883 12.5034294, 124.2858714 12.5033737, 124.2853474 12.5031738)",,,,
315999273,False,Poblacion-Barangay Cabacungan Road,trunk,False,24.433,"LINESTRING (124.2859883 12.5034294, 124.286012 12.5033711, 124.2860399 12.5033027, 124.2860714 12.5032252)",,,,
315999273,False,Poblacion-Barangay Cabacungan Road,trunk,True,106.08200000000001,"LINESTRING (124.2859883 12.5034294, 124.2859465 12.5035084, 124.2857169 12.5039432, 124.2855396 12.5042769)",,,,
299232648,False,Poblacion-Cabacungan Road,tertiary,False,11.59,"LINESTRING (124.2853294 12.5047102, 124.2852818 12.5048035)",2,,,
29170292,False,Looc Port,trunk,True,217.433,"LINESTRING (124.2853294 12.5047102, 124.2851723 12.5046259, 124.285 12.5045338, 124.2845964 12.50442, 124.2843516 12.5043497, 124.2842507 12.5043343, 124.2841537 12.5043454, 124.2835595 12.5045034, 124.2834293 12.5045428)",,,,
"[315999272, 315999273, 325359580]",False,"['Poblacion-Barangay Cabacungan Road', 'Maharlika Highway']",trunk,False,53.313,"LINESTRING (124.2853294 12.5047102, 124.2853837 12.5046024, 124.2855131 12.5043315, 124.2855396 12.5042769)",2,,yes,60
29170292,False,Looc Port,trunk,False,217.433,"LINESTRING (124.2834293 12.5045428, 124.2835595 12.5045034, 124.2841537 12.5043454, 124.2842507 12.5043343, 124.2843516 12.5043497, 124.2845964 12.50442, 124.285 12.5045338, 124.2851723 12.5046259, 124.2853294 12.5047102)",,,,
258039802,False,Maharlika Highway,trunk,False,17.447,"LINESTRING (124.2862115 12.5028808, 124.2860603 12.5028276)",2,1,,
315999273,False,Poblacion-Barangay Cabacungan Road,trunk,True,14.918,"LINESTRING (124.2862115 12.5028808, 124.2861608 12.5030055)",,,,
299233269,False,Allen Diversion Road,secondary,False,95.45,"LINESTRING (124.2854819 12.4994636, 124.2858887 12.5002246)",,670-Div AH26,,
299233269,False,Allen Diversion Road,secondary,True,63.162,"LINESTRING (124.2854819 12.4994636, 124.2852013 12.498966)",,670-Div AH26,,
"[861303141, 315999942]",False,,residential,"[False, True]",292.549,"LINESTRING (124.2854819 12.4994636, 124.2847852 12.4996045, 124.2845546 12.4995888, 124.2844258 12.4995919, 124.2841129 12.4996961, 124.2833338 12.49995, 124.282897 12.500123)",,,,
