osmid,lanes,highway,oneway,reversed,length,geometry,name,ref,maxspeed,width,bridge
35005868,2,residential,False,True,71.371,"LINESTRING (121.0491165 14.3908199, 121.0491562 14.3901792)",Umali Street,,30,,
358358373,2,tertiary,False,False,101.663,"LINESTRING (121.0491165 14.3908199, 121.0481838 14.3906795)",Pedro Diaz Street,,30,,
35005868,2,residential,False,True,68.466,"LINESTRING (121.04903 14.3914299, 121.0491165 14.3908199)",Umali Street,,30,,
35005880,2,residential,False,False,110.655,"LINESTRING (121.0483484 14.3886223, 121.0483113 14.3892183, 121.0482843 14.3896155)",Burgos Street,,30,,
"[35005880, 35005874]",2,residential,False,True,130.678,"LINESTRING (121.0483484 14.3886223, 121.0483699 14.3883841, 121.048374 14.3883589, 121.0483844 14.3883409, 121.048401 14.3883293, 121.0484224 14.3883243, 121.0492986 14.3883364)","['Santo Niño Street', 'Burgos Street']",,30,,
353501525,,residential,False,False,151.804,"LINESTRING (121.0483484 14.3886223, 121.0476613 14.3887269, 121.0475876 14.3887405, 121.0474864 14.3887543, 121.046955 14.3888269)",Upper Prinza Street,,30,,
35005880,2,residential,False,False,80.9,"LINESTRING (121.048249 14.3899547, 121.0481838 14.3906795)",Burgos Street,,30,,
35005880,2,residential,False,True,37.909,"LINESTRING (121.048249 14.3899547, 121.0482843 14.3896155)",Burgos Street,,30,,
195323492,2,secondary,False,False,155.855,"LINESTRING (121.048249 14.3899547, 121.0477189 14.389835, 121.0475953 14.3898071, 121.0474927 14.389784, 121.0473726 14.3897569, 121.0468397 14.3896367)",Rizal Street,,40,,
195323492,2,secondary,False,True,100.85,"LINESTRING (121.048249 14.3899547, 121.0484868 14.3900136, 121.0491562 14.3901792)",Rizal Street,,40,,
35005880,2,residential,False,True,80.9,"LINESTRING (121.0481838 14.3906795, 121.048249 14.3899547)",Burgos Street,,30,,
358358373,2,tertiary,False,True,101.663,"LINESTRING (121.0481838 14.3906795, 121.0491165 14.3908199)",Pedro Diaz Street,,30,,
358358373,2,tertiary,False,False,93.578,"LINESTRING (121.0481838 14.3906795, 121.0481541 14.3906746, 121.0477249 14.3906035, 121.0475831 14.39058, 121.0474954 14.3905706, 121.0473257 14.3905489)",Pedro Diaz Street,,30,,
35005925,2,residential,False,False,90.898,"LINESTRING (121.046955 14.3888269, 121.0468397 14.3896367)",Tuazon Street,,30,,
353501525,,residential,False,False,73.126,"LINESTRING (121.046955 14.3888269, 121.0467733 14.3887968, 121.0462968 14.3886684)",Upper Prinza Street,,30,,
353501525,,residential,False,True,151.804,"LINESTRING (121.046955 14.3888269, 121.0474864 14.3887543, 121.0475876 14.3887405, 121.0476613 14.3887269, 121.0483484 14.3886223)",Upper Prinza Street,,30,,
35005925,2,residential,False,False,90.966,"LINESTRING (121.0468397 14.3896367, 121.0467608 14.3904512)",Tuazon Street,,30,,
35005925,2,residential,False,True,90.898,"LINESTRING (121.0468397 14.3896367, 121.046955 14.3888269)",Tuazon Street,,30,,
195323492,2,secondary,False,False,71.447,"LINESTRING (121.0468397 14.3896367, 121.0465212 14.3895645, 121.0461938 14.3894903)",Rizal Street,,40,,
195323492,2,secondary,False,True,155.855,"LINESTRING (121.0468397 14.3896367, 121.0473726 14.3897569, 121.0474927 14.389784, 121.0475953 14.3898071, 121.0477189 14.389835, 121.048249 14.3899547)",Rizal Street,,40,,
35005925,2,residential,False,True,90.966,"LINESTRING (121.0467608 14.3904512, 121.0468397 14.3896367)",Tuazon Street,,30,,
358358373,2,tertiary,False,False,229.13299999999998,"LINESTRING (121.0467608 14.3904512, 121.0463762 14.3903982, 121.0460927 14.390351, 121.0458353 14.3903124, 121.0456053 14.3902779, 121.0454736 14.3902582, 121.0454181 14.3902505, 121.0453194 14.3902384, 121.0447581 14.3901456, 121.0446618 14.3901202)",Pedro Diaz Street,,30,,
358358373,2,tertiary,False,True,61.805,"LINESTRING (121.0467608 14.3904512, 121.046922 14.3904791, 121.0473257 14.3905489)",Pedro Diaz Street,,30,,
35005955,,residential,False,True,56.799,"LINESTRING (121.0479121 14.3867991, 121.0479105 14.3862883)",,,,,
898548952,,residential,False,False,64.101,"LINESTRING (121.0479121 14.3867991, 121.0483987 14.3864672)",,,,,
35005955,,residential,False,False,73.35900000000001,"LINESTRING (121.0479121 14.3867991, 121.0479119 14.3870648, 121.0478125 14.3871259, 121.0477629 14.3872013, 121.0477384 14.3873904)",,,,,
35005955,,residential,False,False,56.799,"LINESTRING (121.0479105 14.3862883, 121.0479121 14.3867991)",,,,,
422621096,,residential,False,False,45.81,"LINESTRING (121.0416837 14.3897581, 121.0416962 14.3901699)",Cordillera Street,,,,
422621096,,residential,False,True,29.702,"LINESTRING (121.0416837 14.3897581, 121.0419593 14.3897487)",Cordillera Street,,,,
894602009,,residential,False,False,31.804000000000002,"LINESTRING (121.0416837 14.3897581, 121.0416046 14.3897383, 121.0415563 14.3897071, 121.0415308 14.3896733, 121.0415174 14.3896369, 121.0415147 14.3895668)",,,,,
92599521,,residential,False,True,7.1,"LINESTRING (121.0429348 14.3901466, 121.0429375 14.3902104)",Country Drive,,,,
114227401,,residential,False,False,133.43,"LINESTRING (121.0429348 14.3901466, 121.0416962 14.3901699)",Country Drive,,,,
422621096,,residential,False,False,129.745,"LINESTRING (121.0429348 14.3901466, 121.0429142 14.3900438, 121.0428283 14.3899191, 121.0427291 14.389797, 121.0426392 14.3897515, 121.0419593 14.3897487)",Cordillera Street,,,,
114227398,,residential,False,False,41.415,"LINESTRING (121.04107 14.3901718, 121.0410557 14.3897996)",,,,,
114227401,,residential,False,False,35.738,"LINESTRING (121.04107 14.3901718, 121.0407382 14.3901741)",Country Drive,,,,
114227401,,residential,False,True,67.446,"LINESTRING (121.04107 14.3901718, 121.0416962 14.3901699)",Country Drive,,,,
114227403,,residential,False,False,137.111,"LINESTRING (121.04107 14.3901718, 121.0410829 14.3907828, 121.0408388 14.3908075, 121.0406478 14.3908315, 121.0405021 14.3909699)",Kanlaon Street,,,,
114227398,,residential,False,True,28.487,"LINESTRING (121.0410627 14.3895435, 121.0410557 14.3897996)",,,,,
114227398,,residential,False,False,28.487,"LINESTRING (121.0410557 14.3897996, 121.0410627 14.3895435)",,,,,
114227398,,residential,False,True,41.415,"LINESTRING (121.0410557 14.3897996, 121.04107 14.3901718)",,,,,
114227403,,residential,False,False,36.92,"LINESTRING (121.0405021 14.3909699, 121.0402684 14.3912128)",Kanlaon Street,,,,
555445649,,residential,False,True,38.325,"LINESTRING (121.0405021 14.3909699, 121.0407624 14.3912049)",,,,,
114227403,,residential,False,True,137.111,"LINESTRING (121.0405021 14.3909699, 121.0406478 14.3908315, 121.0408388 14.3908075, 121.0410829 14.3907828, 121.04107 14.3901718)",Kanlaon Street,,,,
114227403,,residential,False,True,36.92,"LINESTRING (121.0402684 14.3912128, 121.0405021 14.3909699)",Kanlaon Street,,,,
114227400,,residential,False,False,42.203,"LINESTRING (121.0402684 14.3912128, 121.0403721 14.3915324, 121.0403517 14.3915723)",Arayat,,,,
114227401,,residential,False,True,144.405,"LINESTRING (121.0402684 14.3912128, 121.0401909 14.3909803, 121.0401991 14.3907049, 121.0402677 14.3905495, 121.0404298 14.3903282, 121.0406236 14.3902101, 121.0407382 14.3901741)",Country Drive,,,,
114227544,,residential,False,True,84.026,"LINESTRING (121.0421705 14.3905386, 121.0429501 14.3905104)",Town House,,,,
92599521,,residential,False,False,33.386,"LINESTRING (121.0429501 14.3905104, 121.0429375 14.3902104)",Country Drive,,,,
114227544,,residential,False,False,84.026,"LINESTRING (121.0429501 14.3905104, 121.0421705 14.3905386)",Town House,,,,
92599521,,residential,False,True,33.413,"LINESTRING (121.0429501 14.3905104, 121.0429517 14.3906154, 121.0429946 14.3907141, 121.0430722 14.3907606)",Country Drive,,,,
114227401,,residential,False,False,67.446,"LINESTRING (121.0416962 14.3901699, 121.04107 14.3901718)",Country Drive,,,,
114227401,,residential,False,True,133.43,"LINESTRING (121.0416962 14.3901699, 121.0429348 14.3901466)",Country Drive,,,,
422621096,,residential,False,True,45.81,"LINESTRING (121.0416962 14.3901699, 121.0416837 14.3897581)",Cordillera Street,,,,
279893053,,residential,False,False,118.56899999999999,"LINESTRING (121.0416962 14.3901699, 121.0417179 14.3907953, 121.0417259 14.390836, 121.0417454 14.390873, 121.0417793 14.3909062, 121.0419419 14.391047, 121.0420156 14.3911165)",Makiling Street,,,,
31031714,,residential,False,False,42.455,"LINESTRING (121.045084 14.3865331, 121.0454527 14.3863981)",JPA Drive,,,,
1204130894,4,trunk,False,False,30.749,"LINESTRING (121.045084 14.3865331, 121.045199 14.3867862)",National Road 1,1,50,13.1,
106485501,2,trunk,True,False,7.867,"LINESTRING (121.0454783 14.3875976, 121.0454356 14.3875402)",National Road 1,1,50,6,
"[361273585, 106485500, 753773438]",4,trunk,False,True,95.40100000000001,"LINESTRING (121.0454783 14.3875976, 121.0454806 14.3876142, 121.045483 14.3876345, 121.0454852 14.38765, 121.0454855 14.3877252, 121.0454833 14.3878777, 121.045486 14.3879139, 121.0454691 14.3880365, 121.0454651 14.3880905, 121.0454463 14.3881878, 121.0454229 14.3883119, 121.0454015 14.3883742, 121.0453817 14.3884441)",National Road 1,1,50,12.4,yes
422621097,4,trunk,False,False,78.82799999999999,"LINESTRING (121.0447461 14.3936998, 121.0447417 14.3936572, 121.0446898 14.392993)",National Road 1,1,50,13.1,
"[600226354, 1067291326]",2,residential,False,False,48.608999999999995,"LINESTRING (121.0447461 14.3936998, 121.0448796 14.3937011, 121.0451974 14.3937041)",,,,,
353501525,,residential,False,True,101.69500000000001,"LINESTRING (121.0453817 14.3884441, 121.0454657 14.3884655, 121.0458296 14.3885461, 121.0459053 14.3885629, 121.0462968 14.3886684)",Upper Prinza Street,,30,,
"[361273585, 106485500, 753773438]",4,trunk,False,False,95.40099999999998,"LINESTRING (121.0453817 14.3884441, 121.0454015 14.3883742, 121.0454229 14.3883119, 121.0454463 14.3881878, 121.0454651 14.3880905, 121.0454691 14.3880365, 121.045486 14.3879139, 121.0454833 14.3878777, 121.0454855 14.3877252, 121.0454852 14.38765, 121.045483 14.3876345, 121.0454806 14.3876142, 121.0454783 14.3875976)",National Road 1,1,50,12.4,yes
361273585,4,trunk,False,True,26.626,"LINESTRING (121.0453817 14.3884441, 121.0453477 14.388521, 121.0452863 14.388665)",National Road 1,1,50,12.4,
439537568,2,trunk,True,False,45.569,"LINESTRING (121.045086 14.3890208, 121.0451352 14.3889114, 121.0451763 14.3888312, 121.0452365 14.3887079, 121.0452863 14.388665)",National Road 1,1,50,6,
27372139,2,tertiary,False,True,23.211,"LINESTRING (121.0447771 14.38917, 121.0449847 14.389226)",Katihan Street,,40,,
353037818,1,trunk_link,True,False,38.086,"LINESTRING (121.0447771 14.38917, 121.0448521 14.3891534, 121.0449191 14.3891388, 121.0449778 14.3891095, 121.0450217 14.3890784, 121.045086 14.3890208)",,,,,
"[361273584, 1204176782, 361273583]","['4', '3']",tertiary,False,False,352.2060000000001,"LINESTRING (121.0447771 14.38917, 121.0446463 14.3891371, 121.0445026 14.389101, 121.0444414 14.3890855, 121.0442161 14.3890288, 121.0439084 14.3889506, 121.04379 14.3889205, 121.0434311 14.3888301, 121.0433588 14.3888118, 121.0430627 14.3887369, 121.0430327 14.3887292, 121.0428821 14.3886909, 121.0426139 14.3886258, 121.0425527 14.388612, 121.0424538 14.3885896, 121.0419195 14.3884596, 121.0418741 14.3884485, 121.0416094 14.3883841)",Katihan Street,,40,,
353037816,2,trunk,True,False,25.58,"LINESTRING (121.044892 14.3894378, 121.0449847 14.389226)",National Road 1,1,50,6,
353037817,1,trunk_link,True,False,33.217,"LINESTRING (121.044892 14.3894378, 121.0448829 14.3893297, 121.0448354 14.389245, 121.0447771 14.38917)",,,,,
1067291528,2,residential,False,False,12.768,"LINESTRING (121.0445489 14.3914203, 121.0446666 14.3914066)",,,20,,
422621097,4,trunk,False,False,53.032,"LINESTRING (121.0445489 14.3914203, 121.0445352 14.3912734, 121.0445256 14.3911294, 121.0445142 14.3909446)",National Road 1,1,50,13.1,
422621097,4,trunk,False,True,38.004999999999995,"LINESTRING (121.0445489 14.3914203, 121.0445729 14.3916769, 121.0445817 14.3917606)",National Road 1,1,50,13.1,
753781177,2,secondary,False,False,8.731,"LINESTRING (121.0450641 14.3892418, 121.0449847 14.389226)",E. Rodriguez Sr. Avenue,,40,,
365874395,2,trunk,True,False,106.86000000000001,"LINESTRING (121.0450641 14.3892418, 121.0450133 14.3893575, 121.0449642 14.389459, 121.0449013 14.389601, 121.0448682 14.3896722, 121.0446618 14.3901202)",National Road 1,1,50,6,
"[1204177992, 195323492]",2,secondary,False,True,124.77900000000001,"LINESTRING (121.0450641 14.3892418, 121.0451426 14.3892586, 121.0453765 14.3893063, 121.0454628 14.3893252, 121.0455963 14.3893549, 121.0456616 14.3893697, 121.0461938 14.3894903)",Rizal Street,,40,,
358358373,2,tertiary,False,True,229.133,"LINESTRING (121.0446618 14.3901202, 121.0447581 14.3901456, 121.0453194 14.3902384, 121.0454181 14.3902505, 121.0454736 14.3902582, 121.0456053 14.3902779, 121.0458353 14.3903124, 121.0460927 14.390351, 121.0463762 14.3903982, 121.0467608 14.3904512)",Pedro Diaz Street,,30,,
"[1082201505, 365874395]",2,trunk,True,False,57.712999999999994,"LINESTRING (121.0446618 14.3901202, 121.0445939 14.3902995, 121.0445685 14.3904004, 121.0445347 14.3904962, 121.0445075 14.3906163)",National Road 1,1,50,6,
408663969,1,residential,False,True,178.353,"LINESTRING (121.046302 14.3930824, 121.0459625 14.3929352, 121.0459015 14.3929144, 121.0458452 14.3929007, 121.0457962 14.3928936, 121.0457406 14.3928917, 121.0456848 14.3928941, 121.0455001 14.3929124, 121.0452537 14.3929369, 121.0448023 14.3929818, 121.0446898 14.392993)",San Francisco Street,,,,
361273585,4,trunk,False,False,26.626,"LINESTRING (121.0452863 14.388665, 121.0453477 14.388521, 121.0453817 14.3884441)",National Road 1,1,50,12.4,
439537569,2,trunk,True,False,69.6,"LINESTRING (121.0452863 14.388665, 121.0452981 14.3887305, 121.0452452 14.3888536, 121.0452022 14.3889382, 121.0451573 14.3890432, 121.0450641 14.3892418)",National Road 1,1,50,6,
898548952,,residential,False,True,64.101,"LINESTRING (121.0483987 14.3864672, 121.0479121 14.3867991)",,,,,
"[537044949, 901582357, 901582358]",,residential,False,True,98.30099999999999,"LINESTRING (121.042255 14.3872454, 121.0420551 14.387272, 121.04174 14.3875013, 121.0416052 14.3875156, 121.0415173 14.3875143, 121.0414241 14.3875113)",Katihan Street,,,,
114227401,,residential,False,True,35.738,"LINESTRING (121.0407382 14.3901741, 121.04107 14.3901718)",Country Drive,,,,
555445647,,residential,False,True,46.291,"LINESTRING (121.0407382 14.3901741, 121.0407396 14.3905904)",,,,,
114227401,,residential,False,False,144.405,"LINESTRING (121.0407382 14.3901741, 121.0406236 14.3902101, 121.0404298 14.3903282, 121.0402677 14.3905495, 121.0401991 14.3907049, 121.0401909 14.3909803, 121.0402684 14.3912128)",Country Drive,,,,
555445647,,residential,False,False,46.291,"LINESTRING (121.0407396 14.3905904, 121.0407382 14.3901741)",,,,,
555445649,,residential,False,False,38.325,"LINESTRING (121.0407624 14.3912049, 121.0405021 14.3909699)",,,,,
"[600226352, 600226354, 288171348]",2,residential,False,True,353.36199999999997,"LINESTRING (121.0451974 14.3937041, 121.0452162 14.3936022, 121.046617 14.3935532, 121.046743 14.3937353, 121.0451974 14.3937041)",,,,,
"[600226352, 600226354, 288171348]",2,residential,False,False,353.36199999999997,"LINESTRING (121.0451974 14.3937041, 121.046743 14.3937353, 121.046617 14.3935532, 121.0452162 14.3936022, 121.0451974 14.3937041)",,,,,
"[600226354, 1067291326]",2,residential,False,True,48.608999999999995,"LINESTRING (121.0451974 14.3937041, 121.0448796 14.3937011, 121.0447461 14.3936998)",,,,,
114227400,,residential,False,True,42.203,"LINESTRING (121.0403517 14.3915723, 121.0403721 14.3915324, 121.0402684 14.3912128)",Arayat,,,,
600281456,,residential,False,True,97.022,"LINESTRING (121.0403517 14.3915723, 121.0404888 14.3916576, 121.0405136 14.391705, 121.0405337 14.3919856, 121.0405391 14.3919988, 121.0405463 14.392006, 121.0405556 14.3920115, 121.0405659 14.3920141, 121.0409115 14.3919967)",,,,,
600281456,,residential,False,False,97.022,"LINESTRING (121.0409115 14.3919967, 121.0405659 14.3920141, 121.0405556 14.3920115, 121.0405463 14.392006, 121.0405391 14.3919988, 121.0405337 14.3919856, 121.0405136 14.391705, 121.0404888 14.3916576, 121.0403517 14.3915723)",,,,,
361273584,4,tertiary,False,False,32.729,"LINESTRING (121.0416094 14.3883841, 121.0413142 14.3883143)",Katihan Street,,40,,
"[361273584, 1204176782, 361273583]","['4', '3']",tertiary,False,True,352.206,"LINESTRING (121.0416094 14.3883841, 121.0418741 14.3884485, 121.0419195 14.3884596, 121.0424538 14.3885896, 121.0425527 14.388612, 121.0426139 14.3886258, 121.0428821 14.3886909, 121.0430327 14.3887292, 121.0430627 14.3887369, 121.0433588 14.3888118, 121.0434311 14.3888301, 121.04379 14.3889205, 121.0439084 14.3889506, 121.0442161 14.3890288, 121.0444414 14.3890855, 121.0445026 14.389101, 121.0446463 14.3891371, 121.0447771 14.38917)",Katihan Street,,40,,
600478571,,residential,False,True,82.701,"LINESTRING (121.0415255 14.3891576, 121.0415711 14.3891836, 121.0416321 14.3892927, 121.0417709 14.3894265, 121.0418654 14.3895129, 121.0419251 14.3896513, 121.0419593 14.3897487)",,,,,
422621096,,residential,False,False,29.702,"LINESTRING (121.0419593 14.3897487, 121.0416837 14.3897581)",Cordillera Street,,,,
422621096,,residential,False,True,129.745,"LINESTRING (121.0419593 14.3897487, 121.0426392 14.3897515, 121.0427291 14.389797, 121.0428283 14.3899191, 121.0429142 14.3900438, 121.0429348 14.3901466)",Cordillera Street,,,,
600478571,,residential,False,False,82.70100000000001,"LINESTRING (121.0419593 14.3897487, 121.0419251 14.3896513, 121.0418654 14.3895129, 121.0417709 14.3894265, 121.0416321 14.3892927, 121.0415711 14.3891836, 121.0415255 14.3891576)",,,,,
652028241,1,residential,False,False,33.46,"LINESTRING (121.0414538 14.3864509, 121.0414421 14.3867516)",,,,,
652028241,1,residential,False,True,33.46,"LINESTRING (121.0414421 14.3867516, 121.0414538 14.3864509)",,,,,
797820991,,residential,False,False,26.509,"LINESTRING (121.0414421 14.3867516, 121.0411968 14.3867322)",,,,,
652028241,1,residential,False,False,84.49799999999999,"LINESTRING (121.0414421 14.3867516, 121.0414304 14.3872368, 121.0414241 14.3875113)",,,,,
"[894504365, 797820991]",,residential,False,True,128.233,"LINESTRING (121.0414421 14.3867516, 121.0421705 14.3867739, 121.042196 14.3867622, 121.0422054 14.3867375, 121.0422054 14.3867076, 121.0422014 14.3864556, 121.0421987 14.3863439)",,,,,
"[901582357, 537044949, 901582358]",,residential,False,False,98.301,"LINESTRING (121.0414241 14.3875113, 121.0415173 14.3875143, 121.0416052 14.3875156, 121.04174 14.3875013, 121.0420551 14.387272, 121.042255 14.3872454)",Katihan Street,,,,
537044949,,residential,False,True,232.206,"LINESTRING (121.0414241 14.3875113, 121.041345 14.3875093, 121.041221 14.3875455, 121.0408536 14.3875533, 121.0406698 14.3874883, 121.0405397 14.3880132, 121.0409528 14.3881145, 121.0411151 14.3881547, 121.0412103 14.3881758, 121.0413431 14.3882018)",Katihan Street,,,,
652028241,1,residential,False,False,77.472,"LINESTRING (121.0414241 14.3875113, 121.0413717 14.3877848, 121.0413644 14.3880092, 121.0413612 14.3880911, 121.0413431 14.3882018)",,,,,
652028241,1,residential,False,True,84.49799999999999,"LINESTRING (121.0414241 14.3875113, 121.0414304 14.3872368, 121.0414421 14.3867516)",,,,,
361273584,4,tertiary,False,True,32.729,"LINESTRING (121.0413142 14.3883143, 121.0416094 14.3883841)",Katihan Street,,40,,
652028241,1,residential,False,True,12.891,"LINESTRING (121.0413142 14.3883143, 121.0413431 14.3882018)",,,,,
1006936008,2,secondary,True,False,7.985,"LINESTRING (121.0452652 14.3868436, 121.0451965 14.3868706)",Susana Heights Road,,50,,
706863896,2,trunk,True,False,80.859,"LINESTRING (121.0452652 14.3868436, 121.045299 14.3869185, 121.0453967 14.3871502, 121.0454191 14.3872159, 121.0454619 14.3873341, 121.0455079 14.3875298)",National Road 1,1,50,6,
35005819,2,tertiary,False,False,25.185,"LINESTRING (121.0475047 14.387387, 121.0475778 14.3873912, 121.0476455 14.3873909, 121.0477384 14.3873904)",Centennial Avenue,,30,,
35005819,2,tertiary,False,True,216.66400000000002,"LINESTRING (121.0475047 14.387387, 121.0471797 14.3873682, 121.0470562 14.387361, 121.0470133 14.387361, 121.0469369 14.3873585, 121.0467491 14.3873545, 121.0465341 14.3873693, 121.0463813 14.3873913, 121.0462689 14.3874075, 121.0461312 14.3874273, 121.0460471 14.3874411, 121.0455366 14.3875247, 121.0455079 14.3875298)",Centennial Avenue,,30,,
"[422621097, 106485499, 753777646]",4,trunk,False,True,36.525,"LINESTRING (121.0445075 14.3906163, 121.0445075 14.3906667, 121.0445074 14.3907411, 121.0445074 14.3908047, 121.0445129 14.3908899, 121.0445142 14.3909446)",National Road 1,1,50,13.1,yes
"[1204174521, 1082201506, 361273586]",2,trunk,True,False,139.17000000000002,"LINESTRING (121.0445075 14.3906163, 121.0444994 14.3904752, 121.0445024 14.3904391, 121.0445309 14.3902846, 121.044571 14.3901675, 121.0445952 14.3900911, 121.0447792 14.38968, 121.0448309 14.3895664, 121.0448622 14.3894984, 121.0448795 14.3894643, 121.044892 14.3894378)",National Road 1,1,50,6,
408663969,1,residential,False,False,178.353,"LINESTRING (121.0446898 14.392993, 121.0448023 14.3929818, 121.0452537 14.3929369, 121.0455001 14.3929124, 121.0456848 14.3928941, 121.0457406 14.3928917, 121.0457962 14.3928936, 121.0458452 14.3929007, 121.0459015 14.3929144, 121.0459625 14.3929352, 121.046302 14.3930824)",San Francisco Street,,,,
422621097,4,trunk,False,False,14.898,"LINESTRING (121.0446898 14.392993, 121.0446871 14.3929688, 121.044677 14.3928596)",National Road 1,1,50,13.1,
422621097,4,trunk,False,True,78.82799999999999,"LINESTRING (121.0446898 14.392993, 121.0447417 14.3936572, 121.0447461 14.3936998)",National Road 1,1,50,13.1,
797820990,,residential,False,True,67.314,"LINESTRING (121.0412036 14.3861269, 121.0412049 14.3861776, 121.0411968 14.3867322)",,,,,
797820991,,residential,False,True,26.509,"LINESTRING (121.0411968 14.3867322, 121.0414421 14.3867516)",,,,,
797820990,,residential,False,False,67.314,"LINESTRING (121.0411968 14.3867322, 121.0412049 14.3861776, 121.0412036 14.3861269)",,,,,
797820991,,residential,False,False,94.238,"LINESTRING (121.0411968 14.3867322, 121.0410333 14.3867193, 121.0409796 14.3867037, 121.0409273 14.3866777, 121.0407744 14.3866115, 121.0407275 14.3866115, 121.0406873 14.3866193, 121.0405545 14.3866595, 121.0405008 14.3866712, 121.0404499 14.3866751, 121.0403547 14.3866686)",,,,,
