osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge,junction
146431449,unclassified,False,False,96.726,,,,,"LINESTRING (122.5858065 7.7858886, 122.5849315 7.7858171)",,
592902417,primary,False,False,94.173,4,79,Ipil-Liloy-Sindangan Road,50,"LINESTRING (122.5858065 7.7858886, 122.5855839 7.7867063)",,
592902417,primary,False,True,97.531,4,79,Ipil-Liloy-Sindangan Road,50,"LINESTRING (122.5858065 7.7858886, 122.5860376 7.7850419)",,
158839312,residential,False,True,48.094,,,,,"LINESTRING (122.5878936 7.7780405, 122.5879544 7.7784688)",,
158839403,residential,False,True,174.024,,,,,"LINESTRING (122.5878936 7.7780405, 122.5871502 7.778147, 122.5863303 7.7782645)",,
158839395,residential,False,True,105.755,,,,,"LINESTRING (122.5889046 7.7783339, 122.5879544 7.7784688)",,
158839312,residential,False,False,48.094,,,,,"LINESTRING (122.5879544 7.7784688, 122.5878936 7.7780405)",,
158839312,residential,False,True,46.273,,,,,"LINESTRING (122.5879544 7.7784688, 122.5880106 7.7788812)",,
158839395,residential,False,False,105.755,,,,,"LINESTRING (122.5879544 7.7784688, 122.5889046 7.7783339)",,
158839395,residential,False,True,176.316,,,,,"LINESTRING (122.5879544 7.7784688, 122.5871199 7.7785902, 122.586371 7.7786991)",,
866895630,residential,False,True,139.187,,,,,"LINESTRING (122.5892594 7.7786917, 122.5880106 7.7788812)",,
158839312,residential,False,False,46.273,,,,,"LINESTRING (122.5880106 7.7788812, 122.5879544 7.7784688)",,
158839413,unclassified,False,True,65.831,,,,,"LINESTRING (122.5880106 7.7788812, 122.5874215 7.7789803)",,
866895630,residential,False,False,139.187,,,,,"LINESTRING (122.5880106 7.7788812, 122.5892594 7.7786917)",,
158839413,unclassified,False,False,65.831,,,,,"LINESTRING (122.5874215 7.7789803, 122.5880106 7.7788812)",,
158839475,unclassified,False,False,14.38,,,,,"LINESTRING (122.5874215 7.7789803, 122.5873873 7.7791051)",,
158839413,unclassified,False,True,112.41,,,,,"LINESTRING (122.5874215 7.7789803, 122.5870794 7.7790453, 122.5864188 7.7791673)",,
158839348,residential,False,False,99.783,,,,,"LINESTRING (122.5873873 7.7791051, 122.5882631 7.7793338)",,
158839475,unclassified,False,False,213.792,,,,,"LINESTRING (122.5873873 7.7791051, 122.5869574 7.78098)",,
158839475,unclassified,False,True,14.38,,,,,"LINESTRING (122.5873873 7.7791051, 122.5874215 7.7789803)",,
1027577097,residential,False,False,72.732,,,,,"LINESTRING (122.5892729 7.7796128, 122.5899294 7.7796817)",,
158839348,residential,False,True,115.556,,,,,"LINESTRING (122.5892729 7.7796128, 122.5892447 7.7795991, 122.5882631 7.7793338)",,
866875361,residential,False,True,105.522,,,,,"LINESTRING (122.5892729 7.7796128, 122.5892911 7.7796327, 122.5892972 7.7796603, 122.589296 7.7796932, 122.5891055 7.7805332)",,
866875361,residential,False,True,103.934,,,,,"LINESTRING (122.5891055 7.7805332, 122.5888684 7.7814379)",,
158839516,residential,False,False,223.74300000000002,,,,,"LINESTRING (122.5891055 7.7805332, 122.5904301 7.780821, 122.5904797 7.7808469, 122.5905166 7.7808761, 122.5905521 7.7809167, 122.5905709 7.7809652, 122.5905769 7.7810203, 122.5905669 7.781094, 122.5905032 7.7814187)",,
866875361,residential,False,False,105.522,,,,,"LINESTRING (122.5891055 7.7805332, 122.589296 7.7796932, 122.5892972 7.7796603, 122.5892911 7.7796327, 122.5892729 7.7796128)",,
158839374,residential,False,False,216.607,,,,,"LINESTRING (122.5869574 7.78098, 122.5888684 7.7814379)",,
158839374,residential,False,True,37.265,,,,,"LINESTRING (122.5869574 7.78098, 122.5866333 7.7808841)",,
158839475,unclassified,False,False,51.709,,,,,"LINESTRING (122.5869574 7.78098, 122.5868767 7.7814381)",,
158839475,unclassified,False,True,213.792,,,,,"LINESTRING (122.5869574 7.78098, 122.5873873 7.7791051)",,
