osmid,name,highway,width,oneway,reversed,length,geometry
217721608,Rizal Street,tertiary,2,False,True,227.35500000000002,"LINESTRING (122.3330634 14.6929825, 122.3326376 14.6932828, 122.3321991 14.693611, 122.332018 14.6937349, 122.3317022 14.6939152, 122.3313052 14.6941072)"
212400429,,residential,2,False,True,161.457,"LINESTRING (122.3313052 14.6941072, 122.3314963 14.6955474)"
217721608,Rizal Street,tertiary,2,False,False,227.355,"LINESTRING (122.3313052 14.6941072, 122.3317022 14.6939152, 122.332018 14.6937349, 122.3321991 14.693611, 122.3326376 14.6932828, 122.3330634 14.6929825)"
217721608,Rizal Street,tertiary,2,False,True,190.228,"LINESTRING (122.3313052 14.6941072, 122.3308935 14.6943031, 122.3308613 14.6943277, 122.3308419 14.6943504, 122.3308291 14.6943841, 122.3308258 14.6944321, 122.3308332 14.6946105, 122.3308714 14.6950139, 122.3309492 14.6955387)"
212400428,Bonifacio Street,residential,2,False,True,74.154,"LINESTRING (122.3303489 14.6955237, 122.3304118 14.6961878)"
212400431,Aguinaldo Street,residential,2,False,False,64.588,"LINESTRING (122.3303489 14.6955237, 122.3309492 14.6955387)"
212400431,Aguinaldo Street,residential,2,False,True,72.237,"LINESTRING (122.3303489 14.6955237, 122.3296773 14.6955279)"
212400431,Aguinaldo Street,residential,2,False,False,72.237,"LINESTRING (122.3296773 14.6955279, 122.3303489 14.6955237)"
212400431,Aguinaldo Street,residential,2,False,True,82.506,"LINESTRING (122.3296773 14.6955279, 122.329767 14.6962648)"
754191357,,residential,,False,False,19.573,"LINESTRING (122.3296773 14.6955279, 122.3296587 14.6953528)"
212400431,Aguinaldo Street,residential,2,False,True,64.588,"LINESTRING (122.3309492 14.6955387, 122.3303489 14.6955237)"
217721608,Rizal Street,tertiary,2,False,True,67.995,"LINESTRING (122.3309492 14.6955387, 122.3310404 14.6961438)"
754191356,,residential,,False,False,58.853,"LINESTRING (122.3309492 14.6955387, 122.3314963 14.6955474)"
217721608,Rizal Street,tertiary,2,False,False,190.22799999999998,"LINESTRING (122.3309492 14.6955387, 122.3308714 14.6950139, 122.3308332 14.6946105, 122.3308258 14.6944321, 122.3308291 14.6943841, 122.3308419 14.6943504, 122.3308613 14.6943277, 122.3308935 14.6943031, 122.3313052 14.6941072)"
212400427,,residential,2,False,True,67.787,"LINESTRING (122.3310404 14.6961438, 122.3304118 14.6961878)"
217721608,Rizal Street,tertiary,2,False,False,67.995,"LINESTRING (122.3310404 14.6961438, 122.3309492 14.6955387)"
217721608,Rizal Street,tertiary,2,False,True,147.763,"LINESTRING (122.3310404 14.6961438, 122.331194 14.6973378, 122.33121 14.6974625)"
212400427,,residential,2,False,False,69.879,"LINESTRING (122.329767 14.6962648, 122.3304118 14.6961878)"
212400431,Aguinaldo Street,residential,2,False,False,82.506,"LINESTRING (122.329767 14.6962648, 122.3296773 14.6955279)"
212400431,Aguinaldo Street,residential,2,False,True,153.744,"LINESTRING (122.329767 14.6962648, 122.3299681 14.6976337)"
217479418,Sadong - Poblacion Road,unclassified,2,False,True,60.699,"LINESTRING (122.33121 14.6974625, 122.3313314 14.6979956)"
870655182,Rizal Street,unclassified,2,False,True,67.213,"LINESTRING (122.33121 14.6974625, 122.3305908 14.697544)"
217721608,Rizal Street,tertiary,2,False,False,147.763,"LINESTRING (122.33121 14.6974625, 122.331194 14.6973378, 122.3310404 14.6961438)"
212400428,Bonifacio Street,residential,2,False,False,152.027,"LINESTRING (122.3305908 14.697544, 122.3304118 14.6961878)"
870655182,Rizal Street,unclassified,2,False,False,67.213,"LINESTRING (122.3305908 14.697544, 122.33121 14.6974625)"
870655182,Rizal Street,unclassified,2,False,True,67.714,"LINESTRING (122.3305908 14.697544, 122.3299681 14.6976337)"
212400431,Aguinaldo Street,residential,2,False,False,153.744,"LINESTRING (122.3299681 14.6976337, 122.329767 14.6962648)"
870655182,Rizal Street,unclassified,2,False,False,67.714,"LINESTRING (122.3299681 14.6976337, 122.3305908 14.697544)"
870655182,Rizal Street,unclassified,2,False,True,205.90099999999998,"LINESTRING (122.3299681 14.6976337, 122.3297127 14.6976739, 122.3289563 14.6977874, 122.3286404 14.6978361, 122.3285861 14.6978503, 122.3285653 14.6978607, 122.3285546 14.6978776, 122.3285526 14.6979068, 122.3285546 14.6979418, 122.3285566 14.6979898, 122.328566 14.6981137, 122.3285627 14.6981766, 122.3285506 14.6982492, 122.3285361 14.6983296)"
212400429,,residential,2,False,True,59.876,"LINESTRING (122.3318879 14.6980099, 122.3313314 14.6979956)"
