osmid,lanes,name,highway,oneway,reversed,length,maxspeed,access,geometry
921596361,,Peñaranda Street,residential,False,False,60.802,,,"LINESTRING (124.7367522 11.3270504, 124.7369784 11.3265506)"
134861361,2,Burgos Street,tertiary,False,False,59.982,15,,"LINESTRING (124.7377501 11.3261807, 124.7382577 11.3263887)"
134861361,2,Burgos Street,tertiary,False,True,60.441,15,,"LINESTRING (124.7377501 11.3261807, 124.7372426 11.325962)"
154661359,,Holasca Street,residential,False,False,73.033,,,"LINESTRING (124.7377501 11.3261807, 124.7374496 11.3267677)"
154661359,,Holasca Street,residential,False,True,76.063,,,"LINESTRING (124.7377501 11.3261807, 124.7380682 11.3255719)"
154661359,,Holasca Street,residential,False,False,67.905,,,"LINESTRING (124.7392494 11.3233574, 124.7389409 11.3238879)"
154661750,,Candaza Street,residential,False,True,90.59,,,"LINESTRING (124.7392494 11.3233574, 124.7385038 11.3229979)"
154661359,,Holasca Street,residential,False,False,59.443,,,"LINESTRING (124.7374496 11.3267677, 124.7372096 11.3272477)"
154661359,,Holasca Street,residential,False,True,73.033,,,"LINESTRING (124.7374496 11.3267677, 124.7377501 11.3261807)"
154662126,2,Santo Rosario Street,residential,False,False,56.764,20,yes,"LINESTRING (124.7374496 11.3267677, 124.7369784 11.3265506)"
154662126,2,Santo Rosario Street,residential,False,True,54.919,20,yes,"LINESTRING (124.7374496 11.3267677, 124.7379074 11.3269737)"
154661359,,Holasca Street,residential,False,False,102.001,,,"LINESTRING (124.7384791 11.3247478, 124.7380682 11.3255719)"
154661359,,Holasca Street,residential,False,True,108.063,,,"LINESTRING (124.7384791 11.3247478, 124.7389409 11.3238879)"
154661748,,Plaridel Street,residential,False,False,75.617,20,yes,"LINESTRING (124.7384791 11.3247478, 124.7391188 11.3250105)"
154661748,,Plaridel Street,residential,False,True,73.031,20,yes,"LINESTRING (124.7384791 11.3247478, 124.7378674 11.3244802)"
154661478,,San Francisco Street,residential,False,False,109.547,20,yes,"LINESTRING (124.7376266 11.3233473, 124.7372486 11.3242601)"
154661478,,San Francisco Street,residential,False,True,70.369,20,yes,"LINESTRING (124.7376266 11.3233473, 124.7378647 11.3227591)"
154661751,,Astorga Street,residential,False,False,73.112,,,"LINESTRING (124.7376266 11.3233473, 124.7382533 11.3235812)"
154661751,,Astorga Street,residential,False,True,72.566,,,"LINESTRING (124.7376266 11.3233473, 124.7370183 11.3230825)"
154661478,,San Francisco Street,residential,False,False,70.369,20,yes,"LINESTRING (124.7378647 11.3227591, 124.7376266 11.3233473)"
154661478,,San Francisco Street,residential,False,True,86.454,20,yes,"LINESTRING (124.7378647 11.3227591, 124.7381667 11.3220402)"
154661750,,Candaza Street,residential,False,False,74.569,,,"LINESTRING (124.7378647 11.3227591, 124.7385038 11.3229979)"
154661750,,Candaza Street,residential,False,True,73.311,,,"LINESTRING (124.7378647 11.3227591, 124.7372496 11.3224928)"
134861351,2,Delgado Avenue,primary,False,False,77.843,,,"LINESTRING (124.7384801 11.3213061, 124.7378205 11.3210382)"
134861351,2,Delgado Avenue,primary,False,True,76.077,,,"LINESTRING (124.7384801 11.3213061, 124.7391292 11.3215571)"
154661478,,San Francisco Street,residential,False,False,88.492,20,yes,"LINESTRING (124.7384801 11.3213061, 124.7381667 11.3220402)"
134861361,2,Burgos Street,tertiary,False,False,70.166,15,,"LINESTRING (124.7366514 11.3257127, 124.7372426 11.325962)"
134861361,2,Burgos Street,tertiary,False,True,67.601,15,,"LINESTRING (124.7366514 11.3257127, 124.736073 11.3254937)"
154661478,,San Francisco Street,residential,False,False,71.863,20,yes,"LINESTRING (124.7366514 11.3257127, 124.7364002 11.3263102)"
154661478,,San Francisco Street,residential,False,True,72.39,20,yes,"LINESTRING (124.7366514 11.3257127, 124.7369034 11.3251104)"
154661478,,San Francisco Street,residential,False,False,101.765,20,yes,"LINESTRING (124.7372486 11.3242601, 124.7369034 11.3251104)"
154661478,,San Francisco Street,residential,False,True,109.547,20,yes,"LINESTRING (124.7372486 11.3242601, 124.7376266 11.3233473)"
154661748,,Plaridel Street,residential,False,False,71.77,20,yes,"LINESTRING (124.7372486 11.3242601, 124.7378674 11.3244802)"
154661748,,Plaridel Street,residential,False,True,70.502,20,yes,"LINESTRING (124.7372486 11.3242601, 124.7366534 11.3240123)"
134861358,2,Rizal Street,residential,False,False,69.282,15,,"LINESTRING (124.7369034 11.3251104, 124.736311 11.324885)"
134861358,2,Rizal Street,residential,False,True,69.681,15,,"LINESTRING (124.7369034 11.3251104, 124.7374959 11.3253453)"
154661478,,San Francisco Street,residential,False,False,72.39,20,yes,"LINESTRING (124.7369034 11.3251104, 124.7366514 11.3257127)"
154661478,,San Francisco Street,residential,False,True,101.765,20,yes,"LINESTRING (124.7369034 11.3251104, 124.7372486 11.3242601)"
154661478,,San Francisco Street,residential,False,False,86.454,20,yes,"LINESTRING (124.7381667 11.3220402, 124.7378647 11.3227591)"
154661478,,San Francisco Street,residential,False,True,88.492,20,yes,"LINESTRING (124.7381667 11.3220402, 124.7384801 11.3213061)"
154661747,,Mabini Street,residential,False,False,75.222,,,"LINESTRING (124.7381667 11.3220402, 124.7388097 11.3222854)"
154661747,,Mabini Street,residential,False,True,75.309,,,"LINESTRING (124.7381667 11.3220402, 124.7375364 11.3217632)"
154661478,,San Francisco Street,residential,False,True,71.863,20,yes,"LINESTRING (124.7364002 11.3263102, 124.7366514 11.3257127)"
154662126,2,Santo Rosario Street,residential,False,False,65.928,20,yes,"LINESTRING (124.7364002 11.3263102, 124.7358421 11.326082)"
154662126,2,Santo Rosario Street,residential,False,True,68.474,20,yes,"LINESTRING (124.7364002 11.3263102, 124.7369784 11.3265506)"
247402698,,,residential,False,True,67.317,,,"LINESTRING (124.7364002 11.3263102, 124.7361841 11.3268773)"
154661748,,Plaridel Street,residential,False,False,60.738,20,yes,"LINESTRING (124.7361403 11.3237996, 124.7366534 11.3240123)"
154661748,,Plaridel Street,residential,False,True,118.453,20,yes,"LINESTRING (124.7361403 11.3237996, 124.7351401 11.3233837)"
154661749,,Arellano Street,residential,False,False,111.548,20,yes,"LINESTRING (124.7361403 11.3237996, 124.7365343 11.3228738)"
154661749,,Arellano Street,residential,False,True,105.149,20,yes,"LINESTRING (124.7361403 11.3237996, 124.7357704 11.3246729)"
134861358,2,Rizal Street,residential,False,False,63.485,15,,"LINESTRING (124.736311 11.324885, 124.7357704 11.3246729)"
134861358,2,Rizal Street,residential,False,True,69.282,15,,"LINESTRING (124.736311 11.324885, 124.7369034 11.3251104)"
154661569,2,Santa Elena Street,residential,False,False,103.973,20,yes,"LINESTRING (124.736311 11.324885, 124.7366534 11.3240123)"
154661569,2,Santa Elena Street,residential,False,True,72.488,20,yes,"LINESTRING (124.736311 11.324885, 124.736073 11.3254937)"
134861351,2,Delgado Avenue,primary,False,False,50.832,,,"LINESTRING (124.7378205 11.3210382, 124.7373927 11.3208565)"
134861351,2,Delgado Avenue,primary,False,True,77.843,,,"LINESTRING (124.7378205 11.3210382, 124.7384801 11.3213061)"
154661569,2,Santa Elena Street,residential,False,True,86.363,20,yes,"LINESTRING (124.7378205 11.3210382, 124.7375364 11.3217632)"
154661569,2,Santa Elena Street,residential,False,False,86.363,20,yes,"LINESTRING (124.7375364 11.3217632, 124.7378205 11.3210382)"
154661569,2,Santa Elena Street,residential,False,True,86.946,20,yes,"LINESTRING (124.7375364 11.3217632, 124.7372496 11.3224928)"
154661747,,Mabini Street,residential,False,False,75.309,,,"LINESTRING (124.7375364 11.3217632, 124.7381667 11.3220402)"
154661747,,Mabini Street,residential,False,True,53.289,,,"LINESTRING (124.7375364 11.3217632, 124.7370904 11.3215672)"
154661746,,Ponferrada Street,tertiary,False,False,105.965,,,"LINESTRING (124.7351401 11.3233837, 124.7347577 11.3242598)"
154661746,,Ponferrada Street,tertiary,False,True,113.246,,,"LINESTRING (124.7351401 11.3233837, 124.7355483 11.3224472)"
154661748,,Plaridel Street,residential,False,False,118.453,20,yes,"LINESTRING (124.7351401 11.3233837, 124.7361403 11.3237996)"
"[154661752, 154661748]",2,"['Abanilla Street', 'Plaridel Street']",residential,False,"[False, True]",168.666,20,yes,"LINESTRING (124.7351401 11.3233837, 124.7346198 11.3231674, 124.7342355 11.3240533)"
154661569,2,Santa Elena Street,residential,False,False,110.78,20,yes,"LINESTRING (124.7366534 11.3240123, 124.7370183 11.3230825)"
154661569,2,Santa Elena Street,residential,False,True,103.973,20,yes,"LINESTRING (124.7366534 11.3240123, 124.736311 11.324885)"
154661748,,Plaridel Street,residential,False,False,70.502,20,yes,"LINESTRING (124.7366534 11.3240123, 124.7372486 11.3242601)"
154661748,,Plaridel Street,residential,False,True,60.738,20,yes,"LINESTRING (124.7366534 11.3240123, 124.7361403 11.3237996)"
154661569,2,Santa Elena Street,residential,False,False,86.946,20,yes,"LINESTRING (124.7372496 11.3224928, 124.7375364 11.3217632)"
154661569,2,Santa Elena Street,residential,False,True,70.254,20,yes,"LINESTRING (124.7372496 11.3224928, 124.7370183 11.3230825)"
154661750,,Candaza Street,residential,False,False,73.311,,,"LINESTRING (124.7372496 11.3224928, 124.7378647 11.3227591)"
154661750,,Candaza Street,residential,False,True,55.67,,,"LINESTRING (124.7372496 11.3224928, 124.7367821 11.3222915)"
154661569,2,Santa Elena Street,residential,False,False,70.254,20,yes,"LINESTRING (124.7370183 11.3230825, 124.7372496 11.3224928)"
154661569,2,Santa Elena Street,residential,False,True,110.78,20,yes,"LINESTRING (124.7370183 11.3230825, 124.7366534 11.3240123)"
154661751,,Astorga Street,residential,False,False,72.566,,,"LINESTRING (124.7370183 11.3230825, 124.7376266 11.3233473)"
154661751,,Astorga Street,residential,False,True,57.648,,,"LINESTRING (124.7370183 11.3230825, 124.7365343 11.3228738)"
134861358,2,Rizal Street,residential,False,False,61.391,15,,"LINESTRING (124.7347577 11.3242598, 124.7342355 11.3240533)"
134861358,2,Rizal Street,residential,False,True,119.589,15,,"LINESTRING (124.7347577 11.3242598, 124.7357704 11.3246729)"
154661746,,Ponferrada Street,tertiary,False,True,105.965,,,"LINESTRING (124.7347577 11.3242598, 124.7351401 11.3233837)"
154661746,,Ponferrada Street,tertiary,False,False,73.089,,,"LINESTRING (124.7347577 11.3242598, 124.7345287 11.3247932, 124.7344955 11.3248647)"
134861360,,Peñaranda Street,tertiary,False,False,85.961,,,"LINESTRING (124.7385038 11.3229979, 124.7388097 11.3222854)"
134861360,,Peñaranda Street,tertiary,False,True,70.376,,,"LINESTRING (124.7385038 11.3229979, 124.7382533 11.3235812)"
154661750,,Candaza Street,residential,False,False,90.59,,,"LINESTRING (124.7385038 11.3229979, 124.7392494 11.3233574)"
154661750,,Candaza Street,residential,False,True,74.569,,,"LINESTRING (124.7385038 11.3229979, 124.7378647 11.3227591)"
134861360,,Peñaranda Street,tertiary,False,False,70.376,,,"LINESTRING (124.7382533 11.3235812, 124.7385038 11.3229979)"
134861360,,Peñaranda Street,tertiary,False,True,108.458,,,"LINESTRING (124.7382533 11.3235812, 124.7378674 11.3244802)"
154661751,,Astorga Street,residential,False,False,82.362,,,"LINESTRING (124.7382533 11.3235812, 124.7389409 11.3238879)"
154661751,,Astorga Street,residential,False,True,73.112,,,"LINESTRING (124.7382533 11.3235812, 124.7376266 11.3233473)"
134861360,,Peñaranda Street,tertiary,False,False,88.158,,,"LINESTRING (124.7388097 11.3222854, 124.7391292 11.3215571)"
134861360,,Peñaranda Street,tertiary,False,True,85.961,,,"LINESTRING (124.7388097 11.3222854, 124.7385038 11.3229979)"
154661747,,Mabini Street,residential,False,True,75.222,,,"LINESTRING (124.7388097 11.3222854, 124.7381667 11.3220402)"
154661746,,Ponferrada Street,tertiary,False,False,88.008,,,"LINESTRING (124.736118 11.3211402, 124.7358008 11.321868)"
154661746,,Ponferrada Street,tertiary,False,True,88.251,,,"LINESTRING (124.736118 11.3211402, 124.7364349 11.3204099)"
154661747,,Mabini Street,residential,False,False,116.168,,,"LINESTRING (124.736118 11.3211402, 124.7370904 11.3215672)"
134861351,2,Delgado Avenue,primary,False,False,115.637,,,"LINESTRING (124.7373927 11.3208565, 124.7364349 11.3204099)"
134861351,2,Delgado Avenue,primary,False,True,50.832,,,"LINESTRING (124.7373927 11.3208565, 124.7378205 11.3210382)"
154661749,,Arellano Street,residential,False,True,85.624,20,yes,"LINESTRING (124.7373927 11.3208565, 124.7370904 11.3215672)"
154661746,,Ponferrada Street,tertiary,False,False,70.042,,,"LINESTRING (124.7358008 11.321868, 124.7355483 11.3224472)"
154661746,,Ponferrada Street,tertiary,False,True,88.008,,,"LINESTRING (124.7358008 11.321868, 124.736118 11.3211402)"
154661750,,Candaza Street,residential,False,False,116.897,,,"LINESTRING (124.7358008 11.321868, 124.7367821 11.3222915)"
134861351,2,Delgado Avenue,primary,False,True,115.637,,,"LINESTRING (124.7364349 11.3204099, 124.7373927 11.3208565)"
154661459,2,Bagahupi – Babatngon – Santa Cruz – Barugo – Carigara Road,primary,False,False,8.477,,,"LINESTRING (124.7364349 11.3204099, 124.7363662 11.3203742)"
154661746,,Ponferrada Street,tertiary,False,False,88.251,,,"LINESTRING (124.7364349 11.3204099, 124.736118 11.3211402)"
154661749,,Arellano Street,residential,False,False,87.272,20,yes,"LINESTRING (124.7367821 11.3222915, 124.7370904 11.3215672)"
154661749,,Arellano Street,residential,False,True,70.16,20,yes,"LINESTRING (124.7367821 11.3222915, 124.7365343 11.3228738)"
154661750,,Candaza Street,residential,False,False,55.67,,,"LINESTRING (124.7367821 11.3222915, 124.7372496 11.3224928)"
154661750,,Candaza Street,residential,False,True,116.897,,,"LINESTRING (124.7367821 11.3222915, 124.7358008 11.321868)"
154661747,,Mabini Street,residential,False,False,53.289,,,"LINESTRING (124.7370904 11.3215672, 124.7375364 11.3217632)"
154661747,,Mabini Street,residential,False,True,116.168,,,"LINESTRING (124.7370904 11.3215672, 124.736118 11.3211402)"
154661749,,Arellano Street,residential,False,False,85.624,20,yes,"LINESTRING (124.7370904 11.3215672, 124.7373927 11.3208565)"
154661749,,Arellano Street,residential,False,True,87.272,20,yes,"LINESTRING (124.7370904 11.3215672, 124.7367821 11.3222915)"
154661746,,Ponferrada Street,tertiary,False,False,113.246,,,"LINESTRING (124.7355483 11.3224472, 124.7351401 11.3233837)"
154661746,,Ponferrada Street,tertiary,False,True,70.042,,,"LINESTRING (124.7355483 11.3224472, 124.7358008 11.321868)"
154661751,,Astorga Street,residential,False,False,117.505,,,"LINESTRING (124.7355483 11.3224472, 124.7365343 11.3228738)"
154662126,2,Santo Rosario Street,residential,False,False,61.079,20,yes,"LINESTRING (124.7342408 11.3254457, 124.7337266 11.3252277)"
165690437,,,residential,False,False,61.348,,,"LINESTRING (124.7342408 11.3254457, 124.7339965 11.3259427)"
913138022,,Ponferrada Street,residential,False,True,70.32,,,"LINESTRING (124.7342408 11.3254457, 124.7344955 11.3248647)"
154662126,2,Santo Rosario Street,residential,False,True,188.381,20,yes,"LINESTRING (124.7342408 11.3254457, 124.7349989 11.3257469, 124.7358421 11.326082)"
154661749,,Arellano Street,residential,False,False,70.16,20,yes,"LINESTRING (124.7365343 11.3228738, 124.7367821 11.3222915)"
154661749,,Arellano Street,residential,False,True,111.548,20,yes,"LINESTRING (124.7365343 11.3228738, 124.7361403 11.3237996)"
154661751,,Astorga Street,residential,False,False,57.648,,,"LINESTRING (124.7365343 11.3228738, 124.7370183 11.3230825)"
154661751,,Astorga Street,residential,False,True,117.505,,,"LINESTRING (124.7365343 11.3228738, 124.7355483 11.3224472)"
154662126,2,Santo Rosario Street,residential,False,True,65.928,20,yes,"LINESTRING (124.7358421 11.326082, 124.7364002 11.3263102)"
892958509,2,Santa Elena Street,residential,False,False,70.093,20,yes,"LINESTRING (124.7358421 11.326082, 124.736073 11.3254937)"
154662126,2,Santo Rosario Street,residential,False,False,188.381,20,yes,"LINESTRING (124.7358421 11.326082, 124.7349989 11.3257469, 124.7342408 11.3254457)"
"[892958509, 134861359]",2,Santa Elena Street,residential,False,True,194.566,20,yes,"LINESTRING (124.7358421 11.326082, 124.7355844 11.3267667, 124.7354046 11.3266991, 124.7346102 11.3264092)"
134861358,2,Rizal Street,residential,False,False,69.681,15,,"LINESTRING (124.7374959 11.3253453, 124.7369034 11.3251104)"
134861358,2,Rizal Street,residential,False,True,67.293,15,,"LINESTRING (124.7374959 11.3253453, 124.7380682 11.3255719)"
134861360,,Peñaranda Street,tertiary,False,False,104.375,,,"LINESTRING (124.7374959 11.3253453, 124.7378674 11.3244802)"
134861360,,Peñaranda Street,tertiary,False,True,73.926,,,"LINESTRING (124.7374959 11.3253453, 124.7372426 11.325962)"
154661752,2,Abanilla Street,residential,False,False,71.413,20,yes,"LINESTRING (124.7339827 11.3246366, 124.7337266 11.3252277)"
154661752,2,Abanilla Street,residential,False,True,70.474,20,yes,"LINESTRING (124.7339827 11.3246366, 124.7342355 11.3240533)"
913138023,2,Burgos Street,residential,False,False,61.395,15,,"LINESTRING (124.7339827 11.3246366, 124.7344955 11.3248647)"
913138022,,Ponferrada Street,residential,False,False,70.32,,,"LINESTRING (124.7344955 11.3248647, 124.7342408 11.3254457)"
913138023,2,Burgos Street,residential,False,True,61.395,15,,"LINESTRING (124.7344955 11.3248647, 124.7339827 11.3246366)"
134861361,2,Burgos Street,tertiary,False,False,121.316,15,,"LINESTRING (124.7344955 11.3248647, 124.7348414 11.3249991, 124.7353651 11.3252027, 124.7355299 11.3252667)"
154661746,,Ponferrada Street,tertiary,False,True,73.089,,,"LINESTRING (124.7344955 11.3248647, 124.7345287 11.3247932, 124.7347577 11.3242598)"
154661752,2,Abanilla Street,residential,False,False,86.665,20,yes,"LINESTRING (124.7337266 11.3252277, 124.7333866 11.3259322)"
154661752,2,Abanilla Street,residential,False,True,71.413,20,yes,"LINESTRING (124.7337266 11.3252277, 124.7339827 11.3246366)"
154662126,2,Santo Rosario Street,residential,False,True,61.079,20,yes,"LINESTRING (124.7337266 11.3252277, 124.7342408 11.3254457)"
134861359,,,residential,False,False,77.478,,,"LINESTRING (124.7339442 11.3261662, 124.7346102 11.3264092)"
134861359,,,residential,False,True,66.129,,,"LINESTRING (124.7339442 11.3261662, 124.7333866 11.3259322)"
335848873,,,residential,False,True,26.647,,,"LINESTRING (124.7339442 11.3261662, 124.733848 11.3263865)"
165690440,,,residential,False,True,66.952,,,"LINESTRING (124.7332819 11.3261532, 124.733848 11.3263865)"
165690442,,,residential,False,False,26.333,,,"LINESTRING (124.7332819 11.3261532, 124.7331978 11.3263752)"
165690442,,,residential,False,True,27.096,,,"LINESTRING (124.7332819 11.3261532, 124.7333866 11.3259322)"
165690442,,,residential,False,False,31.216,,,"LINESTRING (124.7331978 11.3263752, 124.7330982 11.3266384)"
165690442,,,residential,False,True,26.333,,,"LINESTRING (124.7331978 11.3263752, 124.7332819 11.3261532)"
165690444,,,residential,False,False,66.355,,,"LINESTRING (124.7331978 11.3263752, 124.7337621 11.3265987)"
134861359,,,residential,False,True,77.478,,,"LINESTRING (124.7346102 11.3264092, 124.7339442 11.3261662)"
165690444,,,residential,False,True,29.148,,,"LINESTRING (124.7346102 11.3264092, 124.7345072 11.3266511)"
"[892958509, 134861359]",2,Santa Elena Street,residential,False,False,194.566,20,yes,"LINESTRING (124.7346102 11.3264092, 124.7354046 11.3266991, 124.7355844 11.3267667, 124.7358421 11.326082)"
165690440,,,residential,False,False,66.952,,,"LINESTRING (124.733848 11.3263865, 124.7332819 11.3261532)"
165690440,,,residential,False,True,77.661,,,"LINESTRING (124.733848 11.3263865, 124.7345072 11.3266511)"
335848873,,,residential,False,False,26.647,,,"LINESTRING (124.733848 11.3263865, 124.7339442 11.3261662)"
335848873,,,residential,False,True,25.386,,,"LINESTRING (124.733848 11.3263865, 124.7337621 11.3265987)"
165690444,,,residential,False,True,66.355,,,"LINESTRING (124.7337621 11.3265987, 124.7331978 11.3263752)"
335848873,,,residential,False,False,25.386,,,"LINESTRING (124.7337621 11.3265987, 124.733848 11.3263865)"
335848873,,,residential,False,True,33.244,,,"LINESTRING (124.7337621 11.3265987, 124.7336536 11.3268781)"
165690444,,,residential,False,False,99.375,,,"LINESTRING (124.7337621 11.3265987, 124.7343834 11.3268365, 124.7344322 11.3268274, 124.7345072 11.3266511)"
165690440,,,residential,False,False,77.661,,,"LINESTRING (124.7345072 11.3266511, 124.733848 11.3263865)"
165690444,,,residential,False,False,29.148,,,"LINESTRING (124.7345072 11.3266511, 124.7346102 11.3264092)"
165690444,,,residential,False,True,99.375,,,"LINESTRING (124.7345072 11.3266511, 124.7344322 11.3268274, 124.7343834 11.3268365, 124.7337621 11.3265987)"
165690442,,,residential,False,True,31.216,,,"LINESTRING (124.7330982 11.3266384, 124.7331978 11.3263752)"
165690443,,,residential,False,False,66.161,,,"LINESTRING (124.7330982 11.3266384, 124.7336536 11.3268781)"
"[956446136, 165690442]",,,"['residential', 'unclassified']",False,"[False, True]",123.291,,,"LINESTRING (124.7330982 11.3266384, 124.7329076 11.3271477, 124.7334439 11.3273578)"
165690443,,,residential,False,True,66.161,,,"LINESTRING (124.7336536 11.3268781, 124.7330982 11.3266384)"
335848873,,,residential,False,False,33.244,,,"LINESTRING (124.7336536 11.3268781, 124.7337621 11.3265987)"
335848873,,,residential,False,True,58.034,,,"LINESTRING (124.7336536 11.3268781, 124.7334439 11.3273578)"
245463841,,San Roque Street,residential,False,False,25.311,,,"LINESTRING (124.7377262 11.3272506, 124.7376163 11.3274511)"
245463841,,San Roque Street,residential,False,True,36.583,,,"LINESTRING (124.7377262 11.3272506, 124.7379074 11.3269737)"
