osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,lanes,bridge,width
157392738,Leprozo Street,residential,False,True,56.833,,,"LINESTRING (121.033596 16.295033, 121.0335081 16.2955371)",,,
157393190,Maharlika Highway,trunk,False,False,48.435,1,30,"LINESTRING (121.033596 16.295033, 121.0336741 16.2950487, 121.0338719 16.2950963, 121.0340369 16.295136)",,,
157393190,Maharlika Highway,trunk,False,True,63.531,1,30,"LINESTRING (121.033596 16.295033, 121.0333029 16.2949799, 121.0330077 16.2949487)",,,
157391562,Abordo Street,tertiary,False,False,48.374,,30,"LINESTRING (121.0342538 16.2952018, 121.0341907 16.2956326)",,,
157393190,Maharlika Highway,trunk,False,True,24.278,1,30,"LINESTRING (121.0342538 16.2952018, 121.0340369 16.295136)",,,
245251578,Maharlika Highway,trunk,False,False,87.867,1,30,"LINESTRING (121.0342538 16.2952018, 121.0350438 16.2954242)",2,,
157392748,Burgos Street,residential,False,False,8.143,,,"LINESTRING (121.0367101 16.2962989, 121.0366834 16.2963675)",,,
245251578,Maharlika Highway,trunk,False,False,96.331,1,30,"LINESTRING (121.0367101 16.2962989, 121.0372307 16.2970066)",2,,
245251578,Maharlika Highway,trunk,False,True,55.311,1,30,"LINESTRING (121.0367101 16.2962989, 121.036452 16.2959869, 121.0363785 16.2959174)",2,,
157391564,J. P. Rizal Street,tertiary,False,True,152.376,,30,"LINESTRING (121.0377377 16.2976621, 121.0363239 16.2974712)",,,
245251578,Maharlika Highway,trunk,False,False,53.438,1,30,"LINESTRING (121.0377377 16.2976621, 121.0379953 16.2980742)",2,,
245251578,Maharlika Highway,trunk,False,True,90.778,1,30,"LINESTRING (121.0377377 16.2976621, 121.0372307 16.2970066)",2,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,False,43.727,110,40,"LINESTRING (121.038445 16.2987841, 121.0380642 16.2989292)",2,,
245251578,Maharlika Highway,trunk,False,True,92.382,1,30,"LINESTRING (121.038445 16.2987841, 121.0383525 16.2986383, 121.0380527 16.2981661, 121.0379953 16.2980742)",2,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,False,9.829,110,40,"LINESTRING (121.0340363 16.3004003, 121.0339451 16.3004126)",2,,
157392737,Del Pilar Street,residential,False,False,359.417,,,"LINESTRING (121.0340363 16.3004003, 121.0343989 16.299053, 121.0345787 16.2983852, 121.0348536 16.2972648)",,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,True,245.846,110,40,"LINESTRING (121.0340363 16.3004003, 121.0342112 16.3003632, 121.0343944 16.3003199, 121.0346495 16.3002378, 121.0352725 16.3000084, 121.0362007 16.2996528)",2,,
157391563,D. R. Tucay Street,residential,False,True,368.039,,,"LINESTRING (121.0317138 16.3001572, 121.0319097 16.2968527)",,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,False,13.612,110,40,"LINESTRING (121.0317138 16.3001572, 121.0315971 16.3001078)",2,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,True,105.28800000000001,110,40,"LINESTRING (121.0317138 16.3001572, 121.0318709 16.300212, 121.0320425 16.30027, 121.0322891 16.3003306, 121.0324757 16.300373, 121.0326126 16.3003986, 121.0326634 16.3004077)",2,,
245251578,Maharlika Highway,trunk,False,False,40.612,1,30,"LINESTRING (121.0350438 16.2954242, 121.0354093 16.2955258)",2,,
245251578,Maharlika Highway,trunk,False,True,87.867,1,30,"LINESTRING (121.0350438 16.2954242, 121.0342538 16.2952018)",2,,
836701211,,residential,False,True,44.612,,,"LINESTRING (121.0350438 16.2954242, 121.0349122 16.295805)",,,
39088849,Aritao - Canabuan Road,secondary,False,False,129.343,,30,"LINESTRING (121.0350438 16.2954242, 121.0352705 16.2948135, 121.0354429 16.2943919, 121.0354643 16.2943334)",,,
157393664,,residential,False,True,40.722,,,"LINESTRING (121.0362007 16.2996528, 121.036314 16.3000025)",,,
157392748,Burgos Street,residential,False,True,126.19500000000001,,,"LINESTRING (121.0362007 16.2996528, 121.0359409 16.2989185, 121.0359263 16.2988528, 121.0359221 16.2987692, 121.0359328 16.2986946, 121.0359478 16.2986082, 121.0359622 16.2985647)",,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,False,245.84599999999998,110,40,"LINESTRING (121.0362007 16.2996528, 121.0352725 16.3000084, 121.0346495 16.3002378, 121.0343944 16.3003199, 121.0342112 16.3003632, 121.0340363 16.3004003)",2,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,True,214.55200000000002,110,40,"LINESTRING (121.0362007 16.2996528, 121.0376531 16.2990964, 121.0380642 16.2989292)",2,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,True,9.623,110,40,"LINESTRING (121.0334731 16.3004404, 121.0335632 16.3004437)",2,,
157391562,Abordo Street,tertiary,False,True,184.68900000000002,,30,"LINESTRING (121.0334731 16.3004404, 121.0335662 16.2998581, 121.0337267 16.2987974)",,,
242082084,Benguet-Nueva Vizcaya Road,primary,False,False,86.513,110,40,"LINESTRING (121.0334731 16.3004404, 121.033161 16.300436, 121.0329223 16.3004231, 121.0326634 16.3004077)",2,,
157393187,,residential,False,True,120.716,,,"LINESTRING (121.0301189 16.2968473, 121.0298124 16.2978923)",,,
836752395,J. P. Rizal Street,tertiary,False,True,38.144,,30,"LINESTRING (121.0301189 16.2968473, 121.0297698 16.2967738)",,,
"[836752394, 836752395, 157391564]",J. P. Rizal Street,tertiary,False,False,191.607,,30,"LINESTRING (121.0301189 16.2968473, 121.0305653 16.2969007, 121.0307289 16.2969001, 121.0319097 16.2968527)",,yes,
157391564,J. P. Rizal Street,tertiary,False,False,152.376,,30,"LINESTRING (121.0363239 16.2974712, 121.0377377 16.2976621)",,,
157391564,J. P. Rizal Street,tertiary,False,True,47.188,,30,"LINESTRING (121.0363239 16.2974712, 121.0358852 16.2974184)",,,
157392748,Burgos Street,residential,False,False,127.573,,,"LINESTRING (121.0363239 16.2974712, 121.0359622 16.2985647)",,,
157392748,Burgos Street,residential,False,True,74.271,,,"LINESTRING (121.0363239 16.2974712, 121.0365206 16.2968305)",,,
157391562,Abordo Street,tertiary,False,False,150.677,,30,"LINESTRING (121.0339888 16.2971519, 121.0337754 16.2984914)",,,
157391562,Abordo Street,tertiary,False,True,94.17,,30,"LINESTRING (121.0339888 16.2971519, 121.0341019 16.296312)",,,
157391564,J. P. Rizal Street,tertiary,False,False,47.907,,30,"LINESTRING (121.0339888 16.2971519, 121.0344351 16.297198)",,,
157391564,J. P. Rizal Street,tertiary,False,True,39.558,,30,"LINESTRING (121.0339888 16.2971519, 121.0336225 16.2970976)",,,
157391563,D. R. Tucay Street,residential,False,False,46.975,,,"LINESTRING (121.032043 16.2948959, 121.032015 16.2953175)",,,
157393190,Maharlika Highway,trunk,False,False,44.018,1,30,"LINESTRING (121.032043 16.2948959, 121.0324551 16.2949118)",,,
157391563,D. R. Tucay Street,residential,False,False,368.039,,,"LINESTRING (121.0319097 16.2968527, 121.0317138 16.3001572)",,,
157391563,D. R. Tucay Street,residential,False,True,94.095,,,"LINESTRING (121.0319097 16.2968527, 121.0319432 16.2960071)",,,
157391564,J. P. Rizal Street,tertiary,False,False,44.657,,30,"LINESTRING (121.0319097 16.2968527, 121.0323232 16.2969141)",,,
"[836752394, 836752395, 157391564]",J. P. Rizal Street,tertiary,False,True,191.607,,30,"LINESTRING (121.0319097 16.2968527, 121.0307289 16.2969001, 121.0305653 16.2969007, 121.0301189 16.2968473)",,yes,
157391564,J. P. Rizal Street,tertiary,False,False,48.07,,30,"LINESTRING (121.0327903 16.2969906, 121.0332373 16.2970436)",,,
157391564,J. P. Rizal Street,tertiary,False,True,50.573,,30,"LINESTRING (121.0327903 16.2969906, 121.0323232 16.2969141)",,,
157392740,Mabini Street,residential,False,True,97.152,,,"LINESTRING (121.0327903 16.2969906, 121.032855 16.2961191)",,,
157392740,Mabini Street,residential,False,False,130.06199999999998,,,"LINESTRING (121.0327903 16.2969906, 121.0326132 16.2980315, 121.0326047 16.2981462)",,,
157392747,A. Bonifacio Street,residential,False,True,45.711,,,"LINESTRING (121.0365206 16.2968305, 121.0361035 16.2967371)",,,
157392748,Burgos Street,residential,False,False,74.271,,,"LINESTRING (121.0365206 16.2968305, 121.0363239 16.2974712)",,,
157392748,Burgos Street,residential,False,True,54.336,,,"LINESTRING (121.0365206 16.2968305, 121.0366834 16.2963675)",,,
157392747,A. Bonifacio Street,residential,False,False,78.276,,,"LINESTRING (121.0365206 16.2968305, 121.037089 16.2969711, 121.0372307 16.2970066)",,,
157392745,Washington Street,residential,False,False,27.687,,,"LINESTRING (121.033935 16.2955906, 121.0341907 16.2956326)",,,
157392745,Washington Street,residential,False,True,45.949,,,"LINESTRING (121.033935 16.2955906, 121.0335081 16.2955371)",,,
157392749,,residential,False,False,51.706,,,"LINESTRING (121.033935 16.2955906, 121.0340369 16.295136)",,,
157392749,,residential,False,True,76.941,,,"LINESTRING (121.033935 16.2955906, 121.0337797 16.2962663)",,,
157392745,Washington Street,residential,False,False,55.159,,,"LINESTRING (121.0324264 16.2953758, 121.0329371 16.2954519)",,,
157392750,Aguinaldo Street,residential,False,False,51.685,,,"LINESTRING (121.0324264 16.2953758, 121.0324551 16.2949118)",,,
157392750,Aguinaldo Street,residential,False,True,72.339,,,"LINESTRING (121.0324264 16.2953758, 121.0323766 16.2960246)",,,
242067234,Washington Street,residential,False,False,44.384,,,"LINESTRING (121.0324264 16.2953758, 121.0323061 16.2953593, 121.032015 16.2953175)",,,
157392737,Del Pilar Street,residential,False,False,46.774,,,"LINESTRING (121.0352544 16.2959193, 121.0354093 16.2955258)",,,
157392737,Del Pilar Street,residential,False,True,68.014,,,"LINESTRING (121.0352544 16.2959193, 121.0350863 16.2965093)",,,
157392745,Washington Street,residential,False,False,45.835,,,"LINESTRING (121.0352544 16.2959193, 121.0356682 16.2960296)",,,
157392745,Washington Street,residential,False,True,38.671,,,"LINESTRING (121.0352544 16.2959193, 121.0349122 16.295805)",,,
157392737,Del Pilar Street,residential,False,False,68.014,,,"LINESTRING (121.0350863 16.2965093, 121.0352544 16.2959193)",,,
157392737,Del Pilar Street,residential,False,True,87.602,,,"LINESTRING (121.0350863 16.2965093, 121.0348536 16.2972648)",,,
157392747,A. Bonifacio Street,residential,False,False,53.204,,,"LINESTRING (121.0350863 16.2965093, 121.0355722 16.2966162)",,,
157392747,A. Bonifacio Street,residential,False,True,43.029,,,"LINESTRING (121.0350863 16.2965093, 121.0346931 16.2964238)",,,
157392738,Leprozo Street,residential,False,False,56.833,,,"LINESTRING (121.0335081 16.2955371, 121.033596 16.295033)",,,
157392738,Leprozo Street,residential,False,True,75.052,,,"LINESTRING (121.0335081 16.2955371, 121.0333958 16.2962034)",,,
157392745,Washington Street,residential,False,False,45.949,,,"LINESTRING (121.0335081 16.2955371, 121.033935 16.2955906)",,,
157392745,Washington Street,residential,False,True,61.674,,,"LINESTRING (121.0335081 16.2955371, 121.0329371 16.2954519)",,,
157392743,Juan Luna Street,residential,False,True,66.027,,,"LINESTRING (121.0356682 16.2960296, 121.0355722 16.2966162)",,,
157392745,Washington Street,residential,False,False,67.882,,,"LINESTRING (121.0356682 16.2960296, 121.0362708 16.2962249)",,,
