osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,width
349410361,secondary,False,True,5.403,"LINESTRING (121.5568408 18.2277629, 121.5567965 18.2277386)",,,,,
249550525,residential,False,True,111.237,"LINESTRING (121.5568408 18.2277629, 121.5567859 18.2278731, 121.5566846 18.2280947, 121.5565532 18.2283603, 121.5563761 18.2286597)",,,,,
349410361,secondary,False,False,146.658,"LINESTRING (121.5568408 18.2277629, 121.5575228 18.2281349, 121.5580488 18.2284133)",,,,,
249550524,residential,False,True,113.738,"LINESTRING (121.5583259 18.2269783, 121.5577832 18.226763, 121.5573347 18.2265785)",,,,,
339516770,trunk,False,False,131.953,"LINESTRING (121.5583259 18.2269783, 121.5583384 18.2269055, 121.5584361 18.2263103, 121.5584851 18.2258019)",2,1,Allacapan-Magapit Road,50,6.7
339516770,trunk,False,True,162.243,"LINESTRING (121.5583259 18.2269783, 121.5583081 18.2270583, 121.5582942 18.2271135, 121.5582371 18.2273964, 121.5580488 18.2284133)",2,1,Allacapan-Magapit Road,50,6.7
249550524,residential,False,False,110.036,"LINESTRING (121.5563794 18.2261836, 121.5573347 18.2265785)",,,,,
249550966,residential,False,False,49.691,"LINESTRING (121.5563794 18.2261836, 121.5565518 18.2257678)",,,,,
249550966,residential,False,True,47.508,"LINESTRING (121.5563794 18.2261836, 121.5562108 18.2265797)",,,,,
249550524,residential,False,True,110.036,"LINESTRING (121.5573347 18.2265785, 121.5563794 18.2261836)",,,,,
249550524,residential,False,False,113.738,"LINESTRING (121.5573347 18.2265785, 121.5577832 18.226763, 121.5583259 18.2269783)",,,,,
249556320,residential,False,True,123.333,"LINESTRING (121.5573347 18.2265785, 121.5574384 18.2260318, 121.557544 18.2254873)",,,,,
838877076,residential,False,True,140.96800000000002,"LINESTRING (121.5573347 18.2265785, 121.5568502 18.2276279, 121.5567965 18.2277386)",,,,,
249550966,residential,False,False,81.336,"LINESTRING (121.5559324 18.2272617, 121.5562108 18.2265797)",,,,,
349410361,secondary,False,False,12.25,"LINESTRING (121.5559324 18.2272617, 121.5560342 18.2273145)",,,,,
349410361,secondary,False,True,93.51299999999999,"LINESTRING (121.5559324 18.2272617, 121.5557378 18.2271782, 121.5555259 18.2271126, 121.555265 18.2270407, 121.555094 18.2269961)",,,,,
249550966,residential,False,True,52.247,"LINESTRING (121.5568111 18.2220664, 121.5568307 18.2225359)",,,,,
249567404,residential,False,True,72.381,"LINESTRING (121.5566873 18.2251954, 121.5560134 18.2250771)",,,,,
249550966,residential,False,False,136.05,"LINESTRING (121.5566873 18.2251954, 121.5567489 18.2248032, 121.5567744 18.2245327, 121.5568004 18.2242889, 121.5568247 18.2239794)",,,,,
249550966,residential,False,True,65.47999999999999,"LINESTRING (121.5566873 18.2251954, 121.5566536 18.2254224, 121.5566302 18.2255414, 121.5566085 18.2256205, 121.5565518 18.2257678)",,,,,
249567404,residential,False,False,96.137,"LINESTRING (121.5566873 18.2251954, 121.5571506 18.2253599, 121.557544 18.2254873)",,,,,
249550966,residential,False,False,160.511,"LINESTRING (121.5568247 18.2239794, 121.5568307 18.2225359)",,,,,
249556960,residential,False,True,35.871,"LINESTRING (121.5568247 18.2239794, 121.557164 18.2239937)",,,Tolete Street,,
249550966,residential,False,True,136.05,"LINESTRING (121.5568247 18.2239794, 121.5568004 18.2242889, 121.5567744 18.2245327, 121.5567489 18.2248032, 121.5566873 18.2251954)",,,,,
249556960,residential,False,False,132.56400000000002,"LINESTRING (121.5568247 18.2239794, 121.5562507 18.2239414, 121.5559383 18.2239223, 121.5555722 18.2239026)",,,Tolete Street,,
249550966,residential,False,False,52.247,"LINESTRING (121.5568307 18.2225359, 121.5568111 18.2220664)",,,,,
249550966,residential,False,True,160.511,"LINESTRING (121.5568307 18.2225359, 121.5568247 18.2239794)",,,,,
249558872,residential,False,True,107.73,"LINESTRING (121.5568307 18.2225359, 121.5558109 18.2225173)",,,,,
249558872,residential,False,False,119.99600000000001,"LINESTRING (121.5568307 18.2225359, 121.5574899 18.2225466, 121.5579664 18.2225635)",,,,,
339516770,trunk,False,True,168.43,"LINESTRING (121.5579664 18.2225635, 121.5582428 18.2240553)",2,1,Allacapan-Magapit Road,50,6.7
249558872,residential,False,True,119.99600000000001,"LINESTRING (121.5579664 18.2225635, 121.5574899 18.2225466, 121.5568307 18.2225359)",,,,,
249558872,residential,False,False,107.73,"LINESTRING (121.5558109 18.2225173, 121.5568307 18.2225359)",,,,,
249558872,residential,False,True,106.269,"LINESTRING (121.5558109 18.2225173, 121.554805 18.2224956)",,,,,
249560455,residential,False,True,156.11200000000002,"LINESTRING (121.5558109 18.2225173, 121.5557049 18.223209, 121.5555722 18.2239026)",,,,,
249554716,residential,False,True,39.059,"LINESTRING (121.5571989 18.223644, 121.557164 18.2239937)",,,,,
249554716,residential,False,False,39.059,"LINESTRING (121.557164 18.2239937, 121.5571989 18.223644)",,,,,
249556960,residential,False,False,35.871,"LINESTRING (121.557164 18.2239937, 121.5568247 18.2239794)",,,Tolete Street,,
249556960,residential,False,True,72.271,"LINESTRING (121.557164 18.2239937, 121.5578467 18.2240377)",,,Tolete Street,,
249567404,residential,False,False,105.372,"LINESTRING (121.557544 18.2254873, 121.5584851 18.2258019)",,,,,
249556320,residential,False,False,123.333,"LINESTRING (121.557544 18.2254873, 121.5574384 18.2260318, 121.5573347 18.2265785)",,,,,
249556320,residential,False,True,164.347,"LINESTRING (121.557544 18.2254873, 121.5576399 18.2249726, 121.5578467 18.2240377)",,,,,
249567404,residential,False,True,96.137,"LINESTRING (121.557544 18.2254873, 121.5571506 18.2253599, 121.5566873 18.2251954)",,,,,
249556960,residential,False,False,72.271,"LINESTRING (121.5578467 18.2240377, 121.557164 18.2239937)",,,Tolete Street,,
249556960,residential,False,True,41.881,"LINESTRING (121.5578467 18.2240377, 121.5582428 18.2240553)",,,Tolete Street,,
249556320,residential,False,False,164.347,"LINESTRING (121.5578467 18.2240377, 121.5576399 18.2249726, 121.557544 18.2254873)",,,,,
339516770,trunk,False,False,157.157,"LINESTRING (121.5584705 18.225452, 121.5582428 18.2240553)",2,1,Allacapan-Magapit Road,50,6.7
249556837,residential,False,True,177.26100000000002,"LINESTRING (121.5584705 18.225452, 121.5588424 18.2253063, 121.5590463 18.2252114, 121.5592468 18.2251121, 121.5599817 18.2247605)",,,,,
339516770,trunk,False,True,38.957,"LINESTRING (121.5584705 18.225452, 121.5584839 18.2256331, 121.5584851 18.2258019)",2,1,Allacapan-Magapit Road,50,6.7
249556837,residential,False,False,177.261,"LINESTRING (121.5599817 18.2247605, 121.5592468 18.2251121, 121.5590463 18.2252114, 121.5588424 18.2253063, 121.5584705 18.225452)",,,,,
249556960,residential,False,False,41.881,"LINESTRING (121.5582428 18.2240553, 121.5578467 18.2240377)",,,Tolete Street,,
339516770,trunk,False,False,168.43,"LINESTRING (121.5582428 18.2240553, 121.5579664 18.2225635)",2,1,Allacapan-Magapit Road,50,6.7
