osmid,highway,oneway,reversed,length,name,geometry,lanes
98717635,residential,False,False,22.446,,"LINESTRING (120.3922331 14.5987743, 120.3921277 14.5989485)",
112922906,residential,False,True,82.046,,"LINESTRING (120.3922331 14.5987743, 120.3929303 14.599073)",
908047190,residential,False,True,77.29,Juan Luna Street,"LINESTRING (120.3922331 14.5987743, 120.3926168 14.5981867)",
112922906,residential,False,False,150.88299999999998,,"LINESTRING (120.3922331 14.5987743, 120.3914634 14.5984338, 120.3909608 14.598204)",
98717631,residential,False,False,33.91,,"LINESTRING (120.3922862 14.5954605, 120.3925627 14.5956068)",
920704272,tertiary,False,False,80.676,A. Bonifacio Street,"LINESTRING (120.3922862 14.5954605, 120.3919588 14.5961132)",2
920704272,tertiary,False,True,41.872,A. Bonifacio Street,"LINESTRING (120.3922862 14.5954605, 120.3923109 14.5954125, 120.3924596 14.5951234)",2
98717626,residential,False,False,74.267,,"LINESTRING (120.3909043 14.6004227, 120.3902446 14.6002264)",
"[98717629, 152422045]",unclassified,False,True,102.29,A. Bonifacio Street,"LINESTRING (120.3909043 14.6004227, 120.3910674 14.6002176, 120.3912189 14.6000058, 120.3913308 14.5998437, 120.3913838 14.5997143, 120.3913913 14.5996453)",2
98717636,residential,False,False,83.759,,"LINESTRING (120.3935579 14.5977822, 120.393205 14.5984536)",
112921536,residential,False,True,60.562,J. Noriega Street,"LINESTRING (120.3935579 14.5977822, 120.3930564 14.597535)",
112921536,residential,False,False,164.39299999999997,J. Noriega Street,"LINESTRING (120.3935579 14.5977822, 120.3940655 14.5980517, 120.3943404 14.5981931, 120.3946636 14.5982957, 120.3949339 14.5984155)",
112921675,primary,False,False,3.564,Mariveles-Bagac Road,"LINESTRING (120.3949198 14.5984445, 120.3949339 14.5984155)",2
112921545,primary_link,False,False,120.36000000000001,,"LINESTRING (120.3949198 14.5984445, 120.3946905 14.5985928, 120.3944938 14.598674, 120.394352 14.5987054, 120.3941965 14.5987236, 120.3940193 14.5987364, 120.3938718 14.5987574)",
"[112921675, 910525413]",primary,False,True,147.095,Mariveles-Bagac Road,"LINESTRING (120.3949198 14.5984445, 120.3948696 14.5985889, 120.3948407 14.5987473, 120.3948615 14.5990146, 120.3948753 14.5991927, 120.3949095 14.5994386, 120.3949395 14.5996302, 120.3949345 14.5997512)",2
98717601,residential,False,True,49.163,,"LINESTRING (120.3925627 14.5956068, 120.3927866 14.5952214)",
98717631,residential,False,False,102.812,,"LINESTRING (120.3925627 14.5956068, 120.3933474 14.5961343)",
98717631,residential,False,True,33.91,,"LINESTRING (120.3925627 14.5956068, 120.3922862 14.5954605)",
98717623,residential,False,False,52.897,Lerma Street,"LINESTRING (120.3919588 14.5961132, 120.3915418 14.5958613)",
98717623,residential,False,True,132.325,Lerma Street,"LINESTRING (120.3919588 14.5961132, 120.3929979 14.5967496)",
920704272,tertiary,False,False,87.329,A. Bonifacio Street,"LINESTRING (120.3919588 14.5961132, 120.3916082 14.5968215)",2
920704272,tertiary,False,True,80.676,A. Bonifacio Street,"LINESTRING (120.3919588 14.5961132, 120.3922862 14.5954605)",2
