osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,ref,width
570205217,2,Malihan Street,tertiary,30,False,True,93.319,"LINESTRING (120.9356649 14.3283696, 120.9360564 14.3276747, 120.9360809 14.3276335)",,,,
570205217,2,Malihan Street,tertiary,30,False,False,64.628,"LINESTRING (120.9352672 14.3290822, 120.934981 14.329593)",,,,
570205217,2,Malihan Street,tertiary,30,False,True,90.08,"LINESTRING (120.9352672 14.3290822, 120.9356649 14.3283696)",,,,
863805817,1,Mallari Street,residential,20,True,False,68.808,"LINESTRING (120.9352672 14.3290822, 120.9358173 14.3293966)",,,,
451595337,2,Eduardo Bautista Street,unclassified,30,True,False,75.10799999999999,"LINESTRING (120.9356694 14.3255393, 120.9362325 14.3258823, 120.9362601 14.325898)",,,,
"[643274730, 643274731, 643274732, 666227792, 570843450]","['2', '3']",Doroteo Mangubat Street,tertiary,30,True,False,147.394,"LINESTRING (120.9356694 14.3255393, 120.9360106 14.3250395, 120.9360344 14.3250109, 120.9360621 14.3249905, 120.936091 14.3249801, 120.9361146 14.324979, 120.9361373 14.3249842, 120.936318 14.325077, 120.9364816 14.325161, 120.936598 14.3252243, 120.9366642 14.3252604)",,,,
570205215,,Felipe Tirona Street,tertiary,30,False,False,51.17,"LINESTRING (120.9380699 14.3267358, 120.9380038 14.3271915)",,,,
570205215,,Felipe Tirona Street,tertiary,30,False,True,67.921,"LINESTRING (120.9380699 14.3267358, 120.9383062 14.3261695)",,,,
30069820,1,Juan Ramirez Street,residential,20,True,False,67.501,"LINESTRING (120.9361843 14.3287091, 120.9356649 14.3283696)",,,,
91887098,,P. S. Avendaño Street,residential,,False,False,62.67,"LINESTRING (120.9361843 14.3287091, 120.9367633 14.3286549)",,,,
159516757,,P. S. Avendaño Street,residential,,False,False,47.718,"LINESTRING (120.9361843 14.3287091, 120.9359966 14.3290978)",,,,
159516757,,P. S. Avendaño Street,residential,,False,True,57.562,"LINESTRING (120.9355487 14.3298441, 120.9358173 14.3293966)",,,,
570843452,1,Narciso Guevarra Street,tertiary,30,True,False,67.233,"LINESTRING (120.9355487 14.3298441, 120.934981 14.329593)",,,,
29671115,2,Don Placido Campos Avenue,secondary,40,False,True,101.646,"LINESTRING (120.9340786 14.3282619, 120.9346723 14.3278744, 120.9348611 14.3277512)",,,,
30069825,1,Mallari Street,residential,20,True,False,157.635,"LINESTRING (120.9340786 14.3282619, 120.9341476 14.3282901, 120.9343795 14.328483, 120.9347929 14.3287858, 120.9352672 14.3290822)",,,,
660335765,2,Don Placido Campos Avenue,secondary,40,False,False,94.299,"LINESTRING (120.9340786 14.3282619, 120.9336254 14.3285857, 120.9333785 14.3287708)",,,,
30069848,,,residential,,False,False,38.473,"LINESTRING (120.9350869 14.3305475, 120.9350869 14.3302015)",,,,
30069832,,,residential,,False,False,80.15,"LINESTRING (120.9350869 14.3305475, 120.9347697 14.3305965, 120.9343501 14.3305466)",,,,
30069832,,,residential,,False,True,79.917,"LINESTRING (120.9350869 14.3305475, 120.9354989 14.3304864, 120.935542 14.3301743)",,,,
30069848,,,residential,,False,True,38.473,"LINESTRING (120.9350869 14.3302015, 120.9350869 14.3305475)",,,,
583105043,,,residential,,False,False,49.124,"LINESTRING (120.9350869 14.3302015, 120.935542 14.3301743)",,,,
"[583105043, 30069847]",,,residential,,False,True,128.483,"LINESTRING (120.9350869 14.3302015, 120.9344217 14.3298874, 120.9343743 14.3303235)",,,,
583105043,,,residential,,False,True,49.124,"LINESTRING (120.935542 14.3301743, 120.9350869 14.3302015)",,,,
30069832,,,residential,,False,False,79.917,"LINESTRING (120.935542 14.3301743, 120.9354989 14.3304864, 120.9350869 14.3305475)",,,,
30069832,,,residential,,False,True,34.477000000000004,"LINESTRING (120.935542 14.3301743, 120.9355395 14.3301017, 120.9355668 14.3300115, 120.9356242 14.3298793)",,,,
30069847,,,residential,,False,False,24.944,"LINESTRING (120.9343501 14.3305466, 120.9343743 14.3303235)",,,,
30069832,,,residential,,False,True,80.15,"LINESTRING (120.9343501 14.3305466, 120.9347697 14.3305965, 120.9350869 14.3305475)",,,,
30069847,,,residential,,False,True,83.684,"LINESTRING (120.9343501 14.3305466, 120.9342998 14.3308819, 120.9342755 14.331295)",,,,
660335766,2,Camerino Avenue,secondary,30,False,True,25.678,"LINESTRING (120.937745 14.3286841, 120.9375332 14.3285782)",,,,
585389195,,Felipe Tirona Street,tertiary,30,False,True,69.34,"LINESTRING (120.937745 14.3286841, 120.937756 14.3286367, 120.9378284 14.3283244, 120.9378631 14.3280717)",,,,
585389196,2,Camerino Avenue,secondary,30,False,False,70.119,"LINESTRING (120.937745 14.3286841, 120.9378353 14.3287292, 120.9378957 14.3287594, 120.9380242 14.3288247, 120.9383332 14.328953)",,,,
456288032,2,Doroteo Mangubat Street,tertiary,30,True,False,89.715,"LINESTRING (120.9347868 14.3267615, 120.934893 14.3266198, 120.9349189 14.3265853, 120.9351118 14.3263281, 120.935167 14.3262546, 120.9352763 14.3261088)",,,,
570843456,2,Narciso Guevarra Street,tertiary,30,True,False,9.027,"LINESTRING (120.9356242 14.3298793, 120.9355487 14.3298441)",,,,
30069832,,,residential,,False,False,34.477,"LINESTRING (120.9356242 14.3298793, 120.9355668 14.3300115, 120.9355395 14.3301017, 120.935542 14.3301743)",,,,
30069847,,,residential,,False,False,15.515,"LINESTRING (120.9342673 14.3314343, 120.9342755 14.331295)",,,,
"[451595338, 666227790]",1,Lieutenant Cantimbuhan Street,tertiary,20,True,False,83.897,"LINESTRING (120.9358713 14.3265034, 120.9359216 14.3265321, 120.9361983 14.3266899, 120.9365423 14.3268863)",,,,
660335768,4,Don Placido Campos Avenue,secondary,40,False,False,91.466,"LINESTRING (120.9358713 14.3265034, 120.9357931 14.3266181, 120.9356575 14.326817, 120.9356286 14.3268593, 120.9355913 14.3269156, 120.9355578 14.3269623, 120.9354549 14.3271061, 120.9353977 14.327186)",,,,
"[660335770, 580764622]",2,Don Placido Campos Avenue,secondary,40,False,True,79.287,"LINESTRING (120.9358713 14.3265034, 120.9359372 14.3264035, 120.9359725 14.3263483, 120.9360545 14.32622, 120.9362601 14.325898)",,,,
1080114832,2,Lieutenant Cantimbuhan Street,tertiary,30,False,True,77.68400000000001,"LINESTRING (120.9358713 14.3265034, 120.9358251 14.326471, 120.9352763 14.3261088)",,,,
570205217,2,Malihan Street,tertiary,30,False,True,64.628,"LINESTRING (120.934981 14.329593, 120.9352672 14.3290822)",,,,
570843453,2,Narciso Guevarra Street,tertiary,30,True,False,125.803,"LINESTRING (120.934981 14.329593, 120.9345136 14.3293695, 120.9339393 14.3290819)",,,,
"[577205344, 561123638, 159516759]",2,"['Lieutenant Cantimbuhan Street', 'Amuntay Road']",tertiary,30,False,True,250.402,"LINESTRING (120.9352763 14.3261088, 120.9352494 14.326091, 120.9347313 14.3257408, 120.9346938 14.3256919, 120.9344903 14.3254244, 120.9341506 14.3249589, 120.9340162 14.3247632, 120.9338093 14.3244057)",yes,,,
570843451,2,Doroteo Mangubat Street,tertiary,30,True,False,76.186,"LINESTRING (120.9352763 14.3261088, 120.9353173 14.3260528, 120.9356694 14.3255393)",,,,
1080114832,2,Lieutenant Cantimbuhan Street,tertiary,30,False,False,77.68400000000001,"LINESTRING (120.9352763 14.3261088, 120.9358251 14.326471, 120.9358713 14.3265034)",,,,
30069260,2,Eduardo Bautista Street,unclassified,30,True,False,84.071,"LINESTRING (120.9362601 14.325898, 120.9363018 14.325924, 120.9369164 14.326307)",,,,
"[660335770, 580764622]",2,Don Placido Campos Avenue,secondary,40,False,False,79.287,"LINESTRING (120.9362601 14.325898, 120.9360545 14.32622, 120.9359725 14.3263483, 120.9359372 14.3264035, 120.9358713 14.3265034)",,,,
580764622,2,Don Placido Campos Avenue,secondary,40,False,True,83.19900000000001,"LINESTRING (120.9362601 14.325898, 120.9366235 14.3253237, 120.9366642 14.3252604)",,,,
570843458,1,Malihan Street,tertiary,20,True,False,75.985,"LINESTRING (120.9369164 14.326307, 120.9365423 14.3268863)",,,,
30069260,2,Eduardo Bautista Street,unclassified,30,True,False,69.896,"LINESTRING (120.9369164 14.326307, 120.9373059 14.3265121, 120.9374955 14.3265888)",,,,
722856331,1,Juan Ramirez Street,residential,20,True,False,76.263,"LINESTRING (120.9348611 14.3277512, 120.9343489 14.3272778)",,,,
29671115,2,Don Placido Campos Avenue,secondary,40,False,False,101.646,"LINESTRING (120.9348611 14.3277512, 120.9346723 14.3278744, 120.9340786 14.3282619)",,,,
29671115,2,Don Placido Campos Avenue,secondary,40,False,True,85.658,"LINESTRING (120.9348611 14.3277512, 120.9349649 14.3276706, 120.9351998 14.3274289, 120.9353977 14.327186)",,,,
725279399,,,residential,,False,True,41.219,"LINESTRING (120.9409168 14.3288632, 120.9405474 14.3287667)",,,,
89981854,,,residential,,False,False,91.62,"LINESTRING (120.9409168 14.3288632, 120.9407966 14.3292764, 120.9406919 14.3296578)",,,,
"[725279397, 725279398]",,,residential,,False,False,132.535,"LINESTRING (120.9409168 14.3288632, 120.9412497 14.3289549, 120.9412722 14.3289703, 120.9412712 14.3290003, 120.9411386 14.329463, 120.9410525 14.3297716)",,,,
580764634,,Marilag Street,residential,30,False,True,40.858,"LINESTRING (120.9410525 14.3297716, 120.9406919 14.3296578)",,,,
"[725279396, 725279397]",,,residential,,False,False,111.36500000000001,"LINESTRING (120.9410525 14.3297716, 120.940928 14.330204, 120.9408972 14.3303111, 120.9408796 14.3303627, 120.9408626 14.33038, 120.9408373 14.3303809, 120.9405017 14.3302862)",,,,
"[725279397, 725279398]",,,residential,,False,True,132.535,"LINESTRING (120.9410525 14.3297716, 120.9411386 14.329463, 120.9412712 14.3290003, 120.9412722 14.3289703, 120.9412497 14.3289549, 120.9409168 14.3288632)",,,,
89981851,,,residential,,False,True,72.054,"LINESTRING (120.9401408 14.3301891, 120.9403174 14.3295641)",,,,
725279395,,,residential,,False,True,40.353,"LINESTRING (120.9401408 14.3301891, 120.9405017 14.3302862)",,,,
"[725279394, 567243599]",,,residential,,False,False,110.19,"LINESTRING (120.9401408 14.3301891, 120.9398194 14.3301113, 120.9398024 14.3300983, 120.9397993 14.3300769, 120.9399627 14.3294698)",,,,
725279395,,,residential,,False,False,40.353,"LINESTRING (120.9405017 14.3302862, 120.9401408 14.3301891)",,,,
89981854,,,residential,,False,True,72.818,"LINESTRING (120.9405017 14.3302862, 120.9405211 14.3302207, 120.9405591 14.3300908, 120.9406919 14.3296578)",,,,
"[725279396, 725279397]",,,residential,,False,True,111.36500000000001,"LINESTRING (120.9405017 14.3302862, 120.9408373 14.3303809, 120.9408626 14.33038, 120.9408796 14.3303627, 120.9408972 14.3303111, 120.940928 14.330204, 120.9410525 14.3297716)",,,,
89981851,,,residential,,False,False,92.064,"LINESTRING (120.9405474 14.3287667, 120.9403174 14.3295641)",,,,
725279399,,,residential,,False,False,41.219,"LINESTRING (120.9405474 14.3287667, 120.9409168 14.3288632)",,,,
"[725279400, 567243599]",,,residential,,False,True,129.178,"LINESTRING (120.9405474 14.3287667, 120.9402345 14.3286872, 120.9402017 14.3286895, 120.9401809 14.3287145, 120.9399627 14.3294698)",,,,
91233967,,,residential,,False,False,179.13299999999998,"LINESTRING (120.9328207 14.3315193, 120.9323896 14.331278, 120.9327711 14.3305168, 120.932897 14.3302621)",,,,
91233967,,,residential,,False,True,108.10300000000001,"LINESTRING (120.9328207 14.3315193, 120.933105 14.3309118, 120.9332205 14.3306279)",,,,
159339463,,,residential,,False,False,180.66,"LINESTRING (120.9328207 14.3315193, 120.9329635 14.3315948, 120.9332298 14.331685, 120.9333586 14.3316746, 120.9333907 14.3314095, 120.9333532 14.3310769, 120.9332639 14.3307684, 120.9332205 14.3306279)",,,,
91233967,,,residential,,False,False,12.436,"LINESTRING (120.9336792 14.3295064, 120.9337138 14.3296131)",,,,
863246641,,Medina Street,residential,,False,False,54.893,"LINESTRING (120.9336792 14.3295064, 120.9339393 14.3290819)",,,,
863246641,,Medina Street,residential,,False,True,133.462,"LINESTRING (120.9336792 14.3295064, 120.9334873 14.3294441, 120.9333805 14.3295315, 120.9330523 14.3299938, 120.932897 14.3302621)",,,,
863246641,,Medina Street,residential,,False,True,54.893,"LINESTRING (120.9339393 14.3290819, 120.9336792 14.3295064)",,,,
575168966,2,Narciso Guevarra Street,tertiary,30,True,False,69.621,"LINESTRING (120.9339393 14.3290819, 120.933432 14.3288017, 120.9333785 14.3287708)",,,,
570205215,,Felipe Tirona Street,tertiary,30,False,True,35.026,"LINESTRING (120.9378714 14.3280111, 120.9379169 14.3276992)",,,,
585389195,,Felipe Tirona Street,tertiary,30,False,False,6.797,"LINESTRING (120.9378714 14.3280111, 120.9378631 14.3280717)",,,,
91330368,,San Juan Street,residential,,False,False,43.405,"LINESTRING (120.9378714 14.3280111, 120.9379278 14.3280131, 120.938274 14.3280259)",,,,
91330388,,,residential,30,False,False,15.209,"LINESTRING (120.9382967 14.3278909, 120.938274 14.3280259)",,,,
91330388,,,residential,30,False,True,15.209,"LINESTRING (120.938274 14.3280259, 120.9382967 14.3278909)",,,,
91330368,,San Juan Street,residential,,False,True,43.405,"LINESTRING (120.938274 14.3280259, 120.9379278 14.3280131, 120.9378714 14.3280111)",,,,
863247322,,San Juan Street,residential,30,False,False,103.347,"LINESTRING (120.938274 14.3280259, 120.9382882 14.3282879, 120.938317 14.328519, 120.938331 14.3288952, 120.9383332 14.328953)",,,,
91887109,2,San Juan Street,tertiary,30,False,True,279.452,"LINESTRING (120.9383332 14.328953, 120.9383359 14.329014, 120.9384107 14.3307144, 120.9383867 14.3308609, 120.9382872 14.3311456, 120.9382346 14.3312882, 120.9381667 14.3314228)",,,,
585389196,2,Camerino Avenue,secondary,30,False,True,70.119,"LINESTRING (120.9383332 14.328953, 120.9380242 14.3288247, 120.9378957 14.3287594, 120.9378353 14.3287292, 120.937745 14.3286841)",,,,
863247322,,San Juan Street,residential,30,False,True,103.34700000000001,"LINESTRING (120.9383332 14.328953, 120.938331 14.3288952, 120.938317 14.328519, 120.9382882 14.3282879, 120.938274 14.3280259)",,,,
"[561754730, 561754731, 880825244]",2,Camerino Avenue,secondary,30,False,False,137.311,"LINESTRING (120.9383332 14.328953, 120.9385833 14.3290521, 120.9388327 14.3291507, 120.9392285 14.3293056, 120.9393782 14.329364, 120.9394453 14.3293902, 120.9395164 14.3294113)",yes,,,
91330412,,Sulukan Street,residential,,False,False,133.578,"LINESTRING (120.9372265 14.3292498, 120.9370563 14.3292288, 120.9359966 14.3290978)",,,,
"[874221403, 660335764]",2,Don Placido Campos Avenue,secondary,40,False,True,164.31,"LINESTRING (120.9324711 14.3299572, 120.9326481 14.3297043, 120.9328196 14.3294688, 120.9329654 14.3292886, 120.9331323 14.3290716, 120.9332024 14.3289793, 120.9332764 14.3288819, 120.9333785 14.3287708)",,,,
91233967,,,residential,,False,False,22.043,"LINESTRING (120.9332956 14.3304435, 120.9332205 14.3306279)",,,,
91233967,,,residential,,False,True,102.946,"LINESTRING (120.9332956 14.3304435, 120.9337025 14.3296666, 120.9337138 14.3296131)",,,,
91330380,,,residential,,False,False,47.461999999999996,"LINESTRING (120.9332956 14.3304435, 120.9331883 14.330389, 120.932897 14.3302621)",,,,
159516757,,P. S. Avendaño Street,residential,,False,False,38.432,"LINESTRING (120.9359966 14.3290978, 120.9358173 14.3293966)",,,,
159516757,,P. S. Avendaño Street,residential,,False,True,47.718,"LINESTRING (120.9359966 14.3290978, 120.9361843 14.3287091)",,,,
91330412,,Sulukan Street,residential,,False,True,133.578,"LINESTRING (120.9359966 14.3290978, 120.9370563 14.3292288, 120.9372265 14.3292498)",,,,
91887179,,,residential,,False,False,38.1,"LINESTRING (120.9391381 14.3274784, 120.9392629 14.327799)",,,,
304144582,,,residential,,False,False,27.878,"LINESTRING (120.9391381 14.3274784, 120.9388994 14.3275752)",,,,
91887179,,,residential,,False,True,121.007,"LINESTRING (120.9391381 14.3274784, 120.9390731 14.3273338, 120.9390711 14.3272842, 120.9390852 14.3272202, 120.9391512 14.327147, 120.939256 14.3270593, 120.939455 14.326941, 120.9397918 14.3267941)",,,,
91887098,,P. S. Avendaño Street,residential,,False,True,62.67,"LINESTRING (120.9367633 14.3286549, 120.9361843 14.3287091)",,,,
91887098,,P. S. Avendaño Street,residential,,False,False,56.025,"LINESTRING (120.9367633 14.3286549, 120.9367892 14.3285897, 120.9368026 14.3285248, 120.9368147 14.3284586, 120.9369599 14.328193)",,,,
902915910,,,residential,,False,False,44.944,"LINESTRING (120.9367633 14.3286549, 120.9368724 14.3286891, 120.9369971 14.3287262, 120.93709 14.3287538, 120.9371607 14.3287777)",,,,
304144582,,,residential,,False,True,27.878,"LINESTRING (120.9388994 14.3275752, 120.9391381 14.3274784)",,,,
639571390,,,residential,,False,False,66.399,"LINESTRING (120.9388994 14.3275752, 120.9389631 14.3277919, 120.9389853 14.327855, 120.9389886 14.3279212, 120.9389712 14.3280746, 120.9389551 14.3281577)",,,,
639571390,,,residential,,False,True,81.355,"LINESTRING (120.9388994 14.3275752, 120.9388515 14.3274767, 120.9388116 14.32738, 120.9387968 14.3272727, 120.9388192 14.3271869, 120.9389307 14.327024, 120.9390118 14.326925)",,,,
639571390,,,residential,,False,False,81.355,"LINESTRING (120.9390118 14.326925, 120.9389307 14.327024, 120.9388192 14.3271869, 120.9387968 14.3272727, 120.9388116 14.32738, 120.9388515 14.3274767, 120.9388994 14.3275752)",,,,
30069260,2,Eduardo Bautista Street,unclassified,30,True,False,64.006,"LINESTRING (120.9374955 14.3265888, 120.9380699 14.3267358)",,,,
91887148,2,Eduardo Bautista Alley,residential,20,False,False,84.412,"LINESTRING (120.9374955 14.3265888, 120.9378438 14.3259088)",,,,
91887088,,,residential,,False,False,47.734,"LINESTRING (120.9341392 14.3297331, 120.9337138 14.3296131)",,,,
91330425,,Pasong Tala Street,residential,,False,False,134.824,"LINESTRING (120.9397918 14.3267941, 120.9397421 14.3269762, 120.9395573 14.3276532, 120.9395459 14.3276717, 120.9395267 14.3276804, 120.9392629 14.327799)",,,,
"[91330425, 575171173]",,Pasong Tala Street,residential,,False,"[False, True]",17.299,"LINESTRING (120.9397918 14.3267941, 120.939812 14.326723, 120.9398248 14.3266782, 120.939834 14.326644)",,,,
91887179,,,residential,,False,False,121.007,"LINESTRING (120.9397918 14.3267941, 120.939455 14.326941, 120.939256 14.3270593, 120.9391512 14.327147, 120.9390852 14.3272202, 120.9390711 14.3272842, 120.9390731 14.3273338, 120.9391381 14.3274784)",,,,
91887162,,,residential,,False,False,57.871,"LINESTRING (120.9379918 14.3253905, 120.9377429 14.3258517)",,,,
91887148,2,Eduardo Bautista Alley,residential,20,False,True,84.412,"LINESTRING (120.9378438 14.3259088, 120.9374955 14.3265888)",,,,
36759381,2,Isidro Mangubat Street,tertiary,30,True,False,57.641000000000005,"LINESTRING (120.9378438 14.3259088, 120.9382044 14.3261147, 120.9383062 14.3261695)",,,,
91233967,,,residential,,False,True,12.436,"LINESTRING (120.9337138 14.3296131, 120.9336792 14.3295064)",,,,
91887088,,,residential,,False,True,47.734,"LINESTRING (120.9337138 14.3296131, 120.9341392 14.3297331)",,,,
91233967,,,residential,,False,False,102.946,"LINESTRING (120.9337138 14.3296131, 120.9337025 14.3296666, 120.9332956 14.3304435)",,,,
36759381,2,Isidro Mangubat Street,tertiary,30,True,False,12.589,"LINESTRING (120.9377429 14.3258517, 120.9378438 14.3259088)",,,,
91887162,,,residential,,False,True,57.871,"LINESTRING (120.9377429 14.3258517, 120.9379918 14.3253905)",,,,
91233967,,,residential,,False,True,179.133,"LINESTRING (120.932897 14.3302621, 120.9327711 14.3305168, 120.9323896 14.331278, 120.9328207 14.3315193)",,,,
91330380,,,residential,,False,True,47.461999999999996,"LINESTRING (120.932897 14.3302621, 120.9331883 14.330389, 120.9332956 14.3304435)",,,,
863246641,,Medina Street,residential,,False,False,133.46200000000002,"LINESTRING (120.932897 14.3302621, 120.9330523 14.3299938, 120.9333805 14.3295315, 120.9334873 14.3294441, 120.9336792 14.3295064)",,,,
580764634,,Marilag Street,residential,30,False,False,39.626,"LINESTRING (120.9399627 14.3294698, 120.9403174 14.3295641)",,,,
567243597,,Marilag Street,residential,30,False,True,38.927,"LINESTRING (120.9399627 14.3294698, 120.9396533 14.3293949, 120.9396125 14.3293837)",,,,
"[725279400, 567243599]",,,residential,,False,False,129.178,"LINESTRING (120.9399627 14.3294698, 120.9401809 14.3287145, 120.9402017 14.3286895, 120.9402345 14.3286872, 120.9405474 14.3287667)",,,,
"[725279394, 567243599]",,,residential,,False,True,110.19,"LINESTRING (120.9399627 14.3294698, 120.9397993 14.3300769, 120.9398024 14.3300983, 120.9398194 14.3301113, 120.9401408 14.3301891)",,,,
89981851,,,residential,,False,False,72.054,"LINESTRING (120.9403174 14.3295641, 120.9401408 14.3301891)",,,,
89981851,,,residential,,False,True,92.064,"LINESTRING (120.9403174 14.3295641, 120.9405474 14.3287667)",,,,
580764634,,Marilag Street,residential,30,False,False,41.671,"LINESTRING (120.9403174 14.3295641, 120.9406919 14.3296578)",,,,
580764634,,Marilag Street,residential,30,False,True,39.626,"LINESTRING (120.9403174 14.3295641, 120.9399627 14.3294698)",,,,
580764634,,Marilag Street,residential,30,False,False,40.858,"LINESTRING (120.9406919 14.3296578, 120.9410525 14.3297716)",,,,
580764634,,Marilag Street,residential,30,False,True,41.671,"LINESTRING (120.9406919 14.3296578, 120.9403174 14.3295641)",,,,
89981854,,,residential,,False,False,72.818,"LINESTRING (120.9406919 14.3296578, 120.9405591 14.3300908, 120.9405211 14.3302207, 120.9405017 14.3302862)",,,,
89981854,,,residential,,False,True,91.62,"LINESTRING (120.9406919 14.3296578, 120.9407966 14.3292764, 120.9409168 14.3288632)",,,,
"[281480268, 570828055]",1,Pasong Tala Street,unclassified,30,True,False,105.208,"LINESTRING (120.939834 14.326644, 120.9398433 14.3266079, 120.9398948 14.3263784, 120.9399274 14.326277, 120.9399724 14.3262047, 120.9400159 14.3261586, 120.9400728 14.3261255, 120.9401232 14.3261238, 120.9403819 14.3261837, 120.9404322 14.3261954)",,,,
570828054,2,Isidro Mangubat Street,tertiary,30,True,False,48.583,"LINESTRING (120.939834 14.326644, 120.9401515 14.3267199, 120.9402718 14.3267487)",,,,
"[91330425, 575171173]",,Pasong Tala Street,residential,,False,"[False, True]",17.299,"LINESTRING (120.939834 14.326644, 120.9398248 14.3266782, 120.939812 14.326723, 120.9397918 14.3267941)",,,,
158333872,2,Doroteo Mangubat Street,tertiary,30,True,False,99.922,"LINESTRING (120.9329414 14.3284509, 120.9333156 14.3281441, 120.9334583 14.3280269, 120.9336478 14.3278686)",,,,
158333872,2,Doroteo Mangubat Street,tertiary,30,True,False,74.308,"LINESTRING (120.9343489 14.3272778, 120.9347868 14.3267615)",,,,
580764622,2,Don Placido Campos Avenue,secondary,40,False,False,67.517,"LINESTRING (120.9379624 14.3230789, 120.9376435 14.3236016)",,,,
115967206,1,Payapa Street,unclassified,30,True,False,80.119,"LINESTRING (120.9379624 14.3230789, 120.938023 14.3231039, 120.9386465 14.3233614)",,,,
