osmid,oneway,name,highway,reversed,length,lanes,geometry,junction,ref
563423864,True,光彩街,residential,False,110.675,,"LINESTRING (120.4533713 23.4785226, 120.4522923 23.4784167)",,
717901644,False,吳鳳北路,tertiary,True,77.358,4,"LINESTRING (120.4533713 23.4785226, 120.4532806 23.4792133)",,
717901644,False,吳鳳北路,tertiary,False,79.704,4,"LINESTRING (120.4533713 23.4785226, 120.4534085 23.4782641, 120.453465 23.477811)",,
1267838951,True,中山路圓環,tertiary,False,3.103,,"LINESTRING (120.4498308 23.4798189, 120.4498441 23.479844)",roundabout,
563614420,False,光華路,residential,True,174.617,,"LINESTRING (120.4498308 23.4798189, 120.4499812 23.4797584, 120.4505905 23.479399, 120.4512862 23.4789949)",,
163104664,False,林森西路,residential,False,16.623,,"LINESTRING (120.4505948 23.48507, 120.4506534 23.4849305)",,
563377071,True,林森西路,secondary,False,110.767,,"LINESTRING (120.4505948 23.48507, 120.4496011 23.4846679)",,159
563377101,False,林森西路,residential,True,14.32,,"LINESTRING (120.4496011 23.4846679, 120.4496451 23.4845456)",,
163105044,False,長榮街,residential,True,107.016,,"LINESTRING (120.4509797 23.4835151, 120.4499516 23.4833225)",,
563377104,True,成仁街,residential,False,109.872,,"LINESTRING (120.4509797 23.4835151, 120.4512032 23.4825485)",,
163105044,False,長榮街,residential,False,135.945,,"LINESTRING (120.4509797 23.4835151, 120.4513609 23.4835849, 120.4522864 23.4837567)",,
163105044,False,長榮街,residential,False,107.016,,"LINESTRING (120.4499516 23.4833225, 120.4509797 23.4835151)",,
163193629,True,興中街,residential,False,79.797,,"LINESTRING (120.4499516 23.4833225, 120.4497773 23.4840221)",,
163105044,False,長榮街,residential,True,114.099,,"LINESTRING (120.4499516 23.4833225, 120.4495874 23.4832529, 120.4488575 23.4831082)",,
549182163,True,民權路,residential,False,100.548,,"LINESTRING (120.4512032 23.4825485, 120.4515886 23.4826197, 120.4518188 23.4826622, 120.4521697 23.482727)",,
563377104,True,成仁街,residential,False,105.059,,"LINESTRING (120.4512032 23.4825485, 120.4514378 23.4820651, 120.4516183 23.4816838)",,
163193629,True,興中街,residential,False,109.573,,"LINESTRING (120.4501583 23.4823555, 120.4499516 23.4833225)",,
549182163,True,民權路,residential,False,108.705,,"LINESTRING (120.4501583 23.4823555, 120.4506758 23.4824511, 120.4512032 23.4825485)",,
76703867,False,吳鳳北路,tertiary,True,87.517,2,"LINESTRING (120.4522864 23.4837567, 120.452236 23.4845424)",,
163105044,False,長榮街,residential,False,153.568,,"LINESTRING (120.4522864 23.4837567, 120.4537623 23.4840305)",,
76703867,False,吳鳳北路,tertiary,False,84.762,2,"LINESTRING (120.4522864 23.4837567, 120.4523649 23.4831167, 120.4523793 23.4829992)",,
163105044,False,長榮街,residential,True,135.945,,"LINESTRING (120.4522864 23.4837567, 120.4513609 23.4835849, 120.4509797 23.4835151)",,
163164510,True,北榮街,unclassified,False,143.424,,"LINESTRING (120.4506975 23.4813204, 120.4497338 23.4810103, 120.4493705 23.4808934)",,
163193629,True,興中街,residential,False,127.60799999999999,,"LINESTRING (120.4506975 23.4813204, 120.4505228 23.4816906, 120.4505012 23.4817299, 120.4501583 23.4823555)",,
76703867,False,吳鳳北路,tertiary,True,57.637,2,"LINESTRING (120.4526434 23.4820981, 120.4524702 23.4825915)",,
76703867,False,吳鳳北路,tertiary,False,85.002,2,"LINESTRING (120.4526434 23.4820981, 120.452756 23.4817771, 120.4528987 23.4813704)",,
163164510,True,北榮街,unclassified,False,114.249,,"LINESTRING (120.4526434 23.4820981, 120.4521117 23.4818799, 120.4516183 23.4816838)",,
563440788,True,蘭井街,residential,False,117.045,,"LINESTRING (120.4487207 23.4773564, 120.4498621 23.4774658)",,
