osmid,bridge,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed
772446606,,False,,,residential,False,85.43599999999999,"LINESTRING (121.0176882 24.68551, 121.017527 24.6852972, 121.0174483 24.685186, 121.0174492 24.6851343, 121.0176038 24.6849224, 121.0176764 24.6849509)",,
960132234,,False,,,residential,False,144.834,"LINESTRING (121.0176882 24.68551, 121.0177034 24.6855876, 121.0178731 24.6858771, 121.0179632 24.6860037, 121.0182259 24.6862683, 121.0182875 24.6863079, 121.018333 24.6863208, 121.0186374 24.6863294)",,
960132234,,False,,,residential,True,144.834,"LINESTRING (121.0186374 24.6863294, 121.018333 24.6863208, 121.0182875 24.6863079, 121.0182259 24.6862683, 121.0179632 24.6860037, 121.0178731 24.6858771, 121.0177034 24.6855876, 121.0176882 24.68551)",,
960132247,,False,,,residential,False,177.263,"LINESTRING (121.0190491 24.692464, 121.0189547 24.6927293, 121.0189466 24.6928165, 121.0189324 24.6929699, 121.018848 24.6931461, 121.0188159 24.6932173, 121.0187683 24.6932405, 121.0186898 24.693249, 121.0184591 24.6932545, 121.0184169 24.6932466, 121.0183746 24.6932003, 121.0183217 24.6931193, 121.0182828 24.6930882, 121.0182291 24.693051, 121.0181822 24.6928841)",,
960132247,,False,,,residential,True,189.052,"LINESTRING (121.0190491 24.692464, 121.0189921 24.6923487, 121.0187854 24.6921841, 121.0186545 24.6920928, 121.0185938 24.692023, 121.0185872 24.6919653, 121.0187351 24.6917439, 121.0187825 24.6917206, 121.0188641 24.6917318, 121.0189523 24.6917352, 121.0190224 24.691718, 121.019379 24.691544, 121.0194454 24.6914724, 121.0194615 24.6914388)",,
960132246,,False,,,residential,False,230.65399999999997,"LINESTRING (121.0194615 24.6914388, 121.0194985 24.691495, 121.0194864 24.6915962, 121.0194442 24.6917935, 121.0194509 24.6918289, 121.0194911 24.6918697, 121.0197774 24.6919672, 121.0198633 24.6919696, 121.0200557 24.6919532, 121.0202099 24.6919385, 121.0203326 24.6918831, 121.0204487 24.6918752, 121.0205171 24.6919123, 121.0206062 24.6919964, 121.0206337 24.6920969, 121.0206518 24.6922182, 121.0207417 24.6925045)",,
960132247,,False,,,residential,False,189.052,"LINESTRING (121.0194615 24.6914388, 121.0194454 24.6914724, 121.019379 24.691544, 121.0190224 24.691718, 121.0189523 24.6917352, 121.0188641 24.6917318, 121.0187825 24.6917206, 121.0187351 24.6917439, 121.0185872 24.6919653, 121.0185938 24.692023, 121.0186545 24.6920928, 121.0187854 24.6921841, 121.0189921 24.6923487, 121.0190491 24.692464)",,
960132247,,False,,,residential,True,158.475,"LINESTRING (121.0194615 24.6914388, 121.0194795 24.6913708, 121.0194776 24.6912433, 121.0194767 24.6911743, 121.0194644 24.6910692, 121.0194169 24.6909512, 121.0193885 24.6908702, 121.0193667 24.6908288, 121.0193306 24.6907883, 121.0192861 24.6907642, 121.0192396 24.690747, 121.0191419 24.6906979, 121.0186451 24.6903832)",,
960132246,,False,,,residential,True,230.654,"LINESTRING (121.0207417 24.6925045, 121.0206518 24.6922182, 121.0206337 24.6920969, 121.0206062 24.6919964, 121.0205171 24.6919123, 121.0204487 24.6918752, 121.0203326 24.6918831, 121.0202099 24.6919385, 121.0200557 24.6919532, 121.0198633 24.6919696, 121.0197774 24.6919672, 121.0194911 24.6918697, 121.0194509 24.6918289, 121.0194442 24.6917935, 121.0194864 24.6915962, 121.0194985 24.691495, 121.0194615 24.6914388)",,
960132247,,False,,,residential,True,177.26299999999998,"LINESTRING (121.0181822 24.6928841, 121.0182291 24.693051, 121.0182828 24.6930882, 121.0183217 24.6931193, 121.0183746 24.6932003, 121.0184169 24.6932466, 121.0184591 24.6932545, 121.0186898 24.693249, 121.0187683 24.6932405, 121.0188159 24.6932173, 121.018848 24.6931461, 121.0189324 24.6929699, 121.0189466 24.6928165, 121.0189547 24.6927293, 121.0190491 24.692464)",,
