osmid,oneway,lanes,ref,name,highway,reversed,length,bridge,geometry
"[326685321, 326685307]",True,2,竹7-1,"['中山南橋', '中山路二段']",tertiary,False,54.143,yes,"LINESTRING (121.0425371 24.8995591, 121.0424814 24.8994877, 121.0424805 24.899446, 121.0424789 24.8993716, 121.0425134 24.89909)"
829604583,False,2,竹109,中山路二段,tertiary,True,111.66,,"LINESTRING (121.0425371 24.8995591, 121.0425789 24.8996403, 121.0430059 24.9004688)"
203763968,False,,,中正五街,residential,True,9.477,,"LINESTRING (121.0452596 24.8962295, 121.045257 24.8963147)"
203763913,True,2,,達生路,tertiary,False,89.92999999999999,,"LINESTRING (121.0452596 24.8962295, 121.0453994 24.8962536, 121.045707 24.8963087, 121.0460368 24.8964355, 121.0461082 24.896463)"
324916877,False,,,中正六街,residential,True,9.201,,"LINESTRING (121.0443638 24.8963804, 121.0443983 24.896457)"
203763913,True,2,,達生路,tertiary,False,92.024,,"LINESTRING (121.0443638 24.8963804, 121.0444511 24.8963637, 121.0450323 24.8962522, 121.0451762 24.8962317, 121.0452596 24.8962295)"
324916882,False,,,中正二路,residential,False,6.324,,"LINESTRING (121.0461082 24.896463, 121.0460816 24.8965145)"
203763913,True,2,,達生路,tertiary,False,89.61,,"LINESTRING (121.0461082 24.896463, 121.0462076 24.8965064, 121.0468659 24.8967935, 121.0469089 24.8968122)"
203763903,False,,,中正七街,residential,True,12.006,,"LINESTRING (121.0432902 24.8966121, 121.0433197 24.8967167)"
203763913,True,2,,達生路,tertiary,False,111.30699999999999,,"LINESTRING (121.0432902 24.8966121, 121.0433787 24.8965934, 121.0443241 24.8963891, 121.0443638 24.8963804)"
203763934,False,,,中正一街,residential,True,7.574,,"LINESTRING (121.0469089 24.8968122, 121.0468757 24.8968733)"
203763913,True,2,,達生路,tertiary,False,97.706,,"LINESTRING (121.0469089 24.8968122, 121.0470199 24.8968602, 121.0475692 24.8970976, 121.0477102 24.8970765, 121.0478033 24.8970625)"
326685299,True,2,竹7-1,中山路一段,tertiary,False,9.87,,"LINESTRING (121.0425256 24.8968054, 121.0425723 24.8968834)"
203763913,True,2,,達生路,tertiary,False,80.05799999999999,,"LINESTRING (121.0425256 24.8968054, 121.0427594 24.8967463, 121.0432206 24.8966298, 121.0432902 24.8966121)"
203763930,False,,,溪南二街,residential,True,110.511,,"LINESTRING (121.044688 24.8975794, 121.0446443 24.8975887, 121.0436211 24.8978057)"
324916877,False,,,中正六街,residential,False,128.18,,"LINESTRING (121.044688 24.8975794, 121.0444129 24.8965135, 121.0443983 24.896457)"
324916877,False,,,中正六街,residential,True,112.798,,"LINESTRING (121.044688 24.8975794, 121.0451561 24.898413, 121.0451956 24.8984833)"
203763930,False,,,溪南二街,residential,True,5.614,,"LINESTRING (121.0427273 24.8978017, 121.0426721 24.8977952)"
203763930,False,,,溪南二街,residential,False,90.151,,"LINESTRING (121.0427273 24.8978017, 121.0427713 24.8978016, 121.0436211 24.8978057)"
326685299,True,2,竹7-1,中山路一段,tertiary,False,96.47800000000001,,"LINESTRING (121.0427273 24.8978017, 121.0427227 24.8978447, 121.0426865 24.8981791, 121.0426658 24.8983701, 121.0426421 24.8985892, 121.0426339 24.8986652)"
203763903,False,,,中正七街,residential,True,56.479,,"LINESTRING (121.0436211 24.8978057, 121.0437527 24.8982994)"
203763903,False,,,中正七街,residential,False,124.849,,"LINESTRING (121.0436211 24.8978057, 121.0433298 24.8967535, 121.0433197 24.8967167)"
203763930,False,,,溪南二街,residential,False,110.511,,"LINESTRING (121.0436211 24.8978057, 121.0446443 24.8975887, 121.044688 24.8975794)"
203763930,False,,,溪南二街,residential,True,90.151,,"LINESTRING (121.0436211 24.8978057, 121.0427713 24.8978016, 121.0427273 24.8978017)"
203763926,False,,,溪南一街,residential,True,64.203,,"LINESTRING (121.0451956 24.8984833, 121.0451419 24.898496, 121.0451147 24.8985024, 121.0445795 24.8986285)"
324916877,False,,,中正六街,residential,False,112.798,,"LINESTRING (121.0451956 24.8984833, 121.0451561 24.898413, 121.044688 24.8975794)"
324916877,False,,,中正六街,residential,True,74.993,,"LINESTRING (121.0451956 24.8984833, 121.0452283 24.898544, 121.0455022 24.8990512, 121.0455226 24.899089)"
203763926,False,,,溪南一街,residential,True,7.558,,"LINESTRING (121.0426339 24.8986652, 121.0425593 24.8986588)"
203763926,False,,,溪南一街,residential,False,126.875,,"LINESTRING (121.0426339 24.8986652, 121.0426972 24.8986716, 121.043884 24.8987923)"
326685299,True,2,竹7-1,中山路一段,tertiary,False,50.354,,"LINESTRING (121.0426339 24.8986652, 121.0426257 24.8987392, 121.0425954 24.8990146, 121.0425842 24.8991158)"
203763903,False,,,中正七街,residential,False,56.385,,"LINESTRING (121.043884 24.8987923, 121.0437527 24.8982994)"
203763903,False,,,中正七街,residential,True,79.051,,"LINESTRING (121.043884 24.8987923, 121.0440664 24.8994837)"
203763926,False,,,溪南一街,residential,False,51.394,,"LINESTRING (121.043884 24.8987923, 121.0439779 24.8987702, 121.0443772 24.8986761)"
203763926,False,,,溪南一街,residential,True,126.875,,"LINESTRING (121.043884 24.8987923, 121.0426972 24.8986716, 121.0426339 24.8986652)"
326685297,False,,,民生橋,residential,True,35.953,yes,"LINESTRING (121.0455226 24.899089, 121.0457001 24.8993694)"
324916877,False,,,中正六街,residential,False,74.993,,"LINESTRING (121.0455226 24.899089, 121.0455022 24.8990512, 121.0452283 24.898544, 121.0451956 24.8984833)"
326685295,False,,,溪南街,residential,False,277.24,,"LINESTRING (121.0455226 24.899089, 121.0455846 24.899057, 121.045721 24.8989864, 121.046052 24.8987953, 121.0464125 24.8985847, 121.046643 24.8984309, 121.047104 24.8980292, 121.0476756 24.8975561)"
326685295,False,,,溪南街,residential,True,156.22500000000002,,"LINESTRING (121.0455226 24.899089, 121.0454384 24.8991269, 121.0447776 24.899424, 121.0445686 24.8994613, 121.0444857 24.8994723, 121.044366 24.8994882, 121.0441655 24.8994852, 121.0440664 24.8994837)"
203763903,False,,,中正七街,residential,False,79.051,,"LINESTRING (121.0440664 24.8994837, 121.043884 24.8987923)"
326685295,False,,,溪南街,residential,False,156.225,,"LINESTRING (121.0440664 24.8994837, 121.0441655 24.8994852, 121.044366 24.8994882, 121.0444857 24.8994723, 121.0445686 24.8994613, 121.0447776 24.899424, 121.0454384 24.8991269, 121.0455226 24.899089)"
326685295,False,,,溪南街,residential,True,75.265,,"LINESTRING (121.0440664 24.8994837, 121.0437877 24.8994809, 121.0434165 24.8994195, 121.0433328 24.899389)"
203763974,False,,,忠孝路,residential,True,75.503,,"LINESTRING (121.0459443 24.9005552, 121.0452898 24.9008848)"
234309664,False,,,民生街,residential,True,138.53,,"LINESTRING (121.0459443 24.9005552, 121.0465759 24.9016615)"
203763974,False,,,忠孝路,residential,False,148.649,,"LINESTRING (121.0459443 24.9005552, 121.0469417 24.9000792, 121.0472486 24.8999327)"
234309664,False,,,民生街,residential,False,135.47,,"LINESTRING (121.0459443 24.9005552, 121.0459081 24.9004627, 121.0458765 24.9003636, 121.0458544 24.9002176, 121.0458495 24.9001546, 121.0458384 24.9000108, 121.0458337 24.8999275, 121.0458276 24.8998187, 121.0457925 24.8995737, 121.0457857 24.8995259, 121.0457001 24.8993694)"
203763974,False,,,忠孝路,residential,False,75.503,,"LINESTRING (121.0452898 24.9008848, 121.0459443 24.9005552)"
203763974,False,,,忠孝路,residential,True,91.324,,"LINESTRING (121.0452898 24.9008848, 121.0444865 24.9012638)"
203763952,False,,,民權街,residential,False,136.79500000000002,,"LINESTRING (121.0452898 24.9008848, 121.0454841 24.9012082, 121.0457193 24.9015995, 121.0459389 24.901965)"
203763974,False,,,忠孝路,residential,False,91.324,,"LINESTRING (121.0444865 24.9012638, 121.0452898 24.9008848)"
203763974,False,,,忠孝路,residential,True,100.15700000000001,,"LINESTRING (121.0444865 24.9012638, 121.0439603 24.9015381, 121.0436255 24.9017126)"
"[324485632, 361498608]",False,,,"['中山路二段50巷', '民族街']",residential,False,232.947,,"LINESTRING (121.0444865 24.9012638, 121.0440979 24.9006129, 121.0438086 24.9001284, 121.0435204 24.9002506, 121.0430059 24.9004688)"
324485632,False,,,民族街,residential,True,137.809,,"LINESTRING (121.0444865 24.9012638, 121.0446667 24.9015781, 121.0451168 24.9023634)"
203763940,False,,,中央街,residential,False,61.208,,"LINESTRING (121.0468228 24.9015465, 121.0473489 24.9012721)"
326685300,False,2,,中正路一段,tertiary,False,27.993,,"LINESTRING (121.0468228 24.9015465, 121.0465759 24.9016615)"
326685300,False,2,,中正路一段,tertiary,True,184.514,,"LINESTRING (121.0468228 24.9015465, 121.0472486 24.8999327)"
35817687,False,2,竹109,中山路二段,tertiary,True,137.94,,"LINESTRING (121.0436255 24.9017126, 121.0442799 24.9028019)"
35817687,False,2,竹109,中山路二段,tertiary,False,151.816,,"LINESTRING (121.0436255 24.9017126, 121.0435646 24.901603, 121.0434471 24.9013915, 121.0433467 24.9011814, 121.0432339 24.9009451, 121.0430059 24.9004688)"
203763974,False,,,忠孝路,residential,False,100.15700000000001,,"LINESTRING (121.0436255 24.9017126, 121.0439603 24.9015381, 121.0444865 24.9012638)"
234309664,False,,,民生街,residential,False,138.53,,"LINESTRING (121.0465759 24.9016615, 121.0459443 24.9005552)"
234309664,False,,,民生街,residential,True,131.071,,"LINESTRING (121.0465759 24.9016615, 121.0471872 24.9027017)"
326685300,False,2,,中正路一段,tertiary,False,72.57,,"LINESTRING (121.0465759 24.9016615, 121.0459389 24.901965)"
326685300,False,2,,中正路一段,tertiary,True,27.993,,"LINESTRING (121.0465759 24.9016615, 121.0468228 24.9015465)"
326685300,False,2,,中正路一段,tertiary,False,94.007,,"LINESTRING (121.0459389 24.901965, 121.0451168 24.9023634)"
326685300,False,2,,中正路一段,tertiary,True,72.57,,"LINESTRING (121.0459389 24.901965, 121.0465759 24.9016615)"
203763952,False,,,民權街,residential,False,130.512,,"LINESTRING (121.0459389 24.901965, 121.046176 24.9023664, 121.04655 24.9029996)"
203763952,False,,,民權街,residential,True,136.79500000000002,,"LINESTRING (121.0459389 24.901965, 121.0457193 24.9015995, 121.0454841 24.9012082, 121.0452898 24.9008848)"
318343296,False,,,民族街,residential,True,136.216,,"LINESTRING (121.0451168 24.9023634, 121.0457626 24.9034393)"
326685300,False,2,,中正路一段,tertiary,True,94.007,,"LINESTRING (121.0451168 24.9023634, 121.0459389 24.901965)"
829604582,False,2,,中正路一段,tertiary,False,97.478,,"LINESTRING (121.0451168 24.9023634, 121.0442799 24.9028019)"
324485632,False,,,民族街,residential,False,137.809,,"LINESTRING (121.0451168 24.9023634, 121.0446667 24.9015781, 121.0444865 24.9012638)"
203763952,False,,,民權街,residential,False,120.796,,"LINESTRING (121.0466058 24.9030972, 121.0471781 24.9040515)"
203763952,False,,,民權街,residential,True,12.225,,"LINESTRING (121.0466058 24.9030972, 121.04655 24.9029996)"
