osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,bridge
110654827,False,復興路,tertiary,50,False,144.791,"LINESTRING (120.4393865 24.0502187, 120.4390835 24.0514911)",,,
171895989,False,,residential,,False,267.648,"LINESTRING (120.4393865 24.0502187, 120.4419078 24.0495169)",,,
110654827,False,復興路,tertiary,50,True,122.477,"LINESTRING (120.4393865 24.0502187, 120.4395582 24.0495402, 120.4396521 24.0491443)",,,
110654827,False,復興路,tertiary,50,True,144.791,"LINESTRING (120.4390835 24.0514911, 120.4393865 24.0502187)",,,
149966243,False,復興南路,tertiary,,True,66.884,"LINESTRING (120.4397999 24.0484355, 120.4393252 24.0480185)",2,,
256947489,False,文聖街,residential,,False,98.059,"LINESTRING (120.4397999 24.0484355, 120.4407025 24.048122)",,,
259926166,False,復興路,tertiary,,True,80.231,"LINESTRING (120.4397999 24.0484355, 120.4396521 24.0491443)",,,
158408108,False,中正路,secondary,50,False,133.215,"LINESTRING (120.4419078 24.0495169, 120.4416557 24.0506926)",,142,
171895989,False,,residential,,True,267.648,"LINESTRING (120.4419078 24.0495169, 120.4393865 24.0502187)",,,
158408108,False,中正路,secondary,50,True,110.182,"LINESTRING (120.4419078 24.0495169, 120.4420553 24.0488225, 120.4421388 24.0485494)",,142,
"[327364544, 327364537, 327364532, 327364533]",False,"['彰鹿路七段558巷17弄', '彰鹿路七段478巷21弄', '彰鹿路七段558巷18弄']",unclassified,,False,454.716,"LINESTRING (120.4419078 24.0495169, 120.4439114 24.0489695, 120.4446236 24.0487674, 120.4447268 24.0487429, 120.445671 24.0484845, 120.4457608 24.0484613, 120.4458775 24.0484355, 120.4462101 24.0483973)",,,
257751491,False,彰鹿路七段444巷,residential,,True,73.039,"LINESTRING (120.4462101 24.0483973, 120.4461779 24.0477411)",,,
257751491,False,彰鹿路七段444巷,residential,,False,266.55899999999997,"LINESTRING (120.4462101 24.0483973, 120.4462262 24.049148, 120.4462934 24.0496593, 120.4463563 24.0501375, 120.4464441 24.0507823)",,,
"[327364544, 327364537, 327364532, 327364533]",False,"['彰鹿路七段558巷18弄', '彰鹿路七段558巷17弄', '彰鹿路七段478巷21弄']",unclassified,,True,454.716,"LINESTRING (120.4462101 24.0483973, 120.4458775 24.0484355, 120.4457608 24.0484613, 120.445671 24.0484845, 120.4447268 24.0487429, 120.4446236 24.0487674, 120.4439114 24.0489695, 120.4419078 24.0495169)",,,
252598734,False,彰鹿路七段,tertiary,,False,30.085,"LINESTRING (120.4421388 24.0485494, 120.4418522 24.048618)",,,
256947490,True,彰鹿路七段,secondary,50,False,39.01,"LINESTRING (120.4421388 24.0485494, 120.4424938 24.0484153)",,142,
