osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,tunnel
232206642,residential,False,False,10.839,,,,,"LINESTRING (120.7407958 21.9995112, 120.7407046 21.9994627)",
232206651,primary,True,False,303.399,2,26,恆公路,60,"LINESTRING (120.7407958 21.9995112, 120.7405736 21.9998192, 120.7405518 21.9998517, 120.7402835 22.0002622, 120.740246 22.0003331, 120.7401682 22.0005072, 120.7400824 22.0007285, 120.740014 22.0009672, 120.7399705 22.0011896, 120.7399276 22.0015004, 120.7399219 22.0017729, 120.7398987 22.0020503)",
232206651,primary,True,False,65.372,2,26,恆公路,60,"LINESTRING (120.7398987 22.0020503, 120.7398636 22.0026373)",
232414113,residential,False,True,65.70599999999999,,,恆西路,,"LINESTRING (120.7398987 22.0020503, 120.7400482 22.0020454, 120.7401908 22.0020623, 120.7403303 22.0020967, 120.7405209 22.0021517)",
232206642,residential,False,True,10.839,,,,,"LINESTRING (120.7407046 21.9994627, 120.7407958 21.9995112)",
232228061,residential,False,True,93.577,,,東門路174巷,,"LINESTRING (120.7460149 22.0046112, 120.746911 22.0044772)",
232228067,residential,False,True,62.768,,,,,"LINESTRING (120.7460149 22.0046112, 120.7457172 22.0051036)",
232231628,residential,False,False,105.686,,,新興路36巷,,"LINESTRING (120.7460149 22.0046112, 120.7451151 22.0041558)",
232231629,residential,False,False,54.964,,,,,"LINESTRING (120.7460149 22.0046112, 120.7460809 22.0041207)",
232228066,residential,False,False,86.883,,,,,"LINESTRING (120.7477436 22.0043563, 120.746911 22.0044772)",
232228088,secondary,False,True,29.745,,200,東門路,,"LINESTRING (120.7477436 22.0043563, 120.7480281 22.0043118)",
430166085,secondary,False,True,96.90599999999999,,200,東門路,,"LINESTRING (120.7477436 22.0043563, 120.7475044 22.0043366, 120.7473286 22.0042775, 120.7470041 22.0041895, 120.7469267 22.0041646, 120.7468378 22.0041399)",
81158245,tertiary,True,False,24.756,,,恆南路圓環,,"LINESTRING (120.7449619 22.0008008, 120.7449623 22.0008379, 120.7449535 22.0008741, 120.7449358 22.0009074, 120.7449103 22.000936, 120.7448784 22.0009583, 120.7448417 22.0009732)",
232203919,residential,False,False,54.007000000000005,,,南門路,,"LINESTRING (120.7449619 22.0008008, 120.7450796 22.0008403, 120.7452116 22.0008012, 120.7453435 22.000777, 120.7453855 22.0007731, 120.7454679 22.000761)",
232203927,tertiary,False,True,22.449,,,恆南路,,"LINESTRING (120.7447288 22.0006731, 120.7446667 22.0004796)",
81158245,tertiary,True,False,32.099999999999994,,,恆南路圓環,,"LINESTRING (120.7447288 22.0006731, 120.7447664 22.0006637, 120.7448053 22.0006625, 120.7448435 22.0006694, 120.744879 22.0006841, 120.7449101 22.0007059, 120.744935 22.0007336, 120.7449526 22.0007658, 120.7449619 22.0008008)",
497732385,tertiary,False,True,29.461,,,中正路,,"LINESTRING (120.7451304 22.0025647, 120.7452743 22.0023358)",
81158244,secondary,False,False,119.031,,200,天文路,,"LINESTRING (120.7451304 22.0025647, 120.7454387 22.0028414, 120.74596 22.0033092)",
232203914,secondary,False,False,162.036,,200,中正路,,"LINESTRING (120.7451304 22.0025647, 120.7450652 22.0026456, 120.7448846 22.0028696, 120.744864 22.0028938, 120.7448154 22.002949, 120.7446361 22.0031464, 120.7443531 22.0035032, 120.7442847 22.0036425, 120.7442457 22.0037574)",
81158245,tertiary,True,False,33.54600000000001,,,恆南路圓環,,"LINESTRING (120.7446617 22.0009247, 120.7446333 22.0008819, 120.7446207 22.000833, 120.7446253 22.0007829, 120.7446464 22.0007366, 120.7446821 22.0006987, 120.7447288 22.0006731)",
106293320,residential,False,False,49.992000000000004,,,光明路,,"LINESTRING (120.7446617 22.0009247, 120.7444935 22.0011135, 120.7444179 22.0011711, 120.7443334 22.0012539)",
232203914,secondary,False,True,64.568,,200,中正路,,"LINESTRING (120.743177 22.0065671, 120.7436124 22.0061497)",
106293315,residential,False,False,99.049,,,復興路,,"LINESTRING (120.743177 22.0065671, 120.7428236 22.0064229, 120.7423021 22.0061991)",
106293319,residential,False,False,48.522,,,西門路,,"LINESTRING (120.743177 22.0065671, 120.7431257 22.0064744, 120.7430986 22.0063611, 120.7430872 22.0062623, 120.7430805 22.0061457)",
81158249,tertiary,False,False,47.659,,,南門路,,"LINESTRING (120.7449879 22.0014502, 120.7451161 22.001862)",
81158249,tertiary,False,True,55.14,,,南門路,,"LINESTRING (120.7449879 22.0014502, 120.7448417 22.0009732)",
106293251,residential,False,False,79.412,,,南門路,,"LINESTRING (120.7449879 22.0014502, 120.7452526 22.0015799, 120.7456688 22.0017841)",
232228064,unclassified,False,False,80.003,,,福德路,,"LINESTRING (120.7442457 22.0037574, 120.7435833 22.0033826)",
523400312,residential,False,True,99.981,,,福德路,,"LINESTRING (120.7442457 22.0037574, 120.7451151 22.0041558)",
232203914,secondary,False,False,231.302,,200,中正路,,"LINESTRING (120.7442457 22.0037574, 120.7441855 22.0038675, 120.7441627 22.0039596, 120.7440943 22.0043943, 120.7440258 22.0052937, 120.743991 22.0057241, 120.7439736 22.0058123)",
232203914,secondary,False,True,162.03599999999997,,200,中正路,,"LINESTRING (120.7442457 22.0037574, 120.7442847 22.0036425, 120.7443531 22.0035032, 120.7446361 22.0031464, 120.7448154 22.002949, 120.744864 22.0028938, 120.7448846 22.0028696, 120.7450652 22.0026456, 120.7451304 22.0025647)",
232228060,residential,False,False,59.086,,,北門路,,"LINESTRING (120.746911 22.0044772, 120.74706 22.0049903)",
232228061,residential,False,False,93.577,,,東門路174巷,,"LINESTRING (120.746911 22.0044772, 120.7460149 22.0046112)",
232228066,residential,False,True,86.883,,,,,"LINESTRING (120.746911 22.0044772, 120.7477436 22.0043563)",
430166083,residential,False,True,39.039,,,北門路,,"LINESTRING (120.746911 22.0044772, 120.7468366 22.004268, 120.7468257 22.0042286, 120.7468247 22.0041912, 120.7468378 22.0041399)",
106293273,residential,False,False,16.893,,,新興路,,"LINESTRING (120.7439736 22.0058123, 120.744103 22.0057191)",
106293290,residential,False,False,121.431,,,,,"LINESTRING (120.7439736 22.0058123, 120.7440104 22.005831, 120.7450069 22.0063365)",
232203914,secondary,False,False,52.93599999999999,,200,中正路,,"LINESTRING (120.7439736 22.0058123, 120.743832 22.0059271, 120.7436124 22.0061497)",
232203914,secondary,False,True,231.30200000000002,,200,中正路,,"LINESTRING (120.7439736 22.0058123, 120.743991 22.0057241, 120.7440258 22.0052937, 120.7440943 22.0043943, 120.7441627 22.0039596, 120.7441855 22.0038675, 120.7442457 22.0037574)",
81158244,secondary,False,True,130.247,,200,天文路,,"LINESTRING (120.7468378 22.0041399, 120.7468331 22.0041104, 120.7468206 22.0040825, 120.7468054 22.0040653, 120.74596 22.0033092)",
106293261,residential,False,True,78.66699999999999,,,東門路,,"LINESTRING (120.7468378 22.0041399, 120.7467853 22.0041268, 120.7467124 22.0041151, 120.7463563 22.0040958, 120.7461671 22.0041013, 120.7460809 22.0041207)",
430166083,residential,False,False,39.039,,,北門路,,"LINESTRING (120.7468378 22.0041399, 120.7468247 22.0041912, 120.7468257 22.0042286, 120.7468366 22.004268, 120.746911 22.0044772)",
430166085,secondary,False,False,96.906,,200,東門路,,"LINESTRING (120.7468378 22.0041399, 120.7469267 22.0041646, 120.7470041 22.0041895, 120.7473286 22.0042775, 120.7475044 22.0043366, 120.7477436 22.0043563)",
81158249,tertiary,False,False,55.14,,,南門路,,"LINESTRING (120.7448417 22.0009732, 120.7449879 22.0014502)",
81158245,tertiary,True,False,20.397,,,恆南路圓環,,"LINESTRING (120.7448417 22.0009732, 120.7448028 22.0009797, 120.7447632 22.0009778, 120.7447252 22.0009676, 120.7446908 22.0009496, 120.7446617 22.0009247)",
497732385,tertiary,False,False,29.461,,,中正路,,"LINESTRING (120.7452743 22.0023358, 120.7451304 22.0025647)",
81158249,tertiary,False,True,55.95,,,南門路,,"LINESTRING (120.7452743 22.0023358, 120.7452818 22.0023004, 120.7452818 22.0022665, 120.7452729 22.002228, 120.7451161 22.001862)",
106293310,residential,False,False,20.372,,,中正路,,"LINESTRING (120.7452743 22.0023358, 120.745347 22.0022865, 120.7454097 22.0022055)",
232203927,tertiary,False,False,34.548,,,恆南路,,"LINESTRING (120.7445973 21.9981622, 120.7444989 21.9984592)",
232203926,unclassified,False,False,191.056,,,環城南路,,"LINESTRING (120.7445973 21.9981622, 120.7455509 21.9985478, 120.7460373 21.9987463, 120.7462983 21.9988437)",
81158249,tertiary,False,True,47.659,,,南門路,,"LINESTRING (120.7451161 22.001862, 120.7449879 22.0014502)",
817185950,residential,False,True,13.671,,,中山路,,"LINESTRING (120.7451161 22.001862, 120.7449858 22.0018848)",
81158249,tertiary,False,False,55.95,,,南門路,,"LINESTRING (120.7451161 22.001862, 120.7452729 22.002228, 120.7452818 22.0022665, 120.7452818 22.0023004, 120.7452743 22.0023358)",
817185950,residential,False,False,49.734,,,中山路,,"LINESTRING (120.7447099 22.0022517, 120.7449858 22.0018848)",
427926726,residential,False,True,110.91499999999999,,,光明路48巷,,"LINESTRING (120.7447099 22.0022517, 120.7441743 22.0019255, 120.7438116 22.0017028)",
817185950,residential,False,True,99.626,,,中山路,,"LINESTRING (120.7447099 22.0022517, 120.7444394 22.0025414, 120.7440425 22.0028985)",
232231629,residential,False,True,54.964,,,,,"LINESTRING (120.7460809 22.0041207, 120.7460149 22.0046112)",
106293261,residential,False,False,78.667,,,東門路,,"LINESTRING (120.7460809 22.0041207, 120.7461671 22.0041013, 120.7463563 22.0040958, 120.7467124 22.0041151, 120.7467853 22.0041268, 120.7468378 22.0041399)",
106293261,residential,False,True,82.23400000000001,,,東門路,,"LINESTRING (120.7460809 22.0041207, 120.7459633 22.0040684, 120.745797 22.004, 120.7455247 22.0039129, 120.7453428 22.0038422)",
106293241,residential,False,False,99.77,,,北門路42巷,,"LINESTRING (120.7480967 22.0048221, 120.7490551 22.0046977)",
232364837,residential,False,False,57.182,,,北門路42巷21弄,,"LINESTRING (120.7480967 22.0048221, 120.7480281 22.0043118)",
232364837,residential,False,True,60.92,,,北門路42巷21弄,,"LINESTRING (120.7480967 22.0048221, 120.7481872 22.0053635)",
106293241,residential,False,True,108.62299999999999,,,北門路42巷,,"LINESTRING (120.7480967 22.0048221, 120.7472335 22.0049795, 120.74706 22.0049903)",
232228067,residential,False,False,62.768,,,,,"LINESTRING (120.7457172 22.0051036, 120.7460149 22.0046112)",
106293282,residential,False,True,58.230000000000004,,,,,"LINESTRING (120.7457172 22.0051036, 120.7455539 22.005361, 120.7454424 22.0055609)",
232228062,residential,False,True,109.537,,,新興路66巷,,"LINESTRING (120.7457172 22.0051036, 120.7456941 22.0050906, 120.7448097 22.0045913)",
232228068,residential,False,False,141.04500000000002,,,北門路39巷,,"LINESTRING (120.7457172 22.0051036, 120.7458138 22.0051484, 120.7459009 22.0051546, 120.7463895 22.0050759, 120.74706 22.0049903)",
232228063,residential,False,True,57.761,,,新興路,,"LINESTRING (120.7451151 22.0041558, 120.7448097 22.0045913)",
232231628,residential,False,True,105.686,,,新興路36巷,,"LINESTRING (120.7451151 22.0041558, 120.7460149 22.0046112)",
523400312,residential,False,False,99.981,,,福德路,,"LINESTRING (120.7451151 22.0041558, 120.7442457 22.0037574)",
232228065,residential,False,False,42.174,,,新興路,,"LINESTRING (120.7451151 22.0041558, 120.7451529 22.0040946, 120.7451988 22.0040137, 120.745282 22.0039166, 120.7453428 22.0038422)",
232203916,residential,False,True,105.597,,,文化路,,"LINESTRING (120.7463047 22.0026673, 120.7454097 22.0022055)",
232228065,residential,False,True,79.734,,,新興路,,"LINESTRING (120.7463047 22.0026673, 120.74596 22.0033092)",
106293251,residential,False,True,157.039,,,南門路,,"LINESTRING (120.7463047 22.0026673, 120.7465508 22.002262, 120.7456688 22.0017841)",
232203916,residential,False,False,321.49299999999994,,,文化路,,"LINESTRING (120.7463047 22.0026673, 120.7466966 22.002868, 120.7474035 22.0032561, 120.7478214 22.0034765, 120.7479732 22.0035563, 120.7489154 22.0040774, 120.7489511 22.0041608)",
106293275,residential,False,True,59.043,,,北門路110巷41弄,,"LINESTRING (120.7486797 22.0063408, 120.7487588 22.0068667)",
232231619,residential,False,False,61.753,,,北門路110巷,,"LINESTRING (120.7486797 22.0063408, 120.7492694 22.0062433)",
106293244,residential,False,True,85.66,,,北門路110巷,,"LINESTRING (120.7486797 22.0063408, 120.7482823 22.0064349, 120.7482502 22.0064478, 120.7479575 22.0065136, 120.7478757 22.0065335)",
232231618,residential,False,False,59.230000000000004,,,北門路86巷51弄,,"LINESTRING (120.7486797 22.0063408, 120.7486067 22.00598, 120.7485799 22.0058163)",
106293299,residential,False,False,66.854,,,恆西路1巷,,"LINESTRING (120.7416512 22.0027109, 120.7419535 22.002179)",
