osmid,oneway,ref,highway,reversed,length,name,maxspeed,geometry,lanes,width,bridge,tunnel
301894531,False,,residential,False,101.758,民族路,,"LINESTRING (121.1611357 23.0456383, 121.1602069 23.0459654)",,,,
301894549,False,,residential,False,47.524,三民路,,"LINESTRING (121.1611357 23.0456383, 121.160987 23.0452334)",,,,
301894518,False,東8-1,tertiary,True,47.64,三民路,,"LINESTRING (121.1614901 23.0465813, 121.1613379 23.0461764)",,,,
301894520,False,東8,tertiary,False,26.98,三民路,,"LINESTRING (121.1614901 23.0465813, 121.1615809 23.0468091)",,,,
301894530,False,,residential,True,103.489,民權路,,"LINESTRING (121.1614901 23.0465813, 121.1623553 23.0463018, 121.1624443 23.0462727)",,,,
348315614,False,東8-1,tertiary,True,100.645,民權路,,"LINESTRING (121.1614901 23.0465813, 121.1606448 23.0468709, 121.160568 23.0468964)",,,,
301894520,False,東8,tertiary,False,44.55,三民路,,"LINESTRING (121.1619024 23.0476154, 121.1620364 23.0479966)",,,,
301894520,False,東8,tertiary,True,95.501,三民路,,"LINESTRING (121.1619024 23.0476154, 121.1615809 23.0468091)",,,,
301894534,False,,residential,True,101.865,中山路,,"LINESTRING (121.1619024 23.0476154, 121.1609655 23.0479252)",,,,
301894534,False,,residential,False,100.841,中山路,,"LINESTRING (121.1619024 23.0476154, 121.1627465 23.0473365, 121.16283 23.047309)",,,,
241782989,False,,residential,False,103.323,信義路,,"LINESTRING (121.1626681 23.0496642, 121.1636186 23.0493504)",,,,
241782989,False,,residential,True,102.748,信義路,,"LINESTRING (121.1626681 23.0496642, 121.1617219 23.0499737)",,,,
301894520,False,東8,tertiary,False,44.722,三民路,,"LINESTRING (121.1626681 23.0496642, 121.1628147 23.0500431)",,,,
301894520,False,東8,tertiary,True,121.327,三民路,,"LINESTRING (121.1626681 23.0496642, 121.1624179 23.0490346, 121.1622622 23.048639)",,,,
301894516,False,9,primary,False,50.624,和平路,50,"LINESTRING (121.164681 23.0494832, 121.1645166 23.0490538)",,,,
301894516,False,9,primary,True,157.687,和平路,50,"LINESTRING (121.164681 23.0494832, 121.1651932 23.0508207)",,,,
241784533,False,東8,tertiary,False,98.406,仁愛路,,"LINESTRING (121.164681 23.0494832, 121.1646118 23.0494798, 121.163767 23.0497446)",,,,
241784535,False,東8,tertiary,False,83.953,,,"LINESTRING (121.164681 23.0494832, 121.1647692 23.0494798, 121.1654599 23.0492561)",,,,
301894527,False,,residential,False,100.845,博愛路,,"LINESTRING (121.1637668 23.044777, 121.1640839 23.0456357)",,,,
407220321,True,,residential,False,81.559,,,"LINESTRING (121.1637668 23.044777, 121.1631093 23.0449926, 121.1630185 23.0449561)",,,,
301894527,False,,residential,True,100.845,博愛路,,"LINESTRING (121.1640839 23.0456357, 121.1637668 23.044777)",,,,
301894528,False,,residential,False,22.528,,,"LINESTRING (121.1640839 23.0456357, 121.1640606 23.0456338, 121.1640225 23.0456428, 121.1639897 23.0456629, 121.1639661 23.0456919, 121.1639543 23.0457264, 121.1639555 23.0457626)",,,,
301894528,False,,residential,True,21.584,,,"LINESTRING (121.1640839 23.0456357, 121.1640998 23.045637, 121.1641356 23.0456519, 121.1641641 23.045677, 121.1641818 23.0457093, 121.164187 23.0457452, 121.1641796 23.0457791)",,,,
301894529,False,,residential,False,67.514,民權路,,"LINESTRING (121.1639555 23.0457626, 121.1633395 23.0459802)",,,,
301894528,False,,residential,False,30.735,,,"LINESTRING (121.1639555 23.0457626, 121.1639689 23.0457949, 121.1639926 23.0458217, 121.1640244 23.0458401, 121.1640608 23.0458484, 121.1640983 23.0458455, 121.1641328 23.045832, 121.1641608 23.045809, 121.1641796 23.0457791)",,,,
301894528,False,,residential,True,22.528,,,"LINESTRING (121.1639555 23.0457626, 121.1639543 23.0457264, 121.1639661 23.0456919, 121.1639897 23.0456629, 121.1640225 23.0456428, 121.1640606 23.0456338, 121.1640839 23.0456357)",,,,
241782990,False,,residential,False,116.61,博愛路,,"LINESTRING (121.1641796 23.0457791, 121.1643087 23.0458514, 121.1643795 23.0460648, 121.1645973 23.0467214)",,,,
301894528,False,,residential,False,21.584,,,"LINESTRING (121.1641796 23.0457791, 121.164187 23.0457452, 121.1641818 23.0457093, 121.1641641 23.045677, 121.1641356 23.0456519, 121.1640998 23.045637, 121.1640839 23.0456357)",,,,
301894528,False,,residential,True,30.735,,,"LINESTRING (121.1641796 23.0457791, 121.1641608 23.045809, 121.1641328 23.045832, 121.1640983 23.0458455, 121.1640608 23.0458484, 121.1640244 23.0458401, 121.1639926 23.0458217, 121.1639689 23.0457949, 121.1639555 23.0457626)",,,,
301894516,False,9,primary,False,118.181,和平路,50,"LINESTRING (121.1633395 23.0459802, 121.1629556 23.0449778)",,,,
301894529,False,,residential,True,67.514,民權路,,"LINESTRING (121.1633395 23.0459802, 121.1639555 23.0457626)",,,,
301894530,False,,residential,False,27.449,民權路,,"LINESTRING (121.1633395 23.0459802, 121.1630867 23.0460628)",,,,
301894516,False,9,primary,True,121.763,和平路,50,"LINESTRING (121.1633395 23.0459802, 121.163374 23.0460704, 121.1635088 23.0464225, 121.163735 23.047013)",,,,
301894531,False,,residential,True,91.674,民族路,,"LINESTRING (121.1593701 23.04626, 121.1602069 23.0459654)",,,,
301894533,False,,residential,False,60.891,,,"LINESTRING (121.1593701 23.04626, 121.159552 23.0467814)",,,,
301894532,False,,residential,True,123.07900000000001,,,"LINESTRING (121.1593701 23.04626, 121.1591821 23.0463163, 121.1591529 23.0463244, 121.1591136 23.046315, 121.1590917 23.0462975, 121.1590757 23.0462761, 121.158765 23.0455216)",,,,
301894553,False,,residential,True,123.328,自強路,,"LINESTRING (121.158765 23.0455216, 121.1599094 23.0451735)",,,,
301894532,False,,residential,False,123.07900000000001,,,"LINESTRING (121.158765 23.0455216, 121.1590757 23.0462761, 121.1590917 23.0462975, 121.1591136 23.046315, 121.1591529 23.0463244, 121.1591821 23.0463163, 121.1593701 23.04626)",,,,
301894553,False,,residential,False,38.126000000000005,自強路,,"LINESTRING (121.158765 23.0455216, 121.1586087 23.0455589, 121.1585766 23.045563, 121.15853 23.045563, 121.1584819 23.0455603, 121.1584396 23.0455536, 121.1584003 23.0455428)",,,,
301894533,False,,residential,True,43.256,,,"LINESTRING (121.1596931 23.0471858, 121.1595639 23.0468154)",,,,
348315614,False,東8-1,tertiary,False,95.128,民權路,,"LINESTRING (121.1596931 23.0471858, 121.1597485 23.0471673, 121.160568 23.0468964)",,,,
348315614,False,東8-1,tertiary,True,5.798,民權路,,"LINESTRING (121.1596931 23.0471858, 121.1596765 23.0471914, 121.159639 23.0472012)",,,,
301894516,False,9,primary,True,70.3,和平路,50,"LINESTRING (121.163735 23.047013, 121.1639633 23.0476093)",,,,
301894534,False,,residential,False,94.0,中山路,,"LINESTRING (121.163735 23.047013, 121.1645973 23.0467214)",,,,
301894516,False,9,primary,False,121.76299999999999,和平路,50,"LINESTRING (121.163735 23.047013, 121.1635088 23.0464225, 121.163374 23.0460704, 121.1633395 23.0459802)",,,,
301894534,False,,residential,True,98.27600000000001,中山路,,"LINESTRING (121.163735 23.047013, 121.1636151 23.0470508, 121.16283 23.047309)",,,,
241782990,False,,residential,False,36.646,博愛路,,"LINESTRING (121.1645973 23.0467214, 121.1647019 23.0470366)",,,,
301894534,False,,residential,True,94.0,中山路,,"LINESTRING (121.1645973 23.0467214, 121.163735 23.047013)",,,,
241782990,False,,residential,True,116.61,博愛路,,"LINESTRING (121.1645973 23.0467214, 121.1643795 23.0460648, 121.1643087 23.0458514, 121.1641796 23.0457791)",,,,
301894534,False,,residential,False,101.865,中山路,,"LINESTRING (121.1609655 23.0479252, 121.1619024 23.0476154)",,,,
301894540,False,,residential,False,38.415,中正路,,"LINESTRING (121.1609655 23.0479252, 121.1610863 23.0482523)",,,,
301894540,False,,residential,True,121.413,中正路,,"LINESTRING (121.1609655 23.0479252, 121.160568 23.0468964)",,,,
301894535,False,,residential,False,60.731,中華路,,"LINESTRING (121.1616612 23.044336, 121.1618736 23.044846)",,,,
301894547,False,,residential,False,96.671,自強路,,"LINESTRING (121.1616612 23.044336, 121.1607653 23.044612)",,,,
301894547,False,,residential,True,101.209,自強路,,"LINESTRING (121.1616612 23.044336, 121.162589 23.0440205)",,,,
301894515,False,東8-1,tertiary,False,102.053,民族路,,"LINESTRING (121.1620747 23.0453289, 121.1611357 23.0456383)",,,,
301894535,False,,residential,False,30.329,中華路,,"LINESTRING (121.1620747 23.0453289, 121.1621752 23.0455855)",,,,
301894535,False,,residential,True,47.727,中華路,,"LINESTRING (121.1620747 23.0453289, 121.1619078 23.0449281)",,,,
301894515,False,東8-1,tertiary,True,99.545,民族路,,"LINESTRING (121.1620747 23.0453289, 121.1628613 23.0450697, 121.1629556 23.0449778)",,,,
301894530,False,,residential,True,19.651,民權路,,"LINESTRING (121.1624443 23.0462727, 121.1626253 23.0462136)",,,,
301894535,False,,residential,False,25.81,中華路,,"LINESTRING (121.1624443 23.0462727, 121.162526 23.0464923)",,,,
301894535,False,,residential,True,48.907,中華路,,"LINESTRING (121.1624443 23.0462727, 121.1622823 23.0458589)",,,,
301894530,False,,residential,False,103.489,民權路,,"LINESTRING (121.1624443 23.0462727, 121.1623553 23.0463018, 121.1614901 23.0465813)",,,,
301894534,False,,residential,False,98.27600000000001,中山路,,"LINESTRING (121.16283 23.047309, 121.1636151 23.0470508, 121.163735 23.047013)",,,,
301894534,False,,residential,True,100.841,中山路,,"LINESTRING (121.16283 23.047309, 121.1627465 23.0473365, 121.1619024 23.0476154)",,,,
301894535,False,,residential,False,71.777,中華路,,"LINESTRING (121.16283 23.047309, 121.1629626 23.0476598, 121.1630604 23.0479187)",,,,
301894535,False,,residential,True,95.99199999999999,中華路,,"LINESTRING (121.16283 23.047309, 121.1626119 23.0467231, 121.162526 23.0464923)",,,,
241782991,False,,residential,True,53.451,民生路,,"LINESTRING (121.1632184 23.0483366, 121.1637112 23.0481771)",,,,
301894535,False,,residential,False,58.051,中華路,,"LINESTRING (121.1632184 23.0483366, 121.1634121 23.0488273)",,,,
301894535,False,,residential,True,49.2,中華路,,"LINESTRING (121.1632184 23.0483366, 121.1630604 23.0479187)",,,,
241782991,False,,residential,False,103.45500000000001,民生路,,"LINESTRING (121.1632184 23.0483366, 121.163174 23.048351, 121.1622622 23.048639)",,,,
241782989,False,,residential,False,97.622,信義路,,"LINESTRING (121.1636186 23.0493504, 121.1645166 23.0490538)",,,,
241782989,False,,residential,True,103.323,信義路,,"LINESTRING (121.1636186 23.0493504, 121.1626681 23.0496642)",,,,
409860832,False,,residential,False,46.389,中華路,,"LINESTRING (121.1636186 23.0493504, 121.163767 23.0497446)",,,,
409860832,False,,residential,True,47.144,中華路,,"LINESTRING (121.1636186 23.0493504, 121.1634613 23.0489519)",,,,
241784533,False,東8,tertiary,False,102.935,仁愛路,,"LINESTRING (121.163767 23.0497446, 121.1628147 23.0500431)",,,,
409860832,False,,residential,True,46.389,中華路,,"LINESTRING (121.163767 23.0497446, 121.1636186 23.0493504)",,,,
241784533,False,東8,tertiary,True,98.406,仁愛路,,"LINESTRING (121.163767 23.0497446, 121.1646118 23.0494798, 121.164681 23.0494832)",,,,
301894516,False,9,primary,False,157.687,和平路,50,"LINESTRING (121.1651932 23.0508207, 121.164681 23.0494832)",,,,
301894516,False,9,primary,True,65.801,和平路,50,"LINESTRING (121.1651932 23.0508207, 121.165407 23.0513788)",,,,
301894537,False,,residential,False,101.474,大安路,,"LINESTRING (121.1651932 23.0508207, 121.1642551 23.0511168)",,,,
301894537,False,,residential,True,98.606,大安路,,"LINESTRING (121.1633435 23.0514045, 121.1642551 23.0511168)",,,,
301894538,False,,residential,True,32.863,三民路,,"LINESTRING (121.1633435 23.0514045, 121.1632354 23.0511262)",,,,
301894540,False,,residential,False,93.169,中正路,,"LINESTRING (121.1599094 23.0451735, 121.1602069 23.0459654)",,,,
301894552,False,,residential,True,102.701,自強路,,"LINESTRING (121.1599094 23.0451735, 121.1608573 23.0448698)",,,,
301894553,False,,residential,False,123.328,自強路,,"LINESTRING (121.1599094 23.0451735, 121.158765 23.0455216)",,,,
301894531,False,,residential,False,91.674,民族路,,"LINESTRING (121.1602069 23.0459654, 121.1593701 23.04626)",,,,
301894531,False,,residential,True,101.758,民族路,,"LINESTRING (121.1602069 23.0459654, 121.1611357 23.0456383)",,,,
301894540,False,,residential,False,60.154,中正路,,"LINESTRING (121.1602069 23.0459654, 121.1604045 23.0464749)",,,,
301894540,False,,residential,True,93.169,中正路,,"LINESTRING (121.1602069 23.0459654, 121.1599094 23.0451735)",,,,
301894540,False,,residential,False,121.413,中正路,,"LINESTRING (121.160568 23.0468964, 121.1609655 23.0479252)",,,,
301894540,False,,residential,True,49.765,中正路,,"LINESTRING (121.160568 23.0468964, 121.1604045 23.0464749)",,,,
348315614,False,東8-1,tertiary,False,100.645,民權路,,"LINESTRING (121.160568 23.0468964, 121.1606448 23.0468709, 121.1614901 23.0465813)",,,,
348315614,False,東8-1,tertiary,True,95.128,民權路,,"LINESTRING (121.160568 23.0468964, 121.1597485 23.0471673, 121.1596931 23.0471858)",,,,
301894540,False,,residential,False,52.13,中正路,,"LINESTRING (121.1619548 23.0505635, 121.1621206 23.0510068)",,,,
301894540,False,,residential,True,18.954,中正路,,"LINESTRING (121.1619548 23.0505635, 121.1618915 23.0504033)",,,,
311131065,False,,unclassified,False,111.363,豐田路,,"LINESTRING (121.1619548 23.0505635, 121.1615701 23.0508206, 121.1612339 23.0512922)",,,,
311131065,False,,unclassified,True,102.332,豐田路,,"LINESTRING (121.1619548 23.0505635, 121.1624597 23.050395, 121.162895 23.0502497)",,,,
301894540,False,,residential,True,50.485,中正路,,"LINESTRING (121.1622812 23.0514361, 121.1621206 23.0510068)",,,,
311403107,False,,unclassified,False,49.487,忠孝路,,"LINESTRING (121.1622812 23.0514361, 121.1627373 23.051288)",,,,
311403107,False,,unclassified,True,30.461,忠孝路,,"LINESTRING (121.1622812 23.0514361, 121.1620022 23.0515317)",,,,
241782989,False,,residential,False,95.717,信義路,,"LINESTRING (121.1608322 23.0502397, 121.1617219 23.0499737)",,,,
311403110,False,,unclassified,True,52.36,學東路,,"LINESTRING (121.1608322 23.0502397, 121.1609954 23.050686)",,,,
311403110,False,,unclassified,False,114.854,學東路,,"LINESTRING (121.1608322 23.0502397, 121.1604563 23.0493064, 121.1604426 23.049271)",,,,
301894516,False,9,primary,True,58.005,和平路,50,"LINESTRING (121.162589 23.0440205, 121.1627774 23.0445125)",,,,
301894547,False,,residential,False,101.209,自強路,,"LINESTRING (121.162589 23.0440205, 121.1616612 23.044336)",,,,
301894547,False,,residential,True,96.671,自強路,,"LINESTRING (121.1607653 23.044612, 121.1616612 23.044336)",,,,
301894549,False,,residential,True,30.172,三民路,,"LINESTRING (121.1607653 23.044612, 121.1608573 23.0448698)",,,,
301894535,False,,residential,False,47.727,中華路,,"LINESTRING (121.1619078 23.0449281, 121.1620747 23.0453289)",,,,
301894535,False,,residential,True,9.777,中華路,,"LINESTRING (121.1619078 23.0449281, 121.1618736 23.044846)",,,,
301894548,False,,residential,False,100.147,公園路,,"LINESTRING (121.1619078 23.0449281, 121.160987 23.0452334)",,,,
301894548,False,,residential,True,100.147,公園路,,"LINESTRING (121.160987 23.0452334, 121.1619078 23.0449281)",,,,
301894549,False,,residential,False,42.553,三民路,,"LINESTRING (121.160987 23.0452334, 121.1608573 23.0448698)",,,,
301894549,False,,residential,True,47.524,三民路,,"LINESTRING (121.160987 23.0452334, 121.1611357 23.0456383)",,,,
301894549,False,,residential,False,30.172,三民路,,"LINESTRING (121.1608573 23.0448698, 121.1607653 23.044612)",,,,
301894549,False,,residential,True,42.553,三民路,,"LINESTRING (121.1608573 23.0448698, 121.160987 23.0452334)",,,,
301894552,False,,residential,False,102.701,自強路,,"LINESTRING (121.1608573 23.0448698, 121.1599094 23.0451735)",,,,
311403093,False,,unclassified,True,21.858,,,"LINESTRING (121.1584003 23.0455428, 121.1581867 23.0455402)",,,,
301894553,False,,residential,True,38.126,自強路,,"LINESTRING (121.1584003 23.0455428, 121.1584396 23.0455536, 121.1584819 23.0455603, 121.15853 23.045563, 121.1585766 23.045563, 121.1586087 23.0455589, 121.158765 23.0455216)",,,,
301894537,False,,residential,False,98.606,大安路,,"LINESTRING (121.1642551 23.0511168, 121.1633435 23.0514045)",,,,
301894537,False,,residential,True,101.474,大安路,,"LINESTRING (121.1642551 23.0511168, 121.1651932 23.0508207)",,,,
311131068,False,,unclassified,False,29.298,,,"LINESTRING (121.1642551 23.0511168, 121.1643545 23.0513639)",,,,
311403110,False,,unclassified,False,71.688,學東路,,"LINESTRING (121.1612339 23.0512922, 121.1609954 23.050686)",,,,
311131065,False,,unclassified,False,64.29599999999999,豐田路,,"LINESTRING (121.1612339 23.0512922, 121.1610986 23.0516411, 121.1610791 23.0518481)",,,,
311131065,False,,unclassified,True,111.363,豐田路,,"LINESTRING (121.1612339 23.0512922, 121.1615701 23.0508206, 121.1619548 23.0505635)",,,,
311403111,False,,residential,False,96.454,,,"LINESTRING (121.1612339 23.0512922, 121.1613803 23.051273, 121.1621206 23.0510068)",,,,
301894516,False,9,primary,False,55.304,和平路,50,"LINESTRING (121.1655866 23.0518479, 121.165407 23.0513788)",,,,
301894518,False,東8-1,tertiary,False,47.64,三民路,,"LINESTRING (121.1613379 23.0461764, 121.1614901 23.0465813)",,,,
301894518,False,東8-1,tertiary,True,28.625,三民路,,"LINESTRING (121.1613379 23.0461764, 121.1612465 23.0459331)",,,,
311403084,False,,residential,False,102.879,,,"LINESTRING (121.1613379 23.0461764, 121.1622823 23.0458589)",,,,
301894535,False,,residential,False,48.907,中華路,,"LINESTRING (121.1622823 23.0458589, 121.1624443 23.0462727)",,,,
301894535,False,,residential,True,28.001,中華路,,"LINESTRING (121.1622823 23.0458589, 121.1621895 23.045622)",,,,
311403084,False,,residential,True,102.879,,,"LINESTRING (121.1622823 23.0458589, 121.1613379 23.0461764)",,,,
301894535,False,,residential,False,49.2,中華路,,"LINESTRING (121.1630604 23.0479187, 121.1632184 23.0483366)",,,,
311403087,False,,residential,False,54.45,,,"LINESTRING (121.1630604 23.0479187, 121.1635591 23.0477478)",,,,
301894535,False,,residential,True,71.777,中華路,,"LINESTRING (121.1630604 23.0479187, 121.1629626 23.0476598, 121.16283 23.047309)",,,,
301894516,False,9,primary,False,70.3,和平路,50,"LINESTRING (121.1639633 23.0476093, 121.163735 23.047013)",,,,
301894516,False,9,primary,True,50.993,和平路,50,"LINESTRING (121.1639633 23.0476093, 121.164129 23.0480418)",,,,
311403087,False,,residential,True,44.132,,,"LINESTRING (121.1639633 23.0476093, 121.1635591 23.0477478)",,,,
301894540,False,,residential,True,35.56,中正路,,"LINESTRING (121.1613374 23.0489324, 121.1612256 23.0486296)",,,,
311403088,False,,residential,False,100.091,民生路,,"LINESTRING (121.1613374 23.0489324, 121.1622622 23.048639)",,,,
311403088,False,,residential,True,57.697,民生路,,"LINESTRING (121.1613374 23.0489324, 121.1608122 23.0491213)",,,,
301894540,False,,residential,False,122.288,中正路,,"LINESTRING (121.1613374 23.0489324, 121.1615145 23.0494121, 121.1617219 23.0499737)",,,,
301894535,False,,residential,False,9.777,中華路,,"LINESTRING (121.1618736 23.044846, 121.1619078 23.0449281)",,,,
301894535,False,,residential,True,60.731,中華路,,"LINESTRING (121.1618736 23.044846, 121.1616612 23.044336)",,,,
311403090,False,,residential,False,99.637,,,"LINESTRING (121.1618736 23.044846, 121.1627774 23.0445125)",,,,
301894516,False,9,primary,False,58.005,和平路,50,"LINESTRING (121.1627774 23.0445125, 121.162589 23.0440205)",,,,
301894516,False,9,primary,True,54.858,和平路,50,"LINESTRING (121.1627774 23.0445125, 121.1629556 23.0449778)",,,,
311403090,False,,residential,True,99.637,,,"LINESTRING (121.1627774 23.0445125, 121.1618736 23.044846)",,,,
301894533,False,,residential,False,3.972,,,"LINESTRING (121.159552 23.0467814, 121.1595639 23.0468154)",,,,
301894533,False,,residential,True,60.891,,,"LINESTRING (121.159552 23.0467814, 121.1593701 23.04626)",,,,
311403091,False,,residential,False,93.65,,,"LINESTRING (121.159552 23.0467814, 121.1604045 23.0464749)",,,,
301894540,False,,residential,False,49.765,中正路,,"LINESTRING (121.1604045 23.0464749, 121.160568 23.0468964)",,,,
301894540,False,,residential,True,60.154,中正路,,"LINESTRING (121.1604045 23.0464749, 121.1602069 23.0459654)",,,,
311403091,False,,residential,True,93.65,,,"LINESTRING (121.1604045 23.0464749, 121.159552 23.0467814)",,,,
311403092,False,,residential,False,36.827,,,"LINESTRING (121.1589847 23.0473506, 121.1588494 23.0470437)",,,,
348315614,False,東8-1,tertiary,False,68.982,民權路,,"LINESTRING (121.1589847 23.0473506, 121.1591314 23.0473161, 121.159589 23.0472142, 121.159639 23.0472012)",,,,
311403092,False,,residential,True,108.461,,,"LINESTRING (121.1581867 23.0455402, 121.1585851 23.0464441)",,,,
311403093,False,,unclassified,False,21.858,,,"LINESTRING (121.1581867 23.0455402, 121.1584003 23.0455428)",,,,
311403092,False,,residential,False,108.461,,,"LINESTRING (121.1585851 23.0464441, 121.1581867 23.0455402)",,,,
311403092,False,,residential,True,32.963,,,"LINESTRING (121.1585851 23.0464441, 121.1587062 23.0467188)",,,,
301894518,False,東8-1,tertiary,False,28.625,三民路,,"LINESTRING (121.1612465 23.0459331, 121.1613379 23.0461764)",,,,
301894518,False,東8-1,tertiary,True,34.685,三民路,,"LINESTRING (121.1612465 23.0459331, 121.1611357 23.0456383)",,,,
311403101,False,,residential,False,102.502,,,"LINESTRING (121.1612465 23.0459331, 121.1621895 23.045622)",,,,
301894535,False,,residential,False,28.001,中華路,,"LINESTRING (121.1621895 23.045622, 121.1622823 23.0458589)",,,,
301894535,False,,residential,True,4.314,中華路,,"LINESTRING (121.1621895 23.045622, 121.1621752 23.0455855)",,,,
311403101,False,,residential,True,102.502,,,"LINESTRING (121.1621895 23.045622, 121.1612465 23.0459331)",,,,
301894520,False,東8,tertiary,False,95.501,三民路,,"LINESTRING (121.1615809 23.0468091, 121.1619024 23.0476154)",,,,
301894520,False,東8,tertiary,True,26.98,三民路,,"LINESTRING (121.1615809 23.0468091, 121.1614901 23.0465813)",,,,
311403102,False,,residential,False,102.919,,,"LINESTRING (121.1615809 23.0468091, 121.162526 23.0464923)",,,,
301894535,False,,residential,True,25.81,中華路,,"LINESTRING (121.162526 23.0464923, 121.1624443 23.0462727)",,,,
311403102,False,,residential,True,102.919,,,"LINESTRING (121.162526 23.0464923, 121.1615809 23.0468091)",,,,
