osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,maxspeed
309003584,屏134,光明路,tertiary,False,False,17.138,,"LINESTRING (120.5529331 22.4192423, 120.5527688 22.4192685)",
987210744,屏134,光明路,tertiary,False,True,9.904,,"LINESTRING (120.5529331 22.4192423, 120.5530279 22.4192264)",
375831850,屏131,文化三路,tertiary,True,False,81.137,2,"LINESTRING (120.5529331 22.4192423, 120.552904 22.4189628, 120.5528787 22.4185759, 120.5528821 22.4185147)",
490461480,17,佳和路,primary,True,False,6.896,,"LINESTRING (120.5523919 22.4140719, 120.5523289 22.4140932)",60
199680788,屏131,文化三路,tertiary,True,False,185.923,2,"LINESTRING (120.5523919 22.4140719, 120.5524428 22.4142341, 120.552557 22.4145985, 120.5528147 22.4154201, 120.5528754 22.4156825)",
375831850,屏131,文化三路,tertiary,True,False,7.526,2,"LINESTRING (120.5523289 22.4140932, 120.5523054 22.4140291)",
490461480,17,佳和路,primary,True,False,261.095,,"LINESTRING (120.5523289 22.4140932, 120.5522683 22.4141159, 120.5507257 22.4146457, 120.5505705 22.4147011, 120.550009 22.4148886, 120.5499452 22.4149027)",60
309002419,17,佳和路,primary,True,False,7.168,,"LINESTRING (120.5523054 22.4140291, 120.5523699 22.4140046)",60
199680788,屏131,文化三路,tertiary,True,False,7.818,2,"LINESTRING (120.5523699 22.4140046, 120.5523919 22.4140719)",
987210744,屏134,光明路,tertiary,False,False,9.904,,"LINESTRING (120.5530279 22.4192264, 120.5529331 22.4192423)",
520064103,屏131;屏134,文化三路,tertiary,True,False,144.80700000000002,2,"LINESTRING (120.5530279 22.4192264, 120.5532017 22.419478, 120.5540951 22.4200485)",
199683080,,溝渚路,unclassified,False,True,343.01200000000006,,"LINESTRING (120.5491158 22.4203661, 120.5492182 22.4202631, 120.5494622 22.4200748, 120.5496858 22.4197837, 120.5497277 22.419722, 120.5500496 22.4192425, 120.5500857 22.4191663, 120.5501285 22.418891, 120.5501629 22.4187465, 120.5502046 22.4185644, 120.5502264 22.4184798, 120.5502433 22.4183628, 120.5502355 22.4182759, 120.5502199 22.4181665, 120.5501333 22.4180271, 120.550104 22.4179798, 120.5500547 22.4178494, 120.550045 22.4178238, 120.5500377 22.4177726, 120.5500523 22.4177174, 120.5500644 22.4176936, 120.5500844 22.4176541)",
375831861,屏134,佳興路,tertiary,False,True,237.31600000000003,2,"LINESTRING (120.5491158 22.4203661, 120.5502557 22.4209017, 120.5509531 22.4212414, 120.5511056 22.4213043, 120.5511792 22.4212921)",
199683080,,溝渚路,unclassified,False,False,126.92,,"LINESTRING (120.5504086 22.4166072, 120.5503153 22.4166542, 120.55027 22.4166868, 120.5502501 22.416729, 120.5502371 22.4168038, 120.550152 22.4175186, 120.5500844 22.4176541)",
199683080,,溝渚路,unclassified,False,True,122.054,,"LINESTRING (120.5504086 22.4166072, 120.5508003 22.4165086, 120.5515676 22.4163719)",
199683090,,佳昌路,unclassified,False,False,182.20499999999998,,"LINESTRING (120.5504086 22.4166072, 120.5505186 22.4167113, 120.5507358 22.4170138, 120.5509392 22.4172887, 120.5510328 22.4174364, 120.5511653 22.4176458, 120.551401 22.417961)",
199683090,,佳昌路,unclassified,False,True,94.451,,"LINESTRING (120.5504086 22.4166072, 120.5499736 22.4162298, 120.5496701 22.4161296)",
543834744,,溝渚路111巷,residential,False,False,143.49999999999997,,"LINESTRING (120.5504086 22.4166072, 120.5511106 22.4161311, 120.5512203 22.4159455, 120.551246 22.4157771, 120.551246 22.4156994, 120.5512624 22.415721)",
"[199683088, 711962439]",,文昌街,unclassified,False,False,363.07599999999996,,"LINESTRING (120.5496701 22.4161296, 120.5492144 22.4165448, 120.5491579 22.4166175, 120.5490807 22.4166682, 120.5483058 22.4169407, 120.5480808 22.417069, 120.5477349 22.4172847, 120.5472792 22.4176759, 120.5469108 22.4180758)",
199683088,,文昌街,unclassified,False,True,181.641,,"LINESTRING (120.5496701 22.4161296, 120.5498988 22.4159674, 120.5503242 22.4156571, 120.550351 22.4156251, 120.5503589 22.4155745, 120.5503354 22.4155262, 120.5500359 22.4150854, 120.5499452 22.4149027)",
199683090,,佳昌路,unclassified,False,False,94.451,,"LINESTRING (120.5496701 22.4161296, 120.5499736 22.4162298, 120.5504086 22.4166072)",
199683090,,佳昌路,unclassified,False,True,158.363,,"LINESTRING (120.5496701 22.4161296, 120.5493768 22.4159129, 120.5490755 22.4156987, 120.5488155 22.4155116, 120.5485576 22.4153038, 120.5484976 22.4152148)",
309003584,屏134,光明路,tertiary,False,True,17.138,,"LINESTRING (120.5527688 22.4192685, 120.5529331 22.4192423)",
711962441,,佳昌路,unclassified,False,True,47.521,,"LINESTRING (120.5527688 22.4192685, 120.5523816 22.419035)",
309003584,屏134,光明路,tertiary,False,False,280.955,,"LINESTRING (120.5527688 22.4192685, 120.5524809 22.4196601, 120.5516193 22.4208032, 120.5513159 22.4212486, 120.5511792 22.4212921)",
199683080,,溝渚路,unclassified,False,True,7.978,,"LINESTRING (120.5528476 22.4161342, 120.5529222 22.4161144)",
199683080,,溝渚路,unclassified,False,False,134.203,,"LINESTRING (120.5528476 22.4161342, 120.5524838 22.4162018, 120.5515676 22.4163719)",
375831850,屏131,文化三路,tertiary,True,False,48.085,2,"LINESTRING (120.5528476 22.4161342, 120.5528473 22.4160362, 120.5528422 22.4158938, 120.5528041 22.4157051)",
199683080,,溝渚路,unclassified,False,False,343.012,,"LINESTRING (120.5500844 22.4176541, 120.5500644 22.4176936, 120.5500523 22.4177174, 120.5500377 22.4177726, 120.550045 22.4178238, 120.5500547 22.4178494, 120.550104 22.4179798, 120.5501333 22.4180271, 120.5502199 22.4181665, 120.5502355 22.4182759, 120.5502433 22.4183628, 120.5502264 22.4184798, 120.5502046 22.4185644, 120.5501629 22.4187465, 120.5501285 22.418891, 120.5500857 22.4191663, 120.5500496 22.4192425, 120.5497277 22.419722, 120.5496858 22.4197837, 120.5494622 22.4200748, 120.5492182 22.4202631, 120.5491158 22.4203661)",
199683080,,溝渚路,unclassified,False,True,126.92,,"LINESTRING (120.5500844 22.4176541, 120.550152 22.4175186, 120.5502371 22.4168038, 120.5502501 22.416729, 120.55027 22.4166868, 120.5503153 22.4166542, 120.5504086 22.4166072)",
308994036,,啟南街,unclassified,False,False,139.578,,"LINESTRING (120.5500844 22.4176541, 120.550439 22.4177313, 120.55117 22.4179058, 120.551401 22.417961)",
308995973,,,unclassified,False,False,25.491,,"LINESTRING (120.548043 22.4143192, 120.5478245 22.4142108)",
522554345,,,unclassified,False,False,101.018,,"LINESTRING (120.548043 22.4143192, 120.5484667 22.4151389)",
522554345,,,unclassified,False,False,9.018,,"LINESTRING (120.5484667 22.4151389, 120.5484976 22.4152148)",
522554345,,,unclassified,False,True,101.018,,"LINESTRING (120.5484667 22.4151389, 120.548043 22.4143192)",
309002419,17,佳和路,primary,True,False,155.151,,"LINESTRING (120.5484667 22.4151389, 120.5489731 22.4150482, 120.5492996 22.4149913, 120.549736 22.4148861, 120.5499407 22.4148416)",60
199683089,,進學街,unclassified,False,True,209.031,,"LINESTRING (120.5511792 22.4212921, 120.5518694 22.4213789, 120.5525307 22.4214352, 120.5532008 22.4214922)",
309003584,屏134,光明路,tertiary,False,True,280.95500000000004,,"LINESTRING (120.5511792 22.4212921, 120.5513159 22.4212486, 120.5516193 22.4208032, 120.5524809 22.4196601, 120.5527688 22.4192685)",
375831861,屏134,佳興路,tertiary,False,False,237.31600000000003,2,"LINESTRING (120.5511792 22.4212921, 120.5511056 22.4213043, 120.5509531 22.4212414, 120.5502557 22.4209017, 120.5491158 22.4203661)",
199683088,,文昌街,unclassified,False,False,6.81,,"LINESTRING (120.5499407 22.4148416, 120.5499452 22.4149027)",
309002419,17,佳和路,primary,True,False,259.38800000000003,,"LINESTRING (120.5499407 22.4148416, 120.5499908 22.4148307, 120.5505389 22.4146328, 120.5506954 22.4145741, 120.5522582 22.4140471, 120.5523054 22.4140291)",60
199683088,,文昌街,unclassified,False,True,6.81,,"LINESTRING (120.5499452 22.4149027, 120.5499407 22.4148416)",
199683088,,文昌街,unclassified,False,False,181.641,,"LINESTRING (120.5499452 22.4149027, 120.5500359 22.4150854, 120.5503354 22.4155262, 120.5503589 22.4155745, 120.550351 22.4156251, 120.5503242 22.4156571, 120.5498988 22.4159674, 120.5496701 22.4161296)",
490461480,17,佳和路,primary,True,False,152.841,,"LINESTRING (120.5499452 22.4149027, 120.5493086 22.4150536, 120.5489877 22.4151105, 120.5484976 22.4152148)",60
199683080,,溝渚路,unclassified,False,False,7.978,,"LINESTRING (120.5529222 22.4161144, 120.5528476 22.4161342)",
199680788,屏131,文化三路,tertiary,True,False,209.978,2,"LINESTRING (120.5529222 22.4161144, 120.5529375 22.4177008, 120.5529402 22.4180027)",
522554345,,,unclassified,False,True,9.018,,"LINESTRING (120.5484976 22.4152148, 120.5484667 22.4151389)",
199683090,,佳昌路,unclassified,False,False,158.363,,"LINESTRING (120.5484976 22.4152148, 120.5485576 22.4153038, 120.5488155 22.4155116, 120.5490755 22.4156987, 120.5493768 22.4159129, 120.5496701 22.4161296)",
"[199683088, 711962439]",,文昌街,unclassified,False,True,363.07599999999996,,"LINESTRING (120.5469108 22.4180758, 120.5472792 22.4176759, 120.5477349 22.4172847, 120.5480808 22.417069, 120.5483058 22.4169407, 120.5490807 22.4166682, 120.5491579 22.4166175, 120.5492144 22.4165448, 120.5496701 22.4161296)",
199683090,,佳昌路,unclassified,False,True,182.20499999999996,,"LINESTRING (120.551401 22.417961, 120.5511653 22.4176458, 120.5510328 22.4174364, 120.5509392 22.4172887, 120.5507358 22.4170138, 120.5505186 22.4167113, 120.5504086 22.4166072)",
308994036,,啟南街,unclassified,False,True,139.578,,"LINESTRING (120.551401 22.417961, 120.55117 22.4179058, 120.550439 22.4177313, 120.5500844 22.4176541)",
711962441,,佳昌路,unclassified,False,False,157.89000000000001,,"LINESTRING (120.551401 22.417961, 120.551747 22.4184272, 120.5519187 22.4186404, 120.5521574 22.4189032, 120.5523816 22.419035)",
711962442,,文化三路68巷,unclassified,False,False,51.038,,"LINESTRING (120.551401 22.417961, 120.5517156 22.4180012, 120.5518932 22.4179811)",
711962442,,文化三路68巷,unclassified,False,False,7.681,,"LINESTRING (120.5528656 22.4180066, 120.5529402 22.4180027)",
711962442,,文化三路68巷,unclassified,False,True,99.995,,"LINESTRING (120.5528656 22.4180066, 120.5518932 22.4179811)",
