osmid,oneway,lanes,name,highway,reversed,length,ref,maxspeed,geometry
150909517,False,4,集山路三段,residential,False,11.371,,,"LINESTRING (120.6765821 23.754351, 120.676624 23.7542562)"
258122187,True,,集山路三段,primary,False,166.789,3,60,"LINESTRING (120.6765821 23.754351, 120.6764853 23.7543267, 120.6763754 23.7543072, 120.6762061 23.7543318, 120.6758807 23.754376, 120.6756728 23.7544196, 120.6749755 23.754555)"
150909517,False,4,集山路三段,residential,True,82.948,,,"LINESTRING (120.6774116 23.7540936, 120.6767337 23.7541959, 120.676624 23.7542562)"
151022298,False,3,自強路,secondary,False,49.562000000000005,149,,"LINESTRING (120.6774116 23.7540936, 120.6772876 23.7544857, 120.677276 23.7545217)"
274851910,False,,大仁路,residential,True,14.333,,,"LINESTRING (120.6771633 23.754599, 120.677276 23.7545217)"
274851910,False,,大仁路,residential,False,257.717,,,"LINESTRING (120.6771633 23.754599, 120.6764505 23.7550737, 120.6758739 23.75548, 120.6758362 23.7555066, 120.6756806 23.7556163, 120.6753177 23.755872, 120.6751514 23.7560053)"
372951869,True,,大明路,primary,False,65.64099999999999,3,,"LINESTRING (120.6771633 23.754599, 120.6769162 23.7544589, 120.6765821 23.754351)"
274851910,False,,大仁路,residential,False,24.273,,,"LINESTRING (120.6751514 23.7560053, 120.6749627 23.7561388)"
274851911,False,,大忠路,residential,False,215.691,,,"LINESTRING (120.6751514 23.7560053, 120.6763099 23.7576296)"
274851910,False,,大仁路,residential,True,257.717,,,"LINESTRING (120.6751514 23.7560053, 120.6753177 23.755872, 120.6756806 23.7556163, 120.6758362 23.7555066, 120.6758739 23.75548, 120.6764505 23.7550737, 120.6771633 23.754599)"
274851911,False,,大忠路,residential,True,157.10600000000002,,,"LINESTRING (120.6771556 23.7588116, 120.6770027 23.7585979, 120.6767845 23.758293, 120.6766126 23.7580527, 120.6765646 23.7579856, 120.6763099 23.7576296)"
372951863,False,,前山路一段,tertiary,True,218.304,投47-2,,"LINESTRING (120.6771556 23.7588116, 120.6758127 23.7596693, 120.6753965 23.7599351)"
372951863,False,,前山路一段,tertiary,False,218.304,投47-2,,"LINESTRING (120.6753965 23.7599351, 120.6758127 23.7596693, 120.6771556 23.7588116)"
372951863,False,,前山路一段,tertiary,True,168.225,投47-2,,"LINESTRING (120.6753965 23.7599351, 120.6749146 23.7602299, 120.6747645 23.7603217, 120.6745752 23.7604375, 120.6743267 23.7605896, 120.6740223 23.7607759)"
372951863,False,,前山路一段,tertiary,True,40.078,投47-2,,"LINESTRING (120.6740223 23.7607759, 120.6736865 23.7609642)"
"[665480057, 274851913]",False,,"['前山路一段274巷', '雲林新村二路']",residential,False,189.69299999999998,,,"LINESTRING (120.6740223 23.7607759, 120.6741799 23.7609684, 120.6741755 23.7613014, 120.6741629 23.7622618, 120.6741606 23.7624337)"
372951863,False,,前山路一段,tertiary,False,168.225,投47-2,,"LINESTRING (120.6740223 23.7607759, 120.6743267 23.7605896, 120.6745752 23.7604375, 120.6747645 23.7603217, 120.6749146 23.7602299, 120.6753965 23.7599351)"
150909517,False,4,集山路三段,residential,True,11.371,,,"LINESTRING (120.676624 23.7542562, 120.6765821 23.754351)"
150909517,False,4,集山路三段,residential,False,82.948,,,"LINESTRING (120.676624 23.7542562, 120.6767337 23.7541959, 120.6774116 23.7540936)"
258122188,True,,大明路,primary,False,72.755,3,,"LINESTRING (120.676624 23.7542562, 120.6769655 23.754376, 120.6771141 23.754452, 120.677276 23.7545217)"
372951863,False,,前山路一段,tertiary,False,40.078,投47-2,,"LINESTRING (120.6736865 23.7609642, 120.6740223 23.7607759)"
336635574,False,,公所路,residential,False,126.394,,,"LINESTRING (120.6736865 23.7609642, 120.6733468 23.7604752, 120.6730201 23.760005)"
549371206,False,,,residential,False,15.185,,,"LINESTRING (120.672427 23.7589797, 120.6725758 23.7589696)"
336635574,False,,公所路,residential,False,200.449,,,"LINESTRING (120.672427 23.7589797, 120.672346 23.7587833, 120.6721621 23.7583185, 120.6720212 23.7579775, 120.6720017 23.7579304, 120.6719194 23.7577312, 120.6717243 23.7572959)"
336635574,False,,公所路,residential,True,46.981,,,"LINESTRING (120.672427 23.7589797, 120.672513 23.7591417, 120.6725964 23.7592987, 120.6726288 23.7593597)"
336635574,False,,公所路,residential,True,200.44899999999998,,,"LINESTRING (120.6717243 23.7572959, 120.6719194 23.7577312, 120.6720017 23.7579304, 120.6720212 23.7579775, 120.6721621 23.7583185, 120.672346 23.7587833, 120.672427 23.7589797)"
627407509,False,,公所路,residential,False,469.97999999999996,,,"LINESTRING (120.6717243 23.7572959, 120.671917 23.7571615, 120.6719787 23.7571179, 120.67247 23.7567759, 120.6727116 23.7566061, 120.6728288 23.7565237, 120.6730803 23.7563196, 120.6731089 23.7562672, 120.6732252 23.7560544, 120.6732798 23.755932, 120.6733271 23.7558261, 120.6733791 23.7557187, 120.6735131 23.7554422, 120.6736007 23.7552615, 120.6737241 23.7551363, 120.6738233 23.7550381, 120.6739661 23.75496, 120.6742554 23.7548835, 120.6745883 23.7547955, 120.6748425 23.7546944, 120.6748806 23.7546544, 120.6749755 23.754555)"
666253867,False,,公所路,residential,True,100.187,,,"LINESTRING (120.6717243 23.7572959, 120.6708507 23.757489, 120.6707964 23.7575497)"
627407509,False,,公所路,residential,False,11.408,,,"LINESTRING (120.6749755 23.754555, 120.6749113 23.7544709)"
258122187,True,,集山路三段,primary,False,681.7599999999999,3,60,"LINESTRING (120.6749755 23.754555, 120.6743505 23.7546629, 120.6739703 23.7547501, 120.6737298 23.7548384, 120.6735773 23.7549326, 120.6734223 23.7551018, 120.6731319 23.755593, 120.6729307 23.7559568, 120.6727623 23.7561561, 120.6723577 23.756441, 120.6720696 23.756624, 120.6717796 23.7567802, 120.6715178 23.7568574, 120.6704764 23.7570415, 120.6699652 23.757108, 120.6693669 23.757195)"
471832468,False,,公所路1336巷,residential,True,178.05899999999997,,,"LINESTRING (120.6749755 23.754555, 120.6749983 23.7547368, 120.674971 23.7549188, 120.6748922 23.7554439, 120.6748642 23.7556304, 120.6749627 23.7561388)"
627407509,False,,公所路,residential,True,469.97999999999996,,,"LINESTRING (120.6749755 23.754555, 120.6748806 23.7546544, 120.6748425 23.7546944, 120.6745883 23.7547955, 120.6742554 23.7548835, 120.6739661 23.75496, 120.6738233 23.7550381, 120.6737241 23.7551363, 120.6736007 23.7552615, 120.6735131 23.7554422, 120.6733791 23.7557187, 120.6733271 23.7558261, 120.6732798 23.755932, 120.6732252 23.7560544, 120.6731089 23.7562672, 120.6730803 23.7563196, 120.6728288 23.7565237, 120.6727116 23.7566061, 120.67247 23.7567759, 120.6719787 23.7571179, 120.671917 23.7571615, 120.6717243 23.7572959)"
274851910,False,,大仁路,residential,True,83.343,,,"LINESTRING (120.6743148 23.7565972, 120.6749627 23.7561388)"
343392389,False,,大勇路,residential,False,61.101,,,"LINESTRING (120.6743148 23.7565972, 120.6745826 23.757089)"
274851910,False,,大仁路,residential,False,144.195,,,"LINESTRING (120.6743148 23.7565972, 120.673476 23.7572199, 120.6732479 23.7574467)"
343392386,False,,沉潭巷,residential,True,10.069,,,"LINESTRING (120.6693669 23.757195, 120.6693505 23.7571057)"
336635574,False,,公所路,residential,False,82.417,,,"LINESTRING (120.6730201 23.760005, 120.672814 23.7597352, 120.6726288 23.7593597)"
336635574,False,,公所路,residential,True,126.394,,,"LINESTRING (120.6730201 23.760005, 120.6733468 23.7604752, 120.6736865 23.7609642)"
343392389,False,,大勇路,residential,True,311.15700000000004,,,"LINESTRING (120.6730201 23.760005, 120.6739211 23.7593826, 120.674541 23.7589474, 120.6748993 23.7587069, 120.6749914 23.758599, 120.6750446 23.7584748, 120.6750462 23.7582823, 120.6750165 23.7581403, 120.6750052 23.7581058)"
1131859495,False,,大仁路199巷,residential,False,25.636,,,"LINESTRING (120.6732479 23.7574467, 120.6730731 23.7572807)"
274851910,False,,大仁路,residential,False,186.595,,,"LINESTRING (120.6732479 23.7574467, 120.6730405 23.7576969, 120.6728726 23.7579082, 120.6727164 23.758277, 120.6726144 23.7586086, 120.6725758 23.7589696)"
274851910,False,,大仁路,residential,True,144.195,,,"LINESTRING (120.6732479 23.7574467, 120.673476 23.7572199, 120.6743148 23.7565972)"
549371202,False,,大仁路158巷,residential,True,72.012,,,"LINESTRING (120.6732479 23.7574467, 120.673533 23.7577023, 120.6738414 23.7577092)"
372951862,False,,新生路,residential,False,63.28,,,"LINESTRING (120.6756386 23.7543331, 120.6755075 23.7537768)"
372951887,True,,集山路三段,primary,False,101.93100000000001,3,60,"LINESTRING (120.6756386 23.7543331, 120.6761862 23.7542386, 120.6764144 23.7542143, 120.676624 23.7542562)"
372951887,True,,集山路三段,primary,False,75.59,3,60,"LINESTRING (120.6749113 23.7544709, 120.6756386 23.7543331)"
627407509,False,,公所路,residential,True,11.408,,,"LINESTRING (120.6749113 23.7544709, 120.6749755 23.754555)"
627413078,False,,,residential,False,74.217,,,"LINESTRING (120.6749113 23.7544709, 120.6748776 23.7542624, 120.6749488 23.7542348, 120.6749802 23.754163, 120.6749706 23.7540785, 120.6749569 23.753957, 120.6749453 23.7538561)"
274851910,False,,大仁路,residential,False,14.333,,,"LINESTRING (120.677276 23.7545217, 120.6771633 23.754599)"
151022298,False,3,自強路,secondary,True,49.562000000000005,149,,"LINESTRING (120.677276 23.7545217, 120.6772876 23.7544857, 120.6774116 23.7540936)"
343392386,False,,沉潭巷,residential,False,10.069,,,"LINESTRING (120.6693505 23.7571057, 120.6693669 23.757195)"
372951887,True,,集山路三段,primary,False,678.0300000000001,3,60,"LINESTRING (120.6693505 23.7571057, 120.6699377 23.7570192, 120.670384 23.756956, 120.6714569 23.7567744, 120.6716447 23.7567302, 120.67187 23.7566418, 120.6721221 23.7564945, 120.6723528 23.7563496, 120.6726022 23.7561557, 120.6728302 23.7559127, 120.6730367 23.7555346, 120.6733295 23.7550755, 120.6734798 23.7548742, 120.6736983 23.7547271, 120.6739835 23.7546263, 120.6743242 23.7545575, 120.6749113 23.7544709)"
274851910,False,,大仁路,residential,True,43.711,,,"LINESTRING (120.6726288 23.7593597, 120.6725758 23.7589696)"
336635574,False,,公所路,residential,False,46.981,,,"LINESTRING (120.6726288 23.7593597, 120.6725964 23.7592987, 120.672513 23.7591417, 120.672427 23.7589797)"
336635574,False,,公所路,residential,True,82.417,,,"LINESTRING (120.6726288 23.7593597, 120.672814 23.7597352, 120.6730201 23.760005)"
373192862,False,,雲林新村一路,residential,False,13.078,,,"LINESTRING (120.6741606 23.7624337, 120.6740321 23.7624325)"
"[274851913, 665480057]",False,,"['雲林新村二路', '前山路一段274巷']",residential,True,189.69299999999998,,,"LINESTRING (120.6741606 23.7624337, 120.6741629 23.7622618, 120.6741755 23.7613014, 120.6741799 23.7609684, 120.6740223 23.7607759)"
372951862,False,,新生路,residential,True,63.28,,,"LINESTRING (120.6755075 23.7537768, 120.6756386 23.7543331)"
471832466,False,,建國二路,residential,True,45.992,,,"LINESTRING (120.6755075 23.7537768, 120.6750615 23.7538434)"
274851910,False,,大仁路,residential,False,83.343,,,"LINESTRING (120.6749627 23.7561388, 120.6743148 23.7565972)"
274851910,False,,大仁路,residential,True,24.273,,,"LINESTRING (120.6749627 23.7561388, 120.6751514 23.7560053)"
471832468,False,,公所路1336巷,residential,False,178.05899999999997,,,"LINESTRING (120.6749627 23.7561388, 120.6748642 23.7556304, 120.6748922 23.7554439, 120.674971 23.7549188, 120.6749983 23.7547368, 120.6749755 23.754555)"
274851911,False,,大忠路,residential,True,215.691,,,"LINESTRING (120.6763099 23.7576296, 120.6751514 23.7560053)"
274851911,False,,大忠路,residential,False,157.106,,,"LINESTRING (120.6763099 23.7576296, 120.6765646 23.7579856, 120.6766126 23.7580527, 120.6767845 23.758293, 120.6770027 23.7585979, 120.6771556 23.7588116)"
549371198,False,,大勇路66巷,residential,False,146.585,,,"LINESTRING (120.6763099 23.7576296, 120.6758023 23.7577283, 120.6751335 23.7577315, 120.674881 23.7577253)"
343392389,False,,大勇路,residential,False,13.16,,,"LINESTRING (120.674881 23.7577253, 120.674918 23.7578387)"
549371200,False,,大勇路43巷,residential,False,49.179,,,"LINESTRING (120.674881 23.7577253, 120.6743991 23.7577581)"
343392389,False,,大勇路,residential,True,77.095,,,"LINESTRING (120.674881 23.7577253, 120.6747223 23.7573455, 120.6746639 23.7572383, 120.6746132 23.7571392, 120.6745826 23.757089)"
549371198,False,,大勇路66巷,residential,True,146.58499999999998,,,"LINESTRING (120.674881 23.7577253, 120.6751335 23.7577315, 120.6758023 23.7577283, 120.6763099 23.7576296)"
549371200,False,,大勇路43巷,residential,True,57.17,,,"LINESTRING (120.6738414 23.7577092, 120.6741879 23.7577213, 120.6743991 23.7577581)"
549371202,False,,大仁路158巷,residential,False,72.012,,,"LINESTRING (120.6738414 23.7577092, 120.673533 23.7577023, 120.6732479 23.7574467)"
549371203,False,,大勇路9巷,residential,False,102.206,,,"LINESTRING (120.6738414 23.7577092, 120.674406 23.7572372, 120.6745826 23.757089)"
343392389,False,,大勇路,residential,True,61.101,,,"LINESTRING (120.6745826 23.757089, 120.6743148 23.7565972)"
343392389,False,,大勇路,residential,False,77.095,,,"LINESTRING (120.6745826 23.757089, 120.6746132 23.7571392, 120.6746639 23.7572383, 120.6747223 23.7573455, 120.674881 23.7577253)"
549371203,False,,大勇路9巷,residential,True,102.206,,,"LINESTRING (120.6745826 23.757089, 120.674406 23.7572372, 120.6738414 23.7577092)"
549371204,False,,大勇路43巷8弄,residential,False,47.683,,,"LINESTRING (120.6740819 23.7580737, 120.6743991 23.7577581)"
549371200,False,,大勇路43巷,residential,True,49.179,,,"LINESTRING (120.6743991 23.7577581, 120.674881 23.7577253)"
549371204,False,,大勇路43巷8弄,residential,True,47.683,,,"LINESTRING (120.6743991 23.7577581, 120.6740819 23.7580737)"
549371200,False,,大勇路43巷,residential,False,57.17,,,"LINESTRING (120.6743991 23.7577581, 120.6741879 23.7577213, 120.6738414 23.7577092)"
549371205,False,,大勇路47巷,residential,False,87.728,,,"LINESTRING (120.6742872 23.7583764, 120.674918 23.7578387)"
343392389,False,,大勇路,residential,False,30.998,,,"LINESTRING (120.674918 23.7578387, 120.6750052 23.7581058)"
343392389,False,,大勇路,residential,True,13.16,,,"LINESTRING (120.674918 23.7578387, 120.674881 23.7577253)"
549371205,False,,大勇路47巷,residential,True,87.728,,,"LINESTRING (120.674918 23.7578387, 120.6742872 23.7583764)"
274851910,False,,大仁路,residential,False,43.711,,,"LINESTRING (120.6725758 23.7589696, 120.6726288 23.7593597)"
549371206,False,,,residential,True,15.185,,,"LINESTRING (120.6725758 23.7589696, 120.672427 23.7589797)"
274851910,False,,大仁路,residential,True,186.595,,,"LINESTRING (120.6725758 23.7589696, 120.6726144 23.7586086, 120.6727164 23.758277, 120.6728726 23.7579082, 120.6730405 23.7576969, 120.6732479 23.7574467)"
627413078,False,,,residential,True,74.217,,,"LINESTRING (120.6749453 23.7538561, 120.6749569 23.753957, 120.6749706 23.7540785, 120.6749802 23.754163, 120.6749488 23.7542348, 120.6748776 23.7542624, 120.6749113 23.7544709)"
471832466,False,,建國二路,residential,False,45.992,,,"LINESTRING (120.6750615 23.7538434, 120.6755075 23.7537768)"
373192862,False,,雲林新村一路,residential,False,36.079,,,"LINESTRING (120.6740321 23.7624325, 120.6736776 23.762429)"
373192862,False,,雲林新村一路,residential,True,13.078,,,"LINESTRING (120.6740321 23.7624325, 120.6741606 23.7624337)"
373192862,False,,雲林新村一路,residential,True,36.079,,,"LINESTRING (120.6736776 23.762429, 120.6740321 23.7624325)"
666253867,False,,公所路,residential,False,100.187,,,"LINESTRING (120.6707964 23.7575497, 120.6708507 23.757489, 120.6717243 23.7572959)"
1131859495,False,,大仁路199巷,residential,True,25.636,,,"LINESTRING (120.6730731 23.7572807, 120.6732479 23.7574467)"
343392389,False,,大勇路,residential,True,30.998,,,"LINESTRING (120.6750052 23.7581058, 120.674918 23.7578387)"
1135597686,False,,大勇路57巷,residential,False,72.964,,,"LINESTRING (120.6750052 23.7581058, 120.674502 23.7585732)"
343392389,False,,大勇路,residential,False,311.15700000000004,,,"LINESTRING (120.6750052 23.7581058, 120.6750165 23.7581403, 120.6750462 23.7582823, 120.6750446 23.7584748, 120.6749914 23.758599, 120.6748993 23.7587069, 120.674541 23.7589474, 120.6739211 23.7593826, 120.6730201 23.760005)"
1135597686,False,,大勇路57巷,residential,True,72.964,,,"LINESTRING (120.674502 23.7585732, 120.6750052 23.7581058)"
