osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge
246666476,True,196甲,傳藝路二段,secondary,60,False,274.02,"LINESTRING (121.795013 24.6801639, 121.7976952 24.6805286)",
355232888,True,,,unclassified,,False,22.821,"LINESTRING (121.7976952 24.6805286, 121.7979097 24.6804643)",
246666476,True,196甲,傳藝路二段,secondary,60,False,179.41199999999998,"LINESTRING (121.7976952 24.6805286, 121.798768 24.6806788, 121.7994482 24.6807854)",
85816023,True,196甲,傳藝路二段,secondary,60,False,267.597,"LINESTRING (121.7981458 24.6806788, 121.7955279 24.6803141)",
355233011,True,,,unclassified,,False,31.182,"LINESTRING (121.7955279 24.6803141, 121.7952275 24.6803784)",
355154512,True,,傳藝路一段,unclassified,40,False,22.428,"LINESTRING (121.7995116 24.6806794, 121.7997308 24.6807112)",
899463945,False,宜25,五結中路一段,tertiary,,False,28.459,"LINESTRING (121.7995116 24.6806794, 121.7996262 24.6804456)",
899463946,False,宜25,五結中路一段,tertiary,,True,13.415,"LINESTRING (121.7995116 24.6806794, 121.7994482 24.6807854)",
85816024,True,196甲,傳藝路一段,secondary,60,False,122.577,"LINESTRING (121.7994482 24.6807854, 121.8006496 24.6809387)",
899463946,False,宜25,五結中路一段,tertiary,,False,13.415,"LINESTRING (121.7994482 24.6807854, 121.7995116 24.6806794)",
899463946,False,宜25,五結中路一段,tertiary,,True,11.149,"LINESTRING (121.7994482 24.6807854, 121.7994026 24.6808767)",
85816023,True,196甲,傳藝路二段,secondary,60,False,128.876,"LINESTRING (121.7994026 24.6808767, 121.7981458 24.6806788)",
899463946,False,宜25,五結中路一段,tertiary,,False,11.149,"LINESTRING (121.7994026 24.6808767, 121.7994482 24.6807854)",
899463946,False,宜25,五結中路一段,tertiary,,True,10.353,"LINESTRING (121.7994026 24.6808767, 121.7993598 24.6809613)",
726773774,False,,自強路,unclassified,,False,69.94,"LINESTRING (121.7951326 24.684382, 121.7952992 24.6837715)",
197747228,False,,新興路,unclassified,,True,173.76500000000001,"LINESTRING (121.7951326 24.684382, 121.795125 24.6844938, 121.7953717 24.6857082, 121.7954349 24.6859162)",
726773775,False,196,五結路二段,secondary,50,False,177.17899999999997,"LINESTRING (121.7951326 24.684382, 121.79572 24.6845002, 121.7964689 24.6846287, 121.7965672 24.6846456, 121.7968512 24.6846982)",
899463947,False,196,五結路三段,secondary,50,True,150.103,"LINESTRING (121.7951326 24.684382, 121.7941604 24.6842212, 121.7936716 24.6841371)",
46773969,False,宜25,五結中路二段,tertiary,,True,58.493,"LINESTRING (121.7975694 24.6880345, 121.7973865 24.6885336)",
"[444010696, 46773969, 444010697]",False,宜25,"['五結橋', '五結中路二段']",tertiary,,False,157.982,"LINESTRING (121.7975694 24.6880345, 121.7977369 24.6875757, 121.7977913 24.6873817, 121.7978091 24.6871998, 121.7978196 24.6871038, 121.7978249 24.6870392, 121.7978366 24.6867557, 121.7978386 24.6866461)",yes
444955584,False,,大吉一路,unclassified,,True,300.04900000000004,"LINESTRING (121.7975694 24.6880345, 121.7977279 24.6881898, 121.7978203 24.6881975, 121.7979405 24.6881201, 121.7979861 24.6881091, 121.7980813 24.6881262, 121.798283 24.6881925, 121.7985832 24.6882911, 121.800221 24.6888293, 121.800297 24.6888411)",
127184884,False,宜25,五結中路二段,tertiary,,False,114.445,"LINESTRING (121.797847 24.6859046, 121.7978295 24.6848755)",
127184884,False,宜25,五結中路二段,tertiary,,True,82.456,"LINESTRING (121.797847 24.6859046, 121.7978386 24.6866461)",
397458419,False,,五結北路,unclassified,,False,74.775,"LINESTRING (121.797847 24.6859046, 121.7971069 24.6859056)",
279107543,False,宜25,五結中路一段,tertiary,,False,22.696,"LINESTRING (121.7984883 24.683861, 121.7985768 24.6836734)",
279107543,False,宜25,五結中路一段,tertiary,,True,134.507,"LINESTRING (121.7984883 24.683861, 121.7984079 24.6839768, 121.7979767 24.6844228, 121.7979193 24.6844935, 121.7978825 24.6846026, 121.7978295 24.6848755)",
