osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,lanes
217498966,建興街,residential,False,True,52.241,,"LINESTRING (120.3696361 23.8994059, 120.3697797 23.8989548)",,
"[263213961, 162535679]","['斗苑路四段', '斗苑路五段']",secondary,False,False,306.416,150,"LINESTRING (120.3696361 23.8994059, 120.3699177 23.8994778, 120.3703968 23.8995474, 120.3706363 23.8995856, 120.3709024 23.899596, 120.3711247 23.899596, 120.3712446 23.899596, 120.37191 23.8995884, 120.3719663 23.8995878, 120.3726293 23.8995731)",,
217498966,建興街,residential,False,False,111.202,,"LINESTRING (120.370099 23.8979987, 120.3698456 23.8987937, 120.3697797 23.8989548)",,
217498966,建興街,residential,False,True,223.90300000000002,,"LINESTRING (120.370099 23.8979987, 120.3703497 23.8971964, 120.370315 23.897064, 120.3702891 23.8970225, 120.3701448 23.896843, 120.3695268 23.8963162)",,
"[734800913, 734800914]","['建興橋', '大成路']",secondary,False,True,180.133,143,"LINESTRING (120.370099 23.8979987, 120.3709131 23.8982625, 120.3709325 23.8982688, 120.3711896 23.8983572, 120.371541 23.8984878, 120.3717579 23.898567)",yes,
162535689,大成路一段,secondary,False,True,50.646,143,"LINESTRING (120.3726293 23.8995731, 120.3726732 23.9000268)",,
162535686,大成路,secondary,False,False,57.499,143,"LINESTRING (120.3726293 23.8995731, 120.3726069 23.8993673, 120.3725695 23.899203, 120.3725065 23.8990727)",,
"[263213961, 162535679]","['斗苑路四段', '斗苑路五段']",secondary,False,True,306.416,150,"LINESTRING (120.3726293 23.8995731, 120.3719663 23.8995878, 120.37191 23.8995884, 120.3712446 23.899596, 120.3711247 23.899596, 120.3709024 23.899596, 120.3706363 23.8995856, 120.3703968 23.8995474, 120.3699177 23.8994778, 120.3696361 23.8994059)",,
480668403,斗苑路四段,secondary,True,False,137.061,150,"LINESTRING (120.3726293 23.8995731, 120.3728069 23.8995358, 120.3739727 23.8995166)",,
217498990,五常一街,residential,False,True,74.904,,"LINESTRING (120.3728611 23.9015672, 120.3735964 23.9015241)",,
162535689,大成路一段,secondary,False,False,135.865,143,"LINESTRING (120.3728611 23.9015672, 120.3728266 23.9014545, 120.3727069 23.9003551)",,
263213959,二溪路一段,residential,False,True,88.962,,"LINESTRING (120.3728611 23.9015672, 120.3722306 23.901553, 120.3719865 23.9015642)",,
385011257,二溪路一段,secondary,False,True,75.572,143,"LINESTRING (120.3728611 23.9015672, 120.3729064 23.9017149, 120.3731502 23.9021916)",,
297131840,正思街,residential,False,False,64.418,,"LINESTRING (120.3779168 23.9027266, 120.3783089 23.9031817)",,
958539097,仁愛路,residential,False,False,139.879,,"LINESTRING (120.3779168 23.9027266, 120.376555 23.9029067)",,
958539097,仁愛路,residential,False,True,45.507999999999996,,"LINESTRING (120.3779168 23.9027266, 120.3782035 23.9026577, 120.3783386 23.9025956)",,
958539097,仁愛路,residential,False,True,139.879,,"LINESTRING (120.376555 23.9029067, 120.3779168 23.9027266)",,
958539097,仁愛路,residential,False,False,33.782,,"LINESTRING (120.376555 23.9029067, 120.3764912 23.9029171, 120.3762278 23.9029598)",,
"[958539102, 217498999]",正心路68巷,residential,False,False,220.316,,"LINESTRING (120.376555 23.9029067, 120.3761379 23.9012193, 120.3760778 23.9011785, 120.375886 23.9011263)",,
602907410,太平路,tertiary,False,False,32.533,彰129,"LINESTRING (120.3791652 23.9022161, 120.3790221 23.9019544)",,2
958539097,仁愛路,residential,False,False,47.027,,"LINESTRING (120.3791652 23.9022161, 120.3787518 23.9024059)",,
252602578,中山路,residential,False,True,103.003,,"LINESTRING (120.3707029 23.9005586, 120.3697039 23.900404)",,
217442636,文華一街,residential,False,True,82.955,,"LINESTRING (120.3719865 23.9015642, 120.3723105 23.9022489)",,
263213959,二溪路一段,residential,False,False,88.962,,"LINESTRING (120.3719865 23.9015642, 120.3722306 23.901553, 120.3728611 23.9015672)",,
263213959,二溪路一段,residential,False,True,52.5,,"LINESTRING (120.3719865 23.9015642, 120.3717472 23.9015751, 120.3714704 23.9015708)",,
217442648,文昌街,residential,False,True,89.65,,"LINESTRING (120.3702205 23.9019923, 120.3703246 23.9027929)",,
544924674,二溪路一段43巷,residential,False,False,27.52,,"LINESTRING (120.3702205 23.9019923, 120.3701854 23.9017469)",,
217320532,仁愛路,residential,False,False,18.748,,"LINESTRING (120.3704392 23.9035942, 120.3702562 23.9036151)",,
217320532,仁愛路,residential,False,True,26.819,,"LINESTRING (120.3704392 23.9035942, 120.3707019 23.903572)",,
217442648,文昌街,residential,False,False,89.859,,"LINESTRING (120.3704392 23.9035942, 120.3703246 23.9027929)",,
217442639,二溪路一段38巷,residential,False,True,127.004,,"LINESTRING (120.3701462 23.9014722, 120.3697039 23.900404)",,
544924674,二溪路一段43巷,residential,False,True,30.804,,"LINESTRING (120.3701462 23.9014722, 120.3701854 23.9017469)",,
263213959,二溪路一段,residential,False,False,79.339,,"LINESTRING (120.3701462 23.9014722, 120.3705951 23.9015383, 120.3709202 23.9015572)",,
217498966,建興街,residential,False,False,223.90300000000002,,"LINESTRING (120.3695268 23.8963162, 120.3701448 23.896843, 120.3702891 23.8970225, 120.370315 23.897064, 120.3703497 23.8971964, 120.370099 23.8979987)",,
217320532,仁愛路,residential,False,False,52.183,,"LINESTRING (120.3751889 23.9031286, 120.3746835 23.9032107)",,
217320532,仁愛路,residential,False,True,64.573,,"LINESTRING (120.3751889 23.9031286, 120.3758143 23.903027)",,
"[217498969, 958539101]","['正和街', '興農巷']",residential,False,False,146.151,,"LINESTRING (120.3751889 23.9031286, 120.375168 23.903015, 120.3749507 23.9018324)",,
217498976,正心路,residential,False,False,51.074,,"LINESTRING (120.374335 23.9019105, 120.3742338 23.9014606)",,
217498993,正行路,residential,False,True,63.191,,"LINESTRING (120.374335 23.9019105, 120.3749507 23.9018324)",,
217498993,正行路,residential,False,False,124.436,,"LINESTRING (120.374335 23.9019105, 120.3738944 23.902015, 120.3731502 23.9021916)",,
274630982,斗苑路四段419巷,residential,False,True,80.969,,"LINESTRING (120.3789591 23.8993796, 120.3789249 23.8986521)",,
602907410,太平路,tertiary,False,True,9.928,彰129,"LINESTRING (120.3789591 23.8993796, 120.3789292 23.8994646)",,2
217498981,同心街,residential,False,False,100.155,,"LINESTRING (120.3714965 23.9024712, 120.3714704 23.9015708)",,
217498998,新民街,residential,False,False,57.42,,"LINESTRING (120.3714965 23.9024712, 120.3709553 23.902619)",,
217498998,新民街,residential,False,True,86.363,,"LINESTRING (120.3714965 23.9024712, 120.3723105 23.9022489)",,
217498982,五常二街,residential,False,False,135.632,,"LINESTRING (120.3734179 23.9003153, 120.3735964 23.9015241)",,
217499002,正心路,residential,False,False,72.416,,"LINESTRING (120.3734179 23.9003153, 120.3727069 23.9003551)",,
217499002,正心路,residential,False,True,8.749,,"LINESTRING (120.3734179 23.9003153, 120.3735038 23.9003105)",,
"[321911706, 321911708, 958541021]",南安路,residential,False,True,103.464,,"LINESTRING (120.3725258 23.8958455, 120.373116 23.8961942, 120.3731437 23.8962094, 120.3732465 23.8962693, 120.3732605 23.8962774, 120.3733826 23.8963476)",yes,
