osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,bridge
26697028,False,德陽路,tertiary,True,103.798,"LINESTRING (121.7726094 24.8278539, 121.7728215 24.8276532, 121.7733391 24.8271962)",宜5,,,
26697027,False,中山路二段,residential,False,112.082,"LINESTRING (121.7737742 24.8268232, 121.7745913 24.8275059)",,,,
26697027,False,中山路二段,residential,True,64.049,"LINESTRING (121.7737742 24.8268232, 121.7733691 24.8263798)",,,,
26697028,False,德陽路,tertiary,False,60.401,"LINESTRING (121.7737742 24.8268232, 121.7733391 24.8271962)",宜5,,,
198137951,False,信義路,residential,True,6.112,"LINESTRING (121.7712469 24.8257264, 121.7712975 24.8256962)",,,,
198137951,False,信義路,residential,False,109.07,"LINESTRING (121.7712469 24.8257264, 121.7708465 24.8259825, 121.7706147 24.8261391, 121.7703807 24.8263123)",,,,
781584876,True,礁溪路五段,primary,False,30.322000000000003,"LINESTRING (121.7712469 24.8257264, 121.7711624 24.8255131, 121.7711446 24.82547)",9,50,,
198137951,False,信義路,residential,False,6.112,"LINESTRING (121.7712975 24.8256962, 121.7712469 24.8257264)",,,,
331325971,True,礁溪路五段,primary,False,277.01500000000004,"LINESTRING (121.7712975 24.8256962, 121.7714598 24.8260874, 121.7717918 24.8268624, 121.7718271 24.8269172, 121.7719155 24.8270577, 121.7719626 24.8271325, 121.7720557 24.8272333, 121.7725261 24.8277712, 121.7726094 24.8278539)",9,50,1,
198137948,False,仁愛路,unclassified,True,24.866,"LINESTRING (121.7700387 24.8270771, 121.7698919 24.8268975)",,,,
"[1234892785, 1234892786, 198137948]",False,仁愛路,unclassified,False,109.912,"LINESTRING (121.7700387 24.8270771, 121.7704193 24.8275275, 121.7704681 24.8275852, 121.7705258 24.827648, 121.7706578 24.8277915, 121.770715 24.8278516)",,,,yes
198137948,False,仁愛路,unclassified,False,24.866,"LINESTRING (121.7698919 24.8268975, 121.7700387 24.8270771)",,,,
198137948,False,仁愛路,unclassified,True,68.55,"LINESTRING (121.7698919 24.8268975, 121.769697 24.8266942, 121.7694306 24.8264453)",,,,
198137951,False,信義路,residential,True,81.675,"LINESTRING (121.7698919 24.8268975, 121.7703074 24.8263909, 121.7703807 24.8263123)",,,,
200951812,False,礁溪街,residential,False,119.187,"LINESTRING (121.7701694 24.8192902, 121.7698798 24.8194025, 121.7698678 24.8194827, 121.7700318 24.8200806, 121.7700555 24.8201669)",,,,
331325972,False,中山路一段,residential,False,136.89499999999998,"LINESTRING (121.7701694 24.8192902, 121.7704329 24.8196053, 121.7705056 24.8197015, 121.7705817 24.819856, 121.7706437 24.8200046, 121.7707426 24.8203849)",,,,
200951812,False,礁溪街,residential,True,119.18700000000001,"LINESTRING (121.7700555 24.8201669, 121.7700318 24.8200806, 121.7698678 24.8194827, 121.7698798 24.8194025, 121.7701694 24.8192902)",,,,
200951881,False,化龍街,residential,False,58.024,"LINESTRING (121.7666795 24.8206333, 121.7667811 24.8207667, 121.7668558 24.8211199)",,,,
200951881,False,化龍街,residential,False,25.414,"LINESTRING (121.7668558 24.8211199, 121.7669036 24.8213443)",,,,
520554906,False,化龍街8巷,residential,False,75.6,"LINESTRING (121.7668558 24.8211199, 121.7675619 24.8208929)",,,,
200951881,False,化龍街,residential,True,58.024,"LINESTRING (121.7668558 24.8211199, 121.7667811 24.8207667, 121.7666795 24.8206333)",,,,
200951881,False,化龍街,residential,False,29.949,"LINESTRING (121.7669036 24.8213443, 121.766971 24.8216066)",,,,
200951881,False,化龍街,residential,True,25.414,"LINESTRING (121.7669036 24.8213443, 121.7668558 24.8211199)",,,,
520554904,False,,residential,True,33.992,"LINESTRING (121.7669036 24.8213443, 121.7665698 24.8213851)",,,,
200951881,False,化龍街,residential,True,29.949,"LINESTRING (121.766971 24.8216066, 121.7669036 24.8213443)",,,,
200951881,False,化龍街,residential,False,178.37800000000001,"LINESTRING (121.766971 24.8216066, 121.767068 24.8220454, 121.7670554 24.822236, 121.7670511 24.8224512, 121.7670789 24.8228417, 121.7670976 24.8230461, 121.7671307 24.8231972)",,,,
520554905,False,,residential,True,75.878,"LINESTRING (121.766971 24.8216066, 121.7667485 24.8216703, 121.7667793 24.8221401)",,,,
200951868,False,和平路,residential,False,7.823,"LINESTRING (121.7699855 24.8223512, 121.7700625 24.8223431)",,,,
200951868,False,和平路,residential,True,124.917,"LINESTRING (121.7699855 24.8223512, 121.7688077 24.8226966)",,,,
331325970,True,礁溪路四段,primary,False,108.715,"LINESTRING (121.7699855 24.8223512, 121.7698347 24.8219466, 121.7696402 24.8214251)",9,50,,
200951778,False,復興街,residential,True,99.112,"LINESTRING (121.7712708 24.8241097, 121.7715971 24.8249504)",,,,
375653494,False,復興街,residential,False,60.943,"LINESTRING (121.7712708 24.8241097, 121.77139 24.824065, 121.7714976 24.8240247, 121.771829 24.8239006)",,,,
375653494,False,復興街,residential,True,53.621,"LINESTRING (121.7712708 24.8241097, 121.7710394 24.8241799, 121.7707669 24.8242626)",,,,
375653494,False,復興街,residential,True,6.944,"LINESTRING (121.7707669 24.8242626, 121.7707032 24.8242862)",,,,
331325971,True,礁溪路五段,primary,False,135.639,"LINESTRING (121.7707669 24.8242626, 121.7709414 24.8247465, 121.771185 24.8254219)",9,50,1,
375653494,False,復興街,residential,False,53.621,"LINESTRING (121.7707669 24.8242626, 121.7710394 24.8241799, 121.7712708 24.8241097)",,,,
375653494,False,復興街,residential,False,6.944,"LINESTRING (121.7707032 24.8242862, 121.7707669 24.8242626)",,,,
375653494,False,復興街,residential,True,13.584,"LINESTRING (121.7707032 24.8242862, 121.77058 24.8243354)",,,,
331325970,True,礁溪路四段,primary,False,67.32600000000001,"LINESTRING (121.7707032 24.8242862, 121.770516 24.823787, 121.7704883 24.823713)",9,50,,
26697027,False,中山路二段,residential,False,88.34,"LINESTRING (121.7721062 24.8244843, 121.7724336 24.8250349, 121.7725178 24.8251854)",,,,
26697027,False,中山路二段,residential,True,70.677,"LINESTRING (121.7721062 24.8244843, 121.7720183 24.8242992, 121.771829 24.8239006)",,,,
200951855,False,復興街,residential,True,73.408,"LINESTRING (121.7721062 24.8244843, 121.7718257 24.8246905, 121.7715971 24.8249504)",,,,
200951866,False,德陽街,residential,True,202.20300000000003,"LINESTRING (121.7745382 24.8250035, 121.7743536 24.8251498, 121.7741522 24.825301, 121.774122 24.8253246, 121.7740914 24.8253485, 121.7739556 24.8254654, 121.7738792 24.825531, 121.7737933 24.8256664, 121.7737569 24.82581, 121.7737395 24.8260164, 121.7736855 24.8261386, 121.7736133 24.8262233, 121.7733691 24.8263798)",,,,
370328090,False,奇立丹路,residential,False,241.111,"LINESTRING (121.7745382 24.8250035, 121.774777 24.8247858, 121.7749562 24.8245892, 121.7750519 24.8243323, 121.7750942 24.8241401, 121.7750667 24.824043, 121.7750798 24.823913, 121.7752072 24.8236148, 121.7752311 24.8235591, 121.7753006 24.8234595, 121.7754304 24.8232206, 121.775521 24.8231022)",,,,
200951778,False,復興街,residential,False,99.112,"LINESTRING (121.7715971 24.8249504, 121.7712708 24.8241097)",,,,
200951855,False,復興街,residential,True,66.921,"LINESTRING (121.7715971 24.8249504, 121.771185 24.8254219)",,,,
200951855,False,復興街,residential,False,73.408,"LINESTRING (121.7715971 24.8249504, 121.7718257 24.8246905, 121.7721062 24.8244843)",,,,
200951855,False,復興街,residential,False,66.921,"LINESTRING (121.771185 24.8254219, 121.7715971 24.8249504)",,,,
200951855,False,復興街,residential,True,6.725,"LINESTRING (121.771185 24.8254219, 121.7711446 24.82547)",,,,
331325971,True,礁溪路五段,primary,False,32.545,"LINESTRING (121.771185 24.8254219, 121.7712975 24.8256962)",9,50,1,
375653494,False,復興街,residential,False,13.584,"LINESTRING (121.77058 24.8243354, 121.7707032 24.8242862)",,,,
444963486,False,湯圍街,residential,False,29.914,"LINESTRING (121.7727762 24.8250536, 121.7725178 24.8251854)",,,,
906877176,False,德陽路,tertiary,True,6.617,"LINESTRING (121.7725622 24.8278952, 121.7726094 24.8278539)",宜5,,,
781584876,True,礁溪路五段,primary,False,278.53700000000003,"LINESTRING (121.7725622 24.8278952, 121.7724641 24.8277982, 121.7720053 24.827277, 121.7718915 24.82715, 121.7717713 24.8269598, 121.7717274 24.8268927, 121.7714146 24.8261409, 121.7713996 24.8261048, 121.7712469 24.8257264)",9,50,,
403860600,False,育才路,residential,True,8.15,"LINESTRING (121.7697165 24.8214011, 121.7696402 24.8214251)",,,,
403860600,False,育才路,residential,False,126.416,"LINESTRING (121.7697165 24.8214011, 121.770081 24.8213078, 121.7709271 24.8211094)",,,,
426203267,True,礁溪路四段,primary,False,110.413,"LINESTRING (121.7697165 24.8214011, 121.7699086 24.8219242, 121.7700625 24.8223431)",9,50,,
330177765,False,中山路一段,residential,True,82.685,"LINESTRING (121.7709271 24.8211094, 121.7707426 24.8203849)",,,,
"[26697027, 330177765]",False,"['中山路一段', '中山路二段']",residential,False,324.003,"LINESTRING (121.7709271 24.8211094, 121.7710271 24.8214856, 121.7711206 24.8218375, 121.7711706 24.8220257, 121.7713456 24.8226513, 121.7714886 24.8231183, 121.7714976 24.8231391, 121.7718016 24.8238377, 121.771829 24.8239006)",,,,
403860600,False,育才路,residential,True,126.416,"LINESTRING (121.7709271 24.8211094, 121.770081 24.8213078, 121.7697165 24.8214011)",,,,
403860600,False,育才路,residential,False,8.15,"LINESTRING (121.7696402 24.8214251, 121.7697165 24.8214011)",,,,
200951868,False,和平路,residential,True,7.823,"LINESTRING (121.7700625 24.8223431, 121.7699855 24.8223512)",,,,
426203267,True,礁溪路四段,primary,False,67.348,"LINESTRING (121.7700625 24.8223431, 121.7701085 24.8224632, 121.7702075 24.8227417, 121.7702711 24.8229184)",9,50,,
444963486,False,湯圍街,residential,True,77.81700000000001,"LINESTRING (121.7719207 24.8256282, 121.7723654 24.8252984, 121.7725178 24.8251854)",,,,
198137948,False,仁愛路,unclassified,True,91.596,"LINESTRING (121.769074 24.8262035, 121.7683383 24.8257211)",,,,
444963388,False,仁愛路90巷,residential,True,51.389,"LINESTRING (121.769074 24.8262035, 121.768754 24.826563)",,,,
198137948,False,仁愛路,unclassified,False,45.001000000000005,"LINESTRING (121.769074 24.8262035, 121.7693421 24.8263721, 121.7694306 24.8264453)",,,,
198137951,False,信義路,residential,False,81.675,"LINESTRING (121.7703807 24.8263123, 121.7703074 24.8263909, 121.7698919 24.8268975)",,,,
198137951,False,信義路,residential,True,109.07,"LINESTRING (121.7703807 24.8263123, 121.7706147 24.8261391, 121.7708465 24.8259825, 121.7712469 24.8257264)",,,,
444963389,False,信義路34巷,residential,False,122.79299999999999,"LINESTRING (121.7703807 24.8263123, 121.7706883 24.8266537, 121.7708343 24.8268034, 121.7709655 24.8269379, 121.7710117 24.826989, 121.771164 24.8271571)",,,,
444963389,False,信義路34巷,residential,True,122.79299999999999,"LINESTRING (121.771164 24.8271571, 121.7710117 24.826989, 121.7709655 24.8269379, 121.7708343 24.8268034, 121.7706883 24.8266537, 121.7703807 24.8263123)",,,,
444963390,False,,residential,False,57.489000000000004,"LINESTRING (121.7678856 24.8273534, 121.7680722 24.8274861, 121.7682301 24.8275985, 121.7683299 24.8276768)",,,,
444963387,False,仁愛路78巷,residential,False,79.587,"LINESTRING (121.7683299 24.8276768, 121.7687601 24.827183, 121.7688156 24.827113)",,,,
444963390,False,,residential,True,57.489,"LINESTRING (121.7683299 24.8276768, 121.7682301 24.8275985, 121.7680722 24.8274861, 121.7678856 24.8273534)",,,,
323595524,False,溫泉路,residential,True,61.348,"LINESTRING (121.7750721 24.8271683, 121.7745913 24.8275059)",,,,
484742972,True,溫泉路,residential,False,27.391,"LINESTRING (121.7750721 24.8271683, 121.7750572 24.8271485, 121.7750526 24.8271261, 121.7750574 24.8271084, 121.7750741 24.8270873, 121.7751404 24.8270427, 121.7751712 24.8270331, 121.7752042 24.8270424, 121.7752229 24.8270521)",,,,
1234892785,False,仁愛路,unclassified,False,28.075,"LINESTRING (121.770715 24.8278516, 121.7708901 24.8280478)",,,,
645861922,False,仁愛路19巷,residential,True,110.55799999999999,"LINESTRING (121.770715 24.8278516, 121.770824 24.827769, 121.7708847 24.8277188, 121.7713025 24.8273921, 121.7713229 24.8273745, 121.7715251 24.8275654)",,,,
"[1234892785, 1234892786, 198137948]",False,仁愛路,unclassified,True,109.912,"LINESTRING (121.770715 24.8278516, 121.7706578 24.8277915, 121.7705258 24.827648, 121.7704681 24.8275852, 121.7704193 24.8275275, 121.7700387 24.8270771)",,,,yes
520554893,False,仁愛路15巷,residential,False,83.57,"LINESTRING (121.7715251 24.8275654, 121.7708901 24.8280478)",,,,
645861922,False,仁愛路19巷,residential,False,110.55799999999999,"LINESTRING (121.7715251 24.8275654, 121.7713229 24.8273745, 121.7713025 24.8273921, 121.7708847 24.8277188, 121.770824 24.827769, 121.770715 24.8278516)",,,,
520554893,False,仁愛路15巷,residential,True,83.57,"LINESTRING (121.7708901 24.8280478, 121.7715251 24.8275654)",,,,
1234892785,False,仁愛路,unclassified,True,28.075,"LINESTRING (121.7708901 24.8280478, 121.770715 24.8278516)",,,,
444963387,False,仁愛路78巷,residential,True,96.77,"LINESTRING (121.7694306 24.8264453, 121.7688156 24.827113)",,,,
198137948,False,仁愛路,unclassified,False,68.55,"LINESTRING (121.7694306 24.8264453, 121.769697 24.8266942, 121.7698919 24.8268975)",,,,
198137948,False,仁愛路,unclassified,True,45.001000000000005,"LINESTRING (121.7694306 24.8264453, 121.7693421 24.8263721, 121.769074 24.8262035)",,,,
444963387,False,仁愛路78巷,residential,False,96.77,"LINESTRING (121.7688156 24.827113, 121.7694306 24.8264453)",,,,
444963387,False,仁愛路78巷,residential,True,79.587,"LINESTRING (121.7688156 24.827113, 121.7687601 24.827183, 121.7683299 24.8276768)",,,,
444963388,False,仁愛路90巷,residential,False,89.05099999999999,"LINESTRING (121.7688156 24.827113, 121.7684691 24.8268821, 121.768754 24.826563)",,,,
198137948,False,仁愛路,unclassified,False,91.596,"LINESTRING (121.7683383 24.8257211, 121.769074 24.8262035)",,,,
520554897,False,仁愛路116巷,residential,True,43.487,"LINESTRING (121.7683383 24.8257211, 121.7681102 24.8260529)",,,,
520554897,False,仁愛路116巷,residential,False,43.487,"LINESTRING (121.7681102 24.8260529, 121.7683383 24.8257211)",,,,
"[520554897, 1110151545]",False,"['仁愛路116巷11弄', '仁愛路116巷']",residential,True,72.918,"LINESTRING (121.7681102 24.8260529, 121.7679456 24.8262683, 121.7676169 24.8260115)",,,,
520554898,False,仁愛路90巷3弄,residential,False,87.4,"LINESTRING (121.7681102 24.8260529, 121.7684703 24.8262538, 121.768754 24.826563)",,,,
444963388,False,仁愛路90巷,residential,False,51.389,"LINESTRING (121.768754 24.826563, 121.769074 24.8262035)",,,,
444963388,False,仁愛路90巷,residential,True,89.05099999999999,"LINESTRING (121.768754 24.826563, 121.7684691 24.8268821, 121.7688156 24.827113)",,,,
520554898,False,仁愛路90巷3弄,residential,True,87.4,"LINESTRING (121.768754 24.826563, 121.7684703 24.8262538, 121.7681102 24.8260529)",,,,
200951868,False,和平路,residential,False,178.167,"LINESTRING (121.7671307 24.8231972, 121.7673967 24.8231145, 121.76775 24.8230099, 121.7688077 24.8226966)",,,,
200951881,False,化龍街,residential,True,178.378,"LINESTRING (121.7671307 24.8231972, 121.7670976 24.8230461, 121.7670789 24.8228417, 121.7670511 24.8224512, 121.7670554 24.822236, 121.767068 24.8220454, 121.766971 24.8216066)",,,,
200951868,False,和平路,residential,False,124.917,"LINESTRING (121.7688077 24.8226966, 121.7699855 24.8223512)",,,,
200951868,False,和平路,residential,True,178.167,"LINESTRING (121.7688077 24.8226966, 121.76775 24.8230099, 121.7673967 24.8231145, 121.7671307 24.8231972)",,,,
520554901,False,和平路40巷,living_street,False,83.92599999999999,"LINESTRING (121.7688077 24.8226966, 121.7689669 24.8230853, 121.7691887 24.8233594)",,,,
520554901,False,和平路40巷,living_street,True,83.92599999999999,"LINESTRING (121.7691887 24.8233594, 121.7689669 24.8230853, 121.7688077 24.8226966)",,,,
520554904,False,,residential,False,33.992,"LINESTRING (121.7665698 24.8213851, 121.7669036 24.8213443)",,,,
520554905,False,,residential,False,75.878,"LINESTRING (121.7667793 24.8221401, 121.7667485 24.8216703, 121.766971 24.8216066)",,,,
520554906,False,化龍街8巷,residential,True,75.6,"LINESTRING (121.7675619 24.8208929, 121.7668558 24.8211199)",,,,
200951855,False,復興街,residential,False,6.725,"LINESTRING (121.7711446 24.82547, 121.771185 24.8254219)",,,,
781584876,True,礁溪路五段,primary,False,138.96699999999998,"LINESTRING (121.7711446 24.82547, 121.7711037 24.8253639, 121.7708241 24.8246116, 121.7707032 24.8242862)",9,50,,
26697028,False,德陽路,tertiary,True,60.401,"LINESTRING (121.7733391 24.8271962, 121.7737742 24.8268232)",宜5,,,
26697028,False,德陽路,tertiary,False,103.798,"LINESTRING (121.7733391 24.8271962, 121.7728215 24.8276532, 121.7726094 24.8278539)",宜5,,,
536675624,False,湯圍街,residential,True,132.589,"LINESTRING (121.7733391 24.8271962, 121.7727238 24.826698, 121.7725239 24.8265371, 121.7724926 24.826512, 121.7724766 24.8264991, 121.7723905 24.8263779)",,,,
536675624,False,湯圍街,residential,False,132.589,"LINESTRING (121.7723905 24.8263779, 121.7724766 24.8264991, 121.7724926 24.826512, 121.7725239 24.8265371, 121.7727238 24.826698, 121.7733391 24.8271962)",,,,
"[1110151545, 520554897]",False,"['仁愛路116巷11弄', '仁愛路116巷']",residential,False,72.918,"LINESTRING (121.7676169 24.8260115, 121.7679456 24.8262683, 121.7681102 24.8260529)",,,,
804851983,False,奇立丹路56巷,residential,False,56.093,"LINESTRING (121.7754113 24.8226131, 121.7754543 24.8226763, 121.775521 24.8231022)",,,,
370328090,False,奇立丹路,residential,True,241.111,"LINESTRING (121.775521 24.8231022, 121.7754304 24.8232206, 121.7753006 24.8234595, 121.7752311 24.8235591, 121.7752072 24.8236148, 121.7750798 24.823913, 121.7750667 24.824043, 121.7750942 24.8241401, 121.7750519 24.8243323, 121.7749562 24.8245892, 121.774777 24.8247858, 121.7745382 24.8250035)",,,,
804851983,False,奇立丹路56巷,residential,True,56.093,"LINESTRING (121.775521 24.8231022, 121.7754543 24.8226763, 121.7754113 24.8226131)",,,,
1028587021,False,溫泉路3巷,unclassified,True,31.073999999999998,"LINESTRING (121.7750784 24.8268139, 121.7752102 24.8269706, 121.7752229 24.8270521)",,,,
1028587021,False,溫泉路3巷,unclassified,False,31.073999999999998,"LINESTRING (121.7752229 24.8270521, 121.7752102 24.8269706, 121.7750784 24.8268139)",,,,
"[1230274864, 1230274865]",True,溫泉路,residential,False,25.497,"LINESTRING (121.7752229 24.8270521, 121.7752318 24.8270717, 121.7752326 24.8270965, 121.7752156 24.8271203, 121.7751475 24.8271732, 121.7751264 24.8271817, 121.7750995 24.8271816, 121.7750721 24.8271683)",,,,
1234892791,False,,residential,True,28.486,"LINESTRING (121.7699336 24.8230203, 121.7702013 24.8229391)",,,,
331325970,True,礁溪路四段,primary,False,68.904,"LINESTRING (121.7702013 24.8229391, 121.7699855 24.8223512)",9,50,,
1234892791,False,,residential,False,28.486,"LINESTRING (121.7702013 24.8229391, 121.7699336 24.8230203)",,,,
1234892791,False,,residential,True,7.411,"LINESTRING (121.7702013 24.8229391, 121.7702711 24.8229184)",,,,
426203267,True,礁溪路四段,primary,False,38.443,"LINESTRING (121.7702711 24.8229184, 121.7703905 24.8232467)",9,50,,
1234892791,False,,residential,False,7.411,"LINESTRING (121.7702711 24.8229184, 121.7702013 24.8229391)",,,,
426203267,True,礁溪路四段,primary,False,22.195,"LINESTRING (121.7704856 24.8235071, 121.770556 24.8236962)",9,50,,
1234892792,False,,residential,True,7.123,"LINESTRING (121.7704856 24.8235071, 121.770419 24.8235283)",,,,
1234892792,False,,residential,False,7.123,"LINESTRING (121.770419 24.8235283, 121.7704856 24.8235071)",,,,
1234892792,False,,residential,True,12.655,"LINESTRING (121.770419 24.8235283, 121.7703014 24.8235678)",,,,
331325970,True,礁溪路四段,primary,False,30.554000000000002,"LINESTRING (121.770419 24.8235283, 121.7703907 24.8234528, 121.7703227 24.8232678)",9,50,,
1234892792,False,,residential,False,12.655,"LINESTRING (121.7703014 24.8235678, 121.770419 24.8235283)",,,,
1234892793,False,,residential,False,39.528,"LINESTRING (121.7703014 24.8235678, 121.7702609 24.823477, 121.7702428 24.8232993, 121.7703227 24.8232678)",,,,
1234892793,False,,residential,True,27.156,"LINESTRING (121.7703014 24.8235678, 121.7703316 24.8236356, 121.7704382 24.8237156, 121.7704883 24.823713)",,,,
1234892793,False,,residential,True,7.234,"LINESTRING (121.7703905 24.8232467, 121.7703227 24.8232678)",,,,
426203267,True,礁溪路四段,primary,False,30.505,"LINESTRING (121.7703905 24.8232467, 121.770458 24.823433, 121.7704856 24.8235071)",9,50,,
331325970,True,礁溪路四段,primary,False,38.549,"LINESTRING (121.7703227 24.8232678, 121.7702013 24.8229391)",9,50,,
1234892793,False,,residential,False,7.234,"LINESTRING (121.7703227 24.8232678, 121.7703905 24.8232467)",,,,
1234892793,False,,residential,True,39.528000000000006,"LINESTRING (121.7703227 24.8232678, 121.7702428 24.8232993, 121.7702609 24.823477, 121.7703014 24.8235678)",,,,
331325970,True,礁溪路四段,primary,False,21.696,"LINESTRING (121.7704883 24.823713, 121.770419 24.8235283)",9,50,,
1234892793,False,,residential,True,7.083,"LINESTRING (121.7704883 24.823713, 121.770556 24.8236962)",,,,
1234892793,False,,residential,False,27.156,"LINESTRING (121.7704883 24.823713, 121.7704382 24.8237156, 121.7703316 24.8236356, 121.7703014 24.8235678)",,,,
1234892793,False,,residential,False,7.083,"LINESTRING (121.770556 24.8236962, 121.7704883 24.823713)",,,,
426203267,True,礁溪路四段,primary,False,66.48,"LINESTRING (121.770556 24.8236962, 121.7705815 24.8237646, 121.7707669 24.8242626)",9,50,,
