osmid,oneway,name,highway,reversed,length,lanes,geometry,ref,maxspeed
50921105,False,中正路,residential,False,117.72,,"LINESTRING (121.7711396 24.675168, 121.7714583 24.6761863)",,
50921105,False,中正路,residential,True,51.86,,"LINESTRING (121.7711396 24.675168, 121.7709992 24.6747194)",,
1113723910,False,民權路,unclassified,False,54.731,,"LINESTRING (121.7711396 24.675168, 121.7706143 24.6752881)",,
1113723910,False,民權路,unclassified,True,72.295,,"LINESTRING (121.7711396 24.675168, 121.7718247 24.6749805)",,
50921108,False,公正路,residential,True,45.948,,"LINESTRING (121.7687451 24.6788876, 121.7683086 24.6790035)",,
899463952,False,興東路,residential,False,91.52,2,"LINESTRING (121.7687451 24.6788876, 121.7684902 24.6780978)",,
899463953,False,公正路,residential,False,91.575,,"LINESTRING (121.7687451 24.6788876, 121.7696181 24.6786663)",,
899463951,False,興東路,residential,True,93.316,2,"LINESTRING (121.7687451 24.6788876, 121.7688869 24.6793277, 121.769005 24.6796929)",,
414902153,True,民生路,unclassified,False,93.781,,"LINESTRING (121.7682347 24.6773083, 121.7691303 24.6770869)",,
899463952,False,興東路,residential,True,91.506,2,"LINESTRING (121.7682347 24.6773083, 121.7684902 24.6780978)",,
414902152,False,興東路,residential,False,76.926,,"LINESTRING (121.7682347 24.6773083, 121.7682038 24.6772074, 121.7680714 24.6767904, 121.7680264 24.6766429)",,
414902152,False,興東路,residential,False,71.674,,"LINESTRING (121.7680264 24.6766429, 121.7678395 24.6760211)",,
414902152,False,興東路,residential,True,76.926,,"LINESTRING (121.7680264 24.6766429, 121.7680714 24.6767904, 121.7682038 24.6772074, 121.7682347 24.6773083)",,
1123265333,False,,residential,False,73.133,,"LINESTRING (121.7680264 24.6766429, 121.7675301 24.6767732, 121.7674504 24.6767943, 121.7673311 24.6768256)",,
26696992,False,倉前路,residential,False,90.033,,"LINESTRING (121.7694171 24.6809695, 121.7702741 24.6807477)",,
899463951,False,興東路,residential,False,49.214,2,"LINESTRING (121.7694171 24.6809695, 121.76928 24.6805448)",,
899463950,False,倉前路,residential,True,147.197,,"LINESTRING (121.7694171 24.6809695, 121.7686505 24.6811534, 121.7680085 24.6813074)",,
27397383,False,中華路,residential,False,144.957,,"LINESTRING (121.7680085 24.6813074, 121.7679092 24.680964, 121.7676123 24.6800546)",,
899463950,False,倉前路,residential,False,147.197,,"LINESTRING (121.7680085 24.6813074, 121.7686505 24.6811534, 121.7694171 24.6809695)",,
50921108,False,公正路,residential,True,143.408,,"LINESTRING (121.7673505 24.6792507, 121.7659863 24.6796067)",,
27397383,False,中華路,residential,False,90.418,,"LINESTRING (121.7673505 24.6792507, 121.7672115 24.6788249, 121.7670961 24.6784711)",,
27397383,False,中華路,residential,True,93.255,,"LINESTRING (121.7673505 24.6792507, 121.7675037 24.6797596, 121.7676123 24.6800546)",,
50921108,False,公正路,residential,False,100.633,,"LINESTRING (121.7673505 24.6792507, 121.7680869 24.679059, 121.7683086 24.6790035)",,
1028396555,False,公正路,residential,False,7.202,,"LINESTRING (121.7641246 24.6800904, 121.7641931 24.6800725)",,
1028396556,False,公正路,residential,True,9.858,,"LINESTRING (121.7641246 24.6800904, 121.7640308 24.6801148)",,
50921124,True,純精路二段,primary,False,258.48,2,"LINESTRING (121.7641246 24.6800904, 121.7636995 24.6787539, 121.7636338 24.6784334, 121.7635487 24.677831)",9,
244033659,False,中興路,unclassified,False,71.943,,"LINESTRING (121.7673311 24.6768256, 121.7671374 24.676203)",,
244033659,False,中興路,unclassified,True,76.418,,"LINESTRING (121.7673311 24.6768256, 121.7675381 24.6774866)",,
1123265333,False,,residential,True,73.13300000000001,,"LINESTRING (121.7673311 24.6768256, 121.7674504 24.6767943, 121.7675301 24.6767732, 121.7680264 24.6766429)",,
50921131,False,維揚路,residential,True,10.486,,"LINESTRING (121.7637792 24.6726746, 121.7636837 24.6726377)",,
994102253,False,南門路,tertiary,False,8.288,,"LINESTRING (121.7637792 24.6726746, 121.7638482 24.6727149)",,
50921131,False,維揚路,residential,False,10.486,,"LINESTRING (121.7636837 24.6726377, 121.7637792 24.6726746)",,
994102253,False,南門路,tertiary,False,8.752,,"LINESTRING (121.7638482 24.6727149, 121.7639255 24.6727504)",,
994102253,False,南門路,tertiary,True,8.288,,"LINESTRING (121.7638482 24.6727149, 121.7637792 24.6726746)",,
50921136,True,純精路一段,primary,False,177.957,2,"LINESTRING (121.7638482 24.6727149, 121.7637825 24.6734851, 121.7637277 24.6743115)",9,
50921109,False,中山路三段,primary,False,7.324,,"LINESTRING (121.7636581 24.6742931, 121.7637277 24.6743115)",7丙,50
85134114,False,中山路四段,primary,False,9.39,,"LINESTRING (121.7636581 24.6742931, 121.763568 24.6742724)",7丙,
50921135,True,純精路一段,primary,False,180.385,2,"LINESTRING (121.7636581 24.6742931, 121.7637195 24.6734876, 121.7637792 24.6726746)",9,
85134114,False,中山路四段,primary,True,50.643,,"LINESTRING (121.7630812 24.674164, 121.763568 24.6742724)",7丙,
196824625,False,中山路四段20巷,unclassified,True,93.65,,"LINESTRING (121.7630812 24.674164, 121.7630165 24.6744398, 121.7629914 24.674572, 121.7628995 24.6749898)",,
50921103,False,北成路一段,tertiary,True,64.986,,"LINESTRING (121.76353 24.6748744, 121.7628995 24.6749898)",宜26,
253653245,True,純精路二段,primary_link,False,67.049,1,"LINESTRING (121.76353 24.6748744, 121.763568 24.6742724)",,
50921134,True,純精路一段,primary_link,False,182.146,1,"LINESTRING (121.763568 24.6742724, 121.7636837 24.6726377)",,
85134114,False,中山路四段,primary,False,50.643,,"LINESTRING (121.763568 24.6742724, 121.7630812 24.674164)",7丙,
85134114,False,中山路四段,primary,True,9.39,,"LINESTRING (121.763568 24.6742724, 121.7636581 24.6742931)",7丙,
50921109,False,中山路三段,primary,True,7.324,,"LINESTRING (121.7637277 24.6743115, 121.7636581 24.6742931)",7丙,50
1230224713,False,中山路三段,primary,False,8.052,,"LINESTRING (121.7637277 24.6743115, 121.7638046 24.6743305)",7丙,50
50921123,True,純精路二段,primary,False,309.476,2,"LINESTRING (121.7637277 24.6743115, 121.7636582 24.6756749, 121.7635749 24.6770912)",9,
1230224713,False,中山路三段,primary,True,8.052,,"LINESTRING (121.7638046 24.6743305, 121.7637277 24.6743115)",7丙,50
