osmid,oneway,ref,name,highway,reversed,length,bridge,geometry,access,maxspeed
33874756,False,131,中正路,secondary,True,175.487,,"LINESTRING (120.8538868 23.8154676, 120.8522896 23.8148713)",,
"[198745482, 198745476, 33874759]",False,,"['民族路', '民族橋']","['residential', 'unclassified']",False,81.65899999999999,viaduct,"LINESTRING (120.8538868 23.8154676, 120.8539168 23.8154098, 120.8542065 23.8149154, 120.8542427 23.8148111)",,
372676889,False,,民族路,residential,True,101.317,,"LINESTRING (120.8549152 23.8133971, 120.8549696 23.8124873)",,
389837644,False,,北埔街,residential,False,67.524,,"LINESTRING (120.8549152 23.8133971, 120.8555761 23.8134535)",,
198745476,False,,民族路,unclassified,True,172.409,,"LINESTRING (120.8549152 23.8133971, 120.8548712 23.8136044, 120.8548562 23.813675, 120.8548073 23.8137786, 120.8544123 23.8145148, 120.8542427 23.8148111)",,
389837644,False,,北埔街,residential,True,87.32600000000001,,"LINESTRING (120.8549152 23.8133971, 120.8546098 23.8133725, 120.8542464 23.8133284, 120.8540645 23.8132963)",,
33874837,False,,二坪路,residential,False,1083.5959999999998,,"LINESTRING (120.8550946 23.8147197, 120.8553111 23.8147831, 120.8555194 23.8149454, 120.8560443 23.8154982, 120.8563267 23.8157897, 120.8569637 23.8164175, 120.8571045 23.8165556, 120.8572409 23.8166308, 120.8574139 23.8166431, 120.8575995 23.8166206, 120.8577278 23.8165743, 120.8578057 23.8164932, 120.8578433 23.8163441, 120.8579489 23.8160273, 120.8582136 23.8156273, 120.858399 23.8154782, 120.8589539 23.8153921, 120.8595739 23.8154087, 120.8599163 23.8155071, 120.860136 23.8155809, 120.8602307 23.8155629, 120.8603058 23.8154721, 120.8602717 23.8153792, 120.8601473 23.8152898, 120.8595975 23.8149992, 120.8590424 23.8148412, 120.8585388 23.8147726, 120.8580696 23.8148146, 120.8578783 23.814768, 120.8575399 23.8145361, 120.8574494 23.8144671, 120.8574146 23.8143963, 120.8574127 23.8142717, 120.8574631 23.8141426, 120.8575993 23.8140849)",,
33874863,False,,民生路,tertiary,False,149.74900000000002,,"LINESTRING (120.8550946 23.8147197, 120.8552582 23.8143577, 120.8553411 23.814136, 120.8554929 23.8138326, 120.8555185 23.8137161, 120.8555466 23.8136215, 120.8555761 23.8134535)",,
33874863,False,,民生路,tertiary,True,52.966,,"LINESTRING (120.8550946 23.8147197, 120.8550517 23.814797, 120.8548841 23.8151552)",,
389837644,False,,北埔街,residential,True,67.524,,"LINESTRING (120.8555761 23.8134535, 120.8549152 23.8133971)",,
33874863,False,,民生路,tertiary,False,102.638,,"LINESTRING (120.8555761 23.8134535, 120.8556293 23.8129558, 120.8556485 23.8125332)",,
33874863,False,,民生路,tertiary,True,149.74900000000002,,"LINESTRING (120.8555761 23.8134535, 120.8555466 23.8136215, 120.8555185 23.8137161, 120.8554929 23.8138326, 120.8553411 23.814136, 120.8552582 23.8143577, 120.8550946 23.8147197)",,
198745455,False,,民生路159巷,unclassified,True,62.407,,"LINESTRING (120.8558098 23.8104444, 120.8552351 23.8102481)",,
33874863,False,,民生路,tertiary,False,96.417,,"LINESTRING (120.8558098 23.8104444, 120.8559023 23.8103524, 120.8565148 23.8098659)",,
33874863,False,,民生路,tertiary,True,108.375,,"LINESTRING (120.8558098 23.8104444, 120.8557709 23.8105377, 120.855749 23.8106892, 120.8557088 23.8111284, 120.8556968 23.8114094)",,
33874863,False,,民生路,tertiary,False,37.682,,"LINESTRING (120.8591733 23.8081322, 120.8595206 23.8080144)",,
198745461,False,,,unclassified,False,33.548,,"LINESTRING (120.8591733 23.8081322, 120.8591451 23.8078316)",,
33874863,False,,民生路,tertiary,True,334.39300000000003,,"LINESTRING (120.8591733 23.8081322, 120.8589058 23.8082462, 120.8583763 23.808472, 120.8581792 23.8085837, 120.8565148 23.8098659)",,
198745456,False,,七賢路,residential,False,36.247,,"LINESTRING (120.8533072 23.809427, 120.8529666 23.8093313)",,
363854650,False,,五福路,residential,False,172.24800000000002,,"LINESTRING (120.8533072 23.809427, 120.8532938 23.8095006, 120.853204 23.8100294, 120.8531396 23.810308, 120.8531034 23.8104245, 120.8528687 23.8109128)",,
363854650,False,,五福路,residential,True,106.768,,"LINESTRING (120.8533072 23.809427, 120.8533836 23.8091823, 120.8534279 23.8090859, 120.8535272 23.8089202, 120.8536007 23.8088331, 120.8536305 23.8087978, 120.8537257 23.8086773, 120.8538021 23.8085939)",,
198745455,False,,民生路159巷,unclassified,False,62.407,,"LINESTRING (120.8552351 23.8102481, 120.8558098 23.8104444)",,
372676889,False,,民族路,residential,False,121.549,,"LINESTRING (120.8552351 23.8102481, 120.8550245 23.8113241)",,
372676889,False,,民族路,residential,True,125.075,,"LINESTRING (120.8552351 23.8102481, 120.8552552 23.8101524, 120.8553075 23.8100536, 120.8553618 23.8099751, 120.855451 23.8098862, 120.8559833 23.8093778)",,
33874756,False,131,中正路,secondary,False,175.487,,"LINESTRING (120.8522896 23.8148713, 120.8538868 23.8154676)",,
198745505,False,,自由路一段,residential,True,75.639,,"LINESTRING (120.8542427 23.8148111, 120.8548841 23.8151552)",,
198745476,False,,民族路,unclassified,False,172.409,,"LINESTRING (120.8542427 23.8148111, 120.8544123 23.8145148, 120.8548073 23.8137786, 120.8548562 23.813675, 120.8548712 23.8136044, 120.8549152 23.8133971)",,
"[198745482, 198745476, 33874759]",False,,"['民族路', '民族橋']","['unclassified', 'residential']",True,81.65899999999999,viaduct,"LINESTRING (120.8542427 23.8148111, 120.8542065 23.8149154, 120.8539168 23.8154098, 120.8538868 23.8154676)",,
198745475,False,,公園街,unclassified,True,58.328,,"LINESTRING (120.8536043 23.8078583, 120.8533891 23.8083445)",,
292493650,False,,八德街,residential,False,101.809,,"LINESTRING (120.8536043 23.8078583, 120.8546048 23.8078785)",,
292493650,False,,八德街,residential,True,126.67699999999999,,"LINESTRING (120.8536043 23.8078583, 120.853442 23.8078258, 120.8533612 23.8077966, 120.852404 23.8075577)",,
198745525,False,,東三街,unclassified,True,97.361,,"LINESTRING (120.8540645 23.8132963, 120.8542977 23.8124471)",,
363854669,False,,北埔街,residential,True,227.889,,"LINESTRING (120.8540645 23.8132963, 120.8535369 23.813148, 120.8533183 23.8130707, 120.8528783 23.8129073, 120.8525747 23.8127946, 120.8525033 23.8127681, 120.8523564 23.8127135, 120.852273 23.8126756, 120.8521951 23.8126081, 120.8521428 23.8124922, 120.8521207 23.8124235)",,
389837644,False,,北埔街,residential,False,87.32600000000001,,"LINESTRING (120.8540645 23.8132963, 120.8542464 23.8133284, 120.8546098 23.8133725, 120.8549152 23.8133971)",,
389837645,False,,東三街,unclassified,False,114.944,,"LINESTRING (120.8540645 23.8132963, 120.8541347 23.8134698, 120.8541557 23.8136236, 120.8541463 23.8137497, 120.8541276 23.8138672, 120.8540856 23.8139697, 120.8539198 23.814273)",permissive,
198745461,False,,,unclassified,True,33.548,,"LINESTRING (120.8591451 23.8078316, 120.8591733 23.8081322)",,
198745506,False,16,中山路一段,primary,True,56.785,,"LINESTRING (120.8591451 23.8078316, 120.859691 23.8079381)",,50
198745506,False,16,中山路一段,primary,False,191.959,,"LINESTRING (120.8591451 23.8078316, 120.8579206 23.8076285, 120.8572863 23.8075353)",,50
198745505,False,,自由路一段,residential,False,75.639,,"LINESTRING (120.8548841 23.8151552, 120.8542427 23.8148111)",,
33874863,False,,民生路,tertiary,False,52.966,,"LINESTRING (120.8548841 23.8151552, 120.8550517 23.814797, 120.8550946 23.8147197)",,
198745475,False,,公園街,unclassified,False,59.478,,"LINESTRING (120.8528003 23.8098441, 120.8529666 23.8093313)",,
198745503,False,,六合二街,residential,False,82.621,,"LINESTRING (120.8528003 23.8098441, 120.8520171 23.8096475)",,
198745475,False,,公園街,unclassified,True,53.955,,"LINESTRING (120.8528003 23.8098441, 120.8527751 23.8099421, 120.8526917 23.810319)",,
363854653,False,,五福路,residential,True,53.439,,"LINESTRING (120.8521207 23.8124235, 120.852293 23.8119695)",,
363854669,False,,北埔街,residential,False,227.88899999999998,,"LINESTRING (120.8521207 23.8124235, 120.8521428 23.8124922, 120.8521951 23.8126081, 120.852273 23.8126756, 120.8523564 23.8127135, 120.8525033 23.8127681, 120.8525747 23.8127946, 120.8528783 23.8129073, 120.8533183 23.8130707, 120.8535369 23.813148, 120.8540645 23.8132963)",,
446871558,False,,北埔街,residential,True,88.779,,"LINESTRING (120.8521207 23.8124235, 120.8519171 23.8124008, 120.851762 23.8123793, 120.8512805 23.8122235)",,
389837645,False,,東三街,unclassified,True,114.944,,"LINESTRING (120.8539198 23.814273, 120.8540856 23.8139697, 120.8541276 23.8138672, 120.8541463 23.8137497, 120.8541557 23.8136236, 120.8541347 23.8134698, 120.8540645 23.8132963)",permissive,
198745525,False,,東三街,unclassified,False,97.361,,"LINESTRING (120.8542977 23.8124471, 120.8540645 23.8132963)",,
224988619,False,,博愛路,tertiary,False,68.498,,"LINESTRING (120.8542977 23.8124471, 120.8549696 23.8124873)",,
198745525,False,,東三街,unclassified,True,131.423,,"LINESTRING (120.8542977 23.8124471, 120.8543634 23.8121612, 120.8543889 23.8119576, 120.8543929 23.811684, 120.8543996 23.8115662, 120.8544777 23.8112818)",,
224988619,False,,博愛路,tertiary,True,89.72200000000001,,"LINESTRING (120.8542977 23.8124471, 120.8538687 23.8124041, 120.8534259 23.8123287)",,
198745467,False,,八德街,residential,False,51.924,,"LINESTRING (120.8514344 23.8099947, 120.8516 23.809553)",,
198745467,False,,八德街,residential,True,58.729,,"LINESTRING (120.8514344 23.8099947, 120.8512671 23.8105002)",,
198745483,False,,六合一街,residential,True,132.893,,"LINESTRING (120.8514344 23.8099947, 120.8526917 23.810319)",,
198745475,False,,公園街,unclassified,False,58.328,,"LINESTRING (120.8533891 23.8083445, 120.8536043 23.8078583)",,
363854633,False,,七賢二街,residential,True,124.666,,"LINESTRING (120.8533891 23.8083445, 120.8522116 23.808034)",,
198745475,False,,公園街,unclassified,True,55.353,,"LINESTRING (120.8533891 23.8083445, 120.8532377 23.8086688, 120.8531754 23.8088023)",,
363854633,False,,七賢二街,residential,False,50.839,,"LINESTRING (120.8533891 23.8083445, 120.8536337 23.8084542, 120.8538021 23.8085939)",,
33874863,False,,民生路,tertiary,False,125.058,,"LINESTRING (120.8556485 23.8125332, 120.8556754 23.811906, 120.8556796 23.8118087, 120.8556968 23.8114094)",,
33874863,False,,民生路,tertiary,True,102.638,,"LINESTRING (120.8556485 23.8125332, 120.8556293 23.8129558, 120.8555761 23.8134535)",,
224988619,False,,博愛路,tertiary,True,69.253,,"LINESTRING (120.8556485 23.8125332, 120.8555226 23.8125247, 120.8549696 23.8124873)",,
198745456,False,,七賢路,residential,False,42.47,,"LINESTRING (120.8521915 23.8091423, 120.8517864 23.80905)",,
198745501,False,,,unclassified,True,58.911,,"LINESTRING (120.8521915 23.8091423, 120.8520171 23.8096475)",,
198745456,False,,七賢路,residential,True,81.606,,"LINESTRING (120.8521915 23.8091423, 120.8524878 23.8092122, 120.8529666 23.8093313)",,
198745456,False,,七賢路,residential,True,36.247,,"LINESTRING (120.8529666 23.8093313, 120.8533072 23.809427)",,
198745475,False,,公園街,unclassified,False,62.54,,"LINESTRING (120.8529666 23.8093313, 120.8531754 23.8088023)",,
198745475,False,,公園街,unclassified,True,59.478,,"LINESTRING (120.8529666 23.8093313, 120.8528003 23.8098441)",,
198745456,False,,七賢路,residential,False,81.606,,"LINESTRING (120.8529666 23.8093313, 120.8524878 23.8092122, 120.8521915 23.8091423)",,
224988619,False,,博愛路,tertiary,True,32.684,,"LINESTRING (120.852293 23.8119695, 120.8519914 23.8118682)",,
363854653,False,,五福路,residential,False,53.439,,"LINESTRING (120.852293 23.8119695, 120.8521207 23.8124235)",,
224988619,False,,博愛路,tertiary,False,122.72199999999998,,"LINESTRING (120.852293 23.8119695, 120.8529006 23.812222, 120.8530789 23.8122722, 120.8534259 23.8123287)",,
363854650,False,,五福路,residential,True,131.287,,"LINESTRING (120.852293 23.8119695, 120.8526094 23.8113888, 120.8528687 23.8109128)",,
224988619,False,,博愛路,tertiary,True,68.498,,"LINESTRING (120.8549696 23.8124873, 120.8542977 23.8124471)",,
372676889,False,,民族路,residential,False,101.317,,"LINESTRING (120.8549696 23.8124873, 120.8549152 23.8133971)",,
372676889,False,,民族路,residential,True,129.463,,"LINESTRING (120.8549696 23.8124873, 120.8550245 23.8113241)",,
224988619,False,,博愛路,tertiary,False,69.253,,"LINESTRING (120.8549696 23.8124873, 120.8555226 23.8125247, 120.8556485 23.8125332)",,
33874863,False,,民生路,tertiary,True,19.3,,"LINESTRING (120.859691 23.8079381, 120.8595206 23.8080144)",,
198745506,False,16,中山路一段,primary,False,56.785,,"LINESTRING (120.859691 23.8079381, 120.8591451 23.8078316)",,50
198745517,True,16,水信路一段,primary,False,56.378,,"LINESTRING (120.859691 23.8079381, 120.8599296 23.8078438, 120.8600155 23.8077628, 120.8601043 23.8076292)",,50
198745506,False,16,中山路一段,primary,False,55.671,,"LINESTRING (120.8522193 23.8072929, 120.8519135 23.807623, 120.851868 23.8076767)",,50
198745506,False,16,中山路一段,primary,True,254.793,,"LINESTRING (120.8522193 23.8072929, 120.8525183 23.8072169, 120.8534142 23.8071396, 120.8536677 23.8071298, 120.8547043 23.8072132)",,50
292493650,False,,八德街,residential,False,35.199,,"LINESTRING (120.8522193 23.8072929, 120.8523477 23.8075074, 120.852404 23.8075577)",,
198745497,False,,六合三街,unclassified,False,133.523,,"LINESTRING (120.8534259 23.8123287, 120.8537052 23.8111554)",,
224988619,False,,博愛路,tertiary,False,89.72200000000001,,"LINESTRING (120.8534259 23.8123287, 120.8538687 23.8124041, 120.8542977 23.8124471)",,
224988619,False,,博愛路,tertiary,True,122.722,,"LINESTRING (120.8534259 23.8123287, 120.8530789 23.8122722, 120.8529006 23.812222, 120.852293 23.8119695)",,
198745489,False,,六合路,residential,False,89.271,,"LINESTRING (120.8537052 23.8111554, 120.8528687 23.8109128)",,
198745489,False,,六合路,residential,True,79.834,,"LINESTRING (120.8537052 23.8111554, 120.8544777 23.8112818)",,
198745497,False,,六合三街,unclassified,True,133.523,,"LINESTRING (120.8537052 23.8111554, 120.8534259 23.8123287)",,
198745489,False,,六合路,residential,False,55.825,,"LINESTRING (120.8550245 23.8113241, 120.8544777 23.8112818)",,
198745489,False,,六合路,residential,True,69.048,,"LINESTRING (120.8550245 23.8113241, 120.8556968 23.8114094)",,
372676889,False,,民族路,residential,False,129.463,,"LINESTRING (120.8550245 23.8113241, 120.8549696 23.8124873)",,
372676889,False,,民族路,residential,True,121.549,,"LINESTRING (120.8550245 23.8113241, 120.8552351 23.8102481)",,
198745489,False,,六合路,residential,False,79.834,,"LINESTRING (120.8544777 23.8112818, 120.8537052 23.8111554)",,
198745489,False,,六合路,residential,True,55.825,,"LINESTRING (120.8544777 23.8112818, 120.8550245 23.8113241)",,
198745525,False,,東三街,unclassified,False,131.423,,"LINESTRING (120.8544777 23.8112818, 120.8543996 23.8115662, 120.8543929 23.811684, 120.8543889 23.8119576, 120.8543634 23.8121612, 120.8542977 23.8124471)",,
198745489,False,,六合路,residential,False,69.048,,"LINESTRING (120.8556968 23.8114094, 120.8550245 23.8113241)",,
33874863,False,,民生路,tertiary,False,108.375,,"LINESTRING (120.8556968 23.8114094, 120.8557088 23.8111284, 120.855749 23.8106892, 120.8557709 23.8105377, 120.8558098 23.8104444)",,
33874863,False,,民生路,tertiary,True,125.058,,"LINESTRING (120.8556968 23.8114094, 120.8556796 23.8118087, 120.8556754 23.811906, 120.8556485 23.8125332)",,
198745489,False,,六合路,residential,False,36.658,,"LINESTRING (120.8528687 23.8109128, 120.8525147 23.8108512)",,
198745489,False,,六合路,residential,True,89.271,,"LINESTRING (120.8528687 23.8109128, 120.8537052 23.8111554)",,
363854650,False,,五福路,residential,False,131.287,,"LINESTRING (120.8528687 23.8109128, 120.8526094 23.8113888, 120.852293 23.8119695)",,
363854650,False,,五福路,residential,True,172.248,,"LINESTRING (120.8528687 23.8109128, 120.8531034 23.8104245, 120.8531396 23.810308, 120.853204 23.8100294, 120.8532938 23.8095006, 120.8533072 23.809427)",,
198745467,False,,八德街,residential,False,58.729,,"LINESTRING (120.8512671 23.8105002, 120.8514344 23.8099947)",,
