osmid,oneway,highway,reversed,length,lanes,ref,name,geometry
282227833,False,residential,True,53.616,,,,"LINESTRING (120.3915837 23.5992404, 120.3920841 23.5993895)"
448087051,False,secondary,True,71.135,2,157,中正路,"LINESTRING (120.3915837 23.5992404, 120.3920441 23.5997213)"
448087051,False,secondary,False,203.559,2,157,中正路,"LINESTRING (120.3915837 23.5992404, 120.3907573 23.5985681, 120.3900897 23.5980251)"
448087051,False,secondary,False,92.765,2,157,中正路,"LINESTRING (120.3926001 23.6003819, 120.3920441 23.5997213)"
448087051,False,secondary,True,276.40999999999997,2,157,中正路,"LINESTRING (120.3926001 23.6003819, 120.3933544 23.6013731, 120.3941739 23.6023568, 120.3942016 23.6023875)"
817434299,False,tertiary,True,335.361,,嘉85,仁愛街,"LINESTRING (120.3926001 23.6003819, 120.3923921 23.6004276, 120.3922888 23.6004011, 120.3921194 23.6003179, 120.3918468 23.6001324, 120.3913263 23.5998598, 120.3910123 23.599716, 120.3907892 23.5996781, 120.3904959 23.5997008, 120.3900705 23.5997046, 120.389868 23.5996857, 120.3895629 23.5995533)"
448089314,False,tertiary,True,297.72499999999997,,嘉87,,"LINESTRING (120.3978466 23.6059832, 120.3977643 23.606011, 120.3976363 23.6060531, 120.3968604 23.6062244, 120.396782 23.6062415, 120.3958052 23.6064549, 120.395012 23.6066282)"
274918665,False,tertiary,True,447.206,,,中山路,"LINESTRING (120.395012 23.6066282, 120.3949059 23.6056808, 120.3948592 23.6052161, 120.394763 23.6050229, 120.3945709 23.6047095, 120.3939608 23.6037868, 120.3937226 23.6034088, 120.3934834 23.6030419, 120.3934151 23.6029797)"
448089314,False,tertiary,False,297.725,,嘉87,,"LINESTRING (120.395012 23.6066282, 120.3958052 23.6064549, 120.396782 23.6062415, 120.3968604 23.6062244, 120.3976363 23.6060531, 120.3977643 23.606011, 120.3978466 23.6059832)"
448087051,False,secondary,False,71.135,2,157,中正路,"LINESTRING (120.3920441 23.5997213, 120.3915837 23.5992404)"
448087051,False,secondary,True,92.765,2,157,中正路,"LINESTRING (120.3920441 23.5997213, 120.3926001 23.6003819)"
274918665,False,tertiary,False,178.205,,,中山路,"LINESTRING (120.3900897 23.5980251, 120.3895629 23.5995533)"
448087051,False,secondary,True,203.559,2,157,中正路,"LINESTRING (120.3900897 23.5980251, 120.3907573 23.5985681, 120.3915837 23.5992404)"
274918665,False,tertiary,True,178.205,,,中山路,"LINESTRING (120.3895629 23.5995533, 120.3900897 23.5980251)"
274918665,False,tertiary,False,590.7620000000001,,,中山路,"LINESTRING (120.3895629 23.5995533, 120.3894259 23.5997832, 120.389391 23.6001305, 120.3895192 23.6003602, 120.3920493 23.6018506, 120.3926964 23.602326, 120.3934151 23.6029797)"
817434299,False,tertiary,False,335.36100000000005,,嘉85,仁愛街,"LINESTRING (120.3895629 23.5995533, 120.389868 23.5996857, 120.3900705 23.5997046, 120.3904959 23.5997008, 120.3907892 23.5996781, 120.3910123 23.599716, 120.3913263 23.5998598, 120.3918468 23.6001324, 120.3921194 23.6003179, 120.3922888 23.6004011, 120.3923921 23.6004276, 120.3926001 23.6003819)"
277797654,False,residential,False,103.723,,,,"LINESTRING (120.3942016 23.6023875, 120.3934151 23.6029797)"
448087051,False,secondary,False,276.40999999999997,2,157,中正路,"LINESTRING (120.3942016 23.6023875, 120.3941739 23.6023568, 120.3933544 23.6013731, 120.3926001 23.6003819)"
"[448087051, 277797655]",False,secondary,True,134.73700000000002,2,157,"['中正路', '民生街']","LINESTRING (120.3942016 23.6023875, 120.3947643 23.603011, 120.3948613 23.6031261, 120.3949092 23.603174, 120.3951016 23.6030974)"
448087624,False,tertiary,True,115.44400000000002,,,民族西路,"LINESTRING (120.3942016 23.6023875, 120.3943901 23.6022518, 120.3945733 23.6021944, 120.3947807 23.6021664, 120.3951188 23.6022518, 120.3952497 23.6022955)"
277797654,False,residential,True,103.723,,,,"LINESTRING (120.3934151 23.6029797, 120.3942016 23.6023875)"
274918665,False,tertiary,False,447.206,,,中山路,"LINESTRING (120.3934151 23.6029797, 120.3934834 23.6030419, 120.3937226 23.6034088, 120.3939608 23.6037868, 120.3945709 23.6047095, 120.394763 23.6050229, 120.3948592 23.6052161, 120.3949059 23.6056808, 120.395012 23.6066282)"
274918665,False,tertiary,True,590.762,,,中山路,"LINESTRING (120.3934151 23.6029797, 120.3926964 23.602326, 120.3920493 23.6018506, 120.3895192 23.6003602, 120.389391 23.6001305, 120.3894259 23.5997832, 120.3895629 23.5995533)"
282227832,False,residential,False,21.111,,,成功路,"LINESTRING (120.3920841 23.5993895, 120.3922832 23.599442)"
282227833,False,residential,False,53.616,,,,"LINESTRING (120.3920841 23.5993895, 120.3915837 23.5992404)"
282227833,False,residential,True,110.647,,,,"LINESTRING (120.3920841 23.5993895, 120.392531 23.5994222, 120.3931577 23.5993148)"
298620974,False,residential,True,161.71,,,,"LINESTRING (120.3960775 23.5988154, 120.3957266 23.6002337)"
282227833,False,residential,False,302.653,,,,"LINESTRING (120.3960775 23.5988154, 120.3956234 23.5988921, 120.3931577 23.5993148)"
282227832,False,residential,True,276.383,,,成功路,"LINESTRING (120.3957266 23.6002337, 120.3930921 23.5996422)"
298620974,False,residential,False,161.71,,,,"LINESTRING (120.3957266 23.6002337, 120.3960775 23.5988154)"
298620974,False,residential,True,234.356,,,,"LINESTRING (120.3957266 23.6002337, 120.3955077 23.6011802, 120.3952497 23.6022955)"
298620974,False,residential,True,90.435,,,,"LINESTRING (120.3952497 23.6022955, 120.3951016 23.6030974)"
