osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,tunnel
199700731,13;130,中正路,primary,False,True,82.817,"LINESTRING (120.7715733 24.4126379, 120.7719111 24.4133162)",,
199700731,13;130,中正路,primary,False,False,76.809,"LINESTRING (120.7715733 24.4126379, 120.7715215 24.4125181, 120.7714142 24.4124236, 120.7712259 24.4123384, 120.7709877 24.412249)",,
275433913,,新生路,residential,False,False,151.494,"LINESTRING (120.7715733 24.4126379, 120.7720641 24.4124492, 120.7721895 24.4124625, 120.772512 24.413166)",,
1124891932,,復興路,residential,False,True,65.881,"LINESTRING (120.7715733 24.4126379, 120.7714343 24.4127065, 120.7714025 24.4127141, 120.7712979 24.4127246, 120.7712363 24.4127243, 120.7710452 24.4127232, 120.77095 24.4127559)",,
199700731,13;130,中正路,primary,False,False,82.817,"LINESTRING (120.7719111 24.4133162, 120.7715733 24.4126379)",,
361916691,13,中正路,primary,False,True,90.395,"LINESTRING (120.7719111 24.4133162, 120.7722704 24.4140604)",,
241405465,130,光復路,secondary,False,False,63.637,"LINESTRING (120.7719111 24.4133162, 120.7722759 24.4131875, 120.772512 24.413166)",,
273205784,,光復路,residential,False,False,75.96199999999999,"LINESTRING (120.7719111 24.4133162, 120.7713142 24.4135552, 120.7712243 24.4135911)",,
241405465,130,光復路,secondary,False,True,102.76400000000001,"LINESTRING (120.7734775 24.4129431, 120.7733632 24.4129832, 120.7732773 24.4130026, 120.7732201 24.4130373, 120.7732092 24.4130418, 120.7729626 24.4131446, 120.7727695 24.413166, 120.772512 24.413166)",,
"[618741857, 618741858]",,二便道橋,residential,False,True,505.9380000000001,"LINESTRING (120.7734775 24.4129431, 120.7735419 24.413166, 120.773778 24.4136381, 120.7739711 24.4140673, 120.7740569 24.4142604, 120.7742929 24.4151616, 120.7743082 24.4152393, 120.7745719 24.4165778, 120.774592 24.4166785, 120.7746158 24.4167973, 120.7747221 24.4173288)",yes,
"[980971843, 980971844, 980971846]",130,大通公路,secondary,False,False,58.282999999999994,"LINESTRING (120.7734775 24.4129431, 120.7735748 24.4129485, 120.7739791 24.4129635, 120.7740526 24.4129636)",,yes
199700731,13;130,中正路,primary,False,True,49.88,"LINESTRING (120.7705294 24.4120845, 120.7709877 24.412249)",,
275616166,,八股路,unclassified,False,False,36.115,"LINESTRING (120.7705294 24.4120845, 120.770719 24.4123596)",,
199700731,13;130,中正路,primary,False,False,484.059,"LINESTRING (120.7705294 24.4120845, 120.7695648 24.4117196, 120.7694647 24.4116805, 120.7689436 24.4114, 120.7687229 24.4111926, 120.768452 24.4109062, 120.767881 24.4100773, 120.7674081 24.4092653, 120.7673199 24.4090961)",,
275433913,,新生路,residential,False,False,82.005,"LINESTRING (120.772512 24.413166, 120.7728405 24.4138401)",,
241405465,130,光復路,secondary,False,False,102.76400000000001,"LINESTRING (120.772512 24.413166, 120.7727695 24.413166, 120.7729626 24.4131446, 120.7732092 24.4130418, 120.7732201 24.4130373, 120.7732773 24.4130026, 120.7733632 24.4129832, 120.7734775 24.4129431)",,
241405465,130,光復路,secondary,False,True,63.637,"LINESTRING (120.772512 24.413166, 120.7722759 24.4131875, 120.7719111 24.4133162)",,
275433913,,新生路,residential,False,True,151.494,"LINESTRING (120.772512 24.413166, 120.7721895 24.4124625, 120.7720641 24.4124492, 120.7715733 24.4126379)",,
"[618741857, 618741858]",,二便道橋,residential,False,False,505.93800000000005,"LINESTRING (120.7747221 24.4173288, 120.7746158 24.4167973, 120.774592 24.4166785, 120.7745719 24.4165778, 120.7743082 24.4152393, 120.7742929 24.4151616, 120.7740569 24.4142604, 120.7739711 24.4140673, 120.773778 24.4136381, 120.7735419 24.413166, 120.7734775 24.4129431)",yes,
275433913,,新生路,residential,False,True,76.23,"LINESTRING (120.7738846 24.41607, 120.7735979 24.4154361)",,
273205790,,中正二巷,residential,False,False,64.044,"LINESTRING (120.7735979 24.4154361, 120.7730161 24.4156621)",,
273205790,,中正二巷,residential,False,True,41.222,"LINESTRING (120.7735979 24.4154361, 120.7739724 24.4152907)",,
275433913,,新生路,residential,False,False,76.23,"LINESTRING (120.7735979 24.4154361, 120.7738846 24.41607)",,
