osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,width,ref,tunnel,access
311201274,False,,基隆路一段380巷,residential,True,136.573,"LINESTRING (121.5603204 25.0344965, 121.5602761 25.0345153, 121.5601039 25.0346068, 121.5597852 25.0345675, 121.5595917 25.0345435, 121.5590079 25.0344656)",30,,,,
198645488,True,3,基隆路一段,secondary,False,105.888,"LINESTRING (121.5608283 25.0353302, 121.5603204 25.0344965)",,,,,
451352710,False,,仁愛路四段512巷,residential,False,13.021,"LINESTRING (121.5613117 25.0375744, 121.5613127 25.0376915)",,,,,
451352710,False,,仁愛路四段512巷,residential,True,12.149000000000001,"LINESTRING (121.5613117 25.0375744, 121.5612971 25.0375074, 121.5612864 25.0374676)",,,,,
451352710,False,,仁愛路四段512巷,residential,True,13.021,"LINESTRING (121.5613127 25.0376915, 121.5613117 25.0375744)",,,,,
49153768,False,,仁愛路四段496巷,residential,True,157.431,"LINESTRING (121.5603362 25.036083, 121.5603529 25.0364559, 121.5603678 25.036788, 121.5603681 25.0371223, 121.5603776 25.037418, 121.5603771 25.0374981)",,,,,
49153775,False,,仁愛路四段452巷,residential,True,155.622,"LINESTRING (121.5592186 25.0361335, 121.5592279 25.0364916, 121.5592138 25.0368229, 121.5592161 25.0371542, 121.5592216 25.0374599, 121.5592244 25.0375326)",30,,,,
244509950,True,,忠孝東路四段,primary,False,6.408,"LINESTRING (121.56162 25.0412809, 121.5615564 25.0412815)",,,5,,
336696224,True,4,忠孝東路四段,primary,False,6.639,"LINESTRING (121.5615548 25.0411603, 121.5616207 25.0411596)",,,5,,
336696231,True,,逸仙路,tertiary,False,213.062,"LINESTRING (121.5615548 25.0411603, 121.5615534 25.0410585, 121.5615451 25.0406515, 121.5615365 25.0402359, 121.5615283 25.0398375, 121.5615214 25.0395016, 121.5615183 25.0393183, 121.5615197 25.0392445)",,,,,
790658667,True,3,逸仙路,tertiary,False,10.664,"LINESTRING (121.5615197 25.0392445, 121.5615198 25.0391486)",,,,,
49153809,True,,松高路,tertiary,False,5.551,"LINESTRING (121.5615198 25.0391486, 121.5615749 25.0391492)",,,,,
336696230,True,3,逸仙路,tertiary,False,162.969,"LINESTRING (121.5615198 25.0391486, 121.5615239 25.039089, 121.5615107 25.0380329, 121.5615029 25.0377399, 121.5615006 25.0376833)",,,,,
48768137,True,2,仁愛路四段,secondary,False,18.952,"LINESTRING (121.5615006 25.0376833, 121.5613127 25.0376915)",,,,,
336696230,True,3,逸仙路,tertiary,False,12.678,"LINESTRING (121.5615006 25.0376833, 121.5614949 25.0375694)",,,,,
244509930,True,4,仁愛路四段,secondary,False,18.465,"LINESTRING (121.5614949 25.0375694, 121.5613117 25.0375744)",,,,,
309157015,False,8,仁愛路四段,secondary,True,4.077,"LINESTRING (121.5614949 25.0375694, 121.5615352 25.0375661)",,,,,
465523675,True,,逸仙路,tertiary,False,11.874,"LINESTRING (121.5614949 25.0375694, 121.5614902 25.0374627)",,,,,
312614633,True,,松高路,tertiary,False,13.097,"LINESTRING (121.5636763 25.0391851, 121.5635463 25.039186)",,,,,
198645492,True,,基隆路一段,secondary,False,26.855,"LINESTRING (121.5636763 25.0391851, 121.563677 25.0392668, 121.5636789 25.0394266)",,,,,
312614629,True,,市府路,secondary,False,8.084,"LINESTRING (121.5635463 25.039186, 121.5635457 25.0391133)",,,,,
312614636,True,,松高路,tertiary,False,57.933,"LINESTRING (121.5635463 25.039186, 121.5634154 25.0391868, 121.5629713 25.0391925)",,,,,
312614636,True,,松高路,tertiary,False,5.582,"LINESTRING (121.5615751 25.0392436, 121.5615197 25.0392445)",,,,,
49153822,True,1,逸仙路,tertiary,False,213.12599999999998,"LINESTRING (121.5615751 25.0392436, 121.5615705 25.0394778, 121.5615711 25.0395011, 121.5615835 25.0398372, 121.5615916 25.0402349, 121.5616051 25.0406501, 121.5616175 25.0410567, 121.5616207 25.0411596)",,2,,,
49153822,True,1,逸仙路,tertiary,False,10.497,"LINESTRING (121.5615749 25.0391492, 121.5615751 25.0392436)",,2,,,
49153809,True,,松高路,tertiary,False,198.636,"LINESTRING (121.5615749 25.0391492, 121.5616367 25.0391448, 121.5624147 25.0391353, 121.5624615 25.0391362, 121.5625836 25.0391339, 121.5633407 25.0391104, 121.5634149 25.0391141, 121.5635457 25.0391133)",,,,,
335596328,True,,松高路,tertiary,False,13.107,"LINESTRING (121.5635457 25.0391133, 121.5636758 25.0391124)",,,,,
335596315,True,4,市府路,secondary,False,176.887,"LINESTRING (121.5635457 25.0391133, 121.563545 25.0390181, 121.5635166 25.0376971, 121.5635132 25.0375228)",,,,,
231534773,True,,基隆路一段,secondary,False,8.084,"LINESTRING (121.5636758 25.0391124, 121.5636763 25.0391851)",,,,,
222747662,True,,松高路,tertiary,False,180.533,"LINESTRING (121.5636758 25.0391124, 121.5637994 25.0391116, 121.5640811 25.0391034, 121.5650522 25.039066, 121.5653996 25.0390605, 121.5654667 25.0390595)",,,,,
49153813,True,,信義一號道路,tertiary,False,11.209,"LINESTRING (121.5619182 25.035876, 121.5619194 25.0359768)",,,,,
136814138,True,,松壽路,tertiary,False,158.076,"LINESTRING (121.5619182 25.035876, 121.5620578 25.0358728, 121.5623271 25.0358664, 121.5628952 25.0358605, 121.5633793 25.0358579, 121.563487 25.0358552)",,,,,
326969440,True,,信義一號道路,tertiary,False,176.133,"LINESTRING (121.5619194 25.0359768, 121.5619352 25.0364283, 121.5620038 25.0373555, 121.5619674 25.0375558)",,,,,
326969447,True,,松壽路,tertiary,False,38.758,"LINESTRING (121.5619194 25.0359768, 121.5615968 25.0359816, 121.5615348 25.035984)",,,,,
49153822,True,1,逸仙路,tertiary,False,13.488,"LINESTRING (121.5616207 25.0411596, 121.56162 25.0412809)",,2,,,
336696224,True,4,忠孝東路四段,primary,False,112.191,"LINESTRING (121.5616207 25.0411596, 121.5616737 25.0411586, 121.5625807 25.0411387, 121.5626655 25.0411388, 121.562734 25.0411364)",,,5,,
238526536,True,4,忠孝東路四段,primary,False,26.069,"LINESTRING (121.5646488 25.0412047, 121.5643902 25.0411963)",,,5,,
506339449,True,,基隆路一段,secondary,False,42.947,"LINESTRING (121.5646488 25.0412047, 121.5647414 25.0413502, 121.5648564 25.041542)",,,,,
317385445,True,,基隆路一段,secondary,False,10.751,"LINESTRING (121.5643902 25.0411963, 121.5643364 25.0411128)",,,,,
317385446,True,4,忠孝東路四段,primary,False,76.275,"LINESTRING (121.5643902 25.0411963, 121.5642516 25.0411987, 121.5640213 25.0412076, 121.5636336 25.041221)",,,5,,
198645497,True,,基隆路一段,secondary,False,13.269,"LINESTRING (121.564579 25.0411035, 121.5646488 25.0412047)",,,,,
"[793234605, 198645495]",True,4,忠孝東路五段,primary,False,157.477,"LINESTRING (121.564579 25.0411035, 121.5647708 25.0410992, 121.5650887 25.0410894, 121.5659962 25.041055, 121.566141 25.0410496)",,,5,,
235514242,True,,基隆路一段,secondary,False,64.14,"LINESTRING (121.5598369 25.0336326, 121.5597488 25.0334877, 121.5596046 25.0332429, 121.5595406 25.0331222)",,,,,
198645488,True,3,基隆路一段,secondary,False,79.634,"LINESTRING (121.5612041 25.0359602, 121.5611393 25.0358519, 121.5611229 25.0358212, 121.5608283 25.0353302)",,,,,
137111673,True,,基隆路一段,secondary,False,210.94799999999998,"LINESTRING (121.5636789 25.0394266, 121.5636797 25.039621, 121.563718 25.0397503, 121.5637619 25.0398653, 121.5643872 25.0408738, 121.5644523 25.0409822, 121.564579 25.0411035)",,,,,
"[324318761, 137111674, 312614615]",True,,基隆路一段,secondary,False,208.389,"LINESTRING (121.5636789 25.0394266, 121.5637636 25.0396188, 121.5639487 25.0399257, 121.5640756 25.0401065, 121.5642436 25.0403905, 121.5643523 25.040569, 121.5645235 25.0408784, 121.5645552 25.0409798, 121.564579 25.0411035)",,,,,
49153836,True,,市府路,secondary,False,171.10300000000004,"LINESTRING (121.564051 25.0406322, 121.5639926 25.0404948, 121.5635969 25.0397164, 121.5635663 25.0396127, 121.5635582 25.0395031, 121.5635509 25.0393154, 121.5635469 25.0392676, 121.5635463 25.039186)",,,,,
252657371,True,,基隆路一段,secondary,False,44.626,"LINESTRING (121.564051 25.0406322, 121.5639829 25.0405273, 121.5638575 25.0403586, 121.563821 25.0402899)",,,,,
309157014,False,8,仁愛路四段,secondary,False,13.219,"LINESTRING (121.5635132 25.0375228, 121.5636444 25.0375211)",,,,,
309157014,False,8,仁愛路四段,secondary,True,155.778,"LINESTRING (121.5635132 25.0375228, 121.5634122 25.0375236, 121.5621071 25.037553, 121.5619674 25.0375558)",,,,,
353798159,True,4,市府路,secondary,False,175.53600000000003,"LINESTRING (121.5635132 25.0375228, 121.5635123 25.037345, 121.5634925 25.0360479, 121.5634934 25.0359443)",,,,,
312614628,True,,市府路,secondary,False,9.928,"LINESTRING (121.5634934 25.0359443, 121.563487 25.0358552)",,,,,
312614632,True,,松壽路,tertiary,False,158.623,"LINESTRING (121.5634934 25.0359443, 121.5633769 25.0359441, 121.563148 25.035947, 121.5629429 25.035952, 121.5620765 25.035973, 121.5619194 25.0359768)",,,,,
252657378,True,,松壽路,tertiary,False,11.694,"LINESTRING (121.563487 25.0358552, 121.563603 25.0358515)",,,,,
252657368,True,2,市府路,secondary,False,204.522,"LINESTRING (121.563487 25.0358552, 121.5634851 25.035787, 121.5634762 25.0354194, 121.5634734 25.0350068, 121.5634652 25.0347862, 121.5634527 25.0343577, 121.5634499 25.0340163)",,,,,
49153840,True,,松壽路,tertiary,False,13.575,"LINESTRING (121.5684451 25.0358314, 121.5683986 25.0358325, 121.5683104 25.0358345)",,,,,
235520227,True,,松仁路,tertiary,False,355.24199999999996,"LINESTRING (121.5684451 25.0358314, 121.5684466 25.0358981, 121.5684632 25.0366, 121.5684795 25.0373501, 121.5684825 25.0374183, 121.5684828 25.0374252, 121.5685197 25.0389352, 121.5685207 25.0390254)",,,,,
"[383315936, 49153826, 49153827]",True,,基隆路車行地下道,secondary,False,646.758,"LINESTRING (121.5615348 25.035984, 121.5618463 25.036435, 121.5638175 25.0398022, 121.5645081 25.0409801, 121.564579 25.0411035)",,,,yes,
456417603,True,3,松壽路,tertiary,False,33.891999999999996,"LINESTRING (121.5615348 25.035984, 121.5614355 25.0359534, 121.5612041 25.0359602)",,,,,
49153841,True,3,基隆路一段,secondary,False,100.93799999999999,"LINESTRING (121.5599866 25.0335495, 121.5602607 25.0339077, 121.5605009 25.0343264)",,,,,
198643102,True,3,基隆路一段,secondary,False,16.972,"LINESTRING (121.5614444 25.0358552, 121.5615348 25.035984)",,,,,
984951398,True,,松壽路,tertiary,False,47.886,"LINESTRING (121.5614444 25.0358552, 121.561557 25.0358718, 121.5619182 25.035876)",,,,,
316690653,True,4,忠孝東路四段,primary,False,24.462,"LINESTRING (121.5643364 25.0411128, 121.564579 25.0411035)",,,5,,
252657370,True,,基隆路一段,secondary,False,60.695,"LINESTRING (121.5643364 25.0411128, 121.564267 25.0409863, 121.564051 25.0406322)",,,,,
49730012,False,,忠孝東路五段22巷,tertiary,False,212.826,"LINESTRING (121.566141 25.0410496, 121.5661369 25.0409838, 121.5661338 25.0408179, 121.5661231 25.0402334, 121.5661205 25.0400942, 121.5661199 25.0400406, 121.5661176 25.0399478, 121.5661111 25.0392643, 121.5661124 25.0391359)",,,,,
222747663,True,3,忠孝東路五段,primary,False,227.261,"LINESTRING (121.566141 25.0410496, 121.5662563 25.0410461, 121.5671069 25.0410205, 121.5683213 25.0409839, 121.5683956 25.040986)",,,5,,
312614610,False,,,tertiary,False,9.718,"LINESTRING (121.5661124 25.0391359, 121.5661122 25.0390485)",,,,,
49730012,False,,忠孝東路五段22巷,tertiary,True,212.826,"LINESTRING (121.5661124 25.0391359, 121.5661111 25.0392643, 121.5661176 25.0399478, 121.5661199 25.0400406, 121.5661205 25.0400942, 121.5661231 25.0402334, 121.5661338 25.0408179, 121.5661369 25.0409838, 121.566141 25.0410496)",,,,,
312614634,True,,松高路,tertiary,False,54.160999999999994,"LINESTRING (121.5661124 25.0391359, 121.5656543 25.0391475, 121.565575 25.0391495)",,,,,
49730020,False,,忠孝東路五段236巷2弄,residential,False,17.173,"LINESTRING (121.5683854 25.0405097, 121.5685558 25.0405055)",,,,,
198645485,True,,松仁路,tertiary,False,157.042,"LINESTRING (121.5683854 25.0405097, 121.5683839 25.0404324, 121.5683804 25.0402438, 121.5683772 25.0400765, 121.5683603 25.0391749, 121.5683589 25.0390976)",,,,,
49730020,False,,忠孝東路五段236巷2弄,residential,True,17.173,"LINESTRING (121.5685558 25.0405055, 121.5683854 25.0405097)",,,,,
904425959,True,,松仁路,tertiary,False,53.019,"LINESTRING (121.5685558 25.0405055, 121.5685655 25.0409132, 121.5685671 25.0409822)",,,,,
330886208,False,,,residential,False,10.576,"LINESTRING (121.5675595 25.0357551, 121.5675576 25.0358502)",,,,,
198643103,True,,松壽路,tertiary,False,75.48599999999999,"LINESTRING (121.5675595 25.0357551, 121.5678949 25.0357472, 121.5682097 25.0357397, 121.568265 25.0357389, 121.5683085 25.0357374)",,,,,
330886208,False,,,residential,True,10.576,"LINESTRING (121.5675576 25.0358502, 121.5675595 25.0357551)",,,,,
136814137,True,,松壽路,tertiary,False,117.876,"LINESTRING (121.5675576 25.0358502, 121.5669237 25.0358634, 121.5666297 25.0358695, 121.5663879 25.0358746)",,,,,
268569320,True,,松高路,tertiary,False,72.649,"LINESTRING (121.5676358 25.0390345, 121.5682773 25.0390317, 121.5683568 25.0390279)",,,,,
323005092,True,,,unclassified,False,354.166,"LINESTRING (121.5676358 25.0390345, 121.5676346 25.0389833, 121.5676202 25.0383953, 121.5675966 25.0374357, 121.5675594 25.0359182, 121.5675587 25.0358879, 121.5675576 25.0358502)",,,,,
323005092,True,,,unclassified,False,8.386,"LINESTRING (121.5676377 25.0391099, 121.5676358 25.0390345)",,,,,
312614635,True,,松高路,tertiary,False,153.693,"LINESTRING (121.5676377 25.0391099, 121.5671313 25.0391185, 121.5661124 25.0391359)",,,,,
49730077,False,,,residential,False,220.90300000000002,"LINESTRING (121.5664866 25.0390451, 121.5664851 25.0389792, 121.5664601 25.037881, 121.5663346 25.0378831, 121.566246 25.0378846, 121.5661041 25.0378871, 121.5658212 25.0378919, 121.5656647 25.0378944, 121.5656281 25.0378952, 121.5655527 25.0378965)",,,,,
268569320,True,,松高路,tertiary,False,115.78200000000001,"LINESTRING (121.5664866 25.0390451, 121.5671302 25.0390392, 121.5676358 25.0390345)",,,,,
49730077,False,,,residential,False,11.205,"LINESTRING (121.5655527 25.0378965, 121.5654415 25.0378983)",,,,,
49730077,False,,,residential,True,220.90300000000002,"LINESTRING (121.5655527 25.0378965, 121.5656281 25.0378952, 121.5656647 25.0378944, 121.5658212 25.0378919, 121.5661041 25.0378871, 121.566246 25.0378846, 121.5663346 25.0378831, 121.5664601 25.037881, 121.5664851 25.0389792, 121.5664866 25.0390451)",,,,,
198645491,True,,松智路,tertiary,False,129.661,"LINESTRING (121.5655527 25.0378965, 121.5655727 25.0389892, 121.565574 25.0390624)",,,,,
49730077,False,,,residential,True,11.205,"LINESTRING (121.5654415 25.0378983, 121.5655527 25.0378965)",,,,,
335596325,True,,松智路,tertiary,False,222.47899999999998,"LINESTRING (121.5654415 25.0378983, 121.5654356 25.0374984, 121.5654232 25.0370559, 121.5654002 25.0359953, 121.5654013 25.0359377, 121.565402 25.0358979)",,,,,
49730078,False,,,residential,False,218.279,"LINESTRING (121.5663879 25.0358746, 121.5663855 25.035944, 121.5664113 25.0370454, 121.5661269 25.0370484, 121.5658845 25.037051, 121.5657718 25.0370519, 121.5656507 25.0370535, 121.5656137 25.0370538, 121.5655373 25.0370547)",,,,,
136814137,True,,松壽路,tertiary,False,87.714,"LINESTRING (121.5663879 25.0358746, 121.5656316 25.0358904, 121.5655942 25.0358912, 121.5655285 25.0358926, 121.5655175 25.0358928)",,,,,
49730078,False,,,residential,True,218.279,"LINESTRING (121.5655373 25.0370547, 121.5656137 25.0370538, 121.5656507 25.0370535, 121.5657718 25.0370519, 121.5658845 25.037051, 121.5661269 25.0370484, 121.5664113 25.0370454, 121.5663855 25.035944, 121.5663879 25.0358746)",,,,,
198645491,True,,松智路,tertiary,False,93.61699999999999,"LINESTRING (121.5655373 25.0370547, 121.5655444 25.0374959, 121.5655527 25.0378965)",,,,,
49730079,False,,,residential,False,92.80600000000001,"LINESTRING (121.5663844 25.0349485, 121.5663828 25.0350287, 121.5663797 25.0357104, 121.5663813 25.0357831)",,,,,
49730079,False,,,residential,True,92.806,"LINESTRING (121.5663813 25.0357831, 121.5663797 25.0357104, 121.5663828 25.0350287, 121.5663844 25.0349485)",,,,,
198643103,True,,松壽路,tertiary,False,118.74199999999999,"LINESTRING (121.5663813 25.0357831, 121.5669235 25.0357702, 121.567208 25.0357634, 121.5675595 25.0357551)",,,,,
289004413,False,,松仁路121巷,residential,False,10.627,"LINESTRING (121.5654938 25.033996, 121.5653884 25.0339997)",,,,,
289004414,False,,松廉路,residential,True,203.625,"LINESTRING (121.5654938 25.033996, 121.5655615 25.0339949, 121.5655997 25.0339943, 121.5657622 25.0339917, 121.5665353 25.0339795, 121.5666837 25.0339771, 121.5674334 25.0339652, 121.5675146 25.0339639)",,,,,
289004421,True,,松智路,tertiary,False,201.01700000000002,"LINESTRING (121.5654938 25.033996, 121.5654948 25.0340726, 121.5655038 25.0347895, 121.5655121 25.0357091, 121.5655172 25.0358036)",,,,,
268564475,True,3,忠孝東路五段,primary,False,17.283,"LINESTRING (121.5683956 25.040986, 121.5685671 25.0409822)",,,5,,
198645485,True,,松仁路,tertiary,False,52.973,"LINESTRING (121.5683956 25.040986, 121.568393 25.0409177, 121.5683854 25.0405097)",,,,,
312614631,True,,松仁路,tertiary,False,7.753,"LINESTRING (121.5683589 25.0390976, 121.5683568 25.0390279)",,,,,
312614635,True,,松高路,tertiary,False,72.67399999999999,"LINESTRING (121.5683589 25.0390976, 121.5682774 25.0391012, 121.5676377 25.0391099)",,,,,
268569321,True,,松高路,tertiary,False,16.514,"LINESTRING (121.5683568 25.0390279, 121.5685207 25.0390254)",,,,,
326969446,True,,松仁路,tertiary,False,355.12399999999997,"LINESTRING (121.5683568 25.0390279, 121.5683546 25.0389356, 121.5683487 25.0384542, 121.5683467 25.0383245, 121.5683338 25.0374954, 121.5683345 25.037427, 121.5683343 25.0374098, 121.5683152 25.0360482, 121.5683124 25.0359026, 121.5683104 25.0358345)",,,,,
136814137,True,,松壽路,tertiary,False,75.862,"LINESTRING (121.5683104 25.0358345, 121.5682143 25.0358365, 121.5675576 25.0358502)",,,,,
235514249,True,,松仁路,tertiary,False,10.799,"LINESTRING (121.5683104 25.0358345, 121.568309 25.0357716, 121.5683085 25.0357374)",,,,,
265740465,True,,松仁路,tertiary,False,198.59199999999998,"LINESTRING (121.5683085 25.0357374, 121.5683076 25.0357146, 121.5682737 25.0348618, 121.5682728 25.0347143, 121.5682534 25.0339522)",,,,,
265740466,True,,松壽路,tertiary,False,17.282,"LINESTRING (121.5683085 25.0357374, 121.5684203 25.0358152, 121.5684451 25.0358314)",,,,,
904425958,True,,松高路,tertiary,False,16.466,"LINESTRING (121.5685223 25.0390943, 121.5683589 25.0390976)",,,,,
904425959,True,,松仁路,tertiary,False,156.956,"LINESTRING (121.5685223 25.0390943, 121.5685242 25.0391368, 121.5685558 25.0405055)",,,,,
235520227,True,,松仁路,tertiary,False,7.663,"LINESTRING (121.5685207 25.0390254, 121.5685223 25.0390943)",,,,,
"[396920796, 51420580]",False,,基隆路一段190巷,residential,False,59.464,"LINESTRING (121.5642255 25.0419411, 121.5645271 25.0420059, 121.5647014 25.0419031, 121.5647681 25.0418778)",,,,,
252494921,True,,基隆路一段,secondary,False,22.222,"LINESTRING (121.5647681 25.0418778, 121.5646725 25.0416977)",,,,,
"[51420580, 396920796]",False,,基隆路一段190巷,residential,True,59.464,"LINESTRING (121.5647681 25.0418778, 121.5647014 25.0419031, 121.5645271 25.0420059, 121.5642255 25.0419411)",,,,,
453793962,False,,,residential,False,12.398,"LINESTRING (121.5627344 25.0412479, 121.562734 25.0411364)",,,,,
317385446,True,4,忠孝東路四段,primary,False,112.32799999999999,"LINESTRING (121.5627344 25.0412479, 121.5626719 25.0412499, 121.5616753 25.0412803, 121.56162 25.0412809)",,,5,,
317385446,True,4,忠孝東路四段,primary,False,90.646,"LINESTRING (121.5636336 25.041221, 121.5628113 25.0412486, 121.5627344 25.0412479)",,,5,,
268569312,True,3,忠孝東路五段,primary,False,203.316,"LINESTRING (121.5673096 25.0411397, 121.5667797 25.0411527, 121.5662581 25.0411654, 121.5660849 25.0411697, 121.5660004 25.0411719, 121.5658595 25.041176, 121.5652923 25.0411931)",,,5,,
268569312,True,3,忠孝東路五段,primary,False,64.847,"LINESTRING (121.5652923 25.0411931, 121.5648169 25.0412051, 121.5646488 25.0412047)",,,5,,
289004413,False,,松仁路121巷,residential,True,10.627,"LINESTRING (121.5653884 25.0339997, 121.5654938 25.033996)",,,,,
221560687,True,,迴轉道,secondary_link,False,48.39,"LINESTRING (121.5646725 25.0416977, 121.5646514 25.0415893, 121.5646507 25.0415483, 121.56465 25.0415166, 121.5646541 25.0414918, 121.5646671 25.0414702, 121.5647002 25.0414575, 121.5647375 25.041459, 121.5647929 25.0414917, 121.5648564 25.041542)",,,,,
252494921,True,,基隆路一段,secondary,False,62.587,"LINESTRING (121.5646725 25.0416977, 121.5645378 25.0414594, 121.5643902 25.0411963)",,,,,
268569320,True,,松高路,tertiary,False,37.721,"LINESTRING (121.5661122 25.0390485, 121.5664866 25.0390451)",,,,,
312614610,False,,,tertiary,True,9.718,"LINESTRING (121.5661122 25.0390485, 121.5661124 25.0391359)",,,,,
451352710,False,,仁愛路四段512巷,residential,False,171.09599999999998,"LINESTRING (121.560645 25.0360757, 121.5608744 25.0364394, 121.5610867 25.0367651, 121.5612674 25.0370927, 121.5612816 25.0374002, 121.5612864 25.0374676)",,,,,
312614636,True,,松高路,tertiary,False,140.78300000000002,"LINESTRING (121.5629713 25.0391925, 121.5625476 25.0392021, 121.5624653 25.0392057, 121.5616371 25.03924, 121.5615751 25.0392436)",,,,,
252494905,True,,基隆路一段,residential,False,151.407,"LINESTRING (121.563821 25.0402899, 121.5637441 25.0402106, 121.5635937 25.0399879, 121.5635304 25.0398721, 121.5633497 25.0395693, 121.5632632 25.0394332, 121.5632084 25.039348, 121.5631047 25.0392682, 121.5630452 25.0392353, 121.5629713 25.0391925)",,,,,
"[252657371, 49153830, 49153831]",True,,"['基隆路車行地下道', '基隆路一段']",secondary,False,549.211,"LINESTRING (121.563821 25.0402899, 121.5637916 25.0402151, 121.5636282 25.0399353, 121.5633185 25.0393946, 121.5617813 25.0368094, 121.5614247 25.0362651, 121.5612041 25.0359602)",,,,yes,
