osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,access,width
248676589,,,新站路,tertiary,True,False,264.784,"LINESTRING (121.4655144 25.0144952, 121.4655838 25.0143797, 121.4655944 25.014361, 121.4657353 25.0141116, 121.4661908 25.0133055, 121.4662633 25.0131772, 121.4666806 25.0124616, 121.4667267 25.0123826)",,,
326969448,,,漢生東路,tertiary,True,False,19.735,"LINESTRING (121.4666422 25.0155039, 121.4667576 25.0153605)",,,
"[762683020, 326969452]",,,縣民大道二段,secondary,True,False,145.37499999999997,"LINESTRING (121.4666422 25.0155039, 121.4665644 25.0154317, 121.4662051 25.0151806, 121.4659824 25.0150129, 121.4659335 25.0149794, 121.4656203 25.0147577, 121.4655106 25.0146956)",30,,
310261316,,,區運路,tertiary,False,True,8.655,"LINESTRING (121.4655621 25.0099516, 121.4656414 25.0099815)",,,
128995034,3,,區運路,tertiary,False,True,142.665,"LINESTRING (121.4655621 25.0099516, 121.4653809 25.0097912, 121.46522 25.0094193, 121.4649544 25.0088112)",,,
"[364219987, 232201639]",,,新站路,tertiary,True,False,18.684,"LINESTRING (121.4629655 25.0162635, 121.4630613 25.0161998, 121.463115 25.0161641)",,,
248676576,,3,文化路一段,primary,True,False,275.349,"LINESTRING (121.4629655 25.0162635, 121.4629126 25.0161981, 121.4625598 25.0157614, 121.4622767 25.015411, 121.4622387 25.015364, 121.4614035 25.0143304, 121.4613511 25.0142656)",50,,
318170905,2,114,中山路一段,secondary,False,False,8.367,"LINESTRING (121.4647755 25.0114873, 121.4647002 25.0114556)",,,
310849373,2,114,中山路一段,secondary,False,True,185.179,"LINESTRING (121.4647755 25.0114873, 121.4649058 25.011544, 121.4655583 25.0118338, 121.4660062 25.0120351, 121.4664176 25.0122345)",,,
318170910,,,新府路,tertiary,True,False,207.364,"LINESTRING (121.4647755 25.0114873, 121.4647473 25.0115386, 121.4645114 25.0119675, 121.4643404 25.0122784, 121.4642763 25.0123233, 121.4638994 25.0125875, 121.4635484 25.0128336, 121.4634842 25.0128786)",,,
302470664,,,縣民大道二段,secondary,True,False,10.032,"LINESTRING (121.4634184 25.0128109, 121.4634842 25.0128786)",,,
302470649,,,新府路,tertiary,True,False,203.591,"LINESTRING (121.4634184 25.0128109, 121.463484 25.012766, 121.4642571 25.0122371, 121.4644391 25.0119161, 121.4646712 25.0115067, 121.4647002 25.0114556)",,,
297240236,2,114,中山路一段,secondary,False,False,9.698,"LINESTRING (121.4686746 25.0133247, 121.4685896 25.0132838)",,,
297240255,,,漢生東路,tertiary,True,False,296.703,"LINESTRING (121.4686746 25.0133247, 121.4683681 25.0136745, 121.4678406 25.0142782, 121.4676877 25.0144628, 121.467676 25.0144733, 121.4674647 25.014727, 121.4674097 25.0147927, 121.4672089 25.0150026, 121.4669729 25.0152803, 121.4668535 25.0154207)",,,
819440041,,,縣民大道一段,secondary,True,False,16.428,"LINESTRING (121.4619259 25.0112234, 121.4620292 25.0113377)",,,
317636798,3,3;106,民權路,primary,True,False,108.883,"LINESTRING (121.4619259 25.0112234, 121.4620113 25.0111604, 121.4621412 25.0110635, 121.4626155 25.0107074, 121.4626443 25.0106866, 121.4627443 25.010586)",,,
297240236,2,114,中山路一段,secondary,False,True,9.698,"LINESTRING (121.4685896 25.0132838, 121.4686746 25.0133247)",,,
"[971639506, 310849383]",2,,漢生東路,tertiary,True,False,184.548,"LINESTRING (121.4685896 25.0132838, 121.4690855 25.0124773, 121.4694284 25.0119969, 121.4694554 25.011957, 121.4695231 25.0118568)",,,
415499622,2,114,中山路一段,secondary,False,False,203.60000000000002,"LINESTRING (121.4685896 25.0132838, 121.4684653 25.0132265, 121.4684326 25.0132112, 121.4676695 25.0128437, 121.467327 25.0126811, 121.4673085 25.0126698, 121.4671833 25.0126085, 121.4669551 25.012497, 121.4668059 25.012424)",,,
971639507,4,,區運路,tertiary,False,False,10.69,"LINESTRING (121.4696172 25.0119012, 121.4695231 25.0118568)",,,
310261356,2,,漢生東路,tertiary,True,False,184.767,"LINESTRING (121.4696172 25.0119012, 121.4695412 25.0120012, 121.469401 25.0121856, 121.4691675 25.0125914, 121.4687657 25.0131865, 121.4686746 25.0133247)",,,
415499633,,,縣民大道二段,secondary,True,False,13.36,"LINESTRING (121.4655106 25.0146956, 121.4654272 25.0146022)",30,,
342491094,,,新站路,tertiary,True,False,190.88300000000004,"LINESTRING (121.4655106 25.0146956, 121.4654661 25.0147256, 121.4654194 25.014757, 121.4643025 25.0155085, 121.463988 25.0157169)",,,
415499626,,,新站路,tertiary,True,False,14.791,"LINESTRING (121.4654272 25.0146022, 121.4655144 25.0144952)",,,
248676597,,,縣民大道二段,secondary,True,False,280.12,"LINESTRING (121.4654272 25.0146022, 121.4653288 25.0145299, 121.4652998 25.0145086, 121.4647518 25.0141106, 121.4638866 25.0134419, 121.4638129 25.0133811, 121.4635204 25.0131417, 121.4634309 25.0130785, 121.4632927 25.01299)",,,
248676586,,,新府路,residential,True,False,8.277,"LINESTRING (121.4615256 25.0141545, 121.4614584 25.0141973)",,,
818694798,,3,文化路公車專用道,primary,True,False,275.713,"LINESTRING (121.4615256 25.0141545, 121.4615773 25.0142179, 121.4624578 25.0152987, 121.4630942 25.0160799, 121.463115 25.0161641)",50,no,
415499621,2,114,中山路一段,secondary,False,False,9.213,"LINESTRING (121.4668059 25.012424, 121.4667267 25.0123826)",,,
232201641,,,新站路,tertiary,True,False,267.66200000000003,"LINESTRING (121.4668059 25.012424, 121.4667947 25.0125147, 121.4667801 25.0125639, 121.4657057 25.0144394, 121.4656859 25.0144688, 121.465611 25.0145645)",,,
415499622,2,114,中山路一段,secondary,False,True,203.6,"LINESTRING (121.4668059 25.012424, 121.4669551 25.012497, 121.4671833 25.0126085, 121.4673085 25.0126698, 121.467327 25.0126811, 121.4676695 25.0128437, 121.4684326 25.0132112, 121.4684653 25.0132265, 121.4685896 25.0132838)",,,
906806099,,3,文化路一段,primary,True,False,11.32,"LINESTRING (121.463115 25.0161641, 121.4631802 25.016247)",50,,
364219987,,,新站路,tertiary,True,False,100.38,"LINESTRING (121.463115 25.0161641, 121.4632032 25.0161055, 121.4639138 25.0156247)",,,
310277822,,3,文化路一段,primary,True,False,6.282,"LINESTRING (121.4613511 25.0142656, 121.461339 25.0142506, 121.4613143 25.01422)",50,,
819214847,,,漢生東路,tertiary,True,False,20.723,"LINESTRING (121.4668535 25.0154207, 121.4667288 25.0155689)",,,
327350101,,,縣民大道二段,secondary,True,False,15.939,"LINESTRING (121.4668535 25.0154207, 121.466951 25.0154847, 121.4669816 25.0155048)",,,
318170905,2,114,中山路一段,secondary,False,True,8.367,"LINESTRING (121.4647002 25.0114556, 121.4647755 25.0114873)",,,
318090107,2,114,中山路一段,secondary,False,False,97.31599999999999,"LINESTRING (121.4647002 25.0114556, 121.4646453 25.0114307, 121.4640749 25.0111716, 121.4638339 25.0110689)",,,
318090125,2,,新府路,tertiary,True,False,188.44500000000002,"LINESTRING (121.4647002 25.0114556, 121.464779 25.0113188, 121.4651356 25.0106999, 121.4651788 25.0106241, 121.4655621 25.0099516)",,,
"[290153027, 248676596]",,,"['縣民大道二段', '縣民大道一段']",secondary,True,False,16.572,"LINESTRING (121.4618641 25.0114592, 121.4618161 25.0114079, 121.4617587 25.0113448)",,,
819214848,,,縣民大道二段,secondary,True,False,11.755,"LINESTRING (121.4667576 25.0153605, 121.4668535 25.0154207)",,,
327350100,,,漢生東路,tertiary,True,False,295.649,"LINESTRING (121.4667576 25.0153605, 121.4668673 25.0152335, 121.4674888 25.0145133, 121.4685896 25.0132838)",,,
906806100,,,新站路,tertiary,True,False,18.542,"LINESTRING (121.4631802 25.016247, 121.4630337 25.0163479)",,,
"[111447448, 111317470]",2,106,民權路,secondary,True,False,143.86,"LINESTRING (121.4631874 25.0093971, 121.4632193 25.0094894, 121.4632379 25.0096355, 121.4631537 25.0098551, 121.4629037 25.0105213, 121.4628845 25.0105775, 121.4628696 25.0106308)",,,
111808370,3,,實踐路,tertiary,False,False,187.90800000000002,"LINESTRING (121.4631874 25.0093971, 121.4632581 25.0091887, 121.4635227 25.0078248, 121.4635389 25.007739)",,,
128795586,4,106,民族路,secondary,False,False,62.048,"LINESTRING (121.4631874 25.0093971, 121.4634213 25.0093373, 121.463773 25.0092255)",,,
316959985,,,民族路,residential,False,True,187.19,"LINESTRING (121.4631874 25.0093971, 121.462535 25.0096212, 121.4622578 25.0096536, 121.4620671 25.0096529, 121.4620321 25.0096556, 121.46171 25.009719, 121.4615093 25.0098494, 121.4614445 25.0098888)",,,
111808397,,,長安街,residential,False,False,108.486,"LINESTRING (121.466807 25.0087738, 121.4667257 25.0087661, 121.4665872 25.0087148, 121.466375 25.0086365, 121.4662374 25.008618, 121.4657656 25.0085544)",,,4.5
111808397,,,長安街,residential,False,True,26.119999999999997,"LINESTRING (121.466807 25.0087738, 121.4669645 25.0087611, 121.4670637 25.0087787)",,,4.5
222521507,1,,長安街,residential,False,False,61.537000000000006,"LINESTRING (121.466807 25.0087738, 121.4669941 25.0089005, 121.467121 25.0089439, 121.4673106 25.009022, 121.4673433 25.0090272)",,,
111808397,,,長安街,residential,False,False,81.376,"LINESTRING (121.467825 25.0089914, 121.4676285 25.0088839, 121.4673554 25.0088145, 121.4672797 25.0088042, 121.4670637 25.0087787)",,,4.5
129325539,2,,民族路129巷,residential,False,True,120.618,"LINESTRING (121.467825 25.0089914, 121.4676192 25.0084566, 121.4674362 25.0079655)",,,
310261350,2,,海山路,residential,False,True,20.98,"LINESTRING (121.467825 25.0089914, 121.4679633 25.0089854, 121.4680318 25.0089973)",,,
310261353,2,,海山路,residential,False,False,32.653999999999996,"LINESTRING (121.467825 25.0089914, 121.4676784 25.0090406, 121.4675439 25.0091314)",,,
222521510,,,民族路69巷,residential,False,True,154.997,"LINESTRING (121.465839 25.010077, 121.4658371 25.0099319, 121.4658246 25.0098529, 121.4657095 25.0095984, 121.4656516 25.0094391, 121.4656138 25.0093148, 121.4655347 25.0090435, 121.4654607 25.008734)",,,
310261320,4,,區運路,tertiary,False,False,22.567,"LINESTRING (121.465839 25.010077, 121.4657095 25.0100144, 121.4656414 25.0099815)",,,
310261320,4,,區運路,tertiary,False,True,105.493,"LINESTRING (121.465839 25.010077, 121.4663864 25.0103324, 121.4667627 25.0105232)",,,
306396072,1,,長安街51巷,residential,False,True,85.364,"LINESTRING (121.4671884 25.0097718, 121.4671691 25.0095744, 121.4673433 25.0090272)",,,
310261353,2,,海山路,residential,False,False,93.94500000000001,"LINESTRING (121.4671884 25.0097718, 121.4671224 25.0099042, 121.4667627 25.0105232)",,,
310261353,2,,海山路,residential,False,True,79.732,"LINESTRING (121.4671884 25.0097718, 121.4674171 25.0093771, 121.4675439 25.0091314)",,,
222521509,,,海山路21巷,residential,False,True,143.435,"LINESTRING (121.4697247 25.0091644, 121.4694475 25.0091615, 121.469143 25.0091469, 121.4688364 25.0090961, 121.4686107 25.0090522, 121.4684641 25.0090609, 121.4683126 25.0090699)",,,
111808370,3,,實踐路,tertiary,False,True,187.90800000000002,"LINESTRING (121.4635389 25.007739, 121.4635227 25.0078248, 121.4632581 25.0091887, 121.4631874 25.0093971)",,,
128995035,2,,館前東路,tertiary,False,True,213.98,"LINESTRING (121.4635389 25.007739, 121.4644788 25.0078774, 121.4645875 25.0079253, 121.4646561 25.0080021, 121.4649544 25.0088112)",,,
111808397,,,長安街,residential,False,True,108.48599999999999,"LINESTRING (121.4657656 25.0085544, 121.4662374 25.008618, 121.466375 25.0086365, 121.4665872 25.0087148, 121.4667257 25.0087661, 121.466807 25.0087738)",,,4.5
310261336,3,106,民族路,secondary,True,False,86.785,"LINESTRING (121.4657656 25.0085544, 121.46562 25.0086066, 121.4653981 25.0086863, 121.4651823 25.0087638, 121.4649544 25.0088112)",,,
310261358,2,,漢生東路,tertiary,True,False,40.468,"LINESTRING (121.4698368 25.0115968, 121.4697131 25.0117793, 121.4697039 25.0117929, 121.4696172 25.0119012)",,,
25716242,3,106,民族路,secondary,True,False,54.923,"LINESTRING (121.4679452 25.0077889, 121.4674362 25.0079655)",,,
126591274,,,民族路151巷,residential,False,True,229.89799999999997,"LINESTRING (121.4679452 25.0077889, 121.4691111 25.0082806, 121.4693354 25.0083701, 121.4695501 25.0084558, 121.4700221 25.0086442)",,,5.5
126591274,,,民族路151巷,residential,False,False,229.898,"LINESTRING (121.4700221 25.0086442, 121.4695501 25.0084558, 121.4693354 25.0083701, 121.4691111 25.0082806, 121.4679452 25.0077889)",,,5.5
126672566,2,,新民街,residential,False,False,221.95000000000002,"LINESTRING (121.4638339 25.0110689, 121.4638699 25.0110039, 121.4639118 25.0109233, 121.4640538 25.0106506, 121.4642231 25.0103254, 121.4641558 25.0101609, 121.4639612 25.0096854, 121.463773 25.0092255)",,,
318090107,2,114,中山路一段,secondary,False,False,108.721,"LINESTRING (121.4638339 25.0110689, 121.4630626 25.0107097, 121.4628696 25.0106308)",,,
318090107,2,114,中山路一段,secondary,False,True,97.316,"LINESTRING (121.4638339 25.0110689, 121.4640749 25.0111716, 121.4646453 25.0114307, 121.4647002 25.0114556)",,,
128795586,4,106,民族路,secondary,False,False,127.652,"LINESTRING (121.463773 25.0092255, 121.4649544 25.0088112)",,,
126672566,2,,新民街,residential,False,True,221.95000000000002,"LINESTRING (121.463773 25.0092255, 121.4639612 25.0096854, 121.4641558 25.0101609, 121.4642231 25.0103254, 121.4640538 25.0106506, 121.4639118 25.0109233, 121.4638699 25.0110039, 121.4638339 25.0110689)",,,
128795586,4,106,民族路,secondary,False,True,62.048,"LINESTRING (121.463773 25.0092255, 121.4634213 25.0093373, 121.4631874 25.0093971)",,,
128795586,4,106,民族路,secondary,False,True,127.652,"LINESTRING (121.4649544 25.0088112, 121.463773 25.0092255)",,,
128995034,3,,區運路,tertiary,False,False,142.665,"LINESTRING (121.4649544 25.0088112, 121.46522 25.0094193, 121.4653809 25.0097912, 121.4655621 25.0099516)",,,
128995035,2,,館前東路,tertiary,False,False,213.98000000000002,"LINESTRING (121.4649544 25.0088112, 121.4646561 25.0080021, 121.4645875 25.0079253, 121.4644788 25.0078774, 121.4635389 25.007739)",,,
27595303,2,3;114,中山路一段,primary,False,True,154.466,"LINESTRING (121.4614445 25.0098888, 121.4614766 25.0099658, 121.461692 25.0100932, 121.4626399 25.0105283, 121.4627443 25.010586)",,,
128795587,2,,民族路,residential,False,True,55.981,"LINESTRING (121.4614445 25.0098888, 121.4613671 25.0099472, 121.4610898 25.0101455, 121.4610143 25.0102071)",,,
316959985,,,民族路,residential,False,False,187.19,"LINESTRING (121.4614445 25.0098888, 121.4615093 25.0098494, 121.46171 25.009719, 121.4620321 25.0096556, 121.4620671 25.0096529, 121.4622578 25.0096536, 121.462535 25.0096212, 121.4631874 25.0093971)",,,
128795587,2,,民族路,residential,False,False,55.981,"LINESTRING (121.4610143 25.0102071, 121.4610898 25.0101455, 121.4613671 25.0099472, 121.4614445 25.0098888)",,,
317636801,,,縣民大道一段,secondary,True,False,145.686,"LINESTRING (121.4610143 25.0102071, 121.4611989 25.0104357, 121.4618524 25.0111449, 121.4618584 25.0111513, 121.4619259 25.0112234)",,,
188846484,,,長安街48巷,residential,False,True,77.37,"LINESTRING (121.4680318 25.0089973, 121.4681508 25.0083099)",,,5.5
310261350,2,,海山路,residential,False,False,20.98,"LINESTRING (121.4680318 25.0089973, 121.4679633 25.0089854, 121.467825 25.0089914)",,,
310261350,2,,海山路,residential,False,True,29.493000000000002,"LINESTRING (121.4680318 25.0089973, 121.4681381 25.0090157, 121.4683126 25.0090699)",,,
188846484,,,長安街48巷,residential,False,False,77.37,"LINESTRING (121.4681508 25.0083099, 121.4680318 25.0089973)",,,5.5
306396074,1,,長安街,residential,False,False,44.628,"LINESTRING (121.4670637 25.0087787, 121.4671105 25.0083796)",,,
111808397,,,長安街,residential,False,False,26.119999999999997,"LINESTRING (121.4670637 25.0087787, 121.4669645 25.0087611, 121.466807 25.0087738)",,,4.5
111808397,,,長安街,residential,False,True,81.376,"LINESTRING (121.4670637 25.0087787, 121.4672797 25.0088042, 121.4673554 25.0088145, 121.4676285 25.0088839, 121.467825 25.0089914)",,,4.5
222521507,1,,長安街,residential,False,True,23.533,"LINESTRING (121.4675439 25.0091314, 121.4674688 25.0090755, 121.4673433 25.0090272)",,,
310261353,2,,海山路,residential,False,False,79.732,"LINESTRING (121.4675439 25.0091314, 121.4674171 25.0093771, 121.4671884 25.0097718)",,,
310261353,2,,海山路,residential,False,True,32.653999999999996,"LINESTRING (121.4675439 25.0091314, 121.4676784 25.0090406, 121.467825 25.0089914)",,,
222521509,,,海山路21巷,residential,False,False,143.435,"LINESTRING (121.4683126 25.0090699, 121.4684641 25.0090609, 121.4686107 25.0090522, 121.4688364 25.0090961, 121.469143 25.0091469, 121.4694475 25.0091615, 121.4697247 25.0091644)",,,
310261350,2,,海山路,residential,False,False,29.493000000000002,"LINESTRING (121.4683126 25.0090699, 121.4681381 25.0090157, 121.4680318 25.0089973)",,,
222521510,,,民族路69巷,residential,False,False,154.99699999999999,"LINESTRING (121.4654607 25.008734, 121.4655347 25.0090435, 121.4656138 25.0093148, 121.4656516 25.0094391, 121.4657095 25.0095984, 121.4658246 25.0098529, 121.4658371 25.0099319, 121.465839 25.010077)",,,
222521512,1,,民安街,residential,False,False,184.308,"LINESTRING (121.4664176 25.0122345, 121.4664755 25.0121325, 121.4670599 25.0110809, 121.4672523 25.0107598)",,,
310849373,2,114,中山路一段,secondary,False,False,185.17899999999997,"LINESTRING (121.4664176 25.0122345, 121.4660062 25.0120351, 121.4655583 25.0118338, 121.4649058 25.011544, 121.4647755 25.0114873)",,,
310849373,2,114,中山路一段,secondary,False,True,35.233000000000004,"LINESTRING (121.4664176 25.0122345, 121.466662 25.0123516, 121.4667267 25.0123826)",,,
310261320,4,,區運路,tertiary,False,False,55.912,"LINESTRING (121.4672523 25.0107598, 121.4667627 25.0105232)",,,
310261320,4,,區運路,tertiary,False,True,37.236,"LINESTRING (121.4672523 25.0107598, 121.4675784 25.0109173)",,,
222521512,1,,民安街,residential,False,True,184.308,"LINESTRING (121.4672523 25.0107598, 121.4670599 25.0110809, 121.4664755 25.0121325, 121.4664176 25.0122345)",,,
415499621,2,114,中山路一段,secondary,False,True,9.213,"LINESTRING (121.4667267 25.0123826, 121.4668059 25.012424)",,,
310849373,2,114,中山路一段,secondary,False,False,35.233000000000004,"LINESTRING (121.4667267 25.0123826, 121.466662 25.0123516, 121.4664176 25.0122345)",,,
415499628,2,,新站路,tertiary,True,False,184.15600000000003,"LINESTRING (121.4667267 25.0123826, 121.4667938 25.0122671, 121.4675486 25.0109685, 121.4675784 25.0109173)",,,
248676592,,,,residential,False,True,9.279,"LINESTRING (121.4622534 25.0135929, 121.4623077 25.0136603)",,,
"[302320505, 244458310]",,,新府路,tertiary,True,False,123.22200000000001,"LINESTRING (121.4622534 25.0135929, 121.4623102 25.013555, 121.4623986 25.0134961, 121.4624283 25.0134764, 121.4628176 25.0132166, 121.4631245 25.013012, 121.4631444 25.0129987, 121.4632383 25.0129361)",,,
415499632,,,站前路,residential,False,True,12.689,"LINESTRING (121.4639138 25.0156247, 121.463988 25.0157169)",,,
232201647,,,站前路,residential,False,False,271.886,"LINESTRING (121.4639138 25.0156247, 121.4638842 25.0155908, 121.4631956 25.0147777, 121.4623793 25.0137504, 121.4623077 25.0136603)",,,
415499629,,,新站路,tertiary,True,False,190.39200000000002,"LINESTRING (121.4639138 25.0156247, 121.4642302 25.0154244, 121.4653286 25.0146921, 121.4653744 25.0146503, 121.4654272 25.0146022)",,,
310261316,,,區運路,tertiary,False,False,8.655,"LINESTRING (121.4656414 25.0099815, 121.4655621 25.0099516)",,,
233076418,2,,新府路,tertiary,True,False,188.809,"LINESTRING (121.4656414 25.0099815, 121.4654209 25.0103621, 121.4652522 25.0106595, 121.4652055 25.0107418, 121.4648504 25.0113574, 121.4647755 25.0114873)",,,
310261320,4,,區運路,tertiary,False,True,22.567,"LINESTRING (121.4656414 25.0099815, 121.4657095 25.0100144, 121.465839 25.010077)",,,
310261320,4,,區運路,tertiary,False,False,37.236,"LINESTRING (121.4675784 25.0109173, 121.4672523 25.0107598)",,,
310261320,4,,區運路,tertiary,False,True,9.377,"LINESTRING (121.4675784 25.0109173, 121.4676605 25.010957)",,,
342491098,,,新府路,tertiary,True,False,22.93,"LINESTRING (121.4634842 25.0128786, 121.4632927 25.01299)",,,
342491096,,,縣民大道二段,secondary,True,False,272.473,"LINESTRING (121.4634842 25.0128786, 121.4635936 25.012965, 121.463647 25.0130077, 121.463795 25.0131143, 121.4648814 25.0140285, 121.4653937 25.0144101, 121.4654134 25.014424, 121.4655144 25.0144952)",,,
248676588,,,新府路,tertiary,True,False,22.873,"LINESTRING (121.4632383 25.0129361, 121.4634184 25.0128109)",,,
"[324479910, 248676593, 248676595, 248676596, 326955642, 317617658]",,,縣民大道二段,secondary,True,False,214.877,"LINESTRING (121.4632383 25.0129361, 121.4631825 25.012881, 121.4631625 25.0128621, 121.4629776 25.0126811, 121.4629008 25.0126036, 121.4628251 25.012518, 121.4627526 25.0124383, 121.4626544 25.0123309, 121.4622694 25.0119117, 121.4619741 25.011582, 121.4618641 25.0114592)",,,
317617656,,,縣民大道二段,secondary,True,False,8.122,"LINESTRING (121.4632927 25.01299, 121.4632383 25.0129361)",,,
310261335,,,新府路,tertiary,True,False,124.128,"LINESTRING (121.4632927 25.01299, 121.4631938 25.0130569, 121.4631807 25.0130657, 121.4629181 25.0132432, 121.4624766 25.0135421, 121.4624392 25.0135668, 121.4623077 25.0136603)",,,
248676592,,,,residential,False,False,9.279,"LINESTRING (121.4623077 25.0136603, 121.4622534 25.0135929)",,,
232201647,,,站前路,residential,False,True,271.886,"LINESTRING (121.4623077 25.0136603, 121.4623793 25.0137504, 121.4631956 25.0147777, 121.4638842 25.0155908, 121.4639138 25.0156247)",,,
248676587,,,新府路,tertiary,True,False,96.08,"LINESTRING (121.4623077 25.0136603, 121.4622198 25.0137128, 121.4621872 25.0137335, 121.461611 25.0141002, 121.4615256 25.0141545)",,,
244458308,,3,文化路公車專用道,primary,True,False,6.771,"LINESTRING (121.4614857 25.0141055, 121.4615256 25.0141545)",50,no,
244458310,,,新府路,tertiary,True,False,96.09700000000001,"LINESTRING (121.4614857 25.0141055, 121.4615694 25.0140496, 121.4620541 25.0137271, 121.462136 25.0136713, 121.4621689 25.0136516, 121.4622534 25.0135929)",,,
233076419,,,新府路,residential,True,False,13.246,"LINESTRING (121.4613143 25.01422, 121.4614201 25.0141493)",,,
306396074,1,,長安街,residential,False,True,44.628,"LINESTRING (121.4671105 25.0083796, 121.4670637 25.0087787)",,,
222521507,1,,長安街,residential,False,False,23.533,"LINESTRING (121.4673433 25.0090272, 121.4674688 25.0090755, 121.4675439 25.0091314)",,,
222521507,1,,長安街,residential,False,True,61.537,"LINESTRING (121.4673433 25.0090272, 121.4673106 25.009022, 121.467121 25.0089439, 121.4669941 25.0089005, 121.466807 25.0087738)",,,
306396072,1,,長安街51巷,residential,False,False,85.364,"LINESTRING (121.4673433 25.0090272, 121.4671691 25.0095744, 121.4671884 25.0097718)",,,
819986787,,3;106,民權路,primary,True,False,21.431,"LINESTRING (121.4620292 25.0113377, 121.4618641 25.0114592)",,,
290153037,,,縣民大道二段,secondary,True,False,215.478,"LINESTRING (121.4620292 25.0113377, 121.4621367 25.0114518, 121.4633207 25.0127091, 121.4633553 25.0127452, 121.4634184 25.0128109)",,,
248676586,,,新府路,residential,True,False,13.213,"LINESTRING (121.4614584 25.0141973, 121.4613511 25.0142656)",,,
364219985,,3,文化路一段,primary,True,False,277.28499999999997,"LINESTRING (121.4614584 25.0141973, 121.46151 25.0142615, 121.4623793 25.0153476, 121.4630096 25.0161349, 121.463115 25.0161641)",50,,
415499627,,,新站路,tertiary,True,False,17.744,"LINESTRING (121.465611 25.0145645, 121.4655106 25.0146956)",,,
342491091,,,縣民大道二段,secondary,True,False,145.572,"LINESTRING (121.465611 25.0145645, 121.4657129 25.0146301, 121.4657454 25.014653, 121.4660361 25.0148574, 121.4661166 25.0149206, 121.4666809 25.0153079, 121.4667576 25.0153605)",,,
310261320,4,,區運路,tertiary,False,True,55.912,"LINESTRING (121.4667627 25.0105232, 121.4672523 25.0107598)",,,
310261320,4,,區運路,tertiary,False,False,105.493,"LINESTRING (121.4667627 25.0105232, 121.4663864 25.0103324, 121.465839 25.010077)",,,
310261353,2,,海山路,residential,False,True,93.94500000000001,"LINESTRING (121.4667627 25.0105232, 121.4671224 25.0099042, 121.4671884 25.0097718)",,,
310261320,4,,區運路,tertiary,False,False,9.377,"LINESTRING (121.4676605 25.010957, 121.4675784 25.0109173)",,,
310261320,4,,區運路,tertiary,False,True,212.69199999999998,"LINESTRING (121.4676605 25.010957, 121.4677961 25.0110225, 121.4682889 25.0112606, 121.4693575 25.0117768, 121.4695231 25.0118568)",,,
415499625,2,,新站路,tertiary,True,False,184.459,"LINESTRING (121.4676605 25.010957, 121.4676318 25.0110063, 121.4668774 25.0123012, 121.4668059 25.012424)",,,
971639507,4,,區運路,tertiary,False,True,10.69,"LINESTRING (121.4695231 25.0118568, 121.4696172 25.0119012)",,,
310261320,4,,區運路,tertiary,False,False,212.692,"LINESTRING (121.4695231 25.0118568, 121.4693575 25.0117768, 121.4682889 25.0112606, 121.4677961 25.0110225, 121.4676605 25.010957)",,,
