osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,bridge
158374622,False,竹82,環北路,tertiary,True,765.4150000000001,"LINESTRING (120.9944817 24.7670889, 120.9941942 24.7670418, 120.9940386 24.7670259, 120.9937797 24.7670113, 120.993474 24.7670454, 120.9932902 24.7671428, 120.9931118 24.7672354, 120.992967 24.7673304, 120.9928807 24.7674575, 120.9927994 24.7676847, 120.9927136 24.7677553, 120.9925002 24.7678417, 120.9923554 24.7679318, 120.9922333 24.7680171, 120.9921488 24.7681401, 120.9920188 24.7684291, 120.9919467 24.7685894, 120.9917737 24.7690473, 120.9916878 24.7691411, 120.9915645 24.7692044, 120.9914545 24.7692299, 120.9912627 24.7692543, 120.9910146 24.7692373, 120.9907286 24.7691496, 120.9904698 24.7689791, 120.9900822 24.7686929, 120.9899196 24.768615, 120.9894745 24.7684958, 120.9884838 24.7682306)",,
158885016,False,竹47,雙園路二段,tertiary,True,110.174,"LINESTRING (120.9944817 24.7670889, 120.9946429 24.767098, 120.9946971 24.7671008, 120.9947976 24.7670667, 120.9949183 24.7670374, 120.9950028 24.7670179, 120.995094 24.7669863, 120.9953059 24.7668816, 120.9955017 24.7667964)",2,
"[161199688, 158885025]",False,竹47,"['雙和橋', '雙園路二段']",tertiary,False,306.847,"LINESTRING (120.9944817 24.7670889, 120.9942626 24.7669853, 120.9935631 24.7666457, 120.9933554 24.7666, 120.9930723 24.7665855, 120.9928912 24.766579, 120.9925671 24.7665674, 120.9923213 24.766528, 120.9921723 24.7664563, 120.9920494 24.7663245, 120.9918135 24.7660453)",2,yes
"[161199688, 158885025]",False,竹47,"['雙和橋', '雙園路二段']",tertiary,True,306.847,"LINESTRING (120.9918135 24.7660453, 120.9920494 24.7663245, 120.9921723 24.7664563, 120.9923213 24.766528, 120.9925671 24.7665674, 120.9928912 24.766579, 120.9930723 24.7665855, 120.9933554 24.7666, 120.9935631 24.7666457, 120.9942626 24.7669853, 120.9944817 24.7670889)",2,yes
161199691,False,竹47,雙園路二段,tertiary,False,130.834,"LINESTRING (120.9918135 24.7660453, 120.9917163 24.7659554, 120.9916858 24.7659378, 120.9915927 24.7658842, 120.9913374 24.7657817, 120.9912949 24.7657647, 120.9912276 24.7657371, 120.9908765 24.7655872, 120.9907469 24.7655319, 120.9906744 24.765501)",2,
582910741,False,,館前路,residential,False,292.702,"LINESTRING (120.9918135 24.7660453, 120.9924686 24.7655543, 120.9927003 24.7654037, 120.9933343 24.7653626, 120.9934129 24.7653575, 120.9934954 24.7656421, 120.9940601 24.7660565)",,
138202583,False,竹43,三峰路二段,tertiary,False,44.973,"LINESTRING (120.9906744 24.765501, 120.9907264 24.7653763, 120.9907356 24.7652622, 120.990742 24.7651056)",4,
161199691,False,竹47,雙園路二段,tertiary,True,130.834,"LINESTRING (120.9906744 24.765501, 120.9907469 24.7655319, 120.9908765 24.7655872, 120.9912276 24.7657371, 120.9912949 24.7657647, 120.9913374 24.7657817, 120.9915927 24.7658842, 120.9916858 24.7659378, 120.9917163 24.7659554, 120.9918135 24.7660453)",2,
327363915,False,竹47,雙園路二段,tertiary,False,38.5,"LINESTRING (120.9906744 24.765501, 120.9905253 24.7654202, 120.9903729 24.7652921)",2,
"[440285536, 440285535]",False,竹47,雙園路二段,tertiary,True,172.335,"LINESTRING (120.9879761 24.7636597, 120.9881558 24.7637231, 120.9890646 24.7641941, 120.9892345 24.7642822, 120.9894707 24.7644046)",,yes
