osmid,highway,oneway,reversed,length,ref,name,geometry,bridge
309856389,residential,False,False,106.917,,,"LINESTRING (120.625059 22.3702503, 120.6245536 22.36941)",
"[523340960, 281567531]","['unclassified', 'tertiary']",False,False,636.7209999999999,屏144,春日路,"LINESTRING (120.625059 22.3702503, 120.6256493 22.370512, 120.6259778 22.370615, 120.6261334 22.3706521, 120.6266887 22.3707626, 120.6272077 22.3709126, 120.6273498 22.370956, 120.6274772 22.3709374, 120.627728 22.3708146, 120.6278769 22.3707564, 120.6280445 22.3707377, 120.6283369 22.3707787, 120.628762 22.3709201, 120.6290061 22.3712189, 120.6291201 22.3713157, 120.6293038 22.3714347, 120.6299221 22.3719779, 120.6298148 22.3720809, 120.6297584 22.3721453, 120.6297584 22.3722892, 120.629745 22.3723983, 120.6297517 22.3724851, 120.6297531 22.3725112)",
277245277,unclassified,False,False,91.337,,,"LINESTRING (120.6306352 22.3724155, 120.6301314 22.3724632, 120.6299138 22.3724908, 120.6297531 22.3725112)",
277245277,unclassified,False,False,111.91499999999999,,,"LINESTRING (120.6284965 22.3730048, 120.6282162 22.3729713, 120.6278984 22.3729713, 120.6275792 22.3729688, 120.6274115 22.3729514)",
"[1081360032, 1081360033]",unclassified,False,True,137.989,,,"LINESTRING (120.6284965 22.3730048, 120.62848 22.373116, 120.6284022 22.3730813, 120.6279302 22.3730577, 120.6274246 22.3730937, 120.6274115 22.3729514)",yes
277245277,unclassified,False,True,159.67900000000003,,,"LINESTRING (120.6284965 22.3730048, 120.6285273 22.3729415, 120.6285595 22.3727604, 120.6286105 22.3726538, 120.6287969 22.3726364, 120.6291603 22.3725831, 120.6296017 22.3725351, 120.6297531 22.3725112)",
1078398454,unclassified,False,False,151.87300000000002,,,"LINESTRING (120.6284965 22.3730048, 120.6287456 22.3730974, 120.6289574 22.373157, 120.6291935 22.3731904, 120.6293571 22.3731867, 120.6294778 22.373152, 120.6297567 22.3730069, 120.6298439 22.3729077)",
277245277,unclassified,False,True,111.91499999999999,,,"LINESTRING (120.6274115 22.3729514, 120.6275792 22.3729688, 120.6278984 22.3729713, 120.6282162 22.3729713, 120.6284965 22.3730048)",
"[1081360032, 1081360033]",unclassified,False,False,137.989,,,"LINESTRING (120.6274115 22.3729514, 120.6274246 22.3730937, 120.6279302 22.3730577, 120.6284022 22.3730813, 120.62848 22.373116, 120.6284965 22.3730048)",yes
277245277,unclassified,False,False,159.679,,,"LINESTRING (120.6297531 22.3725112, 120.6296017 22.3725351, 120.6291603 22.3725831, 120.6287969 22.3726364, 120.6286105 22.3726538, 120.6285595 22.3727604, 120.6285273 22.3729415, 120.6284965 22.3730048)",
277245277,unclassified,False,True,91.33699999999999,,,"LINESTRING (120.6297531 22.3725112, 120.6299138 22.3724908, 120.6301314 22.3724632, 120.6306352 22.3724155)",
"[523340960, 281567531]","['unclassified', 'tertiary']",False,True,636.721,屏144,春日路,"LINESTRING (120.6297531 22.3725112, 120.6297517 22.3724851, 120.629745 22.3723983, 120.6297584 22.3722892, 120.6297584 22.3721453, 120.6298148 22.3720809, 120.6299221 22.3719779, 120.6293038 22.3714347, 120.6291201 22.3713157, 120.6290061 22.3712189, 120.628762 22.3709201, 120.6283369 22.3707787, 120.6280445 22.3707377, 120.6278769 22.3707564, 120.627728 22.3708146, 120.6274772 22.3709374, 120.6273498 22.370956, 120.6272077 22.3709126, 120.6266887 22.3707626, 120.6261334 22.3706521, 120.6259778 22.370615, 120.6256493 22.370512, 120.625059 22.3702503)",
309856387,residential,False,True,38.806,,,"LINESTRING (120.6248808 22.3692361, 120.6247485 22.3693064, 120.6245536 22.36941)",
309856389,residential,False,True,106.917,,,"LINESTRING (120.6245536 22.36941, 120.625059 22.3702503)",
309856387,residential,False,False,38.806,,,"LINESTRING (120.6245536 22.36941, 120.6247485 22.3693064, 120.6248808 22.3692361)",
309856389,residential,False,False,143.746,,,"LINESTRING (120.6245536 22.36941, 120.6240586 22.3686293, 120.6240317 22.3685869, 120.6240191 22.3685259, 120.6240335 22.3684498, 120.6240708 22.3682536)",
309856389,residential,False,True,143.746,,,"LINESTRING (120.6240708 22.3682536, 120.6240335 22.3684498, 120.6240191 22.3685259, 120.6240317 22.3685869, 120.6240586 22.3686293, 120.6245536 22.36941)",
1078398454,unclassified,False,True,151.873,,,"LINESTRING (120.6298439 22.3729077, 120.6297567 22.3730069, 120.6294778 22.373152, 120.6293571 22.3731867, 120.6291935 22.3731904, 120.6289574 22.373157, 120.6287456 22.3730974, 120.6284965 22.3730048)",
