osmid,oneway,ref,name,highway,reversed,length,geometry,tunnel,bridge
658736555,False,20,南部橫貫公路,primary,True,31.034,"LINESTRING (121.1768142 23.1007545, 121.1767981 23.1010332)",,
314943444,False,,,residential,True,94.91199999999999,"LINESTRING (121.1768142 23.1007545, 121.1763251 23.1008455, 121.1761562 23.1008899, 121.1759255 23.1009861)",,
658736555,False,20,南部橫貫公路,primary,False,82.53800000000001,"LINESTRING (121.1768142 23.1007545, 121.1768222 23.100398, 121.1768128 23.1001969, 121.1767847 23.1000143)",,
658736555,False,20,南部橫貫公路,primary,False,60.262,"LINESTRING (121.1767717 23.1015746, 121.1767981 23.1010332)",,
658736555,False,20,南部橫貫公路,primary,True,39.26,"LINESTRING (121.1767717 23.1015746, 121.1767596 23.1019275)",,
314943445,False,,,residential,False,127.80199999999999,"LINESTRING (121.1767717 23.1015746, 121.1771329 23.1016396, 121.1771243 23.1017685, 121.177129 23.101889, 121.1770582 23.1020865, 121.1770088 23.1024367)",,
658736545,False,東7,,tertiary,True,125.58,"LINESTRING (121.1796966 23.0992376, 121.1801654 23.0981938)",,
658736545,False,東7,,tertiary,False,206.261,"LINESTRING (121.1796966 23.0992376, 121.1791692 23.1003214, 121.1787862 23.1008884)",,
301870871,False,,,unclassified,True,87.827,"LINESTRING (121.1785331 23.1012696, 121.1781191 23.1012454, 121.1776765 23.1012146)",,
658736545,False,東7,,tertiary,False,100.01299999999999,"LINESTRING (121.1785331 23.1012696, 121.1783662 23.1015357, 121.1782219 23.1017877, 121.1781213 23.1019875, 121.1780811 23.1020665)",,
658736545,False,東7,,tertiary,True,49.667,"LINESTRING (121.1785331 23.1012696, 121.178649 23.1010938, 121.1787862 23.1008884)",,
133059605,False,,,unclassified,True,161.639,"LINESTRING (121.1750722 23.0994299, 121.1765585 23.0989359)",,
314943446,False,,,unclassified,True,32.730000000000004,"LINESTRING (121.1780811 23.1020665, 121.1779823 23.1020667, 121.1778508 23.1020808, 121.177763 23.1020685)",,
658736545,False,東7,,tertiary,True,100.013,"LINESTRING (121.1780811 23.1020665, 121.1781213 23.1019875, 121.1782219 23.1017877, 121.1783662 23.1015357, 121.1785331 23.1012696)",,
658736555,False,20,南部橫貫公路,primary,False,31.034,"LINESTRING (121.1767981 23.1010332, 121.1768142 23.1007545)",,
658736555,False,20,南部橫貫公路,primary,True,60.262,"LINESTRING (121.1767981 23.1010332, 121.1767717 23.1015746)",,
"[301870871, 133059526, 301870870]",False,,,unclassified,False,92.30699999999999,"LINESTRING (121.1767981 23.1010332, 121.1769791 23.1010536, 121.1772297 23.101118, 121.1775551 23.1012008, 121.1776765 23.1012146)",yes,
133059605,False,,,unclassified,False,161.639,"LINESTRING (121.1765585 23.0989359, 121.1750722 23.0994299)",,
"[658736552, 207551846]",False,20,海端橋,primary,True,47.11,"LINESTRING (121.1765585 23.0989359, 121.1764445 23.0985683, 121.17643 23.0985291)",,yes
658736555,False,20,南部橫貫公路,primary,True,122.45,"LINESTRING (121.1765585 23.0989359, 121.1766631 23.0992566, 121.1767382 23.0996316, 121.1767847 23.1000143)",,
