osmid,name,highway,maxspeed,oneway,reversed,length,tunnel,geometry,bridge
205111117,自治路2巷,residential,,False,False,88.904,,"LINESTRING (120.8217741 24.5650483, 120.8218606 24.5651504, 120.8219679 24.5658139)",
392623935,自治路,tertiary,,False,True,107.788,,"LINESTRING (120.8217741 24.5650483, 120.8217156 24.5651577, 120.8216125 24.5652427, 120.8214517 24.5653021, 120.8211208 24.5653844, 120.8209687 24.5654245, 120.8208554 24.5654543)",
392702492,府東路,tertiary,,False,False,101.828,,"LINESTRING (120.8217741 24.5650483, 120.8217983 24.5649296, 120.8217889 24.5648188, 120.8217686 24.5646351, 120.8217192 24.5643465, 120.8216875 24.5641413)",
392702485,自治路,tertiary,,False,False,32.489,,"LINESTRING (120.8188992 24.5659409, 120.8190536 24.5659108, 120.8191627 24.5658848, 120.8192116 24.5658731)",
205111113,和平路,residential,40,False,False,82.468,,"LINESTRING (120.8176576 24.5634952, 120.8177003 24.5636827, 120.8177253 24.5637773, 120.8178418 24.5642176)",
205111113,和平路,residential,40,False,True,149.331,,"LINESTRING (120.8176576 24.5634952, 120.817567 24.5630719, 120.8174758 24.5627954, 120.8173731 24.5625113, 120.8172499 24.5622073)",
392702493,民族路,tertiary,,False,False,145.728,,"LINESTRING (120.8176576 24.5634952, 120.8170827 24.5636353, 120.8164573 24.5637903, 120.8162723 24.5638534)",
392702493,民族路,tertiary,,False,True,88.491,,"LINESTRING (120.8176576 24.5634952, 120.8183429 24.5633324, 120.8185038 24.5632927)",
349679678,新民街,residential,,False,True,52.258,,"LINESTRING (120.8235369 24.5629282, 120.8230706 24.5631307)",
361993975,中正路,tertiary,60,True,False,111.561,,"LINESTRING (120.8235369 24.5629282, 120.8237675 24.5633004, 120.8238532 24.5634728, 120.823983 24.5637004, 120.8240491 24.5638162)",
349678291,文化街,unclassified,40,False,True,51.367000000000004,,"LINESTRING (120.8225507 24.5611497, 120.822479 24.5611861, 120.8221734 24.561336, 120.8221319 24.5613967)",
361993975,中正路,tertiary,60,True,False,118.366,,"LINESTRING (120.8225507 24.5611497, 120.8225919 24.5612212, 120.822951 24.561838, 120.823065 24.5620361, 120.8230968 24.5620912)",
214161011,郵電街,residential,,False,True,49.474,,"LINESTRING (120.821147 24.5585766, 120.8207171 24.5587889)",
361993975,中正路,tertiary,60,True,False,80.625,,"LINESTRING (120.821147 24.5585766, 120.8212965 24.5588462, 120.821506 24.559224)",
214161001,,residential,,False,True,46.779,,"LINESTRING (120.821506 24.559224, 120.821101 24.5594272)",
361993975,中正路,tertiary,60,True,False,238.845,,"LINESTRING (120.821506 24.559224, 120.821557 24.559319, 120.821763 24.559688, 120.821808 24.559772, 120.821928 24.559998, 120.82203 24.560178, 120.822164 24.560446, 120.8224169 24.5609323, 120.8224692 24.5610178, 120.8225507 24.5611497)",
205111126,忠孝路,residential,40,False,False,83.476,,"LINESTRING (120.8189122 24.564731, 120.8187169 24.5640016)",
205111126,忠孝路,residential,40,False,True,51.807,,"LINESTRING (120.8189122 24.564731, 120.8190369 24.5651829)",
392702494,縣府路,tertiary,60,False,True,63.086,,"LINESTRING (120.8189122 24.564731, 120.8195187 24.5645983)",
197885798,中山路,tertiary,60,True,False,246.051,,"LINESTRING (120.8221319 24.5613967, 120.8220682 24.5613278, 120.8214422 24.5606504, 120.8210186 24.5602208, 120.8208796 24.5600341, 120.8206772 24.5596396)",
349678291,文化街,unclassified,40,False,False,51.367000000000004,,"LINESTRING (120.8221319 24.5613967, 120.8221734 24.561336, 120.822479 24.5611861, 120.8225507 24.5611497)",
349678291,文化街,unclassified,40,False,True,70.102,,"LINESTRING (120.8221319 24.5613967, 120.82206 24.5614302, 120.8218509 24.5615317, 120.8218018 24.5615521, 120.8217305 24.5615762, 120.8215421 24.5616501, 120.8215054 24.5616649)",
197885798,中山路,tertiary,60,True,False,103.944,,"LINESTRING (120.8203153 24.5590097, 120.8198581 24.5581725)",
214161011,郵電街,residential,,False,False,47.477,,"LINESTRING (120.8203153 24.5590097, 120.8207171 24.5587889)",
214161011,郵電街,residential,,False,True,106.192,,"LINESTRING (120.8203153 24.5590097, 120.8201723 24.55907, 120.8200396 24.5591325, 120.8199125 24.5592086, 120.8198254 24.5592884, 120.8196675 24.5594695, 120.819577 24.5596449)",
392623935,自治路,tertiary,,False,False,107.788,,"LINESTRING (120.8208554 24.5654543, 120.8209687 24.5654245, 120.8211208 24.5653844, 120.8214517 24.5653021, 120.8216125 24.5652427, 120.8217156 24.5651577, 120.8217741 24.5650483)",
392702485,自治路,tertiary,,False,True,95.33699999999999,,"LINESTRING (120.8208554 24.5654543, 120.8207576 24.5654773, 120.8204753 24.5655436, 120.8199473 24.5656841)",
"[361993974, 991444415]",至公路,tertiary,60,False,False,170.01999999999998,,"LINESTRING (120.819391 24.5573498, 120.8188605 24.5575762, 120.8184099 24.5577908, 120.8182195 24.5579117, 120.8180586 24.5580534, 120.8179833 24.5581501)",
290032111,至公路,tertiary,60,False,False,137.67,,"LINESTRING (120.8178413 24.5583411, 120.8176308 24.5586259, 120.8175482 24.5587474, 120.8175246 24.5587821, 120.817443 24.5589022, 120.817423 24.5589301, 120.8173312 24.5590579, 120.8172121 24.5592237, 120.8171418 24.5592899, 120.8170697 24.5593573)",
290032112,新都街,residential,60,False,False,70.68299999999999,,"LINESTRING (120.8178413 24.5583411, 120.8179856 24.5584228, 120.8184345 24.5586772)",
361993974,至公路,tertiary,60,False,True,25.651,,"LINESTRING (120.8178413 24.5583411, 120.8178842 24.5582774, 120.8179642 24.5581746, 120.8179833 24.5581501)",
392702507,忠貞路,residential,60,False,True,126.043,,"LINESTRING (120.8178413 24.5583411, 120.8171417 24.5579495, 120.8167867 24.5577373)",
214160986,府前路,residential,60,False,True,52.494,,"LINESTRING (120.8170697 24.5593573, 120.8171556 24.5594327, 120.8174286 24.5596982)",
290032111,至公路,tertiary,60,False,True,137.67000000000002,,"LINESTRING (120.8170697 24.5593573, 120.8171418 24.5592899, 120.8172121 24.5592237, 120.8173312 24.5590579, 120.817423 24.5589301, 120.817443 24.5589022, 120.8175246 24.5587821, 120.8175482 24.5587474, 120.8176308 24.5586259, 120.8178413 24.5583411)",
368385937,府前路,residential,40,False,False,237.632,,"LINESTRING (120.8170697 24.5593573, 120.8170028 24.5592881, 120.8168569 24.5591465, 120.8165083 24.5587984, 120.8164817 24.5587719, 120.8161939 24.5585202, 120.816175 24.5584757, 120.8161822 24.5584173, 120.8167285 24.5577994, 120.8167867 24.5577373)",
392702545,至公路,tertiary,60,False,False,112.712,,"LINESTRING (120.8170697 24.5593573, 120.8169977 24.5594081, 120.8169773 24.5594189, 120.8166146 24.5596101, 120.8165873 24.5596245, 120.816539 24.5596499, 120.8161272 24.5598967)",
205111116,北安街,residential,,False,True,119.565,,"LINESTRING (120.8165257 24.5645251, 120.8168136 24.565568)",
205111116,北安街,residential,,False,False,79.548,,"LINESTRING (120.8165257 24.5645251, 120.8163636 24.5639857, 120.8162723 24.5638534)",
349541875,華民路,residential,,False,True,65.102,,"LINESTRING (120.8165257 24.5645251, 120.8166579 24.5644879, 120.817149 24.5643795)",
"[960780377, 960780378, 990839065]",華民路,residential,,False,False,61.887,,"LINESTRING (120.8165257 24.5645251, 120.8161484 24.5646189, 120.8161294 24.5646239, 120.8161075 24.5646291, 120.8159349 24.5646701)",yes
205111113,和平路,residential,40,False,True,131.849,,"LINESTRING (120.8181286 24.5653743, 120.8178418 24.5642176)",
205111124,縣府路,residential,,False,False,71.804,,"LINESTRING (120.8181286 24.5653743, 120.817446 24.565552)",
205111124,縣府路,residential,,False,True,94.293,,"LINESTRING (120.8181286 24.5653743, 120.8188599 24.5652229, 120.8190369 24.5651829)",
205111126,忠孝路,residential,40,False,True,83.476,,"LINESTRING (120.8187169 24.5640016, 120.8189122 24.564731)",
"[205111122, 349541875]",華民路,residential,,False,False,91.712,,"LINESTRING (120.8187169 24.5640016, 120.8185431 24.5640497, 120.8184065 24.5640818, 120.8178418 24.5642176)",
205111126,忠孝路,residential,40,False,False,81.726,,"LINESTRING (120.8187169 24.5640016, 120.8185617 24.5634694, 120.8185038 24.5632927)",
392702493,民族路,tertiary,,False,True,66.059,,"LINESTRING (120.8156382 24.563996, 120.8162723 24.5638534)",
990839038,民族路159巷,residential,,False,True,148.16,,"LINESTRING (120.8156382 24.563996, 120.8153218 24.5629405, 120.8152528 24.5627105)",
990839063,民族路,tertiary,,False,False,63.215,,"LINESTRING (120.8156382 24.563996, 120.8152752 24.5640885, 120.8150363 24.5641494)",
990839064,華民路85巷,residential,,False,True,84.45599999999999,,"LINESTRING (120.8156382 24.563996, 120.8156806 24.5642051, 120.8157168 24.5642697, 120.8157396 24.5642856, 120.815804 24.5643039, 120.8158362 24.5643514, 120.8159002 24.5645584, 120.8159349 24.5646701)",
205111113,和平路,residential,40,False,False,131.849,,"LINESTRING (120.8178418 24.5642176, 120.8181286 24.5653743)",
349541875,華民路,residential,,False,False,72.34,,"LINESTRING (120.8178418 24.5642176, 120.817149 24.5643795)",
205111113,和平路,residential,40,False,True,82.468,,"LINESTRING (120.8178418 24.5642176, 120.8177253 24.5637773, 120.8177003 24.5636827, 120.8176576 24.5634952)",
"[205111122, 349541875]",華民路,residential,,False,True,91.712,,"LINESTRING (120.8178418 24.5642176, 120.8184065 24.5640818, 120.8185431 24.5640497, 120.8187169 24.5640016)",
205111111,,residential,,False,True,133.791,,"LINESTRING (120.817149 24.5643795, 120.817446 24.565552)",
349541875,華民路,residential,,False,True,72.34,,"LINESTRING (120.817149 24.5643795, 120.8178418 24.5642176)",
349541875,華民路,residential,,False,False,65.102,,"LINESTRING (120.817149 24.5643795, 120.8166579 24.5644879, 120.8165257 24.5645251)",
990839062,華民路,residential,,False,False,72.589,,"LINESTRING (120.8159349 24.5646701, 120.8152481 24.5648598)",
205111125,北安街191巷,residential,,False,True,57.961,,"LINESTRING (120.8159349 24.5646701, 120.8160662 24.565093, 120.8160823 24.5651735)",
990839064,華民路85巷,residential,,False,False,84.45599999999999,,"LINESTRING (120.8159349 24.5646701, 120.8159002 24.5645584, 120.8158362 24.5643514, 120.815804 24.5643039, 120.8157396 24.5642856, 120.8157168 24.5642697, 120.8156806 24.5642051, 120.8156382 24.563996)",
"[960780377, 990839065, 960780378]",華民路,residential,,False,True,61.887,,"LINESTRING (120.8159349 24.5646701, 120.8161075 24.5646291, 120.8161294 24.5646239, 120.8161484 24.5646189, 120.8165257 24.5645251)",yes
205111126,忠孝路,residential,40,False,False,51.807,,"LINESTRING (120.8190369 24.5651829, 120.8189122 24.564731)",
205111124,縣府路,residential,,False,False,94.293,,"LINESTRING (120.8190369 24.5651829, 120.8188599 24.5652229, 120.8181286 24.5653743)",
205111126,忠孝路,residential,40,False,True,78.96700000000001,,"LINESTRING (120.8190369 24.5651829, 120.8190545 24.5653475, 120.8191482 24.5656822, 120.8191884 24.5658033, 120.8192116 24.5658731)",
205111116,北安街,residential,,False,False,119.565,,"LINESTRING (120.8168136 24.565568, 120.8165257 24.5645251)",
205111125,北安街191巷,residential,,False,False,85.988,,"LINESTRING (120.8168136 24.565568, 120.8160823 24.5651735)",
205111111,,residential,,False,False,133.791,,"LINESTRING (120.817446 24.565552, 120.817149 24.5643795)",
205111124,縣府路,residential,,False,True,71.804,,"LINESTRING (120.817446 24.565552, 120.8181286 24.5653743)",
392702485,自治路,tertiary,,False,False,95.33699999999999,,"LINESTRING (120.8199473 24.5656841, 120.8204753 24.5655436, 120.8207576 24.5654773, 120.8208554 24.5654543)",
392702485,自治路,tertiary,,False,True,53.385,,"LINESTRING (120.8199473 24.5656841, 120.8197889 24.5657248, 120.8195044 24.565799, 120.8194397 24.5658159)",
392702485,自治路,tertiary,,False,True,23.929,,"LINESTRING (120.8194397 24.5658159, 120.8192116 24.5658731)",
392702485,自治路,tertiary,,False,False,53.385000000000005,,"LINESTRING (120.8194397 24.5658159, 120.8195044 24.565799, 120.8197889 24.5657248, 120.8199473 24.5656841)",
205111102,五權街,residential,,False,True,66.304,,"LINESTRING (120.8219679 24.5658139, 120.8214971 24.5658961, 120.8213277 24.5659403)",
205111117,自治路2巷,residential,,False,True,88.904,,"LINESTRING (120.8219679 24.5658139, 120.8218606 24.5651504, 120.8217741 24.5650483)",
392702485,自治路,tertiary,,False,False,23.929,,"LINESTRING (120.8192116 24.5658731, 120.8194397 24.5658159)",
205111126,忠孝路,residential,40,False,False,78.967,,"LINESTRING (120.8192116 24.5658731, 120.8191884 24.5658033, 120.8191482 24.5656822, 120.8190545 24.5653475, 120.8190369 24.5651829)",
392702485,自治路,tertiary,,False,True,32.489,,"LINESTRING (120.8192116 24.5658731, 120.8191627 24.5658848, 120.8190536 24.5659108, 120.8188992 24.5659409)",
392702509,忠貞路,residential,60,False,False,126.148,,"LINESTRING (120.8157308 24.5571334, 120.8167867 24.5577373)",
290032112,新都街,residential,60,False,False,164.08299999999997,,"LINESTRING (120.8184345 24.5586772, 120.8188978 24.5589567, 120.818991 24.5591775, 120.8190194 24.5592451, 120.8190509 24.5593201, 120.8191477 24.559384, 120.8193965 24.5595623, 120.819527 24.5596257, 120.819577 24.5596449)",
290032112,新都街,residential,60,False,True,70.68299999999999,,"LINESTRING (120.8184345 24.5586772, 120.8179856 24.5584228, 120.8178413 24.5583411)",
990839035,莊敬街143巷,residential,,False,False,79.739,,"LINESTRING (120.8184345 24.5586772, 120.8183618 24.5587738, 120.8183206 24.5588319, 120.8182545 24.5589251, 120.8182545 24.5590471, 120.8182545 24.5593451)",
214160998,郵電街6巷,residential,,False,False,80.901,,"LINESTRING (120.8207171 24.5587889, 120.821101 24.5594272)",
214161011,郵電街,residential,,False,False,49.474,,"LINESTRING (120.8207171 24.5587889, 120.821147 24.5585766)",
214161011,郵電街,residential,,False,True,47.477,,"LINESTRING (120.8207171 24.5587889, 120.8203153 24.5590097)",
214160989,莊敬街,unclassified,,False,False,163.48000000000002,,"LINESTRING (120.8182545 24.5593451, 120.8183546 24.5593572, 120.8183912 24.5593766, 120.8184373 24.5594011, 120.8185167 24.5594573, 120.8190034 24.5598523, 120.8195021 24.5602549)",
214160989,莊敬街,unclassified,,False,True,37.368,,"LINESTRING (120.8182545 24.5593451, 120.818182 24.5593698, 120.8179653 24.5595479)",
990839035,莊敬街143巷,residential,,False,True,79.739,,"LINESTRING (120.8182545 24.5593451, 120.8182545 24.5590471, 120.8182545 24.5589251, 120.8183206 24.5588319, 120.8183618 24.5587738, 120.8184345 24.5586772)",
214160998,郵電街6巷,residential,,False,False,42.039,,"LINESTRING (120.821101 24.5594272, 120.8212791 24.5597688)",
214160998,郵電街6巷,residential,,False,True,80.901,,"LINESTRING (120.821101 24.5594272, 120.8207171 24.5587889)",
214161001,,residential,,False,False,46.779,,"LINESTRING (120.821101 24.5594272, 120.821506 24.559224)",
214161001,,residential,,False,True,48.937,,"LINESTRING (120.821101 24.5594272, 120.8206772 24.5596396)",
214160989,莊敬街,unclassified,,False,True,50.519,,"LINESTRING (120.8179653 24.5595479, 120.8175992 24.559857)",
214160991,精武街17巷,residential,,False,False,161.539,,"LINESTRING (120.8179653 24.5595479, 120.819117 24.5605545)",
214160989,莊敬街,unclassified,,False,False,37.368,,"LINESTRING (120.8179653 24.5595479, 120.818182 24.5593698, 120.8182545 24.5593451)",
197885798,中山路,tertiary,60,True,False,79.028,,"LINESTRING (120.8206772 24.5596396, 120.8203153 24.5590097)",
214161001,,residential,,False,False,48.937,,"LINESTRING (120.8206772 24.5596396, 120.821101 24.5594272)",
214160986,府前路,residential,60,False,True,24.688,,"LINESTRING (120.8174286 24.5596982, 120.8175992 24.559857)",
214160996,府前路160巷,residential,,False,True,123.005,,"LINESTRING (120.8174286 24.5596982, 120.8164002 24.5602888)",
214160986,府前路,residential,60,False,False,52.494,,"LINESTRING (120.8174286 24.5596982, 120.8171556 24.5594327, 120.8170697 24.5593573)",
214160998,郵電街6巷,residential,,False,True,42.039,,"LINESTRING (120.8212791 24.5597688, 120.821101 24.5594272)",
214160986,府前路,residential,60,False,False,24.688,,"LINESTRING (120.8175992 24.559857, 120.8174286 24.5596982)",
214160986,府前路,residential,60,False,True,81.422,,"LINESTRING (120.8175992 24.559857, 120.8181554 24.5603864)",
214160989,莊敬街,unclassified,,False,False,50.519,,"LINESTRING (120.8175992 24.559857, 120.8179653 24.5595479)",
214161005,饒平街51巷,residential,,False,False,51.606,,"LINESTRING (120.8161272 24.5598967, 120.8164002 24.5602888)",
392702545,至公路,tertiary,60,False,False,133.204,,"LINESTRING (120.8161272 24.5598967, 120.8150767 24.5604209, 120.8149893 24.5604942)",
392702545,至公路,tertiary,60,False,True,112.712,,"LINESTRING (120.8161272 24.5598967, 120.816539 24.5596499, 120.8165873 24.5596245, 120.8166146 24.5596101, 120.8169773 24.5594189, 120.8169977 24.5594081, 120.8170697 24.5593573)",
214160989,莊敬街,unclassified,,False,False,12.265,,"LINESTRING (120.8195021 24.5602549, 120.8196069 24.5603104)",
214161002,精武街,residential,,False,False,51.251,,"LINESTRING (120.8195021 24.5602549, 120.819117 24.5605545)",
214160989,莊敬街,unclassified,,False,True,163.48000000000002,,"LINESTRING (120.8195021 24.5602549, 120.8190034 24.5598523, 120.8185167 24.5594573, 120.8184373 24.5594011, 120.8183912 24.5593766, 120.8183546 24.5593572, 120.8182545 24.5593451)",
214160996,府前路160巷,residential,,False,False,123.005,,"LINESTRING (120.8164002 24.5602888, 120.8174286 24.5596982)",
214161005,饒平街51巷,residential,,False,False,25.131,,"LINESTRING (120.8164002 24.5602888, 120.816522 24.5604858)",
214161005,饒平街51巷,residential,,False,True,51.606,,"LINESTRING (120.8164002 24.5602888, 120.8161272 24.5598967)",
214160989,莊敬街,unclassified,,False,False,50.316,,"LINESTRING (120.8196069 24.5603104, 120.8199328 24.5606523)",
214160989,莊敬街,unclassified,,False,True,12.265,,"LINESTRING (120.8196069 24.5603104, 120.8195021 24.5602549)",
214160990,莊敬街77巷,residential,,False,False,101.65400000000001,,"LINESTRING (120.8196069 24.5603104, 120.8199315 24.5600017, 120.819629 24.5597452, 120.819577 24.5596449)",
214160997,莊敬街61巷,residential,,False,True,56.069,,"LINESTRING (120.8203413 24.5603114, 120.8199328 24.5606523)",
290032112,新都街,residential,60,False,False,120.314,,"LINESTRING (120.8203413 24.5603114, 120.8210894 24.5611527)",
290032112,新都街,residential,60,False,True,107.537,,"LINESTRING (120.8203413 24.5603114, 120.8199899 24.5599497, 120.819864 24.5598464, 120.8196929 24.5597157, 120.819577 24.5596449)",
214160986,府前路,residential,60,False,False,81.422,,"LINESTRING (120.8181554 24.5603864, 120.8175992 24.559857)",
214160986,府前路,residential,60,False,True,57.259,,"LINESTRING (120.8181554 24.5603864, 120.8185358 24.5607678)",
214161012,饒平街,residential,,False,True,144.63299999999998,,"LINESTRING (120.8181554 24.5603864, 120.8176981 24.5607428, 120.8174665 24.5608566, 120.8169673 24.5610966)",
214161006,北安街,residential,,False,False,76.346,,"LINESTRING (120.8149893 24.5604942, 120.8153073 24.5611169)",
392702545,至公路,tertiary,60,False,True,133.204,,"LINESTRING (120.8149893 24.5604942, 120.8150767 24.5604209, 120.8161272 24.5598967)",
214161005,饒平街51巷,residential,,False,False,81.492,,"LINESTRING (120.816522 24.5604858, 120.8169673 24.5610966)",
214161005,饒平街51巷,residential,,False,True,25.131,,"LINESTRING (120.816522 24.5604858, 120.8164002 24.5602888)",
214161007,府前路160巷,residential,,False,False,85.556,,"LINESTRING (120.816522 24.5604858, 120.8160657 24.5607164, 120.815787 24.5608666)",
214160991,精武街17巷,residential,,False,True,161.539,,"LINESTRING (120.819117 24.5605545, 120.8179653 24.5595479)",
214161002,精武街,residential,,False,False,11.159,,"LINESTRING (120.819117 24.5605545, 120.8190398 24.5606262)",
214161002,精武街,residential,,False,True,51.251,,"LINESTRING (120.819117 24.5605545, 120.8195021 24.5602549)",
214160989,莊敬街,unclassified,,False,True,50.316,,"LINESTRING (120.8199328 24.5606523, 120.8196069 24.5603104)",
214160997,莊敬街61巷,residential,,False,False,56.069,,"LINESTRING (120.8199328 24.5606523, 120.8203413 24.5603114)",
214160989,莊敬街,unclassified,,False,False,92.214,,"LINESTRING (120.8199328 24.5606523, 120.8204051 24.5611292, 120.8204266 24.5612228, 120.8204477 24.5613126)",
214161002,精武街,residential,,False,False,47.005,,"LINESTRING (120.8190398 24.5606262, 120.8186855 24.5608998)",
214161002,精武街,residential,,False,True,11.159,,"LINESTRING (120.8190398 24.5606262, 120.819117 24.5605545)",
214160993,莊敬街10巷,residential,,False,False,154.32299999999998,,"LINESTRING (120.8190398 24.5606262, 120.8193791 24.5609737, 120.8196273 24.5612279, 120.8200576 24.5616602)",
214160986,府前路,residential,60,False,False,57.259,,"LINESTRING (120.8185358 24.5607678, 120.8181554 24.5603864)",
214160986,府前路,residential,60,False,True,21.087,,"LINESTRING (120.8185358 24.5607678, 120.8186855 24.5608998)",
214161008,忠孝路,residential,,False,False,180.697,,"LINESTRING (120.8185358 24.5607678, 120.8181196 24.5611061, 120.8175889 24.561473, 120.8178865 24.5619065)",
214160999,饒平街83巷,residential,,False,False,78.105,,"LINESTRING (120.815787 24.5608666, 120.8159243 24.5610772, 120.816184 24.5614691)",
214161007,府前路160巷,residential,,False,False,55.931000000000004,,"LINESTRING (120.815787 24.5608666, 120.8157034 24.5609114, 120.8153073 24.5611169)",
214161007,府前路160巷,residential,,False,True,85.556,,"LINESTRING (120.815787 24.5608666, 120.8160657 24.5607164, 120.816522 24.5604858)",
214160986,府前路,residential,60,False,False,21.087,,"LINESTRING (120.8186855 24.5608998, 120.8185358 24.5607678)",
214160986,府前路,residential,60,False,True,50.299,,"LINESTRING (120.8186855 24.5608998, 120.8190091 24.5612433)",
214161002,精武街,residential,,False,True,47.005,,"LINESTRING (120.8186855 24.5608998, 120.8190398 24.5606262)",
214161005,饒平街51巷,residential,,False,True,81.492,,"LINESTRING (120.8169673 24.5610966, 120.816522 24.5604858)",
214161012,饒平街,residential,,False,True,22.405,,"LINESTRING (120.8169673 24.5610966, 120.8167727 24.5611929)",
214161012,饒平街,residential,,False,False,144.633,,"LINESTRING (120.8169673 24.5610966, 120.8174665 24.5608566, 120.8176981 24.5607428, 120.8181554 24.5603864)",
214160994,莊敬街29巷,residential,,False,True,67.289,,"LINESTRING (120.8210894 24.5611527, 120.8204477 24.5613126)",
290032112,新都街,residential,60,False,False,43.482,,"LINESTRING (120.8210894 24.5611527, 120.8213362 24.5614729)",
290032112,新都街,residential,60,False,True,120.314,,"LINESTRING (120.8210894 24.5611527, 120.8203413 24.5603114)",
214161006,北安街,residential,,False,False,79.489,,"LINESTRING (120.8153073 24.5611169, 120.8155912 24.5617835)",
214161006,北安街,residential,,False,True,76.346,,"LINESTRING (120.8153073 24.5611169, 120.8149893 24.5604942)",
214161007,府前路160巷,residential,,False,True,55.931000000000004,,"LINESTRING (120.8153073 24.5611169, 120.8157034 24.5609114, 120.815787 24.5608666)",
214160986,府前路,residential,60,False,False,50.299,,"LINESTRING (120.8190091 24.5612433, 120.8186855 24.5608998)",
214160986,府前路,residential,60,False,True,100.07600000000001,,"LINESTRING (120.8190091 24.5612433, 120.8190836 24.5613189, 120.819106 24.5613417, 120.8195354 24.5617777, 120.8196693 24.5619137)",
214161009,大埔街,residential,40,False,False,136.28,,"LINESTRING (120.8190091 24.5612433, 120.8189555 24.561273, 120.8185474 24.561593, 120.8182857 24.5617315, 120.8178865 24.5619065)",
214161012,饒平街,residential,,False,False,22.405,,"LINESTRING (120.8167727 24.5611929, 120.8169673 24.5610966)",
214161012,饒平街,residential,,False,True,66.992,,"LINESTRING (120.8167727 24.5611929, 120.816184 24.5614691)",
205111113,和平路,residential,40,False,False,122.703,,"LINESTRING (120.8167727 24.5611929, 120.8169052 24.5614561, 120.8170299 24.5617282, 120.8171838 24.5620577, 120.8172499 24.5622073)",
214160994,莊敬街29巷,residential,,False,False,67.289,,"LINESTRING (120.8204477 24.5613126, 120.8210894 24.5611527)",
214160989,莊敬街,unclassified,,False,False,56.509,,"LINESTRING (120.8204477 24.5613126, 120.8203858 24.5614335, 120.8200576 24.5616602)",
214160989,莊敬街,unclassified,,False,True,92.214,,"LINESTRING (120.8204477 24.5613126, 120.8204266 24.5612228, 120.8204051 24.5611292, 120.8199328 24.5606523)",
214160995,府前路63巷,unclassified,,False,False,175.56,,"LINESTRING (120.8213362 24.5614729, 120.8196693 24.5619137)",
290032112,新都街,residential,60,False,True,43.482,,"LINESTRING (120.8213362 24.5614729, 120.8210894 24.5611527)",
290032112,新都街,residential,60,False,False,27.36,,"LINESTRING (120.8213362 24.5614729, 120.8214588 24.561612, 120.8215054 24.5616649)",
214161012,饒平街,residential,,False,False,66.992,,"LINESTRING (120.816184 24.5614691, 120.8167727 24.5611929)",
214161012,饒平街,residential,,False,True,69.4,,"LINESTRING (120.816184 24.5614691, 120.8155912 24.5617835)",
214160999,饒平街83巷,residential,,False,True,78.105,,"LINESTRING (120.816184 24.5614691, 120.8159243 24.5610772, 120.815787 24.5608666)",
214160989,莊敬街,unclassified,,False,False,48.339,,"LINESTRING (120.8200576 24.5616602, 120.8196693 24.5619137)",
