osmid,ref,highway,oneway,reversed,length,bridge,geometry
490527011,171,secondary,False,False,9.24,,"LINESTRING (120.1264741 23.2697386, 120.1263869 23.2697607)"
490527011,171,secondary,False,True,208.648,,"LINESTRING (120.124431 23.2703015, 120.1263869 23.2697607)"
"[550987330, 429938668, 306488799]",南15,tertiary,False,True,65.262,yes,"LINESTRING (120.124431 23.2703015, 120.1244089 23.2702404, 120.1243814 23.2701932, 120.124284 23.2700487, 120.1242507 23.2700041, 120.1240861 23.2698114)"
490528651,南12,tertiary,False,True,12.881,,"LINESTRING (120.1267718 23.2664688, 120.1266806 23.2665488)"
"[306488792, 738329681, 738329682]",17,primary,True,False,365.9920000000001,yes,"LINESTRING (120.1267718 23.2664688, 120.1268053 23.2667324, 120.1268187 23.2671107, 120.1267932 23.2674741, 120.1265492 23.2692056, 120.1264886 23.2696354, 120.1264741 23.2697386)"
490528651,南12,tertiary,False,False,413.11699999999996,,"LINESTRING (120.1267718 23.2664688, 120.1272566 23.2660955, 120.1299071 23.2641223)"
"[700681480, 364734261]",,residential,False,False,326.389,,"LINESTRING (120.1243175 23.2666123, 120.1243371 23.2666995, 120.1244545 23.2668678, 120.124629 23.2671181, 120.1246805 23.2672122, 120.1247054 23.2673033, 120.1243253 23.2678614, 120.123757 23.2685725, 120.1236713 23.2686598, 120.1235179 23.2688459, 120.1233438 23.2690488)"
306488799,南15,tertiary,False,False,113.76599999999999,,"LINESTRING (120.1233438 23.2690488, 120.1236207 23.2693433, 120.1240861 23.2698114)"
"[700681480, 364734261]",,residential,False,True,326.389,,"LINESTRING (120.1233438 23.2690488, 120.1235179 23.2688459, 120.1236713 23.2686598, 120.123757 23.2685725, 120.1243253 23.2678614, 120.1247054 23.2673033, 120.1246805 23.2672122, 120.124629 23.2671181, 120.1244545 23.2668678, 120.1243371 23.2666995, 120.1243175 23.2666123)"
490527011,171,secondary,False,False,208.648,,"LINESTRING (120.1263869 23.2697607, 120.124431 23.2703015)"
490527011,171,secondary,False,True,9.24,,"LINESTRING (120.1263869 23.2697607, 120.1264741 23.2697386)"
"[306488793, 738329683, 738329684]",17,primary,True,False,359.57,yes,"LINESTRING (120.1263869 23.2697607, 120.1263995 23.2696648, 120.1264619 23.2691908, 120.126525 23.2687111, 120.1266953 23.2675172, 120.1267316 23.2671341, 120.1267101 23.2667312, 120.1266806 23.2665488)"
490528651,南12,tertiary,False,False,12.881,,"LINESTRING (120.1266806 23.2665488, 120.1267718 23.2664688)"
156444079,南12,tertiary,False,False,451.8320000000001,,"LINESTRING (120.1266806 23.2665488, 120.1264724 23.266747, 120.1262539 23.2669438, 120.1257831 23.2675603, 120.125736 23.2676618, 120.1256952 23.2677496, 120.1256682 23.2678117, 120.125279 23.2683631, 120.1252164 23.2684735, 120.125057 23.2686514, 120.1248735 23.2688564, 120.124801 23.2689248, 120.1246321 23.2690831, 120.1245334 23.2691915, 120.1243973 23.2693742, 120.1243872 23.2693877, 120.124243 23.2696186, 120.1242 23.2696832, 120.1240861 23.2698114)"
156444079,南12,tertiary,False,True,451.832,,"LINESTRING (120.1240861 23.2698114, 120.1242 23.2696832, 120.124243 23.2696186, 120.1243872 23.2693877, 120.1243973 23.2693742, 120.1245334 23.2691915, 120.1246321 23.2690831, 120.124801 23.2689248, 120.1248735 23.2688564, 120.125057 23.2686514, 120.1252164 23.2684735, 120.125279 23.2683631, 120.1256682 23.2678117, 120.1256952 23.2677496, 120.125736 23.2676618, 120.1257831 23.2675603, 120.1262539 23.2669438, 120.1264724 23.266747, 120.1266806 23.2665488)"
"[550987330, 429938668, 306488799]",南15,tertiary,False,False,65.262,yes,"LINESTRING (120.1240861 23.2698114, 120.1242507 23.2700041, 120.124284 23.2700487, 120.1243814 23.2701932, 120.1244089 23.2702404, 120.124431 23.2703015)"
306488799,南15,tertiary,False,True,113.76599999999999,,"LINESTRING (120.1240861 23.2698114, 120.1236207 23.2693433, 120.1233438 23.2690488)"
156689609,,unclassified,False,False,214.661,,"LINESTRING (120.1280152 23.2635173, 120.1281139 23.2635506, 120.1290366 23.2635913, 120.1292606 23.2636258, 120.1293545 23.2636714, 120.1299071 23.2641223)"
156689609,,unclassified,False,True,214.661,,"LINESTRING (120.1299071 23.2641223, 120.1293545 23.2636714, 120.1292606 23.2636258, 120.1290366 23.2635913, 120.1281139 23.2635506, 120.1280152 23.2635173)"
490528651,南12,tertiary,False,True,413.11699999999996,,"LINESTRING (120.1299071 23.2641223, 120.1272566 23.2660955, 120.1267718 23.2664688)"
