osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,lanes,tunnel
1027639114,,residential,False,True,99.286,"LINESTRING (120.5140013 22.4938334, 120.5133847 22.4938124, 120.5133409 22.4938548, 120.5133147 22.4941179)",,,,
303325639,仁里路,residential,False,False,68.549,"LINESTRING (120.5117434 22.4946299, 120.5117366 22.4944138, 120.5116935 22.4940155)",,,,
680762962,,residential,False,True,421.12,"LINESTRING (120.5117434 22.4946299, 120.5111591 22.4946571, 120.5110185 22.4946507, 120.5109134 22.4946437, 120.5108598 22.494614, 120.5101576 22.4938921, 120.5098566 22.4937714, 120.5098089 22.4937211, 120.5098164 22.4936177, 120.5098137 22.4935484, 120.5097601 22.493474, 120.509141 22.4930669, 120.5090739 22.4930322, 120.5090573 22.4929833, 120.5090255 22.492843, 120.5089527 22.492458)",,,,
923032205,,residential,False,False,74.839,"LINESTRING (120.5117434 22.4946299, 120.5118436 22.4946055, 120.5120712 22.494628, 120.5121128 22.4946259, 120.5122467 22.4946174, 120.5123647 22.4946099, 120.5124654 22.4945962)",,,,
1027639119,勝利路,secondary,False,True,27.605,"LINESTRING (120.5120891 22.4897549, 120.5123576 22.4897642)",187乙,,,
308083956,光華路,tertiary,False,False,61.068,"LINESTRING (120.5120891 22.4897549, 120.5121981 22.4894354, 120.5123397 22.4892658)",屏120,,,
1027639119,勝利路,secondary,False,False,54.724000000000004,"LINESTRING (120.5120891 22.4897549, 120.5119574 22.4897599, 120.5119129 22.4897615, 120.5115569 22.4897753)",187乙,,,
303325639,仁里路,residential,False,True,129.997,"LINESTRING (120.511477 22.4919308, 120.5114763 22.4921182, 120.5115261 22.4923426, 120.5115649 22.4927092, 120.5115894 22.4930928)",,,,
"[680763683, 308083963]",,unclassified,False,True,245.305,"LINESTRING (120.511477 22.4919308, 120.5116165 22.491789, 120.5115569 22.4897753)",,,,
680763684,仁里路,residential,False,False,188.99099999999999,"LINESTRING (120.511477 22.4919308, 120.5105836 22.4909499, 120.5105608 22.4909249, 120.5102925 22.4906304)",,,,
680763684,仁里路,residential,False,True,82.982,"LINESTRING (120.5097612 22.4900683, 120.5102925 22.4906304)",,,,
797849741,三民路,secondary,False,False,15.637999999999998,"LINESTRING (120.5097612 22.4900683, 120.5096501 22.4900669, 120.509609 22.4900664)",187乙,,,
797849741,三民路,secondary,False,True,191.622,"LINESTRING (120.5097612 22.4900683, 120.5109016 22.4900453, 120.5110971 22.4900017, 120.5111929 22.4899748, 120.5113792 22.4898738, 120.5115569 22.4897753)",187乙,,,
"[680763683, 308083963]",,unclassified,False,False,245.305,"LINESTRING (120.5115569 22.4897753, 120.5116165 22.491789, 120.511477 22.4919308)",,,,
797849741,三民路,secondary,False,False,191.622,"LINESTRING (120.5115569 22.4897753, 120.5113792 22.4898738, 120.5111929 22.4899748, 120.5110971 22.4900017, 120.5109016 22.4900453, 120.5097612 22.4900683)",187乙,,,
1027639119,勝利路,secondary,False,True,54.724000000000004,"LINESTRING (120.5115569 22.4897753, 120.5119129 22.4897615, 120.5119574 22.4897599, 120.5120891 22.4897549)",187乙,,,
823044139,仁里路11巷,unclassified,False,True,69.17099999999999,"LINESTRING (120.51043 22.4937237, 120.5105178 22.4938098, 120.5106211 22.4938959, 120.5106707 22.4939238, 120.5108336 22.4939963, 120.5109909 22.4940488)",,,,
303325639,仁里路,residential,False,False,103.173,"LINESTRING (120.5116935 22.4940155, 120.5116657 22.4936938, 120.5116259 22.493402, 120.5115894 22.4930928)",,,,
303325639,仁里路,residential,False,True,68.549,"LINESTRING (120.5116935 22.4940155, 120.5117366 22.4944138, 120.5117434 22.4946299)",,,,
823044139,仁里路11巷,unclassified,False,False,72.67500000000001,"LINESTRING (120.5116935 22.4940155, 120.5111478 22.494068, 120.5110975 22.4940672, 120.5110605 22.494061, 120.5109909 22.4940488)",,,,
308827509,仁里路13巷,unclassified,False,True,236.72200000000004,"LINESTRING (120.510082 22.491294, 120.5102473 22.4914592, 120.5104658 22.4916862, 120.5107481 22.4919817, 120.5108428 22.4921002, 120.5108724 22.4922736, 120.5108884 22.4924149, 120.5109096 22.4926216, 120.5109208 22.4927792, 120.5109753 22.4931513)",,,,
308827513,,unclassified,False,False,60.56699999999999,"LINESTRING (120.5103963 22.4932538, 120.5105875 22.4932199, 120.5109753 22.4931513)",,,,
308827513,,unclassified,False,False,63.425,"LINESTRING (120.5109753 22.4931513, 120.5115894 22.4930928)",,,,
308827509,仁里路13巷,unclassified,False,False,236.72199999999998,"LINESTRING (120.5109753 22.4931513, 120.5109208 22.4927792, 120.5109096 22.4926216, 120.5108884 22.4924149, 120.5108724 22.4922736, 120.5108428 22.4921002, 120.5107481 22.4919817, 120.5104658 22.4916862, 120.5102473 22.4914592, 120.510082 22.491294)",,,,
308827509,仁里路13巷,unclassified,False,True,101.308,"LINESTRING (120.5109753 22.4931513, 120.5110084 22.4934732, 120.5110358 22.4936649, 120.5110451 22.4937619, 120.5110435 22.4938959, 120.511032 22.4939762, 120.5110079 22.4940156, 120.5109909 22.4940488)",,,,
308827513,,unclassified,False,True,60.56699999999999,"LINESTRING (120.5109753 22.4931513, 120.5105875 22.4932199, 120.5103963 22.4932538)",,,,
308827513,,unclassified,False,True,63.425,"LINESTRING (120.5115894 22.4930928, 120.5109753 22.4931513)",,,,
303325639,仁里路,residential,False,False,129.997,"LINESTRING (120.5115894 22.4930928, 120.5115649 22.4927092, 120.5115261 22.4923426, 120.5114763 22.4921182, 120.511477 22.4919308)",,,,
303325639,仁里路,residential,False,True,103.173,"LINESTRING (120.5115894 22.4930928, 120.5116259 22.493402, 120.5116657 22.4936938, 120.5116935 22.4940155)",,,,
308827520,仁愛路,residential,False,True,88.689,"LINESTRING (120.5094313 22.4905892, 120.5099833 22.4906331, 120.5102925 22.4906304)",,,,
308827564,仁愛路,residential,False,False,172.36900000000003,"LINESTRING (120.5094313 22.4905892, 120.5088948 22.4905278, 120.5083305 22.4904469, 120.5081674 22.4903746, 120.5080802 22.4903035, 120.5080553 22.4902182, 120.5080677 22.4900585)",,,,
465896657,營安路,residential,False,False,61.608,"LINESTRING (120.5094313 22.4905892, 120.509524 22.4904422, 120.509609 22.4900664)",,,,
465896657,營安路,residential,False,True,224.904,"LINESTRING (120.5094313 22.4905892, 120.5089713 22.4911052, 120.508813 22.4913803, 120.5086141 22.4915074, 120.5085037 22.4914984, 120.5083439 22.4914815, 120.5077359 22.4913969)",,,,
797849741,三民路,secondary,False,False,31.658,"LINESTRING (120.5080677 22.4900585, 120.5077598 22.4900471)",187乙,,,
308827564,仁愛路,residential,False,True,172.369,"LINESTRING (120.5080677 22.4900585, 120.5080553 22.4902182, 120.5080802 22.4903035, 120.5081674 22.4903746, 120.5083305 22.4904469, 120.5088948 22.4905278, 120.5094313 22.4905892)",,,,
797849741,三民路,secondary,False,True,129.303,"LINESTRING (120.5080677 22.4900585, 120.5084801 22.4900831, 120.5093251 22.4900617)",187乙,,,
308827522,,unclassified,False,True,113.069,"LINESTRING (120.5092775 22.4890458, 120.5093251 22.4900617)",,,,
199680814,人和路,unclassified,False,False,160.606,"LINESTRING (120.5092775 22.4890458, 120.5083091 22.4891052, 120.5077698 22.4891522, 120.507719 22.4891566)",,,,
199680814,人和路,unclassified,False,True,123.707,"LINESTRING (120.5092775 22.4890458, 120.5096716 22.4890531, 120.5104159 22.4890632, 120.5104725 22.4890937)",,,,
199680814,人和路,unclassified,False,False,123.707,"LINESTRING (120.5104725 22.4890937, 120.5104159 22.4890632, 120.5096716 22.4890531, 120.5092775 22.4890458)",,,,
199680814,人和路,unclassified,False,True,110.371,"LINESTRING (120.5104725 22.4890937, 120.5109108 22.4890506, 120.5114859 22.4890351, 120.5115435 22.4890276)",,,,
308827523,,unclassified,False,True,229.243,"LINESTRING (120.5104725 22.4890937, 120.5102127 22.4887562, 120.509995 22.4884463, 120.5099401 22.4882462, 120.5098123 22.4880032, 120.509658 22.4877176, 120.509617 22.4875435, 120.5095892 22.4874185, 120.5095374 22.4872487)",,,,
199680814,人和路,unclassified,False,False,157.187,"LINESTRING (120.507719 22.4891566, 120.5076724 22.4891317, 120.5073995 22.4891399, 120.5065978 22.4891745, 120.5062082 22.4892603)",,,,
199680814,人和路,unclassified,False,True,160.606,"LINESTRING (120.507719 22.4891566, 120.5077698 22.4891522, 120.5083091 22.4891052, 120.5092775 22.4890458)",,,,
308827553,民權路,residential,False,True,99.22599999999998,"LINESTRING (120.507719 22.4891566, 120.5077296 22.489271, 120.5077417 22.4894333, 120.5077578 22.4895882, 120.5077578 22.4896514, 120.5077645 22.4897951, 120.5077578 22.4898943, 120.5077598 22.4900471)",,,,
521611029,人和路,tertiary,False,False,123.26299999999999,"LINESTRING (120.5053143 22.4885221, 120.505761 22.4888648, 120.5060131 22.4890804, 120.5062082 22.4892603)",屏73,,,
797849741,三民路,secondary,False,False,40.007,"LINESTRING (120.5077598 22.4900471, 120.5073704 22.4900495)",187乙,,,
797849741,三民路,secondary,False,True,31.658,"LINESTRING (120.5077598 22.4900471, 120.5080677 22.4900585)",187乙,,,
308827553,民權路,residential,False,False,99.226,"LINESTRING (120.5077598 22.4900471, 120.5077578 22.4898943, 120.5077645 22.4897951, 120.5077578 22.4896514, 120.5077578 22.4895882, 120.5077417 22.4894333, 120.5077296 22.489271, 120.507719 22.4891566)",,,,
308827702,南州路2巷,unclassified,False,False,94.408,"LINESTRING (120.5083074 22.4928118, 120.5076758 22.4934285)",,,,
"[225771984, 225771981, 225771982]","['民族路', '南州路']",tertiary,False,False,198.962,"LINESTRING (120.5083074 22.4928118, 120.5079789 22.4926112, 120.5076792 22.4924464, 120.5075747 22.4923403, 120.5075948 22.4921238, 120.5076278 22.4919803, 120.5076378 22.4917361, 120.5077138 22.4914514, 120.5077359 22.4913969)",屏73,yes,,
225771982,南州路,tertiary,False,True,227.578,"LINESTRING (120.5083074 22.4928118, 120.5085535 22.493077, 120.5088086 22.4933207, 120.509007 22.4935167, 120.5091855 22.4937126, 120.5092988 22.4938905, 120.509363 22.4940535, 120.5093778 22.4941808, 120.5093593 22.4945063)",屏73,,,
225771979,長興路,tertiary,False,False,274.021,"LINESTRING (120.5067182 22.494232, 120.507969 22.4942743, 120.5082057 22.4942911, 120.508434 22.4943184, 120.5085954 22.4943388, 120.5093593 22.4945063)",屏72,,,
308827702,南州路2巷,unclassified,False,True,132.904,"LINESTRING (120.5067182 22.494232, 120.5072504 22.4937762, 120.5076758 22.4934285)",,,,
308827702,南州路2巷,unclassified,False,True,94.408,"LINESTRING (120.5076758 22.4934285, 120.5083074 22.4928118)",,,,
308827702,南州路2巷,unclassified,False,False,132.904,"LINESTRING (120.5076758 22.4934285, 120.5072504 22.4937762, 120.5067182 22.494232)",,,,
308827704,,unclassified,False,False,130.73899999999998,"LINESTRING (120.5076758 22.4934285, 120.5072663 22.4930041, 120.507154 22.4928007, 120.5070963 22.4924256)",,,,
308827704,,unclassified,False,True,130.739,"LINESTRING (120.5070963 22.4924256, 120.507154 22.4928007, 120.5072663 22.4930041, 120.5076758 22.4934285)",,,,
"[308827521, 308827565]",營安路,"['unclassified', 'residential']",False,False,281.11,"LINESTRING (120.5051814 22.4918999, 120.5053782 22.4920127, 120.5054426 22.4920143, 120.5055944 22.4919964, 120.5060499 22.4918564, 120.506125 22.4918217, 120.5061753 22.4918062, 120.5062652 22.4917709, 120.5063919 22.491717, 120.5069203 22.4914425, 120.5071644 22.4913775, 120.5074296 22.4913723, 120.5077359 22.4913969)",,,,
680763684,仁里路,residential,False,False,82.982,"LINESTRING (120.5102925 22.4906304, 120.5097612 22.4900683)",,,,
308827520,仁愛路,residential,False,False,88.689,"LINESTRING (120.5102925 22.4906304, 120.5099833 22.4906331, 120.5094313 22.4905892)",,,,
680763684,仁里路,residential,False,True,188.99099999999999,"LINESTRING (120.5102925 22.4906304, 120.5105608 22.4909249, 120.5105836 22.4909499, 120.511477 22.4919308)",,,,
797849741,三民路,secondary,False,False,29.172,"LINESTRING (120.509609 22.4900664, 120.5093251 22.4900617)",187乙,,,
465896657,營安路,residential,False,True,61.608,"LINESTRING (120.509609 22.4900664, 120.509524 22.4904422, 120.5094313 22.4905892)",,,,
797849741,三民路,secondary,False,True,15.637999999999998,"LINESTRING (120.509609 22.4900664, 120.5096501 22.4900669, 120.5097612 22.4900683)",187乙,,,
308827522,,unclassified,False,False,113.069,"LINESTRING (120.5093251 22.4900617, 120.5092775 22.4890458)",,,,
797849741,三民路,secondary,False,True,29.172,"LINESTRING (120.5093251 22.4900617, 120.509609 22.4900664)",187乙,,,
797849741,三民路,secondary,False,False,129.303,"LINESTRING (120.5093251 22.4900617, 120.5084801 22.4900831, 120.5080677 22.4900585)",187乙,,,
680762962,,residential,False,False,421.11999999999995,"LINESTRING (120.5089527 22.492458, 120.5090255 22.492843, 120.5090573 22.4929833, 120.5090739 22.4930322, 120.509141 22.4930669, 120.5097601 22.493474, 120.5098137 22.4935484, 120.5098164 22.4936177, 120.5098089 22.4937211, 120.5098566 22.4937714, 120.5101576 22.4938921, 120.5108598 22.494614, 120.5109134 22.4946437, 120.5110185 22.4946507, 120.5111591 22.4946571, 120.5117434 22.4946299)",,,,
"[686069788, 1054643758, 1054643759]",,unclassified,False,False,190.21800000000002,"LINESTRING (120.5115299 22.4889635, 120.5115893 22.4889688, 120.5116161 22.4889688, 120.511643 22.4889415, 120.511679 22.4888517, 120.5117273 22.4887277, 120.511739 22.4886613, 120.5117549 22.4886068, 120.5118119 22.4884908, 120.5118802 22.4884774, 120.5119619 22.4884781, 120.5120046 22.4884441, 120.5120287 22.4883995, 120.5120989 22.4882501, 120.512174 22.4880171, 120.5122116 22.4878139, 120.5122545 22.4877073, 120.5122974 22.4876305, 120.5123564 22.4876032)",,,,yes
"[686069788, 1054643758, 1054643759]",,unclassified,False,True,190.218,"LINESTRING (120.5123564 22.4876032, 120.5122974 22.4876305, 120.5122545 22.4877073, 120.5122116 22.4878139, 120.512174 22.4880171, 120.5120989 22.4882501, 120.5120287 22.4883995, 120.5120046 22.4884441, 120.5119619 22.4884781, 120.5118802 22.4884774, 120.5118119 22.4884908, 120.5117549 22.4886068, 120.511739 22.4886613, 120.5117273 22.4887277, 120.511679 22.4888517, 120.511643 22.4889415, 120.5116161 22.4889688, 120.5115893 22.4889688, 120.5115299 22.4889635)",,,,yes
923382302,糖鐵自行車道,residential,False,True,185.18099999999998,"LINESTRING (120.5123564 22.4876032, 120.5123127 22.4879228, 120.5123397 22.4892658)",,,,
923382302,糖鐵自行車道,residential,False,True,55.45,"LINESTRING (120.5123397 22.4892658, 120.5123576 22.4897642)",,,,
308083956,光華路,tertiary,False,True,61.068,"LINESTRING (120.5123397 22.4892658, 120.5121981 22.4894354, 120.5120891 22.4897549)",屏120,,,
923382302,糖鐵自行車道,residential,False,False,185.18099999999998,"LINESTRING (120.5123397 22.4892658, 120.5123127 22.4879228, 120.5123564 22.4876032)",,,,
923032199,,residential,False,False,47.498,"LINESTRING (120.5139796 22.4944661, 120.5144418 22.4944764)",,,,
923032199,,residential,False,True,33.766,"LINESTRING (120.5139796 22.4944661, 120.5136513 22.4944517)",,,,
1027639116,,residential,False,False,36.902,"LINESTRING (120.5139796 22.4944661, 120.513991 22.4941344)",,,,
1027639115,,unclassified,False,True,69.504,"LINESTRING (120.513991 22.4941344, 120.5133147 22.4941179)",,,,
1027639116,,residential,False,False,33.486,"LINESTRING (120.513991 22.4941344, 120.5140013 22.4938334)",,,,
1027639116,,residential,False,True,36.902,"LINESTRING (120.513991 22.4941344, 120.5139796 22.4944661)",,,,
923032204,,residential,False,False,36.572,"LINESTRING (120.5144543 22.4941477, 120.5144418 22.4944764)",,,,
923032204,,residential,False,True,35.237,"LINESTRING (120.5144543 22.4941477, 120.5144663 22.493831)",,,,
923032199,,residential,False,True,47.498,"LINESTRING (120.5144418 22.4944764, 120.5139796 22.4944661)",,,,
923032204,,residential,False,True,36.572,"LINESTRING (120.5144418 22.4944764, 120.5144543 22.4941477)",,,,
923032204,,residential,False,False,35.237,"LINESTRING (120.5144663 22.493831, 120.5144543 22.4941477)",,,,
1027639117,,residential,False,False,47.773,"LINESTRING (120.5144663 22.493831, 120.5140013 22.4938334)",,,,
"[1027639113, 923032205]",,residential,False,False,90.007,"LINESTRING (120.5124654 22.4945962, 120.512586 22.4945666, 120.5126591 22.4945552, 120.5127977 22.4945336, 120.5130903 22.4944848, 120.5132594 22.4944446, 120.5133236 22.4944372)",,,2,
923032205,,residential,False,True,74.839,"LINESTRING (120.5124654 22.4945962, 120.5123647 22.4946099, 120.5122467 22.4946174, 120.5121128 22.4946259, 120.5120712 22.494628, 120.5118436 22.4946055, 120.5117434 22.4946299)",,,,
923382302,糖鐵自行車道,residential,False,False,55.45,"LINESTRING (120.5123576 22.4897642, 120.5123397 22.4892658)",,,,
1027639119,勝利路,secondary,False,False,27.605,"LINESTRING (120.5123576 22.4897642, 120.5120891 22.4897549)",187乙,,,
308827509,仁里路13巷,unclassified,False,False,101.308,"LINESTRING (120.5109909 22.4940488, 120.5110079 22.4940156, 120.511032 22.4939762, 120.5110435 22.4938959, 120.5110451 22.4937619, 120.5110358 22.4936649, 120.5110084 22.4934732, 120.5109753 22.4931513)",,,,
823044139,仁里路11巷,unclassified,False,False,69.17099999999999,"LINESTRING (120.5109909 22.4940488, 120.5108336 22.4939963, 120.5106707 22.4939238, 120.5106211 22.4938959, 120.5105178 22.4938098, 120.51043 22.4937237)",,,,
823044139,仁里路11巷,unclassified,False,True,72.675,"LINESTRING (120.5109909 22.4940488, 120.5110605 22.494061, 120.5110975 22.4940672, 120.5111478 22.494068, 120.5116935 22.4940155)",,,,
923032199,,residential,False,False,33.766,"LINESTRING (120.5136513 22.4944517, 120.5139796 22.4944661)",,,,
923032199,,residential,False,True,33.705,"LINESTRING (120.5136513 22.4944517, 120.5133236 22.4944372)",,,,
