osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge
16131306,True,US 209 Business;PA 191,Main Street,primary,25 mph,False,159.948,"LINESTRING (-75.1904755 40.9863449, -75.190399 40.9863941, -75.1903326 40.9864529, -75.1902489 40.9865659, -75.1901963 40.9866359, -75.1900765 40.9868058, -75.1895348 40.9875883)",,
61698473,False,US 209 Business,Main Street,primary,25 mph,True,230.46200000000002,"LINESTRING (-75.1904755 40.9863449, -75.1906085 40.9862944, -75.1908924 40.9862204, -75.191149 40.9861539, -75.1920576 40.9859168, -75.1924684 40.9858111, -75.1930046 40.9856732, -75.1930645 40.9856578)",4,
632343519,True,PA 191,Broad Street,secondary,30 mph,False,33.101,"LINESTRING (-75.1904755 40.9863449, -75.1905223 40.9862584, -75.1905345 40.9862068, -75.1905368 40.9861759, -75.1905392 40.9861349, -75.1905289 40.9861128, -75.190494 40.9860629)",,
16092283,True,US 209 Business;PA 191,North 5th Street,primary,25 mph,False,79.92500000000001,"LINESTRING (-75.1909144 40.9869807, -75.190893 40.9869469, -75.1908385 40.9868654, -75.1908073 40.9868247, -75.190641 40.986608, -75.1905848 40.9865351, -75.1905322 40.9864668, -75.1905188 40.9864352, -75.1904755 40.9863449)",,
67868561,True,PA 191,North 5th Street,secondary,45 mph,False,17.594,"LINESTRING (-75.1910248 40.9871152, -75.1909144 40.9869807)",,
534714206,False,PA 191,North 5th Street,secondary,25 mph,False,15.746,"LINESTRING (-75.1910248 40.9871152, -75.1910674 40.9871646, -75.1911271 40.9872339)",2,
16112171,False,,Sarah Street,unclassified,,False,147.602,"LINESTRING (-75.1918096 40.988158, -75.1917267 40.9881852, -75.1916743 40.9882024, -75.1915653 40.9882383, -75.191458 40.988276, -75.1913653 40.9883086, -75.1911953 40.9884107, -75.1909271 40.9886277, -75.1908211 40.9886775, -75.190703 40.9887228, -75.1903101 40.9887929)",,
16112175,False,,Sarah Street,residential,25 mph,True,194.006,"LINESTRING (-75.1918096 40.988158, -75.1918952 40.988126, -75.1919553 40.9881034, -75.1924786 40.9879553, -75.1934001 40.9876946, -75.1939092 40.9875505, -75.1939673 40.9875341)",,
534714206,False,PA 191,North 5th Street,secondary,25 mph,False,125.93900000000001,"LINESTRING (-75.1918096 40.988158, -75.191825 40.988231, -75.1918267 40.9883166, -75.1917676 40.9886608, -75.1917428 40.9888055, -75.1917037 40.9891389, -75.1917302 40.9892829)",2,
534714206,False,PA 191,North 5th Street,secondary,25 mph,True,63.078,"LINESTRING (-75.1918096 40.988158, -75.1917876 40.9880951, -75.1917529 40.9880227, -75.1915944 40.9877764, -75.191485 40.9876495)",2,
16128403,False,,Thomas Street,residential,15 mph,True,106.97800000000001,"LINESTRING (-75.1917302 40.9892829, -75.1918313 40.9892542, -75.1929233 40.9889445)",,
534714206,False,PA 191,North 5th Street,secondary,25 mph,False,107.559,"LINESTRING (-75.1917302 40.9892829, -75.1918309 40.9894613, -75.1919869 40.9897377, -75.1922325 40.9901728)",2,
534714206,False,PA 191,North 5th Street,secondary,25 mph,True,125.93900000000001,"LINESTRING (-75.1917302 40.9892829, -75.1917037 40.9891389, -75.1917428 40.9888055, -75.1917676 40.9886608, -75.1918267 40.9883166, -75.191825 40.988231, -75.1918096 40.988158)",2,
534714206,False,PA 191,North 5th Street,secondary,25 mph,False,84.2,"LINESTRING (-75.1922325 40.9901728, -75.1926283 40.9908686)",2,
16133469,False,,Scott Street,residential,15 mph,True,103.789,"LINESTRING (-75.1922325 40.9901728, -75.1922962 40.9901549, -75.1933916 40.9898476)",,
534714206,False,PA 191,North 5th Street,secondary,25 mph,True,107.559,"LINESTRING (-75.1922325 40.9901728, -75.1919869 40.9897377, -75.1918309 40.9894613, -75.1917302 40.9892829)",2,
534714206,False,PA 191,North 5th Street,secondary,25 mph,True,84.2,"LINESTRING (-75.1926283 40.9908686, -75.1922325 40.9901728)",2,
16133542,False,,Fulmer Avenue,residential,,True,129.103,"LINESTRING (-75.1926283 40.9908686, -75.1933075 40.9906862, -75.1940245 40.9904936, -75.1940775 40.9904794)",,
16109630,False,PA 191,Broad Street,secondary,30 mph,False,109.422,"LINESTRING (-75.1891499 40.9820036, -75.1892682 40.9822604, -75.1892885 40.9823043, -75.1895783 40.982933)",,
16102856,True,,North 6th Street,residential,,False,138.296,"LINESTRING (-75.1930645 40.9856578, -75.1931161 40.9857628, -75.193379 40.9862976, -75.1935737 40.9867078, -75.1936298 40.986826)",,
16116127,False,,South 6th Street,residential,,True,141.039,"LINESTRING (-75.1930645 40.9856578, -75.1930143 40.9855542, -75.1927977 40.9851067, -75.1927553 40.9850152, -75.192533 40.9845363, -75.1924991 40.9844634)",,
61698473,False,US 209 Business,Main Street,primary,25 mph,False,230.462,"LINESTRING (-75.1930645 40.9856578, -75.1930046 40.9856732, -75.1924684 40.9858111, -75.1920576 40.9859168, -75.191149 40.9861539, -75.1908924 40.9862204, -75.1906085 40.9862944, -75.1904755 40.9863449)",4,
61698473,False,US 209 Business,Main Street,primary,25 mph,True,92.085,"LINESTRING (-75.1930645 40.9856578, -75.1931327 40.9856391, -75.1939878 40.9854048, -75.1940957 40.9853752)",4,
16102856,True,,North 6th Street,residential,,False,83.67999999999999,"LINESTRING (-75.1936298 40.986826, -75.1936553 40.9868826, -75.1937427 40.9870653, -75.1937678 40.9871177, -75.1938084 40.9872023, -75.193822 40.9872307, -75.1939379 40.9874716, -75.1939673 40.9875341)",,
16106156,True,,Monroe Street,residential,,False,79.894,"LINESTRING (-75.1936298 40.986826, -75.1936943 40.9868079, -75.1940871 40.9866977, -75.1944545 40.9865951, -75.194522 40.9865757)",,
16102856,True,,North 6th Street,residential,,False,115.44,"LINESTRING (-75.1939673 40.9875341, -75.193999 40.987601, -75.1944057 40.988459, -75.1944306 40.9885116)",,
16112175,False,,Sarah Street,residential,25 mph,False,194.00599999999997,"LINESTRING (-75.1939673 40.9875341, -75.1939092 40.9875505, -75.1934001 40.9876946, -75.1924786 40.9879553, -75.1919553 40.9881034, -75.1918952 40.988126, -75.1918096 40.988158)",,
16112175,False,,Sarah Street,residential,25 mph,True,107.962,"LINESTRING (-75.1939673 40.9875341, -75.1940276 40.9875171, -75.1943338 40.9874306, -75.1949517 40.9872561, -75.1951036 40.9872132, -75.195172 40.9871939)",,
16102856,True,,North 6th Street,residential,,False,108.56299999999999,"LINESTRING (-75.1944306 40.9885116, -75.1944581 40.9885671, -75.1946632 40.9889804, -75.1948624 40.9893818, -75.1948843 40.9894259)",,
16128403,False,,Thomas Street,residential,15 mph,False,135.362,"LINESTRING (-75.1944306 40.9885116, -75.1943712 40.9885286, -75.1929233 40.9889445)",,
16128403,False,,Thomas Street,residential,15 mph,True,108.742,"LINESTRING (-75.1944306 40.9885116, -75.1944887 40.988495, -75.195573 40.9881851, -75.1956422 40.9881653)",,
16133469,False,,Scott Street,residential,15 mph,False,104.091,"LINESTRING (-75.1948843 40.9894259, -75.1937246 40.9897576)",,
16133469,False,,Scott Street,residential,15 mph,True,107.28699999999999,"LINESTRING (-75.1948843 40.9894259, -75.195486 40.9892545, -75.1960404 40.9890966, -75.1960802 40.9890852)",,
16103314,False,,North 7th Street,residential,,False,105.437,"LINESTRING (-75.1940957 40.9853752, -75.1941773 40.9854738, -75.1942265 40.9855477, -75.1943864 40.9858953, -75.1944071 40.9859394, -75.1945551 40.9862547)",,
16116725,False,PA 611,South 7th Street,primary,25 mph,True,142.666,"LINESTRING (-75.1940957 40.9853752, -75.1940474 40.9852753, -75.1937864 40.9847358, -75.1935569 40.9842479, -75.1935194 40.9841682)",2,
61698473,False,US 209 Business,Main Street,primary,25 mph,False,92.085,"LINESTRING (-75.1940957 40.9853752, -75.1939878 40.9854048, -75.1931327 40.9856391, -75.1930645 40.9856578)",4,
61698474,False,US 209 Business;PA 611,Main Street,primary,25 mph,True,171.42700000000002,"LINESTRING (-75.1940957 40.9853752, -75.1942453 40.9853345, -75.1947477 40.9851979, -75.1958946 40.9848815, -75.196015 40.9848483)",2,
16106156,True,,Monroe Street,residential,,False,156.176,"LINESTRING (-75.1948275 40.9864923, -75.194898 40.9864731, -75.1952707 40.9863713, -75.195337 40.9863532, -75.1956048 40.9862801, -75.1956904 40.9862567, -75.1958316 40.9862182, -75.1959281 40.9861918, -75.1964835 40.9860402, -75.1965772 40.9860146)",,
158305705,False,,North 7th Street,residential,,False,83.202,"LINESTRING (-75.1948275 40.9864923, -75.1948545 40.9865472, -75.1951341 40.9871167, -75.195172 40.9871939)",,
158305706,True,,North 7th Street,residential,,False,39.068,"LINESTRING (-75.1948275 40.9864923, -75.194803 40.9864438, -75.1947542 40.986347, -75.1947319 40.9863101, -75.194707 40.986285, -75.1946834 40.9862708, -75.1946547 40.9862585, -75.1946042 40.9862505, -75.1945551 40.9862547)",,
16112175,False,,Sarah Street,residential,25 mph,False,107.962,"LINESTRING (-75.195172 40.9871939, -75.1951036 40.9872132, -75.1949517 40.9872561, -75.1943338 40.9874306, -75.1940276 40.9875171, -75.1939673 40.9875341)",,
16112175,False,,Sarah Street,residential,25 mph,True,154.745,"LINESTRING (-75.195172 40.9871939, -75.1952488 40.9871727, -75.1968324 40.9867362, -75.1969018 40.9867129)",,
158305705,False,,North 7th Street,residential,,False,114.99900000000001,"LINESTRING (-75.195172 40.9871939, -75.1952054 40.987263, -75.1954936 40.9878583, -75.1956177 40.9881148, -75.1956422 40.9881653)",,
158305705,False,,North 7th Street,residential,,True,83.202,"LINESTRING (-75.195172 40.9871939, -75.1951341 40.9871167, -75.1948545 40.9865472, -75.1948275 40.9864923)",,
16128403,False,,Thomas Street,residential,15 mph,False,108.742,"LINESTRING (-75.1956422 40.9881653, -75.195573 40.9881851, -75.1944887 40.988495, -75.1944306 40.9885116)",,
16128403,False,,Thomas Street,residential,15 mph,True,154.406,"LINESTRING (-75.1956422 40.9881653, -75.1957065 40.9881473, -75.1972969 40.9877034, -75.1973676 40.9876837)",,
158305705,False,,North 7th Street,residential,,False,108.694,"LINESTRING (-75.1956422 40.9881653, -75.1956683 40.9882202, -75.1958653 40.9886338, -75.19606 40.9890427, -75.1960802 40.9890852)",,
158305705,False,,North 7th Street,residential,,True,114.999,"LINESTRING (-75.1956422 40.9881653, -75.1956177 40.9881148, -75.1954936 40.9878583, -75.1952054 40.987263, -75.195172 40.9871939)",,
16133469,False,,Scott Street,residential,15 mph,False,107.287,"LINESTRING (-75.1960802 40.9890852, -75.1960404 40.9890966, -75.195486 40.9892545, -75.1948843 40.9894259)",,
16133469,False,,Scott Street,residential,15 mph,True,155.011,"LINESTRING (-75.1960802 40.9890852, -75.1977596 40.9886196, -75.1978138 40.9886046)",,
158305705,False,,North 7th Street,residential,,True,108.694,"LINESTRING (-75.1960802 40.9890852, -75.19606 40.9890427, -75.1958653 40.9886338, -75.1956683 40.9882202, -75.1956422 40.9881653)",,
16134227,False,PA 611,North 9th Street,primary,35 mph,False,36.617,"LINESTRING (-75.1984437 40.9855209, -75.1986039 40.9858272)",2,
16134227,False,PA 611,North 9th Street,primary,35 mph,True,139.534,"LINESTRING (-75.1984437 40.9855209, -75.1984262 40.985484, -75.1982058 40.9850202, -75.1981541 40.9849113, -75.1979234 40.9844316, -75.1978796 40.9843405)",2,
16106156,True,,Monroe Street,residential,,False,166.012,"LINESTRING (-75.1965772 40.9860146, -75.1966312 40.9860014, -75.1973465 40.9858111, -75.1975391 40.9857602, -75.1977392 40.9857072, -75.1979356 40.9856553, -75.19836 40.985543, -75.1984437 40.9855209)",,
16133546,False,,North 8th Street,residential,25 mph,False,82.28899999999999,"LINESTRING (-75.1965772 40.9860146, -75.1966041 40.9860724, -75.1968652 40.9866349, -75.1969018 40.9867129)",,
16133546,False,,North 8th Street,residential,25 mph,True,138.005,"LINESTRING (-75.1965772 40.9860146, -75.1965518 40.985962, -75.1963242 40.9854897, -75.1960787 40.9849804, -75.196015 40.9848483)",,
16135575,True,,Ann Street,residential,,False,32.309,"LINESTRING (-75.1968447 40.9832727, -75.1970238 40.9832226, -75.1972056 40.9831717)",,
16106800,True,,Williams Street,residential,,False,141.097,"LINESTRING (-75.197407 40.9844685, -75.1973653 40.9843792, -75.1972392 40.9841093, -75.1971428 40.983903, -75.1970356 40.9836763, -75.1968676 40.9833211, -75.1968447 40.9832727)",,
61698474,False,US 209 Business;PA 611,Main Street,primary,25 mph,False,124.242,"LINESTRING (-75.197407 40.9844685, -75.1972671 40.9845062, -75.1972472 40.9845116, -75.197079 40.984557, -75.1970003 40.9845785, -75.1967702 40.9846415, -75.1961156 40.9848207, -75.196015 40.9848483)",2,
61698474,False,US 209 Business;PA 611,Main Street,primary,25 mph,True,42.146,"LINESTRING (-75.197407 40.9844685, -75.197552 40.9844292, -75.1977617 40.9843724, -75.1978796 40.9843405)",2,
16107852,False,,Lenox Street,residential,,False,176.57,"LINESTRING (-75.1915727 40.9824283, -75.191503 40.982446, -75.1914413 40.9824616, -75.1907773 40.9826296, -75.189642 40.9829169, -75.1895783 40.982933)",,
"[144957168, 144957139, 781672951]",False,PA 611,Park Avenue,primary,"['35 mph', '25 mph']",False,256.76300000000003,"LINESTRING (-75.1915727 40.9824283, -75.1916335 40.9825363, -75.1916997 40.9826294, -75.1917765 40.9827006, -75.1932379 40.9837693, -75.193264 40.9837914, -75.1933385 40.9838544, -75.1934001 40.9839227, -75.1934608 40.9840353, -75.1935032 40.9841314, -75.1935194 40.9841682)",2,yes
16109630,False,PA 191,Broad Street,secondary,30 mph,False,102.219,"LINESTRING (-75.1895783 40.982933, -75.1899606 40.9838058)",,
16107852,False,,Lenox Street,residential,,True,176.57,"LINESTRING (-75.1895783 40.982933, -75.189642 40.9829169, -75.1907773 40.9826296, -75.1914413 40.9824616, -75.191503 40.982446, -75.1915727 40.9824283)",,
16109630,False,PA 191,Broad Street,secondary,30 mph,True,109.422,"LINESTRING (-75.1895783 40.982933, -75.1892885 40.9823043, -75.1892682 40.9822604, -75.1891499 40.9820036)",,
16108333,False,,Kane Street,residential,,False,96.17,"LINESTRING (-75.1894123 40.9894382, -75.1893622 40.9893886, -75.1893414 40.989368, -75.1891829 40.9892113, -75.1889937 40.989019, -75.1887829 40.9888048, -75.1887178 40.9887507)",,
"[526477810, 16136493]",True,US 209 Business,McConnell Street,primary,25 mph,False,70.309,"LINESTRING (-75.1894123 40.9894382, -75.1895353 40.9893715, -75.189651 40.9892812, -75.1898122 40.9891311, -75.1899575 40.9889649)",,
16108333,False,,Kane Street,residential,,True,96.17,"LINESTRING (-75.1887178 40.9887507, -75.1887829 40.9888048, -75.1889937 40.989019, -75.1891829 40.9892113, -75.1893414 40.989368, -75.1893622 40.9893886, -75.1894123 40.9894382)",,
16109630,False,PA 191,Broad Street,secondary,30 mph,True,102.219,"LINESTRING (-75.1899606 40.9838058, -75.1895783 40.982933)",,
"[144957146, 144957171, 16109630]",False,PA 191,Broad Street,secondary,30 mph,False,89.19600000000001,"LINESTRING (-75.1899606 40.9838058, -75.1900839 40.9840866, -75.1901959 40.9843631, -75.190248 40.9844744, -75.1902917 40.9845679)",2,yes
16112171,False,,Sarah Street,unclassified,,True,147.60199999999998,"LINESTRING (-75.1903101 40.9887929, -75.190703 40.9887228, -75.1908211 40.9886775, -75.1909271 40.9886277, -75.1911953 40.9884107, -75.1913653 40.9883086, -75.191458 40.988276, -75.1915653 40.9882383, -75.1916743 40.9882024, -75.1917267 40.9881852, -75.1918096 40.988158)",,
632343524,True,,Sarah Street,unclassified,,False,20.784,"LINESTRING (-75.1903101 40.9887929, -75.1902618 40.988782, -75.1902074 40.9887623, -75.1901816 40.9887477, -75.1901571 40.988729, -75.1901103 40.9886899)",,
16130626,True,,North 10th Street,residential,,False,13.84,"LINESTRING (-75.2000222 40.9854247, -75.1999682 40.9853071)",,
16112175,False,,Sarah Street,residential,25 mph,False,127.187,"LINESTRING (-75.2000222 40.9854247, -75.1999526 40.9854446, -75.1987453 40.9857892, -75.1986039 40.9858272)",,
