osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,tunnel,access,width,junction
"[172345033, 27745094]",True,"['Via Zebedia', 'Via Achille Mauri']",residential,30,False,100.21700000000001,"LINESTRING (9.1877526 45.4602503, 9.1875722 45.4605724, 9.1875704 45.4607308, 9.1875698 45.4607789, 9.1879804 45.4608186, 9.1879946 45.4608201, 9.1880128 45.460822, 9.1880435 45.4608496)",1,,,,
"[289381224, 43016041]",False,Via Achille Mauri,residential,30,False,35.579,"LINESTRING (9.1877526 45.4602503, 9.1880801 45.4602007, 9.1881819 45.4601844, 9.1881982 45.4601818)",1,,,,
27745095,True,Via Fieno,residential,30,False,101.169,"LINESTRING (9.1865541 45.4599032, 9.1865989 45.4599191, 9.1872244 45.4600874, 9.1877526 45.4602503)",1,,,,
"[273950075, 28660860]",True,Via Giuseppe Mengoni,"['residential', 'unclassified']",30,False,49.342,"LINESTRING (9.188549 45.4646992, 9.1885464 45.4648234, 9.1885434 45.4649516, 9.1885409 45.4651429)",,,,,
37335594,True,Via San Pietro all'Orto,residential,30,False,25.819,"LINESTRING (9.1948555 45.4676485, 9.1946039 45.4676853, 9.1945319 45.4676975)",,,,,
274827998,True,Via San Pietro all'Orto,residential,30,False,21.805999999999997,"LINESTRING (9.1948555 45.4676485, 9.1947857 45.4677891, 9.1947598 45.4678327)",,,,,
43160119,False,Via Paolo da Cannobio,unclassified,30,False,43.64,"LINESTRING (9.1895803 45.4608842, 9.189576 45.4608524, 9.1895677 45.4608262, 9.1895319 45.4607859, 9.1892542 45.4605762)",,,,,
275189750,True,Via Alberico Albricci,residential,30,False,107.29299999999999,"LINESTRING (9.1895803 45.4608842, 9.1897332 45.4608561, 9.1908035 45.4606521, 9.1909082 45.4606321)",,,,,
8423865,False,Via Rastrelli,residential,30,True,81.898,"LINESTRING (9.1920366 45.461642, 9.1913635 45.4620863, 9.1912718 45.4621467)",,,no,,
"[252415761, 234305180, 275253903]",True,Piazza Fontana,residential,30,False,86.73199999999999,"LINESTRING (9.1948766 45.4630158, 9.1948143 45.46311, 9.194768 45.4632099, 9.1947468 45.4632452, 9.1947343 45.4632638, 9.1947191 45.4632824, 9.1946956 45.4633033, 9.1946763 45.4633172, 9.1946489 45.4633311, 9.1946211 45.4633419, 9.1945879 45.4633527, 9.1945406 45.4633653, 9.1944454 45.4633875, 9.1942991 45.4634208, 9.1942573 45.4634313, 9.1942249 45.4634415, 9.1941979 45.4634516, 9.1941719 45.4634652, 9.1941513 45.4634806, 9.1941216 45.4635124)",,,,,
"[234305185, 1205268356, 289985271]",True,Via Larga,"['unclassified', 'residential']",30,False,88.96199999999999,"LINESTRING (9.1948766 45.4630158, 9.1948488 45.4630056, 9.1947855 45.4629821, 9.194651 45.4629282, 9.194578 45.462898, 9.1945094 45.4628663, 9.1941584 45.4626939, 9.1939856 45.4626091, 9.193923 45.4625783)",2,,,,
"[307140232, 275258954, 275258955, 275258956, 491530383]",False,Via Larga,"['unclassified', 'residential']",,True,18.663,"LINESTRING (9.1948766 45.4630158, 9.1949023 45.4629719, 9.194923 45.4629335, 9.1949304 45.4629188, 9.194937 45.462909, 9.194975 45.4628633)",,,,,
"[168553882, 166039362]",True,Via Santa Maria Valle,residential,30,False,54.269000000000005,"LINESTRING (9.1839432 45.4603189, 9.1840476 45.4600366, 9.1841119 45.4599259, 9.1841279 45.4598976, 9.184118 45.4598731, 9.1841078 45.4598534)",1,,,,
274984849,True,Via San Maurilio,residential,50,False,11.946,"LINESTRING (9.1835937 45.4624579, 9.1834757 45.4625264)",1,,,,
319913619,False,Via Pattari,residential,,False,45.885,"LINESTRING (9.1936055 45.4641221, 9.1936093 45.4639515, 9.1936123 45.4638604, 9.1936154 45.4637942, 9.1936262 45.4637677, 9.1936417 45.4637465, 9.1936722 45.463721)",,,no,,
"[185310346, 168770526]",True,"['Via San Tomaso', 'Via Rovello']","['residential', 'unclassified']",30,False,197.868,"LINESTRING (9.1839278 45.4679673, 9.1839604 45.4678509, 9.1840427 45.4677072, 9.1844116 45.4673139, 9.1844799 45.467231, 9.1844872 45.4672237, 9.1845264 45.4671986, 9.1846127 45.4672211, 9.1849084 45.4672951, 9.1850589 45.4673363, 9.1851197 45.4673551, 9.1851716 45.4673717, 9.1852145 45.4673891, 9.185266 45.467405, 9.1853474 45.4674274, 9.185533 45.4674753, 9.1856134 45.4674929, 9.1856986 45.4675094, 9.1857173 45.467512)",,,,,
23227351,False,Piazzetta Maurilio Bossi,residential,30,False,33.569,"LINESTRING (9.1876346 45.4677814, 9.187485 45.4678372, 9.1874529 45.4678478, 9.187417 45.4678573, 9.1873118 45.467877, 9.1872357 45.4678899)",,,,,
120458052,False,Passaggio Centrale,unclassified,,True,12.809,"LINESTRING (9.186248 45.4646365, 9.1863699 45.4645593)",,,,,
"[400608145, 400608137, 276506963, 23084025]",True,"['Piazza Giuseppe Missori', ""Via dell'Unione""]",residential,30,False,139.713,"LINESTRING (9.1874283 45.4620289, 9.1876762 45.4615599, 9.187793 45.4613482, 9.1878834 45.4611881, 9.1880142 45.4609108, 9.1880421 45.4608617, 9.1880435 45.4608496)",,,,,
147175265,True,Piazza Giuseppe Missori,unclassified,,False,20.643,"LINESTRING (9.1887187 45.4613067, 9.1886544 45.4612963, 9.1885988 45.461279, 9.1885487 45.4612581, 9.1885024 45.461233, 9.1884873 45.4612227)",,,,,
183791752,False,Piazza Giuseppe Missori,unclassified,,False,21.991,"LINESTRING (9.1887187 45.4613067, 9.1885118 45.4614177, 9.1884948 45.4614269)",,,no,,
"[492314001, 4520100]",False,Via Maurizio Gonzaga,residential,30,True,112.24199999999999,"LINESTRING (9.1887187 45.4613067, 9.1887361 45.4613194, 9.1887961 45.4613627, 9.189353 45.4617384, 9.1896792 45.4619639, 9.1896938 45.4619837, 9.1896987 45.4620295)",2,,,,
274988411,True,Via Larga,residential,30,False,81.84100000000001,"LINESTRING (9.1936554 45.4624469, 9.1929922 45.4621212, 9.1928994 45.4620785, 9.1927977 45.4620231)",,,,,
8132442,True,Via Verziere,residential,30,False,47.971000000000004,"LINESTRING (9.194975 45.4628633, 9.195277 45.4629015, 9.1955822 45.4629317)",,,,,
"[307140232, 275258954, 275258955, 275258956, 491530383]",False,Via Larga,"['residential', 'unclassified']",,False,18.663,"LINESTRING (9.194975 45.4628633, 9.194937 45.462909, 9.1949304 45.4629188, 9.194923 45.4629335, 9.1949023 45.4629719, 9.1948766 45.4630158)",,,,,
274988410,True,Via Larga,unclassified,30,False,5.9,"LINESTRING (9.1937174 45.4624773, 9.1936686 45.4624534, 9.1936597 45.462449, 9.1936554 45.4624469)",2,,,,
"[275198424, 275198427, 168773918]",True,Via Larga,unclassified,,False,19.788,"LINESTRING (9.1937174 45.4624773, 9.1937474 45.4624624, 9.1937876 45.4624499, 9.1938153 45.4624462, 9.1938463 45.4624429, 9.1939585 45.4624311)",,,,,
356628034,True,Piazza Fontana,residential,30,False,31.819000000000003,"LINESTRING (9.1937969 45.4633839, 9.1938231 45.4633807, 9.1938479 45.4633794, 9.1938739 45.4633796, 9.1939004 45.4633816, 9.1939268 45.4633854, 9.1939558 45.4633919, 9.1939827 45.4634002, 9.1940099 45.4634111, 9.19404 45.4634271, 9.1940696 45.463448, 9.1940985 45.4634767, 9.1941216 45.4635124)",,,,,roundabout
142387176,False,Via Cesare Beccaria,residential,,True,56.723,"LINESTRING (9.1941092 45.4636587, 9.1941419 45.4636665, 9.1941774 45.4636743, 9.1942101 45.4636802, 9.1942492 45.4636862, 9.1942877 45.4636913, 9.1943616 45.4636984, 9.1945507 45.4637137, 9.1947312 45.4637306, 9.1947677 45.4637353, 9.1947863 45.4637388, 9.1948048 45.4637442, 9.1948202 45.4637522)",,,no,,
360721283,True,Piazza Fontana,residential,30,False,40.27799999999999,"LINESTRING (9.1941092 45.4636587, 9.1940914 45.463681, 9.1940685 45.4637025, 9.194048 45.4637175, 9.1940205 45.4637334, 9.1939941 45.4637452, 9.1939623 45.4637559, 9.1939366 45.4637623, 9.1939067 45.4637673, 9.1938648 45.4637703, 9.1938182 45.4637684, 9.1937816 45.463763, 9.1937474 45.4637545, 9.1937167 45.4637436, 9.1936934 45.463733, 9.1936722 45.463721)",,,,,roundabout
168773901,True,Piazza Fontana,residential,30,False,24.767000000000003,"LINESTRING (9.1936094 45.4634853, 9.1936135 45.4633459, 9.1936155 45.4633271, 9.1936203 45.4633074, 9.1936261 45.4632862, 9.1936346 45.4632641)",,,,,
360721279,True,Piazza Fontana,residential,30,False,19.061,"LINESTRING (9.1936094 45.4634853, 9.1936257 45.463466, 9.193639 45.4634532, 9.1936585 45.4634377, 9.1936797 45.4634241, 9.193701 45.4634129, 9.1937241 45.463403, 9.1937434 45.4633963, 9.19377 45.4633891, 9.1937969 45.4633839)",,,,,roundabout
360721269,True,Piazza Fontana,residential,30,False,16.69,"LINESTRING (9.1941216 45.4635124, 9.1941288 45.4635303, 9.1941339 45.4635498, 9.1941361 45.4635702, 9.1941328 45.4636051, 9.194124 45.4636319, 9.1941092 45.4636587)",,,,,roundabout
183873025,True,Piazza Giuseppe Missori,unclassified,,False,53.087999999999994,"LINESTRING (9.1882863 45.4608506, 9.188219 45.4605607, 9.1882163 45.4604805, 9.1882432 45.4604037, 9.1882509 45.4603799)",,,,,
529192419,True,Piazza Giuseppe Missori,unclassified,,False,33.843,"LINESTRING (9.1884705 45.4607699, 9.1885363 45.4610072, 9.1885545 45.4610685)",,,,,
"[1221504760, 185168099, 145019300]",True,"['Via Orefici', 'Piazza Cordusio']","['unclassified', 'residential']",30,False,59.661,"LINESTRING (9.1861834 45.4651949, 9.186304 45.4651074, 9.1864343 45.465012, 9.1865843 45.4648965, 9.1867058 45.464803)",,,,,
274103572,True,Via Orefici,residential,30,False,48.934,"LINESTRING (9.1867058 45.464803, 9.1870709 45.4645329, 9.187089 45.4645196, 9.1871379 45.4644839)",,,,,
274103571,True,Via Orefici,residential,30,False,56.129,"LINESTRING (9.1871379 45.4644839, 9.1871852 45.4644515, 9.1874892 45.4642435, 9.1875766 45.4641837, 9.1876551 45.4641329)",,,,,
141633904,True,Via Victor Hugo,residential,30,False,84.85600000000001,"LINESTRING (9.1876551 45.4641329, 9.1875692 45.4640786, 9.1875315 45.4640557, 9.187062 45.4637539, 9.1870196 45.4637361, 9.1869509 45.4637386, 9.186873 45.4637599, 9.1868031 45.4637924)",,,,,
"[274103573, 141634886]",True,"['Via Orefici', 'Via Torino']",residential,30,False,76.743,"LINESTRING (9.1876551 45.4641329, 9.1880072 45.4639232, 9.188167 45.4638256, 9.1881811 45.4638129, 9.1881926 45.4638003, 9.1881972 45.4637889, 9.1881991 45.4637781, 9.1882001 45.4637613, 9.1882001 45.4637455, 9.1881989 45.4637317, 9.1881956 45.4637169, 9.1881915 45.4637037, 9.1881867 45.4636909, 9.1881798 45.4636734, 9.1881694 45.4636495, 9.1881605 45.4636345, 9.1881507 45.4636198)",,,,,
"[277620586, 277620583]",False,Via Torino,residential,,False,67.203,"LINESTRING (9.1868758 45.4625809, 9.1868155 45.46253, 9.186585 45.4623443, 9.186517 45.462289, 9.1863498 45.4621602, 9.186307 45.462127)",2,,,,
"[277620584, 194831663]",False,Via Torino,residential,30,True,88.19200000000001,"LINESTRING (9.1868758 45.4625809, 9.1869432 45.4626422, 9.1875457 45.4631291, 9.1876134 45.4631819)",,,,,
44935827,True,Via Santa Maria Valle,residential,30,False,55.185,"LINESTRING (9.1838995 45.4608135, 9.1839049 45.4607994, 9.1839176 45.4607504, 9.1839348 45.4604223, 9.1839432 45.4603189)",1,,,,
274985648,False,Via Torino,residential,,True,91.04899999999998,"LINESTRING (9.1838995 45.4608135, 9.1839686 45.4608247, 9.1840239 45.4608358, 9.1841661 45.4608672, 9.1842468 45.4608887, 9.1843256 45.4609108, 9.1844633 45.4609556, 9.1846066 45.4610092, 9.1846669 45.4610341, 9.1847226 45.4610603, 9.1848384 45.4611172, 9.1849389 45.4611706)",,,,,
"[277620581, 277620582]",False,Via Torino,residential,,True,73.624,"LINESTRING (9.185654 45.461649, 9.1858395 45.46178, 9.1861014 45.4619685, 9.186307 45.462127)",,,,,
277620585,False,Via Torino,residential,,False,22.523,"LINESTRING (9.185654 45.461649, 9.1855672 45.4615911, 9.1854471 45.4615077)",,,,,
"[277621242, 277620589, 23084079]",False,"['Via della Palla', ""Piazza Sant'Alessandro""]",residential,30,"[False, True]",86.74300000000001,"LINESTRING (9.185654 45.461649, 9.1857014 45.4616087, 9.1857366 45.4615795, 9.1857765 45.4615501, 9.1858438 45.4615003, 9.1860139 45.4613207, 9.1860947 45.4611445, 9.1861547 45.4610869, 9.1862182 45.4609881)",,,,,
274985648,False,Via Torino,residential,,False,91.049,"LINESTRING (9.1849389 45.4611706, 9.1848384 45.4611172, 9.1847226 45.4610603, 9.1846669 45.4610341, 9.1846066 45.4610092, 9.1844633 45.4609556, 9.1843256 45.4609108, 9.1842468 45.4608887, 9.1841661 45.4608672, 9.1840239 45.4608358, 9.1839686 45.4608247, 9.1838995 45.4608135)",,,,,
274985650,False,Via Torino,residential,,True,54.568999999999996,"LINESTRING (9.1849389 45.4611706, 9.1850058 45.4612117, 9.1851213 45.4612837, 9.1852808 45.4613929, 9.1854471 45.4615077)",,,,,
4520072,True,Via San Maurilio,residential,30,False,106.435,"LINESTRING (9.1854471 45.4615077, 9.1853633 45.4615344, 9.1852908 45.4615574, 9.1849107 45.4616714, 9.184702 45.4617743, 9.1843681 45.4619745, 9.184316 45.4620219)",,,,,
274985650,False,Via Torino,residential,,False,54.569,"LINESTRING (9.1854471 45.4615077, 9.1852808 45.4613929, 9.1851213 45.4612837, 9.1850058 45.4612117, 9.1849389 45.4611706)",,,,,
277620585,False,Via Torino,residential,,True,22.523,"LINESTRING (9.1854471 45.4615077, 9.1855672 45.4615911, 9.185654 45.461649)",,,,,
"[277620580, 134235719]",True,Via Spadari,residential,30,False,92.763,"LINESTRING (9.1876134 45.4631819, 9.1876 45.4631909, 9.1875744 45.4632098, 9.1875404 45.4632343, 9.1873596 45.463366, 9.1872903 45.4634181, 9.1869996 45.4636356, 9.1868031 45.4637924)",,,,,
173512377,False,Via Torino,residential,30,True,64.24,"LINESTRING (9.1876134 45.4631819, 9.1876777 45.4632343, 9.1881507 45.4636198)",,,,,
"[277620584, 194831663]",False,Via Torino,residential,30,False,88.19200000000001,"LINESTRING (9.1876134 45.4631819, 9.1875457 45.4631291, 9.1869432 45.4626422, 9.1868758 45.4625809)",,,,,
"[277620581, 277620582]",False,Via Torino,residential,,False,73.624,"LINESTRING (9.186307 45.462127, 9.1861014 45.4619685, 9.1858395 45.46178, 9.185654 45.461649)",,,,,
"[277620586, 277620583]",False,Via Torino,residential,,True,67.203,"LINESTRING (9.186307 45.462127, 9.1863498 45.4621602, 9.186517 45.462289, 9.186585 45.4623443, 9.1868155 45.46253, 9.1868758 45.4625809)",2,,,,
"[598184970, 275253902]",True,Corso Europa,residential,30,False,48.22,"LINESTRING (9.1958227 45.4636091, 9.1957137 45.4634737, 9.1956909 45.4634479, 9.1956656 45.463423, 9.1956449 45.4634046, 9.1956215 45.4633871, 9.1956012 45.4633738, 9.1955663 45.463351, 9.19553 45.463329, 9.1954958 45.46331, 9.1954368 45.4632775)",,,,,
379908019,False,Largo dei Bersaglieri,residential,30,True,23.593,"LINESTRING (9.1958227 45.4636091, 9.1957723 45.4636248, 9.1957025 45.463655, 9.1956347 45.4636792, 9.1956079 45.4636911, 9.1955854 45.4637052, 9.1955683 45.4637202)",,,destination,,
379908019,False,Largo dei Bersaglieri,residential,30,False,23.593000000000004,"LINESTRING (9.1955683 45.4637202, 9.1955854 45.4637052, 9.1956079 45.4636911, 9.1956347 45.4636792, 9.1957025 45.463655, 9.1957723 45.4636248, 9.1958227 45.4636091)",,,destination,,
"[163757297, 168773934]",True,Via Silvio Pellico,residential,30,False,170.541,"LINESTRING (9.1890074 45.4665899, 9.1890179 45.4665841, 9.1890954 45.4665409, 9.1892405 45.4664606, 9.1892707 45.4664201, 9.1892546 45.4656092, 9.1892546 45.4656005, 9.1892536 45.4651406)",1,,,,
"[168773931, 280774527]",False,Via Santa Margherita,"['residential', 'unclassified']",30,True,66.227,"LINESTRING (9.1890074 45.4665899, 9.1889408 45.466517, 9.1888404 45.4664073, 9.1886687 45.4662217, 9.1886277 45.4661744, 9.1885523 45.4660871)",2,,,,
286577466,False,Via Santa Margherita,residential,30,False,51.084999999999994,"LINESTRING (9.1890074 45.4665899, 9.1890228 45.4666066, 9.189295 45.4668728, 9.1893225 45.4668934, 9.1893557 45.4669184, 9.1894087 45.4669512)",2,,,,
23227359,True,Via San Protaso,unclassified,30,False,71.462,"LINESTRING (9.188336 45.4658189, 9.1883174 45.4658295, 9.1882633 45.4658603, 9.1882285 45.4658801, 9.1876319 45.4662302)",,,,,
172813930,True,Via Santa Margherita,unclassified,,False,16.18,"LINESTRING (9.188336 45.4658189, 9.1883308 45.4658146, 9.1882636 45.4657363, 9.1882274 45.465695)",,,no,,
172813931,False,Via Santa Margherita,unclassified,30,False,34.271,"LINESTRING (9.188336 45.4658189, 9.1884729 45.4659953, 9.1885291 45.4660603, 9.1885523 45.4660871)",,,,,
273367398,False,Via Alessandro Manzoni,residential,,True,20.471,"LINESTRING (9.1910516 45.4684452, 9.1908986 45.4682956)",,,,,
"[23227429, 226139959]",True,"['Via Gerolamo Morone', 'Piazza Belgioioso']",residential,30,False,173.232,"LINESTRING (9.1910516 45.4684452, 9.1910669 45.4684367, 9.1911323 45.4684034, 9.1913694 45.4682735, 9.1915048 45.468216, 9.1916377 45.4681919, 9.1917868 45.4681688, 9.1919085 45.4681114, 9.1920459 45.4680272, 9.1922333 45.4678329, 9.1924508 45.4675547, 9.1925736 45.4673972)",,,,,
57742680,False,Via Santa Margherita,residential,30,True,59.405,"LINESTRING (9.1882274 45.465695, 9.188172 45.4656494, 9.188075 45.4655697, 9.1877942 45.4652737, 9.1877864 45.4652608)",,,no,,
145014439,False,Via Tommaso Grossi,unclassified,30,True,109.684,"LINESTRING (9.1882274 45.465695, 9.1881556 45.4656545, 9.1881192 45.4656378, 9.188092 45.4656301, 9.1880602 45.4656227, 9.1880243 45.4656179, 9.1879866 45.4656148, 9.1879378 45.4656144, 9.1874282 45.4656144, 9.1868531 45.4656151)",,,,,
273367398,False,Via Alessandro Manzoni,residential,,False,20.471,"LINESTRING (9.1908986 45.4682956, 9.1910516 45.4684452)",,,,,
145014444,False,Via Alessandro Manzoni,unclassified,,True,117.15599999999999,"LINESTRING (9.1908986 45.4682956, 9.1908613 45.4682587, 9.1906724 45.4680732, 9.1903404 45.4677584, 9.1900531 45.4674927, 9.1900294 45.4674688, 9.190008 45.4674472)",2,,,,
172813931,False,Via Santa Margherita,unclassified,30,True,34.271,"LINESTRING (9.1885523 45.4660871, 9.1885291 45.4660603, 9.1884729 45.4659953, 9.188336 45.4658189)",,,,,
"[168773931, 280774527]",False,Via Santa Margherita,"['unclassified', 'residential']",30,False,66.227,"LINESTRING (9.1885523 45.4660871, 9.1886277 45.4661744, 9.1886687 45.4662217, 9.1888404 45.4664073, 9.1889408 45.466517, 9.1890074 45.4665899)",2,,,,
273950073,False,Piazza della Scala,unclassified,,False,7.202999999999999,"LINESTRING (9.1899608 45.4673917, 9.1899833 45.4674225, 9.190008 45.4674472)",2,,,,
"[252376272, 1191244697, 1191244698]",False,Piazza della Scala,residential,30,True,65.519,"LINESTRING (9.1899608 45.4673917, 9.1899336 45.4673586, 9.1899056 45.4673276, 9.1898822 45.4673022, 9.1898407 45.4672672, 9.1896623 45.4671272, 9.1896088 45.4670835, 9.1895337 45.4670289, 9.1894934 45.4669996, 9.1894087 45.4669512)",2,,,,
145014444,False,Via Alessandro Manzoni,unclassified,,False,117.156,"LINESTRING (9.190008 45.4674472, 9.1900294 45.4674688, 9.1900531 45.4674927, 9.1903404 45.4677584, 9.1906724 45.4680732, 9.1908613 45.4682587, 9.1908986 45.4682956)",2,,,,
273950073,False,Piazza della Scala,unclassified,,True,7.202999999999999,"LINESTRING (9.190008 45.4674472, 9.1899833 45.4674225, 9.1899608 45.4673917)",2,,,,
145014439,False,Via Tommaso Grossi,unclassified,30,False,109.684,"LINESTRING (9.1868531 45.4656151, 9.1874282 45.4656144, 9.1879378 45.4656144, 9.1879866 45.4656148, 9.1880243 45.4656179, 9.1880602 45.4656227, 9.188092 45.4656301, 9.1881192 45.4656378, 9.1881556 45.4656545, 9.1882274 45.465695)",,,,,
273365288,False,Via Broletto,unclassified,,True,19.189,"LINESTRING (9.1857173 45.467512, 9.1857397 45.4674268, 9.1857652 45.4673582, 9.1857709 45.4673437)",,,,,
273365290,False,Via Broletto,unclassified,,False,129.17999999999998,"LINESTRING (9.1857173 45.467512, 9.1856686 45.4676968, 9.1855788 45.4680052, 9.185477 45.4683839, 9.1854489 45.4685184, 9.1854205 45.4686547)",,,,,
185816848,False,Via Broletto,unclassified,50,True,147.50199999999998,"LINESTRING (9.1857709 45.4673437, 9.1857933 45.4672867, 9.1859342 45.4669349, 9.1860897 45.4665512, 9.1862413 45.4661712, 9.1862834 45.4660668)",,,,,
273365288,False,Via Broletto,unclassified,,False,19.189,"LINESTRING (9.1857709 45.4673437, 9.1857652 45.4673582, 9.1857397 45.4674268, 9.1857173 45.467512)",,,,,
"[168770529, 23227363]",True,Via San Prospero,unclassified,30,False,84.989,"LINESTRING (9.1862834 45.4660668, 9.1862647 45.4660652, 9.1862102 45.4660612, 9.1856448 45.4660191, 9.1853571 45.4659985, 9.1852774 45.4659916, 9.1851994 45.4659945)",,,no,,
185816848,False,Via Broletto,unclassified,50,False,147.502,"LINESTRING (9.1862834 45.4660668, 9.1862413 45.4661712, 9.1860897 45.4665512, 9.1859342 45.4669349, 9.1857933 45.4672867, 9.1857709 45.4673437)",,,,,
273365290,False,Via Broletto,unclassified,,True,129.18,"LINESTRING (9.1854205 45.4686547, 9.1854489 45.4685184, 9.185477 45.4683839, 9.1855788 45.4680052, 9.1856686 45.4676968, 9.1857173 45.467512)",,,,,
"[274120768, 174463163]",True,"['Via Dante', 'Piazza Cordusio']",unclassified,30,False,118.50200000000001,"LINESTRING (9.1851994 45.4659945, 9.1852007 45.4659911, 9.1852097 45.4659677, 9.1852144 45.4659549, 9.18523 45.4659123, 9.185638 45.4655988, 9.1859306 45.4653791, 9.1860448 45.4652959, 9.1861834 45.4651949)",,,,,
"[289406968, 145018317]",True,Via Meravigli,unclassified,30,False,25.383000000000003,"LINESTRING (9.1851994 45.4659945, 9.1850369 45.4659889, 9.1848766 45.465969)",,,,,
4520077,True,Via Santa Maria Segreta,unclassified,30,False,74.066,"LINESTRING (9.1848766 45.465969, 9.1849032 45.4659127, 9.185162 45.4654035, 9.1851872 45.4653397)",,,,,
273712493,True,Via Meravigli,unclassified,30,False,97.878,"LINESTRING (9.1848766 45.465969, 9.1847996 45.4659615, 9.1847466 45.465956, 9.1842945 45.4659094, 9.1842256 45.4659046, 9.1839739 45.4658887, 9.1837161 45.4658729, 9.1836307 45.4658653)",,,,,
86059925,False,Via Cordusio,residential,30,True,13.954,"LINESTRING (9.1853361 45.4646489, 9.1854664 45.4647349)",,,,,
280775060,False,Via Cordusio,residential,30,False,16.714,"LINESTRING (9.1853361 45.4646489, 9.18518 45.4645459)",,,,,
168734390,False,Via Valpetrosa,residential,,False,94.74100000000001,"LINESTRING (9.1857666 45.4618093, 9.1853214 45.4620041, 9.1852851 45.4620258, 9.185264 45.4620565, 9.1852619 45.4620888, 9.1852671 45.4621183, 9.1853704 45.462307, 9.185381 45.4623536, 9.1853774 45.4623984, 9.1853554 45.4624566)",,,,,
"[276507214, 171941230]",True,Via degli Arcimboldi,residential,30,False,75.46,"LINESTRING (9.1865534 45.4617414, 9.187005 45.4619031, 9.1871171 45.4619455, 9.1873999 45.4620213, 9.1874283 45.4620289)",,,,,
276507213,True,Via Lupetta,residential,30,False,47.326,"LINESTRING (9.1865534 45.4617414, 9.1865494 45.4617778, 9.1865373 45.4618101, 9.1863439 45.4620736, 9.1863156 45.4621146, 9.186307 45.462127)",,,,,
"[173512368, 51855672]",True,"['Via Falcone', 'Largo Jorge Luis Borges']",residential,30,False,111.919,"LINESTRING (9.1885117 45.4627313, 9.1884192 45.4627262, 9.1883153 45.4627136, 9.188224 45.4626896, 9.1875533 45.4624576, 9.1872733 45.4623534, 9.1872229 45.4623149)",1,,,,
"[173512376, 274416153]",False,Via Giuseppe Mazzini,residential,30,True,105.654,"LINESTRING (9.1885117 45.4627313, 9.1885131 45.4628394, 9.1885136 45.462878, 9.1885178 45.4632051, 9.1885189 45.4632905, 9.1885192 45.463579, 9.1885151 45.4636005, 9.1885089 45.4636172, 9.1884997 45.4636373, 9.188489 45.4636568, 9.1884774 45.4636767)",,,no,,
1007383230,False,Via Giuseppe Mazzini,residential,30,False,44.637,"LINESTRING (9.1885117 45.4627313, 9.1885093 45.4626413, 9.1885046 45.4623299)",,,no,,
"[173512376, 274416153]",False,Via Giuseppe Mazzini,residential,30,False,105.654,"LINESTRING (9.1884774 45.4636767, 9.188489 45.4636568, 9.1884997 45.4636373, 9.1885089 45.4636172, 9.1885151 45.4636005, 9.1885192 45.463579, 9.1885189 45.4632905, 9.1885178 45.4632051, 9.1885136 45.462878, 9.1885131 45.4628394, 9.1885117 45.4627313)",,,no,,
279157858,False,Corso Italia,unclassified,50,True,22.408,"LINESTRING (9.1881982 45.4601818, 9.1882509 45.4603799)",,,,,
"[289381224, 43016041]",False,Via Achille Mauri,residential,30,True,35.579,"LINESTRING (9.1881982 45.4601818, 9.1881819 45.4601844, 9.1880801 45.4602007, 9.1877526 45.4602503)",1,,,,
279157858,False,Corso Italia,unclassified,50,False,22.408,"LINESTRING (9.1882509 45.4603799, 9.1881982 45.4601818)",,,,,
379872550,False,Piazza Giuseppe Missori,unclassified,,True,10.606,"LINESTRING (9.1882509 45.4603799, 9.1882748 45.4604738)",,,,,
288931912,False,Corso di Porta Romana,residential,30,True,62.623,"LINESTRING (9.189759 45.4597747, 9.1897288 45.4597919, 9.1896947 45.4598113, 9.1893373 45.46001, 9.1892797 45.4600374, 9.1891103 45.4601044)",,,,,
1182211431,False,Piazza Velasca,residential,30,False,35.513999999999996,"LINESTRING (9.189759 45.4597747, 9.189772 45.4597844, 9.1898169 45.4598179, 9.1900709 45.4600074)",1,,no,,
8132447,False,Via Larga,residential,,True,8.133000000000001,"LINESTRING (9.1915352 45.4610484, 9.1915164 45.4610611, 9.1914606 45.4610995)",,,,,
189272428,True,Via Larga,unclassified,,False,8.806000000000001,"LINESTRING (9.1915352 45.4610484, 9.1915486 45.461039, 9.1916149 45.4609923)",,,,,
194011461,False,Via San Clemente,residential,30,True,30.264,"LINESTRING (9.1936681 45.4627971, 9.1936408 45.4630686)",,,,,
"[194011456, 8311378, 587478231]",True,Via San Clemente,residential,30,False,29.204,"LINESTRING (9.1936681 45.4627971, 9.193656 45.4627208, 9.1936545 45.4627107, 9.1936491 45.4626768, 9.1936533 45.4626296, 9.1936621 45.4625355)",1,,no,,
194011461,False,Via San Clemente,residential,30,False,30.264,"LINESTRING (9.1936408 45.4630686, 9.1936681 45.4627971)",,,,,
"[8423864, 274986451, 8311400]",True,"['Largo Ildefonso Schuster', 'Via delle Ore']",residential,30,False,117.022,"LINESTRING (9.1936408 45.4630686, 9.1936205 45.4630657, 9.1935576 45.4630556, 9.1932596 45.4630047, 9.1927391 45.4628697, 9.1926919 45.4628293, 9.1925345 45.4626917, 9.192308 45.4627073)",,,,,
