osmid,name,highway,oneway,reversed,length,ref,geometry,lanes
14512787,East Avenue G,residential,False,True,58.076,,"LINESTRING (-103.3467546 32.9408382, -103.3473769 32.940844)",
14512322,South East Street,residential,False,True,113.033,,"LINESTRING (-103.346155 32.943965, -103.3461635 32.9449815)",
14512747,East Avenue D,primary,False,False,115.85300000000001,NM 83,"LINESTRING (-103.346155 32.943965, -103.3467727 32.9439603, -103.3473965 32.9439601)",
14512747,East Avenue D,primary,False,True,114.971,NM 83,"LINESTRING (-103.346155 32.943965, -103.3455128 32.9439725, -103.344923 32.943975)",
14513847,South 2nd Street,residential,False,True,117.3,,"LINESTRING (-103.3510984 32.9481089, -103.3510957 32.947054)",
14510670,West Central Avenue,residential,False,False,113.80199999999999,,"LINESTRING (-103.3510984 32.9481089, -103.3517217 32.948108, -103.352318 32.9481071)",
14510670,West Central Avenue,residential,False,True,115.473,,"LINESTRING (-103.3510984 32.9481089, -103.3504978 32.9481098, -103.3498609 32.94811)",
14514082,South 4th Street,residential,False,True,117.89,,"LINESTRING (-103.353579 32.9481052, -103.353584 32.947045)",
14510670,West Central Avenue,residential,False,True,117.666,,"LINESTRING (-103.353579 32.9481052, -103.3529808 32.9481061, -103.352318 32.9481071)",
14508422,South 3rd Street,residential,False,False,111.162,,"LINESTRING (-103.352315 32.9439683, -103.352316 32.944968)",
14508711,West Avenue D,primary,False,False,119.42,US 82,"LINESTRING (-103.352315 32.9439683, -103.3535947 32.9439585)",4
14508425,South 3rd Street,residential,False,True,117.98,,"LINESTRING (-103.352315 32.9439683, -103.3523201 32.9434332, -103.352319 32.9429073)",
14508711,West Avenue D,primary,False,True,114.353,US 82,"LINESTRING (-103.352315 32.9439683, -103.351739 32.9439622, -103.3510896 32.9439636)",4
14508422,South 3rd Street,residential,False,False,116.288,,"LINESTRING (-103.352316 32.944968, -103.3523161 32.9460138)",
14508422,South 3rd Street,residential,False,True,111.162,,"LINESTRING (-103.352316 32.944968, -103.352315 32.9439683)",
14508694,West Avenue C,residential,False,False,114.38499999999999,,"LINESTRING (-103.352316 32.944968, -103.3517536 32.944969, -103.3510902 32.944971)",
14508694,West Avenue C,residential,False,True,119.072,,"LINESTRING (-103.352316 32.944968, -103.352982 32.9449623, -103.353592 32.944965)",
14508422,South 3rd Street,residential,False,False,115.109,,"LINESTRING (-103.3523161 32.9460138, -103.352317 32.947049)",
14508422,South 3rd Street,residential,False,True,116.288,,"LINESTRING (-103.3523161 32.9460138, -103.352316 32.944968)",
14508669,West Avenue B,residential,False,False,118.696,,"LINESTRING (-103.3523161 32.9460138, -103.3530054 32.9460104, -103.3535881 32.9460094)",
14508669,West Avenue B,residential,False,True,114.155,,"LINESTRING (-103.3523161 32.9460138, -103.3517396 32.9460261, -103.351093 32.9460179)",
14508422,South 3rd Street,residential,False,False,117.656,,"LINESTRING (-103.352317 32.947049, -103.352318 32.9481071)",
14508422,South 3rd Street,residential,False,True,115.109,,"LINESTRING (-103.352317 32.947049, -103.3523161 32.9460138)",
14508647,West Avenue A,residential,False,False,113.967,,"LINESTRING (-103.352317 32.947049, -103.3517086 32.9470473, -103.3510957 32.947054)",
14508647,West Avenue A,residential,False,True,118.229,,"LINESTRING (-103.352317 32.947049, -103.3529987 32.9470497, -103.353584 32.947045)",
14508422,South 3rd Street,residential,False,True,117.656,,"LINESTRING (-103.352318 32.9481071, -103.352317 32.947049)",
14510670,West Central Avenue,residential,False,False,117.666,,"LINESTRING (-103.352318 32.9481071, -103.3529808 32.9481061, -103.353579 32.9481052)",
14510670,West Central Avenue,residential,False,True,113.80199999999999,,"LINESTRING (-103.352318 32.9481071, -103.3517217 32.948108, -103.3510984 32.9481089)",
14508842,West Avenue H,residential,False,False,115.791,,"LINESTRING (-103.3523296 32.9397694, -103.3535704 32.9397698)",
14508425,South 3rd Street,residential,False,False,117.834,,"LINESTRING (-103.3523296 32.9397694, -103.3523123 32.9403081, -103.3523139 32.9408289)",
14508842,West Avenue H,residential,False,True,116.947,,"LINESTRING (-103.3523296 32.9397694, -103.3517087 32.939785, -103.3510767 32.939788)",
14508813,West Avenue G,residential,False,False,119.738,,"LINESTRING (-103.3523139 32.9408289, -103.353597 32.9408255)",
14508425,South 3rd Street,residential,False,False,116.1,,"LINESTRING (-103.3523139 32.9408289, -103.3523327 32.941333, -103.3523169 32.9418726)",
14508425,South 3rd Street,residential,False,True,117.834,,"LINESTRING (-103.3523139 32.9408289, -103.3523123 32.9403081, -103.3523296 32.9397694)",
14508813,West Avenue G,residential,False,True,115.23400000000001,,"LINESTRING (-103.3523139 32.9408289, -103.3516977 32.9408185, -103.3510794 32.9408322)",
14508795,West Avenue F,residential,False,False,120.1,,"LINESTRING (-103.3523169 32.9418726, -103.3536039 32.9418688)",
14508425,South 3rd Street,residential,False,False,115.1,,"LINESTRING (-103.3523169 32.9418726, -103.3523355 32.9423977, -103.352319 32.9429073)",
14508425,South 3rd Street,residential,False,True,116.1,,"LINESTRING (-103.3523169 32.9418726, -103.3523327 32.941333, -103.3523139 32.9408289)",
14508795,West Avenue F,residential,False,True,115.231,,"LINESTRING (-103.3523169 32.9418726, -103.3517437 32.9418773, -103.3510821 32.9418762)",
14509699,West Avenue E,residential,False,False,120.658,,"LINESTRING (-103.352319 32.9429073, -103.353612 32.9429065)",
14508425,South 3rd Street,residential,False,False,117.98,,"LINESTRING (-103.352319 32.9429073, -103.3523201 32.9434332, -103.352315 32.9439683)",
14508425,South 3rd Street,residential,False,True,115.1,,"LINESTRING (-103.352319 32.9429073, -103.3523355 32.9423977, -103.3523169 32.9418726)",
14509699,West Avenue E,residential,False,True,115.176,,"LINESTRING (-103.352319 32.9429073, -103.3517305 32.9429112, -103.3510848 32.9429055)",
14514082,South 4th Street,residential,False,False,117.89,,"LINESTRING (-103.353584 32.947045, -103.353579 32.9481052)",
14514082,South 4th Street,residential,False,True,115.154,,"LINESTRING (-103.353584 32.947045, -103.3535881 32.9460094)",
14508647,West Avenue A,residential,False,False,118.229,,"LINESTRING (-103.353584 32.947045, -103.3529987 32.9470497, -103.352317 32.947049)",
14513847,South 2nd Street,residential,False,False,117.3,,"LINESTRING (-103.3510957 32.947054, -103.3510984 32.9481089)",
14513847,South 2nd Street,residential,False,True,115.21,,"LINESTRING (-103.3510957 32.947054, -103.351093 32.9460179)",
14508647,West Avenue A,residential,False,False,114.309,,"LINESTRING (-103.3510957 32.947054, -103.3504955 32.9470555, -103.3498707 32.9470589)",
14508647,West Avenue A,residential,False,True,113.967,,"LINESTRING (-103.3510957 32.947054, -103.3517086 32.9470473, -103.352317 32.947049)",
14508647,West Avenue A,residential,False,False,116.24,,"LINESTRING (-103.3498707 32.9470589, -103.348625 32.947063)",
967639478,South 1st Street,residential,False,False,116.881,,"LINESTRING (-103.3498707 32.9470589, -103.3498609 32.94811)",
14508647,West Avenue A,residential,False,True,114.309,,"LINESTRING (-103.3498707 32.9470589, -103.3504955 32.9470555, -103.3510957 32.947054)",
967639478,South 1st Street,residential,False,True,115.27600000000001,,"LINESTRING (-103.3498707 32.9470589, -103.3498682 32.9461009, -103.3498689 32.9460222)",
14508647,West Avenue A,residential,False,True,116.24,,"LINESTRING (-103.348625 32.947063, -103.3498707 32.9470589)",
51979686,South Main Avenue,trunk,False,True,115.265,US 82,"LINESTRING (-103.348625 32.947063, -103.3486236 32.9460264)",4
51979686,South Main Avenue,trunk,False,False,117.751,US 82,"LINESTRING (-103.348625 32.947063, -103.3486336 32.9475781, -103.3486302 32.9481219)",4
1259111082,East Avenue A,residential,False,True,113.83099999999999,,"LINESTRING (-103.348625 32.947063, -103.348574 32.947069, -103.3480096 32.9470685, -103.3474056 32.9470665)",
14508669,West Avenue B,residential,False,False,116.204,,"LINESTRING (-103.3486236 32.9460264, -103.3498689 32.9460222)",
51979686,South Main Avenue,trunk,False,False,115.265,US 82,"LINESTRING (-103.3486236 32.9460264, -103.348625 32.947063)",4
51979686,South Main Avenue,trunk,False,True,116.735,US 82,"LINESTRING (-103.3486236 32.9460264, -103.348631 32.9449766)",4
14512722,East Avenue B,residential,False,False,113.743,,"LINESTRING (-103.3486236 32.9460264, -103.3480127 32.9460141, -103.347405 32.946002)",
14508669,West Avenue B,residential,False,True,116.204,,"LINESTRING (-103.3498689 32.9460222, -103.3486236 32.9460264)",
14508669,West Avenue B,residential,False,False,114.225,,"LINESTRING (-103.3498689 32.9460222, -103.3504933 32.94602, -103.351093 32.9460179)",
967639478,South 1st Street,residential,False,False,115.27600000000001,,"LINESTRING (-103.3498689 32.9460222, -103.3498682 32.9461009, -103.3498707 32.9470589)",
967639478,South 1st Street,residential,False,True,116.55499999999999,,"LINESTRING (-103.3498689 32.9460222, -103.3498679 32.9459458, -103.3498672 32.944974)",
14513847,South 2nd Street,residential,False,False,115.21,,"LINESTRING (-103.351093 32.9460179, -103.3510957 32.947054)",
14513847,South 2nd Street,residential,False,True,116.41,,"LINESTRING (-103.351093 32.9460179, -103.3510902 32.944971)",
14508669,West Avenue B,residential,False,False,114.155,,"LINESTRING (-103.351093 32.9460179, -103.3517396 32.9460261, -103.3523161 32.9460138)",
14508669,West Avenue B,residential,False,True,114.225,,"LINESTRING (-103.351093 32.9460179, -103.3504933 32.94602, -103.3498689 32.9460222)",
14514082,South 4th Street,residential,False,False,115.154,,"LINESTRING (-103.3535881 32.9460094, -103.353584 32.947045)",
14508669,West Avenue B,residential,False,True,118.696,,"LINESTRING (-103.3535881 32.9460094, -103.3530054 32.9460104, -103.3523161 32.9460138)",
14514082,South 4th Street,residential,False,True,116.14,,"LINESTRING (-103.3535881 32.9460094, -103.3535969 32.945518, -103.353592 32.944965)",
14508694,West Avenue C,residential,False,False,119.072,,"LINESTRING (-103.353592 32.944965, -103.352982 32.9449623, -103.352316 32.944968)",
14514082,South 4th Street,residential,False,False,116.14,,"LINESTRING (-103.353592 32.944965, -103.3535969 32.945518, -103.3535881 32.9460094)",
"[14514082, 14514087]",South 4th Street,residential,False,True,111.91900000000001,,"LINESTRING (-103.353592 32.944965, -103.3535956 32.9440676, -103.3535947 32.9439585)",
14513847,South 2nd Street,residential,False,False,116.41,,"LINESTRING (-103.3510902 32.944971, -103.351093 32.9460179)",
