osmid,bridge,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed
529797229,,True,1,residential,False,153.08,"LINESTRING (-91.6660738 41.9761672, -91.6660686 41.9761555, -91.6660666 41.9761423, -91.666067 41.9761273, -91.6660851 41.9760197, -91.6662276 41.9751739, -91.6662437 41.9750869, -91.6662553 41.9750528, -91.6662792 41.9749918, -91.666288 41.9749553, -91.6662952 41.9749128, -91.6662995 41.9748535, -91.6662996 41.9748041)",,Tom Aller Way Southeast,
529797230,,False,2,residential,True,115.427,"LINESTRING (-91.6660738 41.9761672, -91.6659653 41.9762236, -91.6658466 41.9762904, -91.6656912 41.9763779, -91.6653416 41.9765747, -91.6650617 41.9767356, -91.6649606 41.9767937)",,4th Avenue Southeast,
15963455,,False,,tertiary,True,121.22600000000001,"LINESTRING (-91.6689434 41.977209, -91.6689742 41.9772411, -91.6690293 41.9772929, -91.6694195 41.9776593, -91.669735 41.9779556, -91.6698515 41.978065)",,1st Street Southeast,
718387805,,False,2,secondary,True,119.46,"LINESTRING (-91.6689434 41.977209, -91.6688227 41.9772779, -91.6683901 41.977525, -91.667909 41.9777999, -91.6677975 41.9778636)",,2nd Avenue Southeast,
941467586,,False,,tertiary,False,119.11200000000001,"LINESTRING (-91.6689434 41.977209, -91.6688972 41.9771668, -91.6688587 41.9771291, -91.6683541 41.9766509, -91.6681587 41.9764622, -91.6681143 41.9764195, -91.6680563 41.9763649)",,1st Street Southeast,
"[941467587, 1155902343, 867185419, 867185420, 1112207410, 15950940]",yes,False,2,secondary,False,344.138,"LINESTRING (-91.6689434 41.977209, -91.6690739 41.977135, -91.6694852 41.9769004, -91.6695389 41.9768715, -91.6703945 41.9764463, -91.6704429 41.9764234, -91.6705942 41.9763496, -91.6707048 41.9762986, -91.6708033 41.9762564, -91.6709763 41.9761846, -91.6720244 41.9757637, -91.6723344 41.97565, -91.6724855 41.9755957)",,"['2nd Avenue Southeast', '2nd Avenue Bridge', '2nd Avenue Southwest', '2nd Avenue']",
15964374,,False,2,residential,False,118.637,"LINESTRING (-91.6677975 41.9778636, -91.6677183 41.9777865, -91.6674664 41.9775413, -91.667038 41.9771054, -91.6669962 41.9770649, -91.6669386 41.9770089)",,2nd Street Southeast,
15964374,,False,2,residential,True,122.50299999999999,"LINESTRING (-91.6677975 41.9778636, -91.6678797 41.9779448, -91.6682165 41.9782775, -91.6685865 41.9786121, -91.6687141 41.978729)",,2nd Street Southeast,
718387805,,False,2,secondary,False,119.46,"LINESTRING (-91.6677975 41.9778636, -91.667909 41.9777999, -91.6683901 41.977525, -91.6688227 41.9772779, -91.6689434 41.977209)",,2nd Avenue Southeast,
718387807,,False,2,secondary,True,114.52399999999999,"LINESTRING (-91.6677975 41.9778636, -91.6677185 41.9779091, -91.666809 41.9784325, -91.666702 41.9784941)",,2nd Avenue Southeast,
529797227,,False,2,tertiary,False,118.82700000000001,"LINESTRING (-91.666702 41.9784941, -91.6666184 41.9784133, -91.665925 41.9777429, -91.6658833 41.9777025, -91.6658262 41.9776467)",,3rd Street Southeast,
"[1158041065, 529797227]",,False,"['3', '2']",tertiary,"[False, True]",116.28500000000001,"LINESTRING (-91.666702 41.9784941, -91.6667799 41.9785696, -91.6669858 41.9787693, -91.6671258 41.9789051, -91.6672092 41.9789859, -91.667249 41.979024, -91.6674833 41.9792484, -91.6675597 41.979323)",,3rd Street Southeast,
718387807,,False,2,secondary,False,114.52399999999999,"LINESTRING (-91.666702 41.9784941, -91.666809 41.9784325, -91.6677185 41.9779091, -91.6677975 41.9778636)",,2nd Avenue Southeast,
718387807,,False,2,secondary,True,230.74900000000002,"LINESTRING (-91.666702 41.9784941, -91.6665999 41.9785528, -91.6660074 41.9788938, -91.6659641 41.9789187, -91.6658125 41.9790059, -91.6656569 41.9790955, -91.6655746 41.9791429, -91.6654962 41.979188, -91.6653889 41.9792497, -91.6653776 41.9792563, -91.6652022 41.9793572, -91.6650454 41.9794474, -91.6650253 41.979459, -91.6648983 41.9795321, -91.6648388 41.9795663, -91.6645889 41.9797102, -91.6644946 41.9797644)",,2nd Avenue Southeast,
718387807,,False,2,secondary,False,230.749,"LINESTRING (-91.6644946 41.9797644, -91.6645889 41.9797102, -91.6648388 41.9795663, -91.6648983 41.9795321, -91.6650253 41.979459, -91.6650454 41.9794474, -91.6652022 41.9793572, -91.6653776 41.9792563, -91.6653889 41.9792497, -91.6654962 41.979188, -91.6655746 41.9791429, -91.6656569 41.9790955, -91.6658125 41.9790059, -91.6659641 41.9789187, -91.6660074 41.9788938, -91.6665999 41.9785528, -91.666702 41.9784941)",,2nd Avenue Southeast,
15963770,,False,3,secondary,False,115.269,"LINESTRING (-91.6724855 41.9755957, -91.6724203 41.9755029, -91.6722305 41.9752086, -91.6721023 41.9750067, -91.6719381 41.9747475, -91.6719211 41.9747212, -91.6718822 41.9746612)",,1st Street Southwest,30 mph
"[941467587, 1155902343, 867185419, 867185420, 1112207410, 15950940]",yes,False,2,secondary,True,344.138,"LINESTRING (-91.6724855 41.9755957, -91.6723344 41.97565, -91.6720244 41.9757637, -91.6709763 41.9761846, -91.6708033 41.9762564, -91.6707048 41.9762986, -91.6705942 41.9763496, -91.6704429 41.9764234, -91.6703945 41.9764463, -91.6695389 41.9768715, -91.6694852 41.9769004, -91.6690739 41.977135, -91.6689434 41.977209)",,"['2nd Avenue Southeast', '2nd Avenue Bridge', '2nd Avenue Southwest', '2nd Avenue']",
1112207411,,False,,secondary,True,124.03500000000001,"LINESTRING (-91.6724855 41.9755957, -91.6725477 41.9756871, -91.6726133 41.9757983, -91.672684 41.9759105, -91.6727675 41.976003, -91.6728395 41.9760656, -91.6728914 41.9761127, -91.6729528 41.9761663, -91.6730141 41.9762507, -91.6730877 41.9763717, -91.6731203 41.976423, -91.6732076 41.9765662)",,1st Street Southwest,
"[1155434872, 1155434859]",,False,,secondary,False,119.188,"LINESTRING (-91.6724855 41.9755957, -91.6726407 41.9755397, -91.6730207 41.9754036, -91.6731551 41.9753555, -91.6736696 41.9751713, -91.6737843 41.9751303)",,2nd Avenue Southwest,
15964602,,False,,tertiary,False,114.47900000000001,"LINESTRING (-91.6737843 41.9751303, -91.6737337 41.9750517, -91.6736371 41.974901, -91.6734873 41.9746676, -91.6733836 41.9745044, -91.6732521 41.9743009, -91.6732404 41.9742828, -91.6732241 41.9742574, -91.673188 41.9742011)",,2nd Street Southwest,
"[1155434872, 1155434859]",,False,,secondary,True,119.18799999999999,"LINESTRING (-91.6737843 41.9751303, -91.6736696 41.9751713, -91.6731551 41.9753555, -91.6730207 41.9754036, -91.6726407 41.9755397, -91.6724855 41.9755957)",,2nd Avenue Southwest,
1160041902,,False,,secondary,False,116.20599999999999,"LINESTRING (-91.6737843 41.9751303, -91.6739034 41.9750882, -91.6749347 41.9747269, -91.6750557 41.9746845)",,2nd Avenue Southwest,
15950997,,False,2,secondary,True,125.48599999999999,"LINESTRING (-91.6764248 41.9741971, -91.6762948 41.9742434, -91.6762616 41.9742552, -91.6759613 41.9743621, -91.6756382 41.9744771, -91.675429 41.9745516, -91.6751698 41.9746439, -91.6750557 41.9746845)",,2nd Avenue Southwest,
"[15957715, 1219650623]",,True,4,secondary,False,115.788,"LINESTRING (-91.6764248 41.9741971, -91.6763773 41.974107, -91.6762285 41.9738156, -91.6761713 41.9736994, -91.6761406 41.9736461, -91.676084 41.9735395, -91.6759958 41.9733737, -91.6759655 41.9733166, -91.6759497 41.9732876, -91.6759139 41.9732277)",,L Street Southwest,30 mph
15956858,,False,,secondary,False,217.36200000000002,"LINESTRING (-91.6732076 41.9765662, -91.6732944 41.9767062, -91.6733721 41.9768498, -91.6734287 41.9769267, -91.6735085 41.9769985, -91.6735834 41.9770715, -91.673663 41.977152, -91.6737965 41.9772903, -91.6738538 41.9773573, -91.673901 41.977456, -91.673921 41.977523, -91.6739582 41.9777147, -91.6739693 41.9778658, -91.6739865 41.9779396, -91.674008 41.9780052, -91.6740404 41.978073, -91.6741147 41.9781828, -91.6742182 41.9783322)",,1st Street Northwest,
1112207411,,False,,secondary,False,124.035,"LINESTRING (-91.6732076 41.9765662, -91.6731203 41.976423, -91.6730877 41.9763717, -91.6730141 41.9762507, -91.6729528 41.9761663, -91.6728914 41.9761127, -91.6728395 41.9760656, -91.6727675 41.976003, -91.672684 41.9759105, -91.6726133 41.9757983, -91.6725477 41.9756871, -91.6724855 41.9755957)",,1st Street Southwest,
1159988316,,False,4,primary,False,19.77,"LINESTRING (-91.6732076 41.9765662, -91.6732849 41.97654, -91.673423 41.976489)",US 151 Business,1st Avenue West,
"[15959865, 15964881, 1159988316]",yes,False,"['4', '5']",primary,"[False, True]",324.115,"LINESTRING (-91.6732076 41.9765662, -91.6730159 41.9766373, -91.6727916 41.976714, -91.6726552 41.976766, -91.671629 41.9772139, -91.6714203 41.9773054, -91.6704477 41.977739, -91.6703623 41.9777847, -91.6699745 41.9779964, -91.6698515 41.978065)",US 151 Business,"['1st Avenue West', '1st Avenue Bridge', '1st Avenue East']","['25 mph', '30 mph']"
"[15958097, 15953980]",,False,,residential,"[False, True]",186.839,"LINESTRING (-91.6752099 41.9799786, -91.6760226 41.97998, -91.6760762 41.9799717, -91.6761206 41.979958, -91.6761571 41.9799294, -91.676177 41.979894, -91.6761599 41.9790755, -91.6761582 41.9789722)",,"['G Avenue Northwest', '2nd Street Northwest']",
256078121,,False,2,tertiary,True,78.75999999999999,"LINESTRING (-91.6752099 41.9799786, -91.6750116 41.9796101, -91.6748671 41.9793178)",,1st Street Northwest,
57354761,,True,2,secondary,False,21.834000000000003,"LINESTRING (-91.6758941 41.9789688, -91.6760404 41.9789707, -91.6761582 41.9789722)",,F Avenue Northwest,
15955084,,False,2,residential,False,117.17899999999999,"LINESTRING (-91.6762387 41.9731091, -91.6762011 41.9730513, -91.6761827 41.973023, -91.6761733 41.9730085, -91.6759317 41.9726372, -91.6756817 41.9722528, -91.6756216 41.9721604)",,4th Street Southwest,
1160041904,,False,2,secondary,True,29.917,"LINESTRING (-91.6762387 41.9731091, -91.676069 41.9731726, -91.6760304 41.973187, -91.6759139 41.9732277)",,3rd Avenue Southwest,
"[1160041947, 15955084]",,False,2,residential,False,90.19900000000001,"LINESTRING (-91.6756216 41.9721604, -91.6755683 41.9720785, -91.6753189 41.9716951, -91.6752514 41.9715913, -91.6752049 41.9715438, -91.6751459 41.9714982, -91.6750854 41.9714632)",,4th Street Southwest,
15955084,,False,2,residential,True,117.179,"LINESTRING (-91.6756216 41.9721604, -91.6756817 41.9722528, -91.6759317 41.9726372, -91.6761733 41.9730085, -91.6761827 41.973023, -91.6762011 41.9730513, -91.6762387 41.9731091)",,4th Street Southwest,
529797225,,False,2,tertiary,False,124.678,"LINESTRING (-91.6662996 41.9748041, -91.6662941 41.9747121, -91.6662909 41.974686, -91.6662851 41.9746591, -91.666274 41.9746272, -91.6662579 41.9745957, -91.6662412 41.9745701, -91.6662177 41.9745433, -91.6661734 41.9744971, -91.6661443 41.9744629, -91.6659249 41.9742618, -91.6655586 41.9739037, -91.6655239 41.9738698)",,1st Street Southeast,
749626085,,False,2,tertiary,True,112.81700000000001,"LINESTRING (-91.6662996 41.9748041, -91.6663502 41.9748074, -91.6663886 41.9748133, -91.6664254 41.9748211, -91.6664604 41.9748293, -91.6665042 41.9748466, -91.6665425 41.9748715, -91.6665766 41.9748983, -91.6671206 41.9754284, -91.6672119 41.9755195)",,1st Street Southeast,
1163689903,,False,,residential,False,109.231,"LINESTRING (-91.6662996 41.9748041, -91.6662664 41.9748026, -91.666218 41.9748057, -91.6661823 41.9748122, -91.6661516 41.9748196, -91.6661198 41.9748302, -91.6660861 41.9748437, -91.6660295 41.9748743, -91.6653222 41.9752823, -91.6652582 41.9753192, -91.6652178 41.9753425)",,5th Avenue Southeast,
"[15954616, 183217129, 111211810]",yes,True,2,tertiary,False,244.60799999999998,"LINESTRING (-91.6716995 41.9794556, -91.6718251 41.9794044, -91.6719698 41.9793466, -91.6727581 41.9790597, -91.6739273 41.9786345, -91.6740027 41.9786086, -91.6741054 41.9785754, -91.6742025 41.9785505, -91.6742526 41.9785396, -91.6743132 41.978531, -91.6743737 41.9785276)",,"['F Avenue Northwest', 'F Avenue Northeast']",25 mph
57354764,,True,,secondary_link,False,112.691,"LINESTRING (-91.6748671 41.9793178, -91.6748732 41.9791793, -91.6748944 41.9791081, -91.6749392 41.9790533, -91.6749697 41.9790234, -91.6750104 41.9789992, -91.6750779 41.9789822, -91.6751498 41.9789781, -91.6752707 41.9789853, -91.6754336 41.9789925, -91.6755873 41.9789918, -91.6758941 41.9789688)",,F Avenue Northwest,
256078121,,False,2,tertiary,False,78.75999999999999,"LINESTRING (-91.6748671 41.9793178, -91.6750116 41.9796101, -91.6752099 41.9799786)",,1st Street Northwest,
256078121,,False,2,tertiary,True,96.87700000000001,"LINESTRING (-91.6748671 41.9793178, -91.6747514 41.9791222, -91.6746186 41.9789128, -91.6743737 41.9785276)",,1st Street Northwest,
"[15958097, 15953980]",,False,,residential,"[False, True]",186.839,"LINESTRING (-91.6761582 41.9789722, -91.6761599 41.9790755, -91.676177 41.979894, -91.6761571 41.9799294, -91.6761206 41.979958, -91.6760762 41.9799717, -91.6760226 41.97998, -91.6752099 41.9799786)",,"['G Avenue Northwest', '2nd Street Northwest']",
793537603,,False,,secondary,True,25.245,"LINESTRING (-91.6743737 41.9785276, -91.6742182 41.9783322)",,1st Street Northwest,
248357455,,True,2,secondary,False,137.624,"LINESTRING (-91.6743737 41.9785276, -91.6744528 41.9785366, -91.674517 41.9785499, -91.6745782 41.9785693, -91.6747297 41.9786356, -91.6749181 41.9787343, -91.6751277 41.9788388, -91.6752537 41.9788822, -91.6754261 41.9789258, -91.6756407 41.9789537, -91.6758941 41.9789688)",,F Avenue Northwest,
256078121,,False,2,tertiary,False,96.87700000000001,"LINESTRING (-91.6743737 41.9785276, -91.6746186 41.9789128, -91.6747514 41.9791222, -91.6748671 41.9793178)",,1st Street Northwest,
"[785147441, 529797225]",,False,2,tertiary,True,119.64800000000001,"LINESTRING (-91.664633 41.9730218, -91.6647048 41.9730889, -91.6655239 41.9738698)",,1st Street Southeast,
941227768,,False,2,residential,True,46.693,"LINESTRING (-91.664633 41.9730218, -91.6647591 41.9729521, -91.6649007 41.9728738, -91.6650854 41.9727704)",,7th Avenue Southeast,
1163689903,,False,,residential,True,109.23100000000001,"LINESTRING (-91.6652178 41.9753425, -91.6652582 41.9753192, -91.6653222 41.9752823, -91.6660295 41.9748743, -91.6660861 41.9748437, -91.6661198 41.9748302, -91.6661516 41.9748196, -91.6661823 41.9748122, -91.666218 41.9748057, -91.6662664 41.9748026, -91.6662996 41.9748041)",,5th Avenue Southeast,
15963455,,False,,tertiary,False,121.226,"LINESTRING (-91.6698515 41.978065, -91.669735 41.9779556, -91.6694195 41.9776593, -91.6690293 41.9772929, -91.6689742 41.9772411, -91.6689434 41.977209)",,1st Street Southeast,
"[15964881, 1159988316, 15959865]",yes,False,"['4', '5']",primary,"[False, True]",324.115,"LINESTRING (-91.6698515 41.978065, -91.6699745 41.9779964, -91.6703623 41.9777847, -91.6704477 41.977739, -91.6714203 41.9773054, -91.671629 41.9772139, -91.6726552 41.976766, -91.6727916 41.976714, -91.6730159 41.9766373, -91.6732076 41.9765662)",US 151 Business,"['1st Avenue West', '1st Avenue Bridge', '1st Avenue East']","['25 mph', '30 mph']"
1159255337,,False,5,primary,True,119.54599999999999,"LINESTRING (-91.6698515 41.978065, -91.6697102 41.9781473, -91.669456 41.9782955, -91.6692696 41.9784041, -91.6688169 41.9786679, -91.6687141 41.978729)",US 151 Business,1st Avenue East,30 mph
15956805,,False,,residential,False,117.95100000000001,"LINESTRING (-91.6706929 41.9727757, -91.6708355 41.9727237, -91.6713503 41.972536, -91.6718571 41.9723486, -91.6719729 41.9723071)",,5th Avenue Southwest,
15963770,,False,3,secondary,False,116.65400000000001,"LINESTRING (-91.6706929 41.9727757, -91.6706332 41.972682, -91.6705497 41.9725511, -91.6703904 41.9723012, -91.6701431 41.9719135, -91.6700885 41.9718277)",,1st Street Southwest,30 mph
15963770,,False,3,secondary,True,114.507,"LINESTRING (-91.6706929 41.9727757, -91.6712311 41.9736196, -91.6712863 41.9737062)",,1st Street Southwest,30 mph
15956805,,False,,residential,False,116.60799999999999,"LINESTRING (-91.6719729 41.9723071, -91.6720929 41.9722646, -91.6724449 41.9721401, -91.6726885 41.9720539, -91.673122 41.9719005, -91.6732465 41.9718564)",,5th Avenue Southwest,
15956805,,False,,residential,True,117.951,"LINESTRING (-91.6719729 41.9723071, -91.6718571 41.9723486, -91.6713503 41.972536, -91.6708355 41.9727237, -91.6706929 41.9727757)",,5th Avenue Southwest,
15964602,,False,,tertiary,True,117.331,"LINESTRING (-91.6719729 41.9723071, -91.6720323 41.9723997, -91.672277 41.9727812, -91.6725241 41.9731663, -91.6725839 41.9732595)",,2nd Street Southwest,
15956805,,False,,residential,True,116.608,"LINESTRING (-91.6732465 41.9718564, -91.673122 41.9719005, -91.6726885 41.9720539, -91.6724449 41.9721401, -91.6720929 41.9722646, -91.6719729 41.9723071)",,5th Avenue Southwest,
891938555,,True,3,secondary,False,117.30199999999999,"LINESTRING (-91.6732465 41.9718564, -91.6735463 41.9723284, -91.6737908 41.9727133, -91.6738524 41.9728103)",,3rd Street Southwest,35 mph
793537603,,False,,secondary,False,25.245,"LINESTRING (-91.6742182 41.9783322, -91.6743737 41.9785276)",,1st Street Northwest,
15956858,,False,,secondary,True,217.362,"LINESTRING (-91.6742182 41.9783322, -91.6741147 41.9781828, -91.6740404 41.978073, -91.674008 41.9780052, -91.6739865 41.9779396, -91.6739693 41.9778658, -91.6739582 41.9777147, -91.673921 41.977523, -91.673901 41.977456, -91.6738538 41.9773573, -91.6737965 41.9772903, -91.673663 41.977152, -91.6735834 41.9770715, -91.6735085 41.9769985, -91.6734287 41.9769267, -91.6733721 41.9768498, -91.6732944 41.9767062, -91.6732076 41.9765662)",,1st Street Northwest,
"[186144080, 15951307, 111211813, 248357454]",yes,True,3,tertiary,False,272.76899999999995,"LINESTRING (-91.6742182 41.9783322, -91.6740876 41.9783734, -91.6738179 41.9784674, -91.6726398 41.9788915, -91.6720624 41.9790952, -91.6718309 41.9791752, -91.6716948 41.9792159, -91.6715679 41.9792479, -91.6714728 41.9792683, -91.67136 41.9792842, -91.6712692 41.9792899, -91.6711982 41.9792924)",,"['East Avenue Northeast', 'E Avenue Northwest', 'E Avenue Northeast']",
1160041904,,False,2,secondary,False,29.917,"LINESTRING (-91.6759139 41.9732277, -91.6760304 41.973187, -91.676069 41.9731726, -91.6762387 41.9731091)",,3rd Avenue Southwest,
1160041904,,False,2,secondary,True,134.288,"LINESTRING (-91.6759139 41.9732277, -91.6757769 41.9732767, -91.6757357 41.9732912, -91.675044 41.973535, -91.6749053 41.9735854, -91.6745667 41.973703, -91.6744469 41.9737463)",,3rd Avenue Southwest,
"[1219650624, 1219650621, 1219650622]",,True,"['4', '2']",secondary,False,186.208,"LINESTRING (-91.6759139 41.9732277, -91.6758748 41.9731676, -91.6758535 41.9731377, -91.675793 41.9730561, -91.6756132 41.9728137, -91.674825 41.9717619)",,L Street Southwest,35 mph
15957895,,False,,residential,False,126.972,"LINESTRING (-91.669647 41.9796358, -91.6695821 41.9795736, -91.669438 41.9794398, -91.6692293 41.979246, -91.6691767 41.9791972, -91.6688306 41.9788408, -91.6687141 41.978729)",,2nd Street Northeast,
185168911,,True,2,tertiary,False,109.65199999999999,"LINESTRING (-91.669647 41.9796358, -91.669521 41.9796869, -91.6693423 41.9797667, -91.669139 41.9798585, -91.6689286 41.9799587, -91.6687042 41.9800756, -91.6685737 41.9801445, -91.6685312 41.9801677)",,A Avenue Northeast,30 mph
15957895,,False,,residential,True,126.972,"LINESTRING (-91.6687141 41.978729, -91.6688306 41.9788408, -91.6691767 41.9791972, -91.6692293 41.979246, -91.669438 41.9794398, -91.6695821 41.9795736, -91.669647 41.9796358)",,2nd Street Northeast,
15964374,,False,2,residential,False,122.50299999999999,"LINESTRING (-91.6687141 41.978729, -91.6685865 41.9786121, -91.6682165 41.9782775, -91.6678797 41.9779448, -91.6677975 41.9778636)",,2nd Street Southeast,
1159255337,,False,5,primary,False,119.54599999999999,"LINESTRING (-91.6687141 41.978729, -91.6688169 41.9786679, -91.6692696 41.9784041, -91.669456 41.9782955, -91.6697102 41.9781473, -91.6698515 41.978065)",US 151 Business,1st Avenue East,30 mph
1159255337,,False,5,primary,True,22.978,"LINESTRING (-91.6687141 41.978729, -91.6686135 41.9787857, -91.6684941 41.9788553)",US 151 Business,1st Avenue East,30 mph
1158041065,,False,3,tertiary,True,11.234,"LINESTRING (-91.667642 41.9794034, -91.6675597 41.979323)",,3rd Street Southeast,
1159255336,,True,2,primary,False,93.25800000000001,"LINESTRING (-91.667642 41.9794034, -91.6677422 41.9793467, -91.6679745 41.979212, -91.6680982 41.9791365, -91.6682258 41.9790495, -91.6684941 41.9788553)",US 151 Business,1st Avenue East,30 mph
"[1035820547, 15961769, 867185418, 867185417, 15959663]",yes,False,2,secondary,False,369.24799999999993,"LINESTRING (-91.6680563 41.9763649, -91.6681982 41.976285, -91.6683091 41.9762199, -91.6684544 41.9761346, -91.668552 41.9760802, -91.6686223 41.9760441, -91.6686413 41.9760346, -91.6696441 41.9755957, -91.6696938 41.9755743, -91.67 41.9754424, -91.6703305 41.9753, -91.6704323 41.9752561, -91.6714489 41.9748145, -91.6717391 41.9747121, -91.6718822 41.9746612)",,"['3rd Avenue Southwest', '3rd Avenue Southeast', '3rd Avenue', '3rd Avenue Bridge']",30 mph
751959077,,False,2,secondary,False,116.89599999999999,"LINESTRING (-91.6680563 41.9763649, -91.6679446 41.976428, -91.6674896 41.9766902, -91.6670364 41.9769519, -91.6669386 41.9770089)",,3rd Avenue Southeast,30 mph
751959078,,False,2,tertiary,False,117.08600000000001,"LINESTRING (-91.6680563 41.9763649, -91.6679992 41.9763078, -91.6679585 41.976267, -91.6677485 41.9760569, -91.6673313 41.9756393, -91.6672789 41.9755869, -91.6672119 41.9755195)",,1st Street Southeast,
941467586,,False,,tertiary,True,119.112,"LINESTRING (-91.6680563 41.9763649, -91.6681143 41.9764195, -91.6681587 41.9764622, -91.6683541 41.9766509, -91.6688587 41.9771291, -91.6688972 41.9771668, -91.6689434 41.977209)",,1st Street Southeast,
15964374,,False,2,residential,False,117.776,"LINESTRING (-91.6669386 41.9770089, -91.66688 41.976952, -91.6668386 41.9769117, -91.6661712 41.9762654, -91.6661421 41.9762375, -91.6660738 41.9761672)",,2nd Street Southeast,
15964374,,False,2,residential,True,118.63700000000001,"LINESTRING (-91.6669386 41.9770089, -91.6669962 41.9770649, -91.667038 41.9771054, -91.6674664 41.9775413, -91.6677183 41.9777865, -91.6677975 41.9778636)",,2nd Street Southeast,
751959077,,False,2,secondary,False,116.12799999999999,"LINESTRING (-91.6669386 41.9770089, -91.6668423 41.9770627, -91.6659347 41.9775832, -91.6658262 41.9776467)",,3rd Avenue Southeast,30 mph
751959077,,False,2,secondary,True,116.89599999999999,"LINESTRING (-91.6669386 41.9770089, -91.6670364 41.9769519, -91.6674896 41.9766902, -91.6679446 41.976428, -91.6680563 41.9763649)",,3rd Avenue Southeast,30 mph
529797227,,False,2,tertiary,False,118.813,"LINESTRING (-91.6658262 41.9776467, -91.6657686 41.9775906, -91.6657268 41.9775493, -91.6650378 41.9768698, -91.6649606 41.9767937)",,3rd Street Southeast,
529797227,,False,2,tertiary,True,118.827,"LINESTRING (-91.6658262 41.9776467, -91.6658833 41.9777025, -91.665925 41.9777429, -91.6666184 41.9784133, -91.666702 41.9784941)",,3rd Street Southeast,
751959077,,False,2,secondary,True,116.12799999999999,"LINESTRING (-91.6658262 41.9776467, -91.6659347 41.9775832, -91.6668423 41.9770627, -91.6669386 41.9770089)",,3rd Avenue Southeast,30 mph
15963770,,False,3,secondary,False,117.072,"LINESTRING (-91.6718822 41.9746612, -91.6718429 41.9746021, -91.6718227 41.9745718, -91.6715752 41.9741845, -91.6713398 41.9737922, -91.6713169 41.9737541, -91.6712863 41.9737062)",,1st Street Southwest,30 mph
15963770,,False,3,secondary,True,115.269,"LINESTRING (-91.6718822 41.9746612, -91.6719211 41.9747212, -91.6719381 41.9747475, -91.6721023 41.9750067, -91.6722305 41.9752086, -91.6724203 41.9755029, -91.6724855 41.9755957)",,1st Street Southwest,30 mph
